"year","e11102","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Employed","general elemantary","5.48","5.67","1055","4","5","6.33","7","7","5.42","5.54","2","7","5.33333349227905","5.66666650772095"
"2005","Employed","higher education","5.45","5.67","3173","4.33","4.67","6","6.67","7","5.42","5.48","2","7","5.33333349227905","5.66666650772095"
"2005","Employed","higher vocational","5.33","5.33","1104","4","4.67","6","6.67","7","5.27","5.39","1","7","5.33333349227905","5.33333349227905"
"2005","Employed","in school","5.33","5.33","99","4","4.67","6","6.67","7","5.14","5.52","1.67","7","5","5.66666650772095"
"2005","Employed","inadequately","5.2","5.33","88","3.67","4.67","6","7","7","4.95","5.45","1.67","7","5.33333349227905","5.66666650772095"
"2005","Employed","middle vocational","5.4","5.33","6325","4","4.67","6","6.67","7","5.38","5.42","1","7","5.33333349227905","5.33333349227905"
"2005","Employed","vocational + Abi","5.48","5.67","851","4.33","4.67","6","6.67","7","5.42","5.54","2.33","7","5.33333349227905","5.66666650772095"
"2005","Not Employed","general elemantary","5.61","5.67","1355","4","5","6.33","7","7","5.55","5.67","1","7","5.66666650772095","5.66666650772095"
"2005","Not Employed","higher education","5.51","5.67","1003","4","4.67","6.33","6.67","7","5.45","5.57","2","7","5.33333349227905","5.66666650772095"
"2005","Not Employed","higher vocational","5.6","5.67","456","4.33","5","6.33","7","7","5.51","5.69","1","7","5.33333349227905","5.66666650772095"
"2005","Not Employed","in school","5.43","5.33","551","4.33","4.67","6","6.67","7","5.35","5.51","1","7","5.33333349227905","5.66666650772095"
"2005","Not Employed","inadequately","5.64","5.67","151","4","5","6.67","7","7","5.46","5.82","2","7","5.33333349227905","6"
"2005","Not Employed","middle vocational","5.56","5.67","3948","4.33","5","6.33","7","7","5.53","5.59","1","7","5.66666650772095","5.66666650772095"
"2005","Not Employed","vocational + Abi","5.45","5.33","285","4","4.67","6.33","7","7","5.33","5.57","2","7","5.33333349227905","5.66666650772095"
"2006","Employed","general elemantary","","","","","","","","","","","","","",""
"2006","Employed","higher education","","","","","","","","","","","","","",""
"2006","Employed","higher vocational","","","","","","","","","","","","","",""
"2006","Employed","in school","","","","","","","","","","","","","",""
"2006","Employed","inadequately","","","","","","","","","","","","","",""
"2006","Employed","middle vocational","","","","","","","","","","","","","",""
"2006","Employed","vocational + Abi","","","","","","","","","","","","","",""
"2006","Not Employed","general elemantary","","","","","","","","","","","","","",""
"2006","Not Employed","higher education","","","","","","","","","","","","","",""
"2006","Not Employed","higher vocational","","","","","","","","","","","","","",""
"2006","Not Employed","in school","","","","","","","","","","","","","",""
"2006","Not Employed","inadequately","","","","","","","","","","","","","",""
"2006","Not Employed","middle vocational","","","","","","","","","","","","","",""
"2006","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"2007","Employed","general elemantary","","","","","","","","","","","","","",""
"2007","Employed","higher education","","","","","","","","","","","","","",""
"2007","Employed","higher vocational","","","","","","","","","","","","","",""
"2007","Employed","in school","","","","","","","","","","","","","",""
"2007","Employed","inadequately","","","","","","","","","","","","","",""
"2007","Employed","middle vocational","","","","","","","","","","","","","",""
"2007","Employed","vocational + Abi","","","","","","","","","","","","","",""
"2007","Not Employed","general elemantary","","","","","","","","","","","","","",""
"2007","Not Employed","higher education","","","","","","","","","","","","","",""
"2007","Not Employed","higher vocational","","","","","","","","","","","","","",""
"2007","Not Employed","in school","","","","","","","","","","","","","",""
