"year","age_gr","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","(0) in school","5.41","5.33","654","4","4.67","6","6.67","7","5.34","5.48","1","7","5.33333349227905","5.66666650772095"
"2005","16-34 y.","(1a) inadequately completed","5.34","5.67","40","3.67","5","6","7","7","5","5.68","2.33","7","5.33333349227905","6"
"2005","16-34 y.","(1b) general elementary school","5.38","5.45","418","4","4.67","6","7","7","5.28","5.48","2","7","5.33333349227905","5.66666650772095"
"2005","16-34 y.","(1c) basic vocational qualification","5.3","5.33","609","4","4.67","6","6.67","7","5.22","5.38","1.67","7","5","5.33333349227905"
"2005","16-34 y.","(2a) intermediate vocational","5.42","5.51","1148","4.33","4.67","6","6.67","7","5.37","5.47","2.67","7","5.33333349227905","5.66666650772095"
"2005","16-34 y.","(2b) intermediate general qualification","5.46","5.67","444","4.33","5","6","6.67","7","5.37","5.55","2.33","7","5.33333349227905","5.66666650772095"
"2005","16-34 y.","(2c_gen) general maturity certificate","5.31","5.33","658","4.33","4.67","6","6.33","7","5.24","5.38","2","7","5.33333349227905","5.66666650772095"
"2005","16-34 y.","(2c_voc) vocational maturity certificate","5.45","5.33","505","4.33","4.67","6","6.67","7","5.37","5.53","2.67","7","5.33333349227905","5.66666650772095"
"2005","16-34 y.","(3a) lower tertiary education","5.37","5.33","198","4","5","6","6.67","7","5.24","5.5","2","7","5.33333349227905","5.66666650772095"
"2005","16-34 y.","(3b) higher tertiary education","5.38","5.33","325","4","4.67","6","6.33","7","5.28","5.48","2.67","7","5.33333349227905","5.66666650772095"
"2005","35-65 y.","(0) in school","","","","","","","","","","","","","",""
"2005","35-65 y.","(1a) inadequately completed","5.44","5.33","143","4","4.67","6.33","7","7","5.24","5.64","1.67","7","5.33333349227905","5.66666650772095"
"2005","35-65 y.","(1b) general elementary school","5.52","5.67","737","4","4.67","6.33","7","7","5.45","5.59","1.33","7","5.33333349227905","5.66666650772095"
"2005","35-65 y.","(1c) basic vocational qualification","5.41","5.33","3382","4","4.67","6.33","7","7","5.38","5.44","1","7","5.33333349227905","5.33333349227905"
"2005","35-65 y.","(2a) intermediate vocational","5.42","5.67","3250","4","4.67","6","6.67","7","5.39","5.45","1","7","5.33333349227905","5.66666650772095"
"2005","35-65 y.","(2b) intermediate general qualification","5.45","5.67","101","4","4.67","6.33","7","7","5.26","5.64","2.33","7","5.33333349227905","5.66666650772095"
"2005","35-65 y.","(2c_gen) general maturity certificate","5.41","5.33","123","3.67","4.67","6.33","7","7","5.23","5.59","2.67","7","5.33333349227905","5.66666650772095"
