"year","e11102","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2017","Not Employed","Part Time","","","","","","","","","","","","","",""
"2018","Employed","Full Time","","","","","","","","","","","","","",""
"2018","Employed","Not Working","","","","","","","","","","","","","",""
"2018","Employed","Part Time","","","","","","","","","","","","","",""
"2018","Not Employed","Full Time","","","","","","","","","","","","","",""
"2018","Not Employed","Not Working","","","","","","","","","","","","","",""
"2018","Not Employed","Part Time","","","","","","","","","","","","","",""
"2019","Employed","Full Time","5.31","5.33","10508","4","4.67","6","6.67","7","5.29","5.33","1.67","7","5.33333349227905","5.33333349227905"
"2019","Employed","Not Working","","","","","","","","","","","","","",""
"2019","Employed","Part Time","5.46","5.67","7224","4.33","5","6","6.67","7","5.44","5.48","1","7","5.66666650772095","5.66666650772095"
"2019","Not Employed","Full Time","","","","","","","","","","","","","",""
"2019","Not Employed","Not Working","5.47","5.67","8094","4","4.67","6.33","6.67","7","5.45","5.49","1","7","5.66666650772095","5.66666650772095"
"2019","Not Employed","Part Time","","","","","","","","","","","","","",""
