"year","regtyp","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","Rural Area","Female","6.61","7","3403","3","5","8","10","10","6.53","6.69","0","10","7","7"
"2008","Rural Area","Male","6.85","7","3165","3","5","9","10","10","6.77","6.93","0","10","7","7"
"2008","Urban Area","Female","6.58","7","6758","3","5","8","10","10","6.53","6.63","0","10","7","7"
"2008","Urban Area","Male","6.9","7","6074","4","5","9","10","10","6.85","6.95","0","10","7","8"
"2009","Rural Area","Female","6.56","7","3224","3","5","8","9","10","6.48","6.64","0","10","7","7"
"2009","Rural Area","Male","6.88","7","3025","4","5","8","10","10","6.8","6.96","0","10","7","7"
"2009","Urban Area","Female","6.6","7","6236","3","5","8","9","10","6.54","6.66","0","10","7","7"
"2009","Urban Area","Male","6.83","7","5610","3","5","9","10","10","6.77","6.89","0","10","7","8"
"2010","Rural Area","Female","6.55","7","4443","3","5","8","9","10","6.48","6.62","0","10","7","7"
"2010","Rural Area","Male","6.78","7","3791","3","5","8","10","10","6.71","6.85","0","10","7","7"
"2010","Urban Area","Female","6.54","7","8646","3","5","8","10","10","6.49","6.59","0","10","7","7"
"2010","Urban Area","Male","6.89","7","7148","4","5","9","10","10","6.84","6.94","0","10","7","8"
"2011","Rural Area","Female","6.49","7","4960","3","5","8","9","10","6.42","6.56","0","10","7","7"
"2011","Rural Area","Male","6.89","7","4161","4","5","8","10","10","6.82","6.96","0","10","7","8"
"2011","Urban Area","Female","6.6","7","9254","3","5","8","10","10","6.55","6.65","0","10","7","7"
"2011","Urban Area","Male","6.86","7","7518","4","5","9","10","10","6.81","6.91","0","10","7","7"
"2012","Rural Area","Female","6.52","7","5137","3","5","8","10","10","6.46","6.58","0","10","7","7"
"2012","Rural Area","Male","6.9","7","4363","4","5","8","10","10","6.84","6.96","0","10","7","7"
"2012","Urban Area","Female","6.6","7","9357","3","5","8","10","10","6.55","6.65","0","10","7","7"
"2012","Urban Area","Male","6.87","7","7653","3","5","8","10","10","6.82","6.92","0","10","7","7"
"2013","Rural Area","Female","6.48","7","4986","3","5","8","9","10","6.42","6.54","0","10","7","7"
"2013","Rural Area","Male","6.93","7","4230","4","6","8","10","10","6.86","7","0","10","7","7"
"2013","Urban Area","Female","6.6","7","9122","3","5","8","9","10","6.55","6.65","0","10","7","7"
"2013","Urban Area","Male","6.85","7","7426","3","5","9","10","10","6.8","6.9","0","10","7","7"
"2014","Rural Area","Female","6.52","7","4991","3","5","8","9","10","6.46","6.58","0","10","7","7"
"2014","Rural Area","Male","6.88","7","4315","4","5","8","10","10","6.82","6.94","0","10","7","7"
"2014","Urban Area","Female","6.56","7","9718","3","5","8","10","10","6.51","6.61","0","10","7","7"
"2014","Urban Area","Male","6.86","7","8167","3","5","9","10","10","6.81","6.91","0","10","7","7"
"2015","Rural Area","Female","6.52","7","4700","3","5","8","9","10","6.46","6.58","0","10","7","7"
"2015","Rural Area","Male","6.78","7","4022","4","5","8","10","10","6.71","6.85","0","10","7","7"
"2015","Urban Area","Female","6.58","7","8934","3","5","8","9","10","6.53","6.63","0","10","7","7"
"2015","Urban Area","Male","6.93","7","7477","4","5","9","10","10","6.88","6.98","0","10","7","7"
"2016","Rural Area","Female","6.4","7","4487","3","5","8","9","10","6.33","6.47","0","10","7","7"
"2016","Rural Area","Male","6.85","7","3875","4","5","8","10","10","6.78","6.92","0","10","7","7"
"2016","Urban Area","Female","6.57","7","8675","3","5","8","9","10","6.52","6.62","0","10","7","7"
"2016","Urban Area","Male","6.88","7","7226","4","5","8","9","10","6.83","6.93","0","10","7","7"
"2017","Rural Area","Female","6.42","7","5017","3","5","8","9","10","6.36","6.48","0","10","7","7"
"2017","Rural Area","Male","6.8","7","4393","4","5","8","10","10","6.74","6.86","0","10","7","7"
"2017","Urban Area","Female","6.48","7","9282","3","5","8","9","10","6.43","6.53","0","10","7","7"
"2017","Urban Area","Male","6.8","7","7882","4","5","8","9","10","6.75","6.85","0","10","7","7"
"2018","Rural Area","Female","6.3","7","4835","3","5","8","9","10","6.24","6.36","0","10","7","7"
"2018","Rural Area","Male","6.72","7","4197","4","5","8","9","10","6.65","6.79","0","10","7","7"
"2018","Urban Area","Female","6.39","7","9034","3","5","8","9","10","6.34","6.44","0","10","7","7"
"2018","Urban Area","Male","6.74","7","7626","4","5","8","9","10","6.69","6.79","0","10","7","7"
"2019","Rural Area","Female","6.44","7","4615","3","5","8","9","10","6.37","6.51","0","10","7","7"
"2019","Rural Area","Male","6.84","7","4255","4","5","8","9","10","6.78","6.9","0","10","7","7"
"2019","Urban Area","Female","6.48","7","8162","3","5","8","9","10","6.43","6.53","0","10","7","7"
"2019","Urban Area","Male","6.85","7","7307","4","5","8","9","10","6.8","6.9","0","10","7","7"
