"year","age_gr","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2008","16-34 y.","(0) in school","7.62","8","355","5","6","9","10","7.41","7.83","8","8"
"2008","16-34 y.","(1a) inadequately completed","7.17","8","33","5","5","10","10","6.38","7.96","6","9"
"2008","16-34 y.","(1b) general elementary school","7.62","8","296","4","6","10","10","7.35","7.89","8","8"
"2008","16-34 y.","(1c) basic vocational qualification","7","7","431","4","5","9","10","6.79","7.21","7","8"
"2008","16-34 y.","(2a) intermediate vocational","7.04","8","923","4","6","9","10","6.9","7.18","8","8"
"2008","16-34 y.","(2b) intermediate general qualification","7.15","7","351","4","6","9","10","6.93","7.37","8","8"
"2008","16-34 y.","(2c_gen) general maturity certificate","7.32","8","597","4","6","9","10","7.16","7.48","8","8"
"2008","16-34 y.","(2c_voc) vocational maturity certificate","6.93","7","415","4","6","8","9","6.73","7.13","7","8"
"2008","16-34 y.","(3a) lower tertiary education","7.65","8","197","5","7","9","10","7.39","7.91","8","8"
"2008","16-34 y.","(3b) higher tertiary education","7.24","8","334","5","6","8","9","7.03","7.45","7","8"
"2008","35-65 y.","(0) in school","","","","","","","","","","",""
"2008","35-65 y.","(1a) inadequately completed","5.7","6.3","101","2","3","8","9","5.19","6.21","6","7"
"2008","35-65 y.","(1b) general elementary school","6.17","6","591","3","5","8","9","5.98","6.36","7","7"
"2008","35-65 y.","(1c) basic vocational qualification","6.56","7","2874","3","5","8","9","6.48","6.64","7","7"
"2008","35-65 y.","(2a) intermediate vocational","6.58","7","3209","3","5","8","9","6.5","6.66","7","7"
"2008","35-65 y.","(2b) intermediate general qualification","6.24","7","94","3","5","8","9","5.73","6.75","6","7"
"2008","35-65 y.","(2c_gen) general maturity certificate","6.18","6","121","3","5","8","10","5.77","6.59","6","7"
"2008","35-65 y.","(2c_voc) vocational maturity certificate","6.79","7","868","3","5","8","9","6.64","6.94","7","7"
"2008","35-65 y.","(3a) lower tertiary education","6.78","7","1067","4","5","8","9","6.65","6.91","7","7"
"2008","35-65 y.","(3b) higher tertiary education","6.98","7","1729","4","6","9","9","6.88","7.08","7","8"
"2008","66 and older","(0) in school","","","","","","","","","","",""
"2008","66 and older","(1a) inadequately completed","6.39","6.99","56","4","5","8","9","5.79","6.99","6","8"
"2008","66 and older","(1b) general elementary school","6.09","6","700","3","4","8","9","5.91","6.27","6","7"
"2008","66 and older","(1c) basic vocational qualification","6.45","7","1962","3","5","8","9","6.35","6.55","7","7"
"2008","66 and older","(2a) intermediate vocational","6.6","7","520","3","5","8","10","6.4","6.8","7","7"
"2008","66 and older","(2b) intermediate general qualification","6.99","7","39","2","6","9","10","6.28","7.7","6","8"
"2008","66 and older","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2008","66 and older","(2c_voc) vocational maturity certificate","6.67","7","166","2","5","9","10","6.27","7.07","6","8"
"2008","66 and older","(3a) lower tertiary education","6.68","7","383","3","5","8","10","6.46","6.9","7","7"
"2008","66 and older","(3b) higher tertiary education","6.93","7","493","4","6","9","10","6.74","7.12","7","8"
"2009","16-34 y.","(0) in school","7.6","8","312","5","6","9","10","7.38","7.82","8","8"
"2009","16-34 y.","(1a) inadequately completed","","","","","","","","","","",""
"2009","16-34 y.","(1b) general elementary school","7.69","8","261","5","6","9","10","7.44","7.94","8","8"
"2009","16-34 y.","(1c) basic vocational qualification","7.01","7","372","4","5","9","10","6.79","7.23","7","8"
"2009","16-34 y.","(2a) intermediate vocational","7.07","8","812","4","6","9","10","6.93","7.21","7","8"
"2009","16-34 y.","(2b) intermediate general qualification","7.03","8","313","3","5","9","10","6.8","7.26","8","8"
"2009","16-34 y.","(2c_gen) general maturity certificate","7.46","8","564","5","6","9","10","7.29","7.63","8","8"
"2009","16-34 y.","(2c_voc) vocational maturity certificate","7.03","7","371","5","6","8","9","6.82","7.24","7","8"
"2009","16-34 y.","(3a) lower tertiary education","7.68","8","184","6","6","9","10","7.43","7.93","7","8"
"2009","16-34 y.","(3b) higher tertiary education","7.16","8","356","4","6","9","10","6.94","7.38","7","8"
"2009","35-65 y.","(0) in school","","","","","","","","","","",""
"2009","35-65 y.","(1a) inadequately completed","5.69","5","91","3","4","8","9","5.17","6.21","5","7"
"2009","35-65 y.","(1b) general elementary school","6","6","513","3","5","8","9","5.81","6.19","6","7"
"2009","35-65 y.","(1c) basic vocational qualification","6.56","7","2585","3","5","8","9","6.47","6.65","7","7"
"2009","35-65 y.","(2a) intermediate vocational","6.59","7","3046","3","5","8","9","6.51","6.67","7","7"
"2009","35-65 y.","(2b) intermediate general qualification","5.77","6","88","2","3","8","9","5.23","6.31","6","7"
"2009","35-65 y.","(2c_gen) general maturity certificate","6.57","7","111","3","5","9","10","6.11","7.03","6","8"
"2009","35-65 y.","(2c_voc) vocational maturity certificate","6.63","7","805","3","5","9","9","6.48","6.78","7","7"
"2009","35-65 y.","(3a) lower tertiary education","6.85","7","1018","4","5","9","10","6.72","6.98","7","8"
"2009","35-65 y.","(3b) higher tertiary education","7.05","7","1598","4","6","9","9","6.94","7.16","7","8"
"2009","66 and older","(0) in school","","","","","","","","","","",""
"2009","66 and older","(1a) inadequately completed","6.12","7","55","2","4","8","8","5.48","6.76","5","8"
"2009","66 and older","(1b) general elementary school","5.83","6","632","3","4","8","9","5.65","6.01","6","6"
"2009","66 and older","(1c) basic vocational qualification","6.42","7","1884","3","5","8","9","6.31","6.53","7","7"
"2009","66 and older","(2a) intermediate vocational","6.63","7","533","3","5","9","10","6.43","6.83","7","7"
"2009","66 and older","(2b) intermediate general qualification","6.21","6","34","3","4","8","9","5.47","6.95","5","8"
"2009","66 and older","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2009","66 and older","(2c_voc) vocational maturity certificate","6.54","7","151","3","5","9","9","6.16","6.92","7","8"
"2009","66 and older","(3a) lower tertiary education","6.33","7","381","3","4","8","9","6.1","6.56","7","7"
"2009","66 and older","(3b) higher tertiary education","6.8","7","507","3","5","9","10","6.6","7","7","8"
"2010","16-34 y.","(0) in school","7.47","8","417","5","6","9","10","7.27","7.67","8","8"
"2010","16-34 y.","(1a) inadequately completed","5.43","5","134","2","3","8","10","5","5.86","6","7"
"2010","16-34 y.","(1b) general elementary school","7.31","8","572","4","6","9","10","7.12","7.5","7","8"
"2010","16-34 y.","(1c) basic vocational qualification","7.16","8","779","4","6","9","10","6.99","7.33","7","8"
"2010","16-34 y.","(2a) intermediate vocational","6.83","7","1552","3","5","9","10","6.72","6.94","7","7"
"2010","16-34 y.","(2b) intermediate general qualification","7.31","8","438","4","6","9","10","7.09","7.53","7","8"
"2010","16-34 y.","(2c_gen) general maturity certificate","7.44","8","677","5","6","9","10","7.28","7.6","8","8"
"2010","16-34 y.","(2c_voc) vocational maturity certificate","7.2","8","682","4","6","9","10","7.03","7.37","7","8"
"2010","16-34 y.","(3a) lower tertiary education","6.92","8","292","3","6","8","10","6.69","7.15","7","8"
"2010","16-34 y.","(3b) higher tertiary education","7.44","8","629","5","6","9","10","7.27","7.61","7","8"
"2010","35-65 y.","(0) in school","","","","","","","","","","",""
"2010","35-65 y.","(1a) inadequately completed","5.78","6","173","2","3","8","10","5.37","6.19","5","7"
"2010","35-65 y.","(1b) general elementary school","6.23","7","735","3","5","8","9","6.05","6.41","7","7"
"2010","35-65 y.","(1c) basic vocational qualification","6.41","7","3097","3","5","8","9","6.33","6.49","7","7"
"2010","35-65 y.","(2a) intermediate vocational","6.64","7","4067","3","5","8","9","6.57","6.71","7","7"
"2010","35-65 y.","(2b) intermediate general qualification","5.95","6","155","3","4","8","9","5.54","6.36","6","7"
"2010","35-65 y.","(2c_gen) general maturity certificate","6.43","7","227","2","5","8","9","6.12","6.74","7","8"
"2010","35-65 y.","(2c_voc) vocational maturity certificate","6.75","7","1321","4","5","8","9","6.63","6.87","7","8"
"2010","35-65 y.","(3a) lower tertiary education","6.73","7","1266","4","5","8","10","6.6","6.86","7","7"
"2010","35-65 y.","(3b) higher tertiary education","7.05","8","2290","4","6","9","10","6.96","7.14","7","8"
"2010","66 and older","(0) in school","","","","","","","","","","",""
"2010","66 and older","(1a) inadequately completed","5.62","5","50","3","4","8","9","4.94","6.3","5","7"
"2010","66 and older","(1b) general elementary school","6.05","6","586","3","5","8","9","5.86","6.24","6","7"
"2010","66 and older","(1c) basic vocational qualification","6.38","7","1760","3","5","8","9","6.27","6.49","7","7"
"2010","66 and older","(2a) intermediate vocational","6.51","7","550","3","5","8","9","6.32","6.7","7","8"
"2010","66 and older","(2b) intermediate general qualification","6.44","7","36","3","5","8","9","5.69","7.19","6","8"
"2010","66 and older","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2010","66 and older","(2c_voc) vocational maturity certificate","6.81","7","152","3","5","9","10","6.43","7.19","7","8"
"2010","66 and older","(3a) lower tertiary education","6.79","7","387","3","5","9","10","6.57","7.01","7","7"
"2010","66 and older","(3b) higher tertiary education","6.61","7","515","3","5","9","9","6.42","6.8","7","8"
"2011","16-34 y.","(0) in school","7.65","8","432","5","6","9","10","7.45","7.85","8","8"
"2011","16-34 y.","(1a) inadequately completed","5.98","6","118","3","4","8","9","5.49","6.47","6","7"
"2011","16-34 y.","(1b) general elementary school","7.35","8","511","4","6","9","10","7.14","7.56","7","8"
"2011","16-34 y.","(1c) basic vocational qualification","6.96","7","703","4","6","9","10","6.79","7.13","7","7"
"2011","16-34 y.","(2a) intermediate vocational","7","7","1377","4","6","9","10","6.88","7.12","7","7"
"2011","16-34 y.","(2b) intermediate general qualification","7.02","7","445","4","5","9","10","6.81","7.23","7","8"
"2011","16-34 y.","(2c_gen) general maturity certificate","7.46","8","697","5","6","9","10","7.3","7.62","8","8"
"2011","16-34 y.","(2c_voc) vocational maturity certificate","7.35","8","623","4","6","9","10","7.18","7.52","7","8"
"2011","16-34 y.","(3a) lower tertiary education","7.35","8","282","4","6","9","10","7.1","7.6","7","8"
"2011","16-34 y.","(3b) higher tertiary education","7.48","8","589","5","7","9","10","7.31","7.65","7","8"
"2011","35-65 y.","(0) in school","","","","","","","","","","",""
"2011","35-65 y.","(1a) inadequately completed","6.07","6","195","2","4","8","10","5.69","6.45","6","8"
"2011","35-65 y.","(1b) general elementary school","6.14","6","816","3","5","8","9","5.97","6.31","6","7"
"2011","35-65 y.","(1c) basic vocational qualification","6.44","7","3380","3","5","8","9","6.36","6.52","7","7"
"2011","35-65 y.","(2a) intermediate vocational","6.61","7","4585","3","5","8","9","6.54","6.68","7","7"
"2011","35-65 y.","(2b) intermediate general qualification","6.16","6","194","3","4","8","10","5.81","6.51","6","7"
"2011","35-65 y.","(2c_gen) general maturity certificate","6.59","7","277","4","5","8","10","6.31","6.87","7","8"
"2011","35-65 y.","(2c_voc) vocational maturity certificate","6.82","7","1520","3","5","9","10","6.71","6.93","7","7"
"2011","35-65 y.","(3a) lower tertiary education","6.85","7","1394","4","5","8","10","6.74","6.96","7","8"
"2011","35-65 y.","(3b) higher tertiary education","6.98","7","2520","4","6","8","10","6.9","7.06","7","8"
"2011","66 and older","(0) in school","","","","","","","","","","",""
"2011","66 and older","(1a) inadequately completed","6.18","6","61","3","5","8","9","5.65","6.71","6","7"
"2011","66 and older","(1b) general elementary school","5.94","6","641","3","4","8","9","5.75","6.13","6","6"
"2011","66 and older","(1c) basic vocational qualification","6.37","7","1925","3","5","8","10","6.26","6.48","7","7"
"2011","66 and older","(2a) intermediate vocational","6.55","7","633","3","5","8","10","6.37","6.73","7","7"
"2011","66 and older","(2b) intermediate general qualification","6.56","7","51","3","5","8","9","5.93","7.19","6","8"
"2011","66 and older","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2011","66 and older","(2c_voc) vocational maturity certificate","6.68","7","174","3","5","9","10","6.33","7.03","7","8"
"2011","66 and older","(3a) lower tertiary education","6.86","8","407","3","5","9","10","6.63","7.09","7","8"
"2011","66 and older","(3b) higher tertiary education","6.75","7","576","3","5","9","10","6.57","6.93","7","8"
"2012","16-34 y.","(0) in school","7.44","8","455","5","6","9","10","7.26","7.62","8","8"
"2012","16-34 y.","(1a) inadequately completed","6","6","119","2","4","8","10","5.55","6.45","6","8"
"2012","16-34 y.","(1b) general elementary school","7.24","8","527","4","5","9","10","7.04","7.44","7","7"
"2012","16-34 y.","(1c) basic vocational qualification","7.03","7","651","4","5","9","10","6.86","7.2","7","8"
"2012","16-34 y.","(2a) intermediate vocational","6.92","7","1246","4","6","8","10","6.8","7.04","7","7"
"2012","16-34 y.","(2b) intermediate general qualification","7.11","7","444","4","6","9","10","6.9","7.32","7","8"
"2012","16-34 y.","(2c_gen) general maturity certificate","7.35","8","730","4","6","9","10","7.2","7.5","8","8"
"2012","16-34 y.","(2c_voc) vocational maturity certificate","7.17","7.51","572","4","6","9","10","7","7.34","7","8"
"2012","16-34 y.","(3a) lower tertiary education","7.36","8","266","5","6","9","9","7.13","7.59","7","8"
"2012","16-34 y.","(3b) higher tertiary education","7.53","8","579","5","6","9","10","7.36","7.7","8","8"
"2012","35-65 y.","(0) in school","","","","","","","","","","",""
"2012","35-65 y.","(1a) inadequately completed","6.09","6","200","3","4","8","10","5.71","6.47","6","7"
"2012","35-65 y.","(1b) general elementary school","6.26","6","871","3","5","8","9","6.09","6.43","6","7"
"2012","35-65 y.","(1c) basic vocational qualification","6.4","7","3457","3","5","8","9","6.32","6.48","7","7"
"2012","35-65 y.","(2a) intermediate vocational","6.62","7","4787","3","5","8","9","6.55","6.69","7","7"
"2012","35-65 y.","(2b) intermediate general qualification","6.22","6","218","3","4","8","9","5.89","6.55","6","7"
"2012","35-65 y.","(2c_gen) general maturity certificate","6.54","7","274","3","5","8","9","6.26","6.82","7","7"
"2012","35-65 y.","(2c_voc) vocational maturity certificate","6.62","7","1604","3","5","8","9","6.51","6.73","7","7"
"2012","35-65 y.","(3a) lower tertiary education","6.84","7","1429","3","5","9","10","6.72","6.96","7","7"
"2012","35-65 y.","(3b) higher tertiary education","7.02","7","2550","4","6","9","9","6.94","7.1","7","8"
"2012","66 and older","(0) in school","","","","","","","","","","",""
"2012","66 and older","(1a) inadequately completed","5.87","6","70","2","3","8","10","5.22","6.52","6","7"
"2012","66 and older","(1b) general elementary school","6.11","6","708","3","5","8","9","5.93","6.29","6","7"
"2012","66 and older","(1c) basic vocational qualification","6.5","7","2048","3","5","8","10","6.4","6.6","7","7"
"2012","66 and older","(2a) intermediate vocational","6.63","7","703","3","5","8","10","6.46","6.8","7","7"
"2012","66 and older","(2b) intermediate general qualification","6.43","7","70","3","5","8","9","5.91","6.95","6","7"
"2012","66 and older","(2c_gen) general maturity certificate","6.57","7.81","37","3","4","9","10","5.61","7.53","5","8"
"2012","66 and older","(2c_voc) vocational maturity certificate","6.71","7","181","3","5","8","10","6.36","7.06","7","8"
"2012","66 and older","(3a) lower tertiary education","6.83","7","460","4","5","8","10","6.63","7.03","7","7"
"2012","66 and older","(3b) higher tertiary education","6.96","7","646","4","5","9","10","6.8","7.12","7","8"
"2013","16-34 y.","(0) in school","7.34","8","461","4","6","9","10","7.16","7.52","7","8"
"2013","16-34 y.","(1a) inadequately completed","6.33","6.58","106","3","5","8","10","5.86","6.8","6","7"
"2013","16-34 y.","(1b) general elementary school","7.13","8","481","4","5","9","10","6.92","7.34","7","8"
"2013","16-34 y.","(1c) basic vocational qualification","6.84","7","546","4","5","8","10","6.65","7.03","7","7"
"2013","16-34 y.","(2a) intermediate vocational","7.07","7","1118","4","6","9","10","6.94","7.2","7","7"
"2013","16-34 y.","(2b) intermediate general qualification","6.99","7","450","3","5","9","10","6.78","7.2","7","8"
