"year","e11103","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","Full Time","direct migration background","6.81","7","632","3","5","8","10","10","6.64","6.98","0","10","7","8"
"2008","Full Time","indirect migration background","6.93","7","341","3","5","9","10","10","6.7","7.16","1","10","7","8"
"2008","Full Time","no migration background","6.94","7","6526","4","6","8","10","10","6.89","6.99","0","10","7","8"
"2008","Not Working","direct migration background","6.24","7","804","3","4","8","10","10","6.07","6.41","0","10","7","7"
"2008","Not Working","indirect migration background","7.09","8","207","3","5","9","10","10","6.76","7.42","0","10","7","8"
"2008","Not Working","no migration background","6.54","7","6468","3","5","8","10","10","6.48","6.6","0","10","7","7"
"2008","Part Time","direct migration background","6.99","7","479","4","6","9","10","10","6.79","7.19","0","10","7","8"
"2008","Part Time","indirect migration background","7.09","7","225","4","6","9","10","10","6.78","7.4","0","10","7","8"
"2008","Part Time","no migration background","6.72","7","3718","3","5","9","10","10","6.65","6.79","0","10","7","7"
"2009","Full Time","direct migration background","6.95","7","531","4","5","9","9","10","6.76","7.14","0","10","7","8"
"2009","Full Time","indirect migration background","7.32","8","310","4","6","9","10","10","7.09","7.55","1","10","7","8"
"2009","Full Time","no migration background","6.92","7","6164","4","5","8","10","10","6.87","6.97","0","10","7","7"
"2009","Not Working","direct migration background","6.03","6","682","2","4","8","9","10","5.85","6.21","0","10","6","7"
"2009","Not Working","indirect migration background","7.12","8","194","4","5","9","10","10","6.79","7.45","1","10","8","8"
"2009","Not Working","no migration background","6.47","7","5987","3","5","8","9","10","6.41","6.53","0","10","7","7"
"2009","Part Time","direct migration background","7.01","8","451","4","5","9","10","10","6.81","7.21","0","10","7","8"
"2009","Part Time","indirect migration background","7.12","8","211","4","5","9","10","10","6.8","7.44","0","10","7","8"
"2009","Part Time","no migration background","6.72","7","3565","3","5","8","9","10","6.65","6.79","0","10","7","7"
"2010","Full Time","direct migration background","7.05","7","930","4","6","9","10","10","6.91","7.19","0","10","7","8"
"2010","Full Time","indirect migration background","6.85","7","458","4","5","8","10","10","6.64","7.06","0","10","7","8"
"2010","Full Time","no migration background","6.84","7","7845","4","5","8","10","10","6.79","6.89","0","10","7","7"
"2010","Not Working","direct migration background","6.1","6","1204","2","4","8","9","10","5.96","6.24","0","10","7","7"
"2010","Not Working","indirect migration background","7.1","8","342","4","5","9","10","10","6.84","7.36","0","10","7","8"
"2010","Not Working","no migration background","6.48","7","6895","3","5","8","9","10","6.42","6.54","0","10","7","7"
"2010","Part Time","direct migration background","7.1","8","772","4","6","9","10","10","6.93","7.27","0","10","7","8"
"2010","Part Time","indirect migration background","6.98","7","347","4","6","9","10","10","6.73","7.23","0","10","7","8"
