"year","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","Female","6.59","7","10161","3","5","8","10","10","6.55","6.63","0","10","7","7"
"2008","Male","6.88","7","9239","4","5","9","10","10","6.84","6.92","0","10","7","8"
"2009","Female","6.58","7","9460","3","5","8","9","10","6.53","6.63","0","10","7","7"
"2009","Male","6.85","7","8635","4","5","9","10","10","6.8","6.9","0","10","7","7"
"2010","Female","6.55","7","13089","3","5","8","9","10","6.51","6.59","0","10","7","7"
"2010","Male","6.86","7","10939","4","5","8","10","10","6.82","6.9","0","10","7","7"
"2011","Female","6.56","7","14214","3","5","8","10","10","6.52","6.6","0","10","7","7"
"2011","Male","6.87","7","11679","4","5","9","10","10","6.83","6.91","0","10","7","8"
"2012","Female","6.58","7","14494","3","5","8","10","10","6.54","6.62","0","10","7","7"
"2012","Male","6.88","7","12016","4","5","8","10","10","6.84","6.92","0","10","7","7"
"2013","Female","6.56","7","14108","3","5","8","9","10","6.52","6.6","0","10","7","7"
"2013","Male","6.88","7","11656","4","5","9","10","10","6.84","6.92","0","10","7","7"
"2014","Female","6.55","7","14709","3","5","8","10","10","6.51","6.59","0","10","7","7"
"2014","Male","6.86","7","12482","4","5","9","10","10","6.82","6.9","0","10","7","7"
"2015","Female","6.56","7","13634","3","5","8","9","10","6.52","6.6","0","10","7","7"
"2015","Male","6.88","7","11499","4","5","8","10","10","6.84","6.92","0","10","7","7"
"2016","Female","6.52","7","13162","3","5","8","9","10","6.48","6.56","0","10","7","7"
"2016","Male","6.87","7","11101","4","5","8","10","10","6.83","6.91","0","10","7","7"
"2017","Female","6.46","7","14299","3","5","8","9","10","6.42","6.5","0","10","7","7"
"2017","Male","6.8","7","12275","4","5","8","9","10","6.76","6.84","0","10","7","7"
"2018","Female","6.36","7","13869","3","5","8","9","10","6.32","6.4","0","10","7","7"
"2018","Male","6.73","7","11823","4","5","8","9","10","6.69","6.77","0","10","7","7"
"2019","Female","6.48","7","13505","3","5","8","9","10","6.44","6.52","0","10","7","7"
"2019","Male","6.84","7","12346","4","5","8","9","10","6.8","6.88","0","10","7","7"
