"year","age_gr","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","16-34 y.","Rural Area","7.34","8","1466","4","6","9","10","10","7.23","7.45","0","10","8","8"
"2008","16-34 y.","Urban Area","7.22","8","2901","4","6","9","10","10","7.14","7.3","0","10","8","8"
"2008","35-65 y.","Rural Area","6.56","7","3619","3","5","8","9","10","6.49","6.63","0","10","7","7"
"2008","35-65 y.","Urban Area","6.63","7","7065","3","5","8","9","10","6.58","6.68","0","10","7","7"
"2008","66 and older","Rural Area","6.45","7","1483","3","5","8","9","10","6.33","6.57","0","10","7","7"
"2008","66 and older","Urban Area","6.5","7","2866","3","5","8","10","10","6.41","6.59","0","10","7","7"
"2009","16-34 y.","Rural Area","7.4","8","1353","5","6","9","10","10","7.3","7.5","1","10","8","8"
"2009","16-34 y.","Urban Area","7.23","8","2647","4","6","9","10","10","7.15","7.31","0","10","8","8"
"2009","35-65 y.","Rural Area","6.52","7","3452","3","5","8","9","10","6.44","6.6","0","10","7","7"
"2009","35-65 y.","Urban Area","6.64","7","6437","3","5","8","9","10","6.59","6.69","0","10","7","7"
"2009","66 and older","Rural Area","6.42","7","1444","3","5","8","9","10","6.3","6.54","0","10","7","7"
"2009","66 and older","Urban Area","6.35","7","2762","3","5","8","9","10","6.26","6.44","0","10","7","7"
"2010","16-34 y.","Rural Area","7.3","8","2250","4","6","9","10","10","7.21","7.39","0","10","7","8"
"2010","16-34 y.","Urban Area","7.19","8","4333","4","6","9","10","10","7.12","7.26","0","10","7","8"
"2010","35-65 y.","Rural Area","6.53","7","4599","3","5","8","9","10","6.46","6.6","0","10","7","7"
"2010","35-65 y.","Urban Area","6.62","7","8780","3","5","8","10","10","6.57","6.67","0","10","7","7"
"2010","66 and older","Rural Area","6.36","7","1385","3","5","8","9","10","6.24","6.48","0","10","7","7"
"2010","66 and older","Urban Area","6.44","7","2681","3","5","8","9","10","6.35","6.53","0","10","7","7"
"2011","16-34 y.","Rural Area","7.27","8","2215","4","6","9","10","10","7.18","7.36","0","10","7","8"
"2011","16-34 y.","Urban Area","7.25","8","4116","4","6","9","10","10","7.18","7.32","0","10","7","8"
"2011","35-65 y.","Rural Area","6.58","7","5376","3","5","8","9","10","6.52","6.64","0","10","7","7"
"2011","35-65 y.","Urban Area","6.63","7","9668","3","5","8","10","10","6.58","6.68","0","10","7","7"
"2011","66 and older","Rural Area","6.37","7","1530","3","5","8","9","10","6.25","6.49","0","10","7","7"
"2011","66 and older","Urban Area","6.43","7","2988","3","5","8","10","10","6.34","6.52","0","10","7","7"
"2012","16-34 y.","Rural Area","7.24","8","2115","4","6","9","10","10","7.15","7.33","0","10","7","8"
"2012","16-34 y.","Urban Area","7.19","8","3982","4","6","9","10","10","7.12","7.26","0","10","7","8"
"2012","35-65 y.","Rural Area","6.58","7","5653","3","5","8","9","10","6.52","6.64","0","10","7","7"
"2012","35-65 y.","Urban Area","6.61","7","9803","3","5","8","9","10","6.56","6.66","0","10","7","7"
"2012","66 and older","Rural Area","6.49","7","1732","3","5","8","10","10","6.38","6.6","0","10","7","7"
"2012","66 and older","Urban Area","6.54","7","3225","3","5","8","10","10","6.46","6.62","0","10","7","7"
"2013","16-34 y.","Rural Area","7.26","8","1952","4","6","9","10","10","7.17","7.35","0","10","7","8"
"2013","16-34 y.","Urban Area","7.16","8","3785","4","6","9","10","10","7.09","7.23","0","10","7","8"
"2013","35-65 y.","Rural Area","6.55","7","5525","3","5","8","9","10","6.49","6.61","0","10","7","7"
"2013","35-65 y.","Urban Area","6.61","7","9490","3","5","8","9","10","6.56","6.66","0","10","7","7"
"2013","66 and older","Rural Area","6.61","7","1739","3","5","8","10","10","6.5","6.72","0","10","7","7"
"2013","66 and older","Urban Area","6.57","7","3273","3","5","8","10","10","6.49","6.65","0","10","7","7"
"2014","16-34 y.","Rural Area","7.16","8","2068","4","6","9","10","10","7.07","7.25","0","10","7","8"
"2014","16-34 y.","Urban Area","7.18","8","4519","4","6","9","10","10","7.12","7.24","0","10","7","8"
"2014","35-65 y.","Rural Area","6.62","7","5474","3","5","8","9","10","6.56","6.68","0","10","7","7"
"2014","35-65 y.","Urban Area","6.55","7","10128","3","5","8","9","10","6.51","6.59","0","10","7","7"
"2014","66 and older","Rural Area","6.47","7","1764","3","5","8","10","10","6.36","6.58","0","10","7","7"
"2014","66 and older","Urban Area","6.53","7","3238","3","5","8","10","10","6.45","6.61","0","10","7","7"
"2015","16-34 y.","Rural Area","7.08","7","1828","4","6","9","10","10","6.98","7.18","0","10","7","8"
"2015","16-34 y.","Urban Area","7.22","8","3928","4","6","9","10","10","7.15","7.29","0","10","7","8"
"2015","35-65 y.","Rural Area","6.59","7","5128","3","5","8","9","10","6.53","6.65","0","10","7","7"
"2015","35-65 y.","Urban Area","6.59","7","9305","3","5","8","9","10","6.54","6.64","0","10","7","7"
"2015","66 and older","Rural Area","6.44","7","1766","3","5","8","9","10","6.33","6.55","0","10","7","7"
"2015","66 and older","Urban Area","6.64","7","3178","3","5","8","9","10","6.56","6.72","0","10","7","7"
"2016","16-34 y.","Rural Area","7.07","7","1739","4","6","9","10","10","6.97","7.17","0","10","7","8"
"2016","16-34 y.","Urban Area","7.2","8","3856","4","6","9","10","10","7.13","7.27","0","10","7","8"
"2016","35-65 y.","Rural Area","6.56","7","4901","3","5","8","9","10","6.5","6.62","0","10","7","7"
"2016","35-65 y.","Urban Area","6.56","7","8998","3","5","8","9","10","6.51","6.61","0","10","7","7"
"2016","66 and older","Rural Area","6.38","7","1722","3","5","8","9","10","6.27","6.49","0","10","7","7"
"2016","66 and older","Urban Area","6.57","7","3047","3","5","8","9","10","6.49","6.65","0","10","7","7"
"2017","16-34 y.","Rural Area","7.06","8","1985","4","6","9","10","10","6.97","7.15","0","10","7","8"
"2017","16-34 y.","Urban Area","7.06","7","4173","4","6","8","10","10","7","7.12","0","10","7","7"
"2017","35-65 y.","Rural Area","6.53","7","5548","3","5","8","9","10","6.47","6.59","0","10","7","7"
"2017","35-65 y.","Urban Area","6.49","7","9841","3","5","8","9","10","6.45","6.53","0","10","7","7"
"2017","66 and older","Rural Area","6.41","7","1877","3","5","8","9","10","6.31","6.51","0","10","7","7"
"2017","66 and older","Urban Area","6.52","7","3150","3","5","8","9","10","6.44","6.6","0","10","7","7"
"2018","16-34 y.","Rural Area","6.85","7","1881","4","6","8","9","10","6.75","6.95","0","10","7","7"
"2018","16-34 y.","Urban Area","6.98","7","4106","4","6","8","10","10","6.92","7.04","0","10","7","7"
"2018","35-65 y.","Rural Area","6.45","7","5285","3","5","8","9","10","6.39","6.51","0","10","7","7"
"2018","35-65 y.","Urban Area","6.38","7","9367","3","5","8","9","10","6.33","6.43","0","10","7","7"
"2018","66 and older","Rural Area","6.35","7","1866","3","5","8","9","10","6.25","6.45","0","10","7","7"
"2018","66 and older","Urban Area","6.52","7","3187","3","5","8","9","10","6.44","6.6","0","10","7","7"
"2019","16-34 y.","Rural Area","7.05","7","1639","4","6","8","10","10","6.95","7.15","0","10","7","8"
"2019","16-34 y.","Urban Area","7.03","7","3428","4","6","8","10","10","6.96","7.1","0","10","7","7"
"2019","35-65 y.","Rural Area","6.56","7","5334","3","5","8","9","10","6.5","6.62","0","10","7","7"
"2019","35-65 y.","Urban Area","6.5","7","8983","3","5","8","9","10","6.45","6.55","0","10","7","7"
"2019","66 and older","Rural Area","6.49","7","1897","3","5","8","9","10","6.39","6.59","0","10","7","7"
"2019","66 and older","Urban Area","6.61","7","3058","3","5","8","9","10","6.53","6.69","0","10","7","7"
