"year","e11103","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","Full Time","(Married) couple without C.","6.87","7","2342","4","5","8","10","10","6.78","6.96","0","10","7","7"
"2008","Full Time","1-pers.-HH","6.76","7","1054","3","5","8","9","10","6.63","6.89","0","10","7","7"
"2008","Full Time","Couple + C. GT 16 ","7.05","7","1533","4","6","9","10","10","6.94","7.16","0","10","7","8"
"2008","Full Time","Couple + C. LE 16","6.92","7","1573","4","5","8","9","10","6.82","7.02","0","10","7","8"
"2008","Full Time","Couple + C. LE and GT 16","7.35","8","530","5","6","9","10","10","7.17","7.53","1","10","7","8"
"2008","Full Time","Single parent","7.07","8","343","3","6","9","10","10","6.84","7.3","1","10","8","8"
"2008","Not Working","(Married) couple without C.","6.51","7","3655","3","5","8","9","10","6.44","6.58","0","10","7","7"
"2008","Not Working","1-pers.-HH","6.15","6","1541","3","4","8","9","10","6.02","6.28","0","10","6","7"
"2008","Not Working","Couple + C. GT 16 ","7.22","8","928","4","6","9","10","10","7.08","7.36","0","10","7","8"
"2008","Not Working","Couple + C. LE 16","6.77","7","496","3","5","9","10","10","6.57","6.97","0","10","7","7"
"2008","Not Working","Couple + C. LE and GT 16","7.33","8","303","4","6","9","10","10","7.09","7.57","1","10","8","8"
"2008","Not Working","Single parent","6.43","7","379","3","4","9","10","10","6.18","6.68","0","10","7","8"
"2008","Part Time","(Married) couple without C.","6.74","7","1082","3","5","8","9","10","6.61","6.87","0","10","7","7"
"2008","Part Time","1-pers.-HH","6.72","7","455","3","5","9","10","10","6.51","6.93","0","10","7","8"
"2008","Part Time","Couple + C. GT 16 ","7.01","7.85","906","4","5","9","10","10","6.87","7.15","0","10","7","8"
"2008","Part Time","Couple + C. LE 16","6.66","7","1142","3","5","9","10","10","6.53","6.79","0","10","7","8"
"2008","Part Time","Couple + C. LE and GT 16","7.02","7","382","4","6","9","10","10","6.81","7.23","1","10","7","8"
"2008","Part Time","Single parent","6.7","7","365","3","5","9","10","10","6.46","6.94","0","10","7","8"
"2009","Full Time","(Married) couple without C.","6.95","7","2196","4","6","9","10","10","6.86","7.04","0","10","7","7"
"2009","Full Time","1-pers.-HH","6.87","7","998","4","5","9","10","10","6.73","7.01","0","10","7","8"
"2009","Full Time","Couple + C. GT 16 ","7.09","7","1447","4","6","9","10","10","6.98","7.2","0","10","7","8"
"2009","Full Time","Couple + C. LE 16","6.78","7","1407","4","5","8","9","10","6.67","6.89","0","10","7","7"
"2009","Full Time","Couple + C. LE and GT 16","7.14","8","492","4","6","8","9","10","6.96","7.32","0","10","7","8"
"2009","Full Time","Single parent","7.04","7","357","4","5","9","10","10","6.82","7.26","0","10","7","8"
"2009","Not Working","(Married) couple without C.","6.33","7","3382","3","5","8","9","10","6.25","6.41","0","10","7","7"
"2009","Not Working","1-pers.-HH","6.19","7","1467","3","4","8","9","10","6.06","6.32","0","10","6","7"
"2009","Not Working","Couple + C. GT 16 ","7.13","8","838","4","6","9","10","10","6.97","7.29","0","10","7","8"
"2009","Not Working","Couple + C. LE 16","6.83","7","428","4","5","9","10","10","6.61","7.05","0","10","7","7"
"2009","Not Working","Couple + C. LE and GT 16","7.2","8","302","4","6","9","10","10","6.97","7.43","1","10","8","8"
"2009","Not Working","Single parent","6.5","7","292","3","5","8","10","10","6.23","6.77","0","10","7","7"
"2009","Part Time","(Married) couple without C.","6.64","7","1091","3","5","8","9","10","6.5","6.78","0","10","7","7"
"2009","Part Time","1-pers.-HH","6.6","7","442","3","5","8","10","10","6.37","6.83","0","10","7","7"
"2009","Part Time","Couple + C. GT 16 ","7.11","8","872","4","6","9","10","10","6.97","7.25","0","10","7","8"
"2009","Part Time","Couple + C. LE 16","6.65","7","1020","3","5","8","9","10","6.52","6.78","0","10","7","7"
"2009","Part Time","Couple + C. LE and GT 16","7.19","8","386","4","6","9","9","10","6.98","7.4","0","10","7","8"
"2009","Part Time","Single parent","6.85","7","345","3","5","9","10","10","6.61","7.09","0","10","7","8"
"2010","Full Time","(Married) couple without C.","6.74","7","2081","3","5","8","9","10","6.65","6.83","0","10","7","7"
"2010","Full Time","1-pers.-HH","6.61","7","933","3","5","8","9","10","6.47","6.75","0","10","7","7"
"2010","Full Time","Couple + C. GT 16 ","7.08","7","1329","4","6","9","10","10","6.97","7.19","0","10","7","8"
"2010","Full Time","Couple + C. LE 16","7.08","8","3505","4","6","9","10","10","7.01","7.15","0","10","7","8"
"2010","Full Time","Couple + C. LE and GT 16","7.22","8","625","4","6","9","10","10","7.05","7.39","0","10","7","8"
"2010","Full Time","Single parent","6.78","7","645","4","5","9","10","10","6.6","6.96","0","10","7","8"
"2010","Not Working","(Married) couple without C.","6.45","7","3181","3","5","8","9","10","6.37","6.53","0","10","7","7"
"2010","Not Working","1-pers.-HH","6.12","6","1394","3","4","8","9","10","5.99","6.25","0","10","6","7"
"2010","Not Working","Couple + C. GT 16 ","6.91","7","754","3","6","8","10","10","6.75","7.07","0","10","7","8"
"2010","Not Working","Couple + C. LE 16","6.74","7","1749","3","5","9","10","10","6.63","6.85","0","10","7","7"
"2010","Not Working","Couple + C. LE and GT 16","7.11","8","484","3","5","9","10","10","6.89","7.33","0","10","7","8"
"2010","Not Working","Single parent","6.68","7","695","3","5","9","10","10","6.48","6.88","0","10","7","7"
"2010","Part Time","(Married) couple without C.","6.55","7","1058","3","5","8","9","10","6.41","6.69","0","10","7","7"
"2010","Part Time","1-pers.-HH","6.64","7","425","3","5","8","10","10","6.42","6.86","0","10","7","8"
"2010","Part Time","Couple + C. GT 16 ","7.16","8","803","4","6","9","10","10","7.01","7.31","0","10","7","8"
"2010","Part Time","Couple + C. LE 16","6.9","7","2526","4","5","9","10","10","6.81","6.99","0","10","7","7"
"2010","Part Time","Couple + C. LE and GT 16","7.33","8","507","5","6","9","10","10","7.14","7.52","0","10","7","8"
"2010","Part Time","Single parent","6.89","7","937","3","5","9","10","10","6.73","7.05","0","10","7","8"
"2011","Full Time","(Married) couple without C.","6.84","7","2301","4","5","8","9","10","6.75","6.93","0","10","7","7"
"2011","Full Time","1-pers.-HH","6.89","7","1010","4","5","9","10","10","6.75","7.03","0","10","7","8"
"2011","Full Time","Couple + C. GT 16 ","7.01","7","1374","4","6","9","10","10","6.89","7.13","0","10","7","8"
"2011","Full Time","Couple + C. LE 16","7.03","7","3396","4","6","9","10","10","6.96","7.1","0","10","7","8"
"2011","Full Time","Couple + C. LE and GT 16","7.12","7","745","4","6","9","10","10","6.96","7.28","0","10","7","8"
"2011","Full Time","Single parent","6.95","7","802","4","5","9","10","10","6.79","7.11","0","10","7","8"
"2011","Not Working","(Married) couple without C.","6.46","7","3572","3","5","8","9","10","6.38","6.54","0","10","7","7"
"2011","Not Working","1-pers.-HH","6.19","6","1598","3","5","8","9","10","6.07","6.31","0","10","6","7"
"2011","Not Working","Couple + C. GT 16 ","6.83","7","796","3","5","8","10","10","6.67","6.99","0","10","7","8"
"2011","Not Working","Couple + C. LE 16","6.69","7","1586","3","5","9","10","10","6.57","6.81","0","10","7","7"
"2011","Not Working","Couple + C. LE and GT 16","7.3","8","541","4","6","9","10","10","7.1","7.5","0","10","8","8"
"2011","Not Working","Single parent","6.32","7","747","2","4","9","10","10","6.13","6.51","0","10","6","7"
"2011","Part Time","(Married) couple without C.","6.73","7","1250","3","5","8","9","10","6.61","6.85","0","10","7","7"
"2011","Part Time","1-pers.-HH","6.62","7","495","3","5","9","10","10","6.4","6.84","0","10","7","8"
"2011","Part Time","Couple + C. GT 16 ","6.77","7","840","3","5","9","10","10","6.62","6.92","1","10","7","8"
"2011","Part Time","Couple + C. LE 16","6.8","7","2649","3","5","8","10","10","6.71","6.89","0","10","7","7"
"2011","Part Time","Couple + C. LE and GT 16","7.02","7","644","4","6","9","10","10","6.85","7.19","0","10","7","8"
"2011","Part Time","Single parent","6.81","7","1130","3","5","8","10","10","6.67","6.95","0","10","7","7"
"2012","Full Time","(Married) couple without C.","6.88","7","2416","4","5","8","10","10","6.79","6.97","0","10","7","7"
"2012","Full Time","1-pers.-HH","6.75","7","1152","3","5","8","10","10","6.62","6.88","0","10","7","7"
"2012","Full Time","Couple + C. GT 16 ","7.15","7","1362","4","6","9","10","10","7.04","7.26","0","10","7","8"
"2012","Full Time","Couple + C. LE 16","6.97","7","3306","4","6","8","9","10","6.9","7.04","0","10","7","7"
"2012","Full Time","Couple + C. LE and GT 16","7.16","8","815","4","6","8","10","10","7.02","7.3","0","10","7","8"
"2012","Full Time","Single parent","6.92","7","807","4","5","9","10","10","6.75","7.09","0","10","7","8"
"2012","Not Working","(Married) couple without C.","6.52","7","3959","3","5","8","9","10","6.45","6.59","0","10","7","7"
"2012","Not Working","1-pers.-HH","6.31","7","1761","3","5","8","10","10","6.19","6.43","0","10","7","7"
"2012","Not Working","Couple + C. GT 16 ","6.83","7","771","3","5","9","10","10","6.67","6.99","0","10","7","8"
"2012","Not Working","Couple + C. LE 16","6.56","7","1343","3","5","8","10","10","6.44","6.68","0","10","7","7"
"2012","Not Working","Couple + C. LE and GT 16","7.12","8","536","4","5","9","10","10","6.92","7.32","0","10","7","8"
"2012","Not Working","Single parent","6.16","6","737","3","4","8","9","10","5.97","6.35","0","10","6","7"
"2012","Part Time","(Married) couple without C.","6.65","7","1326","3","5","8","9","10","6.53","6.77","0","10","7","7"
"2012","Part Time","1-pers.-HH","6.59","7","609","3","5","8","10","10","6.39","6.79","0","10","7","7"
"2012","Part Time","Couple + C. GT 16 ","7","7","861","4","5","9","10","10","6.85","7.15","0","10","7","8"
"2012","Part Time","Couple + C. LE 16","6.84","7","2490","4","5","8","9","10","6.75","6.93","0","10","7","7"
"2012","Part Time","Couple + C. LE and GT 16","7.1","8","642","4","6","9","10","10","6.93","7.27","0","10","7","8"
"2012","Part Time","Single parent","6.68","7","1142","3","5","9","10","10","6.53","6.83","0","10","7","7"
"2013","Full Time","(Married) couple without C.","6.88","7","2399","4","5","8","9","10","6.79","6.97","0","10","7","7"
"2013","Full Time","1-pers.-HH","6.82","7","1202","3","5","8","9","10","6.69","6.95","0","10","7","7"
"2013","Full Time","Couple + C. GT 16 ","7.05","8","1242","4","6","9","10","10","6.93","7.17","0","10","7","8"
"2013","Full Time","Couple + C. LE 16","6.9","7","3067","4","6","8","9","10","6.83","6.97","0","10","7","7"
"2013","Full Time","Couple + C. LE and GT 16","7.21","8","809","4","6","9","10","10","7.07","7.35","1","10","7","8"
"2013","Full Time","Single parent","7","7","849","4","5","9","10","10","6.85","7.15","0","10","7","8"
"2013","Not Working","(Married) couple without C.","6.55","7","3957","3","5","8","9","10","6.48","6.62","0","10","7","7"
"2013","Not Working","1-pers.-HH","6.34","7","1779","3","5","8","10","10","6.22","6.46","0","10","7","7"
"2013","Not Working","Couple + C. GT 16 ","6.77","7","669","4","5","8","9","10","6.6","6.94","0","10","7","7"
"2013","Not Working","Couple + C. LE 16","6.63","7","1067","3","5","8","9","10","6.49","6.77","0","10","7","7"
"2013","Not Working","Couple + C. LE and GT 16","7.44","8","508","4","6","9","10","10","7.24","7.64","0","10","8","8"
"2013","Not Working","Single parent","6.2","7","693","3","4","8","9","10","6","6.4","0","10","6","7"
"2013","Part Time","(Married) couple without C.","6.74","7","1363","4","5","8","10","10","6.62","6.86","0","10","7","7"
"2013","Part Time","1-pers.-HH","6.31","7","607","3","5","8","10","10","6.11","6.51","0","10","7","7"
"2013","Part Time","Couple + C. GT 16 ","6.93","7","893","4","5","9","10","10","6.79","7.07","0","10","7","8"
"2013","Part Time","Couple + C. LE 16","6.74","7","2390","4","5","8","9","10","6.65","6.83","0","10","7","7"
"2013","Part Time","Couple + C. LE and GT 16","7.16","8","711","4","6","9","10","10","7","7.32","0","10","7","8"
"2013","Part Time","Single parent","6.77","7","1086","3","5","9","10","10","6.63","6.91","0","10","7","7"
"2014","Full Time","(Married) couple without C.","6.9","7","2533","4","6","8","9","10","6.82","6.98","0","10","7","7"
"2014","Full Time","1-pers.-HH","6.71","7","1183","3","5","9","10","10","6.58","6.84","0","10","7","8"
"2014","Full Time","Couple + C. GT 16 ","6.9","7","1341","3","5","9","10","10","6.78","7.02","0","10","7","8"
"2014","Full Time","Couple + C. LE 16","6.87","7","3185","4","5","8","10","10","6.8","6.94","0","10","7","7"
"2014","Full Time","Couple + C. LE and GT 16","7.02","7","917","4","6","9","10","10","6.88","7.16","0","10","7","8"
"2014","Full Time","Single parent","6.87","7","789","4","5","9","10","10","6.71","7.03","0","10","7","8"
"2014","Not Working","(Married) couple without C.","6.49","7","3948","3","5","8","9","10","6.42","6.56","0","10","7","7"
"2014","Not Working","1-pers.-HH","6.26","7","1753","3","4","8","10","10","6.14","6.38","0","10","6","7"
"2014","Not Working","Couple + C. GT 16 ","6.85","7","821","3","5","8","10","10","6.69","7.01","0","10","7","8"
"2014","Not Working","Couple + C. LE 16","6.57","7","1215","3","5","8","9","10","6.44","6.7","0","10","7","7"
"2014","Not Working","Couple + C. LE and GT 16","7.1","8","587","4","6","9","10","10","6.91","7.29","0","10","7","8"
"2014","Not Working","Single parent","6.43","7","725","3","5","8","9","10","6.24","6.62","0","10","6","7"
"2014","Part Time","(Married) couple without C.","6.78","7","1520","3","5","9","9","10","6.67","6.89","0","10","7","7"
"2014","Part Time","1-pers.-HH","6.77","7","726","3","5","9","10","10","6.59","6.95","0","10","7","8"
"2014","Part Time","Couple + C. GT 16 ","6.88","7","920","4","5","9","10","10","6.73","7.03","0","10","7","7"
"2014","Part Time","Couple + C. LE 16","6.69","7","2470","3","5","8","10","10","6.6","6.78","0","10","7","7"
"2014","Part Time","Couple + C. LE and GT 16","7.08","8","740","4","6","9","10","10","6.92","7.24","0","10","7","8"
"2014","Part Time","Single parent","6.67","7","944","3","5","8","10","10","6.52","6.82","0","10","7","7"
"2015","Full Time","(Married) couple without C.","6.86","7","2368","4","5","8","9","10","6.78","6.94","0","10","7","7"
"2015","Full Time","1-pers.-HH","6.7","7","1141","3","5","8","9","10","6.57","6.83","0","10","7","7"
"2015","Full Time","Couple + C. GT 16 ","7.09","7","1246","4","6","9","10","10","6.97","7.21","0","10","7","8"
"2015","Full Time","Couple + C. LE 16","6.96","7","2922","4","6","8","10","10","6.89","7.03","0","10","7","7"
"2015","Full Time","Couple + C. LE and GT 16","7.17","7","860","4","6","9","10","10","7.04","7.3","0","10","7","8"
"2015","Full Time","Single parent","6.95","7","743","4","6","9","10","10","6.79","7.11","0","10","7","8"
"2015","Not Working","(Married) couple without C.","6.54","7","3679","3","5","8","9","10","6.46","6.62","0","10","7","7"
"2015","Not Working","1-pers.-HH","6.32","7","1695","3","4","8","10","10","6.2","6.44","0","10","7","7"
"2015","Not Working","Couple + C. GT 16 ","6.91","7","728","4","6","8","10","10","6.74","7.08","0","10","7","8"
"2015","Not Working","Couple + C. LE 16","6.39","7","909","3","5","8","9","10","6.24","6.54","0","10","6","7"
"2015","Not Working","Couple + C. LE and GT 16","6.99","8","526","4","6","9","10","10","6.8","7.18","0","10","7","8"
"2015","Not Working","Single parent","6.38","7","697","3","5","8","10","10","6.19","6.57","0","10","6","7"
"2015","Part Time","(Married) couple without C.","6.78","7","1445","4","5","8","9","10","6.67","6.89","0","10","7","7"
"2015","Part Time","1-pers.-HH","6.48","7","675","3","5","8","9","10","6.3","6.66","0","10","7","7"
"2015","Part Time","Couple + C. GT 16 ","6.95","7","924","4","6","9","9","10","6.82","7.08","0","10","7","7"
"2015","Part Time","Couple + C. LE 16","6.73","7","2248","4","5","8","9","10","6.64","6.82","0","10","7","7"
"2015","Part Time","Couple + C. LE and GT 16","7.14","8","770","4","6","9","10","10","6.98","7.3","0","10","7","8"
"2015","Part Time","Single parent","6.71","7","888","3","5","8","10","10","6.55","6.87","0","10","7","7"
"2016","Full Time","(Married) couple without C.","6.9","7","2425","4","6","8","9","10","6.82","6.98","0","10","7","7"
"2016","Full Time","1-pers.-HH","6.63","7","1154","3","5","8","9","10","6.5","6.76","0","10","7","7"
"2016","Full Time","Couple + C. GT 16 ","7.02","7","1172","4","6","8","10","10","6.9","7.14","0","10","7","8"
"2016","Full Time","Couple + C. LE 16","6.94","7","2684","4","6","8","9","10","6.87","7.01","0","10","7","7"
"2016","Full Time","Couple + C. LE and GT 16","7.14","7","838","4","6","9","10","10","7","7.28","0","10","7","8"
"2016","Full Time","Single parent","6.78","7","691","3","5","8","10","10","6.61","6.95","0","10","7","7"
"2016","Not Working","(Married) couple without C.","6.53","7","3478","3","5","8","9","10","6.45","6.61","0","10","7","7"
"2016","Not Working","1-pers.-HH","6.18","6","1643","2","4","8","9","10","6.06","6.3","0","10","6","7"
"2016","Not Working","Couple + C. GT 16 ","6.71","7","700","3","5","8","10","10","6.53","6.89","0","10","7","7"
"2016","Not Working","Couple + C. LE 16","6.38","7","897","3","5","8","9","10","6.23","6.53","0","10","7","7"
"2016","Not Working","Couple + C. LE and GT 16","6.98","8","516","3","5","9","10","10","6.77","7.19","0","10","7","8"
"2016","Not Working","Single parent","6.33","7","617","3","5","8","9","10","6.13","6.53","0","10","6","7"
"2016","Part Time","(Married) couple without C.","6.88","7","1451","4","5","8","9","10","6.77","6.99","0","10","7","8"
"2016","Part Time","1-pers.-HH","6.7","7","688","3","5","8","10","10","6.52","6.88","0","10","7","7"
"2016","Part Time","Couple + C. GT 16 ","6.93","7","878","3","5","9","10","10","6.79","7.07","0","10","7","8"
"2016","Part Time","Couple + C. LE 16","6.6","7","2206","3","5","8","9","10","6.51","6.69","0","10","7","7"
"2016","Part Time","Couple + C. LE and GT 16","7.15","8","734","4","6","9","10","10","6.99","7.31","0","10","7","8"
"2016","Part Time","Single parent","6.55","7","841","3","5","8","9","10","6.38","6.72","0","10","7","7"
"2017","Full Time","(Married) couple without C.","6.83","7","2834","4","5","8","9","10","6.75","6.91","0","10","7","7"
