"year","e11102","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","Employed","(Married) couple without C.","6.83","7","3424","3","5","8","10","10","6.76","6.9","0","10","7","7"
"2008","Employed","1-pers.-HH","6.75","7","1509","3","5","8","9","10","6.64","6.86","0","10","7","7"
"2008","Employed","Couple + C. GT 16 ","7.03","7","2439","4","6","9","10","10","6.95","7.11","0","10","7","8"
"2008","Employed","Couple + C. LE 16","6.81","7","2715","3","5","8","10","10","6.73","6.89","0","10","7","8"
"2008","Employed","Couple + C. LE and GT 16","7.21","8","912","4","6","9","10","10","7.07","7.35","1","10","7","8"
"2008","Employed","Single parent","6.88","7","708","3","5","9","10","10","6.72","7.04","0","10","7","8"
"2008","Not Employed","(Married) couple without C.","6.51","7","3655","3","5","8","9","10","6.44","6.58","0","10","7","7"
"2008","Not Employed","1-pers.-HH","6.15","6","1541","3","4","8","9","10","6.02","6.28","0","10","6","7"
"2008","Not Employed","Couple + C. GT 16 ","7.22","8","928","4","6","9","10","10","7.08","7.36","0","10","7","8"
"2008","Not Employed","Couple + C. LE 16","6.77","7","496","3","5","9","10","10","6.57","6.97","0","10","7","7"
"2008","Not Employed","Couple + C. LE and GT 16","7.33","8","303","4","6","9","10","10","7.09","7.57","1","10","8","8"
"2008","Not Employed","Single parent","6.43","7","379","3","4","9","10","10","6.18","6.68","0","10","7","8"
"2009","Employed","(Married) couple without C.","6.85","7","3287","4","5","9","10","10","6.77","6.93","0","10","7","7"
"2009","Employed","1-pers.-HH","6.78","7","1440","3","5","8","10","10","6.66","6.9","0","10","7","7"
"2009","Employed","Couple + C. GT 16 ","7.1","7","2319","4","6","9","10","10","7.01","7.19","0","10","7","8"
"2009","Employed","Couple + C. LE 16","6.72","7","2427","3","5","8","9","10","6.64","6.8","0","10","7","7"
"2009","Employed","Couple + C. LE and GT 16","7.16","8","878","4","6","8","9","10","7.02","7.3","0","10","7","8"
"2009","Employed","Single parent","6.94","7","702","4","5","9","10","10","6.78","7.1","0","10","7","8"
"2009","Not Employed","(Married) couple without C.","6.33","7","3382","3","5","8","9","10","6.25","6.41","0","10","7","7"
"2009","Not Employed","1-pers.-HH","6.19","7","1467","3","4","8","9","10","6.06","6.32","0","10","6","7"
"2009","Not Employed","Couple + C. GT 16 ","7.13","8","838","4","6","9","10","10","6.97","7.29","0","10","7","8"
"2009","Not Employed","Couple + C. LE 16","6.83","7","428","4","5","9","10","10","6.61","7.05","0","10","7","7"
"2009","Not Employed","Couple + C. LE and GT 16","7.2","8","302","4","6","9","10","10","6.97","7.43","1","10","8","8"
"2009","Not Employed","Single parent","6.5","7","292","3","5","8","10","10","6.23","6.77","0","10","7","7"
"2010","Employed","(Married) couple without C.","6.68","7","3139","3","5","8","9","10","6.6","6.76","0","10","7","7"
"2010","Employed","1-pers.-HH","6.62","7","1358","3","5","8","10","10","6.5","6.74","0","10","7","7"
"2010","Employed","Couple + C. GT 16 ","7.11","7","2132","4","6","9","10","10","7.02","7.2","0","10","7","8"
"2010","Employed","Couple + C. LE 16","7","7","6031","4","6","9","10","10","6.94","7.06","0","10","7","7"
"2010","Employed","Couple + C. LE and GT 16","7.27","8","1132","4","6","9","10","10","7.15","7.39","0","10","7","8"
"2010","Employed","Single parent","6.84","7","1582","3","5","9","10","10","6.72","6.96","0","10","7","8"
"2010","Not Employed","(Married) couple without C.","6.45","7","3181","3","5","8","9","10","6.37","6.53","0","10","7","7"
"2010","Not Employed","1-pers.-HH","6.12","6","1394","3","4","8","9","10","5.99","6.25","0","10","6","7"
"2010","Not Employed","Couple + C. GT 16 ","6.91","7","754","3","6","8","10","10","6.75","7.07","0","10","7","8"
"2010","Not Employed","Couple + C. LE 16","6.74","7","1749","3","5","9","10","10","6.63","6.85","0","10","7","7"
"2010","Not Employed","Couple + C. LE and GT 16","7.11","8","484","3","5","9","10","10","6.89","7.33","0","10","7","8"
"2010","Not Employed","Single parent","6.68","7","695","3","5","9","10","10","6.48","6.88","0","10","7","7"
"2011","Employed","(Married) couple without C.","6.8","7","3551","4","5","8","9","10","6.73","6.87","0","10","7","7"
"2011","Employed","1-pers.-HH","6.81","7","1505","3","5","9","10","10","6.69","6.93","0","10","7","8"
"2011","Employed","Couple + C. GT 16 ","6.92","7","2214","4","5","9","10","10","6.83","7.01","0","10","7","8"
"2011","Employed","Couple + C. LE 16","6.94","7","6045","4","5","9","10","10","6.89","6.99","0","10","7","7"
"2011","Employed","Couple + C. LE and GT 16","7.08","7","1389","4","6","9","10","10","6.96","7.2","0","10","7","8"
"2011","Employed","Single parent","6.88","7","1932","3","5","9","10","10","6.77","6.99","0","10","7","7"
"2011","Not Employed","(Married) couple without C.","6.46","7","3572","3","5","8","9","10","6.38","6.54","0","10","7","7"
"2011","Not Employed","1-pers.-HH","6.19","6","1598","3","5","8","9","10","6.07","6.31","0","10","6","7"
"2011","Not Employed","Couple + C. GT 16 ","6.83","7","796","3","5","8","10","10","6.67","6.99","0","10","7","8"
"2011","Not Employed","Couple + C. LE 16","6.69","7","1586","3","5","9","10","10","6.57","6.81","0","10","7","7"
"2011","Not Employed","Couple + C. LE and GT 16","7.3","8","541","4","6","9","10","10","7.1","7.5","0","10","8","8"
"2011","Not Employed","Single parent","6.32","7","747","2","4","9","10","10","6.13","6.51","0","10","6","7"
"2012","Employed","(Married) couple without C.","6.8","7","3742","3","5","8","10","10","6.73","6.87","0","10","7","7"
"2012","Employed","1-pers.-HH","6.69","7","1761","3","5","8","10","10","6.58","6.8","0","10","7","7"
"2012","Employed","Couple + C. GT 16 ","7.09","7","2223","4","6","9","10","10","7","7.18","0","10","7","8"
"2012","Employed","Couple + C. LE 16","6.92","7","5796","4","6","8","9","10","6.87","6.97","0","10","7","7"
"2012","Employed","Couple + C. LE and GT 16","7.14","8","1457","4","6","9","10","10","7.03","7.25","0","10","7","8"
"2012","Employed","Single parent","6.79","7","1949","3","5","9","10","10","6.68","6.9","0","10","7","7"
"2012","Not Employed","(Married) couple without C.","6.52","7","3959","3","5","8","9","10","6.45","6.59","0","10","7","7"
