"year","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","(Married) couple without C.","6.67","7","7079","3","5","8","9","10","6.62","6.72","0","10","7","7"
"2008","1-pers.-HH","6.46","7","3050","3","5","8","9","10","6.37","6.55","0","10","7","7"
"2008","Couple + C. GT 16 ","7.09","8","3367","4","6","9","10","10","7.02","7.16","0","10","7","8"
"2008","Couple + C. LE 16","6.81","7","3211","3","5","8","10","10","6.73","6.89","0","10","7","7"
"2008","Couple + C. LE and GT 16","7.24","8","1215","4","6","9","10","10","7.12","7.36","1","10","7","8"
"2008","Single parent","6.72","7","1087","3","5","9","10","10","6.58","6.86","0","10","7","8"
"2009","(Married) couple without C.","6.6","7","6669","3","5","8","9","10","6.55","6.65","0","10","7","7"
"2009","1-pers.-HH","6.49","7","2907","3","5","8","9","10","6.4","6.58","0","10","7","7"
"2009","Couple + C. GT 16 ","7.11","8","3157","4","6","9","10","10","7.03","7.19","0","10","7","8"
"2009","Couple + C. LE 16","6.74","7","2855","3","5","8","9","10","6.66","6.82","0","10","7","7"
"2009","Couple + C. LE and GT 16","7.17","8","1180","4","6","9","10","10","7.05","7.29","0","10","8","8"
"2009","Single parent","6.8","7","994","3","5","9","10","10","6.66","6.94","0","10","7","8"
"2010","(Married) couple without C.","6.56","7","6320","3","5","8","9","10","6.5","6.62","0","10","7","7"
"2010","1-pers.-HH","6.38","7","2752","3","5","8","9","10","6.29","6.47","0","10","7","7"
"2010","Couple + C. GT 16 ","7.06","7","2886","4","6","9","10","10","6.98","7.14","0","10","7","8"
"2010","Couple + C. LE 16","6.96","7","7780","4","5","9","10","10","6.91","7.01","0","10","7","7"
"2010","Couple + C. LE and GT 16","7.23","8","1616","4","6","9","10","10","7.12","7.34","0","10","7","8"
"2010","Single parent","6.79","7","2277","3","5","9","10","10","6.69","6.89","0","10","7","7"
"2011","(Married) couple without C.","6.64","7","7123","3","5","8","9","10","6.59","6.69","0","10","7","7"
"2011","1-pers.-HH","6.51","7","3103","3","5","8","10","10","6.42","6.6","0","10","7","7"
"2011","Couple + C. GT 16 ","6.9","7","3010","4","5","9","10","10","6.82","6.98","0","10","7","8"
"2011","Couple + C. LE 16","6.9","7","7631","4","5","9","10","10","6.85","6.95","0","10","7","7"
"2011","Couple + C. LE and GT 16","7.13","8","1930","4","6","9","10","10","7.03","7.23","0","10","7","8"
"2011","Single parent","6.7","7","2679","3","5","9","10","10","6.6","6.8","0","10","7","7"
"2012","(Married) couple without C.","6.67","7","7701","3","5","8","10","10","6.62","6.72","0","10","7","7"
"2012","1-pers.-HH","6.51","7","3522","3","5","8","10","10","6.43","6.59","0","10","7","7"
"2012","Couple + C. GT 16 ","7.03","7","2994","4","6","9","10","10","6.95","7.11","0","10","7","8"
"2012","Couple + C. LE 16","6.86","7","7139","4","5","8","9","10","6.81","6.91","0","10","7","7"
"2012","Couple + C. LE and GT 16","7.13","8","1993","4","6","9","10","10","7.03","7.23","0","10","7","8"
"2012","Single parent","6.6","7","2686","3","5","9","10","10","6.51","6.69","0","10","7","7"
"2013","(Married) couple without C.","6.69","7","7719","3","5","8","9","10","6.64","6.74","0","10","7","7"
"2013","1-pers.-HH","6.51","7","3588","3","5","8","10","10","6.43","6.59","0","10","7","7"
"2013","Couple + C. GT 16 ","6.95","7","2804","4","5","9","10","10","6.87","7.03","0","10","7","7"
"2013","Couple + C. LE 16","6.81","7","6524","4","5","8","9","10","6.76","6.86","0","10","7","7"
"2013","Couple + C. LE and GT 16","7.25","8","2028","4","6","9","10","10","7.16","7.34","0","10","7","8"
