"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","general elemantary","Rural Area","6.61","7","687","3","5","9","10","10","6.43","6.79","0","10","7","7"
"2008","general elemantary","Urban Area","6.46","7","1346","3","5","8","10","10","6.33","6.59","0","10","7","7"
"2008","higher education","Rural Area","6.94","7","1205","4","6","9","10","10","6.82","7.06","0","10","7","7"
"2008","higher education","Urban Area","6.96","7","2998","4","6","8","9","10","6.88","7.04","0","10","7","8"
"2008","higher vocational","Rural Area","6.65","7","531","3","5","8","9","10","6.46","6.84","0","10","7","7"
"2008","higher vocational","Urban Area","6.61","7","889","3","5","8","9","10","6.46","6.76","0","10","7","7"
"2008","in school","Rural Area","7.49","8","117","5","6","9","10","10","7.1","7.88","1","10","7","8"
"2008","in school","Urban Area","7.69","8","235","5","6","9","10","10","7.43","7.95","2","10","8","8"
"2008","inadequately","Rural Area","5.92","6.24","51","1","4","8","9","10","5.18","6.66","0","10","6","8"
"2008","inadequately","Urban Area","6.62","7","136","3","5","9","10","10","6.2","7.04","0","10","7","8"
"2008","middle vocational","Rural Area","6.7","7","3594","3","5","8","10","10","6.63","6.77","0","10","7","7"
"2008","middle vocational","Urban Area","6.64","7","6178","3","5","8","10","10","6.58","6.7","0","10","7","7"
"2008","vocational + Abi","Rural Area","6.6","7","274","3","5","8","9","10","6.35","6.85","0","10","7","7"
"2008","vocational + Abi","Urban Area","6.95","7","824","4","6","9","10","10","6.8","7.1","0","10","7","8"
"2009","general elemantary","Rural Area","6.3","7","603","3","5","8","9","10","6.12","6.48","0","10","6","7"
"2009","general elemantary","Urban Area","6.35","7","1204","3","5","8","9","10","6.22","6.48","0","10","7","7"
"2009","higher education","Rural Area","6.98","7","1196","4","6","9","10","10","6.86","7.1","0","10","7","7"
"2009","higher education","Urban Area","6.94","7","2848","4","5","9","10","10","6.86","7.02","0","10","7","8"
"2009","higher vocational","Rural Area","6.71","7","517","4","5","8","9","10","6.52","6.9","0","10","7","7"
"2009","higher vocational","Urban Area","6.59","7","821","3","5","8","9","10","6.44","6.74","0","10","7","7"
"2009","in school","Rural Area","7.45","8","93","6","6","9","10","10","7.07","7.83","2","10","8","8"
"2009","in school","Urban Area","7.65","8","219","5","6","9","10","10","7.38","7.92","1","10","8","8"
"2009","inadequately","Rural Area","5.56","5","43","2","4","7","10","10","4.78","6.34","0","10","5","7"
"2009","inadequately","Urban Area","6.29","7","123","3","4","8","10","10","5.85","6.73","0","10","6","8"
"2009","middle vocational","Rural Area","6.73","7","3425","3","5","8","10","10","6.65","6.81","0","10","7","7"
"2009","middle vocational","Urban Area","6.65","7","5673","3","5","8","9","10","6.59","6.71","0","10","7","7"
"2009","vocational + Abi","Rural Area","6.55","7","257","3","5","8","9","10","6.27","6.83","0","10","7","7"
"2009","vocational + Abi","Urban Area","6.84","7","744","4","5","9","9","10","6.68","7","0","10","7","8"
"2010","general elemantary","Rural Area","6.46","7","798","3","5","8","9","10","6.29","6.63","0","10","7","7"
"2010","general elemantary","Urban Area","6.5","7","1668","3","5","8","10","10","6.38","6.62","0","10","7","7"
"2010","higher education","Rural Area","6.85","7","1457","4","5","8","10","10","6.74","6.96","0","10","7","7"
"2010","higher education","Urban Area","6.96","7","3922","4","5","9","10","10","6.89","7.03","0","10","7","8"
"2010","higher vocational","Rural Area","6.56","7","624","3","5","8","10","10","6.39","6.73","0","10","7","8"
"2010","higher vocational","Urban Area","6.55","7","991","3","5","8","9","10","6.41","6.69","0","10","7","7"
"2010","in school","Rural Area","7.83","8","125","5","7","9","10","10","7.48","8.18","1","10","7","8"
"2010","in school","Urban Area","7.35","8","291","4","6","9","10","10","7.11","7.59","1","10","8","8"
"2010","inadequately","Rural Area","5.22","5","92","3","3","8","8","10","4.67","5.77","0","10","5","8"
"2010","inadequately","Urban Area","5.64","5","253","2","3","8","10","10","5.32","5.96","0","10","6","7"
"2010","middle vocational","Rural Area","6.61","7","4589","3","5","8","9","10","6.54","6.68","0","10","7","7"
"2010","middle vocational","Urban Area","6.65","7","7185","3","5","8","10","10","6.6","6.7","0","10","7","7"
"2010","vocational + Abi","Rural Area","7.23","8","452","4","6","9","10","10","7.03","7.43","0","10","7","8"
"2010","vocational + Abi","Urban Area","6.79","7","1262","4","5","9","9","10","6.66","6.92","0","10","7","7"
"2011","general elemantary","Rural Area","6.45","7","898","3","5","8","10","10","6.29","6.61","0","10","7","7"
"2011","general elemantary","Urban Area","6.34","7","1700","3","5","8","10","10","6.22","6.46","0","10","7","7"
"2011","higher education","Rural Area","6.85","7","1600","4","5","8","10","10","6.74","6.96","0","10","7","8"
"2011","higher education","Urban Area","7.04","7","4168","4","6","9","10","10","6.97","7.11","0","10","7","8"
"2011","higher vocational","Rural Area","6.77","7","678","3","5","8","9","10","6.6","6.94","0","10","7","8"
"2011","higher vocational","Urban Area","6.57","7","1024","3","5","8","9","10","6.43","6.71","0","10","7","7"
"2011","in school","Rural Area","7.85","8","118","6","7","9","9","10","7.52","8.18","1","10","8","9"
"2011","in school","Urban Area","7.59","8","313","5","6","9","10","10","7.35","7.83","0","10","8","8"
"2011","inadequately","Rural Area","5.91","5.39","112","3","4","8","9","10","5.41","6.41","0","10","6","8"
"2011","inadequately","Urban Area","6.02","6","244","3","4","8","10","10","5.68","6.36","0","10","6","7"
"2011","middle vocational","Rural Area","6.63","7","5003","3","5","8","9","10","6.57","6.69","0","10","7","7"
"2011","middle vocational","Urban Area","6.62","7","7625","3","5","8","10","10","6.57","6.67","0","10","7","7"
"2011","vocational + Abi","Rural Area","7.03","8","507","3","6","9","10","10","6.84","7.22","0","10","7","8"
"2011","vocational + Abi","Urban Area","7.05","8","1339","4","6","9","10","10","6.93","7.17","0","10","7","8"
"2012","general elemantary","Rural Area","6.57","7","980","3","5","8","10","10","6.42","6.72","0","10","7","7"
"2012","general elemantary","Urban Area","6.41","7","1793","3","5","8","10","10","6.3","6.52","0","10","7","7"
"2012","higher education","Rural Area","6.96","7","1676","4","5","9","9","10","6.86","7.06","0","10","7","7"
"2012","higher education","Urban Area","7.07","7","4254","4","6","9","10","10","7.01","7.13","0","10","7","8"
"2012","higher vocational","Rural Area","6.77","7","707","3","5","8","9","10","6.61","6.93","0","10","7","8"
"2012","higher vocational","Urban Area","6.65","7","1039","3","5","8","9","10","6.52","6.78","0","10","7","7"
"2012","in school","Rural Area","7.59","8","133","6","7","9","10","10","7.25","7.93","0","10","7","8"
"2012","in school","Urban Area","7.4","8","318","5","6","9","10","10","7.19","7.61","1","10","8","8"
"2012","inadequately","Rural Area","5.98","6","115","2","4","8","10","10","5.48","6.48","0","10","6","7"
"2012","inadequately","Urban Area","6.13","6","252","2","3","8","10","10","5.8","6.46","0","10","6","7"
"2012","middle vocational","Rural Area","6.63","7","5226","3","5","8","10","10","6.57","6.69","0","10","7","7"
"2012","middle vocational","Urban Area","6.63","7","7724","3","5","8","10","10","6.58","6.68","0","10","7","7"
"2012","vocational + Abi","Rural Area","6.85","7","525","3","5","8","10","10","6.66","7.04","0","10","7","7"
"2012","vocational + Abi","Urban Area","6.81","7","1352","4","5","8","10","10","6.69","6.93","0","10","7","8"
"2013","general elemantary","Rural Area","6.54","7","916","3","5","8","10","10","6.39","6.69","0","10","7","7"
"2013","general elemantary","Urban Area","6.45","7","1714","3","5","8","10","10","6.33","6.57","0","10","7","7"
"2013","higher education","Rural Area","6.88","7","1636","4","6","8","9","10","6.78","6.98","0","10","7","8"
"2013","higher education","Urban Area","7","7","4227","4","6","9","10","10","6.94","7.06","0","10","7","8"
"2013","higher vocational","Rural Area","6.7","7","676","3","5","8","9","10","6.53","6.87","0","10","7","7"
"2013","higher vocational","Urban Area","6.62","7","1009","3","5","8","9","10","6.49","6.75","0","10","7","7"
"2013","in school","Rural Area","7.32","8","140","4","6","9","10","10","6.99","7.65","0","10","7","8"
"2013","in school","Urban Area","7.35","8","318","4","6","9","10","10","7.13","7.57","0","10","7","8"
"2013","inadequately","Rural Area","6.38","7","118","3","4","9","10","10","5.9","6.86","0","10","6","7"
"2013","inadequately","Urban Area","6.35","7","216","2","5","8","10","10","6","6.7","0","10","5","7"
"2013","middle vocational","Rural Area","6.65","7","5090","3","5","8","10","10","6.59","6.71","0","10","7","7"
"2013","middle vocational","Urban Area","6.61","7","7447","3","5","8","10","10","6.56","6.66","0","10","7","7"
"2013","vocational + Abi","Rural Area","6.98","7","490","4","6","8","10","10","6.79","7.17","0","10","7","8"
"2013","vocational + Abi","Urban Area","6.94","7","1299","4","6","9","10","10","6.82","7.06","0","10","7","8"
"2014","general elemantary","Rural Area","6.5","7","1024","3","5","8","10","10","6.35","6.65","0","10","7","7"
"2014","general elemantary","Urban Area","6.28","7","2098","3","4","8","10","10","6.17","6.39","0","10","7","7"
"2014","higher education","Rural Area","6.89","7","1691","4","6","8","9","10","6.79","6.99","0","10","7","8"
"2014","higher education","Urban Area","6.98","7","4543","4","6","9","10","10","6.92","7.04","0","10","7","7"
"2014","higher vocational","Rural Area","6.75","7","635","3","5","8","9","10","6.58","6.92","0","10","7","7"
"2014","higher vocational","Urban Area","6.52","7","964","3","5","8","9","10","6.38","6.66","0","10","7","7"
"2014","in school","Rural Area","7.06","7","150","3","5","9","10","10","6.75","7.37","3","10","7","8"
"2014","in school","Urban Area","7.52","8","299","5","6","9","10","10","7.29","7.75","1","10","7","8"
"2014","inadequately","Rural Area","6.12","6","144","3","4","8","10","10","5.69","6.55","0","10","6","8"
"2014","inadequately","Urban Area","5.92","6","361","2","4","8","10","10","5.64","6.2","0","10","6","6"
"2014","middle vocational","Rural Area","6.65","7","4884","3","5","8","9","10","6.59","6.71","0","10","7","7"
"2014","middle vocational","Urban Area","6.62","7","7714","3","5","8","10","10","6.57","6.67","0","10","7","7"
"2014","vocational + Abi","Rural Area","7.03","8","557","4","6","9","10","10","6.85","7.21","0","10","7","8"
"2014","vocational + Abi","Urban Area","7.07","8","1501","4","6","8","10","10","6.96","7.18","0","10","7","8"
"2015","general elemantary","Rural Area","6.55","7","901","3","5","8","10","10","6.39","6.71","0","10","7","7"
"2015","general elemantary","Urban Area","6.39","7","1785","3","5","8","10","10","6.28","6.5","0","10","7","7"
"2015","higher education","Rural Area","6.85","7","1630","4","5","8","9","10","6.75","6.95","0","10","7","8"
"2015","higher education","Urban Area","6.99","7","4254","4","6","9","10","10","6.93","7.05","0","10","7","7"
"2015","higher vocational","Rural Area","6.44","7","604","3","5","8","9","10","6.27","6.61","0","10","7","7"
"2015","higher vocational","Urban Area","6.65","7","926","3","5","8","9","10","6.51","6.79","0","10","7","7"
"2015","in school","Rural Area","7.65","8","119","5","7","9","10","10","7.28","8.02","0","10","7","8"
"2015","in school","Urban Area","7.61","8","233","5","6","9","10","10","7.36","7.86","1","10","8","8"
"2015","inadequately","Rural Area","6.38","7","129","2","4","9","10","10","5.93","6.83","0","10","6","7"
"2015","inadequately","Urban Area","5.57","5","283","2","4","8","9","10","5.27","5.87","0","10","5","7"
"2015","middle vocational","Rural Area","6.6","7","4597","3","5","8","9","10","6.54","6.66","0","10","7","7"
"2015","middle vocational","Urban Area","6.69","7","7095","3","5","8","9","10","6.64","6.74","0","10","7","7"
"2015","vocational + Abi","Rural Area","6.99","7.46","528","4","5","9","10","10","6.81","7.17","0","10","7","8"
"2015","vocational + Abi","Urban Area","6.93","7","1430","4","6","8","9","10","6.82","7.04","0","10","7","8"
"2016","general elemantary","Rural Area","6.44","7","883","2","5","8","10","10","6.27","6.61","0","10","7","7"
"2016","general elemantary","Urban Area","6.28","7","1693","3","5","8","9","10","6.16","6.4","0","10","7","7"
"2016","higher education","Rural Area","6.79","7","1631","4","5","8","9","10","6.69","6.89","0","10","7","7"
"2016","higher education","Urban Area","6.94","7","4269","4","6","8","9","10","6.88","7","0","10","7","7"
"2016","higher vocational","Rural Area","6.6","7","563","3","5","8","9","10","6.43","6.77","1","10","7","7"
"2016","higher vocational","Urban Area","6.71","7","847","3","5","8","9","10","6.56","6.86","0","10","7","7"
"2016","in school","Rural Area","7.63","8","88","5","6","9","10","10","7.18","8.08","0","10","7","9"
"2016","in school","Urban Area","7.58","8","245","4","7","9","10","10","7.31","7.85","0","10","7","8"
"2016","inadequately","Rural Area","6.38","6","120","3","4","9","10","10","5.9","6.86","0","10","5","7"
"2016","inadequately","Urban Area","6.11","6","281","2","4","8","9","10","5.82","6.4","0","10","6","7"
"2016","middle vocational","Rural Area","6.55","7","4341","3","5","8","9","10","6.48","6.62","0","10","7","7"
"2016","middle vocational","Urban Area","6.65","7","6678","3","5","8","9","10","6.6","6.7","0","10","7","7"
"2016","vocational + Abi","Rural Area","6.91","7","535","3","6","8","9","10","6.72","7.1","0","10","7","8"
"2016","vocational + Abi","Urban Area","6.98","7","1488","4","6","8","9","10","6.87","7.09","0","10","7","8"
"2017","general elemantary","Rural Area","6.35","7","1010","3","5","8","10","10","6.2","6.5","0","10","7","7"
"2017","general elemantary","Urban Area","6.3","7","1733","3","5","8","9","10","6.19","6.41","0","10","7","7"
"2017","higher education","Rural Area","6.89","7","1832","4","6","8","9","10","6.8","6.98","0","10","7","7"
"2017","higher education","Urban Area","6.94","7","4698","4","6","8","9","10","6.88","7","0","10","7","7"
"2017","higher vocational","Rural Area","6.77","7","641","4","5","8","9","10","6.61","6.93","0","10","7","7"
"2017","higher vocational","Urban Area","6.48","7","903","3","5","8","9","10","6.34","6.62","0","10","7","7"
"2017","in school","Rural Area","7.46","8","117","5","6","9","10","10","7.11","7.81","2","10","8","8"
"2017","in school","Urban Area","7.57","8","281","5","7","9","10","10","7.35","7.79","2","10","7","8"
"2017","inadequately","Rural Area","6.5","7","129","3","5","8","10","10","6.07","6.93","0","10","6","8"
"2017","inadequately","Urban Area","6.04","6","318","2","4","8","10","10","5.75","6.33","0","10","6","7"
"2017","middle vocational","Rural Area","6.51","7","4858","3","5","8","9","10","6.45","6.57","0","10","7","7"
"2017","middle vocational","Urban Area","6.53","7","7222","3","5","8","9","10","6.48","6.58","0","10","7","7"
"2017","vocational + Abi","Rural Area","6.82","7","614","3","6","8","9","10","6.65","6.99","0","10","7","8"
"2017","vocational + Abi","Urban Area","6.74","7","1598","4","5","8","9","10","6.63","6.85","0","10","7","7"
"2018","general elemantary","Rural Area","6.15","6","975","3","5","8","9","10","6","6.3","0","10","6","7"
"2018","general elemantary","Urban Area","6.17","6","1690","3","4","8","10","10","6.05","6.29","0","10","7","7"
"2018","higher education","Rural Area","6.68","7","1758","3","5","8","9","10","6.58","6.78","0","10","7","7"
"2018","higher education","Urban Area","6.85","7","4557","4","5","8","9","10","6.79","6.91","0","10","7","7"
"2018","higher vocational","Rural Area","6.67","7","611","3","5","8","9","10","6.5","6.84","0","10","7","7"
"2018","higher vocational","Urban Area","6.42","7","839","3","5","8","9","10","6.27","6.57","0","10","7","7"
"2018","in school","Rural Area","7.56","8","86","5","6","9","10","10","7.1","8.02","0","10","7","8"
"2018","in school","Urban Area","7.22","7","252","4","6","9","10","10","6.97","7.47","0","10","7","8"
"2018","inadequately","Rural Area","5.88","6","133","2","4","8","9","10","5.43","6.33","0","10","6","8"
"2018","inadequately","Urban Area","5.62","6","342","1","3","8","10","10","5.32","5.92","0","10","5","7"
"2018","middle vocational","Rural Area","6.45","7","4588","3","5","8","9","10","6.39","6.51","0","10","7","7"
"2018","middle vocational","Urban Area","6.47","7","6902","3","5","8","9","10","6.42","6.52","0","10","7","7"
"2018","vocational + Abi","Rural Area","6.95","7","608","4","6","8","10","10","6.78","7.12","0","10","7","7"
"2018","vocational + Abi","Urban Area","6.72","7","1507","4","5","8","9","10","6.61","6.83","0","10","7","7"
"2019","general elemantary","Rural Area","6.47","7","909","3","5","8","10","10","6.32","6.62","0","10","7","7"
"2019","general elemantary","Urban Area","6.21","7","1414","3","5","8","9","10","6.08","6.34","0","10","7","7"
"2019","higher education","Rural Area","6.77","7","1906","4","5","8","9","10","6.68","6.86","0","10","7","7"
"2019","higher education","Urban Area","7.02","7","4494","4","6","8","9","10","6.96","7.08","0","10","7","7"
"2019","higher vocational","Rural Area","6.73","7","691","3","5","8","9","10","6.57","6.89","0","10","7","7"
"2019","higher vocational","Urban Area","6.59","7","911","3","5","8","9","10","6.45","6.73","0","10","7","7"
"2019","in school","Rural Area","7.97","8","85","5","7","9","10","10","7.56","8.38","0","10","7","8"
"2019","in school","Urban Area","7.38","8","236","5","6","9","10","10","7.12","7.64","0","10","7","8"
"2019","inadequately","Rural Area","6.01","6","110","3","5","8","9","10","5.56","6.46","2","10","6","7"
"2019","inadequately","Urban Area","5.67","5","263","2","3","8","10","10","5.34","6","0","10","5","7"
"2019","middle vocational","Rural Area","6.58","7","4326","3","5","8","9","10","6.51","6.65","0","10","7","7"
"2019","middle vocational","Urban Area","6.55","7","6248","3","5","8","9","10","6.49","6.61","0","10","7","7"
"2019","vocational + Abi","Rural Area","6.73","7","600","3","5","8","9","10","6.55","6.91","0","10","7","7"
"2019","vocational + Abi","Urban Area","6.78","7","1442","4","5","8","9","10","6.67","6.89","0","10","7","7"
