"year","pgisced97","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","general elemantary","Female","6.27","7","1399","3","5","8","9","10","6.14","6.4","0","10","7","7"
"2008","general elemantary","Male","7.03","7","634","3","5","9","10","10","6.85","7.21","0","10","7","8"
"2008","higher education","Female","6.9","7","1906","4","6","8","10","10","6.8","7","0","10","7","7"
"2008","higher education","Male","7.01","7","2297","4","6","9","9","10","6.93","7.09","0","10","7","8"
"2008","higher vocational","Female","6.54","7","586","3","5","8","9","10","6.35","6.73","0","10","7","7"
"2008","higher vocational","Male","6.67","7","834","3","5","8","9","10","6.52","6.82","0","10","7","7"
"2008","in school","Female","7.49","8","182","5","6","9","10","10","7.18","7.8","2","10","8","8"
"2008","in school","Male","7.76","8","170","5","7","9","10","10","7.46","8.06","1","10","8","9"
"2008","inadequately","Female","6","7","114","2","4","8","9","10","5.54","6.46","0","10","6","7"
"2008","inadequately","Male","6.95","7","73","5","6","9","10","10","6.39","7.51","0","10","7","9"
"2008","middle vocational","Female","6.54","7","5150","3","5","8","9","10","6.48","6.6","0","10","7","7"
"2008","middle vocational","Male","6.78","7","4622","3","5","8","10","10","6.72","6.84","0","10","7","7"
"2008","vocational + Abi","Female","6.88","7","656","4","5","8","10","10","6.71","7.05","0","10","7","7"
"2008","vocational + Abi","Male","6.86","7","442","4","5","9","9","10","6.66","7.06","0","10","7","8"
"2009","general elemantary","Female","6.13","6","1246","3","4","8","9","10","6","6.26","0","10","6","7"
"2009","general elemantary","Male","6.77","7","561","4","5","8","10","10","6.59","6.95","0","10","7","8"
"2009","higher education","Female","6.85","7","1856","3","5","9","10","10","6.75","6.95","0","10","7","7"
"2009","higher education","Male","7.03","7","2188","4","6","9","10","10","6.94","7.12","0","10","7","8"
"2009","higher vocational","Female","6.5","7","551","3","5","8","9","10","6.31","6.69","0","10","7","7"
"2009","higher vocational","Male","6.72","7","787","3","5","8","9","10","6.57","6.87","0","10","7","7"
"2009","in school","Female","7.45","8","144","5","6","9","10","10","7.13","7.77","1","10","8","8"
"2009","in school","Male","7.73","8","168","6","7","9","10","10","7.43","8.03","1","10","8","8"
"2009","inadequately","Female","5.74","5","96","2","4","8","8","10","5.27","6.21","0","10","5","7"
"2009","inadequately","Male","6.49","7","70","3","4","8","10","10","5.86","7.12","0","10","7","8"
"2009","middle vocational","Female","6.6","7","4804","3","5","8","9","10","6.53","6.67","0","10","7","7"
"2009","middle vocational","Male","6.76","7","4294","3","5","8","9","10","6.69","6.83","0","10","7","7"
"2009","vocational + Abi","Female","6.78","7","609","4","5","8","9","10","6.61","6.95","0","10","7","8"
"2009","vocational + Abi","Male","6.76","7","392","4","5","9","9","10","6.54","6.98","0","10","7","8"
"2010","general elemantary","Female","6.24","7","1663","3","5","8","9","10","6.12","6.36","0","10","7","7"
"2010","general elemantary","Male","7","7","803","4","5","9","10","10","6.84","7.16","0","10","7","8"
"2010","higher education","Female","6.77","7","2609","4","5","8","10","10","6.68","6.86","0","10","7","7"
"2010","higher education","Male","7.06","8","2770","4","6","9","10","10","6.98","7.14","0","10","8","8"
"2010","higher vocational","Female","6.5","7","651","3","5","8","9","10","6.32","6.68","0","10","7","7"
"2010","higher vocational","Male","6.59","7","964","3","5","8","9","10","6.45","6.73","0","10","7","7"
"2010","in school","Female","7.1","8","189","4","6","9","10","10","6.78","7.42","1","10","7","8"
"2010","in school","Male","7.77","8","227","5","7","9","10","10","7.53","8.01","2","10","7","8"
"2010","inadequately","Female","5.32","5","210","2","3","8","9","10","4.95","5.69","0","10","5","6"
"2010","inadequately","Male","5.82","5.06","135","3","3","8","10","10","5.43","6.21","2","10","6","8"
"2010","middle vocational","Female","6.54","7","6494","3","5","8","9","10","6.48","6.6","0","10","7","7"
"2010","middle vocational","Male","6.74","7","5280","3","5","8","9","10","6.68","6.8","0","10","7","7"
"2010","vocational + Abi","Female","6.83","7","1114","4","5","9","10","10","6.69","6.97","0","10","7","7"
"2010","vocational + Abi","Male","6.97","8","600","3","6","9","9","10","6.79","7.15","0","10","7","8"
"2011","general elemantary","Female","6.11","6","1772","3","4","8","9","10","6","6.22","0","10","6","7"
"2011","general elemantary","Male","6.9","7","826","4","5","9","10","10","6.74","7.06","0","10","7","8"
"2011","higher education","Female","6.85","7","2805","3","5","9","10","10","6.77","6.93","0","10","7","7"
