"year","e11102","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","Employed","Full Time","6.93","7","7499","4","5","9","10","10","6.88","6.98","0","10","7","8"
"2008","Employed","Not Working","","","","","","","","","","","","","",""
"2008","Employed","Part Time","6.78","7","4422","3","5","9","10","10","6.71","6.85","0","10","7","7"
"2008","Not Employed","Full Time","","","","","","","","","","","","","",""
"2008","Not Employed","Not Working","6.51","7","7479","3","5","8","10","10","6.46","6.56","0","10","7","7"
"2008","Not Employed","Part Time","","","","","","","","","","","","","",""
"2009","Employed","Full Time","6.95","7","7005","4","5","9","10","10","6.9","7","0","10","7","7"
"2009","Employed","Not Working","","","","","","","","","","","","","",""
"2009","Employed","Part Time","6.79","7","4227","3","5","9","10","10","6.72","6.86","0","10","7","7"
"2009","Not Employed","Full Time","","","","","","","","","","","","","",""
"2009","Not Employed","Not Working","6.43","7","6863","3","5","8","9","10","6.37","6.49","0","10","7","7"
"2009","Not Employed","Part Time","","","","","","","","","","","","","",""
"2010","Employed","Full Time","6.86","7","9233","4","5","8","10","10","6.82","6.9","0","10","7","7"
"2010","Employed","Not Working","","","","","","","","","","","","","",""
"2010","Employed","Part Time","6.85","7","6354","3","5","9","10","10","6.79","6.91","0","10","7","7"
"2010","Not Employed","Full Time","","","","","","","","","","","","","",""
"2010","Not Employed","Not Working","6.44","7","8441","3","5","8","9","10","6.39","6.49","0","10","7","7"
"2010","Not Employed","Part Time","","","","","","","","","","","","","",""
"2011","Employed","Full Time","6.94","7","9756","4","5","9","10","10","6.9","6.98","0","10","7","7"
"2011","Employed","Not Working","","","","","","","","","","","","","",""
"2011","Employed","Part Time","6.77","7","7109","3","5","8","10","10","6.72","6.82","0","10","7","7"
"2011","Not Employed","Full Time","","","","","","","","","","","","","",""
"2011","Not Employed","Not Working","6.44","7","9028","3","5","8","10","10","6.39","6.49","0","10","7","7"
"2011","Not Employed","Part Time","","","","","","","","","","","","","",""
"2012","Employed","Full Time","6.92","7","9997","4","5","8","10","10","6.88","6.96","0","10","7","7"
"2012","Employed","Not Working","","","","","","","","","","","","","",""
"2012","Employed","Part Time","6.78","7","7196","3","5","8","10","10","6.73","6.83","0","10","7","7"
"2012","Not Employed","Full Time","","","","","","","","","","","","","",""
"2012","Not Employed","Not Working","6.48","7","9317","3","5","8","10","10","6.43","6.53","0","10","7","7"
"2012","Not Employed","Part Time","","","","","","","","","","","","","",""
"2013","Employed","Full Time","6.92","7","9723","4","5","8","9","10","6.88","6.96","0","10","7","7"
"2013","Employed","Not Working","","","","","","","","","","","","","",""
"2013","Employed","Part Time","6.74","7","7173","3","5","8","10","10","6.69","6.79","0","10","7","7"
"2013","Not Employed","Full Time","","","","","","","","","","","","","",""
"2013","Not Employed","Not Working","6.5","7","8868","3","5","8","10","10","6.45","6.55","0","10","7","7"
"2013","Not Employed","Part Time","","","","","","","","","","","","","",""
"2014","Employed","Full Time","6.87","7","10231","4","5","8","10","10","6.83","6.91","0","10","7","7"
"2014","Employed","Not Working","","","","","","","","","","","","","",""
"2014","Employed","Part Time","6.8","7","7570","3","5","9","10","10","6.75","6.85","0","10","7","7"
"2014","Not Employed","Full Time","","","","","","","","","","","","","",""
"2014","Not Employed","Not Working","6.47","7","9390","3","5","8","10","10","6.42","6.52","0","10","7","7"
"2014","Not Employed","Part Time","","","","","","","","","","","","","",""
"2015","Employed","Full Time","6.91","7","9507","4","5","8","10","10","6.87","6.95","0","10","7","7"
"2015","Employed","Not Working","","","","","","","","","","","","","",""
"2015","Employed","Part Time","6.76","7","7130","3","5","8","9","10","6.71","6.81","0","10","7","7"
"2015","Not Employed","Full Time","","","","","","","","","","","","","",""
"2015","Not Employed","Not Working","6.49","7","8496","3","5","8","9","10","6.44","6.54","0","10","7","7"
"2015","Not Employed","Part Time","","","","","","","","","","","","","",""
"2016","Employed","Full Time","6.88","7","9177","4","6","8","9","10","6.84","6.92","0","10","7","7"
"2016","Employed","Not Working","","","","","","","","","","","","","",""
"2016","Employed","Part Time","6.79","7","6970","4","5","8","9","10","6.74","6.84","0","10","7","7"
"2016","Not Employed","Full Time","","","","","","","","","","","","","",""
"2016","Not Employed","Not Working","6.42","7","8116","3","5","8","9","10","6.37","6.47","0","10","7","7"
"2016","Not Employed","Part Time","","","","","","","","","","","","","",""
"2017","Employed","Full Time","6.83","7","10404","4","5","8","9","10","6.79","6.87","0","10","7","7"
"2017","Employed","Not Working","","","","","","","","","","","","","",""
"2017","Employed","Part Time","6.69","7","7673","3","5","8","9","10","6.64","6.74","0","10","7","7"
"2017","Not Employed","Full Time","","","","","","","","","","","","","",""
"2017","Not Employed","Not Working","6.36","7","8497","3","5","8","9","10","6.31","6.41","0","10","7","7"
"2017","Not Employed","Part Time","","","","","","","","","","","","","",""
"2018","Employed","Full Time","6.73","7","9927","4","5","8","9","10","6.69","6.77","0","10","7","7"
"2018","Employed","Not Working","","","","","","","","","","","","","",""
"2018","Employed","Part Time","6.57","7","7549","3","5","8","9","10","6.52","6.62","0","10","7","7"
"2018","Not Employed","Full Time","","","","","","","","","","","","","",""
"2018","Not Employed","Not Working","6.31","7","8216","3","5","8","9","10","6.26","6.36","0","10","7","7"
"2018","Not Employed","Part Time","","","","","","","","","","","","","",""
"2019","Employed","Full Time","6.84","7","10518","4","6","8","9","10","6.8","6.88","0","10","7","7"
"2019","Employed","Not Working","","","","","","","","","","","","","",""
"2019","Employed","Part Time","6.69","7","7234","3","5","8","9","10","6.64","6.74","0","10","7","7"
"2019","Not Employed","Full Time","","","","","","","","","","","","","",""
"2019","Not Employed","Not Working","6.42","7","8108","3","5","8","9","10","6.37","6.47","0","10","7","7"
"2019","Not Employed","Part Time","","","","","","","","","","","","","",""
