"year","age_gr","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","16-34 y.","East Germany","7.21","8","1142","4","6","9","10","10","7.09","7.33","0","10","8","8"
"2008","16-34 y.","West Germany","7.27","8","3225","4","6","9","10","10","7.2","7.34","0","10","8","8"
"2008","35-65 y.","East Germany","6.38","7","2514","3","5","8","9","10","6.29","6.47","0","10","7","7"
"2008","35-65 y.","West Germany","6.66","7","8170","3","5","8","9","10","6.61","6.71","0","10","7","7"
"2008","66 and older","East Germany","6.16","6","1133","3","5","8","9","10","6.03","6.29","0","10","6","7"
"2008","66 and older","West Germany","6.56","7","3216","3","5","8","10","10","6.48","6.64","0","10","7","7"
"2009","16-34 y.","East Germany","7.27","8","1038","5","6","9","10","10","7.15","7.39","0","10","7","8"
"2009","16-34 y.","West Germany","7.29","8","2962","4","6","9","10","10","7.22","7.36","0","10","8","8"
"2009","35-65 y.","East Germany","6.42","7","2393","3","5","8","9","10","6.33","6.51","0","10","7","7"
"2009","35-65 y.","West Germany","6.64","7","7496","3","5","8","9","10","6.59","6.69","0","10","7","7"
"2009","66 and older","East Germany","6.14","6","1121","3","5","8","9","10","6.01","6.27","0","10","6","7"
"2009","66 and older","West Germany","6.43","7","3085","3","5","8","9","10","6.35","6.51","0","10","7","7"
"2010","16-34 y.","East Germany","7.18","8","1546","4","6","9","10","10","7.07","7.29","0","10","7","8"
"2010","16-34 y.","West Germany","7.23","8","5037","4","6","9","10","10","7.17","7.29","0","10","7","8"
"2010","35-65 y.","East Germany","6.41","7","2867","3","5","8","9","10","6.33","6.49","0","10","7","7"
"2010","35-65 y.","West Germany","6.63","7","10512","3","5","8","9","10","6.59","6.67","0","10","7","7"
"2010","66 and older","East Germany","6.05","6","1070","3","4","8","9","10","5.91","6.19","0","10","6","7"
"2010","66 and older","West Germany","6.5","7","2996","3","5","8","9","10","6.42","6.58","0","10","7","7"
"2011","16-34 y.","East Germany","7.11","7","1473","4","6","9","10","10","7","7.22","0","10","7","7"
"2011","16-34 y.","West Germany","7.29","8","4858","4","6","9","10","10","7.23","7.35","0","10","8","8"
"2011","35-65 y.","East Germany","6.46","7","3204","3","5","8","9","10","6.38","6.54","0","10","7","7"
"2011","35-65 y.","West Germany","6.64","7","11840","3","5","8","10","10","6.6","6.68","0","10","7","7"
"2011","66 and older","East Germany","6.13","6","1138","3","5","8","9","10","5.99","6.27","0","10","6","7"
"2011","66 and older","West Germany","6.47","7","3380","3","5","8","10","10","6.39","6.55","0","10","7","7"
"2012","16-34 y.","East Germany","7.01","7","1370","3","6","9","10","10","6.89","7.13","0","10","7","7"
"2012","16-34 y.","West Germany","7.25","8","4727","4","6","9","10","10","7.19","7.31","0","10","7","8"
"2012","35-65 y.","East Germany","6.43","7","3353","3","5","8","9","10","6.35","6.51","0","10","7","7"
"2012","35-65 y.","West Germany","6.64","7","12103","3","5","8","9","10","6.6","6.68","0","10","7","7"
"2012","66 and older","East Germany","6.36","7","1251","3","5","8","9","10","6.23","6.49","0","10","7","7"
"2012","66 and older","West Germany","6.56","7","3706","3","5","8","10","10","6.48","6.64","0","10","7","7"
"2013","16-34 y.","East Germany","7.12","8","1214","4","6","9","10","10","7","7.24","0","10","7","7"
"2013","16-34 y.","West Germany","7.21","8","4523","4","6","9","10","10","7.15","7.27","0","10","7","8"
"2013","35-65 y.","East Germany","6.46","7","3300","3","5","8","9","10","6.38","6.54","0","10","7","7"
"2013","35-65 y.","West Germany","6.62","7","11715","3","5","8","9","10","6.58","6.66","0","10","7","7"
"2013","66 and older","East Germany","6.42","7","1242","3","5","8","9","10","6.29","6.55","0","10","7","7"
"2013","66 and older","West Germany","6.62","7","3770","3","5","8","10","10","6.54","6.7","0","10","7","7"
"2014","16-34 y.","East Germany","7.05","7","1186","4","6","9","10","10","6.92","7.18","0","10","7","8"
"2014","16-34 y.","West Germany","7.2","8","5401","4","6","9","10","10","7.14","7.26","0","10","7","8"
"2014","35-65 y.","East Germany","6.44","7","3190","3","5","8","9","10","6.36","6.52","0","10","7","7"
"2014","35-65 y.","West Germany","6.6","7","12412","3","5","8","9","10","6.56","6.64","0","10","7","7"
"2014","66 and older","East Germany","6.39","7","1236","3","5","8","9","10","6.26","6.52","0","10","7","7"
"2014","66 and older","West Germany","6.54","7","3766","3","5","8","10","10","6.46","6.62","0","10","7","7"
"2015","16-34 y.","East Germany","6.95","7","1046","4","6","9","9.6","10","6.82","7.08","0","10","7","7"
"2015","16-34 y.","West Germany","7.23","8","4710","4","6","9","10","10","7.17","7.29","0","10","7","8"
"2015","35-65 y.","East Germany","6.39","7","2994","3","5","8","9","10","6.31","6.47","0","10","7","7"
"2015","35-65 y.","West Germany","6.63","7","11439","3","5","8","9","10","6.59","6.67","0","10","7","7"
"2015","66 and older","East Germany","6.41","7","1239","3","5","8","9","10","6.28","6.54","0","10","7","7"
"2015","66 and older","West Germany","6.62","7","3705","3","5","8","10","10","6.55","6.69","0","10","7","7"
