"year","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","East Germany","6.53","7","4789","3","5","8","9","10","6.47","6.59","0","10","7","7"
"2008","West Germany","6.78","7","14611","3","5","8","10","10","6.74","6.82","0","10","7","7"
"2009","East Germany","6.57","7","4552","3","5","8","9","10","6.5","6.64","0","10","7","7"
"2009","West Germany","6.75","7","13543","3","5","8","10","10","6.71","6.79","0","10","7","7"
"2010","East Germany","6.51","7","5483","3","5","8","9","10","6.45","6.57","0","10","7","7"
"2010","West Germany","6.74","7","18545","3","5","8","10","10","6.71","6.77","0","10","7","7"
"2011","East Germany","6.53","7","5815","3","5","8","9","10","6.47","6.59","0","10","7","7"
"2011","West Germany","6.75","7","20078","3","5","8","10","10","6.72","6.78","0","10","7","7"
"2012","East Germany","6.54","7","5974","3","5","8","9","10","6.48","6.6","0","10","7","7"
"2012","West Germany","6.76","7","20536","3","5","8","10","10","6.73","6.79","0","10","7","7"
"2013","East Germany","6.59","7","5756","3","5","8","9","10","6.53","6.65","0","10","7","7"
"2013","West Germany","6.75","7","20008","3","5","8","10","10","6.72","6.78","0","10","7","7"
"2014","East Germany","6.56","7","5612","3","5","8","9","10","6.5","6.62","0","10","7","7"
"2014","West Germany","6.73","7","21579","3","5","8","10","10","6.7","6.76","0","10","7","7"
"2015","East Germany","6.51","7","5279","3","5","8","9","10","6.45","6.57","0","10","7","7"
"2015","West Germany","6.76","7","19854","3","5","8","10","10","6.73","6.79","0","10","7","7"
"2016","East Germany","6.54","7","5055","3","5","8","9","10","6.48","6.6","0","10","7","7"
"2016","West Germany","6.72","7","19208","3","5","8","9","10","6.69","6.75","0","10","7","7"
"2017","East Germany","6.56","7","5625","3","5","8","9","10","6.5","6.62","0","10","7","7"
"2017","West Germany","6.64","7","20949","3","5","8","9","10","6.61","6.67","0","10","7","7"
"2018","East Germany","6.45","7","5512","3","5","8","9","10","6.39","6.51","0","10","7","7"
"2018","West Germany","6.56","7","20180","3","5","8","9","10","6.53","6.59","0","10","7","7"
"2019","East Germany","6.53","7","5578","3","5","8","9","10","6.47","6.59","0","10","7","7"
"2019","West Germany","6.68","7","20203","3","5","8","9","10","6.65","6.71","0","10","7","7"
