"year","bula_h","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2013","Baden-W?rttemberg","East Germany","","","","","","","","","","","","","",""
"2013","Baden-W?rttemberg","West Germany","3.65","5","3009","1","2","5","5","5","3.59","3.71","1","5","5","5"
"2013","Bavaria","East Germany","","","","","","","","","","","","","",""
"2013","Bavaria","West Germany","3.63","5","4014","1","2","5","5","5","3.58","3.68","1","5","4","5"
"2013","Berlin","East Germany","3.73","5","444","1","2","5","5","5","3.56","3.9","1","5","5","5"
"2013","Berlin","West Germany","3.26","4","543","1","1","5","5","5","3.11","3.41","1","5","4","4"
"2013","Brandenburg","East Germany","3.85","5","1015","1","2","5","5","5","3.75","3.95","1","5","5","5"
"2013","Brandenburg","West Germany","","","","","","","","","","","","","",""
"2013","Bremen","East Germany","","","","","","","","","","","","","",""
"2013","Bremen","West Germany","2.98","2","183","1","1","5","5","5","2.72","3.24","1","5","2","4"
"2013","Hamburg","East Germany","","","","","","","","","","","","","",""
"2013","Hamburg","West Germany","3.56","5","404","1","1","5","5","5","3.39","3.73","1","5","4","5"
"2013","Hesse","East Germany","","","","","","","","","","","","","",""
"2013","Hesse","West Germany","3.5","5","1756","1","2","5","5","5","3.42","3.58","1","5","4","4"
"2013","Lower Saxony","East Germany","","","","","","","","","","","","","",""
"2013","Lower Saxony","West Germany","3.49","5","2443","1","1","5","5","5","3.42","3.56","1","5","4","4"
"2013","Mecklenburg-Western Pomerania","East Germany","3.73","5","587","1","2","5","5","5","3.59","3.87","1","5","4","5"
"2013","Mecklenburg-Western Pomerania","West Germany","","","","","","","","","","","","","",""
"2013","North Rhine-Westphalia","East Germany","","","","","","","","","","","","","",""
"2013","North Rhine-Westphalia","West Germany","3.47","5","5100","1","1","5","5","5","3.42","3.52","1","5","4","5"
"2013","Rhineland-Palatinate,Saarland","East Germany","","","","","","","","","","","","","",""
"2013","Rhineland-Palatinate,Saarland","West Germany","3.4","4","1412","1","1","5","5","5","3.31","3.49","1","5","4","4"
"2013","Saxony","East Germany","3.63","5","1702","1","2","5","5","5","3.55","3.71","1","5","5","5"
"2013","Saxony","West Germany","","","","","","","","","","","","","",""
"2013","Saxony-Anhalt","East Germany","3.75","5","962","1","2","5","5","5","3.64","3.86","1","5","5","5"
"2013","Saxony-Anhalt","West Germany","","","","","","","","","","","","","",""
"2013","Schleswig-Holstein","East Germany","","","","","","","","","","","","","",""
"2013","Schleswig-Holstein","West Germany","3.59","5","902","1","1","5","5","5","3.47","3.71","1","5","4","5"
"2013","Thuringia","East Germany","3.91","5","993","1","2","5","5","5","3.8","4.02","1","5","5","5"
"2013","Thuringia","West Germany","","","","","","","","","","","","","",""
"2014","Baden-W?rttemberg","East Germany","","","","","","","","","","","","","",""
"2014","Baden-W?rttemberg","West Germany","","","","","","","","","","","","","",""
"2014","Bavaria","East Germany","","","","","","","","","","","","","",""
"2014","Bavaria","West Germany","","","","","","","","","","","","","",""
"2014","Berlin","East Germany","","","","","","","","","","","","","",""
"2014","Berlin","West Germany","","","","","","","","","","","","","",""
"2014","Brandenburg","East Germany","","","","","","","","","","","","","",""
"2014","Brandenburg","West Germany","","","","","","","","","","","","","",""
"2014","Bremen","East Germany","","","","","","","","","","","","","",""
"2014","Bremen","West Germany","","","","","","","","","","","","","",""
"2014","Hamburg","East Germany","","","","","","","","","","","","","",""
"2014","Hamburg","West Germany","","","","","","","","","","","","","",""
"2014","Hesse","East Germany","","","","","","","","","","","","","",""
"2014","Hesse","West Germany","","","","","","","","","","","","","",""
"2014","Lower Saxony","East Germany","","","","","","","","","","","","","",""
"2014","Lower Saxony","West Germany","","","","","","","","","","","","","",""
"2014","Mecklenburg-Western Pomerania","East Germany","","","","","","","","","","","","","",""
"2014","Mecklenburg-Western Pomerania","West Germany","","","","","","","","","","","","","",""
"2014","North Rhine-Westphalia","East Germany","","","","","","","","","","","","","",""
"2014","North Rhine-Westphalia","West Germany","","","","","","","","","","","","","",""
"2014","Rhineland-Palatinate,Saarland","East Germany","","","","","","","","","","","","","",""
"2014","Rhineland-Palatinate,Saarland","West Germany","","","","","","","","","","","","","",""
"2014","Saxony","East Germany","","","","","","","","","","","","","",""
"2014","Saxony","West Germany","","","","","","","","","","","","","",""
"2014","Saxony-Anhalt","East Germany","","","","","","","","","","","","","",""
"2014","Saxony-Anhalt","West Germany","","","","","","","","","","","","","",""
"2014","Schleswig-Holstein","East Germany","","","","","","","","","","","","","",""
"2014","Schleswig-Holstein","West Germany","","","","","","","","","","","","","",""
"2014","Thuringia","East Germany","","","","","","","","","","","","","",""
"2014","Thuringia","West Germany","","","","","","","","","","","","","",""
"2015","Baden-W?rttemberg","East Germany","","","","","","","","","","","","","",""
"2015","Baden-W?rttemberg","West Germany","","","","","","","","","","","","","",""
