"year","e11103","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2013","Full Time","college entrance qualification","3.23","4","3472","1","1","5","5","5","3.17","3.29","1","5","4","4"
"2013","Full Time","lower secondary degree","3.43","4","1935","1","2","5","5","5","3.35","3.51","1","5","4","4"
"2013","Full Time","no degree/no degree yet","3.12","2","81","1","1","5","5","5","2.73","3.51","1","5","2","4"
"2013","Full Time","Other degree","3.43","5","540","1","1","5","5","5","3.28","3.58","1","5","2","4"
"2013","Full Time","secondary school degree","3.2","4","3333","1","1","5","5","5","3.14","3.26","1","5","4","4"
"2013","Not Working","college entrance qualification","3.68","5","1664","1","2","5","5","5","3.6","3.76","1","5","5","5"
"2013","Not Working","lower secondary degree","4.5","5","3619","2","5","5","5","5","4.45","4.55","1","5","5","5"
"2013","Not Working","no degree/no degree yet","2.83","2","544","1","1","5","5","5","2.68","2.98","1","5","1","1"
"2013","Not Working","Other degree","4.23","5","616","1","5","5","5","5","4.09","4.37","1","5","5","5"
"2013","Not Working","secondary school degree","3.94","5","2058","1","2","5","5","5","3.87","4.01","1","5","5","5"
"2013","Part Time","college entrance qualification","2.98","3","2244","1","1","5","5","5","2.91","3.05","1","5","4","4"
"2013","Part Time","lower secondary degree","3.52","5","1517","1","2","5","5","5","3.43","3.61","1","5","4","5"
"2013","Part Time","no degree/no degree yet","2.19","1","187","1","1","4","5","5","1.95","2.43","1","5","1","1"
"2013","Part Time","Other degree","3.41","4","449","1","1","5","5","5","3.25","3.57","1","5","2","4"
"2013","Part Time","secondary school degree","3.35","4","2470","1","1","5","5","5","3.28","3.42","1","5","4","4"
"2014","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2014","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2014","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2014","Full Time","Other degree","","","","","","","","","","","","","",""
"2014","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2014","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2014","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2014","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2014","Not Working","Other degree","","","","","","","","","","","","","",""
"2014","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2014","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2014","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2014","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2014","Part Time","Other degree","","","","","","","","","","","","","",""
"2014","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2015","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2015","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2015","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2015","Full Time","Other degree","","","","","","","","","","","","","",""
"2015","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2015","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2015","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2015","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2015","Not Working","Other degree","","","","","","","","","","","","","",""
"2015","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2015","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2015","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2015","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2015","Part Time","Other degree","","","","","","","","","","","","","",""
"2015","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2016","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2016","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2016","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2016","Full Time","Other degree","","","","","","","","","","","","","",""
"2016","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2016","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2016","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2016","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2016","Not Working","Other degree","","","","","","","","","","","","","",""
"2016","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2016","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2016","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2016","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2016","Part Time","Other degree","","","","","","","","","","","","","",""
"2016","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2017","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2017","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2017","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2017","Full Time","Other degree","2.3","1","50","1","1","3","5","5","1.87","2.73","1","5","1","2"
"2017","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2017","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2017","Not Working","lower secondary degree","1.73","1","33","1","1","1","5","5","1.28","2.18","1","5","1","1"
"2017","Not Working","no degree/no degree yet","2.42","2","2139","1","1","4","5","5","2.35","2.49","1","5","1","2"
"2017","Not Working","Other degree","1.77","1","2739","1","1","2","5","5","1.72","1.82","1","5","1","1"
"2017","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2017","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2017","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2017","Part Time","no degree/no degree yet","2.17","1","45","1","1","4","5","5","1.71","2.63","1","5","1","2"
"2017","Part Time","Other degree","1.6","1","109","1","1","1","4","5","1.37","1.83","1","5","1","1"
"2017","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2018","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2018","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2018","Full Time","no degree/no degree yet","1.74","1","39","1","1","2","5","5","1.31","2.17","1","5","1","2"
"2018","Full Time","Other degree","1.41","1","96","1","1","1","2","5","1.2","1.62","1","5","1","1"
"2018","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2018","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2018","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2018","Not Working","no degree/no degree yet","2.07","1","1273","1","1","2","5","5","1.98","2.16","1","5","1","1"
"2018","Not Working","Other degree","1.58","1","1720","1","1","2","4","5","1.52","1.64","1","5","1","1"
"2018","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2018","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2018","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2018","Part Time","no degree/no degree yet","1.75","1","118","1","1","2","5","5","1.5","2","1","5","1","1"
"2018","Part Time","Other degree","1.57","1","207","1","1","2","4","5","1.43","1.71","1","5","1","1"
"2018","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2019","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2019","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2019","Full Time","no degree/no degree yet","1.81","1","98","1","1","2","4","5","1.58","2.04","1","5","1","1"
"2019","Full Time","Other degree","1.39","1","206","1","1","1","2","5","1.25","1.53","1","5","1","1"
"2019","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2019","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2019","Not Working","lower secondary degree","1.28","1","37","1","1","1","2","5","0.99","1.57","1","5","1","1"
"2019","Not Working","no degree/no degree yet","1.97","1","1061","1","1","2","5","5","1.88","2.06","1","5","1","1"
"2019","Not Working","Other degree","1.63","1","1287","1","1","2","4","5","1.57","1.69","1","5","1","1"
"2019","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2019","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2019","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2019","Part Time","no degree/no degree yet","1.59","1","168","1","1","1","4","5","1.43","1.75","1","5","1","1"
"2019","Part Time","Other degree","1.32","1","292","1","1","1","2","5","1.21","1.43","1","5","1","1"
"2019","Part Time","secondary school degree","","","","","","","","","","","","","",""
