"year","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2013","3.57","5","25469","1","2","5","5","5","3.55","3.59","1","5","5","5"
"2014","","","","","","","","","","","","","",""
"2015","","","","","","","","","","","","","",""
"2016","","","","","","","","","","","","","",""
"2017","2.04","1","5539","1","1","3","5","5","2","2.08","1","5","1","1"
"2018","1.77","1","3870","1","1","2","4","5","1.73","1.81","1","5","1","1"
"2019","1.67","1","3569","1","1","2","4","5","1.63","1.71","1","5","1","1"
