"year","e11102","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2013","Employed","Rural Area","3.41","4","5977","1","1","5","5","5","3.37","3.45","1","5","4","4"
"2013","Employed","Urban Area","3.15","4","10759","1","1","5","5","5","3.12","3.18","1","5","4","4"
"2013","Not Employed","Rural Area","4.18","5","3129","1","4","5","5","5","4.12","4.24","1","5","5","5"
"2013","Not Employed","Urban Area","4.07","5","5604","1","4","5","5","5","4.03","4.11","1","5","5","5"
"2014","Employed","Rural Area","","","","","","","","","","","","","",""
"2014","Employed","Urban Area","","","","","","","","","","","","","",""
"2014","Not Employed","Rural Area","","","","","","","","","","","","","",""
"2014","Not Employed","Urban Area","","","","","","","","","","","","","",""
"2015","Employed","Rural Area","","","","","","","","","","","","","",""
"2015","Employed","Urban Area","","","","","","","","","","","","","",""
"2015","Not Employed","Rural Area","","","","","","","","","","","","","",""
"2015","Not Employed","Urban Area","","","","","","","","","","","","","",""
"2016","Employed","Rural Area","","","","","","","","","","","","","",""
"2016","Employed","Urban Area","","","","","","","","","","","","","",""
"2016","Not Employed","Rural Area","","","","","","","","","","","","","",""
"2016","Not Employed","Urban Area","","","","","","","","","","","","","",""
"2017","Employed","Rural Area","2.09","1","73","1","1","4","5","5","1.77","2.41","1","5","1","1"
"2017","Employed","Urban Area","1.84","1","159","1","1","2","4","5","1.63","2.05","1","5","1","1"
"2017","Not Employed","Rural Area","2.04","1","1502","1","1","3","5","5","1.96","2.12","1","5","1","1"
"2017","Not Employed","Urban Area","2.04","1","3805","1","1","3","5","5","1.99","2.09","1","5","1","1"
"2018","Employed","Rural Area","1.65","1","141","1","1","2","4","5","1.46","1.84","1","5","1","1"
"2018","Employed","Urban Area","1.58","1","371","1","1","1","4","5","1.46","1.7","1","5","1","1"
"2018","Not Employed","Rural Area","1.85","1","876","1","1","2","5","5","1.76","1.94","1","5","1","1"
"2018","Not Employed","Urban Area","1.79","1","2482","1","1","2","4","5","1.74","1.84","1","5","1","1"
"2019","Employed","Rural Area","1.36","1","259","1","1","1","2","5","1.24","1.48","1","5","1","1"
"2019","Employed","Urban Area","1.47","1","579","1","1","1","2","5","1.39","1.55","1","5","1","1"
"2019","Not Employed","Rural Area","1.77","1","690","1","1","2","4","5","1.68","1.86","1","5","1","1"
"2019","Not Employed","Urban Area","1.74","1","1913","1","1","2","4","5","1.68","1.8","1","5","1","1"
