"year","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2013","general elemantary","3.74","5","2593","1","2","5","5","5","3.67","3.81","1","5","4","5"
"2013","higher education","3.62","5","5815","1","2","5","5","5","3.58","3.66","1","5","5","5"
"2013","higher vocational","3.79","5","1669","1","2","5","5","5","3.71","3.87","1","5","5","5"
"2013","in school","1.26","1","445","1","1","1","2","5","1.18","1.34","1","5","1","1"
"2013","inadequately","3.76","5","328","1","2","5","5","5","3.56","3.96","1","5","4","5"
"2013","middle vocational","3.61","5","12373","1","2","5","5","5","3.58","3.64","1","5","5","5"
"2013","vocational + Abi","3.2","4","1776","1","1","5","5","5","3.12","3.28","1","5","4","4"
"2014","general elemantary","","","","","","","","","","","","","",""
"2014","higher education","","","","","","","","","","","","","",""
"2014","higher vocational","","","","","","","","","","","","","",""
"2014","in school","","","","","","","","","","","","","",""
"2014","inadequately","","","","","","","","","","","","","",""
"2014","middle vocational","","","","","","","","","","","","","",""
"2014","vocational + Abi","","","","","","","","","","","","","",""
"2015","general elemantary","","","","","","","","","","","","","",""
"2015","higher education","","","","","","","","","","","","","",""
"2015","higher vocational","","","","","","","","","","","","","",""
"2015","in school","","","","","","","","","","","","","",""
"2015","inadequately","","","","","","","","","","","","","",""
"2015","middle vocational","","","","","","","","","","","","","",""
"2015","vocational + Abi","","","","","","","","","","","","","",""
"2016","general elemantary","","","","","","","","","","","","","",""
"2016","higher education","","","","","","","","","","","","","",""
"2016","higher vocational","","","","","","","","","","","","","",""
"2016","in school","","","","","","","","","","","","","",""
"2016","inadequately","","","","","","","","","","","","","",""
"2016","middle vocational","","","","","","","","","","","","","",""
"2016","vocational + Abi","","","","","","","","","","","","","",""
"2017","general elemantary","1.84","1","1089","1","1","2","5","5","1.76","1.92","1","5","1","1"
"2017","higher education","1.6","1","929","1","1","2","4","5","1.52","1.68","1","5","1","1"
"2017","higher vocational","","","","","","","","","","","","","",""
"2017","in school","","","","","","","","","","","","","",""
"2017","inadequately","2.41","2","2152","1","1","4","5","5","2.34","2.48","1","5","1","2"
"2017","middle vocational","1.88","1","896","1","1","2","5","5","1.79","1.97","1","5","1","1"
"2017","vocational + Abi","1.69","1","133","1","1","2","4","5","1.48","1.9","1","5","1","1"
"2018","general elemantary","1.63","1","751","1","1","2","4","5","1.54","1.72","1","5","1","1"
"2018","higher education","1.39","1","662","1","1","1","2","5","1.31","1.47","1","5","1","1"
"2018","higher vocational","","","","","","","","","","","","","",""
"2018","in school","","","","","","","","","","","","","",""
"2018","inadequately","2.02","1","1450","1","1","2","5","5","1.94","2.1","1","5","1","1"
"2018","middle vocational","1.65","1","660","1","1","2","4","5","1.56","1.74","1","5","1","1"
"2018","vocational + Abi","1.78","1","87","1","1","2","4","5","1.53","2.03","1","5","1","1"
"2019","general elemantary","1.6","1","704","1","1","2","4","5","1.51","1.69","1","5","1","1"
"2019","higher education","1.36","1","594","1","1","1","2","5","1.28","1.44","1","5","1","1"
"2019","higher vocational","","","","","","","","","","","","","",""
"2019","in school","","","","","","","","","","","","","",""
"2019","inadequately","1.86","1","1363","1","1","2","5","5","1.79","1.93","1","5","1","1"
"2019","middle vocational","1.58","1","577","1","1","2","4","5","1.49","1.67","1","5","1","1"
"2019","vocational + Abi","1.57","1","87","1","1","2","3","5","1.34","1.8","1","5","1","1"
