"year","bula_h","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2013","Baden-W?rttemberg","Rural Area","3.53","5","337","1","1","5","5","5","3.34","3.72","1","5","4","5"
"2013","Baden-W?rttemberg","Urban Area","3.67","5","2672","1","2","5","5","5","3.6","3.74","1","5","5","5"
"2013","Bavaria","Rural Area","3.73","5","2275","1","2","5","5","5","3.66","3.8","1","5","5","5"
"2013","Bavaria","Urban Area","3.5","5","1739","1","1","5","5","5","3.42","3.58","1","5","4","5"
"2013","Berlin","Rural Area","","","","","","","","","","","","","",""
"2013","Berlin","Urban Area","3.46","5","987","1","1","5","5","5","3.35","3.57","1","5","4","5"
"2013","Brandenburg","Rural Area","3.87","5","929","1","2","5","5","5","3.76","3.98","1","5","5","5"
"2013","Brandenburg","Urban Area","3.63","5","86","1","1","5","5","5","3.25","4.01","1","5","3","5"
"2013","Bremen","Rural Area","","","","","","","","","","","","","",""
"2013","Bremen","Urban Area","2.98","2","183","1","1","5","5","5","2.72","3.24","1","5","2","4"
"2013","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2013","Hamburg","Urban Area","3.56","5","404","1","1","5","5","5","3.39","3.73","1","5","4","5"
"2013","Hesse","Rural Area","3.56","5","363","1","2","5","5","5","3.38","3.74","1","5","3","5"
"2013","Hesse","Urban Area","3.49","5","1393","1","1","5","5","5","3.4","3.58","1","5","4","4"
"2013","Lower Saxony","Rural Area","3.47","5","1351","1","1","5","5","5","3.37","3.57","1","5","4","4"
"2013","Lower Saxony","Urban Area","3.51","5","1092","1","1","5","5","5","3.4","3.62","1","5","4","5"
"2013","Mecklenburg-Western Pomerania","Rural Area","3.78","5","528","1","2","5","5","5","3.63","3.93","1","5","4","5"
"2013","Mecklenburg-Western Pomerania","Urban Area","3.17","4","59","1","1","5","5","5","2.71","3.63","1","5","2","4"
"2013","North Rhine-Westphalia","Rural Area","3.49","5","119","1","2","5","5","5","3.17","3.81","1","5","2","5"
"2013","North Rhine-Westphalia","Urban Area","3.47","5","4981","1","1","5","5","5","3.42","3.52","1","5","4","5"
"2013","Rhineland-Palatinate,Saarland","Rural Area","3.63","5","360","1","2","5","5","5","3.46","3.8","1","5","4","5"
"2013","Rhineland-Palatinate,Saarland","Urban Area","3.32","4","1052","1","1","5","5","5","3.21","3.43","1","5","4","4"
"2013","Saxony","Rural Area","3.67","5","837","1","2","5","5","5","3.56","3.78","1","5","5","5"
"2013","Saxony","Urban Area","3.57","5","865","1","2","5","5","5","3.45","3.69","1","5","5","5"
"2013","Saxony-Anhalt","Rural Area","3.85","5","666","1","2","5","5","5","3.72","3.98","1","5","5","5"
"2013","Saxony-Anhalt","Urban Area","3.54","5","296","1","1","5","5","5","3.33","3.75","1","5","4","5"
"2013","Schleswig-Holstein","Rural Area","3.68","5","649","1","2","5","5","5","3.54","3.82","1","5","4","5"
"2013","Schleswig-Holstein","Urban Area","3.36","5","253","1","1","5","5","5","3.13","3.59","1","5","2","5"
"2013","Thuringia","Rural Area","4.05","5","692","1","3","5","5","5","3.93","4.17","1","5","5","5"
"2013","Thuringia","Urban Area","3.57","5","301","1","1","5","5","5","3.36","3.78","1","5","5","5"
"2014","Baden-W?rttemberg","Rural Area","","","","","","","","","","","","","",""
"2014","Baden-W?rttemberg","Urban Area","","","","","","","","","","","","","",""
"2014","Bavaria","Rural Area","","","","","","","","","","","","","",""
"2014","Bavaria","Urban Area","","","","","","","","","","","","","",""
"2014","Berlin","Rural Area","","","","","","","","","","","","","",""
"2014","Berlin","Urban Area","","","","","","","","","","","","","",""
"2014","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"2014","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"2014","Bremen","Rural Area","","","","","","","","","","","","","",""
"2014","Bremen","Urban Area","","","","","","","","","","","","","",""
"2014","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2014","Hamburg","Urban Area","","","","","","","","","","","","","",""
"2014","Hesse","Rural Area","","","","","","","","","","","","","",""
"2014","Hesse","Urban Area","","","","","","","","","","","","","",""
"2014","Lower Saxony","Rural Area","","","","","","","","","","","","","",""
"2014","Lower Saxony","Urban Area","","","","","","","","","","","","","",""
"2014","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"2014","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"2014","North Rhine-Westphalia","Rural Area","","","","","","","","","","","","","",""
"2014","North Rhine-Westphalia","Urban Area","","","","","","","","","","","","","",""
"2014","Rhineland-Palatinate,Saarland","Rural Area","","","","","","","","","","","","","",""
"2014","Rhineland-Palatinate,Saarland","Urban Area","","","","","","","","","","","","","",""
"2014","Saxony","Rural Area","","","","","","","","","","","","","",""
"2014","Saxony","Urban Area","","","","","","","","","","","","","",""
"2014","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"2014","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"2014","Schleswig-Holstein","Rural Area","","","","","","","","","","","","","",""
"2014","Schleswig-Holstein","Urban Area","","","","","","","","","","","","","",""
"2014","Thuringia","Rural Area","","","","","","","","","","","","","",""
"2014","Thuringia","Urban Area","","","","","","","","","","","","","",""
"2015","Baden-W?rttemberg","Rural Area","","","","","","","","","","","","","",""
"2015","Baden-W?rttemberg","Urban Area","","","","","","","","","","","","","",""
"2015","Bavaria","Rural Area","","","","","","","","","","","","","",""
"2015","Bavaria","Urban Area","","","","","","","","","","","","","",""
"2015","Berlin","Rural Area","","","","","","","","","","","","","",""
"2015","Berlin","Urban Area","","","","","","","","","","","","","",""
"2015","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"2015","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"2015","Bremen","Rural Area","","","","","","","","","","","","","",""
"2015","Bremen","Urban Area","","","","","","","","","","","","","",""
"2015","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2015","Hamburg","Urban Area","","","","","","","","","","","","","",""
"2015","Hesse","Rural Area","","","","","","","","","","","","","",""
"2015","Hesse","Urban Area","","","","","","","","","","","","","",""
"2015","Lower Saxony","Rural Area","","","","","","","","","","","","","",""
"2015","Lower Saxony","Urban Area","","","","","","","","","","","","","",""
"2015","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"2015","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"2015","North Rhine-Westphalia","Rural Area","","","","","","","","","","","","","",""
"2015","North Rhine-Westphalia","Urban Area","","","","","","","","","","","","","",""
"2015","Rhineland-Palatinate,Saarland","Rural Area","","","","","","","","","","","","","",""
"2015","Rhineland-Palatinate,Saarland","Urban Area","","","","","","","","","","","","","",""
"2015","Saxony","Rural Area","","","","","","","","","","","","","",""
"2015","Saxony","Urban Area","","","","","","","","","","","","","",""
"2015","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"2015","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"2015","Schleswig-Holstein","Rural Area","","","","","","","","","","","","","",""
"2015","Schleswig-Holstein","Urban Area","","","","","","","","","","","","","",""
"2015","Thuringia","Rural Area","","","","","","","","","","","","","",""
"2015","Thuringia","Urban Area","","","","","","","","","","","","","",""
"2016","Baden-W?rttemberg","Rural Area","","","","","","","","","","","","","",""
"2016","Baden-W?rttemberg","Urban Area","","","","","","","","","","","","","",""
"2016","Bavaria","Rural Area","","","","","","","","","","","","","",""
"2016","Bavaria","Urban Area","","","","","","","","","","","","","",""
"2016","Berlin","Rural Area","","","","","","","","","","","","","",""
"2016","Berlin","Urban Area","","","","","","","","","","","","","",""
"2016","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"2016","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"2016","Bremen","Rural Area","","","","","","","","","","","","","",""
"2016","Bremen","Urban Area","","","","","","","","","","","","","",""
"2016","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2016","Hamburg","Urban Area","","","","","","","","","","","","","",""
"2016","Hesse","Rural Area","","","","","","","","","","","","","",""
"2016","Hesse","Urban Area","","","","","","","","","","","","","",""
"2016","Lower Saxony","Rural Area","","","","","","","","","","","","","",""
"2016","Lower Saxony","Urban Area","","","","","","","","","","","","","",""
"2016","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"2016","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"2016","North Rhine-Westphalia","Rural Area","","","","","","","","","","","","","",""
"2016","North Rhine-Westphalia","Urban Area","","","","","","","","","","","","","",""
"2016","Rhineland-Palatinate,Saarland","Rural Area","","","","","","","","","","","","","",""
"2016","Rhineland-Palatinate,Saarland","Urban Area","","","","","","","","","","","","","",""
"2016","Saxony","Rural Area","","","","","","","","","","","","","",""
"2016","Saxony","Urban Area","","","","","","","","","","","","","",""
"2016","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"2016","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"2016","Schleswig-Holstein","Rural Area","","","","","","","","","","","","","",""
"2016","Schleswig-Holstein","Urban Area","","","","","","","","","","","","","",""
"2016","Thuringia","Rural Area","","","","","","","","","","","","","",""
"2016","Thuringia","Urban Area","","","","","","","","","","","","","",""
"2017","Baden-W?rttemberg","Rural Area","1.76","1","78","1","1","2","5","5","1.42","2.1","1","5","1","1"
"2017","Baden-W?rttemberg","Urban Area","2.05","1","584","1","1","3","5","5","1.94","2.16","1","5","1","1"
"2017","Bavaria","Rural Area","2.26","2","461","1","1","4","5","5","2.12","2.4","1","5","1","2"
"2017","Bavaria","Urban Area","2.4","1.94","244","1","1","5","5","5","2.19","2.61","1","5","1","2"
"2017","Berlin","Rural Area","","","","","","","","","","","","","",""
"2017","Berlin","Urban Area","2.01","1","176","1","1","2","5","5","1.78","2.24","1","5","1","1"
"2017","Brandenburg","Rural Area","2.58","2","183","1","1","5","5","5","2.34","2.82","1","5","1","1"
"2017","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"2017","Bremen","Rural Area","","","","","","","","","","","","","",""
"2017","Bremen","Urban Area","2.15","1","67","1","1","4","5","5","1.76","2.54","1","5","1","2"
"2017","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2017","Hamburg","Urban Area","2.65","2","157","1","2","4","5","5","2.42","2.88","1","5","2","2"
"2017","Hesse","Rural Area","1.82","1","102","1","1","2","5","5","1.5","2.14","1","5","1","1"
"2017","Hesse","Urban Area","1.89","1","519","1","1","2","5","5","1.76","2.02","1","5","1","1"
"2017","Lower Saxony","Rural Area","1.87","1","327","1","1","2","5","5","1.7","2.04","1","5","1","1"
"2017","Lower Saxony","Urban Area","1.78","1","282","1","1","2","5","5","1.61","1.95","1","5","1","1"
"2017","Mecklenburg-Western Pomerania","Rural Area","1.29","1","40","1","1","1","2","5","0.88","1.7","1","5","1","1"
"2017","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"2017","North Rhine-Westphalia","Rural Area","1.89","1","46","1","1","2","4","5","1.47","2.31","1","5","1","2"
"2017","North Rhine-Westphalia","Urban Area","1.96","1","1245","1","1","2","5","5","1.88","2.04","1","5","1","1"
"2017","Rhineland-Palatinate,Saarland","Rural Area","1.4","1","56","1","1","1","3","5","1.04","1.76","1","5","1","1"
"2017","Rhineland-Palatinate,Saarland","Urban Area","2.16","1","259","1","1","3","5","5","1.97","2.35","1","5","1","2"
"2017","Saxony","Rural Area","2.16","1","46","1","1","3","5","5","1.68","2.64","1","5","1","3"
"2017","Saxony","Urban Area","2.06","2","130","1","1","3","4","5","1.81","2.31","1","5","1","2"
"2017","Saxony-Anhalt","Rural Area","2.12","2","62","1","1","2","5","5","1.77","2.47","1","5","2","2"
"2017","Saxony-Anhalt","Urban Area","2.8","2","50","1","1","5","5","5","2.31","3.29","1","5","1","2"
"2017","Schleswig-Holstein","Rural Area","1.93","1","93","1","1","2","5","5","1.63","2.23","1","5","1","1"
"2017","Schleswig-Holstein","Urban Area","1.53","1","192","1","1","1","3","5","1.37","1.69","1","5","1","1"
"2017","Thuringia","Rural Area","1.63","1","81","1","1","2","3","5","1.37","1.89","1","5","1","1"
"2017","Thuringia","Urban Area","1.52","1","45","1","1","2","2","5","1.23","1.81","1","5","1","1"
