"plh0164","year","e11102","n","percent","lower_confidence","upper_confidence","value"
"9 on Scale 1 to 10","1989","Not Employed","266","0.0929661933976837","0.0825385276699636","0.103393859125404","9"
"9 on Scale 1 to 10","1989","Employed","651","0.127946051562525","0.119250076399977","0.136642026725073","9"
"0 Completely dissatisfied","1990","Not Employed","","","","","0"
"0 Completely dissatisfied","1990","Employed","","","","","0"
"1 on Scale 1 to 10","1990","Employed","","","","","1"
"1 on Scale 1 to 10","1990","Not Employed","","","","","1"
"10 Completely satisfied","1990","Employed","","","","","10"
"10 Completely satisfied","1990","Not Employed","","","","","10"
"2 on Scale 1 to 10","1990","Not Employed","","","","","2"
"2 on Scale 1 to 10","1990","Employed","","","","","2"
"3 on Scale 1 to 10","1990","Employed","","","","","3"
"3 on Scale 1 to 10","1990","Not Employed","","","","","3"
"4 on Scale 1 to 10","1990","Not Employed","","","","","4"
"4 on Scale 1 to 10","1990","Employed","","","","","4"
"5 on Scale 1 to 10","1990","Not Employed","","","","","5"
"5 on Scale 1 to 10","1990","Employed","","","","","5"
"6 on Scale 1 to 10","1990","Not Employed","","","","","6"
"6 on Scale 1 to 10","1990","Employed","","","","","6"
"7 on Scale 1 to 10","1990","Not Employed","","","","","7"
"7 on Scale 1 to 10","1990","Employed","","","","","7"
"8 on Scale 1 to 10","1990","Employed","","","","","8"
"8 on Scale 1 to 10","1990","Not Employed","","","","","8"
"9 on Scale 1 to 10","1990","Not Employed","","","","","9"
"9 on Scale 1 to 10","1990","Employed","","","","","9"
"0 Completely dissatisfied","1991","Not Employed","","","","","0"
"0 Completely dissatisfied","1991","Employed","","","","","0"
"1 on Scale 1 to 10","1991","Employed","","","","","1"
"1 on Scale 1 to 10","1991","Not Employed","","","","","1"
"10 Completely satisfied","1991","Employed","","","","","10"
"10 Completely satisfied","1991","Not Employed","","","","","10"
"2 on Scale 1 to 10","1991","Not Employed","","","","","2"
"2 on Scale 1 to 10","1991","Employed","","","","","2"
"3 on Scale 1 to 10","1991","Not Employed","","","","","3"
"3 on Scale 1 to 10","1991","Employed","","","","","3"
"4 on Scale 1 to 10","1991","Not Employed","","","","","4"
"4 on Scale 1 to 10","1991","Employed","","","","","4"
"5 on Scale 1 to 10","1991","Not Employed","","","","","5"
"5 on Scale 1 to 10","1991","Employed","","","","","5"
"6 on Scale 1 to 10","1991","Not Employed","","","","","6"
"6 on Scale 1 to 10","1991","Employed","","","","","6"
"7 on Scale 1 to 10","1991","Not Employed","","","","","7"
"7 on Scale 1 to 10","1991","Employed","","","","","7"
"8 on Scale 1 to 10","1991","Employed","","","","","8"
"8 on Scale 1 to 10","1991","Not Employed","","","","","8"
"9 on Scale 1 to 10","1991","Not Employed","","","","","9"
"9 on Scale 1 to 10","1991","Employed","","","","","9"
"0 Completely dissatisfied","1992","Not Employed","","","","","0"
"0 Completely dissatisfied","1992","Employed","","","","","0"
"1 on Scale 1 to 10","1992","Employed","","","","","1"
"1 on Scale 1 to 10","1992","Not Employed","","","","","1"
"10 Completely satisfied","1992","Employed","","","","","10"
"10 Completely satisfied","1992","Not Employed","","","","","10"
"2 on Scale 1 to 10","1992","Not Employed","","","","","2"
"2 on Scale 1 to 10","1992","Employed","","","","","2"
"3 on Scale 1 to 10","1992","Not Employed","","","","","3"
"3 on Scale 1 to 10","1992","Employed","","","","","3"
"4 on Scale 1 to 10","1992","Not Employed","","","","","4"
"4 on Scale 1 to 10","1992","Employed","","","","","4"
"5 on Scale 1 to 10","1992","Not Employed","","","","","5"
"5 on Scale 1 to 10","1992","Employed","","","","","5"
"6 on Scale 1 to 10","1992","Not Employed","","","","","6"
"6 on Scale 1 to 10","1992","Employed","","","","","6"
"7 on Scale 1 to 10","1992","Employed","","","","","7"
"7 on Scale 1 to 10","1992","Not Employed","","","","","7"
"8 on Scale 1 to 10","1992","Employed","","","","","8"
"8 on Scale 1 to 10","1992","Not Employed","","","","","8"
"9 on Scale 1 to 10","1992","Employed","","","","","9"
"9 on Scale 1 to 10","1992","Not Employed","","","","","9"
"0 Completely dissatisfied","1993","Not Employed","88","0.0169185586590939","0.0125886899532701","0.0212484273649178","0"
"0 Completely dissatisfied","1993","Employed","114","0.0112137341601693","0.0088687728288507","0.0135586954914879","0"
"1 on Scale 1 to 10","1993","Not Employed","44","0.00832203031263659","0.00527204128230022","0.011372019342973","1"
"1 on Scale 1 to 10","1993","Employed","58","0.00538292838181907","0.00375345751503829","0.00701239924859985","1"
"10 Completely satisfied","1993","Not Employed","431","0.145292854831123","0.133461646714544","0.157124062947702","10"
"10 Completely satisfied","1993","Employed","837","0.117195499490726","0.110032464360215","0.124358534621238","10"
"2 on Scale 1 to 10","1993","Employed","180","0.0181325757654453","0.0151611456483554","0.0211040058825351","2"
"2 on Scale 1 to 10","1993","Not Employed","109","0.0223050712000478","0.0173471252696674","0.0272630171304282","2"
"3 on Scale 1 to 10","1993","Not Employed","149","0.036608468835528","0.0303033904163763","0.0429135472546797","3"
"3 on Scale 1 to 10","1993","Employed","324","0.0366191579841782","0.0324364020456403","0.0408019139227161","3"
"4 on Scale 1 to 10","1993","Not Employed","171","0.049886394951054","0.0425770724059884","0.0571957174961197","4"
"4 on Scale 1 to 10","1993","Employed","368","0.0411332047009026","0.0367105324351062","0.0455558769666989","4"
"5 on Scale 1 to 10","1993","Not Employed","561","0.163853227249787","0.151426205548718","0.176280248950857","5"
"5 on Scale 1 to 10","1993","Employed","1126","0.135712327836577","0.128085426050781","0.143339229622374","5"
"6 on Scale 1 to 10","1993","Not Employed","386","0.118414358262315","0.107566781427988","0.129261935096642","6"
"6 on Scale 1 to 10","1993","Employed","837","0.110925400806383","0.10393191094942","0.117918890663346","6"
"7 on Scale 1 to 10","1993","Not Employed","494","0.139882326926189","0.128236813036629","0.151527840815749","7"
"7 on Scale 1 to 10","1993","Employed","1268","0.174315288270037","0.165866698838964","0.182763877701109","7"
"8 on Scale 1 to 10","1993","Not Employed","664","0.204236393196718","0.190701435560514","0.217771350832922","8"
"8 on Scale 1 to 10","1993","Employed","1736","0.224819300009203","0.215522625711911","0.234115974306494","8"
"9 on Scale 1 to 10","1993","Not Employed","311","0.0942803155755074","0.0844694863750759","0.104091144775939","9"
"9 on Scale 1 to 10","1993","Employed","898","0.124550582594559","0.117197020646312","0.131904144542806","9"
"0 Completely dissatisfied","1994","Not Employed","","","","","0"
"0 Completely dissatisfied","1994","Employed","","","","","0"
"1 on Scale 1 to 10","1994","Not Employed","","","","","1"
"1 on Scale 1 to 10","1994","Employed","","","","","1"
"10 Completely satisfied","1994","Employed","","","","","10"
"10 Completely satisfied","1994","Not Employed","","","","","10"
"2 on Scale 1 to 10","1994","Not Employed","","","","","2"
"2 on Scale 1 to 10","1994","Employed","","","","","2"
"3 on Scale 1 to 10","1994","Not Employed","","","","","3"
"3 on Scale 1 to 10","1994","Employed","","","","","3"
"4 on Scale 1 to 10","1994","Employed","","","","","4"
"4 on Scale 1 to 10","1994","Not Employed","","","","","4"
"5 on Scale 1 to 10","1994","Employed","","","","","5"
"5 on Scale 1 to 10","1994","Not Employed","","","","","5"
"6 on Scale 1 to 10","1994","Employed","","","","","6"
"6 on Scale 1 to 10","1994","Not Employed","","","","","6"
"7 on Scale 1 to 10","1994","Employed","","","","","7"
"7 on Scale 1 to 10","1994","Not Employed","","","","","7"
"8 on Scale 1 to 10","1994","Employed","","","","","8"
"8 on Scale 1 to 10","1994","Not Employed","","","","","8"
"9 on Scale 1 to 10","1994","Not Employed","","","","","9"
"9 on Scale 1 to 10","1994","Employed","","","","","9"
"0 Completely dissatisfied","1995","Not Employed","","","","","0"
"0 Completely dissatisfied","1995","Employed","","","","","0"
"1 on Scale 1 to 10","1995","Employed","","","","","1"
"1 on Scale 1 to 10","1995","Not Employed","","","","","1"
"10 Completely satisfied","1995","Employed","","","","","10"
"10 Completely satisfied","1995","Not Employed","","","","","10"
"2 on Scale 1 to 10","1995","Not Employed","","","","","2"
"2 on Scale 1 to 10","1995","Employed","","","","","2"
"3 on Scale 1 to 10","1995","Employed","","","","","3"
"3 on Scale 1 to 10","1995","Not Employed","","","","","3"
"4 on Scale 1 to 10","1995","Not Employed","","","","","4"
"4 on Scale 1 to 10","1995","Employed","","","","","4"
"5 on Scale 1 to 10","1995","Not Employed","","","","","5"
"5 on Scale 1 to 10","1995","Employed","","","","","5"
"6 on Scale 1 to 10","1995","Not Employed","","","","","6"
"6 on Scale 1 to 10","1995","Employed","","","","","6"
"7 on Scale 1 to 10","1995","Employed","","","","","7"
"7 on Scale 1 to 10","1995","Not Employed","","","","","7"
"8 on Scale 1 to 10","1995","Not Employed","","","","","8"
"8 on Scale 1 to 10","1995","Employed","","","","","8"
"9 on Scale 1 to 10","1995","Not Employed","","","","","9"
"9 on Scale 1 to 10","1995","Employed","","","","","9"
"0 Completely dissatisfied","1996","Not Employed","","","","","0"
"0 Completely dissatisfied","1996","Employed","","","","","0"
"1 on Scale 1 to 10","1996","Employed","","","","","1"
"1 on Scale 1 to 10","1996","Not Employed","","","","","1"
"10 Completely satisfied","1996","Employed","","","","","10"
"10 Completely satisfied","1996","Not Employed","","","","","10"
"2 on Scale 1 to 10","1996","Not Employed","","","","","2"
"2 on Scale 1 to 10","1996","Employed","","","","","2"
"3 on Scale 1 to 10","1996","Employed","","","","","3"
"3 on Scale 1 to 10","1996","Not Employed","","","","","3"
"4 on Scale 1 to 10","1996","Not Employed","","","","","4"
"4 on Scale 1 to 10","1996","Employed","","","","","4"
"5 on Scale 1 to 10","1996","Not Employed","","","","","5"
"5 on Scale 1 to 10","1996","Employed","","","","","5"
"6 on Scale 1 to 10","1996","Employed","","","","","6"
"6 on Scale 1 to 10","1996","Not Employed","","","","","6"
"7 on Scale 1 to 10","1996","Not Employed","","","","","7"
"7 on Scale 1 to 10","1996","Employed","","","","","7"
"8 on Scale 1 to 10","1996","Employed","","","","","8"
"8 on Scale 1 to 10","1996","Not Employed","","","","","8"
"9 on Scale 1 to 10","1996","Not Employed","","","","","9"
"9 on Scale 1 to 10","1996","Employed","","","","","9"
"0 Completely dissatisfied","1997","Not Employed","","","","","0"
"0 Completely dissatisfied","1997","Employed","","","","","0"
"1 on Scale 1 to 10","1997","Employed","","","","","1"
"1 on Scale 1 to 10","1997","Not Employed","","","","","1"
"10 Completely satisfied","1997","Employed","","","","","10"
"10 Completely satisfied","1997","Not Employed","","","","","10"
"2 on Scale 1 to 10","1997","Not Employed","","","","","2"
"2 on Scale 1 to 10","1997","Employed","","","","","2"
"3 on Scale 1 to 10","1997","Not Employed","","","","","3"
"3 on Scale 1 to 10","1997","Employed","","","","","3"
"4 on Scale 1 to 10","1997","Not Employed","","","","","4"
"4 on Scale 1 to 10","1997","Employed","","","","","4"
"5 on Scale 1 to 10","1997","Not Employed","","","","","5"
"5 on Scale 1 to 10","1997","Employed","","","","","5"
"6 on Scale 1 to 10","1997","Not Employed","","","","","6"
"6 on Scale 1 to 10","1997","Employed","","","","","6"
"7 on Scale 1 to 10","1997","Not Employed","","","","","7"
"7 on Scale 1 to 10","1997","Employed","","","","","7"
"8 on Scale 1 to 10","1997","Employed","","","","","8"
"8 on Scale 1 to 10","1997","Not Employed","","","","","8"
"9 on Scale 1 to 10","1997","Not Employed","","","","","9"
"9 on Scale 1 to 10","1997","Employed","","","","","9"
"0 Completely dissatisfied","1998","Not Employed","","","","","0"
"0 Completely dissatisfied","1998","Employed","","","","","0"
"1 on Scale 1 to 10","1998","Employed","","","","","1"
"1 on Scale 1 to 10","1998","Not Employed","","","","","1"
"10 Completely satisfied","1998","Employed","","","","","10"
"10 Completely satisfied","1998","Not Employed","","","","","10"
"2 on Scale 1 to 10","1998","Employed","","","","","2"
"2 on Scale 1 to 10","1998","Not Employed","","","","","2"
"3 on Scale 1 to 10","1998","Employed","","","","","3"
"3 on Scale 1 to 10","1998","Not Employed","","","","","3"
"4 on Scale 1 to 10","1998","Employed","","","","","4"
"4 on Scale 1 to 10","1998","Not Employed","","","","","4"
"5 on Scale 1 to 10","1998","Not Employed","","","","","5"
"5 on Scale 1 to 10","1998","Employed","","","","","5"
"6 on Scale 1 to 10","1998","Employed","","","","","6"
"6 on Scale 1 to 10","1998","Not Employed","","","","","6"
"7 on Scale 1 to 10","1998","Not Employed","","","","","7"
"7 on Scale 1 to 10","1998","Employed","","","","","7"
"8 on Scale 1 to 10","1998","Employed","","","","","8"
"8 on Scale 1 to 10","1998","Not Employed","","","","","8"
"9 on Scale 1 to 10","1998","Not Employed","","","","","9"
"9 on Scale 1 to 10","1998","Employed","","","","","9"
"0 Completely dissatisfied","1999","Not Employed","","","","","0"
"0 Completely dissatisfied","1999","Employed","","","","","0"
"1 on Scale 1 to 10","1999","Not Employed","","","","","1"
"1 on Scale 1 to 10","1999","Employed","","","","","1"
"10 Completely satisfied","1999","Employed","","","","","10"
"10 Completely satisfied","1999","Not Employed","","","","","10"
"2 on Scale 1 to 10","1999","Not Employed","","","","","2"
"2 on Scale 1 to 10","1999","Employed","","","","","2"
"3 on Scale 1 to 10","1999","Employed","","","","","3"
"3 on Scale 1 to 10","1999","Not Employed","","","","","3"
"4 on Scale 1 to 10","1999","Not Employed","","","","","4"
"4 on Scale 1 to 10","1999","Employed","","","","","4"
"5 on Scale 1 to 10","1999","Not Employed","","","","","5"
"5 on Scale 1 to 10","1999","Employed","","","","","5"
"6 on Scale 1 to 10","1999","Employed","","","","","6"
"6 on Scale 1 to 10","1999","Not Employed","","","","","6"
"7 on Scale 1 to 10","1999","Not Employed","","","","","7"
"7 on Scale 1 to 10","1999","Employed","","","","","7"
"8 on Scale 1 to 10","1999","Employed","","","","","8"
"8 on Scale 1 to 10","1999","Not Employed","","","","","8"
"9 on Scale 1 to 10","1999","Not Employed","","","","","9"
"9 on Scale 1 to 10","1999","Employed","","","","","9"
"0 Completely dissatisfied","2000","Employed","137","0.0112908995982905","0.0095616530730477","0.0130201461235333","0"
"0 Completely dissatisfied","2000","Not Employed","140","0.0163007307830135","0.0135271048544812","0.0190743567115457","0"
"1 on Scale 1 to 10","2000","Employed","72","0.00485734987786501","0.00371945868370199","0.00599524107202802","1"
"1 on Scale 1 to 10","2000","Not Employed","60","0.00757449187974804","0.00567543099734171","0.00947355276215437","1"
"10 Completely satisfied","2000","Employed","1777","0.131896979843613","0.126358871696418","0.137435087990807","10"
"10 Completely satisfied","2000","Not Employed","969","0.125813735296541","0.118549679118837","0.133077791474245","10"
"2 on Scale 1 to 10","2000","Employed","171","0.0118248461274805","0.0100556617848085","0.0135940304701524","2"
"2 on Scale 1 to 10","2000","Not Employed","190","0.0219523660987695","0.0187428921967458","0.0251618400007932","2"
"3 on Scale 1 to 10","2000","Employed","368","0.0255547837840281","0.0229720883635825","0.0281374792044737","3"
"3 on Scale 1 to 10","2000","Not Employed","294","0.034973382214409","0.0309494408835732","0.0389973235452448","3"
"4 on Scale 1 to 10","2000","Employed","533","0.0368429779413996","0.0337599015632579","0.0399260543195413","4"
"4 on Scale 1 to 10","2000","Not Employed","420","0.04845144528359","0.0437483690118931","0.0531545215552869","4"
"5 on Scale 1 to 10","2000","Not Employed","1262","0.156423329553676","0.148466753470615","0.164379905636737","5"
"5 on Scale 1 to 10","2000","Employed","1770","0.121387792008458","0.116042831561928","0.126732752454989","5"
"6 on Scale 1 to 10","2000","Employed","1477","0.101102047287344","0.0961681109239212","0.106035983650767","6"
"6 on Scale 1 to 10","2000","Not Employed","885","0.114373775499729","0.107402670253546","0.121344880745912","6"
"7 on Scale 1 to 10","2000","Employed","2469","0.167640218351184","0.161526533810819","0.173753902891549","7"
"7 on Scale 1 to 10","2000","Not Employed","1256","0.152313342383522","0.144442887662553","0.160183797104491","7"
"8 on Scale 1 to 10","2000","Employed","3675","0.253684339368157","0.246562921342535","0.26080575739378","8"
"8 on Scale 1 to 10","2000","Not Employed","1769","0.225340623415332","0.216189207082583","0.234492039748082","8"
"9 on Scale 1 to 10","2000","Employed","1892","0.13391776581218","0.128343893240367","0.139491638383993","9"
"9 on Scale 1 to 10","2000","Not Employed","762","0.0964827775916694","0.0900157264818896","0.102949828701449","9"
"0 Completely dissatisfied","2001","Employed","","","","","0"
"0 Completely dissatisfied","2001","Not Employed","","","","","0"
"1 on Scale 1 to 10","2001","Employed","","","","","1"
"1 on Scale 1 to 10","2001","Not Employed","","","","","1"
"10 Completely satisfied","2001","Employed","","","","","10"
"10 Completely satisfied","2001","Not Employed","","","","","10"
"2 on Scale 1 to 10","2001","Employed","","","","","2"
"2 on Scale 1 to 10","2001","Not Employed","","","","","2"
"3 on Scale 1 to 10","2001","Employed","","","","","3"
"3 on Scale 1 to 10","2001","Not Employed","","","","","3"
"4 on Scale 1 to 10","2001","Employed","","","","","4"
"4 on Scale 1 to 10","2001","Not Employed","","","","","4"
"5 on Scale 1 to 10","2001","Not Employed","","","","","5"
"5 on Scale 1 to 10","2001","Employed","","","","","5"
"6 on Scale 1 to 10","2001","Employed","","","","","6"
"6 on Scale 1 to 10","2001","Not Employed","","","","","6"
"7 on Scale 1 to 10","2001","Employed","","","","","7"
"7 on Scale 1 to 10","2001","Not Employed","","","","","7"
"8 on Scale 1 to 10","2001","Employed","","","","","8"
"8 on Scale 1 to 10","2001","Not Employed","","","","","8"
"9 on Scale 1 to 10","2001","Employed","","","","","9"
"9 on Scale 1 to 10","2001","Not Employed","","","","","9"
"0 Completely dissatisfied","2002","Employed","","","","","0"
"0 Completely dissatisfied","2002","Not Employed","","","","","0"
"1 on Scale 1 to 10","2002","Employed","","","","","1"
"1 on Scale 1 to 10","2002","Not Employed","","","","","1"
"10 Completely satisfied","2002","Employed","","","","","10"
"10 Completely satisfied","2002","Not Employed","","","","","10"
"2 on Scale 1 to 10","2002","Employed","","","","","2"
"2 on Scale 1 to 10","2002","Not Employed","","","","","2"
"3 on Scale 1 to 10","2002","Employed","","","","","3"
"3 on Scale 1 to 10","2002","Not Employed","","","","","3"
"4 on Scale 1 to 10","2002","Employed","","","","","4"
"4 on Scale 1 to 10","2002","Not Employed","","","","","4"
"5 on Scale 1 to 10","2002","Not Employed","","","","","5"
"5 on Scale 1 to 10","2002","Employed","","","","","5"
"6 on Scale 1 to 10","2002","Employed","","","","","6"
"6 on Scale 1 to 10","2002","Not Employed","","","","","6"
"7 on Scale 1 to 10","2002","Employed","","","","","7"
"7 on Scale 1 to 10","2002","Not Employed","","","","","7"
"8 on Scale 1 to 10","2002","Employed","","","","","8"
"8 on Scale 1 to 10","2002","Not Employed","","","","","8"
"9 on Scale 1 to 10","2002","Employed","","","","","9"
"9 on Scale 1 to 10","2002","Not Employed","","","","","9"
"0 Completely dissatisfied","2003","Employed","","","","","0"
"0 Completely dissatisfied","2003","Not Employed","","","","","0"
"1 on Scale 1 to 10","2003","Employed","","","","","1"
"1 on Scale 1 to 10","2003","Not Employed","","","","","1"
"10 Completely satisfied","2003","Employed","","","","","10"
"10 Completely satisfied","2003","Not Employed","","","","","10"
"2 on Scale 1 to 10","2003","Employed","","","","","2"
"2 on Scale 1 to 10","2003","Not Employed","","","","","2"
"3 on Scale 1 to 10","2003","Employed","","","","","3"
"3 on Scale 1 to 10","2003","Not Employed","","","","","3"
"4 on Scale 1 to 10","2003","Employed","","","","","4"
"4 on Scale 1 to 10","2003","Not Employed","","","","","4"
"5 on Scale 1 to 10","2003","Not Employed","","","","","5"
"5 on Scale 1 to 10","2003","Employed","","","","","5"
"6 on Scale 1 to 10","2003","Employed","","","","","6"
"6 on Scale 1 to 10","2003","Not Employed","","","","","6"
"7 on Scale 1 to 10","2003","Employed","","","","","7"
"7 on Scale 1 to 10","2003","Not Employed","","","","","7"
"8 on Scale 1 to 10","2003","Employed","","","","","8"
"8 on Scale 1 to 10","2003","Not Employed","","","","","8"
"9 on Scale 1 to 10","2003","Employed","","","","","9"
"9 on Scale 1 to 10","2003","Not Employed","","","","","9"
"0 Completely dissatisfied","2004","Employed","88","0.01066065039074","0.00888801771694845","0.0124332830645315","0"
"0 Completely dissatisfied","2004","Not Employed","112","0.0150868944984959","0.0122865522270378","0.0178872367699539","0"
"1 on Scale 1 to 10","2004","Employed","64","0.0072164717125716","0.00575549263551588","0.00867745078962733","1"
"1 on Scale 1 to 10","2004","Not Employed","57","0.00895877091859012","0.00679414772142982","0.0111233941157504","1"
"10 Completely satisfied","2004","Employed","1509","0.105611049692972","0.10030621139557","0.110915887990374","10"
"10 Completely satisfied","2004","Not Employed","709","0.0942163007744006","0.087505296646811","0.10092730490199","10"
"2 on Scale 1 to 10","2004","Employed","172","0.0138551580597784","0.0118375799646684","0.0158727361548884","2"
"2 on Scale 1 to 10","2004","Not Employed","150","0.0222641405323595","0.0188747159846927","0.0256535650800263","2"
"3 on Scale 1 to 10","2004","Employed","335","0.029477585742234","0.0265581225869039","0.0323970488975641","3"
"3 on Scale 1 to 10","2004","Not Employed","265","0.0374804804206502","0.0331171351635483","0.0418438256777521","3"
"4 on Scale 1 to 10","2004","Employed","486","0.0449199636681767","0.0413448171916704","0.0484951101446829","4"
"4 on Scale 1 to 10","2004","Not Employed","394","0.0595685759380994","0.0541312620302611","0.0650058898459377","4"
"5 on Scale 1 to 10","2004","Not Employed","1193","0.171557725358454","0.16289711505683","0.180218335660078","5"
"5 on Scale 1 to 10","2004","Employed","1556","0.134986870126022","0.129088780445467","0.140884959806577","5"
"6 on Scale 1 to 10","2004","Employed","1301","0.102248107998855","0.097018609256413","0.107477606741297","6"
"6 on Scale 1 to 10","2004","Not Employed","818","0.115540207221888","0.108196457799382","0.122883956644395","6"
"7 on Scale 1 to 10","2004","Employed","2263","0.17886908172232","0.172254108365488","0.185484055079152","7"
"7 on Scale 1 to 10","2004","Not Employed","1259","0.17173175071628","0.163067659084575","0.180395842347984","7"
"8 on Scale 1 to 10","2004","Employed","3314","0.251581450870384","0.24409172645493","0.259071175285838","8"
"8 on Scale 1 to 10","2004","Not Employed","1619","0.213623829061543","0.20420813689518","0.223039521227905","8"
"9 on Scale 1 to 10","2004","Employed","1806","0.120573610015947","0.114953042914449","0.126194177117444","9"
"9 on Scale 1 to 10","2004","Not Employed","703","0.0899713245592397","0.0833978978195315","0.0965447512989478","9"
"0 Completely dissatisfied","2005","Employed","","","","","0"
"0 Completely dissatisfied","2005","Not Employed","","","","","0"
"1 on Scale 1 to 10","2005","Employed","","","","","1"
"1 on Scale 1 to 10","2005","Not Employed","","","","","1"
"10 Completely satisfied","2005","Employed","","","","","10"
"10 Completely satisfied","2005","Not Employed","","","","","10"
"2 on Scale 1 to 10","2005","Employed","","","","","2"
"2 on Scale 1 to 10","2005","Not Employed","","","","","2"
"3 on Scale 1 to 10","2005","Employed","","","","","3"
"3 on Scale 1 to 10","2005","Not Employed","","","","","3"
"4 on Scale 1 to 10","2005","Employed","","","","","4"
"4 on Scale 1 to 10","2005","Not Employed","","","","","4"
"5 on Scale 1 to 10","2005","Not Employed","","","","","5"
"5 on Scale 1 to 10","2005","Employed","","","","","5"
"6 on Scale 1 to 10","2005","Employed","","","","","6"
"6 on Scale 1 to 10","2005","Not Employed","","","","","6"
"7 on Scale 1 to 10","2005","Employed","","","","","7"
"7 on Scale 1 to 10","2005","Not Employed","","","","","7"
"8 on Scale 1 to 10","2005","Employed","","","","","8"
"8 on Scale 1 to 10","2005","Not Employed","","","","","8"
"9 on Scale 1 to 10","2005","Employed","","","","","9"
"9 on Scale 1 to 10","2005","Not Employed","","","","","9"
"0 Completely dissatisfied","2006","Employed","","","","","0"
"0 Completely dissatisfied","2006","Not Employed","","","","","0"
"1 on Scale 1 to 10","2006","Employed","","","","","1"
"1 on Scale 1 to 10","2006","Not Employed","","","","","1"
"10 Completely satisfied","2006","Employed","","","","","10"
"10 Completely satisfied","2006","Not Employed","","","","","10"
"2 on Scale 1 to 10","2006","Employed","","","","","2"
"2 on Scale 1 to 10","2006","Not Employed","","","","","2"
"3 on Scale 1 to 10","2006","Employed","","","","","3"
"3 on Scale 1 to 10","2006","Not Employed","","","","","3"
"4 on Scale 1 to 10","2006","Employed","","","","","4"
"4 on Scale 1 to 10","2006","Not Employed","","","","","4"
"5 on Scale 1 to 10","2006","Not Employed","","","","","5"
"5 on Scale 1 to 10","2006","Employed","","","","","5"
"6 on Scale 1 to 10","2006","Employed","","","","","6"
"6 on Scale 1 to 10","2006","Not Employed","","","","","6"
"7 on Scale 1 to 10","2006","Employed","","","","","7"
"7 on Scale 1 to 10","2006","Not Employed","","","","","7"
"8 on Scale 1 to 10","2006","Employed","","","","","8"
"8 on Scale 1 to 10","2006","Not Employed","","","","","8"
"9 on Scale 1 to 10","2006","Employed","","","","","9"
"9 on Scale 1 to 10","2006","Not Employed","","","","","9"
"0 Completely dissatisfied","2007","Employed","","","","","0"
"0 Completely dissatisfied","2007","Not Employed","","","","","0"
"1 on Scale 1 to 10","2007","Employed","","","","","1"
"1 on Scale 1 to 10","2007","Not Employed","","","","","1"
"10 Completely satisfied","2007","Employed","","","","","10"
"10 Completely satisfied","2007","Not Employed","","","","","10"
"2 on Scale 1 to 10","2007","Employed","","","","","2"
"2 on Scale 1 to 10","2007","Not Employed","","","","","2"
"3 on Scale 1 to 10","2007","Employed","","","","","3"
"3 on Scale 1 to 10","2007","Not Employed","","","","","3"
"4 on Scale 1 to 10","2007","Employed","","","","","4"
"4 on Scale 1 to 10","2007","Not Employed","","","","","4"
"5 on Scale 1 to 10","2007","Not Employed","","","","","5"
"5 on Scale 1 to 10","2007","Employed","","","","","5"
"6 on Scale 1 to 10","2007","Employed","","","","","6"
"6 on Scale 1 to 10","2007","Not Employed","","","","","6"
"7 on Scale 1 to 10","2007","Employed","","","","","7"
