"plh0164","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence","value"
"9 on Scale 1 to 10","1989","16-34 y.","Not Employed","118","0.140770524728095","0.118736056683191","0.162804992772999","9"
"9 on Scale 1 to 10","1989","16-34 y.","Employed","345","0.148300680718755","0.134522801013823","0.162078560423687","9"
"9 on Scale 1 to 10","1989","35-65 y.","Not Employed","81","0.0735321730455291","0.0589634856645998","0.0881008604264583","9"
"9 on Scale 1 to 10","1989","35-65 y.","Employed","302","0.112941457566276","0.101744971636783","0.124137943495768","9"
"9 on Scale 1 to 10","1989","66 and older","Not Employed","67","0.0834311777589763","0.0641356653221075","0.102726690195845","9"
"9 on Scale 1 to 10","1989","66 and older","Employed","4","","","","9"
"0 Completely dissatisfied","1990","16-34 y.","Not Employed","","","","","0"
"0 Completely dissatisfied","1990","16-34 y.","Employed","","","","","0"
"0 Completely dissatisfied","1990","35-65 y.","Not Employed","","","","","0"
"0 Completely dissatisfied","1990","35-65 y.","Employed","","","","","0"
"0 Completely dissatisfied","1990","66 and older","Not Employed","","","","","0"
"0 Completely dissatisfied","1990","66 and older","Employed","","","","","0"
"1 on Scale 1 to 10","1990","35-65 y.","Not Employed","","","","","1"
"1 on Scale 1 to 10","1990","16-34 y.","Not Employed","","","","","1"
"1 on Scale 1 to 10","1990","16-34 y.","Employed","","","","","1"
"1 on Scale 1 to 10","1990","35-65 y.","Employed","","","","","1"
"1 on Scale 1 to 10","1990","66 and older","Not Employed","","","","","1"
"1 on Scale 1 to 10","1990","66 and older","Employed","","","","","1"
"10 Completely satisfied","1990","16-34 y.","Employed","","","","","10"
"10 Completely satisfied","1990","35-65 y.","Employed","","","","","10"
"10 Completely satisfied","1990","16-34 y.","Not Employed","","","","","10"
"10 Completely satisfied","1990","35-65 y.","Not Employed","","","","","10"
"10 Completely satisfied","1990","66 and older","Not Employed","","","","","10"
"10 Completely satisfied","1990","66 and older","Employed","","","","","10"
"2 on Scale 1 to 10","1990","16-34 y.","Not Employed","","","","","2"
"2 on Scale 1 to 10","1990","16-34 y.","Employed","","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","Not Employed","","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","Employed","","","","","2"
"2 on Scale 1 to 10","1990","66 and older","Not Employed","","","","","2"
"2 on Scale 1 to 10","1990","66 and older","Employed","","","","","2"
"3 on Scale 1 to 10","1990","16-34 y.","Not Employed","","","","","3"
"3 on Scale 1 to 10","1990","16-34 y.","Employed","","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","Not Employed","","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","Employed","","","","","3"
"3 on Scale 1 to 10","1990","66 and older","Not Employed","","","","","3"
"3 on Scale 1 to 10","1990","66 and older","Employed","","","","","3"
"4 on Scale 1 to 10","1990","16-34 y.","Not Employed","","","","","4"
"4 on Scale 1 to 10","1990","16-34 y.","Employed","","","","","4"
"4 on Scale 1 to 10","1990","35-65 y.","Not Employed","","","","","4"
"4 on Scale 1 to 10","1990","35-65 y.","Employed","","","","","4"
"4 on Scale 1 to 10","1990","66 and older","Employed","","","","","4"
"4 on Scale 1 to 10","1990","66 and older","Not Employed","","","","","4"
"5 on Scale 1 to 10","1990","16-34 y.","Not Employed","","","","","5"
"5 on Scale 1 to 10","1990","16-34 y.","Employed","","","","","5"
"5 on Scale 1 to 10","1990","35-65 y.","Not Employed","","","","","5"
"5 on Scale 1 to 10","1990","35-65 y.","Employed","","","","","5"
"5 on Scale 1 to 10","1990","66 and older","Not Employed","","","","","5"
"5 on Scale 1 to 10","1990","66 and older","Employed","","","","","5"
"6 on Scale 1 to 10","1990","16-34 y.","Employed","","","","","6"
"6 on Scale 1 to 10","1990","35-65 y.","Not Employed","","","","","6"
"6 on Scale 1 to 10","1990","16-34 y.","Not Employed","","","","","6"
"6 on Scale 1 to 10","1990","35-65 y.","Employed","","","","","6"
"6 on Scale 1 to 10","1990","66 and older","Not Employed","","","","","6"
"6 on Scale 1 to 10","1990","66 and older","Employed","","","","","6"
"7 on Scale 1 to 10","1990","16-34 y.","Not Employed","","","","","7"
"7 on Scale 1 to 10","1990","16-34 y.","Employed","","","","","7"
"7 on Scale 1 to 10","1990","35-65 y.","Not Employed","","","","","7"
"7 on Scale 1 to 10","1990","35-65 y.","Employed","","","","","7"
"7 on Scale 1 to 10","1990","66 and older","Not Employed","","","","","7"
"7 on Scale 1 to 10","1990","66 and older","Employed","","","","","7"
"8 on Scale 1 to 10","1990","16-34 y.","Not Employed","","","","","8"
"8 on Scale 1 to 10","1990","35-65 y.","Employed","","","","","8"
"8 on Scale 1 to 10","1990","16-34 y.","Employed","","","","","8"
"8 on Scale 1 to 10","1990","35-65 y.","Not Employed","","","","","8"
"8 on Scale 1 to 10","1990","66 and older","Not Employed","","","","","8"
"8 on Scale 1 to 10","1990","66 and older","Employed","","","","","8"
"9 on Scale 1 to 10","1990","16-34 y.","Not Employed","","","","","9"
"9 on Scale 1 to 10","1990","35-65 y.","Employed","","","","","9"
"9 on Scale 1 to 10","1990","66 and older","Employed","","","","","9"
"9 on Scale 1 to 10","1990","35-65 y.","Not Employed","","","","","9"
"9 on Scale 1 to 10","1990","16-34 y.","Employed","","","","","9"
"9 on Scale 1 to 10","1990","66 and older","Not Employed","","","","","9"
"0 Completely dissatisfied","1991","16-34 y.","Not Employed","","","","","0"
"0 Completely dissatisfied","1991","16-34 y.","Employed","","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","Not Employed","","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","Employed","","","","","0"
"0 Completely dissatisfied","1991","66 and older","Not Employed","","","","","0"
"0 Completely dissatisfied","1991","66 and older","Employed","","","","","0"
"1 on Scale 1 to 10","1991","16-34 y.","Not Employed","","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","Employed","","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","Not Employed","","","","","1"
"1 on Scale 1 to 10","1991","16-34 y.","Employed","","","","","1"
"1 on Scale 1 to 10","1991","66 and older","Employed","","","","","1"
"1 on Scale 1 to 10","1991","66 and older","Not Employed","","","","","1"
"10 Completely satisfied","1991","16-34 y.","Not Employed","","","","","10"
"10 Completely satisfied","1991","16-34 y.","Employed","","","","","10"
"10 Completely satisfied","1991","35-65 y.","Not Employed","","","","","10"
"10 Completely satisfied","1991","35-65 y.","Employed","","","","","10"
"10 Completely satisfied","1991","66 and older","Not Employed","","","","","10"
"10 Completely satisfied","1991","66 and older","Employed","","","","","10"
"2 on Scale 1 to 10","1991","16-34 y.","Not Employed","","","","","2"
"2 on Scale 1 to 10","1991","35-65 y.","Not Employed","","","","","2"
"2 on Scale 1 to 10","1991","35-65 y.","Employed","","","","","2"
"2 on Scale 1 to 10","1991","16-34 y.","Employed","","","","","2"
"2 on Scale 1 to 10","1991","66 and older","Not Employed","","","","","2"
"2 on Scale 1 to 10","1991","66 and older","Employed","","","","","2"
"3 on Scale 1 to 10","1991","16-34 y.","Not Employed","","","","","3"
"3 on Scale 1 to 10","1991","16-34 y.","Employed","","","","","3"
"3 on Scale 1 to 10","1991","35-65 y.","Not Employed","","","","","3"
"3 on Scale 1 to 10","1991","35-65 y.","Employed","","","","","3"
"3 on Scale 1 to 10","1991","66 and older","Not Employed","","","","","3"
"3 on Scale 1 to 10","1991","66 and older","Employed","","","","","3"
"4 on Scale 1 to 10","1991","35-65 y.","Not Employed","","","","","4"
"4 on Scale 1 to 10","1991","35-65 y.","Employed","","","","","4"
"4 on Scale 1 to 10","1991","16-34 y.","Not Employed","","","","","4"
"4 on Scale 1 to 10","1991","16-34 y.","Employed","","","","","4"
"4 on Scale 1 to 10","1991","66 and older","Not Employed","","","","","4"
"4 on Scale 1 to 10","1991","66 and older","Employed","","","","","4"
"5 on Scale 1 to 10","1991","16-34 y.","Not Employed","","","","","5"
"5 on Scale 1 to 10","1991","16-34 y.","Employed","","","","","5"
"5 on Scale 1 to 10","1991","35-65 y.","Not Employed","","","","","5"
"5 on Scale 1 to 10","1991","35-65 y.","Employed","","","","","5"
"5 on Scale 1 to 10","1991","66 and older","Not Employed","","","","","5"
"5 on Scale 1 to 10","1991","66 and older","Employed","","","","","5"
"6 on Scale 1 to 10","1991","35-65 y.","Employed","","","","","6"
"6 on Scale 1 to 10","1991","66 and older","Not Employed","","","","","6"
"6 on Scale 1 to 10","1991","16-34 y.","Employed","","","","","6"
"6 on Scale 1 to 10","1991","35-65 y.","Not Employed","","","","","6"
"6 on Scale 1 to 10","1991","16-34 y.","Not Employed","","","","","6"
"6 on Scale 1 to 10","1991","66 and older","Employed","","","","","6"
"7 on Scale 1 to 10","1991","16-34 y.","Not Employed","","","","","7"
"7 on Scale 1 to 10","1991","16-34 y.","Employed","","","","","7"
"7 on Scale 1 to 10","1991","35-65 y.","Not Employed","","","","","7"
"7 on Scale 1 to 10","1991","35-65 y.","Employed","","","","","7"
"7 on Scale 1 to 10","1991","66 and older","Not Employed","","","","","7"
"7 on Scale 1 to 10","1991","66 and older","Employed","","","","","7"
"8 on Scale 1 to 10","1991","16-34 y.","Not Employed","","","","","8"
"8 on Scale 1 to 10","1991","16-34 y.","Employed","","","","","8"
"8 on Scale 1 to 10","1991","66 and older","Not Employed","","","","","8"
"8 on Scale 1 to 10","1991","66 and older","Employed","","","","","8"
"8 on Scale 1 to 10","1991","35-65 y.","Not Employed","","","","","8"
"8 on Scale 1 to 10","1991","35-65 y.","Employed","","","","","8"
"9 on Scale 1 to 10","1991","16-34 y.","Employed","","","","","9"
"9 on Scale 1 to 10","1991","16-34 y.","Not Employed","","","","","9"
"9 on Scale 1 to 10","1991","35-65 y.","Not Employed","","","","","9"
"9 on Scale 1 to 10","1991","35-65 y.","Employed","","","","","9"
"9 on Scale 1 to 10","1991","66 and older","Not Employed","","","","","9"
"9 on Scale 1 to 10","1991","66 and older","Employed","","","","","9"
"0 Completely dissatisfied","1992","16-34 y.","Employed","","","","","0"
"0 Completely dissatisfied","1992","16-34 y.","Not Employed","","","","","0"
"0 Completely dissatisfied","1992","35-65 y.","Not Employed","","","","","0"
"0 Completely dissatisfied","1992","35-65 y.","Employed","","","","","0"
"0 Completely dissatisfied","1992","66 and older","Not Employed","","","","","0"
"0 Completely dissatisfied","1992","66 and older","Employed","","","","","0"
"1 on Scale 1 to 10","1992","35-65 y.","Not Employed","","","","","1"
"1 on Scale 1 to 10","1992","16-34 y.","Not Employed","","","","","1"
"1 on Scale 1 to 10","1992","16-34 y.","Employed","","","","","1"
"1 on Scale 1 to 10","1992","35-65 y.","Employed","","","","","1"
"1 on Scale 1 to 10","1992","66 and older","Not Employed","","","","","1"
"1 on Scale 1 to 10","1992","66 and older","Employed","","","","","1"
"10 Completely satisfied","1992","16-34 y.","Employed","","","","","10"
"10 Completely satisfied","1992","16-34 y.","Not Employed","","","","","10"
"10 Completely satisfied","1992","35-65 y.","Employed","","","","","10"
"10 Completely satisfied","1992","35-65 y.","Not Employed","","","","","10"
"10 Completely satisfied","1992","66 and older","Not Employed","","","","","10"
"10 Completely satisfied","1992","66 and older","Employed","","","","","10"
"2 on Scale 1 to 10","1992","16-34 y.","Not Employed","","","","","2"
"2 on Scale 1 to 10","1992","16-34 y.","Employed","","","","","2"
"2 on Scale 1 to 10","1992","35-65 y.","Not Employed","","","","","2"
"2 on Scale 1 to 10","1992","35-65 y.","Employed","","","","","2"
"2 on Scale 1 to 10","1992","66 and older","Not Employed","","","","","2"
"2 on Scale 1 to 10","1992","66 and older","Employed","","","","","2"
"3 on Scale 1 to 10","1992","16-34 y.","Not Employed","","","","","3"
"3 on Scale 1 to 10","1992","16-34 y.","Employed","","","","","3"
"3 on Scale 1 to 10","1992","35-65 y.","Not Employed","","","","","3"
"3 on Scale 1 to 10","1992","35-65 y.","Employed","","","","","3"
"3 on Scale 1 to 10","1992","66 and older","Not Employed","","","","","3"
"3 on Scale 1 to 10","1992","66 and older","Employed","","","","","3"
"4 on Scale 1 to 10","1992","16-34 y.","Not Employed","","","","","4"
"4 on Scale 1 to 10","1992","35-65 y.","Not Employed","","","","","4"
"4 on Scale 1 to 10","1992","35-65 y.","Employed","","","","","4"
"4 on Scale 1 to 10","1992","16-34 y.","Employed","","","","","4"
"4 on Scale 1 to 10","1992","66 and older","Not Employed","","","","","4"
"4 on Scale 1 to 10","1992","66 and older","Employed","","","","","4"
"5 on Scale 1 to 10","1992","16-34 y.","Employed","","","","","5"
"5 on Scale 1 to 10","1992","16-34 y.","Not Employed","","","","","5"
"5 on Scale 1 to 10","1992","35-65 y.","Not Employed","","","","","5"
"5 on Scale 1 to 10","1992","35-65 y.","Employed","","","","","5"
"5 on Scale 1 to 10","1992","66 and older","Not Employed","","","","","5"
"5 on Scale 1 to 10","1992","66 and older","Employed","","","","","5"
"6 on Scale 1 to 10","1992","16-34 y.","Not Employed","","","","","6"
"6 on Scale 1 to 10","1992","66 and older","Employed","","","","","6"
"6 on Scale 1 to 10","1992","16-34 y.","Employed","","","","","6"
"6 on Scale 1 to 10","1992","35-65 y.","Employed","","","","","6"
"6 on Scale 1 to 10","1992","35-65 y.","Not Employed","","","","","6"
"6 on Scale 1 to 10","1992","66 and older","Not Employed","","","","","6"
"7 on Scale 1 to 10","1992","16-34 y.","Not Employed","","","","","7"
"7 on Scale 1 to 10","1992","16-34 y.","Employed","","","","","7"
"7 on Scale 1 to 10","1992","35-65 y.","Not Employed","","","","","7"
"7 on Scale 1 to 10","1992","66 and older","Employed","","","","","7"
"7 on Scale 1 to 10","1992","66 and older","Not Employed","","","","","7"
"7 on Scale 1 to 10","1992","35-65 y.","Employed","","","","","7"
"8 on Scale 1 to 10","1992","16-34 y.","Not Employed","","","","","8"
"8 on Scale 1 to 10","1992","16-34 y.","Employed","","","","","8"
"8 on Scale 1 to 10","1992","35-65 y.","Not Employed","","","","","8"
"8 on Scale 1 to 10","1992","35-65 y.","Employed","","","","","8"
"8 on Scale 1 to 10","1992","66 and older","Employed","","","","","8"
"8 on Scale 1 to 10","1992","66 and older","Not Employed","","","","","8"
"9 on Scale 1 to 10","1992","16-34 y.","Not Employed","","","","","9"
"9 on Scale 1 to 10","1992","35-65 y.","Not Employed","","","","","9"
"9 on Scale 1 to 10","1992","35-65 y.","Employed","","","","","9"
"9 on Scale 1 to 10","1992","66 and older","Not Employed","","","","","9"
"9 on Scale 1 to 10","1992","16-34 y.","Employed","","","","","9"
"9 on Scale 1 to 10","1992","66 and older","Employed","","","","","9"
"0 Completely dissatisfied","1993","16-34 y.","Not Employed","32","0.020102013553304","0.0117547641117541","0.0284492629948539","0"
"0 Completely dissatisfied","1993","16-34 y.","Employed","45","0.00826958560642225","0.00524331639395981","0.0112958548188847","0"
"0 Completely dissatisfied","1993","35-65 y.","Not Employed","46","0.0228402320049645","0.0148173755293522","0.0308630884805768","0"
"0 Completely dissatisfied","1993","35-65 y.","Employed","69","0.0134059149300732","0.00996008030167889","0.0168517495584675","0"
"0 Completely dissatisfied","1993","66 and older","Not Employed","10","","","","0"
"0 Completely dissatisfied","1993","66 and older","Employed","","","","","0"
"1 on Scale 1 to 10","1993","16-34 y.","Not Employed","17","","","","1"
"1 on Scale 1 to 10","1993","16-34 y.","Employed","22","","","","1"
"1 on Scale 1 to 10","1993","35-65 y.","Not Employed","22","","","","1"
"1 on Scale 1 to 10","1993","35-65 y.","Employed","36","0.00524595065266249","0.00308150390063477","0.00741039740469022","1"
"1 on Scale 1 to 10","1993","66 and older","Not Employed","5","","","","1"
"1 on Scale 1 to 10","1993","66 and older","Employed","","","","","1"
"10 Completely satisfied","1993","16-34 y.","Employed","408","0.122147855407539","0.111205206124166","0.133090504690913","10"
"10 Completely satisfied","1993","16-34 y.","Not Employed","134","0.150821030867928","0.129536516495853","0.172105545240004","10"
"10 Completely satisfied","1993","35-65 y.","Not Employed","127","0.115602963260018","0.098431626671199","0.132774299848836","10"
"10 Completely satisfied","1993","35-65 y.","Employed","423","0.11344049736107","0.103938498952763","0.122942495769377","10"
"10 Completely satisfied","1993","66 and older","Not Employed","170","0.167498178314519","0.144237191558998","0.19075916507004","10"
"10 Completely satisfied","1993","66 and older","Employed","6","","","","10"
"2 on Scale 1 to 10","1993","16-34 y.","Employed","72","0.0162591945013014","0.0120329100302478","0.020485478972355","2"
"2 on Scale 1 to 10","1993","35-65 y.","Not Employed","55","0.0302084431785289","0.021016668918546","0.0394002174385118","2"
"2 on Scale 1 to 10","1993","35-65 y.","Employed","108","0.0196255130338757","0.0154694372564288","0.0237815888113227","2"
"2 on Scale 1 to 10","1993","66 and older","Not Employed","25","","","","2"
"2 on Scale 1 to 10","1993","16-34 y.","Not Employed","29","","","","2"
"2 on Scale 1 to 10","1993","66 and older","Employed","","","","","2"
"3 on Scale 1 to 10","1993","16-34 y.","Not Employed","36","0.025593185767759","0.0162010251899087","0.0349853463456093","3"
"3 on Scale 1 to 10","1993","16-34 y.","Employed","133","0.0322065713089173","0.0263068370462367","0.0381063055715979","3"
"3 on Scale 1 to 10","1993","35-65 y.","Not Employed","78","0.0469091830592355","0.0355540544884306","0.0582643116300403","3"
"3 on Scale 1 to 10","1993","35-65 y.","Employed","191","0.0400813457628403","0.0342042155775261","0.0459584759481544","3"
"3 on Scale 1 to 10","1993","66 and older","Not Employed","35","0.0337799263160657","0.0225261605744734","0.045033692057658","3"
"3 on Scale 1 to 10","1993","66 and older","Employed","","","","","3"
"4 on Scale 1 to 10","1993","35-65 y.","Employed","231","0.0467152569589252","0.040392337643329","0.0530381762745214","4"
"4 on Scale 1 to 10","1993","16-34 y.","Employed","135","0.0331880374815349","0.0272021208578947","0.0391739541051752","4"
"4 on Scale 1 to 10","1993","66 and older","Not Employed","52","0.0589446073874277","0.0442735935318522","0.0736156212430031","4"
"4 on Scale 1 to 10","1993","66 and older","Employed","2","","","","4"
"4 on Scale 1 to 10","1993","16-34 y.","Not Employed","41","0.0308896949548249","0.020599429127383","0.0411799607822669","4"
"4 on Scale 1 to 10","1993","35-65 y.","Not Employed","78","0.0512106081166943","0.0393730845864644","0.0630481316469241","4"
"5 on Scale 1 to 10","1993","16-34 y.","Not Employed","136","0.119446313331087","0.100157856951989","0.138734769710185","5"
"5 on Scale 1 to 10","1993","16-34 y.","Employed","427","0.116458781935819","0.105739433235735","0.127178130635903","5"
"5 on Scale 1 to 10","1993","35-65 y.","Not Employed","270","0.201765749321961","0.180213883218869","0.223317615425052","5"
"5 on Scale 1 to 10","1993","35-65 y.","Employed","694","0.14867467493671","0.138015018118609","0.159334331754811","5"
"5 on Scale 1 to 10","1993","66 and older","Not Employed","155","0.155513571614479","0.132939443844329","0.178087699384629","5"
"5 on Scale 1 to 10","1993","66 and older","Employed","5","","","","5"
"6 on Scale 1 to 10","1993","16-34 y.","Not Employed","109","0.110348895421266","0.091713996788508","0.128983794054024","6"
"6 on Scale 1 to 10","1993","16-34 y.","Employed","358","0.112234155332876","0.101685900650419","0.122782410015333","6"
"6 on Scale 1 to 10","1993","35-65 y.","Not Employed","167","0.126055946427265","0.108231359950694","0.143880532903836","6"
"6 on Scale 1 to 10","1993","35-65 y.","Employed","479","0.110984235373546","0.10157265997016","0.120395810776932","6"
"6 on Scale 1 to 10","1993","66 and older","Employed","","","","","6"
"6 on Scale 1 to 10","1993","66 and older","Not Employed","110","0.116259072959726","0.0962923677697793","0.136225778149673","6"
"7 on Scale 1 to 10","1993","16-34 y.","Not Employed","181","0.163964616791603","0.141944451393567","0.185984782189638","7"
"7 on Scale 1 to 10","1993","16-34 y.","Employed","568","0.177549870939113","0.164780078544729","0.190319663333497","7"
"7 on Scale 1 to 10","1993","66 and older","Not Employed","133","0.130615916952162","0.109624856087556","0.151606977816767","7"
"7 on Scale 1 to 10","1993","35-65 y.","Not Employed","180","0.135588557463999","0.117203383130852","0.153973731797146","7"
"7 on Scale 1 to 10","1993","35-65 y.","Employed","697","0.172281869628655","0.160967301810086","0.183596437447224","7"
"7 on Scale 1 to 10","1993","66 and older","Employed","3","","","","7"
"8 on Scale 1 to 10","1993","16-34 y.","Employed","801","0.225916122446959","0.211941615513674","0.239890629380243","8"
"8 on Scale 1 to 10","1993","35-65 y.","Not Employed","211","0.171282813562541","0.151050010909319","0.191515616215763","8"
"8 on Scale 1 to 10","1993","16-34 y.","Not Employed","247","0.237678644689164","0.212362515537227","0.2629947738411","8"
"8 on Scale 1 to 10","1993","66 and older","Employed","7","","","","8"
"8 on Scale 1 to 10","1993","66 and older","Not Employed","206","0.214248574429927","0.188690269165676","0.239806879694178","8"
"8 on Scale 1 to 10","1993","35-65 y.","Employed","928","0.223367797679026","0.210888362602341","0.235847232755712","8"
"9 on Scale 1 to 10","1993","16-34 y.","Not Employed","124","0.11418614522803","0.0952709373418759","0.133101353114184","9"
"9 on Scale 1 to 10","1993","16-34 y.","Employed","471","0.150126614217991","0.138190173940315","0.162063054495666","9"
"9 on Scale 1 to 10","1993","35-65 y.","Employed","423","0.106176943682616","0.0969466007971122","0.11540728656812","9"
"9 on Scale 1 to 10","1993","35-65 y.","Not Employed","98","0.0858766412437201","0.0708301267758236","0.100923155711617","9"
"9 on Scale 1 to 10","1993","66 and older","Not Employed","89","0.0907361094798204","0.0728438353731444","0.108628383586496","9"
"9 on Scale 1 to 10","1993","66 and older","Employed","4","","","","9"
"0 Completely dissatisfied","1994","16-34 y.","Employed","","","","","0"
"0 Completely dissatisfied","1994","35-65 y.","Not Employed","","","","","0"
"0 Completely dissatisfied","1994","35-65 y.","Employed","","","","","0"
