"year","hgtyp1hh","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","(Married) couple without C.","Rural Area","6.6","7","614","4","5","8","10","10","6.44","6.76","0","10","6","7"
"1990","(Married) couple without C.","Urban Area","6.48","7","326","4","5","8","9","10","6.25","6.71","0","10","6","7"
"1990","1-pers.-HH","Rural Area","6.06","6","177","3","5","8","10","10","5.7","6.42","0","10","5","7"
"1990","1-pers.-HH","Urban Area","5.68","5","152","2","4","8","10","10","5.29","6.07","0","10","5","6"
"1990","Couple + C. GT 16 ","Rural Area","6.46","7","566","4","5","8","9","10","6.28","6.64","0","10","6","7"
"1990","Couple + C. GT 16 ","Urban Area","6.18","6","251","4","5","8","9","10","5.93","6.43","0","10","5","7"
"1990","Couple + C. LE 16","Rural Area","6.36","6","907","4","5","8","9","10","6.23","6.49","0","10","6","7"
"1990","Couple + C. LE 16","Urban Area","6.26","6","528","4","5","8","9","10","6.08","6.44","0","10","6","7"
"1990","Couple + C. LE and GT 16","Rural Area","6.6","7","223","4","5","8","9","10","6.31","6.89","0","10","7","7"
"1990","Couple + C. LE and GT 16","Urban Area","5.86","6","90","3","5","7","8","9","5.46","6.26","0","10","5","7"
"1990","Single parent","Rural Area","6.3","6.19","94","3","4","8","10","10","5.83","6.77","0","10","6","7"
"1990","Single parent","Urban Area","5.99","6","91","2","5","8","9","10","5.49","6.49","0","10","5","7"
"1991","(Married) couple without C.","Rural Area","6.73","7","1029","4","5","8","9","10","6.6","6.86","0","10","7","7"
"1991","(Married) couple without C.","Urban Area","7.38","8","2174","5","6","9","10","10","7.3","7.46","0","10","8","8"
"1991","1-pers.-HH","Rural Area","6.77","7","341","4","5","8","10","10","6.54","7","0","10","7","7"
"1991","1-pers.-HH","Urban Area","6.88","7","992","4","5","8","9","10","6.75","7.01","0","10","7","7"
"1991","Couple + C. GT 16 ","Rural Area","6.83","7","1031","4","5","8","9","10","6.7","6.96","0","10","7","7"
"1991","Couple + C. GT 16 ","Urban Area","7.19","8","1759","5","6","8","9","10","7.1","7.28","0","10","7","7"
"1991","Couple + C. LE 16","Rural Area","6.54","7","1258","4","5","8","9","10","6.42","6.66","0","10","6","7"
"1991","Couple + C. LE 16","Urban Area","7.13","8","2157","5","6","8","9","10","7.05","7.21","0","10","7","7"
"1991","Couple + C. LE and GT 16","Rural Area","6.88","7","398","4","5","8","9","10","6.67","7.09","0","10","7","8"
"1991","Couple + C. LE and GT 16","Urban Area","7.08","7","807","5","6","8","9","10","6.95","7.21","0","10","7","7"
"1991","Single parent","Rural Area","6.57","7","197","4","5","8","9","10","6.29","6.85","0","10","6","7"
"1991","Single parent","Urban Area","6.38","7","453","3","5","8","9","10","6.17","6.59","0","10","6","7"
