"year","age_gr","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","East Germany","6.26","6","1693","3","5","8","9","10","6.16","6.36","0","10","6","7"
"1990","16-34 y.","West Germany","","","","","","","","","","","","","",""
"1990","35-65 y.","East Germany","6.44","6","2307","4","5","8","9","10","6.36","6.52","0","10","6","7"
"1990","35-65 y.","West Germany","","","","","","","","","","","","","",""
"1990","66 and older","East Germany","6.22","6","434","3","5","8","10","10","6","6.44","0","10","6","7"
"1990","66 and older","West Germany","","","","","","","","","","","","","",""
"1991","16-34 y.","East Germany","5.91","6","1517","3","5","8","8","10","5.8","6.02","0","10","6","6"
"1991","16-34 y.","West Germany","7.21","8","3641","5","6","8","9","10","7.15","7.27","0","10","8","8"
"1991","35-65 y.","East Germany","5.73","6","2228","3","5","7","8","10","5.64","5.82","0","10","6","6"
"1991","35-65 y.","West Germany","7.26","8","4762","5","6","8","10","10","7.21","7.31","0","10","7","8"
"1991","66 and older","East Germany","6.16","6","406","4","5","8","9","10","5.96","6.36","0","10","6","6"
"1991","66 and older","West Germany","7.36","8","1069","5","6","9","10","10","7.24","7.48","0","10","8","8"
"1992","16-34 y.","East Germany","5.9","6","1387","3","5","7","8","10","5.8","6","0","10","6","6"
"1992","16-34 y.","West Germany","7.08","7","3579","5","6","8","9","10","7.02","7.14","0","10","7","7"
"1992","35-65 y.","East Germany","5.62","6","2188","3","5","7","8","10","5.54","5.7","0","10","6","6"
"1992","35-65 y.","West Germany","7.09","7","4684","5","6","8","9","10","7.04","7.14","0","10","7","7"
"1992","66 and older","East Germany","5.76","5.26","395","4","5","7","8","10","5.58","5.94","0","10","5","6"
"1992","66 and older","West Germany","7.11","7","1070","5","6","8","10","10","7","7.22","0","10","7","8"
"1993","16-34 y.","East Germany","6.39","7","1327","4","5","8","8","10","6.29","6.49","0","10","7","7"
"1993","16-34 y.","West Germany","7.2","7","3574","5","6","8","9","10","7.14","7.26","0","10","7","7"
"1993","35-65 y.","East Germany","6.05","6","2111","3","5","8","8","10","5.97","6.13","0","10","6","6"
"1993","35-65 y.","West Germany","7.16","8","4623","5","6","8","9","10","7.1","7.22","0","10","7","7"
"1993","66 and older","East Germany","6.41","7","389","3","5","8","9","10","6.21","6.61","0","10","6","7"
"1993","66 and older","West Germany","7.52","8","1093","5","6","9","10","10","7.41","7.63","0","10","8","8"
"1994","16-34 y.","East Germany","","","","","","","","","","","","","",""
"1994","16-34 y.","West Germany","","","","","","","","","","","","","",""
"1994","35-65 y.","East Germany","","","","","","","","","","","","","",""
"1994","35-65 y.","West Germany","","","","","","","","","","","","","",""
"1994","66 and older","East Germany","","","","","","","","","","","","","",""
"1994","66 and older","West Germany","","","","","","","","","","","","","",""
"1995","16-34 y.","East Germany","6.43","7","1220","4","5","8","9","10","6.32","6.54","0","10","7","7"
"1995","16-34 y.","West Germany","7.01","7","3710","4","6","8","9","10","6.95","7.07","0","10","7","7"
"1995","35-65 y.","East Germany","6.3","7","2057","4","5","8","8","10","6.22","6.38","0","10","6","7"
"1995","35-65 y.","West Germany","7","7","4766","5","6","8","9","10","6.94","7.06","0","10","7","7"
"1995","66 and older","East Germany","7.13","7","411","5","6","8","9","10","6.95","7.31","0","10","7","8"
"1995","66 and older","West Germany","7.74","8","1135","5","7","9","10","10","7.63","7.85","1","10","8","8"
"1996","16-34 y.","East Germany","6.61","7","1188","4","5","8","9","10","6.5","6.72","0","10","7","7"
"1996","16-34 y.","West Germany","7.13","8","3581","5","6","8","9","10","7.07","7.19","0","10","7","8"
"1996","35-65 y.","East Germany","6.33","7","2077","4","5","8","8","10","6.25","6.41","0","10","7","7"
"1996","35-65 y.","West Germany","7.18","8","4675","5","6","8","9","10","7.13","7.23","0","10","7","8"
"1996","66 and older","East Germany","7.19","8","423","5","6","8","9","10","7.02","7.36","1","10","7","8"
"1996","66 and older","West Germany","7.68","8","1147","5","7","9","10","10","7.57","7.79","0","10","8","8"
"1997","16-34 y.","East Germany","6.41","7","1163","4","5","8","9","10","6.3","6.52","0","10","7","7"
"1997","16-34 y.","West Germany","6.85","7","3455","4","6","8","9","10","6.79","6.91","0","10","7","7"
"1997","35-65 y.","East Germany","6.01","6","2037","4","5","7","8","10","5.93","6.09","0","10","6","6"
"1997","35-65 y.","West Germany","6.66","7","4606","4","5","8","9","10","6.6","6.72","0","10","7","7"
"1997","66 and older","East Germany","6.83","7","440","5","5","8","9","10","6.67","6.99","1","10","7","7"
"1997","66 and older","West Germany","7.25","8","1159","5","6","9","10","10","7.14","7.36","0","10","8","8"
"1998","16-34 y.","East Germany","6.56","7","1207","4","5","8","9","10","6.46","6.66","0","10","7","7"
"1998","16-34 y.","West Germany","7.01","7","3663","5","6","8","9","10","6.95","7.07","0","10","7","7"
"1998","35-65 y.","East Germany","6.25","7","2184","4","5","8","8","10","6.17","6.33","0","10","6","7"
"1998","35-65 y.","West Germany","7.05","7","5334","5","6","8","9","10","7","7.1","0","10","7","7"
"1998","66 and older","East Germany","7.02","7","480","5","6","8","9","10","6.87","7.17","0","10","7","7"
"1998","66 and older","West Germany","7.4","8","1396","5","6","9","10","10","7.3","7.5","0","10","8","8"
"1999","16-34 y.","East Germany","6.63","7","1171","4","5","8","9","10","6.53","6.73","0","10","7","7"
"1999","16-34 y.","West Germany","7.12","7","3428","5","6","8","9","10","7.06","7.18","0","10","7","8"
"1999","35-65 y.","East Germany","6.44","7","2133","4","5","8","9","10","6.36","6.52","0","10","7","7"
"1999","35-65 y.","West Germany","7.12","8","5157","5","6","8","9","10","7.07","7.17","0","10","7","8"
"1999","66 and older","East Germany","7.11","7","492","5","6","8","9","10","6.95","7.27","0","10","7","8"
"1999","66 and older","West Germany","7.59","8","1331","5","7","9","10","10","7.49","7.69","0","10","8","8"
"2000","16-34 y.","East Germany","6.8","7","1678","5","6","8","9","10","6.71","6.89","0","10","7","7"
"2000","16-34 y.","West Germany","7.29","8","5447","5","6","8","9","10","7.24","7.34","0","10","8","8"
"2000","35-65 y.","East Germany","6.57","7","3301","4","5","8","9","10","6.51","6.63","0","10","7","7"
"2000","35-65 y.","West Germany","7.3","8","10139","5","6","8","10","10","7.26","7.34","0","10","8","8"
"2000","66 and older","East Germany","7.18","7","882","5","6","8","9","10","7.07","7.29","1","10","7","8"
"2000","66 and older","West Germany","7.54","8","2745","5","7","9","10","10","7.47","7.61","0","10","8","8"
"2001","16-34 y.","East Germany","6.79","7","1537","4","6","8","9","10","6.7","6.88","0","10","7","7"
"2001","16-34 y.","West Germany","7.27","8","4732","5","6","8","9","10","7.22","7.32","0","10","8","8"
"2001","35-65 y.","East Germany","6.55","7","3063","4","5","8","9","10","6.49","6.61","0","10","7","7"
"2001","35-65 y.","West Germany","7.25","8","9206","5","6","8","9","10","7.21","7.29","0","10","8","8"
"2001","66 and older","East Germany","7.24","7","846","5","6","8","9","10","7.13","7.35","0","10","7","8"
"2001","66 and older","West Germany","7.69","8","2581","5","7","9","10","10","7.62","7.76","0","10","8","8"
"2002","16-34 y.","East Germany","6.71","7","1491","4","6","8","9","10","6.62","6.8","0","10","7","7"
"2002","16-34 y.","West Germany","7.03","7","4673","5","6","8","9","10","6.98","7.08","0","10","7","8"
"2002","35-65 y.","East Germany","6.25","7","3055","4","5","8","8","10","6.18","6.32","0","10","7","7"
"2002","35-65 y.","West Germany","6.96","7","10244","5","6","8","9","10","6.93","6.99","0","10","8","8"
"2002","66 and older","East Germany","6.87","7","894","5","6","8","9","10","6.76","6.98","1","10","7","7"
"2002","66 and older","West Germany","7.41","8","2727","5","6","9","10","10","7.34","7.48","0","10","8","8"
"2003","16-34 y.","East Germany","6.57","7","1462","4","5","8","9","10","6.48","6.66","0","10","7","7"
"2003","16-34 y.","West Germany","7","7","4404","5","6","8","9","10","6.95","7.05","0","10","7","7"
"2003","35-65 y.","East Germany","6.18","7","2982","3","5","8","8","10","6.11","6.25","0","10","7","7"
"2003","35-65 y.","West Germany","6.99","7","9710","5","6","8","9","10","6.95","7.03","0","10","8","8"
"2003","66 and older","East Germany","6.87","7","919","5","6","8","9","10","6.76","6.98","0","10","7","7"
"2003","66 and older","West Germany","7.43","8","2771","5","7","8","10","10","7.37","7.49","0","10","8","8"
"2004","16-34 y.","East Germany","6.68","7","1416","4","5","8","9","10","6.58","6.78","0","10","7","7"
"2004","16-34 y.","West Germany","7","7","4190","5","6","8","9","10","6.95","7.05","0","10","7","8"
"2004","35-65 y.","East Germany","6.17","6.84","2838","3","5","8","8","10","6.1","6.24","0","10","7","7"
"2004","35-65 y.","West Germany","6.93","7","9374","5","6","8","9","10","6.89","6.97","0","10","8","8"
"2004","66 and older","East Germany","6.68","7","962","4","5","8","9","10","6.57","6.79","0","10","7","7"
"2004","66 and older","West Germany","7.23","8","2831","5","6","8","10","10","7.16","7.3","0","10","8","8"
"2005","16-34 y.","East Germany","6.74","7","1348","4","6","8","9","10","6.64","6.84","0","10","7","7"
"2005","16-34 y.","West Germany","6.99","7","3973","4","6","8","9","10","6.93","7.05","0","10","7","8"
"2005","35-65 y.","East Germany","6.18","7","2725","3","5","8","8","10","6.1","6.26","0","10","7","7"
"2005","35-65 y.","West Germany","6.89","7","8886","4","6","8","9","10","6.85","6.93","0","10","8","8"
"2005","66 and older","East Germany","7","7","968","5","6","8","9","10","6.9","7.1","0","10","7","7"
"2005","66 and older","West Germany","7.32","8","2831","5","6","9","10","10","7.25","7.39","0","10","8","8"
"2006","16-34 y.","East Germany","6.9","7","1287","5","6","8","9","10","6.81","6.99","0","10","7","7"
"2006","16-34 y.","West Germany","7.08","8","3842","4","6","8","9","10","7.02","7.14","0","10","8","8"
"2006","35-65 y.","East Germany","6.4","7","2860","3","5","8","9","10","6.33","6.47","0","10","7","7"
"2006","35-65 y.","West Germany","7.03","7","9544","4","6","8","9","10","6.99","7.07","0","10","8","8"
"2006","66 and older","East Germany","6.84","7","1138","5","6","8","9","10","6.74","6.94","0","10","7","7"
"2006","66 and older","West Germany","7.24","8","3335","5","6","8","10","10","7.18","7.3","0","10","8","8"
"2007","16-34 y.","East Germany","","","","","","","","","","","","","",""
"2007","16-34 y.","West Germany","","","","","","","","","","","","","",""
"2007","35-65 y.","East Germany","","","","","","","","","","","","","",""
"2007","35-65 y.","West Germany","","","","","","","","","","","","","",""
"2007","66 and older","East Germany","","","","","","","","","","","","","",""
"2007","66 and older","West Germany","","","","","","","","","","","","","",""
"2008","16-34 y.","East Germany","","","","","","","","","","","","","",""
"2008","16-34 y.","West Germany","","","","","","","","","","","","","",""
"2008","35-65 y.","East Germany","","","","","","","","","","","","","",""
"2008","35-65 y.","West Germany","","","","","","","","","","","","","",""
"2008","66 and older","East Germany","","","","","","","","","","","","","",""
"2008","66 and older","West Germany","","","","","","","","","","","","","",""
"2009","16-34 y.","East Germany","","","","","","","","","","","","","",""
"2009","16-34 y.","West Germany","","","","","","","","","","","","","",""
"2009","35-65 y.","East Germany","","","","","","","","","","","","","",""
"2009","35-65 y.","West Germany","","","","","","","","","","","","","",""
"2009","66 and older","East Germany","","","","","","","","","","","","","",""
"2009","66 and older","West Germany","","","","","","","","","","","","","",""
"2010","16-34 y.","East Germany","","","","","","","","","","","","","",""
"2010","16-34 y.","West Germany","","","","","","","","","","","","","",""
"2010","35-65 y.","East Germany","","","","","","","","","","","","","",""
"2010","35-65 y.","West Germany","","","","","","","","","","","","","",""
"2010","66 and older","East Germany","","","","","","","","","","","","","",""
"2010","66 and older","West Germany","","","","","","","","","","","","","",""
"2011","16-34 y.","East Germany","","","","","","","","","","","","","",""
"2011","16-34 y.","West Germany","","","","","","","","","","","","","",""
"2011","35-65 y.","East Germany","","","","","","","","","","","","","",""
"2011","35-65 y.","West Germany","","","","","","","","","","","","","",""
"2011","66 and older","East Germany","","","","","","","","","","","","","",""
"2011","66 and older","West Germany","","","","","","","","","","","","","",""
"2012","16-34 y.","East Germany","","","","","","","","","","","","","",""
"2012","16-34 y.","West Germany","","","","","","","","","","","","","",""
"2012","35-65 y.","East Germany","","","","","","","","","","","","","",""
"2012","35-65 y.","West Germany","","","","","","","","","","","","","",""
