"year","age_gr","bula_h","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","Baden-W?rttemberg","","","","","","","","","","","","","",""
"1990","16-34 y.","Bavaria","","","","","","","","","","","","","",""
"1990","16-34 y.","Berlin","6.44","7","127","3","5","8","9","10","6.05","6.83","0","10","6","7"
"1990","16-34 y.","Brandenburg","6.61","7","289","4","5","8","9","10","6.37","6.85","0","10","6","7"
"1990","16-34 y.","Bremen","","","","","","","","","","","","","",""
"1990","16-34 y.","Hamburg","","","","","","","","","","","","","",""
"1990","16-34 y.","Hesse","","","","","","","","","","","","","",""
"1990","16-34 y.","Lower Saxony","","","","","","","","","","","","","",""
"1990","16-34 y.","Mecklenburg-Western Pomerania","6.26","6","207","4","5","8","9","10","5.97","6.55","0","10","6","7"
"1990","16-34 y.","North Rhine-Westphalia","","","","","","","","","","","","","",""
"1990","16-34 y.","Rhineland-Palatinate,Saarland","","","","","","","","","","","","","",""
"1990","16-34 y.","Saxony","5.87","6","490","3","5","8","8","10","5.68","6.06","0","10","6","6"
"1990","16-34 y.","Saxony-Anhalt","6.31","6","292","3","5","8","10","10","6.04","6.58","0","10","6","7"
"1990","16-34 y.","Schleswig-Holstein","","","","","","","","","","","","","",""
"1990","16-34 y.","Thuringia","6.42","6","288","4","5","8","10","10","6.17","6.67","0","10","6","7"
"1990","35-65 y.","Baden-W?rttemberg","","","","","","","","","","","","","",""
"1990","35-65 y.","Bavaria","","","","","","","","","","","","","",""
"1990","35-65 y.","Berlin","6.25","6","152","3","5","8","8","10","5.92","6.58","2","10","6","7"
"1990","35-65 y.","Brandenburg","6.65","7","380","4","5","8","9","10","6.44","6.86","0","10","6","7"
"1990","35-65 y.","Bremen","","","","","","","","","","","","","",""
"1990","35-65 y.","Hamburg","","","","","","","","","","","","","",""
"1990","35-65 y.","Hesse","","","","","","","","","","","","","",""
"1990","35-65 y.","Lower Saxony","","","","","","","","","","","","","",""
"1990","35-65 y.","Mecklenburg-Western Pomerania","6.36","7","263","3","5","8","9","10","6.1","6.62","0","10","6","7"
"1990","35-65 y.","North Rhine-Westphalia","","","","","","","","","","","","","",""
"1990","35-65 y.","Rhineland-Palatinate,Saarland","","","","","","","","","","","","","",""
"1990","35-65 y.","Saxony","6.14","6","708","4","5","8","8","10","5.99","6.29","0","10","6","6"
"1990","35-65 y.","Saxony-Anhalt","6.68","7","421","4","5","8","10","10","6.48","6.88","0","10","6","7"
"1990","35-65 y.","Schleswig-Holstein","","","","","","","","","","","","","",""
"1990","35-65 y.","Thuringia","6.68","7","383","5","5","8","10","10","6.48","6.88","0","10","6","7"
"1990","66 and older","Baden-W?rttemberg","","","","","","","","","","","","","",""
"1990","66 and older","Bavaria","","","","","","","","","","","","","",""
"1990","66 and older","Berlin","","","","","","","","","","","","","",""
"1990","66 and older","Brandenburg","6.11","6","66","3","5","8","9","10","5.57","6.65","0","10","5","7"
"1990","66 and older","Bremen","","","","","","","","","","","","","",""
"1990","66 and older","Hamburg","","","","","","","","","","","","","",""
"1990","66 and older","Hesse","","","","","","","","","","","","","",""
"1990","66 and older","Lower Saxony","","","","","","","","","","","","","",""
"1990","66 and older","Mecklenburg-Western Pomerania","6.08","5.99","34","3","5","8","10","10","5.17","6.99","0","10","5","8"
"1990","66 and older","North Rhine-Westphalia","","","","","","","","","","","","","",""
"1990","66 and older","Rhineland-Palatinate,Saarland","","","","","","","","","","","","","",""
"1990","66 and older","Saxony","6.44","7","145","3","5","8","10","10","6.06","6.82","0","10","6","7"
"1990","66 and older","Saxony-Anhalt","6.24","6","100","3","5","8","10","10","5.76","6.72","0","10","5","7"
"1990","66 and older","Schleswig-Holstein","","","","","","","","","","","","","",""
"1990","66 and older","Thuringia","6.51","6.81","72","3","5","8","10","10","5.99","7.03","2","10","5","8"
"1991","16-34 y.","Baden-W?rttemberg","7.03","7","733","5","6","8","9","10","6.9","7.16","0","10","7","8"
"1991","16-34 y.","Bavaria","7.17","8","617","5","6","8","9","10","7.02","7.32","0","10","8","8"
"1991","16-34 y.","Berlin","6.7","7","229","4","5","8","9","10","6.44","6.96","0","10","6","7"
"1991","16-34 y.","Brandenburg","5.97","6","252","3","5","8","8","10","5.7","6.24","0","10","6","7"
"1991","16-34 y.","Bremen","","","","","","","","","","","","","",""
"1991","16-34 y.","Hamburg","7.4","7.09","45","5","7","9","9","10","6.89","7.91","4","10","7","8"
"1991","16-34 y.","Hesse","7.46","8","347","5","7","9","10","10","7.27","7.65","1","10","7","8"
"1991","16-34 y.","Lower Saxony","7.31","8","379","5","6","8","9","10","7.13","7.49","0","10","7","8"
"1991","16-34 y.","Mecklenburg-Western Pomerania","5.62","6","183","3","5","7","8","9","5.31","5.93","0","10","5","6"
"1991","16-34 y.","North Rhine-Westphalia","7.2","8","999","5","6","8","9","10","7.08","7.32","0","10","7","8"
"1991","16-34 y.","Rhineland-Palatinate,Saarland","7.3","8","259","5","6","8","9","10","7.08","7.52","1","10","8","8"
"1991","16-34 y.","Saxony","5.69","6","429","3","4","8","8","10","5.49","5.89","0","10","6","6"
"1991","16-34 y.","Saxony-Anhalt","6.25","6","285","3","5","8","9","10","5.98","6.52","0","10","6","7"
"1991","16-34 y.","Schleswig-Holstein","7.34","8","107","5","6","9","10","10","6.95","7.73","0","10","7","8"
"1991","16-34 y.","Thuringia","6.04","6","265","3","5","8","8","10","5.79","6.29","0","10","6","7"
"1991","35-65 y.","Baden-W?rttemberg","7.28","8","908","5","6","8","10","10","7.16","7.4","0","10","7","8"
"1991","35-65 y.","Bavaria","7.16","7","785","5","6","8","9","10","7.03","7.29","0","10","7","8"
"1991","35-65 y.","Berlin","6.72","7","331","4","5","8","10","10","6.49","6.95","0","10","6","7"
"1991","35-65 y.","Brandenburg","5.64","6","362","3","5","7","8","10","5.41","5.87","0","10","6","6"
"1991","35-65 y.","Bremen","7.52","8","38","4","6","9","10","10","6.84","8.2","3","10","8","9"
"1991","35-65 y.","Hamburg","7.3","8","83","5","7","8","10","10","6.85","7.75","0","10","7","8"
"1991","35-65 y.","Hesse","7.33","8","512","5","6","8","10","10","7.16","7.5","0","10","7","8"
"1991","35-65 y.","Lower Saxony","7.24","8","477","5","6","8","9","10","7.07","7.41","0","10","7","8"
"1991","35-65 y.","Mecklenburg-Western Pomerania","5.58","6","261","3","4","7","8","10","5.31","5.85","0","10","5","6"
"1991","35-65 y.","North Rhine-Westphalia","7.28","8","1305","5","6","8","9","10","7.18","7.38","0","10","7","8"
"1991","35-65 y.","Rhineland-Palatinate,Saarland","7.26","8","315","5","6","8","9","10","7.07","7.45","0","10","7","8"
"1991","35-65 y.","Saxony","5.82","6","675","3","5","7","8","10","5.67","5.97","0","10","5","6"
"1991","35-65 y.","Saxony-Anhalt","5.67","5","418","3","5","7","8","10","5.48","5.86","0","10","5","6"
"1991","35-65 y.","Schleswig-Holstein","7.37","8","158","5","6","9","10","10","7.07","7.67","0","10","7","8"
"1991","35-65 y.","Thuringia","5.73","6","362","3","5","7","8","10","5.52","5.94","0","10","5","6"
"1991","66 and older","Baden-W?rttemberg","7.34","8","171","5","6","8","10","10","7.07","7.61","0","10","7","8"
"1991","66 and older","Bavaria","7.05","8","203","4","6","9","10","10","6.75","7.35","0","10","7","8"
"1991","66 and older","Berlin","6.51","7","49","3","5","8","10","10","5.81","7.21","1","10","5","8"
"1991","66 and older","Brandenburg","6.52","6.93","65","5","5","8","9","10","6.01","7.03","0","10","6","7"
