"year","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","(Married) couple without C.","6.57","7","956","4","5","8","10","10","6.44","6.7","0","10","6","7"
"1990","1-pers.-HH","5.87","6","336","3","5","8","10","10","5.61","6.13","0","10","5","6"
"1990","Couple + C. GT 16 ","6.38","6","827","4","5","8","9","10","6.23","6.53","0","10","6","7"
"1990","Couple + C. LE 16","6.33","6","1475","4","5","8","9","10","6.23","6.43","0","10","6","7"
"1990","Couple + C. LE and GT 16","6.4","7","319","4","5","8","9","10","6.17","6.63","0","10","6","7"
"1990","Single parent","6.17","6","191","3","5","8","9","10","5.83","6.51","0","10","6","7"
"1991","(Married) couple without C.","7.18","8","3219","5","6","8","10","10","7.11","7.25","0","10","7","8"
"1991","1-pers.-HH","6.85","7","1341","4","5","8","9","10","6.74","6.96","0","10","7","7"
"1991","Couple + C. GT 16 ","7.06","7","2801","5","6","8","9","10","6.99","7.13","0","10","7","7"
"1991","Couple + C. LE 16","6.93","7","3455","5","6","8","9","10","6.86","7","0","10","7","7"
"1991","Couple + C. LE and GT 16","7.01","7","1214","5","6","8","9","10","6.9","7.12","0","10","7","7"
"1991","Single parent","6.44","7","654","4","5","8","9","10","6.27","6.61","0","10","6","7"
"1992","(Married) couple without C.","6.99","7","3264","5","6","8","9","10","6.92","7.06","0","10","7","7"
"1992","1-pers.-HH","6.6","7","1340","4","5","8","9","10","6.48","6.72","0","10","7","7"
"1992","Couple + C. GT 16 ","7.03","7","2720","5","6","8","9","10","6.96","7.1","0","10","7","7"
"1992","Couple + C. LE 16","6.82","7","3283","4","6","8","9","10","6.76","6.88","0","10","7","7"
"1992","Couple + C. LE and GT 16","6.89","7","1153","4","6","8","9","10","6.77","7.01","0","10","7","7"
"1992","Single parent","6.19","6.32","635","3","5","8","9","10","6.02","6.36","0","10","6","7"
"1993","(Married) couple without C.","7.31","8","3319","5","6","9","10","10","7.24","7.38","0","10","7","8"
"1993","1-pers.-HH","6.84","7","1413","4","5","8","10","10","6.72","6.96","0","10","7","7"
"1993","Couple + C. GT 16 ","7.1","7","2581","5","6","8","9","10","7.03","7.17","0","10","7","7"
