"year","bula_h","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Baden-W?rttemberg","","","","","","","","","","","","","",""
"1990","Bavaria","","","","","","","","","","","","","",""
"1990","Berlin","6.12","6","296","3","5","8","9","10","5.87","6.37","0","10","6","7"
"1990","Brandenburg","6.55","7","735","4","5","8","9","10","6.4","6.7","0","10","6","7"
"1990","Bremen","","","","","","","","","","","","","",""
"1990","Hamburg","","","","","","","","","","","","","",""
"1990","Hesse","","","","","","","","","","","","","",""
"1990","Lower Saxony","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","6.29","6","504","4","5","8","9","10","6.1","6.48","0","10","6","7"
"1990","North Rhine-Westphalia","","","","","","","","","","","","","",""
"1990","Rhineland-Palatinate,Saarland","","","","","","","","","","","","","",""
"1990","Saxony","6.1","6","1343","3","5","8","8","10","5.99","6.21","0","10","6","6"
"1990","Saxony-Anhalt","6.48","7","813","4","5","8","10","10","6.33","6.63","0","10","6","7"
"1990","Schleswig-Holstein","","","","","","","","","","","","","",""
"1990","Thuringia","6.56","7","743","4","5","8","10","10","6.41","6.71","0","10","6","7"
"1991","Baden-W?rttemberg","7.2","8","1812","5","6","8","9","10","7.12","7.28","0","10","7","8"
"1991","Bavaria","7.14","8","1605","5","6","8","9","10","7.05","7.23","0","10","7","8"
"1991","Berlin","6.68","7","609","4","5","8","9","10","6.51","6.85","0","10","7","7"
"1991","Brandenburg","5.88","6","679","3","5","8","8","10","5.71","6.05","0","10","6","6"
"1991","Bremen","7.38","8","97","3","7","9","10","10","6.9","7.86","0","10","8","8"
"1991","Hamburg","7.25","8","161","5","6","8","9","10","6.95","7.55","0","10","7","8"
"1991","Hesse","7.49","8","965","5","6","9","10","10","7.37","7.61","0","10","7","8"
"1991","Lower Saxony","7.36","8","974","5","6","9","10","10","7.24","7.48","0","10","8","8"
"1991","Mecklenburg-Western Pomerania","5.67","6","472","3","5","7","8","10","5.48","5.86","0","10","5","6"
"1991","North Rhine-Westphalia","7.25","8","2556","5","6","8","9","10","7.18","7.32","0","10","8","8"
"1991","Rhineland-Palatinate,Saarland","7.27","8","666","5","6","8","9","10","7.14","7.4","0","10","8","8"
"1991","Saxony","5.85","6","1236","3","5","7","8","10","5.74","5.96","0","10","6","6"
"1991","Saxony-Anhalt","5.95","6","800","3","5","7","8","10","5.8","6.1","0","10","6","6"
"1991","Schleswig-Holstein","7.37","8","297","5","6","9","10","10","7.15","7.59","0","10","7","8"
"1991","Thuringia","5.91","6","694","3","5","8","8","10","5.76","6.06","0","10","6","6"
"1992","Baden-W?rttemberg","6.94","7","1764","4","6","8","9","10","6.85","7.03","0","10","7","7"
"1992","Bavaria","7.12","7","1641","5","6","8","9","10","7.03","7.21","0","10","7","8"
"1992","Berlin","6.25","6","593","3","5","8","9","10","6.08","6.42","0","10","6","7"
"1992","Brandenburg","5.95","6","663","4","5","7","8","10","5.81","6.09","0","10","6","6"
"1992","Bremen","6.82","7.39","93","2","5","9","10","10","6.32","7.32","0","10","7","8"
"1992","Hamburg","6.98","7","152","4","6","8","10","10","6.63","7.33","0","10","7","8"
"1992","Hesse","7.31","8","948","5","6","9","10","10","7.19","7.43","0","10","7","8"
"1992","Lower Saxony","7.03","7","968","4","6","8","9","10","6.91","7.15","0","10","7","8"
"1992","Mecklenburg-Western Pomerania","5.7","6","415","3","5","7","8","10","5.5","5.9","0","10","6","6"
"1992","North Rhine-Westphalia","7.16","7","2522","5","6","8","9","10","7.09","7.23","0","10","7","7"
"1992","Rhineland-Palatinate,Saarland","7.11","7","656","5","6","8","9","10","6.98","7.24","0","10","7","8"
