"year","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","general elemantary","5.94","6","516","3","5","8","9","10","5.73","6.15","0","10","6","6"
"1990","higher education","6.6","7","996","4","5","8","9","10","6.48","6.72","0","10","7","7"
"1990","higher vocational","6.44","6.74","259","4","5","8","9","10","6.17","6.71","0","10","6","7"
"1990","in school","8.07","8","32","6","7","9","10","10","7.51","8.63","5","10","7","9"
"1990","inadequately","","","","","","","","","","","","","",""
"1990","middle vocational","6.31","6","2533","4","5","8","9","10","6.23","6.39","0","10","6","6"
"1990","vocational + Abi","6.66","7","80","4","5","8","9","10","6.24","7.08","0","10","6","7"
"1991","general elemantary","6.94","7","2868","5","5","8","9","10","6.86","7.02","0","10","7","7"
"1991","higher education","6.99","7","1682","4","6","8","9","10","6.89","7.09","0","10","7","7"
"1991","higher vocational","7.24","8","757","5","6","8","9","10","7.11","7.37","0","10","7","8"
"1991","in school","7.93","8","162","6","7","9","10","10","7.63","8.23","0","10","8","8"
"1991","inadequately","6.54","7","661","4","5","8","9","10","6.39","6.69","0","10","7","7"
"1991","middle vocational","6.94","7","6927","4","6","8","9","10","6.89","6.99","0","10","7","7"
"1991","vocational + Abi","7.16","7.38","381","5","6","8","9","10","6.97","7.35","0","10","7","8"
"1992","general elemantary","6.62","7","2781","4","5","8","9","10","6.55","6.69","0","10","7","7"
"1992","higher education","6.99","7","1655","5","6","8","9","10","6.9","7.08","0","10","7","7"
"1992","higher vocational","7.03","7","764","5","6","8","9","10","6.9","7.16","0","10","7","7"
"1992","in school","7.75","8","184","5","7","9","10","10","7.46","8.04","1","10","7","8"
"1992","inadequately","6.11","6","621","3","5","8","9","10","5.95","6.27","0","10","6","7"
"1992","middle vocational","6.82","7","6722","4","5","8","9","10","6.77","6.87","0","10","7","7"
"1992","vocational + Abi","6.97","7","384","5","6","8","9","10","6.79","7.15","0","10","7","7"
"1993","general elemantary","6.9","7","2687","4","5","8","10","10","6.82","6.98","0","10","7","7"
"1993","higher education","7.24","8","1635","5","6","9","10","10","7.15","7.33","0","10","7","7"
"1993","higher vocational","7.23","8","747","5","6","8","9","10","7.1","7.36","0","10","7","8"
"1993","in school","7.96","8","184","5","7","9","10","10","7.68","8.24","0","10","8","8"
"1993","inadequately","6.26","6","602","3","5","8","9","10","6.1","6.42","0","10","6","6"
"1993","middle vocational","7.01","7","6674","5","6","8","9","10","6.96","7.06","0","10","7","7"
"1993","vocational + Abi","7.33","8","387","5","6","9","9","10","7.13","7.53","0","10","7","8"
"1994","general elemantary","","","","","","","","","","","","","",""
"1994","higher education","","","","","","","","","","","","","",""
"1994","higher vocational","","","","","","","","","","","","","",""
"1994","in school","","","","","","","","","","","","","",""
"1994","inadequately","","","","","","","","","","","","","",""
"1994","middle vocational","","","","","","","","","","","","","",""
"1994","vocational + Abi","","","","","","","","","","","","","",""
"1995","general elemantary","6.98","7","2502","4","6","8","10","10","6.9","7.06","0","10","7","7"
"1995","higher education","7.1","8","1759","5","6","8","9","10","7.01","7.19","0","10","7","7"
"1995","higher vocational","7.17","7","759","5","6","8","9","10","7.04","7.3","0","10","7","8"
"1995","in school","7.53","8","281","5","7","9","10","10","7.32","7.74","0","10","8","8"
"1995","inadequately","6.32","7","528","4","5","8","9","10","6.15","6.49","0","10","6","7"
"1995","middle vocational","7.01","7","6726","5","6","8","9","10","6.96","7.06","0","10","7","7"
"1995","vocational + Abi","7.02","7","479","4","6","8","9","10","6.84","7.2","0","10","7","7"
"1996","general elemantary","7.05","7","2394","5","6","8","10","10","6.97","7.13","0","10","7","7"
"1996","higher education","7.3","8","1765","5","6","8","9","10","7.22","7.38","1","10","7","8"
"1996","higher vocational","7.3","8","767","5","6","8","9","10","7.17","7.43","0","10","7","8"
"1996","in school","7.59","8","292","5","7","9","10","10","7.37","7.81","0","10","8","8"
"1996","inadequately","6.5","7","493","4","5","8","9","10","6.32","6.68","0","10","7","7"
"1996","middle vocational","7.11","7","6641","5","6","8","9","10","7.06","7.16","0","10","7","7"
"1996","vocational + Abi","7.12","8","478","5","6","8","9","10","6.96","7.28","0","10","7","8"
"1997","general elemantary","6.66","7","2338","4","5","8","9","10","6.58","6.74","0","10","7","7"
"1997","higher education","7.01","7","1774","5","6","8","9","10","6.93","7.09","0","10","7","7"
"1997","higher vocational","6.76","7","759","4","5","8","9","10","6.64","6.88","1","10","7","7"
"1997","in school","7.54","8","314","5","7","9","9","10","7.34","7.74","0","10","8","8"
"1997","inadequately","6","6","465","3","5","8","9","10","5.82","6.18","0","10","6","7"
"1997","middle vocational","6.67","7","6486","4","5","8","9","10","6.62","6.72","0","10","7","7"
"1997","vocational + Abi","6.84","7","457","5","6","8","9","10","6.67","7.01","0","10","7","7"
"1998","general elemantary","6.92","7","2545","4","6","8","9","10","6.84","7","0","10","7","7"
"1998","higher education","7.21","8","1973","5","6","8","9","10","7.13","7.29","0","10","7","7"
"1998","higher vocational","6.99","7","826","5","6","8","9","10","6.86","7.12","0","10","7","7"
"1998","in school","7.46","8","330","5","6","9","10","10","7.27","7.65","1","10","7","8"
"1998","inadequately","6.51","7","444","4","5","8","9","10","6.33","6.69","0","10","6","7"
"1998","middle vocational","6.95","7","7035","5","6","8","9","10","6.91","6.99","0","10","7","7"
"1998","vocational + Abi","7.08","7","508","5","6","8","9","10","6.92","7.24","0","10","7","8"
"1999","general elemantary","7.03","7","2440","4","6","8","10","10","6.95","7.11","0","10","7","7"
"1999","higher education","7.32","8","1965","5","6","8","9","10","7.25","7.39","0","10","7","8"
"1999","higher vocational","7.25","8","819","5","6","8","9","10","7.14","7.36","0","10","7","8"
