"year","e11103","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1991","Full Time","direct migration background","7.15","7","1319","5","6","8","9","10","7.05","7.25","0","10","7","7"
"1991","Full Time","indirect migration background","7.44","8","131","5","6","9","9","10","7.17","7.71","3","10","7","8"
"1991","Full Time","no migration background","7.39","8","2973","5","6","8","9","10","7.33","7.45","0","10","8","8"
"1991","Not Working","direct migration background","6.77","7","756","4","5","8","10","10","6.62","6.92","0","10","7","7"
"1991","Not Working","indirect migration background","6.87","7","132","3","5","8","9","10","6.53","7.21","2","10","7","8"
"1991","Not Working","no migration background","7.25","8","2364","5","6","8","10","10","7.17","7.33","0","10","8","8"
"1991","Part Time","direct migration background","6.87","7","415","4","6","8","9","10","6.67","7.07","0","10","7","7"
"1991","Part Time","indirect migration background","6.85","7","83","5","6","8","9","10","6.48","7.22","2","10","7","8"
"1991","Part Time","no migration background","7.24","8","1260","5","6","8","10","10","7.14","7.34","0","10","8","8"
"1992","Full Time","direct migration background","6.91","7","1334","4","6","8","9","10","6.81","7.01","0","10","7","7"
"1992","Full Time","indirect migration background","7.44","8","166","5","6","9","10","10","7.17","7.71","2","10","7","8"
"1992","Full Time","no migration background","6.94","7","5068","5","6","8","9","10","6.89","6.99","0","10","7","7"
"1992","Not Working","direct migration background","6.35","7","803","4","5","8","9","10","6.2","6.5","0","10","6","7"
"1992","Not Working","indirect migration background","6.58","7","154","4","5","8","9","10","6.25","6.91","0","10","7","8"
"1992","Not Working","no migration background","6.75","7","3276","4","5","8","9","10","6.68","6.82","0","10","7","7"
"1992","Part Time","direct migration background","6.78","7","415","5","5","8","9","10","6.59","6.97","0","10","7","7"
"1992","Part Time","indirect migration background","6.79","7","85","4","5","8","9","10","6.28","7.3","0","10","6","8"
"1992","Part Time","no migration background","6.75","7","2002","4","5","8","9","10","6.66","6.84","0","10","7","7"
"1993","Full Time","direct migration background","6.71","7","1244","4","5","8","9","10","6.6","6.82","0","10","7","7"
"1993","Full Time","indirect migration background","7.09","7","180","5","6","8","10","10","6.83","7.35","2","10","7","8"
"1993","Full Time","no migration background","7.13","7","4830","5","6","8","9","10","7.08","7.18","0","10","7","7"
"1993","Not Working","direct migration background","6.71","7","812","4","5","8","10","10","6.56","6.86","0","10","6","7"
"1993","Not Working","indirect migration background","7.01","7","165","5","5","8","10","10","6.71","7.31","1","10","7","8"
"1993","Not Working","no migration background","7.03","7","3426","4","6","8","10","10","6.96","7.1","0","10","7","7"
"1993","Part Time","direct migration background","6.76","7","425","4","5","8","9","10","6.57","6.95","0","10","7","7"
"1993","Part Time","indirect migration background","6.77","7","127","4","6","8","9","10","6.4","7.14","0","10","7","8"
"1993","Part Time","no migration background","7.06","7.53","1908","4","6","8","9","10","6.97","7.15","0","10","7","7"
"1994","Full Time","direct migration background","","","","","","","","","","","","","",""
"1994","Full Time","indirect migration background","","","","","","","","","","","","","",""
"1994","Full Time","no migration background","","","","","","","","","","","","","",""
"1994","Not Working","direct migration background","","","","","","","","","","","","","",""
"1994","Not Working","indirect migration background","","","","","","","","","","","","","",""
"1994","Not Working","no migration background","","","","","","","","","","","","","",""
"1994","Part Time","direct migration background","","","","","","","","","","","","","",""
"1994","Part Time","indirect migration background","","","","","","","","","","","","","",""
"1994","Part Time","no migration background","","","","","","","","","","","","","",""
"1995","Full Time","direct migration background","6.9","7","1152","5","6","8","9","10","6.79","7.01","0","10","7","7"
"1995","Full Time","indirect migration background","6.83","7","205","5","6","8","9","10","6.6","7.06","0","10","7","8"
"1995","Full Time","no migration background","7.01","7","4537","5","6","8","9","10","6.96","7.06","0","10","7","7"
"1995","Not Working","direct migration background","6.76","7","1094","3","5","8","10","10","6.63","6.89","0","10","7","7"
"1995","Not Working","indirect migration background","6.9","7","172","4","6","9","10","10","6.57","7.23","1","10","7","7"
"1995","Not Working","no migration background","7.2","8","3537","5","6","9","10","10","7.13","7.27","0","10","7","8"
"1995","Part Time","direct migration background","6.47","7","544","3","5","8","9","10","6.3","6.64","0","10","7","7"
"1995","Part Time","indirect migration background","6.91","7","133","5","5","8","9","10","6.54","7.28","0","10","7","8"
"1995","Part Time","no migration background","6.91","7","1925","4","6","8","9","10","6.82","7","0","10","7","7"
"1996","Full Time","direct migration background","7.06","7","1002","5","6","8","9","10","6.95","7.17","0","10","7","7"
"1996","Full Time","indirect migration background","7.31","8","220","5","6","9","9","10","7.05","7.57","0","10","7","8"
"1996","Full Time","no migration background","7.12","7","4521","5","6","8","9","10","7.07","7.17","0","10","7","7"
"1996","Not Working","direct migration background","6.89","7","1022","4","5","8","10","10","6.76","7.02","0","10","7","7"
"1996","Not Working","indirect migration background","7.06","7.49","181","4","5","9","9","10","6.78","7.34","0","10","7","8"
"1996","Not Working","no migration background","7.25","8","3448","5","6","9","10","10","7.18","7.32","0","10","7","8"
"1996","Part Time","direct migration background","6.7","7","586","4","5","8","9","10","6.54","6.86","0","10","7","7"
"1996","Part Time","indirect migration background","6.63","7","147","4","5","8","9","10","6.28","6.98","0","10","7","7"
"1996","Part Time","no migration background","7.11","8","1964","5","6","8","9","10","7.03","7.19","0","10","7","7"
"1997","Full Time","direct migration background","6.69","7","953","4","5","8","9","10","6.57","6.81","0","10","7","7"
"1997","Full Time","indirect migration background","6.93","7","229","5","6","8","9","10","6.7","7.16","0","10","7","7"
"1997","Full Time","no migration background","6.72","7","4408","4","6","8","9","10","6.67","6.77","0","10","7","7"
"1997","Not Working","direct migration background","6.38","7","1014","4","5","8","9","10","6.25","6.51","0","10","6","7"
"1997","Not Working","indirect migration background","6.99","7","200","4","6","8","9","10","6.71","7.27","1","10","7","8"
"1997","Not Working","no migration background","6.86","7","3510","4","5","8","9","10","6.79","6.93","0","10","7","7"
"1997","Part Time","direct migration background","6.2","6","517","4","5","8","9","10","6.03","6.37","0","10","6","7"
"1997","Part Time","indirect migration background","6.66","7","142","4","5","8","9","10","6.34","6.98","0","10","7","7"
"1997","Part Time","no migration background","6.65","7","1887","4","5","8","9","10","6.56","6.74","0","10","7","7"
"1998","Full Time","direct migration background","6.8","7","887","4","6","8","9","10","6.68","6.92","0","10","7","7"
"1998","Full Time","indirect migration background","7.29","7.21","244","5","6","9","10","10","7.06","7.52","0","10","7","8"
"1998","Full Time","no migration background","7.04","7","4860","5","6","8","9","10","6.99","7.09","0","10","7","7"
"1998","Not Working","direct migration background","6.71","7","1009","4","5","8","9","10","6.58","6.84","0","10","7","7"
"1998","Not Working","indirect migration background","6.89","7","207","4","5","9","10","10","6.6","7.18","1","10","7","8"
"1998","Not Working","no migration background","7.05","7","4189","4","6","8","10","10","6.99","7.11","0","10","7","7"
"1998","Part Time","direct migration background","6.72","7","516","4","5","8","9","10","6.57","6.87","0","10","7","7"
"1998","Part Time","indirect migration background","6.52","7","150","4","5","8","10","10","6.2","6.84","1","10","7","7"
