"year","hgtyp1hh","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","(Married) couple without C.","East Germany","6.57","7","956","4","5","8","10","10","6.44","6.7","0","10","6","7"
"1990","(Married) couple without C.","West Germany","","","","","","","","","","","","","",""
"1990","1-pers.-HH","East Germany","5.87","6","336","3","5","8","10","10","5.61","6.13","0","10","5","6"
"1990","1-pers.-HH","West Germany","","","","","","","","","","","","","",""
"1990","Couple + C. GT 16 ","East Germany","6.38","6","827","4","5","8","9","10","6.23","6.53","0","10","6","7"
"1990","Couple + C. GT 16 ","West Germany","","","","","","","","","","","","","",""
"1990","Couple + C. LE 16","East Germany","6.33","6","1475","4","5","8","9","10","6.23","6.43","0","10","6","7"
"1990","Couple + C. LE 16","West Germany","","","","","","","","","","","","","",""
"1990","Couple + C. LE and GT 16","East Germany","6.4","7","319","4","5","8","9","10","6.17","6.63","0","10","6","7"
"1990","Couple + C. LE and GT 16","West Germany","","","","","","","","","","","","","",""
"1990","Single parent","East Germany","6.17","6","191","3","5","8","9","10","5.83","6.51","0","10","6","7"
"1990","Single parent","West Germany","","","","","","","","","","","","","",""
"1991","(Married) couple without C.","East Germany","5.83","6","880","3","5","7","8","10","5.7","5.96","0","10","5","6"
"1991","(Married) couple without C.","West Germany","7.53","8","2339","5","7","9","10","10","7.46","7.6","0","10","8","8"
"1991","1-pers.-HH","East Germany","5.96","6","299","3","5","8","9","10","5.7","6.22","0","10","5","6"
"1991","1-pers.-HH","West Germany","7.02","7","1042","5","6","8","10","10","6.9","7.14","0","10","7","7"
"1991","Couple + C. GT 16 ","East Germany","5.8","6","824","3","5","7","8","10","5.66","5.94","0","10","6","6"
"1991","Couple + C. GT 16 ","West Germany","7.34","8","1977","5","6","9","9","10","7.26","7.42","0","10","8","8"
"1991","Couple + C. LE 16","East Germany","5.99","6","1357","3","5","8","8","10","5.88","6.1","0","10","6","6"
"1991","Couple + C. LE 16","West Germany","7.26","8","2098","5","6","8","9","10","7.18","7.34","0","10","7","8"
"1991","Couple + C. LE and GT 16","East Germany","6.18","7","325","3","5","8","8","10","5.95","6.41","0","10","6","7"
"1991","Couple + C. LE and GT 16","West Germany","7.2","8","889","5","6","8","9","10","7.07","7.33","0","10","7","8"
"1991","Single parent","East Germany","5.28","5","173","2","4","7","8","10","4.94","5.62","0","10","5","6"
"1991","Single parent","West Germany","6.68","7","481","4","5","8","9","10","6.49","6.87","0","10","7","7"
"1992","(Married) couple without C.","East Germany","5.69","5","916","3","5","7","8","10","5.57","5.81","0","10","5","6"
"1992","(Married) couple without C.","West Germany","7.33","8","2348","5","6","8","10","10","7.26","7.4","0","10","8","8"
"1992","1-pers.-HH","East Germany","5.55","5","302","3","4","7","8","10","5.31","5.79","0","10","5","6"
"1992","1-pers.-HH","West Germany","6.8","7","1038","4","5","8","9","10","6.67","6.93","0","10","7","7"
"1992","Couple + C. GT 16 ","East Germany","5.8","6","761","3","5","7","8","10","5.67","5.93","0","10","6","6"
"1992","Couple + C. GT 16 ","West Germany","7.28","8","1959","5","6","8","9","10","7.2","7.36","0","10","7","8"
"1992","Couple + C. LE 16","East Germany","5.91","6","1211","3","5","7","8","10","5.8","6.02","0","10","6","6"
"1992","Couple + C. LE 16","West Germany","7.11","8","2072","5","6","8","9","10","7.03","7.19","0","10","7","7"
"1992","Couple + C. LE and GT 16","East Germany","5.9","6","320","3","5","7","8","9","5.69","6.11","0","10","6","6"
"1992","Couple + C. LE and GT 16","West Germany","7.15","7","833","5","6","8","9","10","7.02","7.28","0","10","7","7"
"1992","Single parent","East Germany","5.31","5","177","2","4","7","8","10","5.02","5.6","0","10","5","6"
"1992","Single parent","West Germany","6.39","7","458","3","5","8","9","10","6.19","6.59","0","10","6","7"
"1993","(Married) couple without C.","East Germany","6.19","7","934","3","5","8","8","10","6.06","6.32","0","10","6","7"
"1993","(Married) couple without C.","West Germany","7.6","8","2385","5","7","9","10","10","7.53","7.67","0","10","8","8"
"1993","1-pers.-HH","East Germany","6.22","7","306","3","5","8","9","10","5.96","6.48","0","10","6","7"
"1993","1-pers.-HH","West Germany","6.95","7","1107","4","5","8","10","10","6.82","7.08","0","10","7","7"
"1993","Couple + C. GT 16 ","East Germany","6.09","6","732","3","5","7","8","10","5.95","6.23","0","10","6","7"
"1993","Couple + C. GT 16 ","West Germany","7.32","8","1849","5","6","9","9","10","7.24","7.4","0","10","7","8"
"1993","Couple + C. LE 16","East Germany","6.38","7","1090","4","5","8","8","10","6.27","6.49","0","10","7","7"
"1993","Couple + C. LE 16","West Germany","7.19","7","2028","5","6","8","9","10","7.11","7.27","0","10","7","7"
"1993","Couple + C. LE and GT 16","East Germany","6.37","7","344","4","5","8","8","10","6.17","6.57","0","10","7","7"
