"ple0162","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"No","2014","(2c_voc) vocational maturity certificate","East Germany","","","",""
"No","2014","(3a) lower tertiary education","West Germany","","","",""
"No","2014","(3a) lower tertiary education","East Germany","","","",""
"No","2014","(3b) higher tertiary education","West Germany","","","",""
"No","2014","(3b) higher tertiary education","East Germany","","","",""
"Yes","2015","(0) in school","West Germany","34","0.621983437560241","0.478709704378587","0.765257170741896"
"Yes","2015","(0) in school","East Germany","4","","",""
"Yes","2015","(1a) inadequately completed","West Germany","202","0.962933820749084","0.937797288992129","0.988070352506039"
"Yes","2015","(1a) inadequately completed","East Germany","30","0.984134531672179","0.940840624118441","1.02742843922592"
"Yes","2015","(1b) general elementary school","West Germany","760","0.931090548031686","0.9136035231859","0.948577572877473"
"Yes","2015","(1b) general elementary school","East Germany","114","0.953041906619792","0.914872244661043","0.991211568578541"
"Yes","2015","(1c) basic vocational qualification","West Germany","1832","0.907855443619769","0.895198588191584","0.920512299047954"
"Yes","2015","(1c) basic vocational qualification","East Germany","511","0.934396212001744","0.91357154003533","0.955220883968159"
"Yes","2015","(2b) intermediate general qualification","West Germany","146","0.882230371587635","0.832897792395101","0.931562950780169"
"Yes","2015","(2b) intermediate general qualification","East Germany","37","0.972669548468775","0.922142473378735","1.02319662355881"
"Yes","2015","(2a) intermediate vocational","West Germany","1122","0.892106333718465","0.875023257820622","0.909189409616309"
"Yes","2015","(2a) intermediate vocational","East Germany","670","0.880205062635089","0.85671353689242","0.903696588377759"
"Yes","2015","(2c_gen) general maturity certificate","West Germany","219","0.836702994133366","0.790883228955667","0.882522759311064"
"Yes","2015","(2c_gen) general maturity certificate","East Germany","28","","",""
"Yes","2015","(2c_voc) vocational maturity certificate","West Germany","550","0.886140543951419","0.860766732903499","0.91151435499934"
"Yes","2015","(2c_voc) vocational maturity certificate","East Germany","69","0.897675040696883","0.829980586067605","0.96536949532616"
"Yes","2015","(3a) lower tertiary education","West Germany","309","0.863030295116293","0.827465022067676","0.89859556816491"
"Yes","2015","(3a) lower tertiary education","East Germany","211","0.918763997617822","0.883533534087353","0.953994461148291"
"Yes","2015","(3b) higher tertiary education","West Germany","691","0.917931419534848","0.898682065836316","0.937180773233379"
"Yes","2015","(3b) higher tertiary education","East Germany","209","0.856592596789368","0.81149254477296","0.901692648805775"
"No","2015","(0) in school","West Germany","10","","",""
"No","2015","(0) in school","East Germany","3","","",""
"No","2015","(1a) inadequately completed","West Germany","15","","",""
"No","2015","(1a) inadequately completed","East Germany","2","","",""
"No","2015","(1b) general elementary school","West Germany","46","0.0689094519683138","0.0514224271225271","0.0863964768141005"
"No","2015","(1b) general elementary school","East Germany","4","","",""
"No","2015","(1c) basic vocational qualification","West Germany","174","0.0921445563802311","0.0794877009520461","0.104801411808416"
"No","2015","(1c) basic vocational qualification","East Germany","32","0.0656037879982558","0.0447791160318411","0.0864284599646705"
"No","2015","(2b) intermediate general qualification","West Germany","18","","",""
"No","2015","(2b) intermediate general qualification","East Germany","3","","",""
"No","2015","(2a) intermediate vocational","West Germany","145","0.107893666281535","0.0908105903836915","0.124976742179378"
"No","2015","(2a) intermediate vocational","East Germany","64","0.119794937364911","0.0963034116222414","0.14328646310758"
"No","2015","(2c_gen) general maturity certificate","West Germany","31","0.163297005866634","0.117477240688936","0.209116771044333"
"No","2015","(2c_gen) general maturity certificate","East Germany","4","","",""
"No","2015","(2c_voc) vocational maturity certificate","West Germany","52","0.113859456048581","0.0884856450006601","0.139233267096501"
"No","2015","(2c_voc) vocational maturity certificate","East Germany","8","","",""
"No","2015","(3a) lower tertiary education","West Germany","50","0.136969704883707","0.10140443183509","0.172534977932324"
"No","2015","(3a) lower tertiary education","East Germany","20","","",""
"No","2015","(3b) higher tertiary education","West Germany","90","0.0820685804651522","0.0628192267666207","0.101317934163684"
"No","2015","(3b) higher tertiary education","East Germany","23","","",""
"Yes","2016","(0) in school","West Germany","3","","",""
"Yes","2016","(0) in school","East Germany","","","",""
"Yes","2016","(1a) inadequately completed","West Germany","258","0.804529612833986","0.76128237909981","0.847776846568162"
"Yes","2016","(1a) inadequately completed","East Germany","69","0.777692161670667","0.689814171829243","0.865570151512092"
"Yes","2016","(1b) general elementary school","West Germany","102","0.761739639202593","0.691170755322595","0.832308523082591"
"Yes","2016","(1b) general elementary school","East Germany","24","","",""
"Yes","2016","(1c) basic vocational qualification","West Germany","15","","",""
"Yes","2016","(1c) basic vocational qualification","East Germany","7","","",""
"Yes","2016","(2b) intermediate general qualification","West Germany","1","","",""
"Yes","2016","(2b) intermediate general qualification","East Germany","","","",""
"Yes","2016","(2a) intermediate vocational","West Germany","","","",""
"Yes","2016","(2a) intermediate vocational","East Germany","","","",""
"Yes","2016","(2c_gen) general maturity certificate","West Germany","79","0.756593891997271","0.67119359610563","0.841994187888913"
"Yes","2016","(2c_gen) general maturity certificate","East Germany","13","","",""
"Yes","2016","(2c_voc) vocational maturity certificate","West Germany","11","","",""
"Yes","2016","(2c_voc) vocational maturity certificate","East Germany","5","","",""
"Yes","2016","(3a) lower tertiary education","West Germany","","","",""
"Yes","2016","(3a) lower tertiary education","East Germany","","","",""
"Yes","2016","(3b) higher tertiary education","West Germany","66","0.700279880581693","0.605629882545623","0.794929878617763"
"Yes","2016","(3b) higher tertiary education","East Germany","16","","",""
"No","2016","(0) in school","West Germany","1","","",""
"No","2016","(0) in school","East Germany","","","",""
"No","2016","(1a) inadequately completed","West Germany","65","0.195470387166014","0.152223153431838","0.23871762090019"
"No","2016","(1a) inadequately completed","East Germany","17","","",""
"No","2016","(1b) general elementary school","West Germany","38","0.238260360797407","0.167691476917409","0.308829244677405"
"No","2016","(1b) general elementary school","East Germany","3","","",""
"No","2016","(1c) basic vocational qualification","West Germany","","","",""
"No","2016","(1c) basic vocational qualification","East Germany","3","","",""
"No","2016","(2b) intermediate general qualification","West Germany","","","",""
"No","2016","(2b) intermediate general qualification","East Germany","","","",""
"No","2016","(2a) intermediate vocational","West Germany","","","",""
"No","2016","(2a) intermediate vocational","East Germany","","","",""
"No","2016","(2c_gen) general maturity certificate","West Germany","18","","",""
"No","2016","(2c_gen) general maturity certificate","East Germany","4","","",""
"No","2016","(2c_voc) vocational maturity certificate","West Germany","6","","",""
"No","2016","(2c_voc) vocational maturity certificate","East Germany","","","",""
"No","2016","(3a) lower tertiary education","West Germany","","","",""
"No","2016","(3a) lower tertiary education","East Germany","","","",""
"No","2016","(3b) higher tertiary education","West Germany","24","","",""
"No","2016","(3b) higher tertiary education","East Germany","7","","",""
"Yes","2017","(0) in school","West Germany","38","0.845096343559926","0.740539341786898","0.949653345332955"
"Yes","2017","(0) in school","East Germany","6","","",""
"Yes","2017","(1a) inadequately completed","West Germany","422","0.957036131106549","0.938565852182982","0.975506410030116"
"Yes","2017","(1a) inadequately completed","East Germany","38","0.991765235187492","0.965649682845057","1.01788078752993"
"Yes","2017","(1b) general elementary school","West Germany","773","0.943977358921283","0.92830415028893","0.959650567553636"
"Yes","2017","(1b) general elementary school","East Germany","116","0.945027747056127","0.905230148532062","0.984825345580192"
"Yes","2017","(1c) basic vocational qualification","West Germany","1799","0.964362945789607","0.955985244920679","0.972740646658534"
"Yes","2017","(1c) basic vocational qualification","East Germany","446","0.978033282844928","0.964594826428744","0.991471739261112"
"Yes","2017","(2b) intermediate general qualification","West Germany","175","0.956172348030844","0.92690985262415","0.985434843437539"
"Yes","2017","(2b) intermediate general qualification","East Germany","52","0.984845342790531","0.951955088394376","1.01773559718669"
"Yes","2017","(2a) intermediate vocational","West Germany","1236","0.959900273914587","0.949227077402684","0.97057347042649"
"Yes","2017","(2a) intermediate vocational","East Germany","722","0.961613193572126","0.947863004900246","0.975363382244006"
"Yes","2017","(2c_gen) general maturity certificate","West Germany","262","0.891253538685677","0.855606580125936","0.926900497245417"
"Yes","2017","(2c_gen) general maturity certificate","East Germany","34","0.826523980737986","0.713346162797546","0.939701798678427"
"Yes","2017","(2c_voc) vocational maturity certificate","West Germany","585","0.935622930383594","0.916412798290485","0.954833062476703"
"Yes","2017","(2c_voc) vocational maturity certificate","East Germany","98","0.951921070328805","0.910199055847244","0.993643084810365"
"Yes","2017","(3a) lower tertiary education","West Germany","351","0.936004436251225","0.911233276204243","0.960775596298207"
"Yes","2017","(3a) lower tertiary education","East Germany","199","0.949528571427213","0.920266458741983","0.978790684112444"
"Yes","2017","(3b) higher tertiary education","West Germany","768","0.916924703704234","0.89838144329764","0.935467964110829"
"Yes","2017","(3b) higher tertiary education","East Germany","233","0.897011351621769","0.859705956037751","0.934316747205787"
"No","2017","(0) in school","West Germany","8","","",""
"No","2017","(0) in school","East Germany","","","",""
"No","2017","(1a) inadequately completed","West Germany","41","0.0429638688934509","0.0244935899698836","0.0614341478170182"
"No","2017","(1a) inadequately completed","East Germany","8","","",""
"No","2017","(1b) general elementary school","West Germany","54","0.0560226410787171","0.0403494324463643","0.07169584971107"
"No","2017","(1b) general elementary school","East Germany","10","","",""
"No","2017","(1c) basic vocational qualification","West Germany","82","0.0356370542103934","0.027259353341466","0.0440147550793207"
"No","2017","(1c) basic vocational qualification","East Germany","11","","",""
"No","2017","(2b) intermediate general qualification","West Germany","13","","",""
"No","2017","(2b) intermediate general qualification","East Germany","1","","",""
"No","2017","(2a) intermediate vocational","West Germany","62","0.0400997260854126","0.0294265295735095","0.0507729225973158"
"No","2017","(2a) intermediate vocational","East Germany","28","","",""
"No","2017","(2c_gen) general maturity certificate","West Germany","31","0.108746461314323","0.0730995027545827","0.144393419874064"
"No","2017","(2c_gen) general maturity certificate","East Germany","9","","",""
"No","2017","(2c_voc) vocational maturity certificate","West Germany","42","0.0643770696164063","0.0451669375232974","0.0835872017095153"
"No","2017","(2c_voc) vocational maturity certificate","East Germany","3","","",""
"No","2017","(3a) lower tertiary education","West Germany","24","","",""
"No","2017","(3a) lower tertiary education","East Germany","16","","",""
"No","2017","(3b) higher tertiary education","West Germany","83","0.0830752962957658","0.0645320358891712","0.10161855670236"
"No","2017","(3b) higher tertiary education","East Germany","22","","",""
"Yes","2018","(0) in school","West Germany","1","","",""
"Yes","2018","(0) in school","East Germany","","","",""
"Yes","2018","(1a) inadequately completed","West Germany","30","0.776847379458905","0.644466536908901","0.90922822200891"
"Yes","2018","(1a) inadequately completed","East Germany","3","","",""
"Yes","2018","(1b) general elementary school","West Germany","9","","",""
"Yes","2018","(1b) general elementary school","East Germany","2","","",""
"Yes","2018","(1c) basic vocational qualification","West Germany","","","",""
"Yes","2018","(1c) basic vocational qualification","East Germany","","","",""
"Yes","2018","(2b) intermediate general qualification","West Germany","","","",""
"Yes","2018","(2b) intermediate general qualification","East Germany","","","",""
"Yes","2018","(2a) intermediate vocational","West Germany","","","",""
"Yes","2018","(2a) intermediate vocational","East Germany","","","",""
"Yes","2018","(2c_gen) general maturity certificate","West Germany","8","","",""
"Yes","2018","(2c_gen) general maturity certificate","East Germany","1","","",""
"Yes","2018","(2c_voc) vocational maturity certificate","West Germany","1","","",""
"Yes","2018","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Yes","2018","(3a) lower tertiary education","West Germany","","","",""
"Yes","2018","(3a) lower tertiary education","East Germany","","","",""
"Yes","2018","(3b) higher tertiary education","West Germany","6","","",""
"Yes","2018","(3b) higher tertiary education","East Germany","","","",""
"No","2018","(0) in school","West Germany","","","",""
"No","2018","(0) in school","East Germany","","","",""
"No","2018","(1a) inadequately completed","West Germany","8","","",""
"No","2018","(1a) inadequately completed","East Germany","1","","",""
"No","2018","(1b) general elementary school","West Germany","7","","",""
"No","2018","(1b) general elementary school","East Germany","1","","",""
"No","2018","(1c) basic vocational qualification","West Germany","","","",""
"No","2018","(1c) basic vocational qualification","East Germany","","","",""
"No","2018","(2b) intermediate general qualification","West Germany","","","",""
"No","2018","(2b) intermediate general qualification","East Germany","","","",""
"No","2018","(2a) intermediate vocational","West Germany","","","",""
"No","2018","(2a) intermediate vocational","East Germany","","","",""
"No","2018","(2c_gen) general maturity certificate","West Germany","2","","",""
"No","2018","(2c_gen) general maturity certificate","East Germany","","","",""
"No","2018","(2c_voc) vocational maturity certificate","West Germany","","","",""
"No","2018","(2c_voc) vocational maturity certificate","East Germany","","","",""
"No","2018","(3a) lower tertiary education","West Germany","","","",""
"No","2018","(3a) lower tertiary education","East Germany","","","",""
"No","2018","(3b) higher tertiary education","West Germany","","","",""
"No","2018","(3b) higher tertiary education","East Germany","2","","",""
"Yes","2019","(0) in school","West Germany","25","","",""
"Yes","2019","(0) in school","East Germany","13","","",""
"Yes","2019","(1a) inadequately completed","West Germany","424","0.92024200520207","0.896229813526733","0.944254196877407"
"Yes","2019","(1a) inadequately completed","East Germany","72","0.973643908826123","0.93809376468898","1.00919405296327"
"Yes","2019","(1b) general elementary school","West Germany","699","0.951303769509131","0.935889801149594","0.966717737868667"
"Yes","2019","(1b) general elementary school","East Germany","119","0.957513198977406","0.922841444715238","0.992184953239574"
"Yes","2019","(1c) basic vocational qualification","West Germany","1644","0.951020149464231","0.940896675777687","0.961143623150775"
"Yes","2019","(1c) basic vocational qualification","East Germany","391","0.951706160775782","0.93105496391079","0.972357357640773"
"Yes","2019","(2b) intermediate general qualification","West Germany","172","0.960169480326379","0.931912801545353","0.988426159107405"
"Yes","2019","(2b) intermediate general qualification","East Germany","56","0.944738949346193","0.885935937156508","1.00354196153588"
"Yes","2019","(2a) intermediate vocational","West Germany","1271","0.946581571907799","0.934648136668086","0.958515007147511"
"Yes","2019","(2a) intermediate vocational","East Germany","740","0.941785000117186","0.925426101539636","0.958143898694735"
"Yes","2019","(2c_gen) general maturity certificate","West Germany","332","0.920387420081176","0.892768220146342","0.948006620016011"
"Yes","2019","(2c_gen) general maturity certificate","East Germany","55","0.971812803676466","0.929581028823262","1.01404457852967"
"Yes","2019","(2c_voc) vocational maturity certificate","West Germany","604","0.912704058956261","0.891169392985478","0.934238724927044"
"Yes","2019","(2c_voc) vocational maturity certificate","East Germany","112","0.916196764266043","0.86702758645106","0.965365942081025"
"Yes","2019","(3a) lower tertiary education","West Germany","394","0.927890293828293","0.903384352726198","0.952396234930388"
"Yes","2019","(3a) lower tertiary education","East Germany","220","0.841397167674494","0.795180517695985","0.887613817653003"
"Yes","2019","(3b) higher tertiary education","West Germany","865","0.943741045083757","0.929218019379743","0.958264070787771"
"Yes","2019","(3b) higher tertiary education","East Germany","277","0.935302454194032","0.907604562221355","0.963000346166709"
"No","2019","(0) in school","West Germany","3","","",""
"No","2019","(0) in school","East Germany","","","",""
"No","2019","(1a) inadequately completed","West Germany","65","0.0797579947979304","0.0557458031225933","0.103770186473267"
"No","2019","(1a) inadequately completed","East Germany","6","","",""
"No","2019","(1b) general elementary school","West Germany","50","0.0486962304908695","0.0332822621313332","0.0641101988504059"
"No","2019","(1b) general elementary school","East Germany","11","","",""
"No","2019","(1c) basic vocational qualification","West Germany","102","0.0489798505357691","0.0388563768492253","0.0591033242223129"
"No","2019","(1c) basic vocational qualification","East Germany","23","","",""
"No","2019","(2b) intermediate general qualification","West Germany","12","","",""
"No","2019","(2b) intermediate general qualification","East Germany","2","","",""
"No","2019","(2a) intermediate vocational","West Germany","93","0.0534184280922012","0.0414849928524888","0.0653518633319137"
"No","2019","(2a) intermediate vocational","East Germany","47","0.0582149998828142","0.0418561013052648","0.0745738984603635"
"No","2019","(2c_gen) general maturity certificate","West Germany","37","0.0796125799188235","0.0519933799839889","0.107231779853658"
"No","2019","(2c_gen) general maturity certificate","East Germany","4","","",""
"No","2019","(2c_voc) vocational maturity certificate","West Germany","56","0.0872959410437389","0.0657612750729557","0.108830607014522"
"No","2019","(2c_voc) vocational maturity certificate","East Germany","10","","",""
"No","2019","(3a) lower tertiary education","West Germany","34","0.072109706171707","0.047603765069612","0.096615647273802"
"No","2019","(3a) lower tertiary education","East Germany","20","","",""
"No","2019","(3b) higher tertiary education","West Germany","102","0.0562589549162432","0.0417359292122295","0.0707819806202569"
"No","2019","(3b) higher tertiary education","East Germany","26","","",""
