"ple0162","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","2012","no degree/no degree yet","Couple + C. GT 16 ","17","","",""
"Yes","2012","no degree/no degree yet","Couple + C. LE and GT 16","36","0.901484030746506","0.809131153255453","0.993836908237559"
"No","2012","lower secondary degree","1-pers.-HH","39","0.0485997435080377","0.0338550522418386","0.0633444347742368"
"No","2012","lower secondary degree","(Married) couple without C. ","85","0.0482881349226811","0.038100605128785","0.0584756647165771"
"No","2012","lower secondary degree","Single parent ","14","","",""
"No","2012","lower secondary degree","Couple + C. LE 16 ","32","0.148818274435195","0.110931509828546","0.186705039041844"
"No","2012","lower secondary degree","Couple + C. GT 16 ","12","","",""
"No","2012","lower secondary degree","Couple + C. LE and GT 16","12","","",""
"No","2012","secondary school degree","1-pers.-HH","28","","",""
"No","2012","secondary school degree","(Married) couple without C. ","55","0.0553573686509952","0.0407852059172372","0.0699295313847532"
"No","2012","secondary school degree","Single parent ","21","","",""
"No","2012","secondary school degree","Couple + C. LE 16 ","42","0.0801619058412441","0.0564315740087218","0.103892237673766"
"No","2012","secondary school degree","Couple + C. GT 16 ","18","","",""
"No","2012","secondary school degree","Couple + C. LE and GT 16","15","","",""
"No","2012","college entrance qualification","1-pers.-HH","20","","",""
"No","2012","college entrance qualification","(Married) couple without C. ","49","0.0724159687287881","0.0530917087585569","0.0917402286990193"
"No","2012","college entrance qualification","Single parent ","15","","",""
"No","2012","college entrance qualification","Couple + C. LE 16 ","37","0.0948320037385626","0.0667115630642935","0.122952444412832"
"No","2012","college entrance qualification","Couple + C. GT 16 ","19","","",""
"No","2012","college entrance qualification","Couple + C. LE and GT 16","6","","",""
"No","2012","Other degree","1-pers.-HH","1","","",""
"No","2012","Other degree","(Married) couple without C. ","12","","",""
"No","2012","Other degree","Single parent ","5","","",""
"No","2012","Other degree","Couple + C. LE 16 ","6","","",""
"No","2012","Other degree","Couple + C. GT 16 ","4","","",""
"No","2012","Other degree","Couple + C. LE and GT 16","8","","",""
"No","2012","no degree/no degree yet","1-pers.-HH","2","","",""
"No","2012","no degree/no degree yet","(Married) couple without C. ","4","","",""
"No","2012","no degree/no degree yet","Single parent ","6","","",""
"No","2012","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"No","2012","no degree/no degree yet","Couple + C. GT 16 ","3","","",""
"No","2012","no degree/no degree yet","Couple + C. LE and GT 16","4","","",""
"Yes","2013","lower secondary degree","1-pers.-HH","715","0.959001941891548","0.944782610472051","0.973221273311046"
"Yes","2013","lower secondary degree","(Married) couple without C. ","1446","0.954712471065877","0.944189749680082","0.965235192451673"
"Yes","2013","lower secondary degree","Single parent ","229","0.937874268371614","0.907771413636888","0.96797712310634"
"Yes","2013","lower secondary degree","Couple + C. LE 16 ","313","0.901868081445095","0.87024637622919","0.933489786661"
"Yes","2013","lower secondary degree","Couple + C. GT 16 ","254","0.969790035344533","0.949411291383261","0.990168779305806"
"Yes","2013","lower secondary degree","Couple + C. LE and GT 16","122","0.972485740717402","0.943810067780615","1.00116141365419"
"Yes","2013","secondary school degree","1-pers.-HH","388","0.954429760450832","0.934143699949528","0.974715820952136"
"Yes","2013","secondary school degree","(Married) couple without C. ","866","0.938624760255822","0.923098410882613","0.954151109629031"
"Yes","2013","secondary school degree","Single parent ","289","0.924551445572893","0.895384979144383","0.953717912001403"
"Yes","2013","secondary school degree","Couple + C. LE 16 ","427","0.919600410540251","0.895017932727156","0.944182888353347"
"Yes","2013","secondary school degree","Couple + C. GT 16 ","224","0.947039163046506","0.918705425976126","0.975372900116886"
"Yes","2013","secondary school degree","Couple + C. LE and GT 16","143","0.915428691066592","0.871340105955516","0.959517276177667"
"Yes","2013","college entrance qualification","1-pers.-HH","262","0.922415155336458","0.891465287056361","0.953365023616555"
"Yes","2013","college entrance qualification","(Married) couple without C. ","582","0.947363875435356","0.929800715582977","0.964927035287735"
"Yes","2013","college entrance qualification","Single parent ","145","0.875633753054592","0.824340287766383","0.9269272183428"
"Yes","2013","college entrance qualification","Couple + C. LE 16 ","354","0.907305966415265","0.878487155057842","0.936124777772688"
"Yes","2013","college entrance qualification","Couple + C. GT 16 ","119","0.875487060394625","0.819792431331437","0.931181689457814"
"Yes","2013","college entrance qualification","Couple + C. LE and GT 16","103","0.973382727045757","0.943302899280021","1.00346255481149"
"Yes","2013","Other degree","1-pers.-HH","111","0.934206660406332","0.889848869108257","0.978564451704407"
"Yes","2013","Other degree","(Married) couple without C. ","315","0.969389105781664","0.95080343685117","0.987974774712158"
"Yes","2013","Other degree","Single parent ","68","0.972615132648277","0.93517714532145","1.0100531199751"
"Yes","2013","Other degree","Couple + C. LE 16 ","205","0.83028295531967","0.78279119561159","0.87777471502775"
"Yes","2013","Other degree","Couple + C. GT 16 ","138","0.980526812205902","0.957957667145371","1.00309595726643"
"Yes","2013","Other degree","Couple + C. LE and GT 16","88","0.810211365688147","0.733354555301435","0.887068176074858"
"Yes","2013","no degree/no degree yet","1-pers.-HH","44","0.939161001557874","0.870084516849635","1.00823748626611"
"Yes","2013","no degree/no degree yet","(Married) couple without C. ","65","0.957544599646518","0.909970615708619","1.00511858358442"
"Yes","2013","no degree/no degree yet","Single parent ","54","0.986048089399896","0.955050163438687","1.0170460153611"
"Yes","2013","no degree/no degree yet","Couple + C. LE 16 ","53","0.914299554959668","0.841631011411958","0.986968098507378"
"Yes","2013","no degree/no degree yet","Couple + C. GT 16 ","31","0.982070913618911","0.936797668501941","1.02734415873588"
"Yes","2013","no degree/no degree yet","Couple + C. LE and GT 16","52","0.993897493620727","0.972930552531135","1.01486443471032"
"No","2013","lower secondary degree","1-pers.-HH","32","0.0409980581084518","0.0267787266889544","0.0552173895279491"
"No","2013","lower secondary degree","(Married) couple without C. ","54","0.0452875289341227","0.0347648075483275","0.055810250319918"
"No","2013","lower secondary degree","Single parent ","18","","",""
"No","2013","lower secondary degree","Couple + C. LE 16 ","27","","",""
"No","2013","lower secondary degree","Couple + C. GT 16 ","17","","",""
"No","2013","lower secondary degree","Couple + C. LE and GT 16","3","","",""
"No","2013","secondary school degree","1-pers.-HH","18","","",""
"No","2013","secondary school degree","(Married) couple without C. ","52","0.061375239744178","0.0458488903709686","0.0769015891173874"
"No","2013","secondary school degree","Single parent ","26","","",""
"No","2013","secondary school degree","Couple + C. LE 16 ","43","0.0803995894597487","0.0558171116466532","0.104982067272844"
"No","2013","secondary school degree","Couple + C. GT 16 ","16","","",""
"No","2013","secondary school degree","Couple + C. LE and GT 16","10","","",""
"No","2013","college entrance qualification","1-pers.-HH","25","","",""
"No","2013","college entrance qualification","(Married) couple without C. ","39","0.0526361245646439","0.0350729647122653","0.0701992844170225"
"No","2013","college entrance qualification","Single parent ","14","","",""
"No","2013","college entrance qualification","Couple + C. LE 16 ","35","0.0926940335847349","0.0638752222273118","0.121512844942158"
"No","2013","college entrance qualification","Couple + C. GT 16 ","16","","",""
"No","2013","college entrance qualification","Couple + C. LE and GT 16","7","","",""
"No","2013","Other degree","1-pers.-HH","9","","",""
"No","2013","Other degree","(Married) couple without C. ","15","","",""
"No","2013","Other degree","Single parent ","5","","",""
"No","2013","Other degree","Couple + C. LE 16 ","35","0.16971704468033","0.12222528497225","0.21720880438841"
"No","2013","Other degree","Couple + C. GT 16 ","6","","",""
"No","2013","Other degree","Couple + C. LE and GT 16","12","","",""
"No","2013","no degree/no degree yet","1-pers.-HH","2","","",""
"No","2013","no degree/no degree yet","(Married) couple without C. ","4","","",""
"No","2013","no degree/no degree yet","Single parent ","1","","",""
"No","2013","no degree/no degree yet","Couple + C. LE 16 ","4","","",""
"No","2013","no degree/no degree yet","Couple + C. GT 16 ","2","","",""
"No","2013","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"Yes","2014","lower secondary degree","1-pers.-HH","","","",""
"Yes","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","2014","lower secondary degree","Single parent ","","","",""
"Yes","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2014","secondary school degree","1-pers.-HH","","","",""
"Yes","2014","secondary school degree","(Married) couple without C. ","","","",""
"Yes","2014","secondary school degree","Single parent ","","","",""
"Yes","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2014","college entrance qualification","1-pers.-HH","","","",""
"Yes","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2014","college entrance qualification","Single parent ","","","",""
"Yes","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2014","Other degree","1-pers.-HH","","","",""
"Yes","2014","Other degree","(Married) couple without C. ","","","",""
"Yes","2014","Other degree","Single parent ","","","",""
"Yes","2014","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2014","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2014","no degree/no degree yet","Single parent ","","","",""
"Yes","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"No","2014","lower secondary degree","1-pers.-HH","","","",""
"No","2014","lower secondary degree","(Married) couple without C. ","","","",""
"No","2014","lower secondary degree","Single parent ","","","",""
"No","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"No","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"No","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"No","2014","secondary school degree","1-pers.-HH","","","",""
"No","2014","secondary school degree","(Married) couple without C. ","","","",""
"No","2014","secondary school degree","Single parent ","","","",""
"No","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"No","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"No","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"No","2014","college entrance qualification","1-pers.-HH","","","",""
"No","2014","college entrance qualification","(Married) couple without C. ","","","",""
"No","2014","college entrance qualification","Single parent ","","","",""
"No","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"No","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"No","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"No","2014","Other degree","1-pers.-HH","","","",""
"No","2014","Other degree","(Married) couple without C. ","","","",""
"No","2014","Other degree","Single parent ","","","",""
"No","2014","Other degree","Couple + C. LE 16 ","","","",""
"No","2014","Other degree","Couple + C. GT 16 ","","","",""
"No","2014","Other degree","Couple + C. LE and GT 16","","","",""
"No","2014","no degree/no degree yet","1-pers.-HH","","","",""
"No","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"No","2014","no degree/no degree yet","Single parent ","","","",""
"No","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"No","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"No","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2015","lower secondary degree","1-pers.-HH","690","0.950663601215994","0.934899244857522","0.966427957574467"
"Yes","2015","lower secondary degree","(Married) couple without C. ","1296","0.911935713579993","0.897037893908673","0.926833533251313"
"Yes","2015","lower secondary degree","Single parent ","203","0.919547832434272","0.883442123110016","0.955653541758527"
"Yes","2015","lower secondary degree","Couple + C. LE 16 ","245","0.854935372655518","0.813612224925885","0.896258520385152"
"Yes","2015","lower secondary degree","Couple + C. GT 16 ","214","0.809777800684503","0.761126817716223","0.858428783652782"
"Yes","2015","lower secondary degree","Couple + C. LE and GT 16","93","0.902205163394923","0.844275898032716","0.96013442875713"
"Yes","2015","secondary school degree","1-pers.-HH","382","0.930076608858724","0.905240063827803","0.954913153889645"
"Yes","2015","secondary school degree","(Married) couple without C. ","842","0.903458922122828","0.884508558556487","0.922409285689168"
"Yes","2015","secondary school degree","Single parent ","225","0.861117750990371","0.818163805790521","0.90407169619022"
"Yes","2015","secondary school degree","Couple + C. LE 16 ","344","0.827506512624322","0.790435563558291","0.864577461690352"
"Yes","2015","secondary school degree","Couple + C. GT 16 ","223","0.805038351786634","0.75650827399273","0.853568429580538"
"Yes","2015","secondary school degree","Couple + C. LE and GT 16","133","0.824714503749753","0.765050746471162","0.884378261028344"
"Yes","2015","college entrance qualification","1-pers.-HH","282","0.865171667383519","0.828039684911214","0.902303649855825"
"Yes","2015","college entrance qualification","(Married) couple without C. ","552","0.892033914963217","0.867605988364319","0.916461841562115"
"Yes","2015","college entrance qualification","Single parent ","135","0.839369672943337","0.780608173385865","0.89813117250081"
"Yes","2015","college entrance qualification","Couple + C. LE 16 ","291","0.901355777549006","0.869281048265831","0.933430506832181"
"Yes","2015","college entrance qualification","Couple + C. GT 16 ","135","0.86718530417897","0.814099636315703","0.920270972042237"
"Yes","2015","college entrance qualification","Couple + C. LE and GT 16","100","0.928657312615521","0.88077346110447","0.976541164126572"
"Yes","2015","Other degree","1-pers.-HH","126","0.896156010333324","0.845442557043908","0.94686946362274"
"Yes","2015","Other degree","(Married) couple without C. ","318","0.937343266082901","0.911844652828248","0.962841879337555"
"Yes","2015","Other degree","Single parent ","63","0.970438588246352","0.929263169295762","1.01161400719694"
"Yes","2015","Other degree","Couple + C. LE 16 ","177","0.860776712574743","0.812679185304148","0.908874239845338"
"Yes","2015","Other degree","Couple + C. GT 16 ","116","0.893274739107296","0.838030931141408","0.948518547073183"
"Yes","2015","Other degree","Couple + C. LE and GT 16","75","0.849786328916967","0.773832752513384","0.925739905320551"
"Yes","2015","no degree/no degree yet","1-pers.-HH","36","0.98073420655543","0.937029782224114","1.02443863088675"
"Yes","2015","no degree/no degree yet","(Married) couple without C. ","53","0.983925798769358","0.950689502568458","1.01716209497026"
"Yes","2015","no degree/no degree yet","Single parent ","37","0.960007705603668","0.899286048472929","1.02072936273441"
"Yes","2015","no degree/no degree yet","Couple + C. LE 16 ","51","0.921061116778872","0.851666815455669","0.990455418102074"
"Yes","2015","no degree/no degree yet","Couple + C. GT 16 ","31","0.703915456377304","0.560636006105355","0.847194906649252"
"Yes","2015","no degree/no degree yet","Couple + C. LE and GT 16","37","0.82855791234658","0.715907179604025","0.941208645089136"
"No","2015","lower secondary degree","1-pers.-HH","35","0.0493363987840056","0.0335720424255329","0.0651007551424784"
"No","2015","lower secondary degree","(Married) couple without C. ","94","0.0880642864200069","0.0731664667486866","0.102962106091327"
"No","2015","lower secondary degree","Single parent ","15","","",""
"No","2015","lower secondary degree","Couple + C. LE 16 ","34","0.145064627344482","0.103741479614848","0.186387775074115"
"No","2015","lower secondary degree","Couple + C. GT 16 ","36","0.190222199315497","0.141571216347218","0.238873182283777"
"No","2015","lower secondary degree","Couple + C. LE and GT 16","8","","",""
"No","2015","secondary school degree","1-pers.-HH","23","","",""
"No","2015","secondary school degree","(Married) couple without C. ","91","0.096541077877172","0.0775907143108315","0.115491441443512"
"No","2015","secondary school degree","Single parent ","24","","",""
"No","2015","secondary school degree","Couple + C. LE 16 ","55","0.172493487375678","0.135422538309648","0.209564436441709"
"No","2015","secondary school degree","Couple + C. GT 16 ","33","0.194961648213366","0.146431570419462","0.24349172600727"
"No","2015","secondary school degree","Couple + C. LE and GT 16","23","","",""
"No","2015","college entrance qualification","1-pers.-HH","43","0.134828332616481","0.0976963501441755","0.171960315088786"
"No","2015","college entrance qualification","(Married) couple without C. ","68","0.107966085036783","0.0835381584378847","0.132394011635681"
"No","2015","college entrance qualification","Single parent ","15","","",""
"No","2015","college entrance qualification","Couple + C. LE 16 ","41","0.0986442224509942","0.0665694931678193","0.130718951734169"
"No","2015","college entrance qualification","Couple + C. GT 16 ","22","","",""
"No","2015","college entrance qualification","Couple + C. LE and GT 16","11","","",""
"No","2015","Other degree","1-pers.-HH","13","","",""
"No","2015","Other degree","(Married) couple without C. ","29","","",""
"No","2015","Other degree","Single parent ","2","","",""
"No","2015","Other degree","Couple + C. LE 16 ","22","","",""
"No","2015","Other degree","Couple + C. GT 16 ","4","","",""
"No","2015","Other degree","Couple + C. LE and GT 16","10","","",""
"No","2015","no degree/no degree yet","1-pers.-HH","2","","",""
"No","2015","no degree/no degree yet","(Married) couple without C. ","2","","",""
"No","2015","no degree/no degree yet","Single parent ","3","","",""
"No","2015","no degree/no degree yet","Couple + C. LE 16 ","7","","",""
"No","2015","no degree/no degree yet","Couple + C. GT 16 ","8","","",""
"No","2015","no degree/no degree yet","Couple + C. LE and GT 16","6","","",""
"Yes","2016","lower secondary degree","1-pers.-HH","","","",""
"Yes","2016","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","2016","lower secondary degree","Single parent ","","","",""
"Yes","2016","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","2016","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2016","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2016","secondary school degree","1-pers.-HH","1","","",""
"Yes","2016","secondary school degree","(Married) couple without C. ","","","",""
"Yes","2016","secondary school degree","Single parent ","","","",""
"Yes","2016","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2016","secondary school degree","Couple + C. GT 16 ","1","","",""
"Yes","2016","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2016","college entrance qualification","1-pers.-HH","1","","",""
"Yes","2016","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2016","college entrance qualification","Single parent ","","","",""
"Yes","2016","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2016","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2016","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2016","Other degree","1-pers.-HH","54","0.683832490563752","0.57490623973239","0.792758741395113"
"Yes","2016","Other degree","(Married) couple without C. ","15","","",""
"Yes","2016","Other degree","Single parent ","50","0.948798477530153","0.889459701602084","1.00813725345822"
"Yes","2016","Other degree","Couple + C. LE 16 ","134","0.714453952486386","0.648833745619104","0.780074159353668"
"Yes","2016","Other degree","Couple + C. GT 16 ","9","","",""
"Yes","2016","Other degree","Couple + C. LE and GT 16","33","0.767806713335602","0.644441527827023","0.891171898844182"
"Yes","2016","no degree/no degree yet","1-pers.-HH","44","0.769540844906804","0.662983034854994","0.876098654958613"
"Yes","2016","no degree/no degree yet","(Married) couple without C. ","16","","",""
"Yes","2016","no degree/no degree yet","Single parent ","41","0.830858377655298","0.723684755307892","0.938032000002705"
"Yes","2016","no degree/no degree yet","Couple + C. LE 16 ","118","0.683031082261402","0.611380593727108","0.754681570795696"
"Yes","2016","no degree/no degree yet","Couple + C. GT 16 ","8","","",""
"Yes","2016","no degree/no degree yet","Couple + C. LE and GT 16","60","0.942718689620065","0.88665603553255","0.998781343707581"
"No","2016","lower secondary degree","1-pers.-HH","","","",""
"No","2016","lower secondary degree","(Married) couple without C. ","","","",""
"No","2016","lower secondary degree","Single parent ","","","",""
"No","2016","lower secondary degree","Couple + C. LE 16 ","","","",""
"No","2016","lower secondary degree","Couple + C. GT 16 ","","","",""
"No","2016","lower secondary degree","Couple + C. LE and GT 16","","","",""
"No","2016","secondary school degree","1-pers.-HH","","","",""
"No","2016","secondary school degree","(Married) couple without C. ","","","",""
"No","2016","secondary school degree","Single parent ","","","",""
"No","2016","secondary school degree","Couple + C. LE 16 ","","","",""
"No","2016","secondary school degree","Couple + C. GT 16 ","","","",""
"No","2016","secondary school degree","Couple + C. LE and GT 16","","","",""
"No","2016","college entrance qualification","1-pers.-HH","","","",""
"No","2016","college entrance qualification","(Married) couple without C. ","","","",""
"No","2016","college entrance qualification","Single parent ","","","",""
"No","2016","college entrance qualification","Couple + C. LE 16 ","","","",""
"No","2016","college entrance qualification","Couple + C. GT 16 ","","","",""
"No","2016","college entrance qualification","Couple + C. LE and GT 16","","","",""
"No","2016","Other degree","1-pers.-HH","16","","",""
"No","2016","Other degree","(Married) couple without C. ","8","","",""
"No","2016","Other degree","Single parent ","3","","",""
"No","2016","Other degree","Couple + C. LE 16 ","48","0.285546047513614","0.219925840646332","0.351166254380896"
"No","2016","Other degree","Couple + C. GT 16 ","","","",""
"No","2016","Other degree","Couple + C. LE and GT 16","12","","",""
"No","2016","no degree/no degree yet","1-pers.-HH","16","","",""
"No","2016","no degree/no degree yet","(Married) couple without C. ","2","","",""
"No","2016","no degree/no degree yet","Single parent ","6","","",""
"No","2016","no degree/no degree yet","Couple + C. LE 16 ","44","0.316968917738598","0.245318429204304","0.388619406272892"
"No","2016","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"No","2016","no degree/no degree yet","Couple + C. LE and GT 16","6","","",""
"Yes","2017","lower secondary degree","1-pers.-HH","667","0.961390738870837","0.947046510658466","0.975734967083207"
"Yes","2017","lower secondary degree","(Married) couple without C. ","1209","0.964919063909443","0.954740013660705","0.975098114158181"
"Yes","2017","lower secondary degree","Single parent ","186","0.987955889962013","0.97252632748292","1.00338545244111"
"Yes","2017","lower secondary degree","Couple + C. LE 16 ","222","0.952584320790829","0.925411991916202","0.979756649665457"
"Yes","2017","lower secondary degree","Couple + C. GT 16 ","250","0.9687197939281","0.947641700022817","0.989797887833383"
"Yes","2017","lower secondary degree","Couple + C. LE and GT 16","111","0.956034970709672","0.919199588287282","0.992870353132063"
"Yes","2017","secondary school degree","1-pers.-HH","425","0.959477327840033","0.941115638962057","0.97783901671801"
"Yes","2017","secondary school degree","(Married) couple without C. ","1001","0.972243356214502","0.96222078362429","0.982265928804715"
"Yes","2017","secondary school degree","Single parent ","219","0.937562326039835","0.906428855872464","0.968695796207206"
"Yes","2017","secondary school degree","Couple + C. LE 16 ","293","0.898553862087976","0.865370197301559","0.931737526874393"
"Yes","2017","secondary school degree","Couple + C. GT 16 ","257","0.9500441876005","0.924201856699989","0.975886518501011"
"Yes","2017","secondary school degree","Couple + C. LE and GT 16","144","0.961657586133013","0.931131139554077","0.992184032711948"
"Yes","2017","college entrance qualification","1-pers.-HH","342","0.926381655756763","0.899627235520057","0.953136075993469"
"Yes","2017","college entrance qualification","(Married) couple without C. ","615","0.933127878748105","0.914127722008784","0.952128035487426"
"Yes","2017","college entrance qualification","Single parent ","156","0.910035910210543","0.86689705669035","0.953174763730735"
"Yes","2017","college entrance qualification","Couple + C. LE 16 ","272","0.868296406800329","0.830772883693712","0.905819929906947"
"Yes","2017","college entrance qualification","Couple + C. GT 16 ","169","0.960682895471359","0.932132055972954","0.989233734969764"
"Yes","2017","college entrance qualification","Couple + C. LE and GT 16","106","0.971222947193676","0.939838284430057","1.00260760995729"
"Yes","2017","Other degree","1-pers.-HH","161","0.978750484253084","0.957071738900309","1.00042922960586"
"Yes","2017","Other degree","(Married) couple without C. ","322","0.920347169608164","0.891818173584161","0.948876165632167"
"Yes","2017","Other degree","Single parent ","58","0.85802156209729","0.773816845026748","0.942226279167832"
"Yes","2017","Other degree","Couple + C. LE 16 ","202","0.858675191013011","0.814965590312164","0.902384791713859"
"Yes","2017","Other degree","Couple + C. GT 16 ","117","0.858813356237875","0.799184202561483","0.918442509914266"
"Yes","2017","Other degree","Couple + C. LE and GT 16","82","0.973959122049642","0.941238197180755","1.00668004691853"
"Yes","2017","no degree/no degree yet","1-pers.-HH","70","0.945850586997761","0.896258630438084","0.995442543557437"
"Yes","2017","no degree/no degree yet","(Married) couple without C. ","60","0.999611986275356","0.994709780722365","1.00451419182835"
"Yes","2017","no degree/no degree yet","Single parent ","58","0.926207921515823","0.862652803454766","0.989763039576879"
"Yes","2017","no degree/no degree yet","Couple + C. LE 16 ","107","0.965785199073817","0.933528831669534","0.9980415664781"
"Yes","2017","no degree/no degree yet","Couple + C. GT 16 ","55","0.914635529761171","0.843932980262217","0.985338079260125"
"Yes","2017","no degree/no degree yet","Couple + C. LE and GT 16","76","0.891490467102257","0.824978353835859","0.958002580368654"
"No","2017","lower secondary degree","1-pers.-HH","26","","",""
"No","2017","lower secondary degree","(Married) couple without C. ","46","0.0350809360905572","0.0249018858418194","0.045259986339295"
"No","2017","lower secondary degree","Single parent ","6","","",""
"No","2017","lower secondary degree","Couple + C. LE 16 ","13","","",""
"No","2017","lower secondary degree","Couple + C. GT 16 ","12","","",""
"No","2017","lower secondary degree","Couple + C. LE and GT 16","8","","",""
"No","2017","secondary school degree","1-pers.-HH","18","","",""
"No","2017","secondary school degree","(Married) couple without C. ","31","0.0277566437854978","0.0177340711952852","0.0377792163757105"
"No","2017","secondary school degree","Single parent ","13","","",""
