"ple0162","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","2013","Full Time","Couple + C. GT 16 ","241","0.94853867593505","0.921734908739153","0.975342443130947"
"Yes","2013","Full Time","Couple + C. LE and GT 16","158","0.946195250992262","0.912475484813666","0.979915017170858"
"Yes","2013","Part Time","1-pers.-HH","193","0.94804401939796","0.917736771222787","0.978351267573133"
"Yes","2013","Part Time","(Married) couple without C. ","458","0.92366532224052","0.900106344719733","0.947224299761308"
"Yes","2013","Part Time","Single parent ","289","0.873569258309736","0.837270215818207","0.909868300801265"
"Yes","2013","Part Time","Couple + C. LE 16 ","442","0.87405186503969","0.844584039992009","0.903519690087371"
"Yes","2013","Part Time","Couple + C. GT 16 ","185","0.92425558045938","0.887947409731992","0.960563751186769"
"Yes","2013","Part Time","Couple + C. LE and GT 16","160","0.935250708584491","0.898039396544998","0.972462020623985"
"Yes","2013","Not Working","1-pers.-HH","1107","0.959591880598422","0.948250356679562","0.970933404517282"
"Yes","2013","Not Working","(Married) couple without C. ","2353","0.966118909366068","0.95894753092256","0.973290287809575"
"Yes","2013","Not Working","Single parent ","334","0.956153826331599","0.934824546427252","0.977483106235946"
"Yes","2013","Not Working","Couple + C. LE 16 ","491","0.93396028968637","0.91289612469381","0.955024454678929"
"Yes","2013","Not Working","Couple + C. GT 16 ","367","0.967671393570984","0.950117509298528","0.98522527784344"
"Yes","2013","Not Working","Couple + C. LE and GT 16","219","0.912856585816592","0.876485131794614","0.94922803983857"
"No","2013","Full Time","1-pers.-HH","23","","",""
"No","2013","Full Time","(Married) couple without C. ","43","0.0895389691691558","0.0653223122768748","0.113755626061437"
"No","2013","Full Time","Single parent ","15","","",""
"No","2013","Full Time","Couple + C. LE 16 ","62","0.107159471246281","0.080020083419556","0.134298859073006"
"No","2013","Full Time","Couple + C. GT 16 ","20","","",""
"No","2013","Full Time","Couple + C. LE and GT 16","14","","",""
"No","2013","Part Time","1-pers.-HH","13","","",""
"No","2013","Part Time","(Married) couple without C. ","30","0.0763346777594796","0.0527757002386924","0.0998936552802668"
"No","2013","Part Time","Single parent ","33","0.126430741690264","0.0901316991987353","0.162729784181793"
"No","2013","Part Time","Couple + C. LE 16 ","45","0.12594813496031","0.0964803099126291","0.155415960007991"
"No","2013","Part Time","Couple + C. GT 16 ","19","","",""
"No","2013","Part Time","Couple + C. LE and GT 16","8","","",""
"No","2013","Not Working","1-pers.-HH","51","0.0404081194015781","0.0290665954827181","0.0517496433204381"
"No","2013","Not Working","(Married) couple without C. ","92","0.0338810906339323","0.0267097121904245","0.0410524690774401"
"No","2013","Not Working","Single parent ","20","","",""
"No","2013","Not Working","Couple + C. LE 16 ","43","0.0660397103136304","0.0449755453210705","0.0871038753061904"
"No","2013","Not Working","Couple + C. GT 16 ","23","","",""
"No","2013","Not Working","Couple + C. LE and GT 16","12","","",""
"Yes","2014","Full Time","1-pers.-HH","","","",""
"Yes","2014","Full Time","(Married) couple without C. ","","","",""
"Yes","2014","Full Time","Single parent ","","","",""
"Yes","2014","Full Time","Couple + C. LE 16 ","","","",""
"Yes","2014","Full Time","Couple + C. GT 16 ","","","",""
"Yes","2014","Full Time","Couple + C. LE and GT 16","","","",""
"Yes","2014","Part Time","1-pers.-HH","","","",""
"Yes","2014","Part Time","(Married) couple without C. ","","","",""
"Yes","2014","Part Time","Single parent ","","","",""
"Yes","2014","Part Time","Couple + C. LE 16 ","","","",""
"Yes","2014","Part Time","Couple + C. GT 16 ","","","",""
"Yes","2014","Part Time","Couple + C. LE and GT 16","","","",""
"Yes","2014","Not Working","1-pers.-HH","","","",""
"Yes","2014","Not Working","(Married) couple without C. ","","","",""
"Yes","2014","Not Working","Single parent ","","","",""
"Yes","2014","Not Working","Couple + C. LE 16 ","","","",""
"Yes","2014","Not Working","Couple + C. GT 16 ","","","",""
"Yes","2014","Not Working","Couple + C. LE and GT 16","","","",""
"No","2014","Full Time","1-pers.-HH","","","",""
"No","2014","Full Time","(Married) couple without C. ","","","",""
"No","2014","Full Time","Single parent ","","","",""
"No","2014","Full Time","Couple + C. LE 16 ","","","",""
"No","2014","Full Time","Couple + C. GT 16 ","","","",""
"No","2014","Full Time","Couple + C. LE and GT 16","","","",""
"No","2014","Part Time","1-pers.-HH","","","",""
"No","2014","Part Time","(Married) couple without C. ","","","",""
"No","2014","Part Time","Single parent ","","","",""
"No","2014","Part Time","Couple + C. LE 16 ","","","",""
"No","2014","Part Time","Couple + C. GT 16 ","","","",""
"No","2014","Part Time","Couple + C. LE and GT 16","","","",""
"No","2014","Not Working","1-pers.-HH","","","",""
"No","2014","Not Working","(Married) couple without C. ","","","",""
"No","2014","Not Working","Single parent ","","","",""
"No","2014","Not Working","Couple + C. LE 16 ","","","",""
"No","2014","Not Working","Couple + C. GT 16 ","","","",""
"No","2014","Not Working","Couple + C. LE and GT 16","","","",""
"Yes","2015","Full Time","1-pers.-HH","257","0.827428452679972","0.784597047874059","0.870259857485884"
"Yes","2015","Full Time","(Married) couple without C. ","494","0.813705097973726","0.782262063825332","0.845148132122119"
"Yes","2015","Full Time","Single parent ","161","0.779307325437316","0.719867759950696","0.838746890923935"
"Yes","2015","Full Time","Couple + C. LE 16 ","429","0.82623950494865","0.792994506360435","0.859484503536864"
"Yes","2015","Full Time","Couple + C. GT 16 ","233","0.738335492332656","0.686943646873759","0.789727337791552"
"Yes","2015","Full Time","Couple + C. LE and GT 16","155","0.807622146523926","0.750198541908707","0.865045751139145"
"Yes","2015","Part Time","1-pers.-HH","223","0.90232920143661","0.865602992066098","0.939055410807123"
"Yes","2015","Part Time","(Married) couple without C. ","506","0.912074700870591","0.888682772491822","0.93546662924936"
"Yes","2015","Part Time","Single parent ","261","0.898455960988946","0.863388746059412","0.93352317591848"
"Yes","2015","Part Time","Couple + C. LE 16 ","393","0.864251665536974","0.832640013883068","0.89586331719088"
"Yes","2015","Part Time","Couple + C. GT 16 ","237","0.881701184435406","0.843178448896976","0.920223919973837"
"Yes","2015","Part Time","Couple + C. LE and GT 16","167","0.95906580574511","0.930200502110352","0.987931109379868"
"Yes","2015","Not Working","1-pers.-HH","1067","0.960379010842309","0.948944668887036","0.971813352797582"
"Yes","2015","Not Working","(Married) couple without C. ","2102","0.937738220422947","0.927725163790843","0.94775127705505"
"Yes","2015","Not Working","Single parent ","273","0.964395764090572","0.942957697049531","0.985833831131614"
"Yes","2015","Not Working","Couple + C. LE 16 ","306","0.927666683631485","0.900132398787103","0.955200968475867"
"Yes","2015","Not Working","Couple + C. GT 16 ","281","0.867807355597306","0.830042818996096","0.905571892198516"
"Yes","2015","Not Working","Couple + C. LE and GT 16","137","0.848024660810311","0.791689882003062","0.90435943961756"
"No","2015","Full Time","1-pers.-HH","42","0.172571547320028","0.129740142514116","0.215402952125941"
"No","2015","Full Time","(Married) couple without C. ","95","0.186294902026274","0.154851867877881","0.217737936174668"
"No","2015","Full Time","Single parent ","26","","",""
"No","2015","Full Time","Couple + C. LE 16 ","70","0.17376049505135","0.140515496463136","0.207005493639565"
"No","2015","Full Time","Couple + C. GT 16 ","48","0.261664507667344","0.210272662208447","0.313056353126241"
"No","2015","Full Time","Couple + C. LE and GT 16","26","","",""
"No","2015","Part Time","1-pers.-HH","28","","",""
"No","2015","Part Time","(Married) couple without C. ","57","0.087925299129409","0.0645333707506401","0.111317227508178"
"No","2015","Part Time","Single parent ","24","","",""
"No","2015","Part Time","Couple + C. LE 16 ","58","0.135748334463026","0.10413668280912","0.167359986116932"
"No","2015","Part Time","Couple + C. GT 16 ","33","0.118298815564594","0.0797760800261634","0.156821551103024"
"No","2015","Part Time","Couple + C. LE and GT 16","14","","",""
"No","2015","Not Working","1-pers.-HH","51","0.0396209891576912","0.0281866472024179","0.0510553311129644"
"No","2015","Not Working","(Married) couple without C. ","135","0.0622617795770534","0.0522487229449495","0.0722748362091574"
"No","2015","Not Working","Single parent ","14","","",""
"No","2015","Not Working","Couple + C. LE 16 ","34","0.0723333163685148","0.0447990315241326","0.099867601212897"
"No","2015","Not Working","Couple + C. GT 16 ","28","","",""
"No","2015","Not Working","Couple + C. LE and GT 16","19","","",""
"Yes","2016","Full Time","1-pers.-HH","","","",""
"Yes","2016","Full Time","(Married) couple without C. ","","","",""
"Yes","2016","Full Time","Single parent ","","","",""
"Yes","2016","Full Time","Couple + C. LE 16 ","","","",""
"Yes","2016","Full Time","Couple + C. GT 16 ","","","",""
"Yes","2016","Full Time","Couple + C. LE and GT 16","","","",""
"Yes","2016","Part Time","1-pers.-HH","","","",""
"Yes","2016","Part Time","(Married) couple without C. ","","","",""
"Yes","2016","Part Time","Single parent ","","","",""
"Yes","2016","Part Time","Couple + C. LE 16 ","","","",""
"Yes","2016","Part Time","Couple + C. GT 16 ","","","",""
"Yes","2016","Part Time","Couple + C. LE and GT 16","","","",""
"Yes","2016","Not Working","1-pers.-HH","113","0.756044389989262","0.686618976338492","0.825469803640033"
"Yes","2016","Not Working","(Married) couple without C. ","33","0.816525316802897","0.700837729488333","0.93221290411746"
"Yes","2016","Not Working","Single parent ","97","0.885492819443853","0.825158407416961","0.945827231470745"
"Yes","2016","Not Working","Couple + C. LE 16 ","275","0.700763339875562","0.654229412534266","0.747297267216857"
"Yes","2016","Not Working","Couple + C. GT 16 ","18","","",""
"Yes","2016","Not Working","Couple + C. LE and GT 16","99","0.880607266972312","0.822103050578761","0.939111483365864"
"No","2016","Full Time","1-pers.-HH","","","",""
"No","2016","Full Time","(Married) couple without C. ","","","",""
"No","2016","Full Time","Single parent ","","","",""
"No","2016","Full Time","Couple + C. LE 16 ","","","",""
"No","2016","Full Time","Couple + C. GT 16 ","","","",""
"No","2016","Full Time","Couple + C. LE and GT 16","","","",""
"No","2016","Part Time","1-pers.-HH","","","",""
"No","2016","Part Time","(Married) couple without C. ","","","",""
"No","2016","Part Time","Single parent ","","","",""
"No","2016","Part Time","Couple + C. LE 16 ","","","",""
"No","2016","Part Time","Couple + C. GT 16 ","","","",""
"No","2016","Part Time","Couple + C. LE and GT 16","","","",""
"No","2016","Not Working","1-pers.-HH","34","0.243955610010738","0.174530196359967","0.313381023661508"
"No","2016","Not Working","(Married) couple without C. ","10","","",""
"No","2016","Not Working","Single parent ","10","","",""
"No","2016","Not Working","Couple + C. LE 16 ","97","0.299236660124438","0.252702732783143","0.345770587465734"
"No","2016","Not Working","Couple + C. GT 16 ","","","",""
"No","2016","Not Working","Couple + C. LE and GT 16","19","","",""
"Yes","2017","Full Time","1-pers.-HH","291","0.919124791153663","0.889252533286523","0.948997049020804"
"Yes","2017","Full Time","(Married) couple without C. ","638","0.934730821355951","0.91617962636117","0.953282016350733"
"Yes","2017","Full Time","Single parent ","168","0.873472621300398","0.825567810358073","0.921377432242724"
"Yes","2017","Full Time","Couple + C. LE 16 ","399","0.894275961751756","0.865739290524037","0.922812632979475"
"Yes","2017","Full Time","Couple + C. GT 16 ","305","0.917779453093208","0.88840716371423","0.947151742472185"
"Yes","2017","Full Time","Couple + C. LE and GT 16","172","0.964379189864951","0.937525846964702","0.9912325327652"
"Yes","2017","Part Time","1-pers.-HH","268","0.943902208783896","0.916901051947773","0.970903365620018"
"Yes","2017","Part Time","(Married) couple without C. ","593","0.949767044059676","0.932670149394965","0.966863938724387"
"Yes","2017","Part Time","Single parent ","247","0.947989020286785","0.921304681637493","0.974673358936077"
"Yes","2017","Part Time","Couple + C. LE 16 ","387","0.914257248290519","0.887638566743152","0.940875929837885"
"Yes","2017","Part Time","Couple + C. GT 16 ","264","0.905350008675482","0.871184170373623","0.939515846977342"
"Yes","2017","Part Time","Couple + C. LE and GT 16","157","0.937848697853649","0.901556344032349","0.974141051674949"
"Yes","2017","Not Working","1-pers.-HH","1141","0.966954449444866","0.956802446986179","0.977106451903552"
"Yes","2017","Not Working","(Married) couple without C. ","2013","0.963552512119873","0.955520163143543","0.971584861096203"
"Yes","2017","Not Working","Single parent ","292","0.979704603555343","0.963931206082025","0.99547800102866"
"Yes","2017","Not Working","Couple + C. LE 16 ","339","0.903141431890925","0.873787742607828","0.932495121174022"
"Yes","2017","Not Working","Couple + C. GT 16 ","309","0.973152204198932","0.955469842166919","0.990834566230945"
"Yes","2017","Not Working","Couple + C. LE and GT 16","220","0.983820550123506","0.967689821670163","0.999951278576849"
"No","2017","Full Time","1-pers.-HH","29","","",""
"No","2017","Full Time","(Married) couple without C. ","43","0.0652691786440488","0.0467179836492672","0.0838203736388304"
"No","2017","Full Time","Single parent ","17","","",""
"No","2017","Full Time","Couple + C. LE 16 ","47","0.105724038248244","0.0771873670205246","0.134260709475963"
"No","2017","Full Time","Couple + C. GT 16 ","31","0.0822205469067925","0.0528482575278149","0.11159283628577"
"No","2017","Full Time","Couple + C. LE and GT 16","11","","",""
"No","2017","Part Time","1-pers.-HH","11","","",""
"No","2017","Part Time","(Married) couple without C. ","34","0.0502329559403244","0.0331360612756135","0.0673298506050353"
"No","2017","Part Time","Single parent ","19","","",""
"No","2017","Part Time","Couple + C. LE 16 ","38","0.0857427517094812","0.0591240701621146","0.112361433256848"
"No","2017","Part Time","Couple + C. GT 16 ","18","","",""
"No","2017","Part Time","Couple + C. LE and GT 16","13","","",""
"No","2017","Not Working","1-pers.-HH","50","0.0330455505551342","0.0228935480964479","0.0431975530138204"
"No","2017","Not Working","(Married) couple without C. ","78","0.0364474878801269","0.0284151389037974","0.0444798368564565"
"No","2017","Not Working","Single parent ","15","","",""
"No","2017","Not Working","Couple + C. LE 16 ","51","0.0968585681090752","0.0675048788259785","0.126212257392172"
"No","2017","Not Working","Couple + C. GT 16 ","12","","",""
"No","2017","Not Working","Couple + C. LE and GT 16","15","","",""
"Yes","2018","Full Time","1-pers.-HH","","","",""
"Yes","2018","Full Time","(Married) couple without C. ","","","",""
"Yes","2018","Full Time","Single parent ","","","",""
"Yes","2018","Full Time","Couple + C. LE 16 ","","","",""
"Yes","2018","Full Time","Couple + C. GT 16 ","","","",""
"Yes","2018","Full Time","Couple + C. LE and GT 16","","","",""
"Yes","2018","Part Time","1-pers.-HH","","","",""
"Yes","2018","Part Time","(Married) couple without C. ","","","",""
"Yes","2018","Part Time","Single parent ","","","",""
"Yes","2018","Part Time","Couple + C. LE 16 ","","","",""
"Yes","2018","Part Time","Couple + C. GT 16 ","","","",""
"Yes","2018","Part Time","Couple + C. LE and GT 16","","","",""
"Yes","2018","Not Working","1-pers.-HH","1","","",""
"Yes","2018","Not Working","(Married) couple without C. ","2","","",""
"Yes","2018","Not Working","Single parent ","3","","",""
"Yes","2018","Not Working","Couple + C. LE 16 ","16","","",""
"Yes","2018","Not Working","Couple + C. GT 16 ","5","","",""
"Yes","2018","Not Working","Couple + C. LE and GT 16","21","","",""
"No","2018","Full Time","1-pers.-HH","","","",""
"No","2018","Full Time","(Married) couple without C. ","","","",""
"No","2018","Full Time","Single parent ","","","",""
"No","2018","Full Time","Couple + C. LE 16 ","","","",""
"No","2018","Full Time","Couple + C. GT 16 ","","","",""
"No","2018","Full Time","Couple + C. LE and GT 16","","","",""
"No","2018","Part Time","1-pers.-HH","","","",""
"No","2018","Part Time","(Married) couple without C. ","","","",""
"No","2018","Part Time","Single parent ","","","",""
"No","2018","Part Time","Couple + C. LE 16 ","","","",""
"No","2018","Part Time","Couple + C. GT 16 ","","","",""
"No","2018","Part Time","Couple + C. LE and GT 16","","","",""
"No","2018","Not Working","1-pers.-HH","","","",""
"No","2018","Not Working","(Married) couple without C. ","","","",""
"No","2018","Not Working","Single parent ","2","","",""
"No","2018","Not Working","Couple + C. LE 16 ","13","","",""
"No","2018","Not Working","Couple + C. GT 16 ","","","",""
"No","2018","Not Working","Couple + C. LE and GT 16","2","","",""
"Yes","2019","Full Time","1-pers.-HH","349","0.930270825710977","0.90452741233796","0.956014239083994"
"Yes","2019","Full Time","(Married) couple without C. ","723","0.904617206002507","0.884211153533286","0.925023258471727"
"Yes","2019","Full Time","Single parent ","177","0.895901452122658","0.85292805547386","0.938874848771455"
"Yes","2019","Full Time","Couple + C. LE 16 ","408","0.877735488629269","0.84770087646337","0.907770100795168"
"Yes","2019","Full Time","Couple + C. GT 16 ","290","0.901767808834176","0.868847981649668","0.934687636018683"
"Yes","2019","Full Time","Couple + C. LE and GT 16","154","0.829438112978601","0.773551671556998","0.885324554400203"
"Yes","2019","Part Time","1-pers.-HH","329","0.952726658813425","0.930650362098059","0.974802955528792"
"Yes","2019","Part Time","(Married) couple without C. ","617","0.921340858798311","0.900895452646205","0.941786264950418"
"Yes","2019","Part Time","Single parent ","230","0.950370573892117","0.923231398075696","0.977509749708537"
"Yes","2019","Part Time","Couple + C. LE 16 ","362","0.896630117419563","0.867233107715552","0.926027127123575"
"Yes","2019","Part Time","Couple + C. GT 16 ","265","0.957682933796749","0.934513376186417","0.98085249140708"
"Yes","2019","Part Time","Couple + C. LE and GT 16","188","0.872837358950763","0.827991061468454","0.917683656433072"
"Yes","2019","Not Working","1-pers.-HH","1179","0.958930240911081","0.947915622671571","0.969944859150591"
"Yes","2019","Not Working","(Married) couple without C. ","2027","0.961548008535553","0.953370599160822","0.969725417910285"
"Yes","2019","Not Working","Single parent ","298","0.966890437890662","0.947194175961181","0.986586699820142"
"Yes","2019","Not Working","Couple + C. LE 16 ","375","0.897179459869956","0.869054708904741","0.925304210835171"
"Yes","2019","Not Working","Couple + C. GT 16 ","295","0.975755316386264","0.958437006741109","0.993073626031418"
"Yes","2019","Not Working","Couple + C. LE and GT 16","266","0.952474346544481","0.928596846006104","0.976351847082859"
"No","2019","Full Time","1-pers.-HH","27","","",""
"No","2019","Full Time","(Married) couple without C. ","73","0.0953827939974931","0.0749767415282726","0.115788846466714"
"No","2019","Full Time","Single parent ","17","","",""
"No","2019","Full Time","Couple + C. LE 16 ","49","0.122264511370731","0.0922298992048324","0.15229912353663"
"No","2019","Full Time","Couple + C. GT 16 ","24","","",""
"No","2019","Full Time","Couple + C. LE and GT 16","20","","",""
"No","2019","Part Time","1-pers.-HH","26","","",""
"No","2019","Part Time","(Married) couple without C. ","49","0.0786591412016887","0.0582137350495819","0.0991045473537955"
"No","2019","Part Time","Single parent ","16","","",""
"No","2019","Part Time","Couple + C. LE 16 ","50","0.103369882580437","0.0739728728764251","0.132766892284448"
"No","2019","Part Time","Couple + C. GT 16 ","25","","",""
"No","2019","Part Time","Couple + C. LE and GT 16","24","","",""
"No","2019","Not Working","1-pers.-HH","68","0.0410697590889191","0.0300551408494095","0.0520843773284286"
"No","2019","Not Working","(Married) couple without C. ","97","0.0384519914644467","0.0302745820897149","0.0466294008391784"
"No","2019","Not Working","Single parent ","19","","",""
"No","2019","Not Working","Couple + C. LE 16 ","73","0.102820540130044","0.0746957891648291","0.130945291095259"
"No","2019","Not Working","Couple + C. GT 16 ","8","","",""
"No","2019","Not Working","Couple + C. LE and GT 16","39","0.0475256534555185","0.023648152917141","0.0714031539938959"
