"ple0162","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2012","Full Time","(0) in school","","","",""
"Yes","2012","Full Time","(1a) inadequately completed","20","","",""
"Yes","2012","Full Time","(1b) general elementary school","89","0.925539016594358","0.873563740775748","0.977514292412968"
"Yes","2012","Full Time","(1c) basic vocational qualification","467","0.922672429415081","0.899490266274048","0.945854592556115"
"Yes","2012","Full Time","(2b) intermediate general qualification","34","0.876510766452525","0.774555122865125","0.978466410039925"
"Yes","2012","Full Time","(2a) intermediate vocational","623","0.915790220999354","0.894917796473552","0.936662645525157"
"Yes","2012","Full Time","(2c_gen) general maturity certificate","32","0.734270040724408","0.595637892723938","0.872902188724877"
"Yes","2012","Full Time","(2c_voc) vocational maturity certificate","201","0.904035807451369","0.8652029474409","0.942868667461838"
"Yes","2012","Full Time","(3a) lower tertiary education","205","0.948889882503942","0.919920919343593","0.97785884566429"
"Yes","2012","Full Time","(3b) higher tertiary education","298","0.922948618163236","0.894089028821494","0.951808207504977"
"Yes","2012","Part Time","(0) in school","13","","",""
"Yes","2012","Part Time","(1a) inadequately completed","45","0.985723413001709","0.951441984603077","1.02000484140034"
"Yes","2012","Part Time","(1b) general elementary school","146","0.911119201256569","0.866886740296035","0.955351662217104"
"Yes","2012","Part Time","(1c) basic vocational qualification","428","0.92244015198908","0.897943714702294","0.946936589275866"
"Yes","2012","Part Time","(2b) intermediate general qualification","49","0.789810621350553","0.685845191556262","0.893776051144843"
"Yes","2012","Part Time","(2a) intermediate vocational","573","0.969566446602545","0.955923613536928","0.983209279668162"
"Yes","2012","Part Time","(2c_gen) general maturity certificate","49","0.926713578003497","0.859059312129558","0.994367843877436"
"Yes","2012","Part Time","(2c_voc) vocational maturity certificate","199","0.914511829095779","0.877395286027757","0.951628372163802"
"Yes","2012","Part Time","(3a) lower tertiary education","122","0.887173099475943","0.833605004357146","0.94074119459474"
"Yes","2012","Part Time","(3b) higher tertiary education","216","0.916639049472993","0.881593760383001","0.951684338562985"
"Yes","2012","Not Working","(0) in school","32","0.710852971446667","0.573741843306089","0.847964099587245"
"Yes","2012","Not Working","(1a) inadequately completed","119","0.945251897420614","0.90553080962437","0.984972985216857"
"Yes","2012","Not Working","(1b) general elementary school","729","0.960327193401832","0.946486511490722","0.974167875312942"
"Yes","2012","Not Working","(1c) basic vocational qualification","1778","0.96381981600317","0.95531966702921","0.972319964977129"
"Yes","2012","Not Working","(2b) intermediate general qualification","103","0.913220590514003","0.861316084508432","0.965125096519574"
"Yes","2012","Not Working","(2a) intermediate vocational","831","0.954917586714225","0.941185554352131","0.968649619076319"
"Yes","2012","Not Working","(2c_gen) general maturity certificate","87","0.922469595897371","0.868407084234858","0.976532107559883"
"Yes","2012","Not Working","(2c_voc) vocational maturity certificate","206","0.9766119871137","0.956219765092226","0.997004209135173"
"Yes","2012","Not Working","(3a) lower tertiary education","311","0.967183441256927","0.947873757566672","0.986493124947182"
"Yes","2012","Not Working","(3b) higher tertiary education","401","0.926731697308698","0.902131163544625","0.951332231072771"
"No","2012","Full Time","(0) in school","","","",""
