"ple0162","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"No","2013","(Married) couple without C. ","Rural Area","54","0.049083313104792","0.0375546145056617","0.0606120117039222","2"
"No","2013","Couple + C. LE and GT 16","Urban Area","23","","","","2"
"No","2013","1-pers.-HH","Urban Area","60","0.0525155658545815","0.0392366225540538","0.0657945091551091","2"
"No","2013","(Married) couple without C. ","Urban Area","111","0.0492826721467022","0.0400642213568334","0.058501122936571","2"
"No","2013","Single parent ","Urban Area","39","0.0735830364363165","0.0520353502975121","0.0951307225751209","2"
"No","2013","Single parent ","Rural Area","29","","","","2"
"No","2013","Couple + C. LE 16 ","Urban Area","95","0.0881656170089665","0.0707311431854107","0.105600090832522","2"
"No","2013","Couple + C. LE 16 ","Rural Area","55","0.127799404988232","0.0986516286731511","0.156947181303313","2"
"Yes","2013","1-pers.-HH","Urban Area","1024","0.947484434145418","0.934205490844891","0.960763377445946","1"
"Yes","2013","1-pers.-HH","Rural Area","520","0.956010228803174","0.938824753465307","0.973195704141041","1"
"Yes","2013","(Married) couple without C. ","Urban Area","2007","0.950717327853298","0.941498877063429","0.959935778643167","1"
"Yes","2013","(Married) couple without C. ","Rural Area","1295","0.950916686895208","0.939387988296078","0.962445385494338","1"
"Yes","2013","Single parent ","Urban Area","525","0.926416963563684","0.904869277424879","0.947964649702488","1"
"Yes","2013","Single parent ","Rural Area","280","0.921648718821013","0.891686455647075","0.951610981994951","1"
"Yes","2013","Couple + C. LE 16 ","Urban Area","921","0.911834382991034","0.894399909167478","0.929268856814589","1"
"Yes","2013","Couple + C. LE 16 ","Rural Area","449","0.872200595011768","0.843052818696687","0.901348371326849","1"
"Yes","2013","Couple + C. GT 16 ","Urban Area","519","0.946165540374697","0.927506312191177","0.964824768558218","1"
"Yes","2013","Couple + C. GT 16 ","Rural Area","274","0.955082816428578","0.931366837540514","0.978798795316642","1"
"Yes","2013","Couple + C. LE and GT 16","Urban Area","332","0.928507474991709","0.901706108673643","0.955308841309774","1"
"Yes","2013","Couple + C. LE and GT 16","Rural Area","205","0.934950267182576","0.902062209232127","0.967838325133025","1"
"No","2014","Couple + C. GT 16 ","Urban Area","","","","","2"
"No","2014","Couple + C. GT 16 ","Rural Area","","","","","2"
"No","2014","Couple + C. LE and GT 16","Urban Area","","","","","2"
"No","2014","Couple + C. LE and GT 16","Rural Area","","","","","2"
"No","2014","1-pers.-HH","Urban Area","","","","","2"
"No","2014","1-pers.-HH","Rural Area","","","","","2"
"No","2014","(Married) couple without C. ","Rural Area","","","","","2"
"No","2014","(Married) couple without C. ","Urban Area","","","","","2"
"No","2014","Single parent ","Urban Area","","","","","2"
"No","2014","Single parent ","Rural Area","","","","","2"
"No","2014","Couple + C. LE 16 ","Urban Area","","","","","2"
"No","2014","Couple + C. LE 16 ","Rural Area","","","","","2"
"Yes","2014","Single parent ","Urban Area","","","","","1"
"Yes","2014","Single parent ","Rural Area","","","","","1"
"Yes","2014","Couple + C. LE 16 ","Urban Area","","","","","1"
"Yes","2014","Couple + C. LE 16 ","Rural Area","","","","","1"
"Yes","2014","Couple + C. GT 16 ","Urban Area","","","","","1"
"Yes","2014","Couple + C. GT 16 ","Rural Area","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","Urban Area","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","Rural Area","","","","","1"
"Yes","2014","1-pers.-HH","Urban Area","","","","","1"
"Yes","2014","1-pers.-HH","Rural Area","","","","","1"
"Yes","2014","(Married) couple without C. ","Urban Area","","","","","1"
"Yes","2014","(Married) couple without C. ","Rural Area","","","","","1"
"No","2015","1-pers.-HH","Urban Area","75","0.0653331286820362","0.0507033429025227","0.0799629144615497","2"
"No","2015","1-pers.-HH","Rural Area","46","0.0941545235058122","0.0702214909532434","0.118087556058381","2"
"No","2015","(Married) couple without C. ","Urban Area","174","0.0801570184810004","0.0685240352044491","0.0917900017575517","2"
"No","2015","(Married) couple without C. ","Rural Area","113","0.107877613620339","0.090987853776727","0.12476737346395","2"
"No","2015","Couple + C. GT 16 ","Urban Area","68","0.172091786971327","0.14096781362762","0.203215760315035","2"
"No","2015","Couple + C. GT 16 ","Rural Area","41","0.188086298144595","0.143492896951417","0.232679699337772","2"
"No","2015","Couple + C. LE and GT 16","Urban Area","35","0.114783879632802","0.0802345741488599","0.149333185116744","2"
"No","2015","Couple + C. LE and GT 16","Rural Area","24","","","","2"
"No","2015","Single parent ","Urban Area","40","0.0858648075049796","0.0615497210725592","0.1101798939374","2"
"No","2015","Single parent ","Rural Area","24","","","","2"
"No","2015","Couple + C. LE 16 ","Urban Area","103","0.128001803838378","0.105368330800502","0.150635276876255","2"
"No","2015","Couple + C. LE 16 ","Rural Area","59","0.155090679584273","0.121755953564044","0.188425405604503","2"
"Yes","2015","Single parent ","Urban Area","470","0.91413519249502","0.8898201060626","0.938450278927441","1"
"Yes","2015","Single parent ","Rural Area","225","0.855387864041322","0.811702865047529","0.899072863035115","1"
"Yes","2015","Couple + C. LE 16 ","Urban Area","734","0.871998196161622","0.849364723123745","0.894631669199498","1"
"Yes","2015","Couple + C. LE 16 ","Rural Area","394","0.844909320415727","0.811574594395497","0.878244046435956","1"
"Yes","2015","Couple + C. GT 16 ","Urban Area","497","0.827908213028673","0.796784239684965","0.85903218637238","1"
"Yes","2015","Couple + C. GT 16 ","Rural Area","254","0.811913701855405","0.767320300662228","0.856507103048583","1"
"Yes","2015","Couple + C. LE and GT 16","Urban Area","292","0.885216120367198","0.850666814883256","0.91976542585114","1"
"Yes","2015","Couple + C. LE and GT 16","Rural Area","167","0.837970137897426","0.785713290006992","0.89022698578786","1"
"Yes","2015","1-pers.-HH","Rural Area","526","0.905845476494188","0.881912443941619","0.929778509046757","1"
"Yes","2015","(Married) couple without C. ","Urban Area","1919","0.919842981519","0.908209998242448","0.931475964795551","1"
"Yes","2015","(Married) couple without C. ","Rural Area","1183","0.892122386379661","0.87523262653605","0.909012146223273","1"
"Yes","2015","1-pers.-HH","Urban Area","1021","0.934666871317964","0.92003708553845","0.949296657097477","1"
"No","2016","Couple + C. LE and GT 16","Rural Area","7","","","","2"
"No","2016","Couple + C. GT 16 ","Urban Area","","","","","2"
"No","2016","Couple + C. GT 16 ","Rural Area","","","","","2"
"No","2016","Couple + C. LE and GT 16","Urban Area","12","","","","2"
"No","2016","1-pers.-HH","Urban Area","19","","","","2"
"No","2016","1-pers.-HH","Rural Area","15","","","","2"
"No","2016","(Married) couple without C. ","Urban Area","5","","","","2"
"No","2016","(Married) couple without C. ","Rural Area","5","","","","2"
"No","2016","Single parent ","Urban Area","6","","","","2"
"No","2016","Single parent ","Rural Area","4","","","","2"
"No","2016","Couple + C. LE 16 ","Urban Area","68","0.335434341628943","0.274940262280033","0.395928420977853","2"
"No","2016","Couple + C. LE 16 ","Rural Area","29","","","","2"
"Yes","2016","Single parent ","Urban Area","65","0.855488196238545","0.773702456076891","0.9372739364002","1"
"Yes","2016","Single parent ","Rural Area","32","0.947085509617168","0.873958343179109","1.02021267605523","1"
"Yes","2016","Couple + C. LE 16 ","Urban Area","166","0.664565658371057","0.604071579022147","0.725059737719967","1"
"Yes","2016","Couple + C. LE 16 ","Rural Area","110","0.757547999488168","0.686302300007004","0.828793698969332","1"
"Yes","2016","1-pers.-HH","Urban Area","68","0.78148532236392","0.694651446880243","0.868319197847596","1"
"Yes","2016","1-pers.-HH","Rural Area","45","0.712546033091958","0.598030847227462","0.827061218956453","1"
"Yes","2016","(Married) couple without C. ","Urban Area","19","","","","1"
"Yes","2016","(Married) couple without C. ","Rural Area","14","","","","1"
"Yes","2016","Couple + C. GT 16 ","Urban Area","14","","","","1"
"Yes","2016","Couple + C. GT 16 ","Rural Area","4","","","","1"
"Yes","2016","Couple + C. LE and GT 16","Urban Area","74","0.916583459952247","0.858143358728592","0.975023561175901","1"
"Yes","2016","Couple + C. LE and GT 16","Rural Area","25","","","","1"
"No","2017","Couple + C. GT 16 ","Urban Area","37","0.0696420598929328","0.0492917187739504","0.0899924010119152","2"
"No","2017","Couple + C. GT 16 ","Rural Area","24","","","","2"
"No","2017","Couple + C. LE and GT 16","Urban Area","29","","","","2"
"No","2017","Couple + C. LE and GT 16","Rural Area","10","","","","2"
"No","2017","1-pers.-HH","Urban Area","63","0.0463728085464881","0.0343127981455021","0.0584328189474741","2"
"No","2017","1-pers.-HH","Rural Area","27","","","","2"
"No","2017","(Married) couple without C. ","Urban Area","110","0.0578259275527721","0.0475911778225443","0.0680606772829998","2"
"No","2017","(Married) couple without C. ","Rural Area","45","0.0235088623436707","0.0155751037284716","0.0314426209588698","2"
"No","2017","Single parent ","Urban Area","37","0.0639818489355413","0.0424885069963012","0.0854751908747813","2"
"No","2017","Single parent ","Rural Area","14","","","","2"
"No","2017","Couple + C. LE 16 ","Urban Area","82","0.104681705943226","0.0832657538014842","0.126097658084967","2"
"No","2017","Couple + C. LE 16 ","Rural Area","54","0.0827044709881045","0.0579608219494024","0.107448120026807","2"
"Yes","2017","Single parent ","Urban Area","461","0.936018151064459","0.914524809125219","0.957511493003699","1"
"Yes","2017","Single parent ","Rural Area","246","0.95186532807661","0.925847072286794","0.977883583866426","1"
"Yes","2017","Couple + C. LE 16 ","Urban Area","703","0.895318294056774","0.873902341915033","0.916734246198516","1"
"Yes","2017","Couple + C. LE 16 ","Rural Area","422","0.917295529011895","0.892551879973193","0.942039178050598","1"
"Yes","2017","Couple + C. GT 16 ","Rural Area","314","0.943595722976379","0.919001180882583","0.968190265070174","1"
"Yes","2017","Couple + C. GT 16 ","Urban Area","564","0.930357940107067","0.910007598988085","0.95070828122605","1"
"Yes","2017","Couple + C. LE and GT 16","Urban Area","357","0.955245634857828","0.9346189387583","0.975872330957355","1"
"Yes","2017","Couple + C. LE and GT 16","Rural Area","192","0.977048330348641","0.956397497476555","0.997699163220727","1"
"Yes","2017","1-pers.-HH","Urban Area","1105","0.953627191453512","0.941567181052526","0.965687201854498","1"
"Yes","2017","1-pers.-HH","Rural Area","595","0.957222732092182","0.941320213121116","0.973125251063247","1"
"Yes","2017","(Married) couple without C. ","Urban Area","1888","0.942174072447228","0.931939322717","0.952408822177456","1"
"Yes","2017","(Married) couple without C. ","Rural Area","1356","0.976491137656329","0.96855737904113","0.984424896271528","1"
"No","2018","1-pers.-HH","Urban Area","","","","","2"
"No","2018","1-pers.-HH","Rural Area","","","","","2"
"No","2018","(Married) couple without C. ","Urban Area","","","","","2"
"No","2018","(Married) couple without C. ","Rural Area","","","","","2"
"No","2018","Single parent ","Urban Area","2","","","","2"
"No","2018","Single parent ","Rural Area","","","","","2"
"No","2018","Couple + C. LE 16 ","Urban Area","8","","","","2"
"No","2018","Couple + C. LE 16 ","Rural Area","5","","","","2"
"No","2018","Couple + C. GT 16 ","Urban Area","","","","","2"
"No","2018","Couple + C. GT 16 ","Rural Area","","","","","2"
"No","2018","Couple + C. LE and GT 16","Urban Area","2","","","","2"
"No","2018","Couple + C. LE and GT 16","Rural Area","","","","","2"
"Yes","2018","Single parent ","Urban Area","3","","","","1"
"Yes","2018","Single parent ","Rural Area","","","","","1"
"Yes","2018","Couple + C. LE 16 ","Urban Area","9","","","","1"
"Yes","2018","Couple + C. LE 16 ","Rural Area","7","","","","1"
"Yes","2018","Couple + C. GT 16 ","Rural Area","1","","","","1"
"Yes","2018","Couple + C. LE and GT 16","Rural Area","11","","","","1"
"Yes","2018","1-pers.-HH","Rural Area","1","","","","1"
"Yes","2018","Couple + C. GT 16 ","Urban Area","4","","","","1"
"Yes","2018","1-pers.-HH","Urban Area","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","Urban Area","10","","","","1"
"Yes","2018","(Married) couple without C. ","Urban Area","2","","","","1"
"Yes","2018","(Married) couple without C. ","Rural Area","","","","","1"
"No","2019","1-pers.-HH","Urban Area","63","0.0410628882001824","0.0294102220190297","0.052715554381335","2"
"No","2019","1-pers.-HH","Rural Area","42","0.0577896117670963","0.0396116549019348","0.0759675686322577","2"
"No","2019","(Married) couple without C. ","Urban Area","128","0.0640861608802424","0.053210549583353","0.0749617721771317","2"
"No","2019","(Married) couple without C. ","Rural Area","81","0.052939956097698","0.0413547787604712","0.0645251334349248","2"
"No","2019","Single parent ","Urban Area","34","0.0634108257224287","0.0414021501528153","0.0854195012920421","2"
"No","2019","Single parent ","Rural Area","18","","","","2"
"No","2019","Couple + C. LE 16 ","Urban Area","117","0.141991515905534","0.117449254893414","0.166533776917654","2"
"No","2019","Couple + C. LE 16 ","Rural Area","47","0.059350242660556","0.038408207479622","0.0802922778414901","2"
"No","2019","Couple + C. GT 16 ","Urban Area","35","0.0602037923991678","0.0403247474777867","0.0800828373205489","2"
"No","2019","Couple + C. GT 16 ","Rural Area","20","","","","2"
"No","2019","Couple + C. LE and GT 16","Urban Area","52","0.10858511649473","0.0803678628505156","0.136802370138944","2"
"No","2019","Couple + C. LE and GT 16","Rural Area","23","","","","2"
"Yes","2019","Single parent ","Urban Area","437","0.936589174277571","0.914580498707958","0.958597849847185","1"
"Yes","2019","Single parent ","Rural Area","225","0.94638319711978","0.91806087084505","0.974705523394511","1"
"Yes","2019","Couple + C. LE 16 ","Urban Area","660","0.858008484094466","0.833466223082346","0.882550745106586","1"
"Yes","2019","Couple + C. LE 16 ","Rural Area","442","0.940649757339444","0.91970772215851","0.961591792520378","1"
"Yes","2019","Couple + C. LE and GT 16","Rural Area","179","0.896066015115899","0.853981609401124","0.938150420830673","1"
"Yes","2019","Couple + C. GT 16 ","Rural Area","312","0.951430719130205","0.928307490645753","0.974553947614657","1"
"Yes","2019","Couple + C. LE and GT 16","Urban Area","415","0.89141488350527","0.863197629861056","0.919632137149484","1"
"Yes","2019","1-pers.-HH","Urban Area","1051","0.958937111799818","0.947284445618665","0.97058977798097","1"
"Yes","2019","1-pers.-HH","Rural Area","591","0.942210388232904","0.924032431367742","0.960388345098065","1"
"Yes","2019","(Married) couple without C. ","Rural Area","1354","0.947060043902302","0.935474866565075","0.958645221239529","1"
"Yes","2019","Couple + C. GT 16 ","Urban Area","515","0.939796207600832","0.919917162679451","0.959675252522213","1"
"Yes","2019","(Married) couple without C. ","Urban Area","1820","0.935913839119758","0.925038227822868","0.946789450416647","1"
