"ple0162","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Yes","2013","(1b) general elementary school","Female","732","0.952499093790209","0.937600322852862","0.967397864727557"
"Yes","2013","(1c) basic vocational qualification","Male","1348","0.946957498648128","0.935267674328009","0.958647322968247"
"Yes","2013","(1c) basic vocational qualification","Female","1231","0.96158858443734","0.951113111620433","0.972064057254246"
"Yes","2013","(2b) intermediate general qualification","Male","55","0.964401527598369","0.917518344336349","1.01128471086039"
"Yes","2013","(2b) intermediate general qualification","Female","167","0.933580322497479","0.897101080841889","0.970059564153069"
"Yes","2013","(2a) intermediate vocational","Male","712","0.947472148690003","0.931516804883732","0.963427492496274"
"Yes","2013","(2a) intermediate vocational","Female","1219","0.931021567822048","0.917360995531943","0.944682140112154"
"Yes","2013","(2c_gen) general maturity certificate","Male","88","0.815599553322963","0.741772653383149","0.889426453262777"
"Yes","2013","(2c_gen) general maturity certificate","Female","150","0.851964901367492","0.797108368721316","0.906821434013668"
"Yes","2013","(2c_voc) vocational maturity certificate","Male","260","0.95474493184116","0.930310458340628","0.979179405341691"
"Yes","2013","(2c_voc) vocational maturity certificate","Female","415","0.957789872648747","0.938916552890318","0.976663192407175"
"Yes","2013","(3a) lower tertiary education","Male","290","0.961748974625626","0.940328694822601","0.983169254428651"
"Yes","2013","(3a) lower tertiary education","Female","272","0.96461916172407","0.943465951650685","0.985772371797455"
"Yes","2013","(3b) higher tertiary education","Male","473","0.938126465980444","0.917196315291608","0.959056616669281"
"Yes","2013","(3b) higher tertiary education","Female","457","0.917717863193114","0.893845436235143","0.941590290151085"
"No","2013","(0) in school","Male","1","","",""
"No","2013","(0) in school","Female","1","","",""
"No","2013","(1a) inadequately completed","Male","7","","",""
"No","2013","(1a) inadequately completed","Female","8","","",""
"No","2013","(1b) general elementary school","Male","19","","",""
"No","2013","(1b) general elementary school","Female","51","0.0475009062097906","0.0326021352724432","0.062399677147138"
"No","2013","(1c) basic vocational qualification","Male","64","0.0530425013518719","0.0413526770317532","0.0647323256719907"
"No","2013","(1c) basic vocational qualification","Female","62","0.0384114155626605","0.0279359427457542","0.0488868883795668"
"No","2013","(2b) intermediate general qualification","Male","5","","",""
"No","2013","(2b) intermediate general qualification","Female","12","","",""
"No","2013","(2a) intermediate vocational","Male","39","0.0525278513099974","0.0365725075037264","0.0684831951162685"
"No","2013","(2a) intermediate vocational","Female","103","0.0689784321779517","0.0553178598878459","0.0826390044680575"
"No","2013","(2c_gen) general maturity certificate","Male","18","","",""
"No","2013","(2c_gen) general maturity certificate","Female","11","","",""
"No","2013","(2c_voc) vocational maturity certificate","Male","18","","",""
"No","2013","(2c_voc) vocational maturity certificate","Female","21","","",""
"No","2013","(3a) lower tertiary education","Male","18","","",""
"No","2013","(3a) lower tertiary education","Female","21","","",""
"No","2013","(3b) higher tertiary education","Male","36","0.0618735340195557","0.040943383330719","0.0828036847083924"
"No","2013","(3b) higher tertiary education","Female","52","0.0822821368068861","0.058409709848915","0.106154563764857"
"Yes","2014","(0) in school","Male","","","",""
"Yes","2014","(0) in school","Female","","","",""
"Yes","2014","(1a) inadequately completed","Male","","","",""
"Yes","2014","(1a) inadequately completed","Female","","","",""
"Yes","2014","(1b) general elementary school","Male","","","",""
"Yes","2014","(1b) general elementary school","Female","","","",""
"Yes","2014","(1c) basic vocational qualification","Male","","","",""
"Yes","2014","(1c) basic vocational qualification","Female","","","",""
"Yes","2014","(2b) intermediate general qualification","Male","","","",""
"Yes","2014","(2b) intermediate general qualification","Female","","","",""
"Yes","2014","(2a) intermediate vocational","Male","","","",""
"Yes","2014","(2a) intermediate vocational","Female","","","",""
"Yes","2014","(2c_gen) general maturity certificate","Male","","","",""
"Yes","2014","(2c_gen) general maturity certificate","Female","","","",""
"Yes","2014","(2c_voc) vocational maturity certificate","Male","","","",""
"Yes","2014","(2c_voc) vocational maturity certificate","Female","","","",""
"Yes","2014","(3a) lower tertiary education","Male","","","",""
"Yes","2014","(3a) lower tertiary education","Female","","","",""
"Yes","2014","(3b) higher tertiary education","Male","","","",""
"Yes","2014","(3b) higher tertiary education","Female","","","",""
"No","2014","(0) in school","Male","","","",""
"No","2014","(0) in school","Female","","","",""
"No","2014","(1a) inadequately completed","Male","","","",""
"No","2014","(1a) inadequately completed","Female","","","",""
"No","2014","(1b) general elementary school","Male","","","",""
"No","2014","(1b) general elementary school","Female","","","",""
"No","2014","(1c) basic vocational qualification","Male","","","",""
"No","2014","(1c) basic vocational qualification","Female","","","",""
"No","2014","(2b) intermediate general qualification","Male","","","",""
"No","2014","(2b) intermediate general qualification","Female","","","",""
"No","2014","(2a) intermediate vocational","Male","","","",""
"No","2014","(2a) intermediate vocational","Female","","","",""
"No","2014","(2c_gen) general maturity certificate","Male","","","",""
"No","2014","(2c_gen) general maturity certificate","Female","","","",""
"No","2014","(2c_voc) vocational maturity certificate","Male","","","",""
"No","2014","(2c_voc) vocational maturity certificate","Female","","","",""
"No","2014","(3a) lower tertiary education","Male","","","",""
"No","2014","(3a) lower tertiary education","Female","","","",""
"No","2014","(3b) higher tertiary education","Male","","","",""
"No","2014","(3b) higher tertiary education","Female","","","",""
"Yes","2015","(0) in school","Male","10","","",""
"Yes","2015","(0) in school","Female","28","","",""
"Yes","2015","(1a) inadequately completed","Male","82","0.948191570319081","0.903385957289529","0.992997183348633"
"Yes","2015","(1a) inadequately completed","Female","150","0.976054868857972","0.951987535802503","1.00012220191344"
"Yes","2015","(1b) general elementary school","Male","254","0.924175440584475","0.892423182221986","0.955927698946963"
"Yes","2015","(1b) general elementary school","Female","620","0.937252885835135","0.918709429850585","0.955796341819686"
"Yes","2015","(1c) basic vocational qualification","Male","1204","0.899660677751266","0.883390683697797","0.915930671804734"
"Yes","2015","(1c) basic vocational qualification","Female","1139","0.926039831914405","0.911467595236425","0.940612068592385"
"Yes","2015","(2b) intermediate general qualification","Male","44","0.8020825822303","0.693790184421466","0.910374980039134"
"Yes","2015","(2b) intermediate general qualification","Female","139","0.92813375867959","0.887076112533471","0.969191404825708"
"Yes","2015","(2a) intermediate vocational","Male","663","0.852756899814415","0.82754780216487","0.87796599746396"
"Yes","2015","(2a) intermediate vocational","Female","1129","0.914292935800266","0.898724740010431","0.929861131590101"
"Yes","2015","(2c_gen) general maturity certificate","Male","85","0.81162840855882","0.734214075516932","0.889042741600708"
"Yes","2015","(2c_gen) general maturity certificate","Female","162","0.840616788160116","0.787728501721303","0.893505074598929"
"Yes","2015","(2c_voc) vocational maturity certificate","Male","241","0.837991551987968","0.79379574061295","0.882187363362985"
"Yes","2015","(2c_voc) vocational maturity certificate","Female","378","0.928084974418599","0.903138844866826","0.953031103970372"
"Yes","2015","(3a) lower tertiary education","Male","253","0.866269448109329","0.826960297065947","0.905578599152712"
"Yes","2015","(3a) lower tertiary education","Female","267","0.891737371823852","0.856694282442425","0.926780461205278"
"Yes","2015","(3b) higher tertiary education","Male","437","0.915510231432868","0.890732640905764","0.940287821959972"
"Yes","2015","(3b) higher tertiary education","Female","463","0.896080599573904","0.870076482741312","0.922084716406495"
"No","2015","(0) in school","Male","4","","",""
"No","2015","(0) in school","Female","9","","",""
"No","2015","(1a) inadequately completed","Male","12","","",""
"No","2015","(1a) inadequately completed","Female","5","","",""
"No","2015","(1b) general elementary school","Male","13","","",""
"No","2015","(1b) general elementary school","Female","37","0.0627471141648648","0.0442036581803143","0.0812905701494153"
"No","2015","(1c) basic vocational qualification","Male","106","0.100339322248734","0.0840693281952663","0.116609316302202"
"No","2015","(1c) basic vocational qualification","Female","100","0.073960168085595","0.0593879314076149","0.088532404763575"
"No","2015","(2b) intermediate general qualification","Male","8","","",""
"No","2015","(2b) intermediate general qualification","Female","13","","",""
"No","2015","(2a) intermediate vocational","Male","96","0.147243100185585","0.12203400253604","0.17245219783513"
"No","2015","(2a) intermediate vocational","Female","113","0.085707064199734","0.0701388684098989","0.101275259989569"
"No","2015","(2c_gen) general maturity certificate","Male","13","","",""
"No","2015","(2c_gen) general maturity certificate","Female","22","","",""
"No","2015","(2c_voc) vocational maturity certificate","Male","26","","",""
"No","2015","(2c_voc) vocational maturity certificate","Female","34","0.0719150255814006","0.0469688960296278","0.0968611551331735"
"No","2015","(3a) lower tertiary education","Male","35","0.133730551890671","0.0944214008472884","0.173039702934053"
"No","2015","(3a) lower tertiary education","Female","35","0.108262628176148","0.0732195387947217","0.143305717557575"
"No","2015","(3b) higher tertiary education","Male","47","0.0844897685671318","0.0597121780400277","0.109267359094236"
"No","2015","(3b) higher tertiary education","Female","66","0.103919400426096","0.0779152835935048","0.129923517258688"
"Yes","2016","(0) in school","Male","1","","",""
"Yes","2016","(0) in school","Female","2","","",""
"Yes","2016","(1a) inadequately completed","Male","160","0.796080119266007","0.739383730275595","0.85277650825642"
"Yes","2016","(1a) inadequately completed","Female","167","0.804750180090808","0.751764962358582","0.857735397823034"
"Yes","2016","(1b) general elementary school","Male","74","0.852322249794144","0.779429079099918","0.92521542048837"
"Yes","2016","(1b) general elementary school","Female","52","0.672068588594841","0.566523117467338","0.777614059722344"
"Yes","2016","(1c) basic vocational qualification","Male","15","","",""
"Yes","2016","(1c) basic vocational qualification","Female","7","","",""
"Yes","2016","(2b) intermediate general qualification","Male","1","","",""
"Yes","2016","(2b) intermediate general qualification","Female","","","",""
"Yes","2016","(2a) intermediate vocational","Male","","","",""
"Yes","2016","(2a) intermediate vocational","Female","","","",""
"Yes","2016","(2c_gen) general maturity certificate","Male","52","0.843651148254081","0.753968873527546","0.933333422980616"
"Yes","2016","(2c_gen) general maturity certificate","Female","40","0.642117383399136","0.51055233840276","0.773682428395512"
"Yes","2016","(2c_voc) vocational maturity certificate","Male","11","","",""
"Yes","2016","(2c_voc) vocational maturity certificate","Female","5","","",""
"Yes","2016","(3a) lower tertiary education","Male","","","",""
"Yes","2016","(3a) lower tertiary education","Female","","","",""
"Yes","2016","(3b) higher tertiary education","Male","43","0.618822016325888","0.494894179904952","0.742749852746824"
"Yes","2016","(3b) higher tertiary education","Female","39","0.631815822531206","0.503174937156662","0.76045670790575"
"No","2016","(0) in school","Male","1","","",""
"No","2016","(0) in school","Female","","","",""
"No","2016","(1a) inadequately completed","Male","34","0.203919880733993","0.14722349174358","0.260616269724405"
"No","2016","(1a) inadequately completed","Female","48","0.195249819909192","0.142264602176966","0.248235037641418"
"No","2016","(1b) general elementary school","Male","17","","",""
"No","2016","(1b) general elementary school","Female","24","","",""
"No","2016","(1c) basic vocational qualification","Male","2","","",""
"No","2016","(1c) basic vocational qualification","Female","1","","",""
"No","2016","(2b) intermediate general qualification","Male","","","",""
"No","2016","(2b) intermediate general qualification","Female","","","",""
"No","2016","(2a) intermediate vocational","Male","","","",""
"No","2016","(2a) intermediate vocational","Female","","","",""
"No","2016","(2c_gen) general maturity certificate","Male","11","","",""
"No","2016","(2c_gen) general maturity certificate","Female","11","","",""
"No","2016","(2c_voc) vocational maturity certificate","Male","4","","",""
"No","2016","(2c_voc) vocational maturity certificate","Female","2","","",""
"No","2016","(3a) lower tertiary education","Male","","","",""
"No","2016","(3a) lower tertiary education","Female","","","",""
"No","2016","(3b) higher tertiary education","Male","16","","",""
"No","2016","(3b) higher tertiary education","Female","15","","",""
"Yes","2017","(0) in school","Male","19","","",""
"Yes","2017","(0) in school","Female","25","","",""
"Yes","2017","(1a) inadequately completed","Male","183","0.985839127563588","0.969704367492071","1.00197388763511"
"Yes","2017","(1a) inadequately completed","Female","277","0.946203777293791","0.920800192438448","0.971607362149134"
"Yes","2017","(1b) general elementary school","Male","291","0.966969672084105","0.947010818052798","0.986928526115412"
"Yes","2017","(1b) general elementary school","Female","598","0.934653146626437","0.915580726275405","0.953725566977469"
"Yes","2017","(1c) basic vocational qualification","Male","1167","0.963684048732418","0.953195182769403","0.974172914695432"
"Yes","2017","(1c) basic vocational qualification","Female","1078","0.969189645568753","0.959051261866809","0.979328029270697"
"Yes","2017","(2b) intermediate general qualification","Male","64","0.921854448833474","0.858978814683312","0.984730082983636"
"Yes","2017","(2b) intermediate general qualification","Female","163","0.97659681980805","0.95393759089236","0.99925604872374"
"Yes","2017","(2a) intermediate vocational","Male","747","0.944410593730728","0.928361753530195","0.96045943393126"
"Yes","2017","(2a) intermediate vocational","Female","1211","0.971788892557737","0.962664607158469","0.980913177957004"
"Yes","2017","(2c_gen) general maturity certificate","Male","108","0.953493480012589","0.915972757625249","0.991014202399929"
"Yes","2017","(2c_gen) general maturity certificate","Female","188","0.838065366841449","0.78882314063763","0.887307593045267"
"Yes","2017","(2c_voc) vocational maturity certificate","Male","249","0.9363026552462","0.906954820517212","0.965650489975187"
"Yes","2017","(2c_voc) vocational maturity certificate","Female","434","0.938238458662302","0.916288041335368","0.960188875989235"
"Yes","2017","(3a) lower tertiary education","Male","255","0.957976356534402","0.933954590050032","0.981998123018773"
"Yes","2017","(3a) lower tertiary education","Female","295","0.922483503943885","0.893275859967894","0.951691147919876"
"Yes","2017","(3b) higher tertiary education","Male","508","0.924714587475709","0.902822344321945","0.946606830629472"
"Yes","2017","(3b) higher tertiary education","Female","493","0.900965484337951","0.87595597452817","0.925974994147732"
"No","2017","(0) in school","Male","4","","",""
"No","2017","(0) in school","Female","4","","",""
"No","2017","(1a) inadequately completed","Male","23","","",""
"No","2017","(1a) inadequately completed","Female","26","","",""
"No","2017","(1b) general elementary school","Male","17","","",""
"No","2017","(1b) general elementary school","Female","47","0.0653468533735631","0.0462744330225308","0.0844192737245954"
"No","2017","(1c) basic vocational qualification","Male","55","0.0363159512675825","0.0258270853045675","0.0468048172305974"
"No","2017","(1c) basic vocational qualification","Female","38","0.0308103544312472","0.0206719707293031","0.0409487381331913"
"No","2017","(2b) intermediate general qualification","Male","6","","",""
"No","2017","(2b) intermediate general qualification","Female","8","","",""
"No","2017","(2a) intermediate vocational","Male","36","0.0555894062692723","0.0395405660687399","0.0716382464698048"
"No","2017","(2a) intermediate vocational","Female","54","0.0282111074422634","0.019086822042996","0.0373353928415308"
"No","2017","(2c_gen) general maturity certificate","Male","13","","",""
"No","2017","(2c_gen) general maturity certificate","Female","27","","",""
"No","2017","(2c_voc) vocational maturity certificate","Male","17","","",""
"No","2017","(2c_voc) vocational maturity certificate","Female","28","","",""
"No","2017","(3a) lower tertiary education","Male","13","","",""
"No","2017","(3a) lower tertiary education","Female","27","","",""
"No","2017","(3b) higher tertiary education","Male","50","0.0752854125242914","0.0533931693705276","0.0971776556780551"
"No","2017","(3b) higher tertiary education","Female","55","0.099034515662049","0.0740250058522684","0.12404402547183"
"Yes","2018","(0) in school","Male","1","","",""
"Yes","2018","(0) in school","Female","","","",""
"Yes","2018","(1a) inadequately completed","Male","19","","",""
"Yes","2018","(1a) inadequately completed","Female","14","","",""
"Yes","2018","(1b) general elementary school","Male","4","","",""
"Yes","2018","(1b) general elementary school","Female","7","","",""
"Yes","2018","(1c) basic vocational qualification","Male","","","",""
"Yes","2018","(1c) basic vocational qualification","Female","","","",""
"Yes","2018","(2b) intermediate general qualification","Male","","","",""
"Yes","2018","(2b) intermediate general qualification","Female","","","",""
"Yes","2018","(2a) intermediate vocational","Male","","","",""
"Yes","2018","(2a) intermediate vocational","Female","","","",""
"Yes","2018","(2c_gen) general maturity certificate","Male","6","","",""
"Yes","2018","(2c_gen) general maturity certificate","Female","3","","",""
"Yes","2018","(2c_voc) vocational maturity certificate","Male","","","",""
"Yes","2018","(2c_voc) vocational maturity certificate","Female","1","","",""
"Yes","2018","(3a) lower tertiary education","Male","","","",""
"Yes","2018","(3a) lower tertiary education","Female","","","",""
"Yes","2018","(3b) higher tertiary education","Male","2","","",""
"Yes","2018","(3b) higher tertiary education","Female","4","","",""
"No","2018","(0) in school","Male","","","",""
"No","2018","(0) in school","Female","","","",""
"No","2018","(1a) inadequately completed","Male","2","","",""
"No","2018","(1a) inadequately completed","Female","7","","",""
"No","2018","(1b) general elementary school","Male","1","","",""
"No","2018","(1b) general elementary school","Female","7","","",""
"No","2018","(1c) basic vocational qualification","Male","","","",""
"No","2018","(1c) basic vocational qualification","Female","","","",""
"No","2018","(2b) intermediate general qualification","Male","","","",""
"No","2018","(2b) intermediate general qualification","Female","","","",""
"No","2018","(2a) intermediate vocational","Male","","","",""
"No","2018","(2a) intermediate vocational","Female","","","",""
"No","2018","(2c_gen) general maturity certificate","Male","1","","",""
"No","2018","(2c_gen) general maturity certificate","Female","1","","",""
"No","2018","(2c_voc) vocational maturity certificate","Male","","","",""
"No","2018","(2c_voc) vocational maturity certificate","Female","","","",""
"No","2018","(3a) lower tertiary education","Male","","","",""
"No","2018","(3a) lower tertiary education","Female","","","",""
"No","2018","(3b) higher tertiary education","Male","","","",""
"No","2018","(3b) higher tertiary education","Female","2","","",""
"Yes","2019","(0) in school","Male","14","","",""
"Yes","2019","(0) in school","Female","24","","",""
"Yes","2019","(1a) inadequately completed","Male","231","0.949854398991488","0.92372522784008","0.975983570142897"
"Yes","2019","(1a) inadequately completed","Female","266","0.910159882037874","0.877801897376618","0.942517866699131"
"Yes","2019","(1b) general elementary school","Male","284","0.933998946008373","0.906580588008505","0.96141730400824"
"Yes","2019","(1b) general elementary school","Female","536","0.961134587414426","0.945212000812181","0.977057174016671"
"Yes","2019","(1c) basic vocational qualification","Male","1090","0.954509195627869","0.942465742208349","0.966552649047388"
"Yes","2019","(1c) basic vocational qualification","Female","947","0.947431479396598","0.933681735229043","0.961181223564153"
"Yes","2019","(2b) intermediate general qualification","Male","77","0.914932954220274","0.854178112722275","0.975687795718272"
"Yes","2019","(2b) intermediate general qualification","Female","152","0.983843234345997","0.9644285314744","1.00325793721759"
"Yes","2019","(2a) intermediate vocational","Male","784","0.952231773935175","0.937704844939504","0.966758702930846"
"Yes","2019","(2a) intermediate vocational","Female","1237","0.940591180655657","0.927901259369102","0.953281101942211"
"Yes","2019","(2c_gen) general maturity certificate","Male","161","0.965133791709742","0.938109297229713","0.992158286189772"
"Yes","2019","(2c_gen) general maturity certificate","Female","225","0.90348756712282","0.866883376470304","0.940091757775337"
"Yes","2019","(2c_voc) vocational maturity certificate","Male","262","0.935420509590673","0.906734225992108","0.964106793189237"
"Yes","2019","(2c_voc) vocational maturity certificate","Female","457","0.899899176269422","0.873670289920875","0.926128062617968"
"Yes","2019","(3a) lower tertiary education","Male","298","0.931975304476622","0.904388041970625","0.959562566982618"
"Yes","2019","(3a) lower tertiary education","Female","321","0.875340840172207","0.840881144963898","0.909800535380516"
"Yes","2019","(3b) higher tertiary education","Male","575","0.942294837347524","0.924172246989152","0.960417427705896"
"Yes","2019","(3b) higher tertiary education","Female","573","0.939950823428898","0.921558983822313","0.958342663035484"
"No","2019","(0) in school","Male","3","","",""
"No","2019","(0) in school","Female","","","",""
"No","2019","(1a) inadequately completed","Male","37","0.0501456010085116","0.0240164298571027","0.0762747721599205"
"No","2019","(1a) inadequately completed","Female","34","0.0898401179621258","0.0574821333008693","0.122198102623382"
"No","2019","(1b) general elementary school","Male","31","0.0660010539916276","0.0385826959917603","0.0934194119914948"
"No","2019","(1b) general elementary school","Female","30","0.0388654125855742","0.0229428259833293","0.054787999187819"
"No","2019","(1c) basic vocational qualification","Male","60","0.0454908043721315","0.0334473509526116","0.0575342577916514"
"No","2019","(1c) basic vocational qualification","Female","65","0.0525685206034021","0.0388187764358469","0.0663182647709573"
"No","2019","(2b) intermediate general qualification","Male","4","","",""
"No","2019","(2b) intermediate general qualification","Female","10","","",""
"No","2019","(2a) intermediate vocational","Male","44","0.0477682260648252","0.0332412970691542","0.0622951550604963"
"No","2019","(2a) intermediate vocational","Female","96","0.0594088193443432","0.0467188980577887","0.0720987406308977"
"No","2019","(2c_gen) general maturity certificate","Male","16","","",""
"No","2019","(2c_gen) general maturity certificate","Female","25","","",""
"No","2019","(2c_voc) vocational maturity certificate","Male","20","","",""
"No","2019","(2c_voc) vocational maturity certificate","Female","46","0.100100823730578","0.0738719373820316","0.126329710079125"
"No","2019","(3a) lower tertiary education","Male","22","","",""
"No","2019","(3a) lower tertiary education","Female","32","0.124659159827793","0.0901994646194839","0.159118855036102"
"No","2019","(3b) higher tertiary education","Male","61","0.0577051626524761","0.0395825722941041","0.0758277530108481"
"No","2019","(3b) higher tertiary education","Female","68","0.0600491765711017","0.0416573369645164","0.078441016177687"
