"ple0162","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"No","2015","secondary school degree","East Germany","82","0.115863784801035","0.0951482157016537","0.136579353900417"
"No","2015","college entrance qualification","West Germany","168","0.118063158228867","0.100994917353004","0.13513139910473"
"No","2015","college entrance qualification","East Germany","33","0.125086176229773","0.0901781059941301","0.159994246465417"
"No","2015","Other degree","West Germany","79","0.0892452728924082","0.0709614089504841","0.107529136834332"
"No","2015","Other degree","East Germany","4","","",""
"No","2015","no degree/no degree yet","West Germany","25","","",""
"No","2015","no degree/no degree yet","East Germany","5","","",""
"Yes","2016","lower secondary degree","West Germany","2","","",""
"Yes","2016","lower secondary degree","East Germany","","","",""
"Yes","2016","secondary school degree","West Germany","2","","",""
"Yes","2016","secondary school degree","East Germany","","","",""
"Yes","2016","college entrance qualification","West Germany","1","","",""
"Yes","2016","college entrance qualification","East Germany","","","",""
"Yes","2016","Other degree","West Germany","268","0.735240228205901","0.689279480044392","0.781200976367409"
"Yes","2016","Other degree","East Germany","64","0.701551317308819","0.601902961569643","0.801199673047994"
"Yes","2016","no degree/no degree yet","West Germany","261","0.801996720998453","0.758805378603579","0.845188063393326"
"Yes","2016","no degree/no degree yet","East Germany","69","0.777692161670667","0.689814171829243","0.865570151512092"
"No","2016","lower secondary degree","West Germany","","","",""
"No","2016","lower secondary degree","East Germany","","","",""
"No","2016","secondary school degree","West Germany","","","",""
"No","2016","secondary school degree","East Germany","","","",""
"No","2016","college entrance qualification","West Germany","","","",""
"No","2016","college entrance qualification","East Germany","","","",""
"No","2016","Other degree","West Germany","86","0.264759771794099","0.218799023632591","0.310720519955608"
"No","2016","Other degree","East Germany","17","","",""
"No","2016","no degree/no degree yet","West Germany","66","0.198003279001547","0.154811936606674","0.241194621396421"
"No","2016","no degree/no degree yet","East Germany","17","","",""
"Yes","2017","lower secondary degree","West Germany","2184","0.963856666751762","0.95619203030521","0.971521303198313"
"Yes","2017","lower secondary degree","East Germany","532","0.967429138352915","0.952647675561018","0.982210601144812"
"Yes","2017","secondary school degree","West Germany","1499","0.961433549845724","0.951926747733008","0.970940351958439"
"Yes","2017","secondary school degree","East Germany","899","0.95006452176044","0.936118207325753","0.964010836195128"
"Yes","2017","college entrance qualification","West Germany","1332","0.922441065159444","0.908654719065706","0.936227411253183"
"Yes","2017","college entrance qualification","East Germany","354","0.954620949851711","0.933639022826473","0.975602876876949"
"Yes","2017","Other degree","West Germany","919","0.925326366447783","0.909202606240389","0.941450126655177"
"Yes","2017","Other degree","East Germany","114","0.894976514762703","0.841864577954247","0.948088451571158"
"Yes","2017","no degree/no degree yet","West Germany","461","0.942511427183037","0.922309301029624","0.962713553336451"
"Yes","2017","no degree/no degree yet","East Germany","44","0.993882872622582","0.972690099714615","1.01507564553055"
"No","2017","lower secondary degree","West Germany","94","0.0361433332482385","0.0284786968016871","0.0438079696947898"
"No","2017","lower secondary degree","East Germany","22","","",""
"No","2017","secondary school degree","West Germany","77","0.0385664501542763","0.0290596480415606","0.048073252266992"
"No","2017","secondary school degree","East Germany","38","0.0499354782395597","0.0359891638048724","0.063881792674247"
"No","2017","college entrance qualification","West Germany","114","0.0775589348405556","0.0637725887468172","0.0913452809342939"
"No","2017","college entrance qualification","East Germany","24","","",""
"No","2017","Other degree","West Germany","102","0.0746736335522172","0.0585498733448234","0.0907973937596111"
"No","2017","Other degree","East Germany","14","","",""
"No","2017","no degree/no degree yet","West Germany","49","0.0574885728169628","0.0372864466635492","0.0776906989703763"
"No","2017","no degree/no degree yet","East Germany","8","","",""
"Yes","2018","lower secondary degree","West Germany","1","","",""
"Yes","2018","lower secondary degree","East Germany","","","",""
"Yes","2018","secondary school degree","West Germany","","","",""
"Yes","2018","secondary school degree","East Germany","","","",""
"Yes","2018","college entrance qualification","West Germany","","","",""
"Yes","2018","college entrance qualification","East Germany","","","",""
"Yes","2018","Other degree","West Germany","23","","",""
"Yes","2018","Other degree","East Germany","3","","",""
"Yes","2018","no degree/no degree yet","West Germany","31","0.783629702011921","0.654397705599891","0.912861698423951"
"Yes","2018","no degree/no degree yet","East Germany","3","","",""
"No","2018","lower secondary degree","West Germany","3","","",""
"No","2018","lower secondary degree","East Germany","1","","",""
"No","2018","secondary school degree","West Germany","","","",""
"No","2018","secondary school degree","East Germany","","","",""
"No","2018","college entrance qualification","West Germany","","","",""
"No","2018","college entrance qualification","East Germany","","","",""
"No","2018","Other degree","West Germany","6","","",""
"No","2018","Other degree","East Germany","1","","",""
"No","2018","no degree/no degree yet","West Germany","8","","",""
"No","2018","no degree/no degree yet","East Germany","1","","",""
"Yes","2019","lower secondary degree","West Germany","1968","0.951434367664553","0.942198749010825","0.960669986318282"
"Yes","2019","lower secondary degree","East Germany","479","0.951144714788139","0.932343691907021","0.969945737669256"
"Yes","2019","secondary school degree","West Germany","1557","0.948374957528243","0.937759464425846","0.958990450630639"
"Yes","2019","secondary school degree","East Germany","936","0.918781019676961","0.901892179185572","0.93566986016835"
"Yes","2019","college entrance qualification","West Germany","1516","0.925911429513102","0.913258429578974","0.938564429447231"
"Yes","2019","college entrance qualification","East Germany","434","0.937077299579603","0.915006757524294","0.959147841634912"
"Yes","2019","Other degree","West Germany","908","0.935131260401596","0.920119146907903","0.950143373895288"
"Yes","2019","Other degree","East Germany","114","0.967579127208032","0.937249432429204","0.997908821986859"
"Yes","2019","no degree/no degree yet","West Germany","447","0.921986034679889","0.898823140431165","0.945148928928612"
"Yes","2019","no degree/no degree yet","East Germany","85","0.979808409127237","0.950909380513738","1.00870743774074"
"No","2019","lower secondary degree","West Germany","113","0.0485656323354469","0.0393300136817184","0.0578012509891754"
"No","2019","lower secondary degree","East Germany","26","","",""
"No","2019","secondary school degree","West Germany","112","0.0516250424717573","0.0410095493693606","0.0622405355741541"
"No","2019","secondary school degree","East Germany","69","0.081218980323039","0.06433013983165","0.0981078208144281"
"No","2019","college entrance qualification","West Germany","130","0.0740885704868978","0.0614355705527692","0.0867415704210264"
"No","2019","college entrance qualification","East Germany","31","0.0629227004203967","0.0408521583650877","0.0849932424757057"
"No","2019","Other degree","West Germany","126","0.0648687395984043","0.0498566261047116","0.079880853092097"
"No","2019","Other degree","East Germany","17","","",""
"No","2019","no degree/no degree yet","West Germany","68","0.0780139653201113","0.0548510710713881","0.101176859568835"
"No","2019","no degree/no degree yet","East Germany","6","","",""
