"ple0040","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"No","1991","Part Time","no migration background","1175","0.925200786429644","0.910669577788535","0.939731995070754","2"
"No","1991","Part Time","direct migration background","396","0.949871468263217","0.928851946341232","0.970890990185201","2"
"No","1991","Not Working","no migration background","1797","0.739620465445257","0.72188521542248","0.757355715468034","2"
"No","1991","Not Working","direct migration background","623","0.747984649687196","0.716994601038716","0.778974698335675","2"
"No","1991","Not Working","indirect migration background","127","0.898867952675269","0.84781885855126","0.949917046799278","2"
"No","1991","Full Time","direct migration background","1255","0.95837982701324","0.947577022921004","0.969182631105476","2"
"Yes","1991","Part Time","direct migration background","18","","","","1"
"Yes","1991","Part Time","indirect migration background","1","","","","1"
"Yes","1991","Not Working","no migration background","555","0.260379534554743","0.242644284531966","0.27811478457752","1"
"Yes","1991","Not Working","direct migration background","131","0.252015350312804","0.221025301664325","0.283005398961284","1"
"Yes","1991","Not Working","indirect migration background","7","","","","1"
"Yes","1991","Full Time","no migration background","194","0.0689139414178327","0.0598070083416297","0.0780208744940358","1"
"Yes","1991","Full Time","direct migration background","58","0.0416201729867597","0.0308173688945237","0.0524229770789956","1"
"Yes","1991","Full Time","indirect migration background","1","","","","1"
"Yes","1991","Part Time","no migration background","84","0.0747992135703556","0.0602680049292461","0.0893304222114652","1"
"No","1992","Part Time","indirect migration background","82","0.896275269192848","0.831834497853","0.960716040532696","2"
"No","1992","Full Time","no migration background","4776","0.937622132761964","0.930951383885601","0.944292881638327","2"
"No","1992","Full Time","indirect migration background","165","1","1","1","2"
"No","1992","Part Time","no migration background","1869","0.928044135295521","0.916696095828662","0.939392174762381","2"
"No","1992","Part Time","direct migration background","391","0.935449869789758","0.911693175948814","0.959206563630702","2"
"No","1992","Not Working","no migration background","2514","0.745426420918589","0.730431276911943","0.760421564925235","2"
"No","1992","Not Working","direct migration background","653","0.758154606790843","0.728351653918081","0.787957559663605","2"
"No","1992","Not Working","indirect migration background","148","0.922116818631343","0.880063467917068","0.964170169345618","2"
"No","1992","Full Time","direct migration background","1233","0.932549901611419","0.918994495020486","0.946105308202352","2"
"Yes","1992","Part Time","direct migration background","20","","","","1"
"Yes","1992","Part Time","indirect migration background","4","","","","1"
"Yes","1992","Not Working","no migration background","728","0.254573579081411","0.239578435074765","0.269568723088057","1"
"Yes","1992","Not Working","direct migration background","140","0.241845393209157","0.212042440336395","0.271648346081919","1"
"Yes","1992","Not Working","indirect migration background","8","","","","1"
"Yes","1992","Full Time","no migration background","273","0.0623778672380359","0.055707118361673","0.0690486161143989","1"
"Yes","1992","Full Time","direct migration background","82","0.0674500983885807","0.0538946917976477","0.0810055049795137","1"
"Yes","1992","Full Time","indirect migration background","","","","","1"
"Yes","1992","Part Time","no migration background","123","0.0719558647044787","0.0606078252376193","0.083303904171338","1"
"No","1993","Part Time","indirect migration background","","","","","2"
"No","1993","Full Time","no migration background","","","","","2"
"No","1993","Full Time","direct migration background","","","","","2"
"No","1993","Full Time","indirect migration background","","","","","2"
"No","1993","Part Time","no migration background","","","","","2"
"No","1993","Part Time","direct migration background","","","","","2"
"No","1993","Not Working","no migration background","","","","","2"
"No","1993","Not Working","direct migration background","","","","","2"
"No","1993","Not Working","indirect migration background","","","","","2"
"Yes","1993","Part Time","direct migration background","","","","","1"
"Yes","1993","Part Time","indirect migration background","","","","","1"
"Yes","1993","Not Working","no migration background","","","","","1"
"Yes","1993","Not Working","direct migration background","","","","","1"
"Yes","1993","Not Working","indirect migration background","","","","","1"
"Yes","1993","Full Time","no migration background","","","","","1"
"Yes","1993","Full Time","direct migration background","","","","","1"
"Yes","1993","Full Time","indirect migration background","","","","","1"
"Yes","1993","Part Time","no migration background","","","","","1"
"No","1994","Full Time","no migration background","4413","0.939806471303875","0.932962155784313","0.946650786823437","2"
"No","1994","Part Time","indirect migration background","107","0.955224514744548","0.916399849264474","0.994049180224621","2"
"No","1994","Full Time","direct migration background","1028","0.94508914123792","0.931571490528375","0.958606791947465","2"
"No","1994","Full Time","indirect migration background","211","0.980854201570181","0.962407482659681","0.999300920480681","2"
"No","1994","Part Time","no migration background","1711","0.930265914414834","0.918577333612481","0.941954495217187","2"
"No","1994","Part Time","direct migration background","388","0.914315675705647","0.887451171216185","0.941180180195109","2"
"No","1994","Not Working","no migration background","2812","0.766915648117749","0.752920661297542","0.780910634937957","2"
"No","1994","Not Working","direct migration background","671","0.742309477165519","0.712537165839469","0.772081788491569","2"
"No","1994","Not Working","indirect migration background","162","0.932626386082338","0.895055727598879","0.970197044565796","2"
"Yes","1994","Part Time","direct migration background","29","","","","1"
"Yes","1994","Part Time","indirect migration background","2","","","","1"
"Yes","1994","Not Working","no migration background","694","0.233084351882251","0.219089365062043","0.247079338702458","1"
"Yes","1994","Not Working","direct migration background","158","0.257690522834481","0.227918211508431","0.287462834160531","1"
"Yes","1994","Not Working","indirect migration background","9","","","","1"
"Yes","1994","Full Time","no migration background","226","0.0601935286961251","0.0533492131765629","0.0670378442156873","1"
"Yes","1994","Full Time","direct migration background","63","0.0549108587620801","0.0413932080525348","0.0684285094716254","1"
"Yes","1994","Full Time","indirect migration background","1","","","","1"
"Yes","1994","Part Time","no migration background","113","0.069734085585166","0.0580455047828128","0.0814226663875193","1"
"No","1995","Full Time","no migration background","4277","0.939957483263035","0.933025666175234","0.946889300350837","2"
"No","1995","Part Time","indirect migration background","131","0.964069993835094","0.932674730108118","0.995465257562069","2"
"No","1995","Full Time","direct migration background","1084","0.951195235291133","0.938737071928661","0.963653398653604","2"
"No","1995","Full Time","indirect migration background","202","0.978289265418347","0.958290466653731","0.998288064182963","2"
"No","1995","Part Time","no migration background","1792","0.914893764050425","0.90240910665487","0.927378421445979","2"
"No","1995","Part Time","direct migration background","514","0.938118596541312","0.917778048107896","0.958459144974729","2"
"No","1995","Not Working","no migration background","2772","0.751798141500175","0.737472900513082","0.766123382487268","2"
"No","1995","Not Working","direct migration background","913","0.792326305886738","0.768267196123886","0.81638541564959","2"
"No","1995","Not Working","indirect migration background","162","0.922376696764181","0.882153753026765","0.962599640501598","2"
"Yes","1995","Part Time","direct migration background","25","","","","1"
"Yes","1995","Part Time","indirect migration background","4","","","","1"
"Yes","1995","Not Working","no migration background","721","0.248201858499825","0.233876617512732","0.262527099486917","1"
"Yes","1995","Not Working","direct migration background","179","0.207673694113262","0.18361458435041","0.231732803876114","1"
"Yes","1995","Not Working","indirect migration background","8","","","","1"
"Yes","1995","Full Time","no migration background","235","0.060042516736965","0.0531106996491635","0.0669743338247665","1"
"Yes","1995","Full Time","direct migration background","65","0.0488047647088672","0.0363466013463957","0.0612629280713386","1"
"Yes","1995","Full Time","indirect migration background","2","","","","1"
"Yes","1995","Part Time","no migration background","127","0.0851062359495753","0.0726215785540209","0.0975908933451297","1"
"No","1996","Full Time","no migration background","4273","0.939005449071481","0.932027070063286","0.945983828079677","2"
"No","1996","Part Time","indirect migration background","144","0.956630978478999","0.923815460373235","0.989446496584763","2"
"No","1996","Full Time","direct migration background","968","0.961630405167112","0.94976640741744","0.973494402916784","2"
"No","1996","Full Time","indirect migration background","216","0.980131396333495","0.961691325945306","0.998571466721683","2"
"No","1996","Part Time","no migration background","1838","0.924695728658216","0.913019359407632","0.9363720979088","2"
"No","1996","Part Time","direct migration background","546","0.946267405146104","0.927979350327404","0.964555459964804","2"
"No","1996","Not Working","no migration background","2703","0.745861152441783","0.731312144137316","0.76041016074625","2"
"No","1996","Not Working","direct migration background","839","0.762551416696522","0.736488832806609","0.788614000586436","2"
"No","1996","Not Working","indirect migration background","176","0.968368068098938","0.942870903231439","0.993865232966438","2"
"Yes","1996","Part Time","direct migration background","38","0.0537325948538965","0.0354445400351965","0.0720206496725965","1"
"Yes","1996","Part Time","indirect migration background","4","","","","1"
"Yes","1996","Not Working","no migration background","737","0.254138847558217","0.23958983925375","0.268687855862684","1"
"Yes","1996","Not Working","direct migration background","185","0.237448583303478","0.211385999413564","0.263511167193392","1"
"Yes","1996","Not Working","indirect migration background","5","","","","1"
"Yes","1996","Full Time","no migration background","245","0.0609945509285188","0.0540161719203233","0.0679729299367143","1"
"Yes","1996","Full Time","direct migration background","39","0.0383695948328881","0.0265055970832164","0.0502335925825599","1"
"Yes","1996","Full Time","indirect migration background","4","","","","1"
"Yes","1996","Part Time","no migration background","124","0.0753042713417841","0.0636279020912001","0.0869806405923681","1"
"No","1997","Part Time","indirect migration background","140","0.959585632499205","0.927421147170511","0.991750117827898","2"
"No","1997","Full Time","no migration background","4177","0.934155796661934","0.926836859939758","0.94147473338411","2"
"No","1997","Full Time","direct migration background","908","0.953394345351135","0.939983054627715","0.966805636074555","2"
"No","1997","Full Time","indirect migration background","222","0.97616322591245","0.956319641448057","0.996006810376843","2"
"No","1997","Part Time","no migration background","1751","0.91541066805574","0.902855344095299","0.927965992016182","2"
"No","1997","Part Time","direct migration background","486","0.952253966707969","0.933838212071182","0.970669721344756","2"
"No","1997","Not Working","no migration background","2761","0.752165980065487","0.737841704027748","0.766490256103227","2"
"No","1997","Not Working","direct migration background","831","0.791629607559776","0.766569580989248","0.816689634130305","2"
"No","1997","Not Working","indirect migration background","193","0.94748195610407","0.916566700745134","0.978397211463006","2"
"Yes","1997","Part Time","direct migration background","29","","","","1"
"Yes","1997","Part Time","indirect migration background","4","","","","1"
"Yes","1997","Not Working","no migration background","729","0.247834019934513","0.233509743896773","0.262158295972252","1"
"Yes","1997","Not Working","direct migration background","178","0.208370392440224","0.183310365869695","0.233430419010752","1"
"Yes","1997","Not Working","indirect migration background","7","","","","1"
"Yes","1997","Full Time","no migration background","234","0.0658442033380657","0.0585252666158896","0.0731631400602418","1"
"Yes","1997","Full Time","direct migration background","41","0.046605654648865","0.033194363925445","0.060016945372285","1"
"Yes","1997","Full Time","indirect migration background","5","","","","1"
"Yes","1997","Part Time","no migration background","136","0.0845893319442597","0.0720340079838182","0.0971446559047011","1"
"No","1998","Part Time","indirect migration background","145","0.950996209509725","0.916564082823995","0.985428336195455","2"
"No","1998","Full Time","no migration background","4590","0.935453027290467","0.928534632869529","0.942371421711405","2"
"No","1998","Full Time","direct migration background","841","0.956121753347197","0.942619595193066","0.969623911501328","2"
"No","1998","Full Time","indirect migration background","237","0.987866380857765","0.974129204929425","1.00160355678611","2"
"No","1998","Part Time","no migration background","2044","0.918862352455679","0.907444892488888","0.93027981242247","2"
"No","1998","Part Time","direct migration background","488","0.938446178715258","0.917708724749492","0.959183632681023","2"
"No","1998","Not Working","no migration background","3269","0.756783302568623","0.743738273801499","0.769828331335748","2"
"No","1998","Not Working","direct migration background","820","0.784221838113682","0.75876404017878","0.809679636048583","2"
"No","1998","Not Working","indirect migration background","204","0.964259558904726","0.939030947116353","0.9894881706931","2"
"Yes","1998","Part Time","direct migration background","28","","","","1"
"Yes","1998","Part Time","indirect migration background","6","","","","1"
"Yes","1998","Not Working","no migration background","886","0.243216697431377","0.230171668664252","0.256261726198501","1"
"Yes","1998","Not Working","direct migration background","183","0.215778161886318","0.190320363951417","0.24123595982122","1"
"Yes","1998","Full Time","no migration background","256","0.0645469727095334","0.0576285782885953","0.0714653671304714","1"
"Yes","1998","Full Time","direct migration background","43","0.0438782466528026","0.0303760884986717","0.0573804048069336","1"
"Yes","1998","Full Time","indirect migration background","7","","","","1"
"Yes","1998","Part Time","no migration background","153","0.0811376475443208","0.0697201875775297","0.0925551075111118","1"
"Yes","1998","Not Working","indirect migration background","4","","","","1"
"No","1999","Part Time","indirect migration background","172","0.99187754984868","0.978540922248346","1.00521417744902","2"
"No","1999","Not Working","no migration background","3004","0.746562150699291","0.732811440702705","0.760312860695876","2"
"No","1999","Not Working","direct migration background","739","0.768404122312006","0.740965302847244","0.795842941776768","2"
"No","1999","Not Working","indirect migration background","182","0.930483392029489","0.894602103062081","0.966364680996897","2"
"No","1999","Full Time","no migration background","4478","0.928408205417962","0.921078858248337","0.935737552587587","2"
"No","1999","Full Time","direct migration background","807","0.952811013251547","0.938514061655431","0.967107964847663","2"
"No","1999","Full Time","indirect migration background","236","0.970771493313797","0.949635872981107","0.991907113646486","2"
"No","1999","Part Time","no migration background","2157","0.922304688558073","0.911383628311405","0.933225748804742","2"
"No","1999","Part Time","direct migration background","432","0.935301954192012","0.912870955726373","0.957732952657651","2"
"Yes","1999","Part Time","direct migration background","30","0.0646980458079881","0.0422670473423487","0.0871290442736275","1"
"Yes","1999","Part Time","indirect migration background","2","","","","1"
"Yes","1999","Not Working","no migration background","840","0.253437849300709","0.239687139304124","0.267188559297295","1"
"Yes","1999","Not Working","direct migration background","169","0.231595877687994","0.204157058223232","0.259034697152756","1"
"Yes","1999","Full Time","no migration background","275","0.0715917945820378","0.0642624474124126","0.0789211417516631","1"
"Yes","1999","Full Time","direct migration background","38","0.0471889867484527","0.0328920351523366","0.0614859383445689","1"
"Yes","1999","Full Time","indirect migration background","8","","","","1"
"Yes","1999","Part Time","no migration background","151","0.0776953114419265","0.0667742511952581","0.088616371688595","1"
"Yes","1999","Not Working","indirect migration background","11","","","","1"
"No","2000","Part Time","indirect migration background","237","0.974827089914422","0.955131206664714","0.994522973164131","2"
"No","2000","Not Working","no migration background","5863","0.774764194075414","0.76525026906794","0.784278119082889","2"
"No","2000","Not Working","direct migration background","1145","0.829075697469106","0.80907624854247","0.849075146395742","2"
"No","2000","Not Working","indirect migration background","231","0.929953839557805","0.897929805345879","0.96197787376973","2"
"No","2000","Full Time","no migration background","8015","0.935696090521259","0.930478375658692","0.940913805383826","2"
"No","2000","Full Time","direct migration background","1206","0.962820522208162","0.952327727308615","0.973313317107709","2"
"No","2000","Full Time","indirect migration background","330","0.982242979800711","0.968184357832503","0.99630160176892","2"
"No","2000","Part Time","no migration background","3816","0.916950862449743","0.90852450112152","0.925377223777966","2"
"No","2000","Part Time","direct migration background","688","0.948820239826651","0.932768581704115","0.964871897949186","2"
"Yes","2000","Part Time","direct migration background","36","0.0511797601733494","0.0351281020508141","0.0672314182958847","1"
"Yes","2000","Part Time","indirect migration background","6","","","","1"
"Yes","2000","Not Working","no migration background","1543","0.225235805924585","0.215721880917111","0.23474973093206","1"
"Yes","2000","Not Working","direct migration background","216","0.170924302530894","0.150924853604258","0.19092375145753","1"
"Yes","2000","Full Time","no migration background","475","0.0643039094787412","0.0590861946161742","0.0695216243413082","1"
"Yes","2000","Full Time","direct migration background","43","0.0371794777918382","0.0266866828922913","0.0476722726913851","1"
"Yes","2000","Full Time","indirect migration background","9","","","","1"
"Yes","2000","Part Time","no migration background","304","0.083049137550257","0.0746227762220343","0.0914754988784798","1"
"Yes","2000","Not Working","indirect migration background","13","","","","1"
"No","2001","Part Time","indirect migration background","217","0.968666189697408","0.945851332358729","0.991481047036087","2"
"No","2001","Not Working","no migration background","5277","0.763966557555596","0.75380767215382","0.774125442957373","2"
"No","2001","Not Working","direct migration background","949","0.826218510194974","0.804212797059241","0.848224223330707","2"
"No","2001","Not Working","indirect migration background","215","0.898134438309852","0.859213037235831","0.937055839383872","2"
"No","2001","Full Time","no migration background","7253","0.941187760948935","0.935914212544769","0.946461309353101","2"
"No","2001","Full Time","direct migration background","1051","0.957823299725168","0.945929413614926","0.96971718583541","2"
"No","2001","Full Time","indirect migration background","308","0.965662320050924","0.945679771974974","0.985644868126874","2"
"No","2001","Part Time","no migration background","3634","0.91632822828084","0.907653563608525","0.925002892953155","2"
"No","2001","Part Time","direct migration background","655","0.950913221199952","0.93474587482871","0.967080567571194","2"
"Yes","2001","Part Time","direct migration background","31","0.0490867788000477","0.0329194324288059","0.0652541251712895","1"
"Yes","2001","Part Time","indirect migration background","7","","","","1"
"Yes","2001","Not Working","no migration background","1435","0.236033442444404","0.225874557042627","0.24619232784618","1"
"Yes","2001","Not Working","direct migration background","190","0.173781489805026","0.151775776669293","0.195787202940759","1"
"Yes","2001","Full Time","no migration background","393","0.0588122390510648","0.0535386906468987","0.064085787455231","1"
"Yes","2001","Full Time","direct migration background","46","0.042176700274832","0.0302828141645901","0.0540705863850739","1"
"Yes","2001","Full Time","indirect migration background","11","","","","1"
"Yes","2001","Part Time","no migration background","280","0.0836717717191597","0.0749971070468445","0.0923464363914749","1"
"Yes","2001","Not Working","indirect migration background","17","","","","1"
"No","2002","Full Time","no migration background","7704","0.934006014638532","0.928620874481562","0.939391154795501","2"
"No","2002","Part Time","indirect migration background","205","0.972162228095","0.949912482414188","0.994411973775812","2"
"No","2002","Not Working","no migration background","5387","0.750808215233521","0.740607403523081","0.761009026943962","2"
"No","2002","Not Working","direct migration background","913","0.829439314001096","0.807222273499536","0.851656354502657","2"
"No","2002","Not Working","indirect migration background","220","0.899226094583823","0.860981672036161","0.937470517131485","2"
"No","2002","Full Time","direct migration background","1017","0.965256303128105","0.954205821726648","0.976306784529562","2"
"No","2002","Full Time","indirect migration background","320","0.975755486899705","0.959160827026851","0.992350146772559","2"
"No","2002","Part Time","no migration background","4071","0.913107743763626","0.904755395035838","0.921460092491415","2"
"No","2002","Part Time","direct migration background","610","0.92387791674906","0.903459445924445","0.944296387573674","2"
"Yes","2002","Part Time","direct migration background","38","0.0761220832509405","0.0557036124263258","0.0965405540755552","1"
"Yes","2002","Part Time","indirect migration background","5","","","","1"
"Yes","2002","Not Working","no migration background","1520","0.249191784766479","0.238990973056038","0.259392596476919","1"
"Yes","2002","Not Working","direct migration background","188","0.170560685998904","0.148343645497343","0.192777726500464","1"
"Yes","2002","Not Working","indirect migration background","18","","","","1"
"Yes","2002","Full Time","no migration background","461","0.0659939853614685","0.0606088452044988","0.0713791255184382","1"
"Yes","2002","Full Time","direct migration background","38","0.0347436968718948","0.0236932154704375","0.0457941782733521","1"
"Yes","2002","Full Time","indirect migration background","10","","","","1"
"Yes","2002","Part Time","no migration background","298","0.0868922562363737","0.0785399075085852","0.0952446049641621","1"
"No","2003","Full Time","no migration background","7238","0.93361139571683","0.92803942836114","0.939183363072519","2"
"No","2003","Part Time","indirect migration background","218","0.980958974510338","0.96310119643419","0.998816752586487","2"
"No","2003","Not Working","no migration background","5342","0.757001559671909","0.746837430624725","0.767165688719093","2"
