"ple0040","year","bula_h","n","percent","lower_confidence","upper_confidence","value"
"No","1997","Lower Saxony","908","0.842636595688872","0.820409087044023","0.86486410433372","2"
"No","1997","North Rhine-Westphalia","2202","0.841877547085175","0.827595444145716","0.856159650024634","2"
"No","1997","Bremen","83","0.880596829633538","0.815045628774132","0.946148030492944","2"
"No","1997","Hesse","748","0.868031608058425","0.845251651208448","0.890811564908401","2"
"No","1997","Brandenburg","537","0.884797969615279","0.85920918702565","0.910386752204908","2"
"No","1997","Rhineland-Palatinate,Saarland","632","0.847949006820514","0.821611268180296","0.874286745460732","2"
"No","1997","Baden-Württemberg","1525","0.859558545494582","0.843133917452262","0.875983173536902","2"
"No","1997","Bavaria","1469","0.871497811969059","0.855196855845359","0.887798768092758","2"
"No","1997","Berlin","442","0.825638061300811","0.792773048343671","0.85850307425795","2"
"No","1997","Mecklenburg-Western Pomerania","351","0.885027554951929","0.853369001478759","0.916686108425099","2"
"No","1997","Saxony","1009","0.916449451939868","0.900007152512858","0.932891751366878","2"
"No","1997","Saxony-Anhalt","609","0.909852027204556","0.888019162310396","0.931684892098717","2"
"No","1997","Thuringia","606","0.894842491682107","0.871404057935633","0.91828092542858","2"
"Yes","1997","Schleswig-Holstein","32","0.153426992115888","0.110278682328413","0.196575301903363","1"
"Yes","1997","Hamburg","13","","","","1"
"Yes","1997","Lower Saxony","123","0.157363404311128","0.13513589566628","0.179590912955976","1"
"Yes","1997","Hesse","100","0.131968391941575","0.109188435091599","0.154748348791552","1"
"Yes","1997","Rhineland-Palatinate,Saarland","82","0.152050993179486","0.125713254539268","0.178388731819704","1"
"Yes","1997","Baden-Württemberg","194","0.140441454505418","0.124016826463098","0.156866082547738","1"
"Yes","1997","Bavaria","150","0.128502188030941","0.112201231907242","0.144803144154641","1"
"Yes","1997","Berlin","70","0.17436193869919","0.14149692574205","0.207226951656329","1"
"Yes","1997","Brandenburg","61","0.115202030384721","0.0896132477950916","0.14079081297435","1"
"Yes","1997","Mecklenburg-Western Pomerania","39","0.114972445048071","0.0833138915749005","0.146630998521241","1"
"Yes","1997","Bremen","11","","","","1"
"Yes","1997","North Rhine-Westphalia","305","0.158122452914825","0.143840349975366","0.172404555854284","1"
"Yes","1997","Saxony","79","0.0835505480601317","0.0671082486331218","0.0999928474871417","1"
"Yes","1997","Saxony-Anhalt","52","0.0901479727954436","0.0683151079012828","0.111980837689604","1"
"Yes","1997","Thuringia","52","0.105157508317893","0.0817190745714196","0.128595942064366","1"
"No","1998","Schleswig-Holstein","315","0.880821031753943","0.846877446093844","0.914764617414043","2"
"No","1998","Lower Saxony","1059","0.855534143677911","0.835626449367525","0.875441837988297","2"
"No","1998","Hamburg","132","0.808088087189484","0.745483433667289","0.870692740711678","2"
"No","1998","Bremen","87","0.80957794305681","0.733004995689155","0.886150890424465","2"
"No","1998","North Rhine-Westphalia","2464","0.838008979238908","0.824460757959547","0.851557200518269","2"
"No","1998","Hesse","827","0.868982747887105","0.847435467645649","0.890530028128561","2"
"No","1998","Brandenburg","555","0.89568459614785","0.871604703798093","0.919764488497607","2"
"No","1998","Rhineland-Palatinate,Saarland","702","0.850971618628779","0.826325250156096","0.875617987101462","2"
"No","1998","Baden-Württemberg","1612","0.862829523696408","0.846984908814333","0.878674138578483","2"
"No","1998","Bavaria","1665","0.856101211967188","0.840150401929772","0.872052022004605","2"
"No","1998","Berlin","467","0.873342318993716","0.84491975600984","0.901764881977591","2"
"No","1998","Mecklenburg-Western Pomerania","372","0.890561446885329","0.860342920704537","0.920779973066122","2"
"No","1998","Saxony","1094","0.920163302644846","0.904685504381528","0.935641100908164","2"
"No","1998","Saxony-Anhalt","621","0.899535118779617","0.876989926769986","0.922080310789248","2"
"No","1998","Thuringia","666","0.882354036972893","0.858997989160912","0.905710084784874","2"
"Yes","1998","Schleswig-Holstein","35","0.119178968246057","0.0852353825859571","0.153122553906156","1"
"Yes","1998","Hamburg","20","","","","1"
"Yes","1998","Lower Saxony","139","0.144465856322089","0.124558162011703","0.164373550632476","1"
"Yes","1998","Hesse","115","0.131017252112895","0.109469971871439","0.152564532354351","1"
"Yes","1998","Rhineland-Palatinate,Saarland","100","0.149028381371221","0.124382012898538","0.173674749843904","1"
"Yes","1998","Baden-Württemberg","199","0.137170476303592","0.121325861421517","0.153015091185668","1"
"Yes","1998","Bremen","14","","","","1"
"Yes","1998","Bavaria","195","0.143898788032812","0.127947977995395","0.159849598070228","1"
"Yes","1998","Berlin","59","0.126657681006284","0.0982351180224088","0.15508024399016","1"
"Yes","1998","Brandenburg","64","0.104315403852151","0.0802355115023936","0.128395296201908","1"
"Yes","1998","Mecklenburg-Western Pomerania","38","0.109438553114671","0.0792200269338778","0.139657079295463","1"
"Yes","1998","Saxony","84","0.079836697355154","0.0643588990918361","0.0953144956184719","1"
"Yes","1998","North Rhine-Westphalia","377","0.161991020761092","0.148442799481731","0.175539242040453","1"
"Yes","1998","Saxony-Anhalt","62","0.100464881220383","0.0779196892107517","0.123010073230014","1"
"Yes","1998","Thuringia","65","0.117645963027107","0.0942899152151261","0.141002010839088","1"
"No","1999","Schleswig-Holstein","296","0.873796420471666","0.837858566776326","0.909734274167006","2"
"No","1999","Brandenburg","532","0.877112090871132","0.850864286447857","0.903359895294406","2"
"No","1999","Lower Saxony","1033","0.845429074748952","0.82474188118946","0.866116268308444","2"
"No","1999","Hamburg","123","0.816699808304413","0.752146094241428","0.881253522367398","2"
"No","1999","North Rhine-Westphalia","2348","0.828210580941071","0.814009152218651","0.842412009663492","2"
"No","1999","Bremen","73","0.795614466867053","0.711361895023613","0.879867038710494","2"
"No","1999","Hesse","789","0.867742189663511","0.845560220000451","0.889924159326572","2"
"No","1999","Rhineland-Palatinate,Saarland","667","0.838339388905715","0.812370612636401","0.86430816517503","2"
"No","1999","Mecklenburg-Western Pomerania","363","0.890988750344441","0.860485390776389","0.921492109912494","2"
"No","1999","Baden-Württemberg","1544","0.858973089185508","0.842605340158657","0.87534083821236","2"
"No","1999","Bavaria","1623","0.874606347753022","0.859307598486692","0.889905097019352","2"
"No","1999","Berlin","454","0.855333784560423","0.824923680599966","0.88574388852088","2"
"No","1999","Saxony","1074","0.916583478430719","0.900650628634899","0.932516328226539","2"
"No","1999","Saxony-Anhalt","627","0.903408450221934","0.88143086376629","0.925386036677578","2"
"No","1999","Thuringia","661","0.888754985876919","0.86581934947978","0.911690622274058","2"
"Yes","1999","Schleswig-Holstein","32","0.126203579528334","0.0902657258329936","0.162141433223674","1"
"Yes","1999","Hamburg","15","","","","1"
"Yes","1999","Lower Saxony","140","0.154570925251048","0.133883731691556","0.17525811881054","1"
"Yes","1999","Hesse","107","0.132257810336488","0.110075840673428","0.154439779999549","1"
"Yes","1999","Rhineland-Palatinate,Saarland","105","0.161660611094285","0.13569183482497","0.187629387363599","1"
"Yes","1999","Baden-Württemberg","193","0.141026910814492","0.12465916178764","0.157394659841343","1"
"Yes","1999","Bavaria","177","0.125393652246978","0.110094902980648","0.140692401513308","1"
"Yes","1999","Berlin","60","0.144666215439577","0.11425611147912","0.175076319400034","1"
"Yes","1999","Brandenburg","69","0.122887909128868","0.0966401047055935","0.149135713552143","1"
"Yes","1999","Mecklenburg-Western Pomerania","38","0.109011249655559","0.0785078900875059","0.139514609223611","1"
"Yes","1999","Bremen","15","","","","1"
"Yes","1999","Saxony","83","0.0834165215692808","0.0674836717734609","0.0993493713651008","1"
"Yes","1999","Saxony-Anhalt","67","0.096591549778066","0.074613963322422","0.11856913623371","1"
"Yes","1999","North Rhine-Westphalia","362","0.171789419058929","0.157587990336508","0.185990847781349","1"
"Yes","1999","Thuringia","61","0.111245014123081","0.0883093777259424","0.13418065052022","1"
"No","2000","Schleswig-Holstein","642","0.891473218353567","0.86865815928206","0.914288277425074","2"
"No","2000","Brandenburg","911","0.882986319607694","0.863269787646865","0.902702851568522","2"
"No","2000","Hamburg","258","0.816272120433453","0.772450091947375","0.860094148919531","2"
"No","2000","Lower Saxony","1798","0.865892638991544","0.851079819390627","0.880705458592462","2"
"No","2000","Bremen","162","0.841162850604536","0.788773456958511","0.89355224425056","2"
"No","2000","North Rhine-Westphalia","4517","0.860132765045372","0.850665329063262","0.869600201027482","2"
"No","2000","Hesse","1488","0.877327272010471","0.861649298664612","0.893005245356331","2"
"No","2000","Rhineland-Palatinate,Saarland","1288","0.866516616748416","0.849077477976576","0.883955755520256","2"
"No","2000","Mecklenburg-Western Pomerania","512","0.884767914215838","0.858462734738646","0.911073093693029","2"
"No","2000","Baden-Württemberg","2644","0.878686809088463","0.866923035021847","0.890450583155079","2"
"No","2000","Bavaria","3040","0.884451313463339","0.873683585218762","0.895219041707917","2"
"No","2000","Berlin","715","0.867622279023452","0.844340900803664","0.89090365724324","2"
"No","2000","Saxony","1657","0.919281535595183","0.906641119210172","0.931921951980194","2"
"No","2000","Saxony-Anhalt","952","0.894304320914201","0.875796024779738","0.912812617048665","2"
"No","2000","Thuringia","949","0.879523842155467","0.859881366479291","0.899166317831642","2"
"Yes","2000","Schleswig-Holstein","72","0.108526781646433","0.0857117225749261","0.13134184071794","1"
"Yes","2000","Hamburg","42","0.183727879566547","0.139905851080469","0.227549908052625","1"
"Yes","2000","Lower Saxony","235","0.134107361008456","0.119294541407538","0.148920180609373","1"
"Yes","2000","Hesse","194","0.122672727989528","0.106994754643669","0.138350701335388","1"
"Yes","2000","Rhineland-Palatinate,Saarland","173","0.133483383251584","0.116044244479744","0.150922522023425","1"
"Yes","2000","Baden-Württemberg","315","0.121313190911537","0.109549416844921","0.133076964978153","1"
"Yes","2000","Bavaria","346","0.115548686536661","0.104780958292083","0.126316414781238","1"
"Yes","2000","Berlin","99","0.132377720976548","0.10909634275676","0.155659099196336","1"
"Yes","2000","Brandenburg","110","0.117013680392306","0.0972971484314776","0.136730212353135","1"
"Yes","2000","Mecklenburg-Western Pomerania","54","0.115232085784162","0.0889269063069706","0.141537265261354","1"
"Yes","2000","Bremen","25","","","","1"
"Yes","2000","Saxony","127","0.0807184644048172","0.0680780480198063","0.0933588807898281","1"
"Yes","2000","Saxony-Anhalt","108","0.105695679085799","0.0871873829513354","0.124203975220262","1"
"Yes","2000","Thuringia","106","0.120476157844533","0.100833682168358","0.140118633520708","1"
"Yes","2000","North Rhine-Westphalia","639","0.139867234954628","0.130399798972518","0.149334670936738","1"
"No","2001","Hamburg","234","0.815970268311761","0.770170539355439","0.861769997268084","2"
"No","2001","Schleswig-Holstein","575","0.855072231583829","0.828009687776845","0.882134775390812","2"
"No","2001","Brandenburg","859","0.892417964302277","0.872817493399455","0.9120184352051","2"
"No","2001","Lower Saxony","1633","0.86210090158043","0.846393489240804","0.877808313920055","2"
"No","2001","Bremen","138","0.847015041492587","0.790885760964042","0.903144322021133","2"
"No","2001","North Rhine-Westphalia","4106","0.860589854585144","0.850655607632529","0.870524101537758","2"
"No","2001","Hesse","1316","0.880560707120392","0.864055127556991","0.897066286683793","2"
"No","2001","Rhineland-Palatinate,Saarland","1182","0.865165908456422","0.846953391372832","0.883378425540012","2"
"No","2001","Baden-Württemberg","2335","0.882044178860253","0.869664791410456","0.894423566310051","2"
"No","2001","Bavaria","2726","0.879795808628322","0.868241396215751","0.891350221040892","2"
"No","2001","Mecklenburg-Western Pomerania","462","0.884091411414935","0.856417348365097","0.911765474464774","2"
"No","2001","Berlin","690","0.860496776220919","0.836367058246442","0.884626494195396","2"
"No","2001","Saxony","1517","0.910391901027759","0.89658535614262","0.924198445912897","2"
"No","2001","Saxony-Anhalt","906","0.901629780156807","0.883189811646021","0.920069748667594","2"
"No","2001","Thuringia","880","0.879877667778214","0.859397503418677","0.900357832137751","2"
"Yes","2001","Schleswig-Holstein","75","0.144927768416171","0.117865224609188","0.171990312223155","1"
"Yes","2001","Hamburg","41","0.184029731688239","0.138230002731916","0.229829460644561","1"
"Yes","2001","Lower Saxony","218","0.13789909841957","0.122191686079945","0.153606510759196","1"
"Yes","2001","Bremen","20","","","","1"
"Yes","2001","Hesse","167","0.119439292879608","0.102933713316207","0.135944872443009","1"
"Yes","2001","Rhineland-Palatinate,Saarland","169","0.134834091543578","0.116621574459988","0.153046608627168","1"
"Yes","2001","Baden-Württemberg","273","0.117955821139747","0.105576433689949","0.130335208589544","1"
"Yes","2001","Bavaria","317","0.120204191371678","0.108649778959107","0.131758603784249","1"
"Yes","2001","Berlin","102","0.139503223779081","0.115373505804604","0.163632941753558","1"
"Yes","2001","Brandenburg","101","0.107582035697723","0.0879815647949003","0.127182506600545","1"
"Yes","2001","Mecklenburg-Western Pomerania","52","0.115908588585065","0.088234525535226","0.143582651634903","1"
"Yes","2001","North Rhine-Westphalia","564","0.139410145414856","0.129475898462242","0.149344392367471","1"
"Yes","2001","Saxony","127","0.0896080989722414","0.075801554087103","0.10341464385738","1"
"Yes","2001","Saxony-Anhalt","96","0.0983702198431928","0.0799302513324065","0.116810188353979","1"
"Yes","2001","Thuringia","88","0.120122332221786","0.0996421678622489","0.140602496581323","1"
"No","2002","Schleswig-Holstein","629","0.844301235865389","0.817706830739295","0.870895640991483","2"
"No","2002","Hamburg","280","0.80597119139116","0.762978040161742","0.848964342620579","2"
"No","2002","Lower Saxony","1748","0.861486122195672","0.8462629298697","0.876709314521645","2"
"No","2002","Brandenburg","843","0.864421494218766","0.842810846974302","0.886032141463231","2"
"No","2002","Bremen","151","0.833575761146826","0.777750487019059","0.889401035274593","2"
"No","2002","North Rhine-Westphalia","4270","0.854926090401409","0.845034021180272","0.864818159622546","2"
"No","2002","Hesse","1451","0.863577330548734","0.846970464264321","0.880184196833146","2"
"No","2002","Rhineland-Palatinate,Saarland","1215","0.879138046398283","0.861927414148426","0.89634867864814","2"
"No","2002","Baden-Württemberg","2508","0.865020490552848","0.852375200993737","0.87766578011196","2"
"No","2002","Bavaria","2922","0.871065372823155","0.859545444802068","0.882585300844242","2"
"No","2002","Berlin","726","0.858031567223037","0.834244392463061","0.881818741983012","2"
"No","2002","Mecklenburg-Western Pomerania","455","0.865480378033299","0.835982690989386","0.894978065077212","2"
"No","2002","Saxony","1515","0.89892649137803","0.88439119705685","0.913461785699211","2"
"No","2002","Saxony-Anhalt","859","0.872603288251142","0.85159948486629","0.893607091635994","2"
"No","2002","Thuringia","875","0.882869951272351","0.86259116034695","0.903148742197753","2"
"Yes","2002","Schleswig-Holstein","85","0.155698764134611","0.129104359008517","0.182293169260705","1"
"Yes","2002","Hamburg","45","0.19402880860884","0.151035657379421","0.237021959838259","1"
"Yes","2002","Lower Saxony","230","0.138513877804328","0.123290685478355","0.1537370701303","1"
"Yes","2002","Hesse","190","0.136422669451267","0.119815803166854","0.153029535735679","1"
"Yes","2002","Bremen","20","","","","1"
"Yes","2002","Rhineland-Palatinate,Saarland","163","0.120861953601717","0.10365132135186","0.138072585851574","1"
"Yes","2002","Baden-Württemberg","297","0.134979509447152","0.12233421988804","0.147624799006263","1"
"Yes","2002","Bavaria","329","0.128934627176845","0.117414699155758","0.140454555197932","1"
"Yes","2002","Berlin","101","0.141968432776963","0.118181258016988","0.165755607536939","1"
"Yes","2002","Brandenburg","121","0.135578505781234","0.113967858536769","0.157189153025698","1"
"Yes","2002","Mecklenburg-Western Pomerania","59","0.134519621966701","0.105021934922788","0.164017309010614","1"
"Yes","2002","Saxony","137","0.101073508621969","0.0865382143007886","0.11560880294315","1"
"Yes","2002","North Rhine-Westphalia","599","0.145073909598591","0.135181840377454","0.154965978819728","1"
"Yes","2002","Thuringia","91","0.117130048727649","0.0968512578022473","0.13740883965305","1"
"Yes","2002","Saxony-Anhalt","109","0.127396711748858","0.106392908364006","0.14840051513371","1"
"No","2003","Brandenburg","828","0.870035845012974","0.848596448655085","0.891475241370864","2"
"No","2003","Schleswig-Holstein","592","0.873949577088577","0.848817636088124","0.899081518089029","2"
"No","2003","Hamburg","261","0.818207827799051","0.774271714041011","0.862143941557091","2"
"No","2003","Lower Saxony","1689","0.859052258394771","0.843442938553607","0.874661578235936","2"
"No","2003","Mecklenburg-Western Pomerania","460","0.856702554296418","0.82673145346604","0.886673655126796","2"
"No","2003","Bremen","155","0.847257335603772","0.79380566089789","0.900709010309653","2"
"No","2003","North Rhine-Westphalia","4081","0.854216697408536","0.844088006837551","0.864345387979521","2"
"No","2003","Hesse","1305","0.859877616896277","0.842282199473979","0.877473034318574","2"
"No","2003","Rhineland-Palatinate,Saarland","1180","0.86757907654107","0.849498426194644","0.885659726887496","2"
"No","2003","Baden-Württemberg","2406","0.865773806337974","0.852901091346545","0.878646521329403","2"
"No","2003","Bavaria","2802","0.878427513378383","0.866979067454941","0.889875959301824","2"
"No","2003","Berlin","725","0.853648239403851","0.829601981819702","0.877694496988","2"
"No","2003","Saxony","1479","0.904289917893492","0.889941813874652","0.918638021912332","2"
"No","2003","Saxony-Anhalt","833","0.877926363176009","0.856920174783866","0.898932551568152","2"
"No","2003","Thuringia","867","0.883128284630352","0.862709756207489","0.903546813053214","2"
"Yes","2003","Schleswig-Holstein","78","0.126050422911423","0.100918481910971","0.151182363911876","1"
"Yes","2003","Hamburg","35","0.181792172200949","0.137856058442909","0.225728285958989","1"
"Yes","2003","Lower Saxony","220","0.140947741605229","0.125338421764064","0.156557061446393","1"
"Yes","2003","Hesse","190","0.140122383103723","0.122526965681426","0.157717800526021","1"
"Yes","2003","Rhineland-Palatinate,Saarland","170","0.13242092345893","0.114340273112504","0.150501573805356","1"
"Yes","2003","Baden-Württemberg","288","0.134226193662026","0.121353478670597","0.147098908653455","1"
"Yes","2003","Bremen","19","","","","1"
"Yes","2003","Bavaria","328","0.121572486621618","0.110124040698176","0.133020932545059","1"
"Yes","2003","Berlin","105","0.146351760596149","0.122305503012","0.170398018180298","1"
"Yes","2003","Brandenburg","117","0.129964154987026","0.108524758629136","0.151403551344915","1"
"Yes","2003","Mecklenburg-Western Pomerania","65","0.143297445703582","0.113326344873204","0.17326854653396","1"
"Yes","2003","Saxony","136","0.095710082106508","0.0813619780876678","0.110058186125348","1"
"Yes","2003","Saxony-Anhalt","100","0.122073636823991","0.101067448431848","0.143079825216134","1"
"Yes","2003","North Rhine-Westphalia","582","0.145783302591464","0.135654612020479","0.155911993162449","1"
"Yes","2003","Thuringia","84","0.116871715369648","0.096453186946786","0.137290243792511","1"
"No","2004","Schleswig-Holstein","592","0.867820056041387","0.8422319476327","0.893408164450073","2"
"No","2004","Brandenburg","791","0.854687058512347","0.831827469750643","0.877546647274052","2"
"No","2004","Hamburg","258","0.81308689439954","0.768600681057128","0.857573107741952","2"
"No","2004","Lower Saxony","1667","0.846502238200013","0.830255454236796","0.862749022163231","2"
"No","2004","Mecklenburg-Western Pomerania","451","0.877627766837717","0.849241405226829","0.906014128448604","2"
"No","2004","Bremen","147","0.843617645644118","0.78852970256476","0.898705588723475","2"
"No","2004","North Rhine-Westphalia","3952","0.846372910976298","0.835881579148923","0.856864242803673","2"
"No","2004","Hesse","1257","0.861711760046899","0.843906917846646","0.879516602247153","2"
"No","2004","Rhineland-Palatinate,Saarland","1135","0.861782455823915","0.843035834396421","0.880529077251408","2"
"No","2004","Baden-Württemberg","2319","0.864351330008209","0.851229870533504","0.877472789482914","2"
"No","2004","Bavaria","2723","0.875027538450423","0.863283940779565","0.886771136121282","2"
"No","2004","Berlin","702","0.846071875188178","0.821204127695104","0.870939622681252","2"
"No","2004","Saxony","1427","0.890267713273067","0.874807132953252","0.905728293592882","2"
"No","2004","Saxony-Anhalt","827","0.87709226304483","0.855910627477654","0.898273898612006","2"
"No","2004","Thuringia","855","0.880799549290181","0.860118634973937","0.901480463606425","2"
"Yes","2004","Schleswig-Holstein","81","0.132179943958613","0.106591835549927","0.1577680523673","1"
"Yes","2004","Hamburg","37","0.18691310560046","0.142426892258048","0.231399318942872","1"
"Yes","2004","Lower Saxony","224","0.153497761799987","0.137250977836769","0.169744545763204","1"
"Yes","2004","Hesse","187","0.138288239953101","0.120483397752847","0.156093082153354","1"
"Yes","2004","Rhineland-Palatinate,Saarland","167","0.138217544176085","0.119470922748592","0.156964165603579","1"
"Yes","2004","Baden-Württemberg","297","0.135648669991791","0.122527210517086","0.148770129466496","1"
"Yes","2004","Bremen","20","","","","1"
"Yes","2004","Bavaria","323","0.124972461549577","0.113228863878718","0.136716059220435","1"
"Yes","2004","Berlin","107","0.153928124811822","0.129060377318748","0.178795872304896","1"
"Yes","2004","Mecklenburg-Western Pomerania","61","0.122372233162283","0.093985871551396","0.150758594773171","1"
"Yes","2004","Brandenburg","122","0.145312941487653","0.122453352725948","0.168172530249357","1"
"Yes","2004","Saxony-Anhalt","96","0.12290773695517","0.101726101387994","0.144089372522346","1"
"Yes","2004","Saxony","143","0.109732286726933","0.0942717064071177","0.125192867046748","1"
"Yes","2004","North Rhine-Westphalia","586","0.153627089023702","0.143135757196327","0.164118420851077","1"
"Yes","2004","Thuringia","88","0.119200450709819","0.0985195363935746","0.139881365026063","1"
"No","2005","Schleswig-Holstein","561","0.85845193295818","0.831550327643644","0.885353538272716","2"
"No","2005","Hamburg","253","0.813331441254218","0.768408463357901","0.858254419150535","2"
"No","2005","Brandenburg","771","0.867526844142252","0.845192054936074","0.88986163334843","2"
"No","2005","Lower Saxony","1579","0.856656230878939","0.840418115623051","0.872894346134827","2"
"No","2005","Bremen","126","0.83514434060298","0.774957109421538","0.895331571784422","2"
"No","2005","North Rhine-Westphalia","3760","0.845672030487776","0.834947508074963","0.856396552900589","2"
"No","2005","Hesse","1195","0.879769492360846","0.862490802168493","0.8970481825532","2"
"No","2005","Rhineland-Palatinate,Saarland","1081","0.870322587604886","0.851578564685334","0.889066610524438","2"
"No","2005","Mecklenburg-Western Pomerania","442","0.880852811072122","0.85251346628964","0.909192155854604","2"
"No","2005","Baden-Württemberg","2247","0.876001934050539","0.863146776964124","0.888857091136954","2"
"No","2005","Bavaria","2566","0.873327027794975","0.861215350963796","0.885438704626155","2"
"No","2005","Berlin","655","0.849697628646811","0.824206460681675","0.875188796611947","2"
"No","2005","Saxony","1373","0.889527698504769","0.873758172337757","0.905297224671782","2"
"No","2005","Saxony-Anhalt","795","0.868693793006929","0.846517690200537","0.890869895813321","2"
"No","2005","Thuringia","798","0.875751476652959","0.854043350425179","0.897459602880738","2"
"Yes","2005","Schleswig-Holstein","84","0.14154806704182","0.114646461727284","0.168449672356356","1"
"Yes","2005","Hamburg","36","0.186668558745782","0.141745580849465","0.231591536642099","1"
"Yes","2005","Lower Saxony","210","0.143343769121061","0.127105653865173","0.159581884376949","1"
"Yes","2005","Bremen","20","","","","1"
"Yes","2005","Hesse","166","0.120230507639154","0.1029518174468","0.137509197831507","1"
"Yes","2005","Rhineland-Palatinate,Saarland","153","0.129677412395114","0.110933389475562","0.148421435314666","1"
"Yes","2005","Baden-Württemberg","278","0.123998065949461","0.111142908863046","0.136853223035876","1"
"Yes","2005","Bavaria","331","0.126672972205025","0.114561295373845","0.138784649036204","1"
"Yes","2005","North Rhine-Westphalia","599","0.154327969512224","0.143603447099411","0.165052491925037","1"
"Yes","2005","Berlin","100","0.150302371353189","0.124811203388053","0.175793539318325","1"
"Yes","2005","Brandenburg","114","0.132473155857748","0.11013836665157","0.154807945063926","1"
"Yes","2005","Mecklenburg-Western Pomerania","60","0.119147188927878","0.0908078441453958","0.14748653371036","1"
"Yes","2005","Saxony-Anhalt","96","0.131306206993071","0.109130104186679","0.153482309799463","1"
"Yes","2005","Saxony","145","0.110472301495231","0.0947027753282179","0.126241827662243","1"
"Yes","2005","Thuringia","89","0.124248523347041","0.102540397119262","0.145956649574821","1"
"No","2006","Schleswig-Holstein","575","0.836237080379351","0.808340739591512","0.86413342116719","2"
"No","2006","Hamburg","263","0.800032355673813","0.755290649201734","0.844774062145892","2"
"No","2006","Lower Saxony","1732","0.854840070513602","0.839288631238019","0.870391509789185","2"
"No","2006","Brandenburg","815","0.865565732953786","0.843782233013083","0.88734923289449","2"
"No","2006","Mecklenburg-Western Pomerania","486","0.866541459503042","0.838146572138704","0.894936346867379","2"
"No","2006","Bremen","127","0.858209249274474","0.801430654972026","0.914987843576921","2"
"No","2006","North Rhine-Westphalia","3932","0.848131024019693","0.837703992643025","0.858558055396361","2"
"No","2006","Hesse","1275","0.860769191919347","0.843120118767532","0.878418265071162","2"
"No","2006","Rhineland-Palatinate,Saarland","1124","0.871134267085531","0.852836359394419","0.889432174776642","2"
"No","2006","Baden-Württemberg","2397","0.864695744452474","0.85185316602461","0.877538322880337","2"
"No","2006","Bavaria","2784","0.874209437845969","0.862625332361387","0.885793543330551","2"
"No","2006","Berlin","680","0.84924870775117","0.824234613196802","0.874262802305538","2"
"No","2006","Saxony","1419","0.867864057823657","0.851161100934024","0.884567014713291","2"
"No","2006","Saxony-Anhalt","814","0.879618513388374","0.858522420698077","0.90071460607867","2"
"No","2006","Thuringia","844","0.86745684850347","0.84589485679241","0.889018840214531","2"
"Yes","2006","Schleswig-Holstein","101","0.163762919620649","0.13586657883281","0.191659260408488","1"
"Yes","2006","Hamburg","44","0.199967644326187","0.155225937854108","0.244709350798266","1"
"Yes","2006","Lower Saxony","239","0.145159929486398","0.129608490210815","0.160711368761981","1"
"Yes","2006","Bremen","18","","","","1"
"Yes","2006","Hesse","203","0.139230808080653","0.121581734928838","0.156879881232468","1"
"Yes","2006","Rhineland-Palatinate,Saarland","164","0.128865732914469","0.110567825223358","0.147163640605581","1"
"Yes","2006","Baden-Württemberg","328","0.135304255547526","0.122461677119663","0.14814683397539","1"
"Yes","2006","Bavaria","364","0.125790562154031","0.114206456669449","0.137374667638613","1"
"Yes","2006","North Rhine-Westphalia","619","0.151868975980307","0.141441944603639","0.162296007356975","1"
"Yes","2006","Berlin","106","0.15075129224883","0.125737197694462","0.175765386803198","1"
"Yes","2006","Mecklenburg-Western Pomerania","65","0.133458540496958","0.105063653132621","0.161853427861296","1"
"Yes","2006","Brandenburg","127","0.134434267046214","0.11265076710551","0.156217766986917","1"
"Yes","2006","Saxony","160","0.132135942176343","0.115432985286709","0.148838899065976","1"
"Yes","2006","Saxony-Anhalt","100","0.120381486611626","0.0992853939213302","0.141477579301923","1"
"Yes","2006","Thuringia","106","0.13254315149653","0.110981159785469","0.15410514320759","1"
"No","2007","Schleswig-Holstein","520","0.842443095786022","0.813625820676816","0.871260370895228","2"
"No","2007","Brandenburg","738","0.853244261878667","0.829621607721355","0.87686691603598","2"
"No","2007","Hamburg","254","0.822774669521493","0.779125319643103","0.866424019399884","2"
"No","2007","Lower Saxony","1617","0.872001732824476","0.8566866018782","0.887316863770752","2"
"No","2007","Mecklenburg-Western Pomerania","445","0.864982482851719","0.835323126779598","0.89464183892384","2"
"No","2007","Saxony","1368","0.889388313282999","0.873584028612424","0.905192597953575","2"
"No","2007","Bremen","129","0.831239462960487","0.770898010567573","0.891580915353402","2"
"No","2007","North Rhine-Westphalia","3626","0.846271877821436","0.835375297014056","0.857168458628816","2"
"No","2007","Hesse","1192","0.852303980041078","0.83364539859732","0.870962561484837","2"
"No","2007","Rhineland-Palatinate,Saarland","1023","0.861036384673958","0.841258016283694","0.880814753064222","2"
"No","2007","Baden-Württemberg","2196","0.867728609208561","0.854435158355099","0.881022060062023","2"
"No","2007","Bavaria","2587","0.864656560586087","0.852326566915095","0.876986554257078","2"
"No","2007","Berlin","655","0.848128375587212","0.822460067793497","0.873796683380927","2"
"No","2007","Saxony-Anhalt","776","0.884783127853106","0.863542630330862","0.90602362537535","2"
"No","2007","Thuringia","814","0.886348725141499","0.865750009616598","0.906947440666399","2"
"Yes","2007","Schleswig-Holstein","94","0.157556904213978","0.128739629104772","0.186374179323184","1"
"Yes","2007","Hamburg","40","0.177225330478507","0.133575980600116","0.220874680356897","1"
"Yes","2007","Lower Saxony","211","0.127998267175524","0.112683136229248","0.1433133981218","1"
"Yes","2007","Bremen","19","","","","1"
