"ple0040","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence"
"Yes","1987","35-65 y.","Not Employed","327","0.243108026584367","0.222109059698782","0.264106993469952"
"Yes","1987","35-65 y.","Employed","310","0.0983843871030562","0.0888429897717422","0.10792578443437"
"Yes","1987","66 and older","Not Employed","246","0.228240326896612","0.202634106837301","0.253846546955923"
"Yes","1987","66 and older","Employed","10","","",""
"No","1987","16-34 y.","Not Employed","1096","0.97360613151285","0.964247134528236","0.982965128497464"
"No","1987","16-34 y.","Employed","2832","0.976171680611977","0.970617964811434","0.981725396412521"
"No","1987","35-65 y.","Not Employed","1276","0.756891973415633","0.735893006530048","0.777890940301218"
"No","1987","35-65 y.","Employed","3433","0.901615612896944","0.89207421556563","0.911157010228258"
"No","1987","66 and older","Not Employed","786","0.771759673103388","0.746153453044077","0.797365893162699"
"No","1987","66 and older","Employed","34","0.773416120205332","0.649723762662284","0.897108477748381"
"Yes","1988","16-34 y.","Not Employed","35","0.0337802723870687","0.0228579181705292","0.0447026266036081"
"Yes","1988","16-34 y.","Employed","66","0.0231881612078307","0.0176056578005715","0.02877066461509"
"Yes","1988","35-65 y.","Not Employed","335","0.267230991250421","0.244837107497609","0.289624875003234"
"Yes","1988","35-65 y.","Employed","318","0.100232909253053","0.0904079313534799","0.110057887152627"
"Yes","1988","66 and older","Not Employed","284","0.278301590950123","0.250412910033226","0.30619027186702"
"Yes","1988","66 and older","Employed","12","","",""
"No","1988","16-34 y.","Not Employed","1016","0.966219727612931","0.955297373396392","0.977142081829471"
"No","1988","16-34 y.","Employed","2726","0.976811838792169","0.97122933538491","0.982394342199428"
"No","1988","35-65 y.","Not Employed","1165","0.732769008749579","0.710375124996766","0.755162892502391"
"No","1988","35-65 y.","Employed","3271","0.899767090746947","0.889942112847373","0.90959206864652"
"No","1988","66 and older","Not Employed","708","0.721698409049877","0.69380972813298","0.749587089966774"
"No","1988","66 and older","Employed","36","0.755754756659046","0.634211470468599","0.877298042849492"
"Yes","1989","16-34 y.","Not Employed","34","0.036819936288835","0.0251886267252217","0.0484512458524484"
"Yes","1989","16-34 y.","Employed","57","0.0220458817050635","0.0165649715342035","0.0275267918759235"
"Yes","1989","35-65 y.","Not Employed","339","0.283465663155894","0.260106955817433","0.306824370494355"
"Yes","1989","35-65 y.","Employed","290","0.0952754015377964","0.0854827929739488","0.105068010101644"
"Yes","1989","66 and older","Not Employed","300","0.303454687014413","0.274477483832154","0.332431890196672"
"Yes","1989","66 and older","Employed","12","","",""
"No","1989","16-34 y.","Not Employed","973","0.963180063711165","0.951548754147552","0.974811373274778"
"No","1989","16-34 y.","Employed","2700","0.977954118294936","0.972473208124076","0.983435028465796"
"No","1989","35-65 y.","Not Employed","1091","0.716534336844106","0.693175629505645","0.739893044182567"
"No","1989","35-65 y.","Employed","3163","0.904724598462204","0.894931989898356","0.914517207026051"
"No","1989","66 and older","Not Employed","667","0.696545312985587","0.667568109803327","0.725522516167846"
"No","1989","66 and older","Employed","34","0.709523149336295","0.578330886291962","0.840715412380627"
"Yes","1990","16-34 y.","Not Employed","","","",""
"Yes","1990","16-34 y.","Employed","","","",""
"Yes","1990","35-65 y.","Not Employed","","","",""
"Yes","1990","35-65 y.","Employed","","","",""
"Yes","1990","66 and older","Not Employed","","","",""
"Yes","1990","66 and older","Employed","","","",""
"No","1990","16-34 y.","Not Employed","","","",""
"No","1990","16-34 y.","Employed","","","",""
"No","1990","35-65 y.","Not Employed","","","",""
"No","1990","35-65 y.","Employed","","","",""
"No","1990","66 and older","Not Employed","","","",""
"No","1990","66 and older","Employed","","","",""
"Yes","1991","16-34 y.","Not Employed","41","0.0524208193031171","0.0378518810558153","0.0669897575504188"
"Yes","1991","16-34 y.","Employed","58","0.0213139853239226","0.015881266898042","0.0267467037498033"
"Yes","1991","35-65 y.","Not Employed","327","0.286281601136362","0.261942736411581","0.310620465861143"
"Yes","1991","35-65 y.","Employed","286","0.094310807677366","0.0845100537620072","0.104111561592725"
"Yes","1991","66 and older","Not Employed","325","0.318211793252785","0.289571061157994","0.346852525347576"
"Yes","1991","66 and older","Employed","12","","",""
"No","1991","16-34 y.","Not Employed","858","0.947579180696883","0.933010242449581","0.962148118944185"
"No","1991","16-34 y.","Employed","2657","0.978686014676077","0.973253296250197","0.984118733101958"
"No","1991","35-65 y.","Not Employed","998","0.713718398863638","0.689379534138857","0.738057263588419"
"No","1991","35-65 y.","Employed","3130","0.905689192322634","0.895888438407275","0.915489946237993"
"No","1991","66 and older","Not Employed","691","0.681788206747215","0.653147474652423","0.710428938842006"
"No","1991","66 and older","Employed","29","","",""
"Yes","1992","16-34 y.","Not Employed","35","0.0332944051598811","0.0228664151892216","0.0437223951305406"
"Yes","1992","16-34 y.","Employed","76","0.0203586362769531","0.015883734501092","0.0248335380528142"
"Yes","1992","35-65 y.","Not Employed","424","0.283313540973726","0.261597602426494","0.305029479520957"
"Yes","1992","35-65 y.","Employed","413","0.0920116638500974","0.0841220960336646","0.0999012316665303"
"Yes","1992","66 and older","Not Employed","417","0.311680400387194","0.287417993160278","0.335942807614111"
"Yes","1992","66 and older","Employed","13","","",""
"No","1992","16-34 y.","Not Employed","1102","0.966705594840119","0.956277604869459","0.977133584810778"
"No","1992","16-34 y.","Employed","3750","0.979641363723047","0.975166461947186","0.984116265498908"
"No","1992","35-65 y.","Not Employed","1230","0.716686459026274","0.694970520479042","0.738402397573506"
"No","1992","35-65 y.","Employed","4743","0.907988336149903","0.90009876833347","0.915877903966336"
"No","1992","66 and older","Not Employed","983","0.688319599612806","0.664057192385889","0.712582006839723"
"No","1992","66 and older","Employed","23","","",""
"Yes","1993","16-34 y.","Not Employed","","","",""
"Yes","1993","16-34 y.","Employed","","","",""
"Yes","1993","35-65 y.","Not Employed","","","",""
"Yes","1993","35-65 y.","Employed","","","",""
"Yes","1993","66 and older","Not Employed","","","",""
"Yes","1993","66 and older","Employed","","","",""
"No","1993","16-34 y.","Not Employed","","","",""
"No","1993","16-34 y.","Employed","","","",""
"No","1993","35-65 y.","Not Employed","","","",""
"No","1993","35-65 y.","Employed","","","",""
"No","1993","66 and older","Not Employed","","","",""
"No","1993","66 and older","Employed","","","",""
"Yes","1994","16-34 y.","Not Employed","36","0.0338266673742616","0.0236697964931196","0.0439835382554035"
"Yes","1994","16-34 y.","Employed","64","0.0169475355656962","0.0127199972189758","0.0211750739124167"
"Yes","1994","35-65 y.","Not Employed","409","0.247939253997938","0.228246169290989","0.267632338704888"
"Yes","1994","35-65 y.","Employed","362","0.0895409941082558","0.0813537483310437","0.0977282398854678"
"Yes","1994","66 and older","Not Employed","416","0.304183890022157","0.280438418093078","0.327929361951237"
"Yes","1994","66 and older","Employed","8","","",""
"No","1994","16-34 y.","Not Employed","1181","0.966173332625738","0.956016461744597","0.97633020350688"
"No","1994","16-34 y.","Employed","3517","0.983052464434304","0.978824926087583","0.987280002781024"
"No","1994","35-65 y.","Not Employed","1438","0.752060746002062","0.732367661295112","0.771753830709011"
"No","1994","35-65 y.","Employed","4310","0.910459005891744","0.902271760114532","0.918646251668956"
"No","1994","66 and older","Not Employed","1026","0.695816109977843","0.672070638048763","0.719561581906922"
"No","1994","66 and older","Employed","31","0.717112202993","0.57575548579844","0.858468920187559"
"Yes","1995","16-34 y.","Not Employed","43","0.0327476616554336","0.0232818415295665","0.0422134817813007"
"Yes","1995","16-34 y.","Employed","66","0.0168017388369023","0.012585040983383","0.0210184366904217"
"Yes","1995","35-65 y.","Not Employed","422","0.241557085398949","0.222421456544935","0.260692714252962"
"Yes","1995","35-65 y.","Employed","383","0.0918180553226836","0.0836885885917149","0.0999475220536522"
"Yes","1995","66 and older","Not Employed","443","0.327275210284703","0.3033295204991","0.351220900070306"
"Yes","1995","66 and older","Employed","9","","",""
"No","1995","16-34 y.","Not Employed","1315","0.967252338344566","0.957786518218699","0.976718158470433"
"No","1995","16-34 y.","Employed","3503","0.983198261163098","0.978981563309578","0.987414959016617"
"No","1995","35-65 y.","Not Employed","1500","0.758442914601051","0.739307285747038","0.777578543455065"
"No","1995","35-65 y.","Employed","4464","0.908181944677316","0.900052477946348","0.916311411408285"
"No","1995","66 and older","Not Employed","1032","0.672724789715297","0.648779099929694","0.6966704795009"
"No","1995","66 and older","Employed","33","0.724715661563999","0.589633493864451","0.859797829263546"
"Yes","1996","16-34 y.","Not Employed","43","0.034784826973264","0.0247428363234985","0.0448268176230295"
"Yes","1996","16-34 y.","Employed","69","0.0178557903794124","0.013465414833952","0.0222461659248729"
"Yes","1996","35-65 y.","Not Employed","433","0.269767994378167","0.249532083824007","0.290003904932326"
"Yes","1996","35-65 y.","Employed","378","0.0867760392272165","0.0788883635745482","0.0946637148798848"
"Yes","1996","66 and older","Not Employed","451","0.316978746332195","0.29357182012943","0.34038567253496"
"Yes","1996","66 and older","Employed","7","","",""
"No","1996","16-34 y.","Not Employed","1236","0.965215173026736","0.95517318237697","0.975257163676502"
"No","1996","16-34 y.","Employed","3426","0.982144209620588","0.977753834075127","0.986534585166048"
"No","1996","35-65 y.","Not Employed","1415","0.730232005621833","0.709996095067674","0.750467916175993"
"No","1996","35-65 y.","Employed","4515","0.913223960772784","0.905336285120115","0.921111636425452"
"No","1996","66 and older","Not Employed","1067","0.683021253667805","0.65961432746504","0.70642817987057"
"No","1996","66 and older","Employed","44","0.843560249655479","0.743860374746617","0.943260124564342"
"Yes","1997","16-34 y.","Not Employed","44","0.0359602946463179","0.025900729029591","0.0460198602630449"
"Yes","1997","16-34 y.","Employed","66","0.0181584471368614","0.0136055469565663","0.0227113473171565"
"Yes","1997","35-65 y.","Not Employed","444","0.268526724081778","0.248363865972577","0.288689582190978"
"Yes","1997","35-65 y.","Employed","372","0.0912939594788332","0.0831244847794533","0.0994634341782132"
"Yes","1997","66 and older","Not Employed","426","0.300029516769984","0.277044203501463","0.323014830038506"
"Yes","1997","66 and older","Employed","11","","",""
"No","1997","16-34 y.","Not Employed","1272","0.964039705353682","0.953980139736955","0.974099270970409"
"No","1997","16-34 y.","Employed","3238","0.981841552863139","0.977288652682843","0.986394453043434"
"No","1997","35-65 y.","Not Employed","1412","0.731473275918222","0.711310417809022","0.751636134027423"
"No","1997","35-65 y.","Employed","4403","0.908706040521167","0.900536565821787","0.916875515220547"
"No","1997","66 and older","Not Employed","1101","0.699970483230016","0.676985169961494","0.722955796498537"
"No","1997","66 and older","Employed","43","0.656101544270036","0.529408767770567","0.782794320769504"
"Yes","1998","16-34 y.","Not Employed","33","0.0251911424387972","0.0169737589877328","0.0334085258898615"
"Yes","1998","16-34 y.","Employed","78","0.0228985744721246","0.0179181022950337","0.0278790466492155"
"Yes","1998","35-65 y.","Not Employed","521","0.245133177960414","0.227038352601863","0.263228003318964"
"Yes","1998","35-65 y.","Employed","404","0.0867792627846944","0.0792117795851946","0.0943467459841941"
"Yes","1998","66 and older","Not Employed","519","0.317003308882095","0.295495585369772","0.338511032394419"
"Yes","1998","66 and older","Employed","11","","",""
"No","1998","16-34 y.","Not Employed","1364","0.974808857561203","0.966591474110139","0.983026241012267"
"No","1998","16-34 y.","Employed","3387","0.977101425527875","0.972120953350785","0.982081897704966"
"No","1998","35-65 y.","Not Employed","1650","0.754866822039586","0.736771996681036","0.772961647398137"
"No","1998","35-65 y.","Employed","4912","0.913220737215306","0.905653254015806","0.920788220414805"
"No","1998","66 and older","Not Employed","1279","0.682996691117905","0.661488967605581","0.704504414630228"
"No","1998","66 and older","Employed","46","0.737586245143897","0.623374605717236","0.851797884570557"
"Yes","1999","16-34 y.","Not Employed","32","0.0228412168312706","0.0144024879165237","0.0312799457460176"
"Yes","1999","16-34 y.","Employed","77","0.0230219419406822","0.0179875389981568","0.0280563448832075"
"Yes","1999","35-65 y.","Not Employed","478","0.24621535236012","0.227287438041611","0.265143266678628"
"Yes","1999","35-65 y.","Employed","413","0.0898156440158223","0.0821203014975514","0.0975109865340931"
"Yes","1999","66 and older","Not Employed","510","0.327408830204684","0.305428926131095","0.349388734278272"
"Yes","1999","66 and older","Employed","14","","",""
"No","1999","16-34 y.","Not Employed","1172","0.977158783168729","0.968720054253982","0.985597512083476"
"No","1999","16-34 y.","Employed","3332","0.976978058059318","0.971943655116792","0.982012461001843"
"No","1999","35-65 y.","Not Employed","1512","0.75378464763988","0.734856733321372","0.772712561958389"
"No","1999","35-65 y.","Employed","4890","0.910184355984178","0.902489013465907","0.917879698502449"
"No","1999","66 and older","Not Employed","1241","0.672591169795316","0.650611265721728","0.694571073868905"
"No","1999","66 and older","Employed","60","0.717813859345056","0.615270866014849","0.820356852675263"
"Yes","2000","16-34 y.","Not Employed","42","0.021872990025925","0.0151549154365145","0.0285910646153355"
"Yes","2000","16-34 y.","Employed","118","0.0246259943348772","0.0204543170414607","0.0287976716282937"
"Yes","2000","35-65 y.","Not Employed","868","0.235772750003206","0.22213943972042","0.249406060285991"
"Yes","2000","35-65 y.","Employed","731","0.0830236308404061","0.0775386823613333","0.0885085793194789"
"Yes","2000","66 and older","Not Employed","862","0.263995860963581","0.249321050554309","0.278670671372853"
"Yes","2000","66 and older","Employed","24","","",""
"No","2000","16-34 y.","Not Employed","1779","0.978127009974075","0.971408935384664","0.984845084563486"
"No","2000","16-34 y.","Employed","5184","0.975374005665123","0.971202328371706","0.979545682958539"
"No","2000","35-65 y.","Not Employed","2856","0.764227249996794","0.750593939714009","0.77786056027958"
"No","2000","35-65 y.","Employed","8990","0.916976369159594","0.911491420680521","0.922461317638667"
"No","2000","66 and older","Not Employed","2604","0.736004139036419","0.721329328627147","0.750678949445691"
"No","2000","66 and older","Employed","118","0.775605300399329","0.70698847833934","0.844222122459317"
"Yes","2001","16-34 y.","Not Employed","39","0.0262222903349654","0.018389994471561","0.0340545861983699"
"Yes","2001","16-34 y.","Employed","92","0.0200523530367928","0.0160392092298314","0.0240654968437543"
"Yes","2001","35-65 y.","Not Employed","808","0.266239248002095","0.250977699507584","0.281500796496606"
"Yes","2001","35-65 y.","Employed","649","0.0810424570363738","0.0754187353133502","0.0866661787593975"
"Yes","2001","66 and older","Not Employed","795","0.257571388738733","0.24256478991719","0.272577987560277"
"Yes","2001","66 and older","Employed","27","","",""
"No","2001","16-34 y.","Not Employed","1560","0.973777709665035","0.96594541380163","0.981610005528439"
"No","2001","16-34 y.","Employed","4595","0.979947646963207","0.975934503156246","0.983960790770169"
"No","2001","35-65 y.","Not Employed","2414","0.733760751997905","0.718499203503394","0.749022300492416"
"No","2001","35-65 y.","Employed","8397","0.918957542963626","0.913333821240603","0.92458126468665"
"No","2001","66 and older","Not Employed","2467","0.742428611261267","0.727422012439723","0.75743521008281"
"No","2001","66 and older","Employed","126","0.789233808695354","0.724608044756881","0.853859572633828"
"Yes","2002","16-34 y.","Not Employed","43","0.0362470899952267","0.0272315036186282","0.0452626763718253"
"Yes","2002","16-34 y.","Employed","89","0.0222616529048091","0.0179535038452062","0.0265698019644119"
"Yes","2002","35-65 y.","Not Employed","812","0.275710224838303","0.260210241008449","0.291210208668156"
"Yes","2002","35-65 y.","Employed","729","0.0862526150872672","0.0807688897178546","0.0917363404566799"
"Yes","2002","66 and older","Not Employed","871","0.270046841549175","0.255127557468801","0.284966125629549"
"Yes","2002","66 and older","Employed","32","0.254001715004879","0.194267900865897","0.313735529143861"
"No","2002","16-34 y.","Not Employed","1608","0.963752910004773","0.954737323628175","0.972768496381372"
"No","2002","16-34 y.","Employed","4416","0.977738347095191","0.973430198035588","0.982046496154794"
"No","2002","35-65 y.","Not Employed","2381","0.724289775161697","0.708789791331844","0.739789758991551"
"No","2002","35-65 y.","Employed","9339","0.913747384912733","0.90826365954332","0.919231110282145"
"No","2002","66 and older","Not Employed","2531","0.729953158450825","0.715033874370451","0.744872442531199"
"No","2002","66 and older","Employed","172","0.745998284995121","0.686264470856139","0.805732099134103"
"Yes","2003","16-34 y.","Not Employed","37","0.0246226243896775","0.0171314364416125","0.0321138123377425"
"Yes","2003","16-34 y.","Employed","87","0.0242808068702736","0.019639074276181","0.0289225394643662"
"Yes","2003","35-65 y.","Not Employed","750","0.258816024090981","0.243259483233645","0.274372564948318"
"Yes","2003","35-65 y.","Employed","715","0.0853348798416968","0.0797476857803052","0.0909220739030884"
"Yes","2003","66 and older","Not Employed","898","0.274109783637919","0.259231681296564","0.288987885979275"
"Yes","2003","66 and older","Employed","30","0.186202840932748","0.133428091006192","0.238977590859304"
"No","2003","16-34 y.","Not Employed","1607","0.975377375610323","0.967886187662258","0.982868563558388"
"No","2003","16-34 y.","Employed","4137","0.975719193129726","0.971077460535634","0.980360925723819"
"No","2003","35-65 y.","Not Employed","2295","0.741183975909019","0.725627435051682","0.756740516766355"
"No","2003","35-65 y.","Employed","8890","0.914665120158303","0.909077926096912","0.920252314219695"
"No","2003","66 and older","Not Employed","2555","0.725890216362081","0.711012114020725","0.740768318703436"
"No","2003","66 and older","Employed","179","0.813797159067252","0.761022409140696","0.866571908993808"
"Yes","2004","16-34 y.","Not Employed","38","0.0296783095028663","0.0215900749524221","0.0377665440533105"
"Yes","2004","16-34 y.","Employed","93","0.0257143323481689","0.0207757723557612","0.0306528923405767"
"Yes","2004","35-65 y.","Not Employed","737","0.271668664933237","0.255512559544644","0.287824770321831"
"Yes","2004","35-65 y.","Employed","705","0.0886009354234202","0.082828354648492","0.0943735161983484"
"Yes","2004","66 and older","Not Employed","928","0.277945531179762","0.26322338971856","0.292667672640963"
"Yes","2004","66 and older","Employed","38","0.193213505125247","0.14185253575031","0.244574474500183"
"No","2004","16-34 y.","Not Employed","1653","0.970321690497134","0.962233455946689","0.978409925047578"
"No","2004","16-34 y.","Employed","3853","0.974285667651831","0.969347107659423","0.979224227644239"
"No","2004","35-65 y.","Not Employed","2175","0.728331335066763","0.712175229678169","0.744487440455356"
"No","2004","35-65 y.","Employed","8604","0.91139906457658","0.905626483801652","0.917171645351508"
"No","2004","66 and older","Not Employed","2629","0.722054468820238","0.707332327359037","0.73677661028144"
"No","2004","66 and older","Employed","189","0.806786494874753","0.755425525499817","0.858147464249689"
"Yes","2005","16-34 y.","Not Employed","36","0.0248499701081089","0.0172555436594325","0.0324443965567853"
"Yes","2005","16-34 y.","Employed","76","0.0260229712436914","0.0208931760421949","0.0311527664451879"
"Yes","2005","35-65 y.","Not Employed","718","0.274260215341302","0.257413269977015","0.291107160705589"
"Yes","2005","35-65 y.","Employed","681","0.0860977761724764","0.0802687428498902","0.0919268094950626"
"Yes","2005","66 and older","Not Employed","930","0.278507508652132","0.263767937452063","0.2932470798522"
"Yes","2005","66 and older","Employed","40","0.186919598767598","0.136093352324501","0.237745845210694"
"No","2005","16-34 y.","Not Employed","1578","0.975150029891891","0.967555603443215","0.982744456340567"
"No","2005","16-34 y.","Employed","3624","0.973977028756309","0.968847233554812","0.979106823957805"
"No","2005","35-65 y.","Not Employed","1976","0.725739784658698","0.708892839294411","0.742586730022985"
"No","2005","35-65 y.","Employed","8215","0.913902223827524","0.908073190504937","0.91973125715011"
"No","2005","66 and older","Not Employed","2623","0.721492491347869","0.7067529201478","0.736232062547937"
"No","2005","66 and older","Employed","186","0.813080401232402","0.762254154789306","0.863906647675499"
"Yes","2006","16-34 y.","Not Employed","35","0.0363239198084118","0.0268336167556511","0.0458142228611726"
"Yes","2006","16-34 y.","Employed","69","0.0238529653349353","0.0188979236365747","0.0288080070332959"
"Yes","2006","35-65 y.","Not Employed","758","0.273722058784429","0.25747760348234","0.289966514086517"
"Yes","2006","35-65 y.","Employed","722","0.0851791411264547","0.0795711166772322","0.0907871655756771"
"Yes","2006","66 and older","Not Employed","1111","0.285825048571938","0.272116977463138","0.299533119680737"
"Yes","2006","66 and older","Employed","49","0.202515836153067","0.156262866606297","0.248768805699836"
"No","2006","16-34 y.","Not Employed","1458","0.963676080191588","0.954185777138827","0.973166383244349"
"No","2006","16-34 y.","Employed","3574","0.976147034665065","0.971191992966704","0.981102076363425"
"No","2006","35-65 y.","Not Employed","2136","0.726277941215571","0.710033485913483","0.74252239651766"
"No","2006","35-65 y.","Employed","8796","0.914820858873545","0.909212834424323","0.920428883322768"
"No","2006","66 and older","Not Employed","3062","0.714174951428062","0.700466880319263","0.727883022536862"
"No","2006","66 and older","Employed","241","0.797484163846933","0.751231194300164","0.843737133393703"
"Yes","2007","16-34 y.","Not Employed","27","","",""
"Yes","2007","16-34 y.","Employed","68","0.0244630742695082","0.019260505063525","0.0296656434754914"
"Yes","2007","35-65 y.","Not Employed","685","0.277769431296396","0.260337174122652","0.295201688470141"
"Yes","2007","35-65 y.","Employed","694","0.0885698923740944","0.0826694155526476","0.0944703691955412"
"Yes","2007","66 and older","Not Employed","1069","0.278356450658459","0.264635912566107","0.292076988750811"
"Yes","2007","66 and older","Employed","42","0.172674007095921","0.127506744625958","0.217841269565883"
"No","2007","16-34 y.","Not Employed","1300","0.975632246274368","0.967336347370118","0.983928145178617"
"No","2007","16-34 y.","Employed","3319","0.975536925730492","0.970334356524509","0.980739494936475"
"No","2007","35-65 y.","Not Employed","1851","0.722230568703604","0.704798311529859","0.739662825877348"
"No","2007","35-65 y.","Employed","8213","0.911430107625906","0.905529630804459","0.917330584447352"
"No","2007","66 and older","Not Employed","3030","0.721643549341541","0.707923011249189","0.735364087433893"
"No","2007","66 and older","Employed","227","0.827325992904079","0.782158730434117","0.872493255374042"
"Yes","2008","16-34 y.","Not Employed","25","","",""
"Yes","2008","16-34 y.","Employed","56","0.0203923966977694","0.0154675800897508","0.0253172133057881"
"Yes","2008","35-65 y.","Not Employed","613","0.27807270727028","0.259451552382216","0.296693862158344"
"Yes","2008","35-65 y.","Employed","683","0.0943754533019801","0.0881406009911333","0.100610305612827"
"Yes","2008","66 and older","Not Employed","1027","0.278155133400986","0.264318993865604","0.291991272936368"
"Yes","2008","66 and older","Employed","39","0.119758495764236","0.0820638428930949","0.157453148635378"
"No","2008","16-34 y.","Not Employed","1169","0.969110709079039","0.959296922853568","0.97892449530451"
"No","2008","16-34 y.","Employed","3108","0.979607603302231","0.974682786694212","0.984532419910249"
"No","2008","35-65 y.","Not Employed","1611","0.72192729272972","0.703306137841656","0.740548447617784"
"No","2008","35-65 y.","Employed","7763","0.90562454669802","0.899389694387173","0.911859399008867"
"No","2008","66 and older","Not Employed","3002","0.721844866599014","0.708008727063632","0.735681006134396"
"No","2008","66 and older","Employed","246","0.880241504235764","0.842546851364622","0.917936157106905"
"Yes","2009","16-34 y.","Not Employed","23","","",""
"Yes","2009","16-34 y.","Employed","54","0.0207666642070208","0.0156268325632691","0.0259064958507725"
"Yes","2009","35-65 y.","Not Employed","577","0.316188841635569","0.295433210799065","0.336944472472073"
"Yes","2009","35-65 y.","Employed","672","0.0942899198729597","0.0878620796378148","0.100717760108105"
"Yes","2009","66 and older","Not Employed","973","0.269916534544794","0.255928724456388","0.2839043446332"
"Yes","2009","66 and older","Employed","48","0.137844999781745","0.0995925742650796","0.176097425298411"
"No","2009","16-34 y.","Not Employed","1012","0.970787524298963","0.960528071648289","0.981046976949636"
"No","2009","16-34 y.","Employed","2903","0.979233335792979","0.974093504149227","0.984373167436731"
"No","2009","35-65 y.","Not Employed","1351","0.683811158364431","0.663055527527927","0.704566789200935"
"No","2009","35-65 y.","Employed","7268","0.90571008012704","0.899282239891895","0.912137920362185"
"No","2009","66 and older","Not Employed","2896","0.730083465455206","0.7160956553668","0.744071275543612"
"No","2009","66 and older","Employed","264","0.862155000218255","0.823902574701589","0.90040742573492"
"Yes","2010","16-34 y.","Not Employed","52","0.0391593296963436","0.030789014921655","0.0475296444710322"
"Yes","2010","16-34 y.","Employed","75","0.0213573160461042","0.017141239765876","0.0255733923263324"
"Yes","2010","35-65 y.","Not Employed","621","0.322878843488371","0.304964569347319","0.340793117629423"
"Yes","2010","35-65 y.","Employed","745","0.0930334596197633","0.0875461900970923","0.0985207291424343"
"Yes","2010","66 and older","Not Employed","929","0.264625395419969","0.250483796477937","0.278766994362"
"Yes","2010","66 and older","Employed","56","0.174370759087568","0.131648310213602","0.217093207961533"
"No","2010","16-34 y.","Not Employed","2011","0.960840670303656","0.952470355528968","0.969210985078345"
"No","2010","16-34 y.","Employed","4442","0.978642683953896","0.974426607673668","0.982858760234124"
"No","2010","35-65 y.","Not Employed","1996","0.677121156511629","0.659206882370577","0.695035430652681"
"No","2010","35-65 y.","Employed","10020","0.906966540380237","0.901479270857566","0.912453809902908"
"No","2010","66 and older","Not Employed","2809","0.735374604580031","0.721233005638","0.749516203522063"
"No","2010","66 and older","Employed","247","0.825629240912432","0.782906792038466","0.868351689786398"
"Yes","2011","16-34 y.","Not Employed","40","0.0276434282023315","0.0206759908328511","0.0346108655718119"
