"ple0040","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Yes","1987","Lower Saxony","Employed","48","0.0796194252753321","0.059212950615903","0.100025899934761"
"Yes","1987","Bremen","Not Employed","8","","",""
"Yes","1987","Bremen","Employed","1","","",""
"Yes","1987","North Rhine-Westphalia","Not Employed","188","0.216157697469309","0.192147218601531","0.240168176337086"
"Yes","1987","North Rhine-Westphalia","Employed","116","0.0785511594349514","0.0657508908135047","0.091351428056398"
"Yes","1987","Hesse","Not Employed","60","0.205941144459515","0.164455335179059","0.247426953739971"
"Yes","1987","Hesse","Employed","33","0.0600199615114827","0.0422066398180451","0.0778332832049203"
"Yes","1987","Rhineland-Palatinate,Saarland","Not Employed","42","0.153589788854982","0.113646157862447","0.193533419847516"
"Yes","1987","Rhineland-Palatinate,Saarland","Employed","34","0.076439187779748","0.0519446271354747","0.100933748424021"
"Yes","1987","Baden-Württemberg","Not Employed","83","0.165495269086987","0.135931422585106","0.195059115588867"
"Yes","1987","Baden-Württemberg","Employed","58","0.0493285566652923","0.0377896776133574","0.0608674357172272"
"Yes","1987","Bavaria","Not Employed","90","0.196815239838151","0.163617433798323","0.230013045877979"
"Yes","1987","Bavaria","Employed","50","0.0565826354635678","0.0433720314010061","0.0697932395261295"
"Yes","1987","Berlin","Not Employed","30","0.29016084021219","0.207926249083097","0.372395431341284"
"Yes","1987","Berlin","Employed","23","","",""
"Yes","1987","Brandenburg","Not Employed","","","",""
"Yes","1987","Brandenburg","Employed","","","",""
"Yes","1987","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Yes","1987","Mecklenburg-Western Pomerania","Employed","","","",""
"Yes","1987","Saxony","Not Employed","","","",""
"Yes","1987","Saxony","Employed","","","",""
"Yes","1987","Saxony-Anhalt","Not Employed","","","",""
"Yes","1987","Saxony-Anhalt","Employed","","","",""
"Yes","1987","Thuringia","Not Employed","","","",""
"Yes","1987","Thuringia","Employed","","","",""
"No","1987","Schleswig-Holstein","Not Employed","95","0.810559403489514","0.738940425157161","0.882178381821868"
"No","1987","Schleswig-Holstein","Employed","198","0.929686486149483","0.89510639738947","0.964266574909496"
"No","1987","Hamburg","Not Employed","73","0.812678311307416","0.729732970668797","0.895623651946034"
"No","1987","Hamburg","Employed","130","0.93393143763896","0.892784359728537","0.975078515549384"
"No","1987","Lower Saxony","Not Employed","358","0.821500538727069","0.785264407307305","0.857736670146833"
"No","1987","Lower Saxony","Employed","628","0.920380574724668","0.899974100065239","0.940787049384097"
"No","1987","Bremen","Not Employed","43","0.845037247528648","0.745722306294832","0.944352188762465"
"No","1987","Bremen","Employed","49","0.975714567046019","0.933047046285037","1.018382087807"
"No","1987","North Rhine-Westphalia","Not Employed","941","0.783842302530691","0.759831823662914","0.807852781398469"
"No","1987","North Rhine-Westphalia","Employed","1581","0.921448840565049","0.908648571943602","0.934249109186495"
"No","1987","Hesse","Not Employed","305","0.794058855540485","0.752573046260029","0.835544664820941"
"No","1987","Hesse","Employed","650","0.939980038488517","0.92216671679508","0.957793360181955"
"No","1987","Rhineland-Palatinate,Saarland","Not Employed","271","0.846410211145018","0.806466580152484","0.886353842137553"
"No","1987","Rhineland-Palatinate,Saarland","Employed","418","0.923560812220252","0.899066251575979","0.948055372864525"
"No","1987","Baden-Württemberg","Not Employed","524","0.834504730913013","0.804940884411133","0.864068577414894"
"No","1987","Baden-Württemberg","Employed","1295","0.950671443334708","0.939132564282773","0.962210322386643"
"No","1987","Bavaria","Not Employed","461","0.803184760161849","0.769986954122021","0.836382566201677"
"No","1987","Bavaria","Employed","1125","0.943417364536432","0.930206760473871","0.956627968598994"
"No","1987","Berlin","Not Employed","87","0.70983915978781","0.627604568658716","0.792073750916903"
"No","1987","Berlin","Employed","225","0.888660335886349","0.849511838067227","0.92780883370547"
"No","1987","Brandenburg","Not Employed","","","",""
"No","1987","Brandenburg","Employed","","","",""
"No","1987","Mecklenburg-Western Pomerania","Not Employed","","","",""
"No","1987","Mecklenburg-Western Pomerania","Employed","","","",""
"No","1987","Saxony","Not Employed","","","",""
"No","1987","Saxony","Employed","","","",""
"No","1987","Saxony-Anhalt","Not Employed","","","",""
"No","1987","Saxony-Anhalt","Employed","","","",""
"No","1987","Thuringia","Not Employed","","","",""
"No","1987","Thuringia","Employed","","","",""
"Yes","1988","Schleswig-Holstein","Not Employed","31","0.274670547537435","0.193444971617053","0.355896123457817"
"Yes","1988","Schleswig-Holstein","Employed","12","","",""
"Yes","1988","Hamburg","Not Employed","9","","",""
"Yes","1988","Hamburg","Employed","6","","",""
"Yes","1988","Lower Saxony","Not Employed","66","0.176135813229556","0.139081674688119","0.213189951770994"
"Yes","1988","Lower Saxony","Employed","42","0.0665810728833854","0.0472971994242631","0.0858649463425077"
"Yes","1988","Bremen","Not Employed","12","","",""
"Yes","1988","Bremen","Employed","2","","",""
"Yes","1988","North Rhine-Westphalia","Not Employed","211","0.263831268451622","0.237187322177409","0.290475214725835"
"Yes","1988","North Rhine-Westphalia","Employed","116","0.0782018692742041","0.0652233943283123","0.091180344220096"
"Yes","1988","Hesse","Not Employed","65","0.234663127389097","0.190009289903744","0.27931696487445"
"Yes","1988","Hesse","Employed","36","0.0734673949297457","0.0534716821174378","0.0934631077420537"
"Yes","1988","Rhineland-Palatinate,Saarland","Not Employed","59","0.241983039781665","0.193679768372496","0.290286311190834"
"Yes","1988","Rhineland-Palatinate,Saarland","Employed","34","0.081410968273578","0.0556533186874664","0.10716861785969"
"Yes","1988","Baden-Württemberg","Not Employed","84","0.165857825697848","0.135920791871575","0.195794859524121"
"Yes","1988","Baden-Württemberg","Employed","72","0.0590298476948368","0.0462526959548444","0.0718069994348292"
"Yes","1988","Bavaria","Not Employed","89","0.216887502008141","0.180618417472846","0.253156586543435"
"Yes","1988","Bavaria","Employed","56","0.061996513106493","0.0480286102458394","0.0759644159671467"
"Yes","1988","Berlin","Not Employed","28","","",""
"Yes","1988","Berlin","Employed","20","","",""
"Yes","1988","Brandenburg","Not Employed","","","",""
"Yes","1988","Brandenburg","Employed","","","",""
"Yes","1988","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Yes","1988","Mecklenburg-Western Pomerania","Employed","","","",""
"Yes","1988","Saxony","Not Employed","","","",""
"Yes","1988","Saxony","Employed","","","",""
"Yes","1988","Saxony-Anhalt","Not Employed","","","",""
"Yes","1988","Saxony-Anhalt","Employed","","","",""
"Yes","1988","Thuringia","Not Employed","","","",""
"Yes","1988","Thuringia","Employed","","","",""
"No","1988","Schleswig-Holstein","Not Employed","85","0.725329452462565","0.644103876542184","0.806555028382947"
"No","1988","Schleswig-Holstein","Employed","192","0.940450183668856","0.907975784976026","0.972924582361687"
"No","1988","Hamburg","Not Employed","71","0.862318375972653","0.786813515724846","0.93782323622046"
"No","1988","Hamburg","Employed","115","0.951998066982053","0.913908783548911","0.990087350415195"
"No","1988","Lower Saxony","Not Employed","340","0.823864186770443","0.786810048229006","0.860918325311881"
"No","1988","Lower Saxony","Employed","600","0.933418927116615","0.914135053657492","0.952702800575737"
"No","1988","Bremen","Not Employed","38","0.770829696844782","0.65433089000842","0.887328503681144"
"No","1988","Bremen","Employed","46","0.968038940920023","0.918278471665607","1.01779941017444"
"No","1988","North Rhine-Westphalia","Not Employed","840","0.736168731548378","0.709524785274165","0.762812677822591"
"No","1988","North Rhine-Westphalia","Employed","1528","0.921798130725796","0.908819655779904","0.934776605671688"
"No","1988","Hesse","Not Employed","281","0.765336872610903","0.72068303512555","0.809990710096256"
"No","1988","Hesse","Employed","618","0.926532605070254","0.906536892257946","0.946528317882562"
"No","1988","Rhineland-Palatinate,Saarland","Not Employed","243","0.758016960218335","0.709713688809166","0.806320231627504"
"No","1988","Rhineland-Palatinate,Saarland","Employed","399","0.918589031726422","0.89283138214031","0.944346681312534"
"No","1988","Baden-Württemberg","Not Employed","509","0.834142174302152","0.804205140475879","0.864079208128425"
"No","1988","Baden-Württemberg","Employed","1235","0.940970152305163","0.928193000565171","0.953747304045156"
"No","1988","Bavaria","Not Employed","407","0.783112497991859","0.746843413456565","0.819381582527154"
"No","1988","Bavaria","Employed","1089","0.938003486893507","0.924035584032853","0.951971389754161"
"No","1988","Berlin","Not Employed","75","0.67615113134192","0.585781489660096","0.766520773023745"
"No","1988","Berlin","Employed","211","0.897903234399433","0.858858465104775","0.936948003694091"
"No","1988","Brandenburg","Not Employed","","","",""
"No","1988","Brandenburg","Employed","","","",""
"No","1988","Mecklenburg-Western Pomerania","Not Employed","","","",""
"No","1988","Mecklenburg-Western Pomerania","Employed","","","",""
"No","1988","Saxony","Not Employed","","","",""
"No","1988","Saxony","Employed","","","",""
"No","1988","Saxony-Anhalt","Not Employed","","","",""
"No","1988","Saxony-Anhalt","Employed","","","",""
"No","1988","Thuringia","Not Employed","","","",""
"No","1988","Thuringia","Employed","","","",""
"Yes","1989","Schleswig-Holstein","Not Employed","26","","",""
"Yes","1989","Schleswig-Holstein","Employed","14","","",""
"Yes","1989","Hamburg","Not Employed","11","","",""
"Yes","1989","Hamburg","Employed","7","","",""
"Yes","1989","Lower Saxony","Not Employed","73","0.219809891280449","0.178281964964168","0.26133781759673"
"Yes","1989","Lower Saxony","Employed","38","0.068030301080241","0.0481136645319595","0.0879469376285226"
"Yes","1989","Bremen","Not Employed","12","","",""
"Yes","1989","Bremen","Employed","6","","",""
"Yes","1989","North Rhine-Westphalia","Not Employed","218","0.284478604633249","0.256763895897071","0.312193313369428"
"Yes","1989","North Rhine-Westphalia","Employed","94","0.0669413475420666","0.0546916446114946","0.0791910504726385"
"Yes","1989","Hesse","Not Employed","65","0.216113460328889","0.172931446745731","0.259295473912047"
"Yes","1989","Hesse","Employed","32","0.0662404972750673","0.0470323946819908","0.0854485998681438"
"Yes","1989","Rhineland-Palatinate,Saarland","Not Employed","52","0.210541951304431","0.162091537653078","0.258992364955784"
"Yes","1989","Rhineland-Palatinate,Saarland","Employed","34","0.0854526060792527","0.0587488220204116","0.112156390138094"
"Yes","1989","Baden-Württemberg","Not Employed","95","0.20128453085535","0.167466177404733","0.235102884305967"
"Yes","1989","Baden-Württemberg","Employed","60","0.0510685982449675","0.0389947136556202","0.0631424828343149"
"Yes","1989","Bavaria","Not Employed","95","0.229606317073408","0.193104769678699","0.266107864468116"
"Yes","1989","Bavaria","Employed","48","0.0594525532977864","0.0454910268417597","0.073414079753813"
"Yes","1989","Berlin","Not Employed","26","","",""
"Yes","1989","Berlin","Employed","26","","",""
"Yes","1989","Brandenburg","Not Employed","","","",""
"Yes","1989","Brandenburg","Employed","","","",""
"Yes","1989","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Yes","1989","Mecklenburg-Western Pomerania","Employed","","","",""
"Yes","1989","Saxony","Not Employed","","","",""
"Yes","1989","Saxony","Employed","","","",""
"Yes","1989","Saxony-Anhalt","Not Employed","","","",""
"Yes","1989","Saxony-Anhalt","Employed","","","",""
"Yes","1989","Thuringia","Not Employed","","","",""
"Yes","1989","Thuringia","Employed","","","",""
"No","1989","Schleswig-Holstein","Not Employed","81","0.72038920074171","0.635350469985415","0.805427931498004"
"No","1989","Schleswig-Holstein","Employed","178","0.916384801856205","0.877230541240215","0.955539062472195"
"No","1989","Hamburg","Not Employed","60","0.797654918509688","0.704206325580583","0.891103511438793"
"No","1989","Hamburg","Employed","118","0.944715819035801","0.9046527589626","0.984778879109002"
"No","1989","Lower Saxony","Not Employed","309","0.780190108719551","0.73866218240327","0.821718035035832"
"No","1989","Lower Saxony","Employed","576","0.931969698919759","0.912053062371477","0.95188633546804"
"No","1989","Bremen","Not Employed","37","0.769583539287082","0.65167787032548","0.887489208248683"
"No","1989","Bremen","Employed","50","0.896718650394","0.81701226202695","0.97642503876105"
"No","1989","North Rhine-Westphalia","Not Employed","800","0.715521395366751","0.687806686630572","0.743236104102929"
"No","1989","North Rhine-Westphalia","Employed","1505","0.933058652457934","0.920808949527362","0.945308355388505"
"No","1989","Hesse","Not Employed","284","0.783886539671111","0.740704526087953","0.827068553254269"
"No","1989","Hesse","Employed","612","0.933759502724933","0.914551400131856","0.952967605318009"
"No","1989","Rhineland-Palatinate,Saarland","Not Employed","220","0.789458048695569","0.741007635044216","0.837908462346922"
"No","1989","Rhineland-Palatinate,Saarland","Employed","387","0.914547393920747","0.887843609861906","0.941251177979588"
"No","1989","Baden-Württemberg","Not Employed","445","0.79871546914465","0.764897115694033","0.832533822595268"
"No","1989","Baden-Württemberg","Employed","1217","0.948931401755033","0.936857517165685","0.96100528634438"
"No","1989","Bavaria","Not Employed","415","0.770393682926592","0.733892135531884","0.806895230321301"
"No","1989","Bavaria","Employed","1054","0.940547446702214","0.926585920246187","0.95450897315824"
"No","1989","Berlin","Not Employed","80","0.6944230706338","0.606729549189299","0.782116592078302"
"No","1989","Berlin","Employed","200","0.880595969665611","0.838320181681315","0.922871757649907"
"No","1989","Brandenburg","Not Employed","","","",""
"No","1989","Brandenburg","Employed","","","",""
"No","1989","Mecklenburg-Western Pomerania","Not Employed","","","",""
"No","1989","Mecklenburg-Western Pomerania","Employed","","","",""
"No","1989","Saxony","Not Employed","","","",""
"No","1989","Saxony","Employed","","","",""
"No","1989","Saxony-Anhalt","Not Employed","","","",""
"No","1989","Saxony-Anhalt","Employed","","","",""
"No","1989","Thuringia","Not Employed","","","",""
"No","1989","Thuringia","Employed","","","",""
"Yes","1990","Schleswig-Holstein","Not Employed","","","",""
"Yes","1990","Schleswig-Holstein","Employed","","","",""
"Yes","1990","Hamburg","Not Employed","","","",""
"Yes","1990","Hamburg","Employed","","","",""
"Yes","1990","Lower Saxony","Not Employed","","","",""
"Yes","1990","Lower Saxony","Employed","","","",""
"Yes","1990","Bremen","Not Employed","","","",""
"Yes","1990","Bremen","Employed","","","",""
"Yes","1990","North Rhine-Westphalia","Not Employed","","","",""
"Yes","1990","North Rhine-Westphalia","Employed","","","",""
"Yes","1990","Hesse","Not Employed","","","",""
"Yes","1990","Hesse","Employed","","","",""
"Yes","1990","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Yes","1990","Rhineland-Palatinate,Saarland","Employed","","","",""
"Yes","1990","Baden-Württemberg","Not Employed","","","",""
"Yes","1990","Baden-Württemberg","Employed","","","",""
"Yes","1990","Bavaria","Not Employed","","","",""
"Yes","1990","Bavaria","Employed","","","",""
"Yes","1990","Berlin","Not Employed","","","",""
"Yes","1990","Berlin","Employed","","","",""
"Yes","1990","Brandenburg","Not Employed","","","",""
"Yes","1990","Brandenburg","Employed","","","",""
"Yes","1990","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Yes","1990","Mecklenburg-Western Pomerania","Employed","","","",""
"Yes","1990","Saxony","Not Employed","","","",""
"Yes","1990","Saxony","Employed","","","",""
"Yes","1990","Saxony-Anhalt","Not Employed","","","",""
"Yes","1990","Saxony-Anhalt","Employed","","","",""
"Yes","1990","Thuringia","Not Employed","","","",""
"Yes","1990","Thuringia","Employed","","","",""
"No","1990","Schleswig-Holstein","Not Employed","","","",""
"No","1990","Schleswig-Holstein","Employed","","","",""
"No","1990","Hamburg","Not Employed","","","",""
"No","1990","Hamburg","Employed","","","",""
