"ple0040","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"Yes","2002","66 and older","direct migration background","88","0.248600449186697","0.203125756410147","0.294075141963246"
"Yes","2002","66 and older","indirect migration background","5","","",""
"No","2002","16-34 y.","no migration background","4673","0.971444597480021","0.966723511812865","0.976165683147177"
"No","2002","16-34 y.","direct migration background","730","0.986865175065329","0.978667701153178","0.995062648977481"
"No","2002","16-34 y.","indirect migration background","621","0.978327604315959","0.966993190187325","0.989662018444592"
"No","2002","35-65 y.","no migration background","10055","0.859600036479464","0.853227346063269","0.86597272689566"
"No","2002","35-65 y.","direct migration background","1551","0.896470867850556","0.882056724842357","0.910885010858755"
"No","2002","35-65 y.","indirect migration background","114","0.900866135325542","0.849296461413945","0.95243580923714"
"No","2002","66 and older","no migration background","2434","0.729132752999128","0.713839875178913","0.744425630819342"
"No","2002","66 and older","direct migration background","259","0.751399550813303","0.705924858036754","0.796874243589853"
"No","2002","66 and older","indirect migration background","10","","",""
"Yes","2003","16-34 y.","no migration background","99","0.0255419752142151","0.0209609251174741","0.030123025310956"
"Yes","2003","16-34 y.","direct migration background","12","","",""
"Yes","2003","16-34 y.","indirect migration background","13","","",""
"Yes","2003","35-65 y.","no migration background","1287","0.136751060385832","0.13030595810292","0.143196162668743"
"Yes","2003","35-65 y.","direct migration background","164","0.0968865899107759","0.0823697954416912","0.111403384379861"
"Yes","2003","35-65 y.","indirect migration background","14","","",""
"Yes","2003","66 and older","no migration background","846","0.272766990677994","0.257561963967998","0.28797201738799"
"Yes","2003","66 and older","direct migration background","79","0.235472576687482","0.191210942918356","0.279734210456607"
"Yes","2003","66 and older","indirect migration background","3","","",""
"No","2003","16-34 y.","no migration background","4457","0.974458024785785","0.969876974689044","0.979039074882526"
"No","2003","16-34 y.","direct migration background","667","0.981080171777534","0.970832527355793","0.991327816199275"
"No","2003","16-34 y.","indirect migration background","620","0.976769391338445","0.965034676204728","0.988504106472162"
"No","2003","35-65 y.","no migration background","9630","0.863248939614169","0.856803837331257","0.86969404189708"
"No","2003","35-65 y.","direct migration background","1431","0.903113410089224","0.888596615620139","0.917630204558309"
"No","2003","35-65 y.","indirect migration background","124","0.936460662788943","0.895762513785588","0.977158811792297"
"No","2003","66 and older","no migration background","2450","0.727233009322006","0.71202798261201","0.742438036032002"
"No","2003","66 and older","direct migration background","274","0.764527423312519","0.720265789543393","0.808789057081644"
"No","2003","66 and older","indirect migration background","10","","",""
"Yes","2004","16-34 y.","no migration background","106","0.0294345689492841","0.0244198457084892","0.034449292190079"
"Yes","2004","16-34 y.","direct migration background","10","","",""
"Yes","2004","16-34 y.","indirect migration background","15","","",""
"Yes","2004","35-65 y.","no migration background","1246","0.137870086576843","0.131280085494934","0.144460087658752"
"Yes","2004","35-65 y.","direct migration background","181","0.123625187258321","0.107270519739968","0.139979854776674"
"Yes","2004","35-65 y.","indirect migration background","15","","",""
"Yes","2004","66 and older","no migration background","887","0.278743627679","0.263705282727231","0.293781972630768"
"Yes","2004","66 and older","direct migration background","76","0.214925127329092","0.172374524940937","0.257475729717247"
