"ple0040","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No","1994","Single parent ","(1a) inadequately completed","25","","",""
"No","1994","Single parent ","(1b) general elementary school","98","0.915005063057931","0.8619161987375","0.968093927378362"
"No","1994","Single parent ","(1c) basic vocational qualification","141","0.895762857511731","0.848266828322194","0.943258886701268"
"No","1994","Single parent ","(2b) intermediate general qualification","31","0.957974604703276","0.888455206556126","1.02749400285043"
"No","1994","Single parent ","(2a) intermediate vocational","98","0.961205153656932","0.924092117498185","0.998318189815678"
"No","1994","Single parent ","(2c_gen) general maturity certificate","23","","",""
"No","1994","Single parent ","(2c_voc) vocational maturity certificate","13","","",""
"No","1994","Single parent ","(3a) lower tertiary education","26","","",""
"No","1994","Single parent ","(3b) higher tertiary education","35","0.984804136435845","0.944843309621276","1.02476496325041"
"No","1994","Couple + C. LE 16 ","(0) in school","1","","",""
"No","1994","Couple + C. LE 16 ","(1a) inadequately completed","95","0.916686302612468","0.862790371480898","0.970582233744037"
"No","1994","Couple + C. LE 16 ","(1b) general elementary school","307","0.929198212401307","0.901312438307069","0.957083986495546"
"No","1994","Couple + C. LE 16 ","(1c) basic vocational qualification","766","0.933384231721136","0.916264851526918","0.950503611915355"
"No","1994","Couple + C. LE 16 ","(2b) intermediate general qualification","43","1","1","1"
"No","1994","Couple + C. LE 16 ","(2a) intermediate vocational","916","0.979413629182003","0.970316944648677","0.98851031371533"
"No","1994","Couple + C. LE 16 ","(2c_gen) general maturity certificate","47","0.962350760037787","0.909054730687308","1.01564678938827"
"No","1994","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","155","0.983649315812828","0.963874717979994","1.00342391364566"
"No","1994","Couple + C. LE 16 ","(3a) lower tertiary education","275","0.996171568339259","0.988899034892565","1.00344410178595"
"No","1994","Couple + C. LE 16 ","(3b) higher tertiary education","249","0.962593999139826","0.939303960153256","0.985884038126395"
"No","1994","Couple + C. GT 16 ","(0) in school","76","1","1","1"
"No","1994","Couple + C. GT 16 ","(1a) inadequately completed","164","0.874709940458181","0.827006185483697","0.922413695432665"
"No","1994","Couple + C. GT 16 ","(1b) general elementary school","329","0.879102018347691","0.845883795610447","0.912320241084935"
"No","1994","Couple + C. GT 16 ","(1c) basic vocational qualification","636","0.833736641773913","0.806929426281223","0.860543857266604"
"No","1994","Couple + C. GT 16 ","(2b) intermediate general qualification","136","0.93176040028855","0.890431825197513","0.973088975379588"
"No","1994","Couple + C. GT 16 ","(2a) intermediate vocational","377","0.955702969044189","0.93533471353941","0.976071224548968"
"No","1994","Couple + C. GT 16 ","(2c_gen) general maturity certificate","140","0.995392045610794","0.984291834435756","1.00649225678583"
"No","1994","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","69","0.911643300034923","0.848251228458341","0.975035371611506"
"No","1994","Couple + C. GT 16 ","(3a) lower tertiary education","115","0.885626351597169","0.830704965607743","0.940547737586595"
"No","1994","Couple + C. GT 16 ","(3b) higher tertiary education","117","0.932449287731703","0.888627469252394","0.976271106211012"
"No","1994","Couple + C. LE and GT 16","(0) in school","93","1","1","1"
"No","1994","Couple + C. LE and GT 16","(1a) inadequately completed","111","0.909888947098976","0.858657019695338","0.961120874502614"
"No","1994","Couple + C. LE and GT 16","(1b) general elementary school","174","0.956468812127422","0.926824043651379","0.986113580603465"
"No","1994","Couple + C. LE and GT 16","(1c) basic vocational qualification","244","0.92575651858918","0.894011542886206","0.957501494292154"
"No","1994","Couple + C. LE and GT 16","(2b) intermediate general qualification","107","0.982026779114863","0.956970831376369","1.00708272685336"
"No","1994","Couple + C. LE and GT 16","(2a) intermediate vocational","176","0.989077835331157","0.973808937656239","1.00434673300607"
"No","1994","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","52","1","1","1"
"No","1994","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","26","","",""
"No","1994","Couple + C. LE and GT 16","(3a) lower tertiary education","50","0.950671795467356","0.892913526356625","1.00843006457809"
"No","1994","Couple + C. LE and GT 16","(3b) higher tertiary education","58","0.970764806541338","0.928138032827104","1.01339158025557"
"Yes","1995","1-pers.-HH","(0) in school","","","",""
"Yes","1995","1-pers.-HH","(1a) inadequately completed","7","","",""
"Yes","1995","1-pers.-HH","(1b) general elementary school","62","0.210156076215342","0.16551704936588","0.254795103064804"
"Yes","1995","1-pers.-HH","(1c) basic vocational qualification","85","0.215394608762513","0.176982795295782","0.253806422229245"
"Yes","1995","1-pers.-HH","(2b) intermediate general qualification","8","","",""
"Yes","1995","1-pers.-HH","(2a) intermediate vocational","38","0.174781754004641","0.129397582824341","0.22016592518494"
"Yes","1995","1-pers.-HH","(2c_gen) general maturity certificate","3","","",""
"Yes","1995","1-pers.-HH","(2c_voc) vocational maturity certificate","6","","",""
"Yes","1995","1-pers.-HH","(3a) lower tertiary education","10","","",""
"Yes","1995","1-pers.-HH","(3b) higher tertiary education","8","","",""
"Yes","1995","(Married) couple without C. ","(0) in school","","","",""
"Yes","1995","(Married) couple without C. ","(1a) inadequately completed","17","","",""
"Yes","1995","(Married) couple without C. ","(1b) general elementary school","103","0.237711719430905","0.201607132494766","0.273816306367044"
"Yes","1995","(Married) couple without C. ","(1c) basic vocational qualification","312","0.25940587095205","0.236355548714999","0.282456193189101"
"Yes","1995","(Married) couple without C. ","(2b) intermediate general qualification","10","","",""
"Yes","1995","(Married) couple without C. ","(2a) intermediate vocational","71","0.161329736655029","0.131699162128611","0.190960311181448"
"Yes","1995","(Married) couple without C. ","(2c_gen) general maturity certificate","4","","",""
"Yes","1995","(Married) couple without C. ","(2c_voc) vocational maturity certificate","24","","",""
"Yes","1995","(Married) couple without C. ","(3a) lower tertiary education","36","0.170009029584678","0.122779063659252","0.217238995510105"
"Yes","1995","(Married) couple without C. ","(3b) higher tertiary education","35","0.174833368192699","0.126578336688668","0.223088399696729"
"Yes","1995","Single parent ","(0) in school","1","","",""
"Yes","1995","Single parent ","(1a) inadequately completed","4","","",""
"Yes","1995","Single parent ","(1b) general elementary school","8","","",""
"Yes","1995","Single parent ","(1c) basic vocational qualification","14","","",""
"Yes","1995","Single parent ","(2b) intermediate general qualification","1","","",""
"Yes","1995","Single parent ","(2a) intermediate vocational","8","","",""
"Yes","1995","Single parent ","(2c_gen) general maturity certificate","","","",""
"Yes","1995","Single parent ","(2c_voc) vocational maturity certificate","1","","",""
"Yes","1995","Single parent ","(3a) lower tertiary education","","","",""
"Yes","1995","Single parent ","(3b) higher tertiary education","1","","",""
"Yes","1995","Couple + C. LE 16 ","(0) in school","1","","",""
"Yes","1995","Couple + C. LE 16 ","(1a) inadequately completed","3","","",""
"Yes","1995","Couple + C. LE 16 ","(1b) general elementary school","18","","",""
"Yes","1995","Couple + C. LE 16 ","(1c) basic vocational qualification","49","0.063322198156005","0.0469305255900116","0.0797138707219984"
"Yes","1995","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Yes","1995","Couple + C. LE 16 ","(2a) intermediate vocational","18","","",""
"Yes","1995","Couple + C. LE 16 ","(2c_gen) general maturity certificate","3","","",""
"Yes","1995","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","6","","",""
"Yes","1995","Couple + C. LE 16 ","(3a) lower tertiary education","3","","",""
"Yes","1995","Couple + C. LE 16 ","(3b) higher tertiary education","4","","",""
"Yes","1995","Couple + C. GT 16 ","(0) in school","","","",""
"Yes","1995","Couple + C. GT 16 ","(1a) inadequately completed","23","","",""
"Yes","1995","Couple + C. GT 16 ","(1b) general elementary school","38","0.104672203806142","0.0740133847758078","0.135331022836477"
"Yes","1995","Couple + C. GT 16 ","(1c) basic vocational qualification","110","0.187724046483847","0.159061479811875","0.216386613155819"
"Yes","1995","Couple + C. GT 16 ","(2b) intermediate general qualification","4","","",""
"Yes","1995","Couple + C. GT 16 ","(2a) intermediate vocational","22","","",""
"Yes","1995","Couple + C. GT 16 ","(2c_gen) general maturity certificate","2","","",""
"Yes","1995","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","7","","",""
"Yes","1995","Couple + C. GT 16 ","(3a) lower tertiary education","14","","",""
"Yes","1995","Couple + C. GT 16 ","(3b) higher tertiary education","7","","",""
"Yes","1995","Couple + C. LE and GT 16","(0) in school","1","","",""
"Yes","1995","Couple + C. LE and GT 16","(1a) inadequately completed","10","","",""
"Yes","1995","Couple + C. LE and GT 16","(1b) general elementary school","8","","",""
"Yes","1995","Couple + C. LE and GT 16","(1c) basic vocational qualification","18","","",""
"Yes","1995","Couple + C. LE and GT 16","(2b) intermediate general qualification","2","","",""
"Yes","1995","Couple + C. LE and GT 16","(2a) intermediate vocational","9","","",""
"Yes","1995","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","3","","",""
"Yes","1995","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Yes","1995","Couple + C. LE and GT 16","(3a) lower tertiary education","4","","",""
"Yes","1995","Couple + C. LE and GT 16","(3b) higher tertiary education","2","","",""
"No","1995","1-pers.-HH","(0) in school","4","","",""
"No","1995","1-pers.-HH","(1a) inadequately completed","32","0.769581908253145","0.637421460888358","0.901742355617932"
"No","1995","1-pers.-HH","(1b) general elementary school","258","0.789843923784658","0.745204896935196","0.83448295063412"
"No","1995","1-pers.-HH","(1c) basic vocational qualification","355","0.784605391237487","0.746193577770755","0.823017204704218"
"No","1995","1-pers.-HH","(2b) intermediate general qualification","43","0.778949319846555","0.665065105006345","0.892833534686765"
"No","1995","1-pers.-HH","(2a) intermediate vocational","231","0.825218245995359","0.77983407481506","0.870602417175659"
"No","1995","1-pers.-HH","(2c_gen) general maturity certificate","44","0.925976447457838","0.851127776332572","1.0008251185831"
"No","1995","1-pers.-HH","(2c_voc) vocational maturity certificate","70","0.897859160238682","0.829775151959446","0.965943168517919"
"No","1995","1-pers.-HH","(3a) lower tertiary education","71","0.900634168896376","0.835486583172123","0.96578175462063"
"No","1995","1-pers.-HH","(3b) higher tertiary education","83","0.857719098474231","0.785944092182648","0.929494104765813"
"No","1995","(Married) couple without C. ","(0) in school","","","",""
"No","1995","(Married) couple without C. ","(1a) inadequately completed","73","0.756863753138701","0.668237876494664","0.845489629782739"
"No","1995","(Married) couple without C. ","(1b) general elementary school","431","0.762288280569095","0.726183693632956","0.798392867505234"
"No","1995","(Married) couple without C. ","(1c) basic vocational qualification","1077","0.74059412904795","0.717543806810899","0.763644451285001"
"No","1995","(Married) couple without C. ","(2b) intermediate general qualification","55","0.826122841012848","0.733985644135186","0.91826003789051"
"No","1995","(Married) couple without C. ","(2a) intermediate vocational","521","0.838670263344971","0.809039688818552","0.868300837871389"
"No","1995","(Married) couple without C. ","(2c_gen) general maturity certificate","60","0.975110076717867","0.936942313858509","1.01327783957723"
"No","1995","(Married) couple without C. ","(2c_voc) vocational maturity certificate","137","0.796930474595468","0.734790975629851","0.859069973561086"
"No","1995","(Married) couple without C. ","(3a) lower tertiary education","207","0.829990970415322","0.782761004489895","0.877220936340748"
"No","1995","(Married) couple without C. ","(3b) higher tertiary education","203","0.825166631807301","0.776911600303271","0.873421663311332"
"No","1995","Single parent ","(0) in school","31","0.958889881955895","0.890098848842278","1.02768091506951"
"No","1995","Single parent ","(1a) inadequately completed","19","","",""
"No","1995","Single parent ","(1b) general elementary school","105","0.926747473660943","0.878707708212742","0.974787239109144"
"No","1995","Single parent ","(1c) basic vocational qualification","159","0.919991486745872","0.87956322732044","0.960419746171304"
"No","1995","Single parent ","(2b) intermediate general qualification","31","0.94771130047216","0.870582770902832","1.02483983004149"
"No","1995","Single parent ","(2a) intermediate vocational","95","0.921441881167633","0.869483095788721","0.973400666546545"
"No","1995","Single parent ","(2c_gen) general maturity certificate","32","1","1","1"
"No","1995","Single parent ","(2c_voc) vocational maturity certificate","15","","",""
"No","1995","Single parent ","(3a) lower tertiary education","32","1","1","1"
"No","1995","Single parent ","(3b) higher tertiary education","34","0.930801980217824","0.846722590373113","1.01488137006254"
"No","1995","Couple + C. LE 16 ","(0) in school","1","","",""
"No","1995","Couple + C. LE 16 ","(1a) inadequately completed","104","0.954113629686914","0.914467745777726","0.993759513596102"
"No","1995","Couple + C. LE 16 ","(1b) general elementary school","313","0.936701855338314","0.91046992353322","0.962933787143409"
"No","1995","Couple + C. LE 16 ","(1c) basic vocational qualification","799","0.936677801843995","0.920286129278002","0.953069474409988"
"No","1995","Couple + C. LE 16 ","(2b) intermediate general qualification","51","1","1","1"
"No","1995","Couple + C. LE 16 ","(2a) intermediate vocational","910","0.979947174309466","0.970928073841805","0.988966274777127"
"No","1995","Couple + C. LE 16 ","(2c_gen) general maturity certificate","58","0.975510771979986","0.936723721472273","1.0142978224877"
"No","1995","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","202","0.970416000715102","0.947389717629146","0.993442283801059"
"No","1995","Couple + C. LE 16 ","(3a) lower tertiary education","251","0.992454643826172","0.98181256578479","1.00309672186755"
"No","1995","Couple + C. LE 16 ","(3b) higher tertiary education","270","0.977349112921507","0.959731775244974","0.99496645059804"
"No","1995","Couple + C. GT 16 ","(0) in school","92","1","1","1"
"No","1995","Couple + C. GT 16 ","(1a) inadequately completed","162","0.861095675675209","0.811259373083104","0.910931978267314"
"No","1995","Couple + C. GT 16 ","(1b) general elementary school","345","0.895327796193858","0.864668977163523","0.925986615224192"
"No","1995","Couple + C. GT 16 ","(1c) basic vocational qualification","603","0.812275953516153","0.783613386844181","0.840938520188125"
"No","1995","Couple + C. GT 16 ","(2b) intermediate general qualification","138","0.940342051839221","0.901385455609696","0.979298648068747"
"No","1995","Couple + C. GT 16 ","(2a) intermediate vocational","373","0.930325146424369","0.905217560620676","0.955432732228063"
"No","1995","Couple + C. GT 16 ","(2c_gen) general maturity certificate","171","0.997556367349025","0.990199181587562","1.00491355311049"
"No","1995","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","68","0.920937067018059","0.859868335862124","0.982005798173993"
"No","1995","Couple + C. GT 16 ","(3a) lower tertiary education","115","0.908994403788632","0.859361705052195","0.958627102525069"
"No","1995","Couple + C. GT 16 ","(3b) higher tertiary education","121","0.912477157127782","0.863520155153031","0.961434159102533"
"No","1995","Couple + C. LE and GT 16","(0) in school","124","0.983684459451627","0.961475831783075","1.00589308712018"
"No","1995","Couple + C. LE and GT 16","(1a) inadequately completed","91","0.930050934589465","0.880307962652319","0.979793906526611"
"No","1995","Couple + C. LE and GT 16","(1b) general elementary school","168","0.954637539282215","0.923893614157449","0.98538146440698"
"No","1995","Couple + C. LE and GT 16","(1c) basic vocational qualification","240","0.92630880531049","0.89442839274812","0.958189217872861"
"No","1995","Couple + C. LE and GT 16","(2b) intermediate general qualification","108","0.974751924759007","0.945435369611705","1.00406847990631"
"No","1995","Couple + C. LE and GT 16","(2a) intermediate vocational","182","0.964673624282019","0.938493533305938","0.990853715258101"
"No","1995","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","56","0.955455936181588","0.902815153898226","1.00809671846495"
"No","1995","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","37","1","1","1"
"No","1995","Couple + C. LE and GT 16","(3a) lower tertiary education","63","0.884060990176895","0.807401381697585","0.960720598656206"
"No","1995","Couple + C. LE and GT 16","(3b) higher tertiary education","72","0.98188070803106","0.951490602633832","1.01227081342829"
"Yes","1996","1-pers.-HH","(0) in school","","","",""
"Yes","1996","1-pers.-HH","(1a) inadequately completed","7","","",""
"Yes","1996","1-pers.-HH","(1b) general elementary school","68","0.223004698224249","0.176741665478165","0.269267730970333"
"Yes","1996","1-pers.-HH","(1c) basic vocational qualification","96","0.233309079291962","0.195394161142464","0.27122399744146"
"Yes","1996","1-pers.-HH","(2b) intermediate general qualification","7","","",""
"Yes","1996","1-pers.-HH","(2a) intermediate vocational","35","0.155595759362258","0.112832811950762","0.198358706773755"
"Yes","1996","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Yes","1996","1-pers.-HH","(2c_voc) vocational maturity certificate","8","","",""
"Yes","1996","1-pers.-HH","(3a) lower tertiary education","9","","",""
"Yes","1996","1-pers.-HH","(3b) higher tertiary education","7","","",""
"Yes","1996","(Married) couple without C. ","(0) in school","","","",""
"Yes","1996","(Married) couple without C. ","(1a) inadequately completed","21","","",""
"Yes","1996","(Married) couple without C. ","(1b) general elementary school","107","0.236217574758088","0.199987263644238","0.272447885871937"
"Yes","1996","(Married) couple without C. ","(1c) basic vocational qualification","314","0.257254147892247","0.234606162059918","0.279902133724577"
"Yes","1996","(Married) couple without C. ","(2b) intermediate general qualification","11","","",""
"Yes","1996","(Married) couple without C. ","(2a) intermediate vocational","73","0.156604482509435","0.127858202998468","0.185350762020403"
"Yes","1996","(Married) couple without C. ","(2c_gen) general maturity certificate","3","","",""
"Yes","1996","(Married) couple without C. ","(2c_voc) vocational maturity certificate","22","","",""
"Yes","1996","(Married) couple without C. ","(3a) lower tertiary education","35","0.154256387789523","0.111173267375349","0.197339508203696"
"Yes","1996","(Married) couple without C. ","(3b) higher tertiary education","35","0.175767376113665","0.128009257176214","0.223525495051115"
"Yes","1996","Single parent ","(0) in school","","","",""
"Yes","1996","Single parent ","(1a) inadequately completed","3","","",""
"Yes","1996","Single parent ","(1b) general elementary school","13","","",""
"Yes","1996","Single parent ","(1c) basic vocational qualification","23","","",""
"Yes","1996","Single parent ","(2b) intermediate general qualification","2","","",""
"Yes","1996","Single parent ","(2a) intermediate vocational","4","","",""
"Yes","1996","Single parent ","(2c_gen) general maturity certificate","","","",""
"Yes","1996","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Yes","1996","Single parent ","(3a) lower tertiary education","","","",""
"Yes","1996","Single parent ","(3b) higher tertiary education","","","",""
"Yes","1996","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","1996","Couple + C. LE 16 ","(1a) inadequately completed","4","","",""
"Yes","1996","Couple + C. LE 16 ","(1b) general elementary school","14","","",""
"Yes","1996","Couple + C. LE 16 ","(1c) basic vocational qualification","51","0.0701532451041904","0.0522979763931151","0.0880085138152658"
"Yes","1996","Couple + C. LE 16 ","(2b) intermediate general qualification","1","","",""
"Yes","1996","Couple + C. LE 16 ","(2a) intermediate vocational","25","","",""
"Yes","1996","Couple + C. LE 16 ","(2c_gen) general maturity certificate","2","","",""
"Yes","1996","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","7","","",""
"Yes","1996","Couple + C. LE 16 ","(3a) lower tertiary education","3","","",""
"Yes","1996","Couple + C. LE 16 ","(3b) higher tertiary education","4","","",""
"Yes","1996","Couple + C. GT 16 ","(0) in school","","","",""
"Yes","1996","Couple + C. GT 16 ","(1a) inadequately completed","21","","",""
"Yes","1996","Couple + C. GT 16 ","(1b) general elementary school","43","0.12852411401168","0.0942840115566641","0.162764216466696"
"Yes","1996","Couple + C. GT 16 ","(1c) basic vocational qualification","99","0.181471905442711","0.152112950585961","0.210830860299461"
"Yes","1996","Couple + C. GT 16 ","(2b) intermediate general qualification","3","","",""
"Yes","1996","Couple + C. GT 16 ","(2a) intermediate vocational","16","","",""
"Yes","1996","Couple + C. GT 16 ","(2c_gen) general maturity certificate","5","","",""
"Yes","1996","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","5","","",""
"Yes","1996","Couple + C. GT 16 ","(3a) lower tertiary education","16","","",""
"Yes","1996","Couple + C. GT 16 ","(3b) higher tertiary education","8","","",""
"Yes","1996","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes","1996","Couple + C. LE and GT 16","(1a) inadequately completed","8","","",""
"Yes","1996","Couple + C. LE and GT 16","(1b) general elementary school","11","","",""
"Yes","1996","Couple + C. LE and GT 16","(1c) basic vocational qualification","22","","",""
"Yes","1996","Couple + C. LE and GT 16","(2b) intermediate general qualification","1","","",""
"Yes","1996","Couple + C. LE and GT 16","(2a) intermediate vocational","9","","",""
"Yes","1996","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","1","","",""
"Yes","1996","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","1","","",""
"Yes","1996","Couple + C. LE and GT 16","(3a) lower tertiary education","5","","",""
"Yes","1996","Couple + C. LE and GT 16","(3b) higher tertiary education","3","","",""
"No","1996","1-pers.-HH","(0) in school","","","",""
"No","1996","1-pers.-HH","(1a) inadequately completed","35","0.698259657072225","0.559440753148495","0.837078560995956"
"No","1996","1-pers.-HH","(1b) general elementary school","243","0.776995301775751","0.730732269029667","0.823258334521835"
"No","1996","1-pers.-HH","(1c) basic vocational qualification","382","0.766690920708038","0.72877600255854","0.804605838857536"
"No","1996","1-pers.-HH","(2b) intermediate general qualification","43","0.836638960057914","0.73416668558722","0.939111234528608"
"No","1996","1-pers.-HH","(2a) intermediate vocational","241","0.844404240637742","0.801641293226245","0.887167188049238"
"No","1996","1-pers.-HH","(2c_gen) general maturity certificate","48","1","1","1"
"No","1996","1-pers.-HH","(2c_voc) vocational maturity certificate","78","0.891949703024969","0.826337891232188","0.957561514817751"
"No","1996","1-pers.-HH","(3a) lower tertiary education","79","0.919658247589187","0.862865792914298","0.976450702264077"
"No","1996","1-pers.-HH","(3b) higher tertiary education","83","0.873422417956928","0.80472864010787","0.942116195805985"
"No","1996","(Married) couple without C. ","(0) in school","2","","",""
"No","1996","(Married) couple without C. ","(1a) inadequately completed","69","0.742222878904043","0.651854562873965","0.83259119493412"
"No","1996","(Married) couple without C. ","(1b) general elementary school","421","0.763782425241912","0.727552114128063","0.800012736355762"
"No","1996","(Married) couple without C. ","(1c) basic vocational qualification","1117","0.742745852107753","0.720097866275423","0.765393837940082"
"No","1996","(Married) couple without C. ","(2b) intermediate general qualification","60","0.756842762835773","0.657057743011243","0.856627782660303"
"No","1996","(Married) couple without C. ","(2a) intermediate vocational","541","0.843395517490565","0.814649237979597","0.872141797001532"
"No","1996","(Married) couple without C. ","(2c_gen) general maturity certificate","61","0.977389959676131","0.940969727575071","1.01381019177719"
"No","1996","(Married) couple without C. ","(2c_voc) vocational maturity certificate","128","0.809269728170494","0.746397489699853","0.872141966641135"
"No","1996","(Married) couple without C. ","(3a) lower tertiary education","235","0.845743612210477","0.802660491796303","0.888826732624651"
"No","1996","(Married) couple without C. ","(3b) higher tertiary education","209","0.824232623886335","0.776474504948885","0.871990742823786"
"No","1996","Single parent ","(0) in school","33","1","1","1"
"No","1996","Single parent ","(1a) inadequately completed","24","","",""
"No","1996","Single parent ","(1b) general elementary school","91","0.881887204826437","0.819859399411969","0.943915010240905"
"No","1996","Single parent ","(1c) basic vocational qualification","152","0.879253756107711","0.830978676599154","0.927528835616268"
"No","1996","Single parent ","(2b) intermediate general qualification","41","0.948415064889032","0.882303942644549","1.01452618713352"
"No","1996","Single parent ","(2a) intermediate vocational","119","0.961448550113195","0.927425055572843","0.995472044653547"
"No","1996","Single parent ","(2c_gen) general maturity certificate","35","1","1","1"
"No","1996","Single parent ","(2c_voc) vocational maturity certificate","18","","",""
"No","1996","Single parent ","(3a) lower tertiary education","25","","",""
"No","1996","Single parent ","(3b) higher tertiary education","39","1","1","1"
"No","1996","Couple + C. LE 16 ","(0) in school","3","","",""
"No","1996","Couple + C. LE 16 ","(1a) inadequately completed","92","0.830427952662017","0.755362417350565","0.905493487973468"
"No","1996","Couple + C. LE 16 ","(1b) general elementary school","300","0.934660519973168","0.907326843278065","0.961994196668271"
"No","1996","Couple + C. LE 16 ","(1c) basic vocational qualification","735","0.929846754895809","0.911991486184734","0.947702023606885"
"No","1996","Couple + C. LE 16 ","(2b) intermediate general qualification","53","0.992397799317741","0.969231120784873","1.01556447785061"
"No","1996","Couple + C. LE 16 ","(2a) intermediate vocational","882","0.974794119540047","0.964592906110977","0.984995332969116"
"No","1996","Couple + C. LE 16 ","(2c_gen) general maturity certificate","58","0.985335754378958","0.954920290109875","1.01575121864804"
"No","1996","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","198","0.963997211778832","0.938495042905018","0.989499380652647"
"No","1996","Couple + C. LE 16 ","(3a) lower tertiary education","227","0.989234932061315","0.975898419374305","1.00257144474832"
"No","1996","Couple + C. LE 16 ","(3b) higher tertiary education","263","0.988035169911823","0.97499353825151","1.00107680157214"
"No","1996","Couple + C. GT 16 ","(0) in school","118","1","1","1"
"No","1996","Couple + C. GT 16 ","(1a) inadequately completed","137","0.850494088146708","0.794892860564804","0.906095315728612"
"No","1996","Couple + C. GT 16 ","(1b) general elementary school","324","0.87147588598832","0.837235783533304","0.905715988443336"
"No","1996","Couple + C. GT 16 ","(1c) basic vocational qualification","563","0.818528094557289","0.789169139700539","0.847887049414039"
"No","1996","Couple + C. GT 16 ","(2b) intermediate general qualification","110","0.954557201609026","0.916156215017364","0.992958188200688"
"No","1996","Couple + C. GT 16 ","(2a) intermediate vocational","360","0.946716446647811","0.92401462438939","0.969418268906233"
"No","1996","Couple + C. GT 16 ","(2c_gen) general maturity certificate","134","0.973116309198674","0.946227751182736","1.00000486721461"
"No","1996","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","78","0.942344721231926","0.892199045953261","0.992490396510592"
"No","1996","Couple + C. GT 16 ","(3a) lower tertiary education","121","0.894518156616552","0.843081676322623","0.945954636910482"
"No","1996","Couple + C. GT 16 ","(3b) higher tertiary education","133","0.892449818472209","0.841312728372961","0.943586908571458"
"No","1996","Couple + C. LE and GT 16","(0) in school","117","1","1","1"
"No","1996","Couple + C. LE and GT 16","(1a) inadequately completed","83","0.94677160757001","0.90064816841066","0.99289504672936"
"No","1996","Couple + C. LE and GT 16","(1b) general elementary school","165","0.930481274682575","0.892906492116827","0.968056057248324"
"No","1996","Couple + C. LE and GT 16","(1c) basic vocational qualification","232","0.907862972805491","0.872295051670275","0.943430893940706"
"No","1996","Couple + C. LE and GT 16","(2b) intermediate general qualification","115","0.98610038202408","0.964795403931711","1.00740536011645"
"No","1996","Couple + C. LE and GT 16","(2a) intermediate vocational","203","0.967618189439215","0.94379045581986","0.99144592305857"
"No","1996","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","64","0.982198994521151","0.950053995103341","1.01434399393896"
"No","1996","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","36","0.961125755665551","0.89884292869187","1.02340858263923"
"No","1996","Couple + C. LE and GT 16","(3a) lower tertiary education","72","0.874532508729204","0.8005453559905","0.948519661467908"
"No","1996","Couple + C. LE and GT 16","(3b) higher tertiary education","69","0.973012915316911","0.935582975296115","1.01044285533771"
"Yes","1997","1-pers.-HH","(0) in school","","","",""
"Yes","1997","1-pers.-HH","(1a) inadequately completed","6","","",""
"Yes","1997","1-pers.-HH","(1b) general elementary school","66","0.226144218687839","0.178406699761202","0.273881737614476"
"Yes","1997","1-pers.-HH","(1c) basic vocational qualification","92","0.233192818786453","0.194079416724056","0.272306220848849"
"Yes","1997","1-pers.-HH","(2b) intermediate general qualification","6","","",""
"Yes","1997","1-pers.-HH","(2a) intermediate vocational","33","0.155181069897352","0.112618594101368","0.197743545693335"
"Yes","1997","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Yes","1997","1-pers.-HH","(2c_voc) vocational maturity certificate","7","","",""
"Yes","1997","1-pers.-HH","(3a) lower tertiary education","11","","",""
"Yes","1997","1-pers.-HH","(3b) higher tertiary education","10","","",""
"Yes","1997","(Married) couple without C. ","(0) in school","","","",""
"Yes","1997","(Married) couple without C. ","(1a) inadequately completed","24","","",""
"Yes","1997","(Married) couple without C. ","(1b) general elementary school","113","0.253170396876565","0.216010676070524","0.290330117682607"
"Yes","1997","(Married) couple without C. ","(1c) basic vocational qualification","324","0.263600925864856","0.240946901334737","0.286254950394974"
"Yes","1997","(Married) couple without C. ","(2b) intermediate general qualification","10","","",""
"Yes","1997","(Married) couple without C. ","(2a) intermediate vocational","72","0.157118015675736","0.128191729409444","0.186044301942028"
"Yes","1997","(Married) couple without C. ","(2c_gen) general maturity certificate","3","","",""
