"ple0040","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"No","1984","Thuringia","Single parent ","","","","","2"
"No","1984","Thuringia","Couple + C. LE 16 ","","","","","2"
"No","1984","Thuringia","Couple + C. GT 16 ","","","","","2"
"No","1984","Thuringia","Couple + C. LE and GT 16","","","","","2"
"Yes","1984","Schleswig-Holstein","1-pers.-HH","3","","","","1"
"Yes","1984","Schleswig-Holstein","(Married) couple without C. ","9","","","","1"
"Yes","1984","Schleswig-Holstein","Single parent ","2","","","","1"
"Yes","1984","Schleswig-Holstein","Couple + C. LE 16 ","5","","","","1"
"Yes","1984","Schleswig-Holstein","Couple + C. GT 16 ","5","","","","1"
"Yes","1984","Schleswig-Holstein","Couple + C. LE and GT 16","1","","","","1"
"Yes","1984","Hamburg","1-pers.-HH","11","","","","1"
"Yes","1984","Hamburg","(Married) couple without C. ","9","","","","1"
"Yes","1984","Hamburg","Single parent ","","","","","1"
"Yes","1984","Hamburg","Couple + C. LE 16 ","","","","","1"
"Yes","1984","Hamburg","Couple + C. GT 16 ","2","","","","1"
"Yes","1984","Hamburg","Couple + C. LE and GT 16","1","","","","1"
"Yes","1984","Lower Saxony","1-pers.-HH","14","","","","1"
"Yes","1984","Lower Saxony","(Married) couple without C. ","53","0.214925255037659","0.166811605093154","0.263038904982164","1"
"Yes","1984","Lower Saxony","Single parent ","3","","","","1"
"Yes","1984","Lower Saxony","Couple + C. LE 16 ","14","","","","1"
"Yes","1984","Lower Saxony","Couple + C. GT 16 ","17","","","","1"
"Yes","1984","Lower Saxony","Couple + C. LE and GT 16","8","","","","1"
"Yes","1984","Bremen","1-pers.-HH","7","","","","1"
"Yes","1984","Bremen","(Married) couple without C. ","9","","","","1"
"Yes","1984","Bremen","Single parent ","","","","","1"
"Yes","1984","Bremen","Couple + C. LE 16 ","2","","","","1"
"Yes","1984","Bremen","Couple + C. GT 16 ","","","","","1"
"Yes","1984","Bremen","Couple + C. LE and GT 16","","","","","1"
"Yes","1984","North Rhine-Westphalia","1-pers.-HH","72","0.224147745017047","0.18205239583667","0.266243094197424","1"
"Yes","1984","North Rhine-Westphalia","(Married) couple without C. ","145","0.245425288330903","0.213771208389307","0.277079368272499","1"
"Yes","1984","North Rhine-Westphalia","Single parent ","19","","","","1"
"Yes","1984","North Rhine-Westphalia","Couple + C. LE 16 ","45","0.0664973743570947","0.0498165426514303","0.0831782060627591","1"
"Yes","1984","North Rhine-Westphalia","Couple + C. GT 16 ","50","0.116781300799181","0.0887706510025055","0.144791950595856","1"
"Yes","1984","North Rhine-Westphalia","Couple + C. LE and GT 16","28","","","","1"
"Yes","1984","Hesse","1-pers.-HH","14","","","","1"
"Yes","1984","Hesse","(Married) couple without C. ","49","0.208286981825658","0.160975142774861","0.255598820876456","1"
"Yes","1984","Hesse","Single parent ","6","","","","1"
"Yes","1984","Hesse","Couple + C. LE 16 ","9","","","","1"
"Yes","1984","Hesse","Couple + C. GT 16 ","23","","","","1"
"Yes","1984","Hesse","Couple + C. LE and GT 16","7","","","","1"
"Yes","1984","Rhineland-Palatinate,Saarland","1-pers.-HH","10","","","","1"
"Yes","1984","Rhineland-Palatinate,Saarland","(Married) couple without C. ","37","0.191631701990007","0.137622057030325","0.24564134694969","1"
"Yes","1984","Rhineland-Palatinate,Saarland","Single parent ","4","","","","1"
"Yes","1984","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","6","","","","1"
"Yes","1984","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","10","","","","1"
"Yes","1984","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","4","","","","1"
"Yes","1984","Baden-Württemberg","1-pers.-HH","20","","","","1"
"Yes","1984","Baden-Württemberg","(Married) couple without C. ","49","0.14143831304211","0.107415920268482","0.175460705815738","1"
"Yes","1984","Baden-Württemberg","Single parent ","5","","","","1"
"Yes","1984","Baden-Württemberg","Couple + C. LE 16 ","19","","","","1"
"Yes","1984","Baden-Württemberg","Couple + C. GT 16 ","32","0.0888829618860975","0.0607478815815575","0.117018042190638","1"
"Yes","1984","Baden-Württemberg","Couple + C. LE and GT 16","18","","","","1"
"Yes","1984","Bavaria","1-pers.-HH","27","","","","1"
"Yes","1984","Bavaria","(Married) couple without C. ","80","0.19016214841083","0.15512847755596","0.2251958192657","1"
"Yes","1984","Bavaria","Single parent ","7","","","","1"
"Yes","1984","Bavaria","Couple + C. LE 16 ","14","","","","1"
"Yes","1984","Bavaria","Couple + C. GT 16 ","34","0.119356277099885","0.0841087084969914","0.154603845702779","1"
"Yes","1984","Bavaria","Couple + C. LE and GT 16","12","","","","1"
"Yes","1984","Berlin","1-pers.-HH","13","","","","1"
"Yes","1984","Berlin","(Married) couple without C. ","23","","","","1"
"Yes","1984","Berlin","Single parent ","","","","","1"
"Yes","1984","Berlin","Couple + C. LE 16 ","10","","","","1"
"Yes","1984","Berlin","Couple + C. GT 16 ","4","","","","1"
"Yes","1984","Berlin","Couple + C. LE and GT 16","4","","","","1"
"Yes","1984","Brandenburg","1-pers.-HH","","","","","1"
"Yes","1984","Brandenburg","(Married) couple without C. ","","","","","1"
"Yes","1984","Brandenburg","Single parent ","","","","","1"
"Yes","1984","Brandenburg","Couple + C. LE 16 ","","","","","1"
"Yes","1984","Brandenburg","Couple + C. GT 16 ","","","","","1"
"Yes","1984","Brandenburg","Couple + C. LE and GT 16","","","","","1"
"Yes","1984","Mecklenburg-Western Pomerania","1-pers.-HH","","","","","1"
"Yes","1984","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","","","1"
"Yes","1984","Mecklenburg-Western Pomerania","Single parent ","","","","","1"
"Yes","1984","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","","","1"
"Yes","1984","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","","","1"
"Yes","1984","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","","","1"
"Yes","1984","Saxony","1-pers.-HH","","","","","1"
"Yes","1984","Saxony","(Married) couple without C. ","","","","","1"
"Yes","1984","Saxony","Single parent ","","","","","1"
"Yes","1984","Saxony","Couple + C. LE 16 ","","","","","1"
"Yes","1984","Saxony","Couple + C. GT 16 ","","","","","1"
"Yes","1984","Saxony","Couple + C. LE and GT 16","","","","","1"
"Yes","1984","Saxony-Anhalt","1-pers.-HH","","","","","1"
"Yes","1984","Saxony-Anhalt","(Married) couple without C. ","","","","","1"
"Yes","1984","Saxony-Anhalt","Single parent ","","","","","1"
"Yes","1984","Saxony-Anhalt","Couple + C. LE 16 ","","","","","1"
"Yes","1984","Saxony-Anhalt","Couple + C. GT 16 ","","","","","1"
"Yes","1984","Saxony-Anhalt","Couple + C. LE and GT 16","","","","","1"
"Yes","1984","Thuringia","1-pers.-HH","","","","","1"
"Yes","1984","Thuringia","(Married) couple without C. ","","","","","1"
"Yes","1984","Thuringia","Single parent ","","","","","1"
"Yes","1984","Thuringia","Couple + C. LE 16 ","","","","","1"
"Yes","1984","Thuringia","Couple + C. GT 16 ","","","","","1"
"Yes","1984","Thuringia","Couple + C. LE and GT 16","","","","","1"
"No","1985","Schleswig-Holstein","(Married) couple without C. ","71","0.849613741540727","0.772246697153978","0.926980785927475","2"
"No","1985","Lower Saxony","Couple + C. LE and GT 16","116","0.965129144010556","0.932576055806241","0.997682232214871","2"
"No","1985","Bremen","Couple + C. LE and GT 16","10","","","","2"
"No","1985","North Rhine-Westphalia","1-pers.-HH","277","0.817537472213004","0.775929670445628","0.859145273980379","2"
"No","1985","Bremen","Single parent ","4","","","","2"
"No","1985","Hesse","(Married) couple without C. ","222","0.768075387744895","0.718191868149598","0.817958907340192","2"
"No","1985","Bremen","Couple + C. GT 16 ","11","","","","2"
"No","1985","Schleswig-Holstein","1-pers.-HH","41","0.906054323604825","0.820811593321917","0.991297053887733","2"
"No","1985","Rhineland-Palatinate,Saarland","(Married) couple without C. ","143","0.801877131960433","0.742991007245359","0.860763256675508","2"
"No","1985","Rhineland-Palatinate,Saarland","1-pers.-HH","58","0.841182223056339","0.754940356993885","0.927424089118792","2"
"No","1985","Bremen","1-pers.-HH","18","","","","2"
"No","1985","Schleswig-Holstein","Couple + C. GT 16 ","46","0.830730815183872","0.730714621470489","0.930747008897256","2"
"No","1985","Schleswig-Holstein","Couple + C. LE and GT 16","33","0.937065350020053","0.856612039550336","1.01751866048977","2"
"No","1985","Hamburg","1-pers.-HH","49","0.877569550443059","0.791719694145151","0.963419406740966","2"
"No","1985","Hamburg","(Married) couple without C. ","83","0.926164678856734","0.872138652325442","0.980190705388025","2"
"No","1985","Hamburg","Single parent ","13","","","","2"
"No","1985","Hamburg","Couple + C. LE and GT 16","23","","","","2"
"No","1985","Lower Saxony","1-pers.-HH","99","0.937810438456489","0.89161812430635","0.984002752606629","2"
"No","1985","Lower Saxony","(Married) couple without C. ","215","0.787175858347309","0.737802524176019","0.836549192518598","2"
"No","1985","Lower Saxony","Single parent ","55","0.943440382301794","0.88399138176083","1.00288938284276","2"
"No","1985","Schleswig-Holstein","Single parent ","22","","","","2"
"No","1985","Lower Saxony","Couple + C. GT 16 ","188","0.886568272972575","0.843677703894265","0.929458842050885","2"
"No","1985","Bremen","(Married) couple without C. ","30","0.747246093978308","0.610851690044689","0.883640497911928","2"
"No","1985","Bremen","Couple + C. LE 16 ","19","","","","2"
"No","1985","North Rhine-Westphalia","(Married) couple without C. ","482","0.747930449413409","0.713614080036453","0.782246818790365","2"
"No","1985","North Rhine-Westphalia","Single parent ","123","0.887773324930654","0.834528144788105","0.941018505073203","2"
"No","1985","North Rhine-Westphalia","Couple + C. GT 16 ","490","0.8956504813569","0.869817682640956","0.921483280072844","2"
"No","1985","North Rhine-Westphalia","Couple + C. LE and GT 16","394","0.933955503853529","0.910060590986834","0.957850416720225","2"
"No","1985","Hesse","1-pers.-HH","94","0.910172424113924","0.85521857740365","0.965126270824198","2"
"No","1985","Hesse","Couple + C. LE 16 ","259","0.940148726056915","0.911854280423749","0.968443171690081","2"
"No","1985","Hesse","Couple + C. GT 16 ","186","0.896480417532103","0.854778807758221","0.938182027305985","2"
"No","1985","Hesse","Couple + C. LE and GT 16","139","0.973738930282587","0.947344274188665","1.00013358637651","2"
"No","1985","Schleswig-Holstein","Couple + C. LE 16 ","86","0.919879660098128","0.864704510885864","0.975054809310392","2"
"No","1985","Hesse","Single parent ","44","0.935441266279075","0.865185022609292","1.00569750994886","2"
"No","1985","Lower Saxony","Couple + C. LE 16 ","228","0.958532171362947","0.933308896957551","0.983755445768343","2"
"No","1985","Hamburg","Couple + C. LE 16 ","55","0.991791849555056","0.968160582999688","1.01542311611042","2"
"No","1985","Hamburg","Couple + C. GT 16 ","28","","","","2"
"No","1985","North Rhine-Westphalia","Couple + C. LE 16 ","705","0.941330780637671","0.924387318495682","0.958274242779659","2"
"No","1985","Rhineland-Palatinate,Saarland","Single parent ","41","0.911621321725028","0.82868919122642","0.994553452223636","2"
"No","1985","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","146","0.978845643428987","0.955740324204374","1.0019509626536","2"
"No","1985","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","153","0.906780742015755","0.862685287818013","0.950876196213496","2"
"No","1985","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","93","0.961558292672304","0.923297728760625","0.999818856583983","2"
"No","1985","Baden-Württemberg","1-pers.-HH","169","0.886361830597483","0.840751916286092","0.931971744908873","2"
"No","1985","Baden-Württemberg","(Married) couple without C. ","311","0.866278842259111","0.830824014676671","0.90173366984155","2"
"No","1985","Baden-Württemberg","Single parent ","94","0.96411447949212","0.92709876373969","1.00113019524455","2"
"No","1985","Baden-Württemberg","Couple + C. LE 16 ","535","0.951014946558863","0.933009495041255","0.969020398076471","2"
"No","1985","Baden-Württemberg","Couple + C. GT 16 ","389","0.922968597241249","0.897467973015853","0.948469221466646","2"
"No","1985","Baden-Württemberg","Couple + C. LE and GT 16","302","0.927824395727547","0.899426846732986","0.956221944722108","2"
"No","1985","Bavaria","1-pers.-HH","154","0.845682019152902","0.792462214965193","0.898901823340611","2"
"No","1985","Bavaria","(Married) couple without C. ","361","0.795669031504879","0.757950988166809","0.833387074842949","2"
"No","1985","Bavaria","Single parent ","83","0.912992518770826","0.85476359758248","0.971221439959172","2"
"No","1985","Berlin","Couple + C. GT 16 ","41","0.831442076973062","0.724415965363682","0.938468188582442","2"
"No","1985","Berlin","Couple + C. LE and GT 16","35","0.938057216830313","0.860386511159331","1.01572792250129","2"
"No","1985","Brandenburg","Couple + C. LE 16 ","","","","","2"
"No","1985","Bavaria","Couple + C. LE 16 ","457","0.966411850204968","0.950106285894158","0.982717414515778","2"
"No","1985","Bavaria","Couple + C. GT 16 ","302","0.899995348651907","0.867724582098523","0.932266115205292","2"
"No","1985","Bavaria","Couple + C. LE and GT 16","270","0.959156498083012","0.935931685836587","0.982381310329437","2"
"No","1985","Berlin","1-pers.-HH","63","0.826085476651349","0.739725473396973","0.912445479905725","2"
"No","1985","Berlin","(Married) couple without C. ","65","0.756234425872341","0.664417477177845","0.848051374566838","2"
"No","1985","Berlin","Single parent ","26","","","","2"
"No","1985","Berlin","Couple + C. LE 16 ","68","0.897936503950007","0.829423108184242","0.966449899715771","2"
"No","1985","Brandenburg","1-pers.-HH","","","","","2"
"No","1985","Brandenburg","(Married) couple without C. ","","","","","2"
"No","1985","Brandenburg","Single parent ","","","","","2"
"No","1985","Mecklenburg-Western Pomerania","1-pers.-HH","","","","","2"
"No","1985","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","","","2"
"No","1985","Mecklenburg-Western Pomerania","Single parent ","","","","","2"
"No","1985","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","","","2"
"No","1985","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","","","2"
"No","1985","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","","","2"
"No","1985","Saxony","1-pers.-HH","","","","","2"
"No","1985","Brandenburg","Couple + C. GT 16 ","","","","","2"
"No","1985","Brandenburg","Couple + C. LE and GT 16","","","","","2"
"No","1985","Saxony","(Married) couple without C. ","","","","","2"
"No","1985","Saxony","Single parent ","","","","","2"
"No","1985","Saxony","Couple + C. LE 16 ","","","","","2"
"No","1985","Saxony","Couple + C. GT 16 ","","","","","2"
"No","1985","Saxony","Couple + C. LE and GT 16","","","","","2"
"No","1985","Saxony-Anhalt","1-pers.-HH","","","","","2"
"No","1985","Saxony-Anhalt","(Married) couple without C. ","","","","","2"
"No","1985","Saxony-Anhalt","Single parent ","","","","","2"
"No","1985","Saxony-Anhalt","Couple + C. LE 16 ","","","","","2"
"No","1985","Saxony-Anhalt","Couple + C. GT 16 ","","","","","2"
"No","1985","Saxony-Anhalt","Couple + C. LE and GT 16","","","","","2"
"No","1985","Thuringia","1-pers.-HH","","","","","2"
"No","1985","Thuringia","(Married) couple without C. ","","","","","2"
"No","1985","Thuringia","Single parent ","","","","","2"
"No","1985","Thuringia","Couple + C. LE 16 ","","","","","2"
"No","1985","Thuringia","Couple + C. GT 16 ","","","","","2"
"No","1985","Thuringia","Couple + C. LE and GT 16","","","","","2"
"Yes","1985","Hesse","(Married) couple without C. ","53","0.231924612255105","0.182041092659808","0.281808131850402","1"
"Yes","1985","Hesse","Single parent ","3","","","","1"
"Yes","1985","Hesse","Couple + C. LE 16 ","11","","","","1"
"Yes","1985","Hesse","Couple + C. GT 16 ","19","","","","1"
"Yes","1985","Hesse","Couple + C. LE and GT 16","2","","","","1"
"Yes","1985","Rhineland-Palatinate,Saarland","1-pers.-HH","11","","","","1"
"Yes","1985","Rhineland-Palatinate,Saarland","(Married) couple without C. ","33","0.198122868039567","0.139236743324492","0.257008992754641","1"
"Yes","1985","Rhineland-Palatinate,Saarland","Single parent ","4","","","","1"
"Yes","1985","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","3","","","","1"
"Yes","1985","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","14","","","","1"
"Yes","1985","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","4","","","","1"
"Yes","1985","Baden-Württemberg","1-pers.-HH","17","","","","1"
"Yes","1985","Baden-Württemberg","(Married) couple without C. ","43","0.133721157740889","0.0982663301584497","0.169175985323329","1"
"Yes","1985","Baden-Württemberg","Single parent ","3","","","","1"
"Yes","1985","Baden-Württemberg","Couple + C. LE 16 ","17","","","","1"
"Yes","1985","Baden-Württemberg","Couple + C. GT 16 ","31","0.0770314027587507","0.0515307785333541","0.102532026984147","1"
"Yes","1985","Baden-Württemberg","Couple + C. LE and GT 16","17","","","","1"
"Yes","1985","Schleswig-Holstein","1-pers.-HH","4","","","","1"
"Yes","1985","Schleswig-Holstein","(Married) couple without C. ","11","","","","1"
"Yes","1985","Schleswig-Holstein","Single parent ","2","","","","1"
"Yes","1985","Schleswig-Holstein","Couple + C. LE 16 ","7","","","","1"
"Yes","1985","Schleswig-Holstein","Couple + C. GT 16 ","8","","","","1"
"Yes","1985","Schleswig-Holstein","Couple + C. LE and GT 16","2","","","","1"
"Yes","1985","Hamburg","1-pers.-HH","7","","","","1"
"Yes","1985","Hamburg","(Married) couple without C. ","7","","","","1"
"Yes","1985","Hamburg","Single parent ","","","","","1"
"Yes","1985","Hamburg","Couple + C. LE 16 ","1","","","","1"
"Yes","1985","Hamburg","Couple + C. GT 16 ","4","","","","1"
"Yes","1985","Hamburg","Couple + C. LE and GT 16","","","","","1"
"Yes","1985","Lower Saxony","1-pers.-HH","6","","","","1"
"Yes","1985","Lower Saxony","(Married) couple without C. ","49","0.212824141652691","0.163450807481402","0.262197475823981","1"
"Yes","1985","Lower Saxony","Single parent ","3","","","","1"
"Yes","1985","Lower Saxony","Couple + C. LE 16 ","12","","","","1"
"Yes","1985","Lower Saxony","Couple + C. GT 16 ","22","","","","1"
"Yes","1985","Lower Saxony","Couple + C. LE and GT 16","6","","","","1"
"Yes","1985","Bremen","1-pers.-HH","5","","","","1"
"Yes","1985","Bremen","(Married) couple without C. ","9","","","","1"
"Yes","1985","Bremen","Single parent ","","","","","1"
"Yes","1985","Bremen","Couple + C. LE 16 ","2","","","","1"
"Yes","1985","Bremen","Couple + C. GT 16 ","","","","","1"
"Yes","1985","Bremen","Couple + C. LE and GT 16","1","","","","1"
"Yes","1985","North Rhine-Westphalia","1-pers.-HH","54","0.182462527786997","0.140854726019621","0.224070329554372","1"
"Yes","1985","North Rhine-Westphalia","(Married) couple without C. ","133","0.252069550586591","0.217753181209635","0.286385919963547","1"
"Yes","1985","North Rhine-Westphalia","Single parent ","12","","","","1"
"Yes","1985","North Rhine-Westphalia","Couple + C. LE 16 ","34","0.0586692193623294","0.0417257572203412","0.0756126815043177","1"
"Yes","1985","North Rhine-Westphalia","Couple + C. GT 16 ","48","0.1043495186431","0.0785167199271562","0.130182317359044","1"
"Yes","1985","North Rhine-Westphalia","Couple + C. LE and GT 16","21","","","","1"
"Yes","1985","Hesse","1-pers.-HH","10","","","","1"
"Yes","1985","Bavaria","1-pers.-HH","23","","","","1"
"Yes","1985","Bavaria","(Married) couple without C. ","78","0.204330968495121","0.166612925157051","0.24204901183319","1"
"Yes","1985","Bavaria","Single parent ","7","","","","1"
"Yes","1985","Bavaria","Couple + C. LE 16 ","12","","","","1"
"Yes","1985","Bavaria","Couple + C. GT 16 ","30","0.100004651348093","0.0677338847947082","0.132275417901477","1"
"Yes","1985","Bavaria","Couple + C. LE and GT 16","9","","","","1"
"Yes","1985","Berlin","1-pers.-HH","11","","","","1"
"Yes","1985","Berlin","(Married) couple without C. ","19","","","","1"
"Yes","1985","Berlin","Single parent ","2","","","","1"
"Yes","1985","Berlin","Couple + C. LE 16 ","7","","","","1"
"Yes","1985","Berlin","Couple + C. GT 16 ","6","","","","1"
"Yes","1985","Berlin","Couple + C. LE and GT 16","2","","","","1"
