"ple0040","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No","1986","Not Employed","Couple + C. LE and GT 16","98","0.984493434467726","0.960154883670193","1.00883198526526"
"No","1986","Employed","1-pers.-HH","","","",""
"No","1986","Employed","(Married) couple without C. ","99","0.982884362203948","0.957589334435665","1.00817938997223"
"No","1986","Employed","Single parent ","8","","",""
"No","1986","Employed","Couple + C. LE 16 ","37","0.967791144441401","0.91165601071812","1.02392627816468"
"No","1986","Employed","Couple + C. GT 16 ","36","1","1","1"
"No","1986","Employed","Couple + C. LE and GT 16","21","","",""
"Yes","1987","Not Employed","1-pers.-HH","110","0.207514182876049","0.172891363907363","0.242137001844736"
"Yes","1987","Not Employed","(Married) couple without C. ","276","0.291804410231389","0.263328390856314","0.320280429606464"
"Yes","1987","Not Employed","Single parent ","23","","",""
"Yes","1987","Not Employed","Couple + C. LE 16 ","26","","",""
"Yes","1987","Not Employed","Couple + C. GT 16 ","98","0.163309312159028","0.13592593465876","0.190692689659296"
"Yes","1987","Not Employed","Couple + C. LE and GT 16","29","","",""
"Yes","1987","Employed","1-pers.-HH","30","0.057443525473624","0.0385716135530597","0.0763154373941882"
"Yes","1987","Employed","(Married) couple without C. ","119","0.10038230886321","0.084446272015127","0.116318345711293"
"Yes","1987","Employed","Single parent ","10","","",""
"Yes","1987","Employed","Couple + C. LE 16 ","61","0.0420239424008891","0.0325444871745295","0.0515033976272487"
"Yes","1987","Employed","Couple + C. GT 16 ","97","0.0743890871541872","0.0608360792126741","0.0879420950957003"
"Yes","1987","Employed","Couple + C. LE and GT 16","47","0.0694205556261195","0.0521499646766059","0.0866911465756331"
"No","1987","Not Employed","1-pers.-HH","417","0.792485817123951","0.757862998155264","0.827108636092637"
"No","1987","Not Employed","(Married) couple without C. ","703","0.708195589768611","0.679719570393536","0.736671609143686"
"No","1987","Not Employed","Single parent ","164","0.862313014282201","0.812926746802755","0.911699281761646"
"No","1987","Not Employed","Couple + C. LE 16 ","606","0.949653305971697","0.932605928672305","0.966700683271089"
"No","1987","Not Employed","Couple + C. GT 16 ","602","0.836690687840972","0.809307310340704","0.86407406534124"
"No","1987","Not Employed","Couple + C. LE and GT 16","393","0.910575859187725","0.883350267951602","0.937801450423848"
"No","1987","Employed","1-pers.-HH","554","0.942556474526376","0.923684562605812","0.96142838644694"
"No","1987","Employed","(Married) couple without C. ","1247","0.89961769113679","0.883681654288707","0.915553727984873"
"No","1987","Employed","Single parent ","324","0.96450257784667","0.944658772343311","0.98434638335003"
"No","1987","Employed","Couple + C. LE 16 ","1660","0.957976057599111","0.948496602372751","0.96745551282547"
"No","1987","Employed","Couple + C. GT 16 ","1343","0.925610912845813","0.9120579049043","0.939163920787326"
"No","1987","Employed","Couple + C. LE and GT 16","785","0.93057944437388","0.913308853424367","0.947850035323394"
"Yes","1988","Not Employed","1-pers.-HH","130","0.246431509554821","0.209357129629376","0.283505889480265"
"Yes","1988","Not Employed","(Married) couple without C. ","297","0.331570959474009","0.301491558902592","0.361650360045427"
"Yes","1988","Not Employed","Single parent ","25","","",""
"Yes","1988","Not Employed","Couple + C. LE 16 ","22","","",""
"Yes","1988","Not Employed","Couple + C. GT 16 ","115","0.181335221730728","0.153191859555347","0.209478583906108"
"Yes","1988","Not Employed","Couple + C. LE and GT 16","29","","",""
"Yes","1988","Employed","1-pers.-HH","27","","",""
"Yes","1988","Employed","(Married) couple without C. ","134","0.11024342130459","0.0934744030659836","0.127012439543196"
"Yes","1988","Employed","Single parent ","10","","",""
"Yes","1988","Employed","Couple + C. LE 16 ","56","0.0393156358530054","0.0299468205501138","0.048684451155897"
"Yes","1988","Employed","Couple + C. GT 16 ","115","0.0823237116290913","0.0683347737382691","0.0963126495199135"
"Yes","1988","Employed","Couple + C. LE and GT 16","30","0.0500968596508608","0.0341406114938844","0.0660531078078371"
"No","1988","Not Employed","1-pers.-HH","389","0.753568490445179","0.716494110519735","0.790642870370624"
"No","1988","Not Employed","(Married) couple without C. ","644","0.668429040525991","0.638349639954573","0.698508441097408"
"No","1988","Not Employed","Single parent ","148","0.832303114160031","0.776632207010117","0.887974021309946"
"No","1988","Not Employed","Couple + C. LE 16 ","547","0.958833664250831","0.942509359249463","0.975157969252199"
"No","1988","Not Employed","Couple + C. GT 16 ","605","0.818664778269272","0.790521416093892","0.846808140444653"
"No","1988","Not Employed","Couple + C. LE and GT 16","333","0.899773912524786","0.868838857488971","0.9307089675606"
"No","1988","Employed","1-pers.-HH","515","0.947932753274192","0.929229398190751","0.966636108357634"
"No","1988","Employed","(Married) couple without C. ","1206","0.88975657869541","0.872987560456804","0.906525596934016"
"No","1988","Employed","Single parent ","327","0.969808997473622","0.951539987523367","0.988078007423878"
"No","1988","Employed","Couple + C. LE 16 ","1597","0.960684364146995","0.951315548844103","0.970053179449886"
"No","1988","Employed","Couple + C. GT 16 ","1368","0.917676288370909","0.903687350480087","0.931665226261731"
"No","1988","Employed","Couple + C. LE and GT 16","688","0.949903140349139","0.933946892192163","0.965859388506116"
"Yes","1989","Not Employed","1-pers.-HH","139","0.273067741060427","0.234438176677537","0.311697305443316"
"Yes","1989","Not Employed","(Married) couple without C. ","318","0.36503779452931","0.333549236262729","0.396526352795892"
"Yes","1989","Not Employed","Single parent ","22","","",""
"Yes","1989","Not Employed","Couple + C. LE 16 ","24","","",""
"Yes","1989","Not Employed","Couple + C. GT 16 ","115","0.176340059773308","0.147985832270765","0.20469428727585"
"Yes","1989","Not Employed","Couple + C. LE and GT 16","22","","",""
"Yes","1989","Employed","1-pers.-HH","32","0.0625125200734385","0.0422623739901265","0.0827626661567505"
"Yes","1989","Employed","(Married) couple without C. ","127","0.104727581350451","0.0884238660555892","0.121031296645312"
"Yes","1989","Employed","Single parent ","13","","",""
"Yes","1989","Employed","Couple + C. LE 16 ","43","0.0358506569440251","0.0267007387017527","0.0450005751862976"
"Yes","1989","Employed","Couple + C. GT 16 ","94","0.0724666808488897","0.0590899844534994","0.08584337724428"
"Yes","1989","Employed","Couple + C. LE and GT 16","34","0.053320465227519","0.036140832875456","0.070500097579582"
"No","1989","Not Employed","1-pers.-HH","372","0.726932258939573","0.688302694556684","0.765561823322463"
"No","1989","Not Employed","(Married) couple without C. ","580","0.63496220547069","0.603473647204108","0.666450763737271"
"No","1989","Not Employed","Single parent ","147","0.840793735157852","0.785633063082941","0.895954407232764"
"No","1989","Not Employed","Couple + C. LE 16 ","526","0.94156616717616","0.921963085222587","0.961169249129732"
"No","1989","Not Employed","Couple + C. GT 16 ","579","0.823659940226692","0.79530571272415","0.852014167729235"
"No","1989","Not Employed","Couple + C. LE and GT 16","309","0.936798797155363","0.910585603963738","0.963011990346987"
"No","1989","Employed","1-pers.-HH","517","0.937487479926562","0.91723733384325","0.957737626009874"
"No","1989","Employed","(Married) couple without C. ","1228","0.895272418649549","0.878968703354688","0.911576133944411"
"No","1989","Employed","Single parent ","290","0.959031303240116","0.93671258534813","0.981350021132102"
"No","1989","Employed","Couple + C. LE 16 ","1543","0.964149343055975","0.954999424813702","0.973299261298247"
"No","1989","Employed","Couple + C. GT 16 ","1349","0.92753331915111","0.91415662275572","0.940910015546501"
"No","1989","Employed","Couple + C. LE and GT 16","623","0.946679534772481","0.929499902420418","0.963859167124544"
"Yes","1990","Not Employed","1-pers.-HH","","","",""
"Yes","1990","Not Employed","(Married) couple without C. ","","","",""
"Yes","1990","Not Employed","Single parent ","","","",""
"Yes","1990","Not Employed","Couple + C. LE 16 ","","","",""
"Yes","1990","Not Employed","Couple + C. GT 16 ","","","",""
"Yes","1990","Not Employed","Couple + C. LE and GT 16","","","",""
"Yes","1990","Employed","1-pers.-HH","","","",""
"Yes","1990","Employed","(Married) couple without C. ","","","",""
"Yes","1990","Employed","Single parent ","","","",""
"Yes","1990","Employed","Couple + C. LE 16 ","","","",""
"Yes","1990","Employed","Couple + C. GT 16 ","","","",""
"Yes","1990","Employed","Couple + C. LE and GT 16","","","",""
"No","1990","Not Employed","1-pers.-HH","","","",""
"No","1990","Not Employed","(Married) couple without C. ","","","",""
"No","1990","Not Employed","Single parent ","","","",""
"No","1990","Not Employed","Couple + C. LE 16 ","","","",""
"No","1990","Not Employed","Couple + C. GT 16 ","","","",""
"No","1990","Not Employed","Couple + C. LE and GT 16","","","",""
"No","1990","Employed","1-pers.-HH","","","",""
"No","1990","Employed","(Married) couple without C. ","","","",""
"No","1990","Employed","Single parent ","","","",""
"No","1990","Employed","Couple + C. LE 16 ","","","",""
"No","1990","Employed","Couple + C. GT 16 ","","","",""
"No","1990","Employed","Couple + C. LE and GT 16","","","",""
"Yes","1991","Not Employed","1-pers.-HH","138","0.283195563093694","0.24267785688503","0.323713269302358"
"Yes","1991","Not Employed","(Married) couple without C. ","341","0.380426326958768","0.349602724097838","0.411249929819699"
"Yes","1991","Not Employed","Single parent ","28","","",""
"Yes","1991","Not Employed","Couple + C. LE 16 ","19","","",""
"Yes","1991","Not Employed","Couple + C. GT 16 ","119","0.20496147780946","0.173662664626149","0.236260290992771"
"Yes","1991","Not Employed","Couple + C. LE and GT 16","17","","",""
"Yes","1991","Employed","1-pers.-HH","36","0.0763091741424068","0.0543201594564529","0.0982981888283607"
"Yes","1991","Employed","(Married) couple without C. ","128","0.108022750581709","0.0914705812338243","0.124574919929594"
"Yes","1991","Employed","Single parent ","12","","",""
"Yes","1991","Employed","Couple + C. LE 16 ","48","0.0325507294157065","0.0238473063205614","0.0412541525108516"
"Yes","1991","Employed","Couple + C. GT 16 ","81","0.0638080401635954","0.0507119942006047","0.0769040861265861"
"Yes","1991","Employed","Couple + C. LE and GT 16","34","0.0617128167752689","0.0428475192398608","0.080578114310677"
"No","1991","Not Employed","1-pers.-HH","337","0.716804436906306","0.676286730697642","0.75732214311497"
"No","1991","Not Employed","(Married) couple without C. ","612","0.619573673041232","0.588750070180301","0.650397275902162"
"No","1991","Not Employed","Single parent ","133","0.81855836743663","0.759029386010302","0.878087348862957"
"No","1991","Not Employed","Couple + C. LE 16 ","470","0.95751604896877","0.939639686903542","0.975392411033998"
"No","1991","Not Employed","Couple + C. GT 16 ","520","0.79503852219054","0.763739709007229","0.826337335373852"
"No","1991","Not Employed","Couple + C. LE and GT 16","248","0.926558634080886","0.895151234452063","0.957966033709708"
"No","1991","Employed","1-pers.-HH","524","0.923690825857593","0.901701811171639","0.945679840543547"
"No","1991","Employed","(Married) couple without C. ","1223","0.891977249418291","0.875425080070406","0.908529418766176"
"No","1991","Employed","Single parent ","307","0.963611814864915","0.943063131249601","0.984160498480229"
"No","1991","Employed","Couple + C. LE 16 ","1549","0.967449270584294","0.958745847489148","0.976152693679439"
"No","1991","Employed","Couple + C. GT 16 ","1257","0.936191959836405","0.923095913873414","0.949288005799395"
"No","1991","Employed","Couple + C. LE and GT 16","591","0.938287183224731","0.919421885689323","0.957152480760139"
"Yes","1992","Not Employed","1-pers.-HH","176","0.269302894761992","0.235663431011927","0.302942358512057"
"Yes","1992","Not Employed","(Married) couple without C. ","454","0.372417046638205","0.346512835009285","0.398321258267126"
"Yes","1992","Not Employed","Single parent ","28","","",""
"Yes","1992","Not Employed","Couple + C. LE 16 ","21","","",""
"Yes","1992","Not Employed","Couple + C. GT 16 ","135","0.178132746938047","0.151400624251098","0.204864869624996"
"Yes","1992","Not Employed","Couple + C. LE and GT 16","12","","",""
"Yes","1992","Employed","1-pers.-HH","37","0.0697676207345585","0.050390612056637","0.08914462941248"
"Yes","1992","Employed","(Married) couple without C. ","159","0.0947979070753415","0.0815843652008784","0.108011448949805"
"Yes","1992","Employed","Single parent ","24","","",""
"Yes","1992","Employed","Couple + C. LE 16 ","83","0.0329259804696448","0.0261877088794386","0.0396642520598509"
"Yes","1992","Employed","Couple + C. GT 16 ","126","0.0748475911381591","0.0630494577115944","0.0866457245647239"
"Yes","1992","Employed","Couple + C. LE and GT 16","41","0.0563348544336557","0.0408164269755203","0.0718532818917911"
"No","1992","Not Employed","1-pers.-HH","492","0.730697105238008","0.697057641487943","0.764336568988073"
"No","1992","Not Employed","(Married) couple without C. ","884","0.627582953361795","0.601678741732874","0.653487164990715"
"No","1992","Not Employed","Single parent ","154","0.854678037018319","0.803476936388418","0.90587913764822"
"No","1992","Not Employed","Couple + C. LE 16 ","557","0.953427671541919","0.936248903173628","0.97060643991021"
"No","1992","Not Employed","Couple + C. GT 16 ","652","0.821867253061953","0.795135130375004","0.848599375748902"
"No","1992","Not Employed","Couple + C. LE and GT 16","289","0.945164378056862","0.919445625346026","0.970883130767699"
"No","1992","Employed","1-pers.-HH","627","0.930232379265441","0.91085537058752","0.949609387943363"
"No","1992","Employed","(Married) couple without C. ","1729","0.905202092924659","0.891988551050195","0.918415634799122"
"No","1992","Employed","Single parent ","427","0.950892908838095","0.930949576370991","0.970836241305198"
"No","1992","Employed","Couple + C. LE 16 ","2611","0.967074019530355","0.960335747940149","0.973812291120561"
"No","1992","Employed","Couple + C. GT 16 ","1785","0.925152408861841","0.913354275435276","0.936950542288406"
"No","1992","Employed","Couple + C. LE and GT 16","807","0.943665145566344","0.928146718108209","0.95918357302448"
"Yes","1993","Not Employed","1-pers.-HH","","","",""
"Yes","1993","Not Employed","(Married) couple without C. ","","","",""
"Yes","1993","Not Employed","Single parent ","","","",""
"Yes","1993","Not Employed","Couple + C. LE 16 ","","","",""
"Yes","1993","Not Employed","Couple + C. GT 16 ","","","",""
"Yes","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"Yes","1993","Employed","1-pers.-HH","","","",""
"Yes","1993","Employed","(Married) couple without C. ","","","",""
"Yes","1993","Employed","Single parent ","","","",""
"Yes","1993","Employed","Couple + C. LE 16 ","","","",""
"Yes","1993","Employed","Couple + C. GT 16 ","","","",""
"Yes","1993","Employed","Couple + C. LE and GT 16","","","",""
"No","1993","Not Employed","1-pers.-HH","","","",""
"No","1993","Not Employed","(Married) couple without C. ","","","",""
"No","1993","Not Employed","Single parent ","","","",""
"No","1993","Not Employed","Couple + C. LE 16 ","","","",""
"No","1993","Not Employed","Couple + C. GT 16 ","","","",""
"No","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"No","1993","Employed","1-pers.-HH","","","",""
"No","1993","Employed","(Married) couple without C. ","","","",""
"No","1993","Employed","Single parent ","","","",""
"No","1993","Employed","Couple + C. LE 16 ","","","",""
"No","1993","Employed","Couple + C. GT 16 ","","","",""
"No","1993","Employed","Couple + C. LE and GT 16","","","",""
"Yes","1994","Not Employed","1-pers.-HH","181","0.279975929361712","0.24704281212025","0.312909046603174"
"Yes","1994","Not Employed","(Married) couple without C. ","426","0.310115697878392","0.286622034116822","0.333609361639962"
"Yes","1994","Not Employed","Single parent ","29","","",""
"Yes","1994","Not Employed","Couple + C. LE 16 ","34","0.0627994345756697","0.0441347832901596","0.0814640858611799"
"Yes","1994","Not Employed","Couple + C. GT 16 ","124","0.17736576031908","0.15062779577678","0.204103724861381"
"Yes","1994","Not Employed","Couple + C. LE and GT 16","12","","",""
"Yes","1994","Employed","1-pers.-HH","47","0.0790173012946236","0.0587264608308731","0.0993081417583741"
"Yes","1994","Employed","(Married) couple without C. ","150","0.0937754372322542","0.0805627926928849","0.106988081771624"
"Yes","1994","Employed","Single parent ","10","","",""
"Yes","1994","Employed","Couple + C. LE 16 ","74","0.0354894524035849","0.0280392392121468","0.0429396655950231"
"Yes","1994","Employed","Couple + C. GT 16 ","102","0.0690837071369739","0.0568362924103856","0.0813311218635621"
"Yes","1994","Employed","Couple + C. LE and GT 16","32","0.0426454093540425","0.0290056452445666","0.0562851734635184"
"No","1994","Not Employed","1-pers.-HH","533","0.720024070638288","0.687090953396826","0.75295718787975"
"No","1994","Not Employed","(Married) couple without C. ","1063","0.689884302121608","0.666390638360038","0.713377965883178"
"No","1994","Not Employed","Single parent ","171","0.849281944570202","0.799697930754069","0.898865958386334"
"No","1994","Not Employed","Couple + C. LE 16 ","615","0.93720056542433","0.91853591413882","0.95586521670984"
"No","1994","Not Employed","Couple + C. GT 16 ","660","0.82263423968092","0.795896275138619","0.84937220422322"
"No","1994","Not Employed","Couple + C. LE and GT 16","316","0.971031564805298","0.952880990922263","0.989182138688332"
"No","1994","Employed","1-pers.-HH","632","0.920982698705376","0.900691858241626","0.941273539169127"
"No","1994","Employed","(Married) couple without C. ","1720","0.906224562767746","0.893011918228376","0.919437207307115"
"No","1994","Employed","Single parent ","362","0.975846008942307","0.960244675578537","0.991447342306078"
"No","1994","Employed","Couple + C. LE 16 ","2295","0.964510547596415","0.957060334404977","0.971960760787853"
"No","1994","Employed","Couple + C. GT 16 ","1545","0.930916292863026","0.918668878136438","0.943163707589614"
"No","1994","Employed","Couple + C. LE and GT 16","811","0.957354590645957","0.943714826536482","0.970994354755433"
"Yes","1995","Not Employed","1-pers.-HH","181","0.270384593399953","0.238076022412283","0.302693164387623"
"Yes","1995","Not Employed","(Married) couple without C. ","462","0.340436034420366","0.316606507209029","0.364265561631703"
"Yes","1995","Not Employed","Single parent ","28","","",""
"Yes","1995","Not Employed","Couple + C. LE 16 ","31","0.045040475926319","0.0299544882596683","0.0601264635929697"
"Yes","1995","Not Employed","Couple + C. GT 16 ","131","0.189412882502945","0.162511543836667","0.216314221169223"
"Yes","1995","Not Employed","Couple + C. LE and GT 16","21","","",""
"Yes","1995","Employed","1-pers.-HH","48","0.0725260529066468","0.0534083254992395","0.0916437803140542"
"Yes","1995","Employed","(Married) couple without C. ","163","0.0995299398025247","0.0862696426386202","0.112790236966429"
"Yes","1995","Employed","Single parent ","11","","",""
"Yes","1995","Employed","Couple + C. LE 16 ","77","0.0355697879091616","0.0281736375377674","0.0429659382805558"
"Yes","1995","Employed","Couple + C. GT 16 ","99","0.0682349136918409","0.0561197867248852","0.0803500406587965"
"Yes","1995","Employed","Couple + C. LE and GT 16","36","0.0488797448759265","0.0342899464690814","0.0634695432827716"
"No","1995","Not Employed","1-pers.-HH","545","0.729615406600047","0.697306835612377","0.761923977587717"
"No","1995","Not Employed","(Married) couple without C. ","1057","0.659563965579634","0.635734438368297","0.683393492790971"
"No","1995","Not Employed","Single parent ","197","0.866353225309306","0.821891780491198","0.910814670127415"
"No","1995","Not Employed","Couple + C. LE 16 ","695","0.954959524073681","0.93987353640703","0.970045511740332"
"No","1995","Not Employed","Couple + C. GT 16 ","684","0.810587117497055","0.783685778830777","0.837488456163333"
"No","1995","Not Employed","Couple + C. LE and GT 16","376","0.957020976763303","0.937071025602989","0.976970927923616"
"No","1995","Employed","1-pers.-HH","659","0.927473947093353","0.908356219685946","0.946591674500761"
"No","1995","Employed","(Married) couple without C. ","1795","0.900470060197475","0.887209763033571","0.91373035736138"
"No","1995","Employed","Single parent ","375","0.967066552307235","0.94926322324719","0.984869881367281"
"No","1995","Employed","Couple + C. LE 16 ","2332","0.964430212090838","0.957034061719444","0.971826362462233"
"No","1995","Employed","Couple + C. GT 16 ","1565","0.931765086308159","0.919649959341204","0.943880213275115"
"No","1995","Employed","Couple + C. LE and GT 16","803","0.951120255124073","0.936530456717228","0.965710053530919"
"Yes","1996","Not Employed","1-pers.-HH","192","0.27784076728313","0.245632441309084","0.310049093257175"
"Yes","1996","Not Employed","(Married) couple without C. ","468","0.338849374170053","0.315278486794676","0.36242026154543"
"Yes","1996","Not Employed","Single parent ","35","0.160070272003394","0.11237097479967","0.207769569207118"
"Yes","1996","Not Employed","Couple + C. LE 16 ","33","0.05549217745542","0.0381698799295685","0.0728144749812716"
"Yes","1996","Not Employed","Couple + C. GT 16 ","127","0.194449673338675","0.166955446899067","0.221943899778283"
"Yes","1996","Not Employed","Couple + C. LE and GT 16","18","","",""
"Yes","1996","Employed","1-pers.-HH","48","0.0647519948690951","0.0470691720709672","0.082434817667223"
"Yes","1996","Employed","(Married) couple without C. ","163","0.093680136018681","0.0809163192784329","0.106443952758929"
"Yes","1996","Employed","Single parent ","12","","",""
"Yes","1996","Employed","Couple + C. LE 16 ","81","0.0391748202695887","0.0313039390329291","0.0470457015062482"
"Yes","1996","Employed","Couple + C. GT 16 ","91","0.064657177645492","0.0525004804073053","0.0768138748836788"
"Yes","1996","Employed","Couple + C. LE and GT 16","43","0.0572685533141404","0.0420883027687606","0.0724488038595202"
"No","1996","Not Employed","1-pers.-HH","551","0.72215923271687","0.689950906742825","0.754367558690916"
"No","1996","Not Employed","(Married) couple without C. ","1081","0.661150625829947","0.63757973845457","0.684721513205324"
"No","1996","Not Employed","Single parent ","192","0.839929727996606","0.792230430792882","0.88762902520033"
"No","1996","Not Employed","Couple + C. LE 16 ","638","0.94450782254458","0.927185525018728","0.961830120070432"
"No","1996","Not Employed","Couple + C. GT 16 ","669","0.805550326661325","0.778056100221717","0.833044553100933"
"No","1996","Not Employed","Couple + C. LE and GT 16","335","0.960495442664295","0.940175054837066","0.980815830491525"
"No","1996","Employed","1-pers.-HH","696","0.935248005130905","0.917565182332777","0.952930827929033"
"No","1996","Employed","(Married) couple without C. ","1839","0.906319863981319","0.893556047241071","0.919083680721567"
"No","1996","Employed","Single parent ","413","0.969483568064851","0.953130820639671","0.98583631549003"
"No","1996","Employed","Couple + C. LE 16 ","2253","0.960825179730411","0.952954298493752","0.968696060967071"
"No","1996","Employed","Couple + C. GT 16 ","1481","0.935342822354508","0.923186125116321","0.947499519592695"
"No","1996","Employed","Couple + C. LE and GT 16","857","0.94273144668586","0.92755119614048","0.957911697231239"
"Yes","1997","Not Employed","1-pers.-HH","185","0.266161690571375","0.234079996726087","0.298243384416663"
"Yes","1997","Not Employed","(Married) couple without C. ","472","0.329859391006068","0.306971594790962","0.352747187221174"
"Yes","1997","Not Employed","Single parent ","29","","",""
"Yes","1997","Not Employed","Couple + C. LE 16 ","36","0.0620236077062709","0.0435942750115461","0.0804529404009957"
"Yes","1997","Not Employed","Couple + C. GT 16 ","121","0.166377235114091","0.140570394953563","0.192184075274618"
"Yes","1997","Not Employed","Couple + C. LE and GT 16","20","","",""
"Yes","1997","Employed","1-pers.-HH","47","0.0795024951067929","0.0597426502690423","0.0992623399445435"
