"ple0040","year","regtyp","n","percent","lower_confidence","upper_confidence"
"No","1996","Rural Area","3987","0.869150492884727","0.859200685734256","0.879100300035199"
"Yes","1997","Urban Area","937","0.143071706136191","0.135626273159592","0.15051713911279"
"Yes","1997","Rural Area","426","0.130802902095305","0.12076549903936","0.140840305151251"
"No","1997","Urban Area","7559","0.856928293863809","0.84948286088721","0.864373726840408"
"No","1997","Rural Area","3909","0.869197097904695","0.859159694848749","0.87923450096064"
"Yes","1998","Urban Area","1083","0.142932203957881","0.13584084933063","0.150023558585131"
"Yes","1998","Rural Area","483","0.127019757795686","0.117644262212323","0.136395253379048"
"No","1998","Urban Area","8275","0.857067796042119","0.849976441414869","0.86415915066937"
"No","1998","Rural Area","4363","0.872980242204314","0.863604746620952","0.882355737787677"
"Yes","1999","Urban Area","1049","0.147393970215529","0.140073348585059","0.154714591845998"
"Yes","1999","Rural Area","475","0.127385779925283","0.117877307827471","0.136894252023095"
"No","1999","Urban Area","7959","0.852606029784471","0.845285408154002","0.859926651414941"
"No","1999","Rural Area","4248","0.872614220074717","0.863105747976905","0.882122692172529"
"Yes","2000","Urban Area","1815","0.129943818728161","0.124716287806115","0.135171349650207"
"Yes","2000","Rural Area","830","0.113902905204299","0.107062057977802","0.120743752430796"
"No","2000","Urban Area","14078","0.870056181271839","0.864828650349793","0.875283712193885"
"No","2000","Rural Area","7455","0.886097094795701","0.879256247569204","0.892937942022198"
"Yes","2001","Urban Area","1679","0.133073534236572","0.127539194584504","0.13860787388864"
"Yes","2001","Rural Area","731","0.112846774542712","0.105685977703617","0.120007571381806"
"No","2001","Urban Area","12790","0.866926465763428","0.86139212611136","0.872460805415496"
"No","2001","Rural Area","6769","0.887153225457288","0.879992428618194","0.894314022296383"
"Yes","2002","Urban Area","1776","0.14021715166115","0.134733159940072","0.145701143382228"
"Yes","2002","Rural Area","800","0.125209452455392","0.117780505690918","0.132638399219866"
"No","2002","Urban Area","13623","0.85978284833885","0.854298856617772","0.865266840059928"
"No","2002","Rural Area","6824","0.874790547544608","0.867361600780134","0.882219494309082"
"Yes","2003","Urban Area","1738","0.139900023947286","0.134323499571571","0.145476548323002"
"Yes","2003","Rural Area","779","0.120798259350699","0.113330576757275","0.128265941944124"
"No","2003","Urban Area","13126","0.860099976052714","0.854523451676998","0.865676500428429"
"No","2003","Rural Area","6537","0.879201740649301","0.871734058055876","0.886669423242725"
"Yes","2004","Urban Area","1748","0.144749148766867","0.139017117197206","0.150481180336528"
"Yes","2004","Rural Area","791","0.127852091643697","0.120121760766465","0.135582422520929"
"No","2004","Urban Area","12726","0.855250851233133","0.849518819663472","0.860982882802794"
"No","2004","Rural Area","6377","0.872147908356303","0.864417577479071","0.879878239233535"
"Yes","2005","Urban Area","1698","0.13973011680253","0.133955999865497","0.145504233739563"
"Yes","2005","Rural Area","783","0.126853705129657","0.11896260658956","0.134744803669754"
"No","2005","Urban Area","12152","0.86026988319747","0.854495766260437","0.866044000134503"
"No","2005","Rural Area","6050","0.873146294870343","0.865255196330246","0.88103739341044"
"Yes","2006","Urban Area","1868","0.144755386554629","0.139050189344869","0.150460583764389"
"Yes","2006","Rural Area","876","0.130723473367482","0.123042999838315","0.138403946896649"
"No","2006","Urban Area","12743","0.855244613445371","0.849539416235611","0.860949810655131"
"No","2006","Rural Area","6524","0.869276526632518","0.861596053103351","0.876957000161685"
"Yes","2007","Urban Area","1743","0.143815685634628","0.137912357444671","0.149719013824585"
"Yes","2007","Rural Area","842","0.130737766480222","0.122813316186678","0.138662216773766"
"No","2007","Urban Area","11830","0.856184314365372","0.850280986175415","0.862087642555329"
"No","2007","Rural Area","6110","0.869262233519778","0.861337783226234","0.877186683813322"
"Yes","2008","Urban Area","1635","0.141169746388891","0.135137659470415","0.147201833307367"
"Yes","2008","Rural Area","808","0.134426380936791","0.12616053930549","0.142692222568092"
"No","2008","Urban Area","11165","0.858830253611109","0.852798166692633","0.864862340529585"
"No","2008","Rural Area","5734","0.865573619063209","0.857307777431908","0.87383946069451"
"Yes","2009","Urban Area","1559","0.143835810606078","0.137506273346225","0.15016534786593"
"Yes","2009","Rural Area","788","0.130110915080225","0.121758956459564","0.138462873700886"
"No","2009","Urban Area","10249","0.856164189393922","0.84983465213407","0.862493726653775"
"No","2009","Rural Area","5445","0.869889084919775","0.861537126299114","0.878241043540436"
"Yes","2010","Urban Area","1650","0.140942262027886","0.135514555871876","0.146369968183895"
"Yes","2010","Rural Area","828","0.135226863467152","0.127832055684127","0.142621671250178"
"No","2010","Urban Area","14138","0.859057737972114","0.853630031816105","0.864485444128124"
"No","2010","Rural Area","7387","0.864773136532847","0.857378328749822","0.872167944315873"
"Yes","2011","Urban Area","2029","0.139986595549099","0.13496346412105","0.145009726977148"
"Yes","2011","Rural Area","1095","0.131715456517476","0.125094176333439","0.138336736701513"
"No","2011","Urban Area","16300","0.860013404450901","0.854990273022852","0.86503653587895"
"No","2011","Rural Area","8926","0.868284543482524","0.861663263298487","0.874905823666562"
"Yes","2012","Urban Area","2106","0.143185057615996","0.138024571300275","0.148345543931717"
"Yes","2012","Rural Area","1179","0.142406876538375","0.135537845214714","0.149275907862036"
"No","2012","Urban Area","15591","0.856814942384003","0.851654456068282","0.861975428699725"
"No","2012","Rural Area","8764","0.857593123461625","0.850724092137964","0.864462154785286"
"Yes","2013","Urban Area","2168","0.141056941266934","0.136275370133085","0.145838512400783"
"Yes","2013","Rural Area","1132","0.140119150221286","0.133416041194147","0.146822259248424"
"No","2013","Urban Area","18189","0.858943058733066","0.854161487599217","0.863724629866915"
"No","2013","Rural Area","9169","0.859880849778714","0.853177740751575","0.866583958805853"
"Yes","2014","Urban Area","2060","0.146141411915556","0.140960149038178","0.151322674792933"
"Yes","2014","Rural Area","1156","0.150481778431689","0.143214335552273","0.157749221311106"
"No","2014","Urban Area","15796","0.853858588084444","0.848677325207067","0.859039850961822"
"No","2014","Rural Area","8142","0.84951822156831","0.842250778688894","0.856785664447727"
"Yes","2015","Urban Area","1917","0.14421129601139","0.139032964197442","0.149389627825338"
"Yes","2015","Rural Area","1060","0.143842827133918","0.136649979889591","0.151035674378246"
"No","2015","Urban Area","15763","0.85578870398861","0.850610372174663","0.860967035802558"
"No","2015","Rural Area","8084","0.856157172866082","0.848964325621754","0.863350020110409"
"Yes","2016","Urban Area","1797","0.14145689992602","0.136051309362864","0.146862490489177"
"Yes","2016","Rural Area","1002","0.143329098034832","0.135826697030931","0.150831499038733"
"No","2016","Urban Area","14169","0.85854310007398","0.853137509510823","0.863948690637136"
"No","2016","Rural Area","7378","0.856670901965168","0.849168500961267","0.864173302969069"
"Yes","2017","Urban Area","1955","0.138869191180459","0.133706604399971","0.144031777960947"
"Yes","2017","Rural Area","1136","0.143203608207835","0.136131167906062","0.150276048509607"
"No","2017","Urban Area","15281","0.861130808819541","0.855968222039053","0.866293395600029"
"No","2017","Rural Area","8287","0.856796391792165","0.849723951490393","0.863868832093938"
"Yes","2018","Urban Area","1995","0.137322112589752","0.132102882735099","0.142541342444406"
"Yes","2018","Rural Area","1151","0.147300816250827","0.13998940981361","0.154612222688044"
"No","2018","Urban Area","14711","0.862677887410248","0.857458657555594","0.867897117264901"
"No","2018","Rural Area","7875","0.852699183749173","0.845387777311956","0.86001059018639"
"Yes","2019","Urban Area","1731","0.131799381565033","0.126460744548803","0.137138018581262"
"Yes","2019","Rural Area","1101","0.151111718662705","0.143652323256553","0.158571114068856"
"No","2019","Urban Area","13692","0.868200618434967","0.862861981418738","0.873539255451197"
"No","2019","Rural Area","7755","0.848888281337295","0.841428885931144","0.856347676743447"
