"ple0040","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","1984","Not Working","(2c_gen) general maturity certificate","4","","",""
"Yes","1984","Not Working","(2c_voc) vocational maturity certificate","27","","",""
"Yes","1984","Not Working","(3a) lower tertiary education","13","","",""
"Yes","1984","Not Working","(3b) higher tertiary education","19","","",""
"No","1984","Full Time","(0) in school","1","","",""
"No","1984","Full Time","(1a) inadequately completed","559","0.930567744901082","0.910022370446596","0.951113119355568"
"No","1984","Full Time","(1b) general elementary school","981","0.928364960960904","0.912608360422797","0.944121561499012"
"No","1984","Full Time","(1c) basic vocational qualification","2134","0.912127063090104","0.900564440142993","0.923689686037215"
"No","1984","Full Time","(2b) intermediate general qualification","129","0.979277181169673","0.954882807292188","1.00367155504716"
"No","1984","Full Time","(2a) intermediate vocational","726","0.937601700497561","0.920483978086583","0.954719422908538"
"No","1984","Full Time","(2c_gen) general maturity certificate","72","0.912736130258507","0.850104942946926","0.975367317570088"
"No","1984","Full Time","(2c_voc) vocational maturity certificate","230","0.923802947693238","0.890715873012519","0.956890022373956"
"No","1984","Full Time","(3a) lower tertiary education","153","0.911845349438257","0.868715568246325","0.954975130630189"
"No","1984","Full Time","(3b) higher tertiary education","282","0.931257995650553","0.902627190165614","0.959888801135492"
"No","1984","Part Time","(0) in school","9","","",""
"No","1984","Part Time","(1a) inadequately completed","115","0.951322408590658","0.913292617546336","0.98935219963498"
"No","1984","Part Time","(1b) general elementary school","420","0.917469656515224","0.891988932428908","0.942950380601541"
"No","1984","Part Time","(1c) basic vocational qualification","549","0.889811552204883","0.864963049416829","0.914660054992936"
"No","1984","Part Time","(2b) intermediate general qualification","101","0.976467948563743","0.947193523836905","1.00574237329058"
"No","1984","Part Time","(2a) intermediate vocational","215","0.926719369715479","0.892967404242987","0.960471335187971"
"No","1984","Part Time","(2c_gen) general maturity certificate","102","0.999018134038582","0.992969709499674","1.00506655857749"
"No","1984","Part Time","(2c_voc) vocational maturity certificate","71","0.914865929992845","0.852121999588995","0.977609860396696"
"No","1984","Part Time","(3a) lower tertiary education","35","0.9045605387156","0.811140702564227","0.997980374866973"
"No","1984","Part Time","(3b) higher tertiary education","122","0.951126226220502","0.913628645716052","0.988623806724953"
"No","1984","Not Working","(0) in school","175","0.989263740918767","0.974081216263289","1.00444626557424"
"No","1984","Not Working","(1a) inadequately completed","364","0.863785230767939","0.830000887229742","0.897569574306136"
"No","1984","Not Working","(1b) general elementary school","1300","0.829718250464517","0.810821998539593","0.84861450238944"
"No","1984","Not Working","(1c) basic vocational qualification","1041","0.761876725419744","0.739028591559071","0.784724859280416"
"No","1984","Not Working","(2b) intermediate general qualification","226","0.918289744797428","0.8836343683516","0.952945121243256"
"No","1984","Not Working","(2a) intermediate vocational","347","0.836271333095849","0.800366411956155","0.872176254235543"
"No","1984","Not Working","(2c_gen) general maturity certificate","227","0.968133700689442","0.945483315828753","0.990784085550132"
"No","1984","Not Working","(2c_voc) vocational maturity certificate","104","0.770600181533438","0.698601667757738","0.842598695309137"
"No","1984","Not Working","(3a) lower tertiary education","47","0.779508764318669","0.67460800477597","0.884409523861368"
"No","1984","Not Working","(3b) higher tertiary education","78","0.78747232281161","0.706060473321295","0.868884172301925"
"Yes","1985","Full Time","(0) in school","","","",""
"Yes","1985","Full Time","(1a) inadequately completed","14","","",""
"Yes","1985","Full Time","(1b) general elementary school","46","0.0805715160923141","0.0625167979021227","0.0986262342825055"
"Yes","1985","Full Time","(1c) basic vocational qualification","141","0.082780307182113","0.0706858685252115","0.0948747458390146"
"Yes","1985","Full Time","(2b) intermediate general qualification","1","","",""
"Yes","1985","Full Time","(2a) intermediate vocational","40","0.0651519552933126","0.0470623409090525","0.0832415696775726"
"Yes","1985","Full Time","(2c_gen) general maturity certificate","5","","",""
"Yes","1985","Full Time","(2c_voc) vocational maturity certificate","12","","",""
"Yes","1985","Full Time","(3a) lower tertiary education","12","","",""
"Yes","1985","Full Time","(3b) higher tertiary education","18","","",""
"Yes","1985","Part Time","(0) in school","","","",""
"Yes","1985","Part Time","(1a) inadequately completed","10","","",""
"Yes","1985","Part Time","(1b) general elementary school","23","","",""
"Yes","1985","Part Time","(1c) basic vocational qualification","54","0.10476075664291","0.0805374863940524","0.128984026891768"
"Yes","1985","Part Time","(2b) intermediate general qualification","5","","",""
"Yes","1985","Part Time","(2a) intermediate vocational","12","","",""
"Yes","1985","Part Time","(2c_gen) general maturity certificate","1","","",""
"Yes","1985","Part Time","(2c_voc) vocational maturity certificate","5","","",""
"Yes","1985","Part Time","(3a) lower tertiary education","4","","",""
"Yes","1985","Part Time","(3b) higher tertiary education","4","","",""
"Yes","1985","Not Working","(0) in school","1","","",""
"Yes","1985","Not Working","(1a) inadequately completed","40","0.224434758164442","0.181095914549949","0.267773601778936"
"Yes","1985","Not Working","(1b) general elementary school","176","0.158648910482214","0.138704150696504","0.178593670267924"
"Yes","1985","Not Working","(1c) basic vocational qualification","269","0.245469084326498","0.221048008619972","0.269890160033023"
"Yes","1985","Not Working","(2b) intermediate general qualification","10","","",""
"Yes","1985","Not Working","(2a) intermediate vocational","64","0.184674548048541","0.145914282065747","0.223434814031334"
"Yes","1985","Not Working","(2c_gen) general maturity certificate","6","","",""
"Yes","1985","Not Working","(2c_voc) vocational maturity certificate","24","","",""
"Yes","1985","Not Working","(3a) lower tertiary education","14","","",""
"Yes","1985","Not Working","(3b) higher tertiary education","15","","",""
"No","1985","Full Time","(0) in school","","","",""
"No","1985","Full Time","(1a) inadequately completed","437","0.958887189080565","0.940562687799462","0.977211690361667"
"No","1985","Full Time","(1b) general elementary school","827","0.919428483907686","0.901373765717495","0.937483202097877"
"No","1985","Full Time","(1c) basic vocational qualification","1853","0.917219692817887","0.905125254160985","0.929314131474788"
"No","1985","Full Time","(2b) intermediate general qualification","134","0.992919947698702","0.97877645868041","1.00706343671699"
"No","1985","Full Time","(2a) intermediate vocational","675","0.934848044706687","0.916758430322427","0.952937659090947"
"No","1985","Full Time","(2c_gen) general maturity certificate","69","0.953738472005116","0.905880215995028","1.0015967280152"
"No","1985","Full Time","(2c_voc) vocational maturity certificate","203","0.935805568826551","0.903043572961782","0.968567564691321"
"No","1985","Full Time","(3a) lower tertiary education","147","0.913065542618447","0.869273371251833","0.956857713985061"
"No","1985","Full Time","(3b) higher tertiary education","285","0.930176437311674","0.901481158683668","0.958871715939679"
"No","1985","Part Time","(0) in school","7","","",""
"No","1985","Part Time","(1a) inadequately completed","95","0.875780417517268","0.812692514929989","0.938868320104547"
"No","1985","Part Time","(1b) general elementary school","422","0.939276019817927","0.917086657691781","0.961465381944072"
"No","1985","Part Time","(1c) basic vocational qualification","560","0.89523924335709","0.871015973108232","0.919462513605948"
"No","1985","Part Time","(2b) intermediate general qualification","96","0.932262555650579","0.883254110041623","0.981271001259534"
"No","1985","Part Time","(2a) intermediate vocational","226","0.945546057726211","0.916717984274746","0.974374131177677"
"No","1985","Part Time","(2c_gen) general maturity certificate","101","0.984283082924771","0.960145615734577","1.00842055011496"
"No","1985","Part Time","(2c_voc) vocational maturity certificate","76","0.941623606347188","0.890565714231147","0.992681498463229"
"No","1985","Part Time","(3a) lower tertiary education","28","","",""
"No","1985","Part Time","(3b) higher tertiary education","109","0.966058240658596","0.932671217457069","0.999445263860122"
"No","1985","Not Working","(0) in school","176","0.996983941614421","0.988905540529664","1.00506234269918"
"No","1985","Not Working","(1a) inadequately completed","316","0.775565241835558","0.732226398221064","0.818904085450052"
"No","1985","Not Working","(1b) general elementary school","1113","0.841351089517786","0.821406329732076","0.861295849303496"
"No","1985","Not Working","(1c) basic vocational qualification","924","0.754530915673502","0.730109839966977","0.778951991380028"
"No","1985","Not Working","(2b) intermediate general qualification","225","0.942003863251287","0.912119773337103","0.971887953165472"
"No","1985","Not Working","(2a) intermediate vocational","321","0.815325451951459","0.776565185968666","0.854085717934253"
"No","1985","Not Working","(2c_gen) general maturity certificate","192","0.950728110807898","0.920581168441998","0.980875053173797"
"No","1985","Not Working","(2c_voc) vocational maturity certificate","95","0.78180799900333","0.707601135158769","0.856014862847891"
"No","1985","Not Working","(3a) lower tertiary education","42","0.754574631623857","0.641863994830821","0.867285268416893"
"No","1985","Not Working","(3b) higher tertiary education","76","0.800048486868771","0.717871938377656","0.882225035359886"
"Yes","1986","Full Time","(0) in school","","","",""
"Yes","1986","Full Time","(1a) inadequately completed","","","",""
"Yes","1986","Full Time","(1b) general elementary school","","","",""
"Yes","1986","Full Time","(1c) basic vocational qualification","2","","",""
"Yes","1986","Full Time","(2b) intermediate general qualification","","","",""
"Yes","1986","Full Time","(2a) intermediate vocational","1","","",""
"Yes","1986","Full Time","(2c_gen) general maturity certificate","","","",""
"Yes","1986","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Yes","1986","Full Time","(3a) lower tertiary education","","","",""
"Yes","1986","Full Time","(3b) higher tertiary education","","","",""
"Yes","1986","Part Time","(0) in school","","","",""
"Yes","1986","Part Time","(1a) inadequately completed","","","",""
"Yes","1986","Part Time","(1b) general elementary school","","","",""
"Yes","1986","Part Time","(1c) basic vocational qualification","","","",""
"Yes","1986","Part Time","(2b) intermediate general qualification","","","",""
"Yes","1986","Part Time","(2a) intermediate vocational","","","",""
"Yes","1986","Part Time","(2c_gen) general maturity certificate","","","",""
"Yes","1986","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Yes","1986","Part Time","(3a) lower tertiary education","","","",""
"Yes","1986","Part Time","(3b) higher tertiary education","","","",""
"Yes","1986","Not Working","(0) in school","1","","",""
"Yes","1986","Not Working","(1a) inadequately completed","2","","",""
"Yes","1986","Not Working","(1b) general elementary school","1","","",""
"Yes","1986","Not Working","(1c) basic vocational qualification","","","",""
"Yes","1986","Not Working","(2b) intermediate general qualification","1","","",""
"Yes","1986","Not Working","(2a) intermediate vocational","","","",""
"Yes","1986","Not Working","(2c_gen) general maturity certificate","","","",""
"Yes","1986","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Yes","1986","Not Working","(3a) lower tertiary education","","","",""
"Yes","1986","Not Working","(3b) higher tertiary education","","","",""
"No","1986","Full Time","(0) in school","","","",""
"No","1986","Full Time","(1a) inadequately completed","3","","",""
"No","1986","Full Time","(1b) general elementary school","38","1","1","1"
"No","1986","Full Time","(1c) basic vocational qualification","49","0.969066142943084","0.921548296427575","1.01658398945859"
"No","1986","Full Time","(2b) intermediate general qualification","6","","",""
"No","1986","Full Time","(2a) intermediate vocational","26","","",""
"No","1986","Full Time","(2c_gen) general maturity certificate","1","","",""
"No","1986","Full Time","(2c_voc) vocational maturity certificate","5","","",""
"No","1986","Full Time","(3a) lower tertiary education","2","","",""
"No","1986","Full Time","(3b) higher tertiary education","8","","",""
"No","1986","Part Time","(0) in school","","","",""
"No","1986","Part Time","(1a) inadequately completed","7","","",""
"No","1986","Part Time","(1b) general elementary school","35","1","1","1"
"No","1986","Part Time","(1c) basic vocational qualification","11","","",""
"No","1986","Part Time","(2b) intermediate general qualification","9","","",""
"No","1986","Part Time","(2a) intermediate vocational","8","","",""
"No","1986","Part Time","(2c_gen) general maturity certificate","5","","",""
"No","1986","Part Time","(2c_voc) vocational maturity certificate","2","","",""
"No","1986","Part Time","(3a) lower tertiary education","3","","",""
"No","1986","Part Time","(3b) higher tertiary education","2","","",""
"No","1986","Not Working","(0) in school","89","0.987684785585767","0.964899367225754","1.01047020394578"
"No","1986","Not Working","(1a) inadequately completed","23","","",""
"No","1986","Not Working","(1b) general elementary school","75","0.991774597394243","0.971468504562991","1.0120806902255"
"No","1986","Not Working","(1c) basic vocational qualification","9","","",""
"No","1986","Not Working","(2b) intermediate general qualification","36","0.980768633594302","0.936516360471359","1.02502090671725"
"No","1986","Not Working","(2a) intermediate vocational","4","","",""
"No","1986","Not Working","(2c_gen) general maturity certificate","5","","",""
"No","1986","Not Working","(2c_voc) vocational maturity certificate","5","","",""
"No","1986","Not Working","(3a) lower tertiary education","","","",""
"No","1986","Not Working","(3b) higher tertiary education","1","","",""
"Yes","1987","Full Time","(0) in school","","","",""
"Yes","1987","Full Time","(1a) inadequately completed","23","","",""
"Yes","1987","Full Time","(1b) general elementary school","44","0.0712927415827655","0.0542337068829605","0.0883517762825704"
"Yes","1987","Full Time","(1c) basic vocational qualification","143","0.0876808134296276","0.0749500451366025","0.100411581722653"
"Yes","1987","Full Time","(2b) intermediate general qualification","3","","",""
"Yes","1987","Full Time","(2a) intermediate vocational","31","0.0492652739445625","0.0333796800589313","0.0651508678301937"
"Yes","1987","Full Time","(2c_gen) general maturity certificate","4","","",""
"Yes","1987","Full Time","(2c_voc) vocational maturity certificate","15","","",""
"Yes","1987","Full Time","(3a) lower tertiary education","8","","",""
"Yes","1987","Full Time","(3b) higher tertiary education","12","","",""
"Yes","1987","Part Time","(0) in school","","","",""
"Yes","1987","Part Time","(1a) inadequately completed","4","","",""
"Yes","1987","Part Time","(1b) general elementary school","27","","",""
"Yes","1987","Part Time","(1c) basic vocational qualification","36","0.0807410827358874","0.0578263716231037","0.103655793848671"
"Yes","1987","Part Time","(2b) intermediate general qualification","3","","",""
"Yes","1987","Part Time","(2a) intermediate vocational","13","","",""
"Yes","1987","Part Time","(2c_gen) general maturity certificate","1","","",""
"Yes","1987","Part Time","(2c_voc) vocational maturity certificate","6","","",""
"Yes","1987","Part Time","(3a) lower tertiary education","2","","",""
"Yes","1987","Part Time","(3b) higher tertiary education","4","","",""
"Yes","1987","Not Working","(0) in school","4","","",""
"Yes","1987","Not Working","(1a) inadequately completed","42","0.234882185205043","0.187228060652528","0.282536309757557"
"Yes","1987","Not Working","(1b) general elementary school","153","0.161813068665128","0.140283160615815","0.183342976714442"
"Yes","1987","Not Working","(1c) basic vocational qualification","261","0.249806796363352","0.224521527068328","0.275092065658376"
"Yes","1987","Not Working","(2b) intermediate general qualification","15","","",""
"Yes","1987","Not Working","(2a) intermediate vocational","65","0.203659951608725","0.162569869920174","0.244750033297277"
"Yes","1987","Not Working","(2c_gen) general maturity certificate","6","","",""
"Yes","1987","Not Working","(2c_voc) vocational maturity certificate","21","","",""
"Yes","1987","Not Working","(3a) lower tertiary education","18","","",""
"Yes","1987","Not Working","(3b) higher tertiary education","16","","",""
"No","1987","Full Time","(0) in school","","","",""
"No","1987","Full Time","(1a) inadequately completed","375","0.94179843762526","0.918797112364767","0.964799762885753"
"No","1987","Full Time","(1b) general elementary school","830","0.928707258417235","0.91164822371743","0.94576629311704"
"No","1987","Full Time","(1c) basic vocational qualification","1753","0.912319186570372","0.899588418277347","0.925049954863398"
"No","1987","Full Time","(2b) intermediate general qualification","148","0.979765067081141","0.95730704640588","1.0022230877564"
"No","1987","Full Time","(2a) intermediate vocational","682","0.950734726055438","0.934849132169806","0.966620319941069"
"No","1987","Full Time","(2c_gen) general maturity certificate","97","0.95928632353524","0.920744550366338","0.997828096704143"
"No","1987","Full Time","(2c_voc) vocational maturity certificate","204","0.929250990670965","0.895292159685502","0.963209821656428"
"No","1987","Full Time","(3a) lower tertiary education","138","0.944455601059247","0.907303569057431","0.981607633061064"
"No","1987","Full Time","(3b) higher tertiary education","296","0.954593710646606","0.931342796994523","0.97784462429869"
"No","1987","Part Time","(0) in school","13","","",""
"No","1987","Part Time","(1a) inadequately completed","111","0.90643875633589","0.853213667252921","0.959663845418858"
"No","1987","Part Time","(1b) general elementary school","406","0.927181202439288","0.902707019409509","0.951655385469067"
"No","1987","Part Time","(1c) basic vocational qualification","507","0.919258917264113","0.896344206151329","0.942173628376896"
"No","1987","Part Time","(2b) intermediate general qualification","94","0.950311465340671","0.907067719810155","0.993555210871188"
"No","1987","Part Time","(2a) intermediate vocational","232","0.951894420321657","0.925099210289968","0.978689630353346"
"No","1987","Part Time","(2c_gen) general maturity certificate","101","0.984443072456204","0.960426820937317","1.00845932397509"
"No","1987","Part Time","(2c_voc) vocational maturity certificate","71","0.928136946029134","0.8704521191474","0.985821772910868"
"No","1987","Part Time","(3a) lower tertiary education","38","0.951541874120288","0.884996885570074","1.0180868626705"
"No","1987","Part Time","(3b) higher tertiary education","103","0.96647200696482","0.932364135257206","1.00057987867244"
"No","1987","Not Working","(0) in school","173","0.984068989548753","0.965623257640746","1.00251472145676"
"No","1987","Not Working","(1a) inadequately completed","262","0.765117814794957","0.717463690242442","0.812771939347472"
"No","1987","Not Working","(1b) general elementary school","971","0.838186931334872","0.816657023285558","0.859716839384185"
"No","1987","Not Working","(1c) basic vocational qualification","865","0.750193203636649","0.724907934341625","0.775478472931672"
"No","1987","Not Working","(2b) intermediate general qualification","170","0.883483211916644","0.837249833519083","0.929716590314204"
"No","1987","Not Working","(2a) intermediate vocational","304","0.796340048391275","0.755249966702723","0.837430130079826"
"No","1987","Not Working","(2c_gen) general maturity certificate","173","0.945929918249814","0.912799297774464","0.979060538725164"
"No","1987","Not Working","(2c_voc) vocational maturity certificate","88","0.777115875337526","0.698985969544607","0.855245781130444"
"No","1987","Not Working","(3a) lower tertiary education","44","0.700598996606551","0.586596692885982","0.814601300327119"
"No","1987","Not Working","(3b) higher tertiary education","64","0.786016674103638","0.696147873889157","0.875885474318118"
"Yes","1988","Full Time","(0) in school","","","",""
"Yes","1988","Full Time","(1a) inadequately completed","21","","",""
"Yes","1988","Full Time","(1b) general elementary school","47","0.072545414916963","0.0545822381436227","0.0905085916903032"
"Yes","1988","Full Time","(1c) basic vocational qualification","143","0.0859039827437918","0.0730157690898547","0.0987921963977288"
"Yes","1988","Full Time","(2b) intermediate general qualification","6","","",""
"Yes","1988","Full Time","(2a) intermediate vocational","28","","",""
"Yes","1988","Full Time","(2c_gen) general maturity certificate","4","","",""
"Yes","1988","Full Time","(2c_voc) vocational maturity certificate","17","","",""
"Yes","1988","Full Time","(3a) lower tertiary education","6","","",""
"Yes","1988","Full Time","(3b) higher tertiary education","14","","",""
"Yes","1988","Part Time","(0) in school","","","",""
"Yes","1988","Part Time","(1a) inadequately completed","6","","",""
"Yes","1988","Part Time","(1b) general elementary school","31","0.0873600244722398","0.0619940978329582","0.112725951111521"
"Yes","1988","Part Time","(1c) basic vocational qualification","41","0.0882028610858822","0.0642172163329088","0.112188505838856"
"Yes","1988","Part Time","(2b) intermediate general qualification","2","","",""
"Yes","1988","Part Time","(2a) intermediate vocational","11","","",""
"Yes","1988","Part Time","(2c_gen) general maturity certificate","","","",""
"Yes","1988","Part Time","(2c_voc) vocational maturity certificate","6","","",""
"Yes","1988","Part Time","(3a) lower tertiary education","2","","",""
"Yes","1988","Part Time","(3b) higher tertiary education","5","","",""
"Yes","1988","Not Working","(0) in school","1","","",""
"Yes","1988","Not Working","(1a) inadequately completed","44","0.217653481064463","0.17141859797781","0.263888364151115"
"Yes","1988","Not Working","(1b) general elementary school","170","0.195779712400459","0.17180178855626","0.219757636244658"
"Yes","1988","Not Working","(1c) basic vocational qualification","295","0.29445269562359","0.267026773733686","0.321878617513495"
"Yes","1988","Not Working","(2b) intermediate general qualification","14","","",""
"Yes","1988","Not Working","(2a) intermediate vocational","66","0.230147918079078","0.185795509312098","0.274500326846059"
"Yes","1988","Not Working","(2c_gen) general maturity certificate","5","","",""
"Yes","1988","Not Working","(2c_voc) vocational maturity certificate","25","","",""
"Yes","1988","Not Working","(3a) lower tertiary education","15","","",""
"Yes","1988","Not Working","(3b) higher tertiary education","13","","",""
"No","1988","Full Time","(0) in school","","","",""
"No","1988","Full Time","(1a) inadequately completed","323","0.946737787373598","0.923008028374582","0.970467546372614"
"No","1988","Full Time","(1b) general elementary school","754","0.927454585083037","0.909491408309697","0.945417761856377"
"No","1988","Full Time","(1c) basic vocational qualification","1673","0.914096017256208","0.901207803602271","0.926984230910145"
"No","1988","Full Time","(2b) intermediate general qualification","157","0.956928644586665","0.925762122917721","0.988095166255609"
"No","1988","Full Time","(2a) intermediate vocational","639","0.957480244229946","0.942167766655778","0.972792721804114"
"No","1988","Full Time","(2c_gen) general maturity certificate","78","0.961215903048305","0.919425315174982","1.00300649092163"
"No","1988","Full Time","(2c_voc) vocational maturity certificate","190","0.909914011554846","0.870911576830314","0.948916446279378"
"No","1988","Full Time","(3a) lower tertiary education","125","0.950872353368224","0.913860866390843","0.987883840345604"
"No","1988","Full Time","(3b) higher tertiary education","280","0.945180809904877","0.919161355779674","0.971200264030081"
"No","1988","Part Time","(0) in school","8","","",""
"No","1988","Part Time","(1a) inadequately completed","96","0.898009939310449","0.839278924912539","0.95674095370836"
"No","1988","Part Time","(1b) general elementary school","445","0.91263997552776","0.887274048888479","0.938005902167042"
"No","1988","Part Time","(1c) basic vocational qualification","496","0.911797138914118","0.887811494161144","0.935782783667091"
"No","1988","Part Time","(2b) intermediate general qualification","96","0.975506637020688","0.944902905966432","1.00611036807494"
"No","1988","Part Time","(2a) intermediate vocational","249","0.949128367584254","0.922419115262695","0.975837619905813"
"No","1988","Part Time","(2c_gen) general maturity certificate","94","1","1","1"
"No","1988","Part Time","(2c_voc) vocational maturity certificate","74","0.920932889698102","0.86180191707545","0.980063862320754"
"No","1988","Part Time","(3a) lower tertiary education","45","0.956379507415876","0.897986670431734","1.01477234440002"
"No","1988","Part Time","(3b) higher tertiary education","91","0.947117828602381","0.902349681468713","0.99188597573605"
"No","1988","Not Working","(0) in school","154","0.988328587161544","0.971420493839916","1.00523668048317"
"No","1988","Not Working","(1a) inadequately completed","262","0.782346518935537","0.736111635848885","0.82858140202219"
"No","1988","Not Working","(1b) general elementary school","882","0.804220287599541","0.780242363755342","0.828198211443741"
"No","1988","Not Working","(1c) basic vocational qualification","766","0.70554730437641","0.678121382486505","0.732973226266314"
"No","1988","Not Working","(2b) intermediate general qualification","150","0.868453495665982","0.816723897277556","0.920183094054409"
"No","1988","Not Working","(2a) intermediate vocational","280","0.769852081920922","0.725499673153941","0.814204490687902"
"No","1988","Not Working","(2c_gen) general maturity certificate","169","0.95179276234274","0.919965389689348","0.983620134996132"
"No","1988","Not Working","(2c_voc) vocational maturity certificate","79","0.720174018678613","0.633897191843739","0.806450845513488"
"No","1988","Not Working","(3a) lower tertiary education","40","0.715434602005449","0.596188892483831","0.834680311527066"
"No","1988","Not Working","(3b) higher tertiary education","61","0.774170862048902","0.678904269851111","0.869437454246693"
"Yes","1989","Full Time","(0) in school","","","",""
"Yes","1989","Full Time","(1a) inadequately completed","18","","",""
"Yes","1989","Full Time","(1b) general elementary school","37","0.0668072229799915","0.049569576717658","0.084044869242325"
"Yes","1989","Full Time","(1c) basic vocational qualification","127","0.0824717313936054","0.0696275206764252","0.0953159421107855"
"Yes","1989","Full Time","(2b) intermediate general qualification","3","","",""
"Yes","1989","Full Time","(2a) intermediate vocational","28","","",""
"Yes","1989","Full Time","(2c_gen) general maturity certificate","4","","",""
"Yes","1989","Full Time","(2c_voc) vocational maturity certificate","13","","",""
"Yes","1989","Full Time","(3a) lower tertiary education","8","","",""
"Yes","1989","Full Time","(3b) higher tertiary education","10","","",""
"Yes","1989","Part Time","(0) in school","","","",""
"Yes","1989","Part Time","(1a) inadequately completed","9","","",""
"Yes","1989","Part Time","(1b) general elementary school","22","","",""
"Yes","1989","Part Time","(1c) basic vocational qualification","47","0.107895492441727","0.0809164983822955","0.134874486501158"
"Yes","1989","Part Time","(2b) intermediate general qualification","2","","",""
"Yes","1989","Part Time","(2a) intermediate vocational","5","","",""
"Yes","1989","Part Time","(2c_gen) general maturity certificate","","","",""
"Yes","1989","Part Time","(2c_voc) vocational maturity certificate","4","","",""
"Yes","1989","Part Time","(3a) lower tertiary education","6","","",""
"Yes","1989","Part Time","(3b) higher tertiary education","9","","",""
"Yes","1989","Not Working","(0) in school","3","","",""
"Yes","1989","Not Working","(1a) inadequately completed","47","0.271663036196254","0.220817143499742","0.322508928892765"
"Yes","1989","Not Working","(1b) general elementary school","179","0.217683476223318","0.192106330681079","0.243260621765556"
"Yes","1989","Not Working","(1c) basic vocational qualification","300","0.315346165968331","0.286746667756062","0.343945664180601"
"Yes","1989","Not Working","(2b) intermediate general qualification","16","","",""
"Yes","1989","Not Working","(2a) intermediate vocational","65","0.243103764670988","0.196892472890752","0.289315056451224"
"Yes","1989","Not Working","(2c_gen) general maturity certificate","4","","",""
"Yes","1989","Not Working","(2c_voc) vocational maturity certificate","25","","",""
"Yes","1989","Not Working","(3a) lower tertiary education","16","","",""
"Yes","1989","Not Working","(3b) higher tertiary education","12","","",""
"No","1989","Full Time","(0) in school","","","",""
"No","1989","Full Time","(1a) inadequately completed","297","0.955239407853966","0.932404627363394","0.978074188344537"
"No","1989","Full Time","(1b) general elementary school","769","0.933192777020009","0.915955130757675","0.950430423282342"
"No","1989","Full Time","(1c) basic vocational qualification","1635","0.917528268606395","0.904684057889214","0.930372479323575"
"No","1989","Full Time","(2b) intermediate general qualification","151","0.978566044648286","0.955692474124849","1.00143961517172"
"No","1989","Full Time","(2a) intermediate vocational","653","0.95882061409154","0.943896685949371","0.973744542233708"
"No","1989","Full Time","(2c_gen) general maturity certificate","85","0.947709172878401","0.901460062266665","0.993958283490137"
"No","1989","Full Time","(2c_voc) vocational maturity certificate","211","0.937667134749285","0.906007421702359","0.969326847796211"
"No","1989","Full Time","(3a) lower tertiary education","132","0.948224593815949","0.911521604426375","0.984927583205523"
"No","1989","Full Time","(3b) higher tertiary education","284","0.959584662130434","0.937073952729128","0.982095371531739"
"No","1989","Part Time","(0) in school","20","","",""
"No","1989","Part Time","(1a) inadequately completed","99","0.923092825844715","0.872842101284732","0.973343550404699"
"No","1989","Part Time","(1b) general elementary school","380","0.927781386486215","0.902477777648213","0.953084995324217"
"No","1989","Part Time","(1c) basic vocational qualification","461","0.892104507558273","0.865125513498842","0.919083501617704"
"No","1989","Part Time","(2b) intermediate general qualification","88","0.966786887623849","0.929765985321125","1.00380778992657"
