"ple0040","year","sampreg","n","percent","lower_confidence","upper_confidence","value"
"No","1984","West Germany","10993","0.877773425453819","0.871951651508919","0.883595199398719","2"
"No","1984","East Germany","","","","","2"
"Yes","1984","West Germany","1167","0.122226574546181","0.116404800601281","0.128048348491081","1"
"Yes","1984","East Germany","","","","","1"
"No","1985","West Germany","9963","0.879803656440401","0.873726089614605","0.885881223266198","2"
"No","1985","East Germany","","","","","2"
"Yes","1985","West Germany","1035","0.120196343559599","0.114118776733802","0.126273910385395","1"
"Yes","1985","East Germany","","","","","1"
"No","1986","West Germany","469","0.985336838281152","0.974549977500016","0.996123699062289","2"
"No","1986","East Germany","","","","","2"
"Yes","1986","West Germany","8","","","","1"
"Yes","1986","East Germany","","","","","1"
"No","1987","West Germany","9457","0.879669095505605","0.873430004245369","0.88590818676584","2"
"No","1987","East Germany","","","","","2"
"Yes","1987","West Germany","989","0.120330904494395","0.11409181323416","0.126569995754631","1"
"Yes","1987","East Germany","","","","","1"
"No","1988","West Germany","8922","0.866353580059143","0.859675014276057","0.873032145842229","2"
"No","1988","East Germany","","","","","2"
"Yes","1988","West Germany","1050","0.133646419940857","0.126967854157771","0.140324985723943","1"
"Yes","1988","East Germany","","","","","1"
"No","1989","West Germany","8628","0.861625696716749","0.85474002088658","0.868511372546917","2"
"No","1989","East Germany","","","","","2"
"Yes","1989","West Germany","1032","0.138374303283251","0.131488627453083","0.14525997911342","1"
"Yes","1989","East Germany","","","","","1"
"No","1990","West Germany","","","","","2"
"No","1990","East Germany","","","","","2"
"Yes","1990","West Germany","","","","","1"
"Yes","1990","East Germany","","","","","1"
"No","1991","West Germany","8363","0.858311028732607","0.85126576099856","0.865356296466655","2"
"No","1991","East Germany","","","","","2"
"Yes","1991","West Germany","1049","0.141688971267392","0.134643703533345","0.14873423900144","1"
"Yes","1991","East Germany","","","","","1"
"No","1992","West Germany","8199","0.853446640924904","0.846249602915693","0.860643678934114","2"
"No","1992","East Germany","3632","0.909544219990393","0.900579923990328","0.918508515990459","2"
"Yes","1992","West Germany","1077","0.146553359075096","0.139356321065886","0.153750397084307","1"
"Yes","1992","East Germany","301","0.0904557800096067","0.0814914840095411","0.0994200760096723","1"
"No","1993","West Germany","","","","","2"
"No","1993","East Germany","","","","","2"
"Yes","1993","West Germany","","","","","1"
"Yes","1993","East Germany","","","","","1"
"No","1994","West Germany","8020","0.857441125422036","0.850236770837385","0.864645480006688","2"
"No","1994","East Germany","3483","0.913497062401263","0.904501184244544","0.922492940557983","2"
"Yes","1994","West Germany","1027","0.142558874577964","0.135354519993312","0.149763229162615","1"
"Yes","1994","East Germany","268","0.0865029375987367","0.077507059442017","0.0954988157554564","1"
"No","1995","West Germany","8467","0.851723646111694","0.844596982901501","0.858850309321887","2"
"No","1995","East Germany","3380","0.906397584817345","0.896962384527045","0.915832785107646","2"
"Yes","1995","West Germany","1085","0.148276353888306","0.141149690678113","0.155403017098499","1"
"Yes","1995","East Germany","281","0.0936024151826546","0.0841672148923537","0.103037615472955","1"
"No","1996","West Germany","8343","0.851723205090381","0.844548297909841","0.858898112270921","2"
"No","1996","East Germany","3360","0.899579515900534","0.889842217426593","0.909316814374474","2"
"Yes","1996","West Germany","1081","0.148276794909619","0.141101887729079","0.155451702090159","1"
"Yes","1996","East Germany","300","0.100420484099466","0.0906831856255256","0.110157782573407","1"
"No","1997","West Germany","8142","0.851062391231782","0.843788113730416","0.858336668733148","2"
"No","1997","East Germany","3327","0.901309884896997","0.891607719514597","0.911012050279398","2"
"Yes","1997","West Germany","1060","0.148937608768218","0.141663331266852","0.156211886269584","1"
"Yes","1997","East Germany","303","0.0986901151030024","0.0889879497206015","0.108392280485403","1"
