"ple0040","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"No","1988","Not Employed","no migration background","2098","0.772546831395491","0.756547514902029","0.788546147888953","2"
"No","1988","Not Employed","direct migration background","700","0.792602139542373","0.764629008505284","0.820575270579462","2"
"No","1988","Not Employed","indirect migration background","91","0.77887894945372","0.697130312249721","0.86062758665772","2"
"No","1988","Employed","no migration background","4136","0.928603641241731","0.92102564297407","0.936181639509392","2"
"No","1988","Employed","direct migration background","1777","0.942766499699053","0.932238290343147","0.95329470905496","2"
"No","1988","Employed","indirect migration background","120","0.988850874866757","0.970369977958975","1.00733177177454","2"
"Yes","1988","Not Employed","no migration background","539","0.227453168604509","0.211453852111047","0.243452485097971","1"
"Yes","1988","Not Employed","direct migration background","107","0.207397860457626","0.179424729420537","0.235370991494715","1"
"Yes","1988","Not Employed","indirect migration background","8","","","","1"
"Yes","1988","Employed","no migration background","299","0.0713963587582692","0.0638183604906079","0.0789743570259304","1"
"Yes","1988","Employed","direct migration background","93","0.0572335003009466","0.0467052909450396","0.0677617096568535","1"
"Yes","1988","Employed","indirect migration background","4","","","","1"
"No","1989","Not Employed","no migration background","1942","0.754684976366861","0.737791501214436","0.771578451519286","2"
"No","1989","Not Employed","direct migration background","690","0.78868878591921","0.760452704605208","0.816924867233213","2"
"No","1989","Not Employed","indirect migration background","99","0.802924065781515","0.728246719496692","0.877601412066338","2"
"No","1989","Employed","no migration background","4026","0.929025206265384","0.921359981433839","0.93669043109693","2"
"No","1989","Employed","direct migration background","1720","0.959887585016118","0.950807572152073","0.968967597880164","2"
"No","1989","Employed","indirect migration background","151","1","1","1","2"
"Yes","1989","Not Employed","no migration background","550","0.245315023633139","0.228421548480714","0.262208498785564","1"
"Yes","1989","Not Employed","direct migration background","113","0.21131121408079","0.183075132766787","0.239547295394792","1"
"Yes","1989","Not Employed","indirect migration background","10","","","","1"
"Yes","1989","Employed","no migration background","285","0.0709747937346157","0.0633095689030703","0.0786400185661611","1"
"Yes","1989","Employed","direct migration background","74","0.0401124149838816","0.0310324021198363","0.0491924278479269","1"
"Yes","1989","Employed","indirect migration background","","","","","1"
"No","1990","Not Employed","no migration background","","","","","2"
"No","1990","Not Employed","direct migration background","","","","","2"
"No","1990","Not Employed","indirect migration background","","","","","2"
"No","1990","Employed","no migration background","","","","","2"
"No","1990","Employed","direct migration background","","","","","2"
"No","1990","Employed","indirect migration background","","","","","2"
"Yes","1990","Not Employed","no migration background","","","","","1"
"Yes","1990","Not Employed","direct migration background","","","","","1"
"Yes","1990","Not Employed","indirect migration background","","","","","1"
"Yes","1990","Employed","no migration background","","","","","1"
"Yes","1990","Employed","direct migration background","","","","","1"
"Yes","1990","Employed","indirect migration background","","","","","1"
"No","1991","Not Employed","no migration background","1797","0.739620465445257","0.72188521542248","0.757355715468034","2"
"No","1991","Not Employed","direct migration background","623","0.747984649687196","0.716994601038716","0.778974698335675","2"
"No","1991","Not Employed","indirect migration background","127","0.898867952675269","0.84781885855126","0.949917046799278","2"
"No","1991","Employed","no migration background","3953","0.929345812579199","0.921624623200419","0.937067001957979","2"
"No","1991","Employed","direct migration background","1651","0.956053584382893","0.946386293897082","0.965720874868703","2"
"No","1991","Employed","indirect migration background","212","0.97381763135844","0.952424001002684","0.995211261714197","2"
"Yes","1991","Not Employed","no migration background","555","0.260379534554743","0.242644284531966","0.27811478457752","1"
"Yes","1991","Not Employed","indirect migration background","7","","","","1"
"Yes","1991","Employed","no migration background","278","0.0706541874208008","0.0629329980420211","0.0783753767995805","1"
"Yes","1991","Employed","direct migration background","76","0.0439464156171073","0.0342791251312971","0.0536137061029176","1"
"Yes","1991","Not Employed","direct migration background","131","0.252015350312804","0.221025301664325","0.283005398961284","1"
"Yes","1991","Employed","indirect migration background","2","","","","1"
"No","1992","Not Employed","no migration background","2514","0.745426420918589","0.730431276911943","0.760421564925235","2"
"No","1992","Not Employed","direct migration background","653","0.758154606790843","0.728351653918081","0.787957559663605","2"
"No","1992","Not Employed","indirect migration background","148","0.922116818631343","0.880063467917068","0.964170169345618","2"
"No","1992","Employed","no migration background","6645","0.93485197667717","0.929087591857856","0.940616361496484","2"
"No","1992","Employed","direct migration background","1624","0.933282754291659","0.921510669807614","0.945054838775704","2"
"No","1992","Employed","indirect migration background","247","0.959181759056666","0.934703032088784","0.983660486024547","2"
"Yes","1992","Not Employed","no migration background","728","0.254573579081411","0.239578435074765","0.269568723088057","1"
"Yes","1992","Not Employed","indirect migration background","8","","","","1"
"Yes","1992","Employed","no migration background","396","0.0651480233228297","0.0593836385035157","0.0709124081421437","1"
"Yes","1992","Employed","direct migration background","102","0.0667172457083413","0.0549451612242965","0.0784893301923862","1"
"Yes","1992","Not Employed","direct migration background","140","0.241845393209157","0.212042440336395","0.271648346081919","1"
"Yes","1992","Employed","indirect migration background","4","","","","1"
"No","1993","Not Employed","no migration background","","","","","2"
"No","1993","Not Employed","direct migration background","","","","","2"
"No","1993","Not Employed","indirect migration background","","","","","2"
"No","1993","Employed","no migration background","","","","","2"
"No","1993","Employed","direct migration background","","","","","2"
"No","1993","Employed","indirect migration background","","","","","2"
"Yes","1993","Not Employed","no migration background","","","","","1"
"Yes","1993","Not Employed","direct migration background","","","","","1"
"Yes","1993","Not Employed","indirect migration background","","","","","1"
"Yes","1993","Employed","no migration background","","","","","1"
"Yes","1993","Employed","direct migration background","","","","","1"
"Yes","1993","Employed","indirect migration background","","","","","1"
"No","1994","Not Employed","no migration background","2812","0.766915648117749","0.752920661297542","0.780910634937957","2"
"No","1994","Not Employed","direct migration background","671","0.742309477165519","0.712537165839469","0.772081788491569","2"
"No","1994","Not Employed","indirect migration background","162","0.932626386082338","0.895055727598879","0.970197044565796","2"
"No","1994","Employed","no migration background","6124","0.937021024927593","0.931098546667455","0.942943503187732","2"
"No","1994","Employed","direct migration background","1416","0.935769296765061","0.923395494988253","0.94814309854187","2"
"No","1994","Employed","indirect migration background","318","0.971355857173129","0.953108386609375","0.989603327736882","2"
"Yes","1994","Not Employed","no migration background","694","0.233084351882251","0.219089365062043","0.247079338702458","1"
"Yes","1994","Not Employed","direct migration background","158","0.257690522834481","0.227918211508431","0.287462834160531","1"
"Yes","1994","Not Employed","indirect migration background","9","","","","1"
"Yes","1994","Employed","no migration background","339","0.0629789750724067","0.0570564968122684","0.0689014533325449","1"
"Yes","1994","Employed","direct migration background","92","0.0642307032349385","0.0518569014581303","0.0766045050117468","1"
"Yes","1994","Employed","indirect migration background","3","","","","1"
"No","1995","Not Employed","no migration background","2772","0.751798141500175","0.737472900513082","0.766123382487268","2"
"No","1995","Not Employed","direct migration background","913","0.792326305886738","0.768267196123886","0.81638541564959","2"
"No","1995","Not Employed","indirect migration background","162","0.922376696764181","0.882153753026765","0.962599640501598","2"
"No","1995","Employed","no migration background","6069","0.932183111013797","0.926038019102476","0.938328202925117","2"
"No","1995","Employed","direct migration background","1598","0.946522269107986","0.935789450891361","0.957255087324611","2"
"No","1995","Employed","indirect migration background","333","0.972009917574273","0.954451487649842","0.989568347498704","2"
"Yes","1995","Not Employed","no migration background","721","0.248201858499825","0.233876617512732","0.262527099486917","1"
"Yes","1995","Not Employed","direct migration background","179","0.207673694113262","0.18361458435041","0.231732803876114","1"
"Yes","1995","Not Employed","indirect migration background","8","","","","1"
"Yes","1995","Employed","no migration background","362","0.0678168889862032","0.0616717970748827","0.0739619808975238","1"
"Yes","1995","Employed","direct migration background","90","0.0534777308920141","0.0427449126753895","0.0642105491086387","1"
"Yes","1995","Employed","indirect migration background","6","","","","1"
"No","1996","Not Employed","no migration background","2703","0.745861152441783","0.731312144137316","0.76041016074625","2"
"No","1996","Not Employed","direct migration background","839","0.762551416696522","0.736488832806609","0.788614000586436","2"
"No","1996","Not Employed","indirect migration background","176","0.968368068098938","0.942870903231439","0.993865232966438","2"
"No","1996","Employed","no migration background","6111","0.934475654862167","0.928450809167368","0.940500500556967","2"
"No","1996","Employed","direct migration background","1514","0.956238798262572","0.946187068564465","0.966290527960678","2"
"No","1996","Employed","indirect migration background","360","0.970443764577029","0.953140265775311","0.987747263378746","2"
"Yes","1996","Not Employed","no migration background","737","0.254138847558217","0.23958983925375","0.268687855862684","1"
"Yes","1996","Not Employed","direct migration background","185","0.237448583303478","0.211385999413564","0.263511167193392","1"
"Yes","1996","Not Employed","indirect migration background","5","","","","1"
"Yes","1996","Employed","no migration background","369","0.0655243451378325","0.0594994994430326","0.0715491908326325","1"
"Yes","1996","Employed","direct migration background","77","0.0437612017374286","0.0337094720393217","0.0538129314355354","1"
"Yes","1996","Employed","indirect migration background","8","","","","1"
"No","1997","Not Employed","no migration background","2761","0.752165980065487","0.737841704027748","0.766490256103227","2"
"No","1997","Not Employed","direct migration background","831","0.791629607559776","0.766569580989248","0.816689634130305","2"
"No","1997","Not Employed","indirect migration background","193","0.94748195610407","0.916566700745134","0.978397211463006","2"
"No","1997","Employed","no migration background","5928","0.928241887327916","0.921867875752259","0.934615898903572","2"
"No","1997","Employed","direct migration background","1394","0.952993863405711","0.942152101044035","0.963835625767387","2"
"No","1997","Employed","indirect migration background","362","0.969424916739742","0.951906209728366","0.986943623751119","2"
"Yes","1997","Not Employed","no migration background","729","0.247834019934513","0.233509743896773","0.262158295972252","1"
"Yes","1997","Not Employed","direct migration background","178","0.208370392440224","0.183310365869695","0.233430419010752","1"
"Yes","1997","Not Employed","indirect migration background","7","","","","1"
"Yes","1997","Employed","no migration background","370","0.0717581126720841","0.0653841010964276","0.0781321242477406","1"
"Yes","1997","Employed","direct migration background","70","0.0470061365942888","0.0361643742326127","0.0578478989559648","1"
"Yes","1997","Employed","indirect migration background","9","","","","1"
"No","1998","Not Employed","no migration background","3269","0.756783302568623","0.743738273801499","0.769828331335748","2"
"No","1998","Not Employed","direct migration background","820","0.784221838113682","0.75876404017878","0.809679636048583","2"
"No","1998","Not Employed","indirect migration background","204","0.964259558904726","0.939030947116353","0.9894881706931","2"
"No","1998","Employed","no migration background","6634","0.930132042260948","0.924178429629169","0.936085654892727","2"
"No","1998","Employed","direct migration background","1329","0.949714914019868","0.938267686869034","0.961162141170702","2"
"No","1998","Employed","indirect migration background","382","0.973801099443664","0.958049443878934","0.989552755008394","2"
"Yes","1998","Not Employed","no migration background","886","0.243216697431377","0.230171668664252","0.256261726198501","1"
"Yes","1998","Not Employed","indirect migration background","4","","","","1"
"Yes","1998","Not Employed","direct migration background","183","0.215778161886318","0.190320363951417","0.24123595982122","1"
"Yes","1998","Employed","no migration background","409","0.0698679577390523","0.0639143451072731","0.0758215703708315","1"
"Yes","1998","Employed","direct migration background","71","0.0502850859801321","0.0388378588292978","0.0617323131309663","1"
"Yes","1998","Employed","indirect migration background","13","","","","1"
"No","1999","Not Employed","no migration background","3004","0.746562150699291","0.732811440702705","0.760312860695876","2"
"No","1999","Not Employed","direct migration background","739","0.768404122312006","0.740965302847244","0.795842941776768","2"
"No","1999","Employed","direct migration background","1239","0.946588954913714","0.934398875034179","0.958779034793248","2"
"No","1999","Not Employed","indirect migration background","182","0.930483392029489","0.894602103062081","0.966364680996897","2"
"No","1999","Employed","no migration background","6635","0.926344294288292","0.920251669989996","0.932436918586587","2"
"No","1999","Employed","indirect migration background","408","0.98011030618585","0.966725518800472","0.993495093571228","2"
"Yes","1999","Not Employed","no migration background","840","0.253437849300709","0.239687139304124","0.267188559297295","1"
"Yes","1999","Not Employed","indirect migration background","11","","","","1"
"Yes","1999","Not Employed","direct migration background","169","0.231595877687994","0.204157058223232","0.259034697152756","1"
"Yes","1999","Employed","no migration background","426","0.0736557057117082","0.0675630814134126","0.0797483300100038","1"
"Yes","1999","Employed","direct migration background","68","0.0534110450862865","0.0412209652067516","0.0656011249658214","1"
"Yes","1999","Employed","indirect migration background","10","","","","1"
"No","2000","Not Employed","no migration background","5863","0.774764194075414","0.76525026906794","0.784278119082889","2"
"No","2000","Not Employed","direct migration background","1145","0.829075697469106","0.80907624854247","0.849075146395742","2"
"No","2000","Employed","direct migration background","1894","0.957731840719288","0.948853880817568","0.966609800621007","2"
"No","2000","Not Employed","indirect migration background","231","0.929953839557805","0.897929805345879","0.96197787376973","2"
"No","2000","Employed","no migration background","11831","0.929553752425204","0.92508736148118","0.934020143369227","2"
"No","2000","Employed","indirect migration background","567","0.979095258575873","0.967472172007584","0.990718345144161","2"
"Yes","2000","Not Employed","no migration background","1543","0.225235805924585","0.215721880917111","0.23474973093206","1"
"Yes","2000","Not Employed","indirect migration background","13","","","","1"
"Yes","2000","Not Employed","direct migration background","216","0.170924302530894","0.150924853604258","0.19092375145753","1"
"Yes","2000","Employed","no migration background","779","0.0704462475747966","0.0659798566307727","0.0749126385188205","1"
"Yes","2000","Employed","direct migration background","79","0.0422681592807123","0.0333901993789932","0.0511461191824314","1"
"Yes","2000","Employed","indirect migration background","15","","","","1"
"No","2001","Not Employed","no migration background","5277","0.763966557555596","0.75380767215382","0.774125442957373","2"
"No","2001","Employed","direct migration background","1706","0.955083442087263","0.945469614900587","0.964697269273939","2"
"No","2001","Not Employed","direct migration background","949","0.826218510194974","0.804212797059241","0.848224223330707","2"
"No","2001","Not Employed","indirect migration background","215","0.898134438309852","0.859213037235831","0.937055839383872","2"
"No","2001","Employed","no migration background","10887","0.932799837225395","0.928235806417574","0.937363868033216","2"
"No","2001","Employed","indirect migration background","525","0.966914725803019","0.951870853699819","0.981958597906218","2"
"Yes","2001","Not Employed","no migration background","1435","0.236033442444404","0.225874557042627","0.24619232784618","1"
"Yes","2001","Not Employed","indirect migration background","17","","","","1"
"Yes","2001","Employed","no migration background","673","0.067200162774605","0.0626361319667838","0.0717641935824262","1"
"Yes","2001","Employed","direct migration background","77","0.0449165579127369","0.0353027307260606","0.0545303850994131","1"
"Yes","2001","Not Employed","direct migration background","190","0.173781489805026","0.151775776669293","0.195787202940759","1"
"Yes","2001","Employed","indirect migration background","18","","","","1"
"No","2002","Not Employed","no migration background","5387","0.750808215233521","0.740607403523081","0.761009026943962","2"
"No","2002","Employed","direct migration background","1627","0.949231923556585","0.938805813879885","0.959658033233285","2"
"No","2002","Not Employed","direct migration background","913","0.829439314001096","0.807222273499536","0.851656354502657","2"
"No","2002","Not Employed","indirect migration background","220","0.899226094583823","0.860981672036161","0.937470517131485","2"
"No","2002","Employed","no migration background","11775","0.9266094244939","0.922044098977124","0.931174750010676","2"
"No","2002","Employed","indirect migration background","525","0.97440766260243","0.961088511905097","0.987726813299763","2"
"Yes","2002","Not Employed","no migration background","1520","0.249191784766479","0.238990973056038","0.259392596476919","1"
"Yes","2002","Not Employed","indirect migration background","18","","","","1"
"Yes","2002","Employed","no migration background","759","0.0733905755060997","0.0688252499893236","0.0779559010228759","1"
"Yes","2002","Employed","direct migration background","76","0.050768076443415","0.0403419667667149","0.0611941861201152","1"
"Yes","2002","Not Employed","direct migration background","188","0.170560685998904","0.148343645497343","0.192777726500464","1"
"Yes","2002","Employed","indirect migration background","15","","","","1"
"No","2003","Not Employed","no migration background","5342","0.757001559671909","0.746837430624725","0.767165688719093","2"
"No","2003","Not Employed","direct migration background","881","0.833854798027337","0.811394734555712","0.856314861498962","2"
"No","2003","Not Employed","indirect migration background","234","0.930216135409489","0.898442342766154","0.961989928052824","2"
"No","2003","Employed","direct migration background","1491","0.953433104017044","0.943016993512879","0.963849214521209","2"
"No","2003","Employed","no migration background","11195","0.926189427830949","0.921497457390688","0.930881398271209","2"
"No","2003","Employed","indirect migration background","520","0.97635681419145","0.963506367432022","0.989207260950878","2"
"Yes","2003","Not Employed","no migration background","1498","0.242998440328091","0.232834311280907","0.253162569375275","1"
"Yes","2003","Not Employed","indirect migration background","13","","","","1"
"Yes","2003","Employed","no migration background","734","0.0738105721690512","0.0691186017287909","0.0785025426093116","1"
"Yes","2003","Not Employed","direct migration background","174","0.166145201972663","0.143685138501038","0.188605265444288","1"
"Yes","2003","Employed","direct migration background","81","0.0465668959829556","0.0361507854787906","0.0569830064871207","1"
"Yes","2003","Employed","indirect migration background","17","","","","1"
"No","2004","Not Employed","no migration background","5335","0.750721953335434","0.740466369100751","0.760977537570118","2"
"No","2004","Not Employed","direct migration background","879","0.822100530312871","0.799154071542506","0.845046989083237","2"
"No","2004","Not Employed","indirect migration background","243","0.91747498054151","0.883899041270127","0.951050919812894","2"
"No","2004","Employed","direct migration background","1396","0.943470576288623","0.931684926274939","0.955256226302307","2"
"No","2004","Employed","no migration background","10719","0.923806164301932","0.91894831510804","0.928664013495824","2"
"No","2004","Employed","indirect migration background","531","0.969590466423716","0.955226943674374","0.983953989173059","2"
"Yes","2004","Not Employed","no migration background","1500","0.249278046664566","0.239022462429882","0.259533630899249","1"
"Yes","2004","Not Employed","indirect migration background","15","","","","1"
"Yes","2004","Employed","no migration background","739","0.0761938356980683","0.0713359865041763","0.0810516848919602","1"
"Yes","2004","Not Employed","direct migration background","188","0.177899469687129","0.154953010916763","0.200845928457494","1"
"Yes","2004","Employed","direct migration background","79","0.0565294237113768","0.0447437736976926","0.0683150737250611","1"
"Yes","2004","Employed","indirect migration background","18","","","","1"
"No","2005","Not Employed","no migration background","5087","0.751925535030689","0.741483677531202","0.762367392530176","2"
"No","2005","Not Employed","direct migration background","818","0.817277808856769","0.793374295679349","0.841181322034189","2"
"No","2005","Not Employed","indirect migration background","272","0.931758269266024","0.902482905155028","0.96103363337702","2"
"No","2005","Employed","direct migration background","1293","0.951024439063689","0.939567048671555","0.962481829455822","2"
"No","2005","Employed","no migration background","10198","0.924307360670057","0.919344740416661","0.929269980923452","2"
"No","2005","Employed","indirect migration background","534","0.987513589093858","0.978199462822877","0.996827715364839","2"
"Yes","2005","Not Employed","no migration background","1485","0.248074464969311","0.237632607469824","0.258516322468798","1"
"Yes","2005","Not Employed","direct migration background","186","0.182722191143231","0.158818677965811","0.206625704320651","1"
"Yes","2005","Not Employed","indirect migration background","13","","","","1"
"Yes","2005","Employed","no migration background","715","0.0756926393299432","0.0707300190765475","0.0806552595833389","1"
"Yes","2005","Employed","direct migration background","70","0.0489755609363114","0.037518170544178","0.0604329513284448","1"
"Yes","2005","Employed","indirect migration background","12","","","","1"
"No","2006","Not Employed","no migration background","5591","0.743755658622167","0.733726730594071","0.753784586650262","2"
"No","2006","Not Employed","direct migration background","822","0.800752779429656","0.776287877678125","0.825217681181187","2"
"No","2006","Not Employed","indirect migration background","243","0.919182101719977","0.885859716167327","0.952504487272627","2"
"No","2006","Employed","no migration background","10775","0.924310038545676","0.919481684764625","0.929138392326726","2"
"No","2006","Employed","direct migration background","1285","0.948992875765706","0.937295585737849","0.960690165793563","2"
"No","2006","Employed","indirect migration background","551","0.988817380485193","0.980139006554005","0.99749575441638","2"
"Yes","2006","Not Employed","no migration background","1688","0.256244341377834","0.246215413349738","0.266273269405929","1"
"Yes","2006","Not Employed","direct migration background","202","0.199247220570344","0.174782318818813","0.223712122321875","1"
"Yes","2006","Not Employed","indirect migration background","14","","","","1"
"Yes","2006","Employed","no migration background","753","0.0756899614543245","0.070861607673274","0.0805183152353749","1"
"Yes","2006","Employed","direct migration background","74","0.0510071242342941","0.039309834206437","0.0627044142621512","1"
"Yes","2006","Employed","indirect migration background","13","","","","1"
"No","2007","Not Employed","no migration background","5261","0.746039742496507","0.735732678599459","0.756346806393556","2"
"No","2007","Not Employed","direct migration background","700","0.803279090207158","0.776984928693461","0.829573251720856","2"
"No","2007","Not Employed","indirect migration background","220","0.935093777884332","0.903460741568489","0.966726814200175","2"
"No","2007","Employed","no migration background","10039","0.922531596672606","0.917481331596335","0.927581861748877","2"
"No","2007","Employed","direct migration background","1181","0.945720063315712","0.933134739831693","0.958305386799732","2"
"No","2007","Employed","indirect migration background","539","0.980653209248005","0.969183420928152","0.992122997567857","2"
"Yes","2007","Not Employed","no migration background","1590","0.253960257503493","0.243653193606444","0.264267321400541","1"
"Yes","2007","Not Employed","direct migration background","178","0.196720909792842","0.170426748279145","0.223015071306539","1"
"Yes","2007","Not Employed","indirect migration background","13","","","","1"
"Yes","2007","Employed","no migration background","725","0.077468403327394","0.0724181382511226","0.0825186684036653","1"
"Yes","2007","Employed","direct migration background","64","0.0542799366842878","0.0416946132002683","0.0668652601683074","1"
"Yes","2007","Employed","indirect migration background","15","","","","1"
"No","2008","Not Employed","no migration background","4953","0.747605782578667","0.736998265076089","0.758213300081245","2"
"No","2008","Not Employed","direct migration background","637","0.800605071499092","0.772918491027672","0.828291651970512","2"
"No","2008","Not Employed","indirect migration background","192","0.901846237501968","0.861118443694698","0.942574031309237","2"
"No","2008","Employed","no migration background","9516","0.918835662890691","0.913541431222906","0.924129894558475","2"
"No","2008","Employed","direct migration background","1054","0.954448299132292","0.942181956127496","0.966714642137088","2"
"No","2008","Employed","indirect migration background","547","0.976334857680542","0.963790093641862","0.988879621719222","2"
"Yes","2008","Not Employed","no migration background","1489","0.252394217421333","0.241786699918755","0.263001734923911","1"
"Yes","2008","Not Employed","direct migration background","163","0.199394928500908","0.171708348029488","0.227081508972328","1"
"Yes","2008","Not Employed","indirect migration background","13","","","","1"
"Yes","2008","Employed","no migration background","705","0.0811643371093093","0.075870105441525","0.0864585687770935","1"
"Yes","2008","Employed","direct migration background","56","0.0455517008677078","0.0332853578629118","0.0578180438725039","1"
"Yes","2008","Employed","indirect migration background","17","","","","1"
"No","2009","Not Employed","no migration background","4541","0.741797127802885","0.730682527366421","0.752911728239348","2"
"No","2009","Not Employed","direct migration background","535","0.792522103924053","0.762088911408783","0.822955296439323","2"
"No","2009","Not Employed","indirect migration background","183","0.911236676702334","0.871216444998494","0.951256908406175","2"
"No","2009","Employed","no migration background","9003","0.919629637830785","0.914221068640916","0.925038207020655","2"
"No","2009","Employed","direct migration background","929","0.945726459986017","0.931556481464729","0.959896438507305","2"
"No","2009","Employed","indirect migration background","503","0.977964541601099","0.965359281007135","0.990569802195062","2"
"Yes","2009","Not Employed","no migration background","1415","0.258202872197115","0.247088271760652","0.269317472633579","1"
"Yes","2009","Not Employed","direct migration background","147","0.207477896075947","0.177044703560677","0.237911088591217","1"
"Yes","2009","Not Employed","indirect migration background","11","","","","1"
"Yes","2009","Employed","no migration background","703","0.0803703621692146","0.0749617929793454","0.0857789313590838","1"
"Yes","2009","Employed","direct migration background","53","0.0542735400139831","0.0401035614926954","0.0684435185352708","1"
"Yes","2009","Employed","indirect migration background","18","","","","1"
"No","2010","Not Employed","no migration background","5436","0.739825402633523","0.72945015674738","0.750200648519665","2"
"No","2010","Not Employed","direct migration background","1051","0.815765201205339","0.793867260906215","0.837663141504464","2"
"No","2010","Not Employed","indirect migration background","329","0.900145745929412","0.868509987832619","0.931781504026205","2"
"No","2010","Employed","no migration background","12293","0.920627399252437","0.915994834777799","0.925259963727075","2"
"No","2010","Employed","direct migration background","1638","0.944277817085393","0.933373773348827","0.95518186082196","2"
"No","2010","Employed","indirect migration background","778","0.957734609859894","0.943836197819674","0.971633021900115","2"
"Yes","2010","Not Employed","no migration background","1433","0.260174597366477","0.249799351480335","0.27054984325262","1"
"Yes","2010","Not Employed","direct migration background","153","0.184234798794661","0.162336858495536","0.206132739093785","1"
"Yes","2010","Not Employed","indirect migration background","16","","","","1"
"Yes","2010","Employed","no migration background","787","0.079372600747563","0.074740036272925","0.084005165222201","1"
"Yes","2010","Employed","direct migration background","62","0.0557221829146067","0.0448181391780398","0.0666262266511736","1"
"Yes","2010","Employed","indirect migration background","27","","","","1"
"No","2011","Not Employed","no migration background","6575","0.742367244391701","0.733009931097767","0.751724557685635","2"
"No","2011","Employed","direct migration background","1875","0.95985256194164","0.951117250197443","0.968587873685837","2"
"No","2011","Not Employed","direct migration background","1113","0.822285040490942","0.80151283401185","0.843057246970034","2"
"No","2011","Not Employed","indirect migration background","368","0.890024339374316","0.859132112793026","0.920916565955607","2"
