"ple0040","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"Yes","1998","1-pers.-HH","Urban Area","223","0.206409771660384","0.184044660916848","0.228774882403921"
"Yes","1998","1-pers.-HH","Rural Area","72","0.173403097431267","0.13970910034916","0.207097094513374"
"Yes","1998","(Married) couple without C. ","Urban Area","515","0.208003180625703","0.19291278852737","0.223093572724036"
"Yes","1998","(Married) couple without C. ","Rural Area","231","0.20772424917833","0.186179506172822","0.229268992183838"
"Yes","1998","Single parent ","Urban Area","44","0.085851590283813","0.0607899207794278","0.110913259788198"
"Yes","1998","Single parent ","Rural Area","17","","",""
"Yes","1998","Couple + C. LE 16 ","Urban Area","61","0.0316114994953864","0.0239985240703526","0.0392244749204202"
"Yes","1998","Couple + C. LE 16 ","Rural Area","39","0.037395167098771","0.0260004106997163","0.0487899234978258"
"Yes","1998","Couple + C. GT 16 ","Urban Area","153","0.109132536903628","0.0939113244918458","0.124353749315411"
"Yes","1998","Couple + C. GT 16 ","Rural Area","81","0.0916426641494795","0.0732179882710365","0.110067340027922"
"Yes","1998","Couple + C. LE and GT 16","Urban Area","38","0.0577278225369321","0.0408667501207852","0.074588894953079"
"Yes","1998","Couple + C. LE and GT 16","Rural Area","20","","",""
"No","1998","1-pers.-HH","Urban Area","1035","0.793590228339616","0.771225117596079","0.815955339083152"
"No","1998","1-pers.-HH","Rural Area","413","0.826596902568733","0.792902905486626","0.86029089965084"
"No","1998","(Married) couple without C. ","Urban Area","2264","0.791996819374297","0.776906427275964","0.80708721147263"
"No","1998","(Married) couple without C. ","Rural Area","1131","0.79227575082167","0.770731007816162","0.813820493827178"
"No","1998","Single parent ","Urban Area","436","0.914148409716187","0.889086740211802","0.939210079220572"
"No","1998","Single parent ","Rural Area","210","0.918910531938648","0.88340025962436","0.954420804252936"
"No","1998","Couple + C. LE 16 ","Urban Area","1968","0.968388500504614","0.96077552507958","0.976001475929647"
"No","1998","Couple + C. LE 16 ","Rural Area","1026","0.962604832901229","0.951210076502174","0.973999589300284"
"No","1998","Couple + C. GT 16 ","Urban Area","1459","0.890867463096372","0.875646250684589","0.906088675508154"
"No","1998","Couple + C. GT 16 ","Rural Area","861","0.90835733585052","0.889932659972077","0.926782011728963"
"No","1998","Couple + C. LE and GT 16","Urban Area","697","0.942272177463068","0.925411105046921","0.959133249879215"
"No","1998","Couple + C. LE and GT 16","Rural Area","496","0.957502505907793","0.940097472511807","0.974907539303779"
"Yes","1999","1-pers.-HH","Urban Area","206","0.205957950880116","0.183115332755822","0.22880056900441"
"Yes","1999","1-pers.-HH","Rural Area","75","0.175066621868312","0.141245474590562","0.208887769146063"
"Yes","1999","(Married) couple without C. ","Urban Area","516","0.224697266011448","0.209097564234413","0.240296967788483"
"Yes","1999","(Married) couple without C. ","Rural Area","242","0.21530704991871","0.19364417951642","0.236969920321"
"Yes","1999","Single parent ","Urban Area","44","0.102677005360255","0.0749386843052265","0.130415326415283"
"Yes","1999","Single parent ","Rural Area","14","","",""
"Yes","1999","Couple + C. LE 16 ","Urban Area","58","0.0287185519256157","0.02139346345712","0.0360436403941115"
"Yes","1999","Couple + C. LE 16 ","Rural Area","32","0.0327864956759638","0.0219270762770293","0.0436459150748982"
"Yes","1999","Couple + C. GT 16 ","Urban Area","153","0.0965481245075418","0.0820403434743617","0.111055905540722"
"Yes","1999","Couple + C. GT 16 ","Rural Area","80","0.0873242521858922","0.0690121419095946","0.10563636246219"
"Yes","1999","Couple + C. LE and GT 16","Urban Area","36","0.0627851500690166","0.0446985424739151","0.0808717576641181"
"Yes","1999","Couple + C. LE and GT 16","Rural Area","14","","",""
"No","1999","1-pers.-HH","Urban Area","998","0.794042049119884","0.77119943099559","0.816884667244178"
"No","1999","1-pers.-HH","Rural Area","410","0.824933378131688","0.791112230853937","0.858754525409438"
"No","1999","(Married) couple without C. ","Urban Area","2234","0.775302733988552","0.759703032211517","0.790902435765587"
"No","1999","(Married) couple without C. ","Rural Area","1141","0.78469295008129","0.763030079679","0.80635582048358"
"No","1999","Single parent ","Urban Area","416","0.897322994639745","0.869584673584717","0.925061315694773"
"No","1999","Single parent ","Rural Area","244","0.946180199319531","0.918644493813921","0.973715904825141"
"No","1999","Couple + C. LE 16 ","Urban Area","1939","0.971281448074384","0.963956359605889","0.97860653654288"
"No","1999","Couple + C. LE 16 ","Rural Area","1001","0.967213504324036","0.956354084925102","0.978072923722971"
"No","1999","Couple + C. GT 16 ","Urban Area","1439","0.903451875492458","0.888944094459278","0.917959656525638"
"No","1999","Couple + C. GT 16 ","Rural Area","833","0.912675747814108","0.89436363753781","0.930987858090405"
"No","1999","Couple + C. LE and GT 16","Urban Area","655","0.937214849930983","0.919128242335882","0.955301457526085"
"No","1999","Couple + C. LE and GT 16","Rural Area","457","0.96815640649275","0.952299391567795","0.984013421417704"
"Yes","2000","1-pers.-HH","Urban Area","361","0.17350417369587","0.158284075253002","0.188724272138739"
"Yes","2000","1-pers.-HH","Rural Area","147","0.153812087746196","0.131178582185801","0.176445593306591"
"Yes","2000","(Married) couple without C. ","Urban Area","931","0.195252945790673","0.184343894998907","0.20616199658244"
"Yes","2000","(Married) couple without C. ","Rural Area","425","0.186750074526377","0.17145532833693","0.202044820715824"
"Yes","2000","Single parent ","Urban Area","73","0.0877689247450819","0.0683186545664048","0.107219194923759"
"Yes","2000","Single parent ","Rural Area","22","","",""
"Yes","2000","Couple + C. LE 16 ","Urban Area","107","0.0308029157497974","0.0250523508380585","0.0365534806615362"
"Yes","2000","Couple + C. LE 16 ","Rural Area","61","0.0372418069961777","0.0284328823198719","0.0460507316724836"
"Yes","2000","Couple + C. GT 16 ","Urban Area","231","0.0930444945978475","0.0815039544712667","0.104585034724428"
"Yes","2000","Couple + C. GT 16 ","Rural Area","115","0.0726179926083891","0.0595848366576984","0.0856511485590798"
"Yes","2000","Couple + C. LE and GT 16","Urban Area","46","0.0442736859417646","0.0324413199922996","0.0561060518912296"
"Yes","2000","Couple + C. LE and GT 16","Rural Area","26","","",""
"No","2000","1-pers.-HH","Urban Area","2017","0.82649582630413","0.811275727861261","0.841715924746998"
"No","2000","1-pers.-HH","Rural Area","829","0.846187912253804","0.823554406693409","0.868821417814199"
"No","2000","(Married) couple without C. ","Urban Area","4141","0.804747054209327","0.79383800341756","0.815656105001093"
"No","2000","(Married) couple without C. ","Rural Area","2069","0.813249925473623","0.797955179284176","0.82854467166307"
"No","2000","Single parent ","Urban Area","740","0.912231075254918","0.892780805076241","0.931681345433595"
"No","2000","Single parent ","Rural Area","368","0.948849687343466","0.926985233007967","0.970714141678966"
"No","2000","Couple + C. LE 16 ","Urban Area","3361","0.969197084250203","0.963446519338464","0.974947649161941"
"No","2000","Couple + C. LE 16 ","Rural Area","1714","0.962758193003822","0.953949268327516","0.971567117680128"
"No","2000","Couple + C. GT 16 ","Urban Area","2203","0.906955505402153","0.895414965275572","0.918496045528733"
"No","2000","Couple + C. GT 16 ","Rural Area","1408","0.927382007391611","0.91434885144092","0.940415163342302"
"No","2000","Couple + C. LE and GT 16","Urban Area","1115","0.955726314058235","0.94389394810877","0.967558680007701"
"No","2000","Couple + C. LE and GT 16","Rural Area","750","0.964696385258145","0.951711977557104","0.977680792959185"
"Yes","2001","1-pers.-HH","Urban Area","351","0.178835795350945","0.162614783907978","0.195056806793912"
"Yes","2001","1-pers.-HH","Rural Area","125","0.152922558437785","0.128868065797275","0.176977051078296"
"Yes","2001","(Married) couple without C. ","Urban Area","833","0.196213706968629","0.184727354981256","0.207700058956003"
"Yes","2001","(Married) couple without C. ","Rural Area","381","0.182360880560759","0.166576582378615","0.198145178742903"
"Yes","2001","Single parent ","Urban Area","57","0.0797376756656542","0.0601273994516074","0.099347951879701"
"Yes","2001","Single parent ","Rural Area","22","","",""
"Yes","2001","Couple + C. LE 16 ","Urban Area","108","0.0355899809108195","0.0291568862848852","0.0420230755367538"
"Yes","2001","Couple + C. LE 16 ","Rural Area","48","0.0376245793300383","0.028232963221754","0.0470161954383227"
"Yes","2001","Couple + C. GT 16 ","Urban Area","216","0.100237727510415","0.0876999144111062","0.112775540609724"
"Yes","2001","Couple + C. GT 16 ","Rural Area","105","0.0710671207410827","0.0577080090843676","0.0844262323977977"
"Yes","2001","Couple + C. LE and GT 16","Urban Area","42","0.0320034490172043","0.0214474883810312","0.0425594096533774"
"Yes","2001","Couple + C. LE and GT 16","Rural Area","26","","",""
"No","2001","1-pers.-HH","Urban Area","1793","0.821164204649055","0.804943193206088","0.837385216092022"
"No","2001","1-pers.-HH","Rural Area","735","0.847077441562215","0.823022948921704","0.871131934202725"
"No","2001","(Married) couple without C. ","Urban Area","3759","0.803786293031371","0.792299941043997","0.815272645018744"
"No","2001","(Married) couple without C. ","Rural Area","1918","0.817639119439241","0.801854821257097","0.833423417621385"
"No","2001","Single parent ","Urban Area","676","0.920262324334346","0.900652048120299","0.939872600548393"
"No","2001","Single parent ","Rural Area","371","0.951015343853388","0.929676267875392","0.972354419831383"
"No","2001","Couple + C. LE 16 ","Urban Area","3078","0.96441001908918","0.957976924463246","0.970843113715115"
"No","2001","Couple + C. LE 16 ","Rural Area","1529","0.962375420669962","0.952983804561677","0.971767036778246"
"No","2001","Couple + C. GT 16 ","Urban Area","1988","0.899762272489585","0.887224459390276","0.912300085588894"
"No","2001","Couple + C. GT 16 ","Rural Area","1316","0.928932879258917","0.915573767602202","0.942291990915632"
"No","2001","Couple + C. LE and GT 16","Urban Area","1026","0.967996550982796","0.957440590346623","0.978552511618969"
"No","2001","Couple + C. LE and GT 16","Rural Area","652","0.96154822362487","0.947074609730355","0.976021837519385"
"Yes","2002","1-pers.-HH","Urban Area","353","0.18306623182225","0.166715867714242","0.199416595930259"
"Yes","2002","1-pers.-HH","Rural Area","129","0.163273404580616","0.138483853237672","0.18806295592356"
"Yes","2002","(Married) couple without C. ","Urban Area","914","0.207555637946926","0.196377916784294","0.218733359109558"
"Yes","2002","(Married) couple without C. ","Rural Area","423","0.200843867463962","0.184758492990913","0.21692924193701"
"Yes","2002","Single parent ","Urban Area","66","0.0891181516224201","0.0684641830630183","0.109772120181822"
"Yes","2002","Single parent ","Rural Area","30","0.0696290128954211","0.0447175573650955","0.0945404684257468"
"Yes","2002","Couple + C. LE 16 ","Urban Area","105","0.0359656809247527","0.0296000914068114","0.042331270442694"
"Yes","2002","Couple + C. LE 16 ","Rural Area","45","0.0378259211859691","0.0280334813476386","0.0476183610242997"
"Yes","2002","Couple + C. GT 16 ","Urban Area","233","0.111576988550461","0.0991176056078715","0.12403637149305"
"Yes","2002","Couple + C. GT 16 ","Rural Area","120","0.0863352359933512","0.072266730188265","0.100403741798437"
"Yes","2002","Couple + C. LE and GT 16","Urban Area","30","0.0252165421907889","0.0164368985440839","0.033996185837494"
"Yes","2002","Couple + C. LE and GT 16","Rural Area","31","0.0581727952026059","0.0411227949616958","0.0752227954435161"
"No","2002","1-pers.-HH","Urban Area","1796","0.81693376817775","0.800583404069741","0.833284132285758"
"No","2002","1-pers.-HH","Rural Area","725","0.836726595419384","0.81193704407644","0.861516146762328"
"No","2002","(Married) couple without C. ","Urban Area","4143","0.792444362053074","0.781266640890443","0.803622083215706"
"No","2002","(Married) couple without C. ","Rural Area","1960","0.799156132536038","0.78307075806299","0.815241507009087"
"No","2002","Single parent ","Urban Area","665","0.91088184837758","0.890227879818178","0.931535816936982"
"No","2002","Single parent ","Rural Area","371","0.930370987104579","0.905459531574253","0.955282442634905"
"No","2002","Couple + C. LE 16 ","Urban Area","3182","0.964034319075247","0.957668729557306","0.970399908593188"
"No","2002","Couple + C. LE 16 ","Rural Area","1413","0.962174078814031","0.9523816389757","0.971966518652361"
"No","2002","Couple + C. GT 16 ","Urban Area","2220","0.888423011449539","0.87596362850695","0.900882394392128"
"No","2002","Couple + C. GT 16 ","Rural Area","1411","0.913664764006649","0.899596258201563","0.927733269811735"
"No","2002","Couple + C. LE and GT 16","Urban Area","1195","0.974783457809211","0.966003814162506","0.983563101455916"
"No","2002","Couple + C. LE and GT 16","Rural Area","693","0.941827204797394","0.924777204556484","0.958877205038304"
"Yes","2003","1-pers.-HH","Urban Area","354","0.188511382275432","0.171893629849726","0.205129134701138"
"Yes","2003","1-pers.-HH","Rural Area","127","0.158891597136103","0.134213551967256","0.183569642304949"
"Yes","2003","(Married) couple without C. ","Urban Area","899","0.203822205681187","0.192569318829322","0.215075092533051"
"Yes","2003","(Married) couple without C. ","Rural Area","407","0.187679176965425","0.171942814273553","0.203415539657297"
"Yes","2003","Single parent ","Urban Area","63","0.0751402181934578","0.0560691844704497","0.0942112519164658"
"Yes","2003","Single parent ","Rural Area","30","0.0709030761471209","0.0452319140681812","0.0965742382260605"
"Yes","2003","Couple + C. LE 16 ","Urban Area","92","0.0371874551690594","0.0304197796997126","0.0439551306384061"
"Yes","2003","Couple + C. LE 16 ","Rural Area","43","0.0375977982078658","0.027554346573374","0.0476412498423576"
"Yes","2003","Couple + C. GT 16 ","Urban Area","227","0.106711087563638","0.0945376715692379","0.118884503558038"
"Yes","2003","Couple + C. GT 16 ","Rural Area","114","0.0812692779976355","0.0673151070854641","0.0952234489098069"
"Yes","2003","Couple + C. LE and GT 16","Urban Area","42","0.0349028112556914","0.0245056029402281","0.0453000195711546"
"Yes","2003","Couple + C. LE and GT 16","Rural Area","30","0.0467568175471866","0.0304388174882004","0.0630748176061728"
"No","2003","1-pers.-HH","Urban Area","1774","0.811488617724568","0.794870865298862","0.828106370150275"
"No","2003","1-pers.-HH","Rural Area","716","0.841108402863897","0.816430357695051","0.865786448032744"
"No","2003","(Married) couple without C. ","Urban Area","4024","0.796177794318813","0.784924907466948","0.807430681170678"
"No","2003","(Married) couple without C. ","Rural Area","1958","0.812320823034575","0.796584460342703","0.828057185726447"
"No","2003","Single parent ","Urban Area","671","0.924859781806542","0.905788748083534","0.94393081552955"
"No","2003","Single parent ","Rural Area","354","0.929096923852879","0.90342576177394","0.954768085931819"
"No","2003","Couple + C. LE 16 ","Urban Area","2911","0.962812544830941","0.956044869361594","0.969580220300287"
"No","2003","Couple + C. LE 16 ","Rural Area","1335","0.962402201792134","0.952358750157642","0.972445653426626"
"No","2003","Couple + C. GT 16 ","Urban Area","2244","0.893288912436362","0.881115496441962","0.905462328430762"
"No","2003","Couple + C. GT 16 ","Rural Area","1359","0.918730722002364","0.904776551090193","0.932684892914536"
"No","2003","Couple + C. LE and GT 16","Urban Area","1155","0.965097188744309","0.954699980428845","0.975494397059772"
"No","2003","Couple + C. LE and GT 16","Rural Area","613","0.953243182452813","0.936925182393827","0.9695611825118"
"Yes","2004","1-pers.-HH","Urban Area","365","0.202470400023159","0.18506687224934","0.219873927796978"
"Yes","2004","1-pers.-HH","Rural Area","136","0.160689505299776","0.136230193763655","0.185148816835897"
"Yes","2004","(Married) couple without C. ","Urban Area","888","0.201002131968524","0.189823473967354","0.212180789969694"
"Yes","2004","(Married) couple without C. ","Rural Area","412","0.196938267714425","0.180773251863538","0.213103283565312"
"Yes","2004","Single parent ","Urban Area","62","0.0806483084203276","0.0607865377415227","0.100510079099132"
"Yes","2004","Single parent ","Rural Area","30","0.0997455942078255","0.0692942751457444","0.130196913269907"
"Yes","2004","Couple + C. LE 16 ","Urban Area","106","0.0439731545697671","0.0363827417397612","0.051563567399773"
"Yes","2004","Couple + C. LE 16 ","Rural Area","40","0.0371054461254769","0.0266644142910227","0.0475464779599311"
"Yes","2004","Couple + C. GT 16 ","Urban Area","234","0.111995850145123","0.0994571239970228","0.124534576293223"
"Yes","2004","Couple + C. GT 16 ","Rural Area","115","0.0745087508108931","0.0611438015300476","0.0878737000917386"
"Yes","2004","Couple + C. LE and GT 16","Urban Area","35","0.0282853835427726","0.0186993602397767","0.0378714068457684"
"Yes","2004","Couple + C. LE and GT 16","Rural Area","31","0.0707939582894492","0.0509388076421857","0.0906491089367126"
"No","2004","1-pers.-HH","Urban Area","1683","0.797529599976841","0.780126072203022","0.81493312775066"
"No","2004","1-pers.-HH","Rural Area","730","0.839310494700224","0.814851183164103","0.863769806236345"
"No","2004","(Married) couple without C. ","Urban Area","4049","0.798997868031476","0.787819210030306","0.810176526032646"
"No","2004","(Married) couple without C. ","Rural Area","1913","0.803061732285575","0.786896716434688","0.819226748136462"
"No","2004","Single parent ","Urban Area","660","0.919351691579672","0.899489920900868","0.939213462258477"
"No","2004","Single parent ","Rural Area","342","0.900254405792174","0.869803086730093","0.930705724854256"
"No","2004","Couple + C. LE 16 ","Urban Area","2697","0.956026845430233","0.948436432600227","0.963617258260239"
"No","2004","Couple + C. LE 16 ","Rural Area","1219","0.962894553874523","0.952453522040069","0.973335585708977"
"No","2004","Couple + C. GT 16 ","Urban Area","2196","0.888004149854877","0.875465423706777","0.900542876002977"
"No","2004","Couple + C. GT 16 ","Rural Area","1368","0.925491249189107","0.912126299908261","0.938856198469952"
"No","2004","Couple + C. LE and GT 16","Urban Area","1114","0.971714616457227","0.962128593154232","0.981300639760223"
"No","2004","Couple + C. LE and GT 16","Rural Area","610","0.929206041710551","0.909350891063287","0.949061192357814"
"Yes","2005","1-pers.-HH","Urban Area","362","0.197016413820768","0.179910968638439","0.214121859003097"
"Yes","2005","1-pers.-HH","Rural Area","150","0.167833257749066","0.143014319221792","0.192652196276341"
"Yes","2005","(Married) couple without C. ","Urban Area","898","0.205311843217968","0.193841733135621","0.216781953300316"
"Yes","2005","(Married) couple without C. ","Rural Area","402","0.190917115074523","0.174713466701818","0.207120763447229"
"Yes","2005","Single parent ","Urban Area","53","0.0582741345501641","0.0411271135856873","0.075421155514641"
"Yes","2005","Single parent ","Rural Area","22","","",""
"Yes","2005","Couple + C. LE 16 ","Urban Area","96","0.0403382646616319","0.0326927410774262","0.0479837882458376"
"Yes","2005","Couple + C. LE 16 ","Rural Area","44","0.0432779257079419","0.0315682407128394","0.0549876107030443"
"Yes","2005","Couple + C. GT 16 ","Urban Area","211","0.0894213189988437","0.0777239213766838","0.101118716621004"
"Yes","2005","Couple + C. GT 16 ","Rural Area","111","0.0880171752644641","0.0729373854157517","0.103096965113177"
"Yes","2005","Couple + C. LE and GT 16","Urban Area","37","0.0365262657154618","0.025485355077635","0.0475671763532885"
"Yes","2005","Couple + C. LE and GT 16","Rural Area","26","","",""
"No","2005","1-pers.-HH","Urban Area","1715","0.802983586179232","0.785878140996903","0.820089031361561"
"No","2005","1-pers.-HH","Rural Area","721","0.832166742250934","0.807347803723659","0.856985680778208"
"No","2005","(Married) couple without C. ","Urban Area","3866","0.794688156782032","0.783218046699684","0.806158266864379"
"No","2005","(Married) couple without C. ","Rural Area","1858","0.809082884925477","0.792879236552771","0.825286533298182"
"No","2005","Single parent ","Urban Area","664","0.941725865449836","0.924578844485359","0.958872886414313"
"No","2005","Single parent ","Rural Area","366","0.953029678031392","0.931977491502284","0.9740818645605"
"No","2005","Couple + C. LE 16 ","Urban Area","2448","0.959661735338368","0.952016211754162","0.967307258922574"
"No","2005","Couple + C. LE 16 ","Rural Area","1116","0.956722074292058","0.945012389296956","0.968431759287161"
"No","2005","Couple + C. GT 16 ","Urban Area","2075","0.910578681001156","0.898881283378996","0.922276078623316"
"No","2005","Couple + C. GT 16 ","Rural Area","1245","0.911982824735536","0.896903034886824","0.927062614584248"
"No","2005","Couple + C. LE and GT 16","Urban Area","1072","0.963473734284538","0.952432823646712","0.974514644922365"
"No","2005","Couple + C. LE and GT 16","Rural Area","565","0.933540774713303","0.913459159854247","0.95362238957236"
"Yes","2006","1-pers.-HH","Urban Area","420","0.203479662447988","0.187030313238638","0.219929011657338"
"Yes","2006","1-pers.-HH","Rural Area","190","0.181551206575605","0.15816858678958","0.20493382636163"
"Yes","2006","(Married) couple without C. ","Urban Area","1020","0.205150223924017","0.19429103013072","0.216009417717315"
"Yes","2006","(Married) couple without C. ","Rural Area","445","0.192812037274549","0.177481973990485","0.208142100558614"
"Yes","2006","Single parent ","Urban Area","63","0.0777695411307868","0.0584740103222282","0.0970650719393454"
"Yes","2006","Single parent ","Rural Area","34","0.069804479329195","0.0456916477427006","0.0939173109156895"
"Yes","2006","Couple + C. LE 16 ","Urban Area","88","0.0353690075830243","0.0284108220308583","0.0423271931351904"
"Yes","2006","Couple + C. LE 16 ","Rural Area","46","0.0389522283927353","0.0280908515966664","0.0498136051888042"
"Yes","2006","Couple + C. GT 16 ","Urban Area","197","0.0982866365317697","0.085900070289337","0.110673202774202"
"Yes","2006","Couple + C. GT 16 ","Rural Area","107","0.0704602356818273","0.0572785836697807","0.0836418876938739"
"Yes","2006","Couple + C. LE and GT 16","Urban Area","32","0.0334238113983521","0.022204772193633","0.0446428506030712"
"Yes","2006","Couple + C. LE and GT 16","Rural Area","22","","",""
"No","2006","1-pers.-HH","Urban Area","1881","0.796520337552012","0.780070988342662","0.812969686761362"
"No","2006","1-pers.-HH","Rural Area","854","0.818448793424395","0.79506617363837","0.84183141321042"
"No","2006","(Married) couple without C. ","Urban Area","4292","0.794849776075983","0.783990582282685","0.80570896986928"
"No","2006","(Married) couple without C. ","Rural Area","2099","0.807187962725451","0.791857899441386","0.822518026009515"
"No","2006","Single parent ","Urban Area","677","0.922230458869213","0.902934928060655","0.941525989677772"
"No","2006","Single parent ","Rural Area","395","0.930195520670805","0.906082689084311","0.954308352257299"
"No","2006","Couple + C. LE 16 ","Urban Area","2619","0.964630992416976","0.957672806864809","0.971589177969142"
"No","2006","Couple + C. LE 16 ","Rural Area","1173","0.961047771607265","0.950186394811196","0.971909148403334"
"No","2006","Couple + C. GT 16 ","Urban Area","2022","0.90171336346823","0.889326797225797","0.914099929710663"
"No","2006","Couple + C. GT 16 ","Rural Area","1341","0.929539764318173","0.916358112306126","0.942721416330219"
"No","2006","Couple + C. LE and GT 16","Urban Area","954","0.966576188601648","0.955357149396929","0.977795227806367"
"No","2006","Couple + C. LE and GT 16","Rural Area","487","0.935111991233959","0.913712510436905","0.956511472031013"
"Yes","2007","1-pers.-HH","Urban Area","398","0.205157408406045","0.188123828296132","0.222190988515959"
"Yes","2007","1-pers.-HH","Rural Area","185","0.184536924789505","0.160481715668048","0.208592133910962"
"Yes","2007","(Married) couple without C. ","Urban Area","937","0.202278286365047","0.191065205064281","0.213491367665813"
"Yes","2007","(Married) couple without C. ","Rural Area","424","0.178405948052426","0.163161746155582","0.19365014994927"
"Yes","2007","Single parent ","Urban Area","53","0.0699632326601142","0.0509163690034134","0.089010096316815"
"Yes","2007","Single parent ","Rural Area","29","","",""
"Yes","2007","Couple + C. LE 16 ","Urban Area","84","0.0365548889650071","0.0291524681693644","0.0439573097606497"
"Yes","2007","Couple + C. LE 16 ","Rural Area","45","0.0529831648686008","0.0398174787933965","0.0661488509438051"
"Yes","2007","Couple + C. GT 16 ","Urban Area","199","0.0934645087391648","0.0811748386847404","0.105754178793589"
"Yes","2007","Couple + C. GT 16 ","Rural Area","105","0.0733068628135464","0.0595254095978183","0.0870883160292745"
"Yes","2007","Couple + C. LE and GT 16","Urban Area","30","0.0356034783739063","0.0233884075061588","0.0478185492416537"
"Yes","2007","Couple + C. LE and GT 16","Rural Area","25","","",""
"No","2007","1-pers.-HH","Urban Area","1761","0.794842591593955","0.777809011484041","0.811876171703868"
"No","2007","1-pers.-HH","Rural Area","814","0.815463075210495","0.791407866089038","0.839518284331952"
"No","2007","(Married) couple without C. ","Urban Area","3993","0.797721713634953","0.786508632334187","0.808934794935719"
"No","2007","(Married) couple without C. ","Rural Area","1999","0.821594051947574","0.80634985005073","0.836838253844418"
"No","2007","Single parent ","Urban Area","636","0.930036767339886","0.910989903683185","0.949083630996587"
"No","2007","Single parent ","Rural Area","373","0.943196815570806","0.920570045220221","0.965823585921391"
"No","2007","Couple + C. LE 16 ","Urban Area","2385","0.963445111034993","0.95604269023935","0.970847531830636"
"No","2007","Couple + C. LE 16 ","Rural Area","1067","0.947016835131399","0.933851149056195","0.960182521206604"
"No","2007","Couple + C. GT 16 ","Urban Area","1956","0.906535491260835","0.894245821206411","0.91882516131526"
"No","2007","Couple + C. GT 16 ","Rural Area","1269","0.926693137186454","0.912911683970726","0.940474590402182"
"No","2007","Couple + C. LE and GT 16","Urban Area","854","0.964396521626094","0.952181450758346","0.976611592493841"
"No","2007","Couple + C. LE and GT 16","Rural Area","429","0.916549008400967","0.89110920438278","0.941988812419154"
"Yes","2008","1-pers.-HH","Urban Area","376","0.197609188379636","0.180513138575825","0.214705238183447"
"Yes","2008","1-pers.-HH","Rural Area","175","0.194949856881538","0.169731496396644","0.220168217366432"
"Yes","2008","(Married) couple without C. ","Urban Area","893","0.198053953322649","0.18668324719152","0.209424659453778"
"Yes","2008","(Married) couple without C. ","Rural Area","400","0.173562040482527","0.158190537984316","0.188933542980738"
"Yes","2008","Single parent ","Urban Area","48","0.0753384639452232","0.0555732016495269","0.0951037262409195"
"Yes","2008","Single parent ","Rural Area","30","0.0634371938190569","0.0394904212252799","0.0873839664128339"
"Yes","2008","Couple + C. LE 16 ","Urban Area","77","0.0403751300112083","0.0321797154455214","0.0485705445768951"
"Yes","2008","Couple + C. LE 16 ","Rural Area","43","0.048686610041752","0.0353211166708069","0.0620521034126972"
"Yes","2008","Couple + C. GT 16 ","Urban Area","192","0.0888024651806395","0.0765601799424267","0.101044750418852"
"Yes","2008","Couple + C. GT 16 ","Rural Area","108","0.0929654232019863","0.0770883965429015","0.108842449861071"
"Yes","2008","Couple + C. LE and GT 16","Urban Area","23","","",""
"Yes","2008","Couple + C. LE and GT 16","Rural Area","27","","",""
"No","2008","1-pers.-HH","Urban Area","1708","0.802390811620364","0.785294761816553","0.819486861424175"
"No","2008","1-pers.-HH","Rural Area","773","0.805050143118462","0.779831782633568","0.830268503603356"
"No","2008","(Married) couple without C. ","Urban Area","3826","0.801946046677351","0.790575340546222","0.81331675280848"
"No","2008","(Married) couple without C. ","Rural Area","1932","0.826437959517473","0.811066457019262","0.841809462015684"
"No","2008","Single parent ","Urban Area","637","0.924661536054777","0.904896273759081","0.944426798350473"
"No","2008","Single parent ","Rural Area","368","0.936562806180943","0.912616033587166","0.96050957877472"
"No","2008","Couple + C. LE 16 ","Urban Area","2139","0.959624869988792","0.951429455423105","0.967820284554479"
"No","2008","Couple + C. LE 16 ","Rural Area","953","0.951313389958248","0.937947896587303","0.964678883329193"
"No","2008","Couple + C. GT 16 ","Urban Area","1882","0.91119753481936","0.898955249581148","0.923439820057573"
"No","2008","Couple + C. GT 16 ","Rural Area","1177","0.907034576798014","0.891157550138929","0.922911603457098"
"No","2008","Couple + C. LE and GT 16","Urban Area","769","0.972686458429419","0.961334757438687","0.984038159420152"
"No","2008","Couple + C. LE and GT 16","Rural Area","393","0.926637663858536","0.901702340969735","0.951572986747338"
"Yes","2009","1-pers.-HH","Urban Area","366","0.193603405498687","0.17627375127986","0.210933059717514"
"Yes","2009","1-pers.-HH","Rural Area","166","0.186154129974914","0.160696536764587","0.211611723185242"
"Yes","2009","(Married) couple without C. ","Urban Area","841","0.196868861558336","0.185080880348267","0.208656842768406"
"Yes","2009","(Married) couple without C. ","Rural Area","391","0.166440199558064","0.151131075028343","0.181749324087784"
"Yes","2009","Single parent ","Urban Area","50","0.0741957029198744","0.0536153394480567","0.0947760663916921"
"Yes","2009","Single parent ","Rural Area","24","","",""
"Yes","2009","Couple + C. LE 16 ","Urban Area","69","0.0504083068544099","0.0405237366555408","0.0602928770532791"
"Yes","2009","Couple + C. LE 16 ","Rural Area","49","0.0520589859868305","0.0380575247207334","0.0660604472529276"
"Yes","2009","Couple + C. GT 16 ","Urban Area","183","0.0961774937385788","0.0831281822520761","0.109226805225081"
"Yes","2009","Couple + C. GT 16 ","Rural Area","107","0.0972847883848114","0.0804545580391678","0.114115018730455"
"Yes","2009","Couple + C. LE and GT 16","Urban Area","24","","",""
