"ple0040","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence"
"No","1989","Employed","East Germany","","","",""
"Yes","1990","Not Employed","West Germany","","","",""
"Yes","1990","Not Employed","East Germany","","","",""
"Yes","1990","Employed","West Germany","","","",""
"Yes","1990","Employed","East Germany","","","",""
"No","1990","Not Employed","West Germany","","","",""
"No","1990","Not Employed","East Germany","","","",""
"No","1990","Employed","West Germany","","","",""
"No","1990","Employed","East Germany","","","",""
"Yes","1991","Not Employed","West Germany","693","0.257421228650089","0.242366635260701","0.272475822039476"
"Yes","1991","Not Employed","East Germany","","","",""
"Yes","1991","Employed","West Germany","356","0.0666657616607584","0.0604426849591233","0.0728888383623936"
"Yes","1991","Employed","East Germany","","","",""
"No","1991","Not Employed","West Germany","2547","0.742578771349911","0.727524177960524","0.757633364739299"
"No","1991","Not Employed","East Germany","","","",""
"No","1991","Employed","West Germany","5816","0.933334238339242","0.927111161637606","0.939557315040877"
"No","1991","Employed","East Germany","","","",""
"Yes","1992","Not Employed","West Germany","691","0.26333709353171","0.248033676144523","0.278640510918897"
"Yes","1992","Not Employed","East Germany","185","0.188292332291857","0.164170035886893","0.212414628696822"
"Yes","1992","Employed","West Germany","386","0.0706915276953478","0.0642563506771026","0.0771267047135929"
"Yes","1992","Employed","East Germany","116","0.0448365361885068","0.0373356204845247","0.0523374518924889"
"No","1992","Not Employed","West Germany","2491","0.73666290646829","0.721359489081103","0.751966323855477"
"No","1992","Not Employed","East Germany","824","0.811707667708143","0.787585371303178","0.835829964113107"
"No","1992","Employed","West Germany","5708","0.929308472304652","0.922873295286407","0.935743649322897"
"No","1992","Employed","East Germany","2808","0.955163463811493","0.947662548107511","0.962664379515475"
"Yes","1993","Not Employed","West Germany","","","",""
"Yes","1993","Not Employed","East Germany","","","",""
"Yes","1993","Employed","West Germany","","","",""
"Yes","1993","Employed","East Germany","","","",""
"No","1993","Not Employed","West Germany","","","",""
"No","1993","Not Employed","East Germany","","","",""
"No","1993","Employed","West Germany","","","",""
"No","1993","Employed","East Germany","","","",""
"Yes","1994","Not Employed","West Germany","663","0.252557430444991","0.237482556873815","0.267632304016167"
"Yes","1994","Not Employed","East Germany","198","0.157471360424769","0.137784414853755","0.177158305995783"
"Yes","1994","Employed","West Germany","364","0.0691269778696712","0.0626299225542963","0.0756240331850462"
"Yes","1994","Employed","East Germany","70","0.03442832747037","0.027187975651246","0.041668679289494"
"No","1994","Not Employed","West Germany","2528","0.747442569555009","0.732367695983833","0.762517443126185"
"No","1994","Not Employed","East Germany","1117","0.842528639575231","0.822841694004217","0.862215585146245"
"No","1994","Employed","West Germany","5492","0.930873022130329","0.924375966814954","0.937370077445704"
"No","1994","Employed","East Germany","2366","0.96557167252963","0.958331320710506","0.972812024348754"
"Yes","1995","Not Employed","West Germany","703","0.256313629902269","0.241780741729371","0.270846518075166"
"Yes","1995","Not Employed","East Germany","205","0.170555808187027","0.15001502485884","0.191096591515213"
"Yes","1995","Employed","West Germany","382","0.0719593096676413","0.0654663186340569","0.0784523007012257"
"Yes","1995","Employed","East Germany","76","0.0357188532035478","0.0282517902429997","0.0431859161640958"
"No","1995","Not Employed","West Germany","2764","0.743686370097732","0.729153481924834","0.758219258270629"
"No","1995","Not Employed","East Germany","1083","0.829444191812973","0.808903408484787","0.84998497514116"
"No","1995","Employed","West Germany","5703","0.928040690332359","0.921547699298774","0.934533681365943"
"No","1995","Employed","East Germany","2297","0.964281146796452","0.956814083835904","0.971748209757"
"Yes","1996","Not Employed","West Germany","711","0.262925503466245","0.248071360442274","0.277779646490217"
"Yes","1996","Not Employed","East Germany","216","0.182936495011589","0.161681872358765","0.204191117664412"
"Yes","1996","Employed","West Germany","370","0.0669398906786891","0.0606423973746684","0.0732373839827098"
"Yes","1996","Employed","East Germany","84","0.0397342348459259","0.0319014144889655","0.0475670552028863"
"No","1996","Not Employed","West Germany","2663","0.737074496533754","0.722220353509783","0.751928639557726"
"No","1996","Not Employed","East Germany","1055","0.817063504988411","0.795808882335588","0.838318127641235"
"No","1996","Employed","West Germany","5680","0.933060109321311","0.92676261601729","0.939357602625332"
"No","1996","Employed","East Germany","2305","0.960265765154074","0.952432944797114","0.968098585511035"
"Yes","1997","Not Employed","West Germany","708","0.255574763016201","0.240867782317979","0.270281743714423"
"Yes","1997","Not Employed","East Germany","206","0.16519083951504","0.145157760288553","0.185223918741526"
"Yes","1997","Employed","West Germany","352","0.0720410123457814","0.0654000809969129","0.07868194369465"
"Yes","1997","Employed","East Germany","97","0.0475790204416699","0.0388981289844626","0.0562599118988772"
"No","1997","Not Employed","West Germany","2671","0.744425236983799","0.729718256285577","0.759132217682021"
"No","1997","Not Employed","East Germany","1114","0.83480916048496","0.814776081258474","0.854842239711447"
"No","1997","Employed","West Germany","5471","0.927958987654219","0.92131805630535","0.934599919003087"
"No","1997","Employed","East Germany","2213","0.95242097955833","0.943740088101123","0.961101871015537"
"Yes","1998","Not Employed","West Germany","838","0.249327081202117","0.235849241189104","0.26280492121513"
"Yes","1998","Not Employed","East Germany","235","0.171751361115904","0.152050862292374","0.191451859939433"
"Yes","1998","Employed","West Germany","395","0.0715882805673129","0.0652682237792191","0.0779083373554067"
"Yes","1998","Employed","East Germany","98","0.0422245225762726","0.0342549671529755","0.0501940779995697"
"No","1998","Not Employed","West Germany","3120","0.750672918797883","0.73719507878487","0.764150758810896"
"No","1998","Not Employed","East Germany","1173","0.828248638884096","0.808548140060567","0.847949137707625"
"No","1998","Employed","West Germany","5997","0.928411719432687","0.922091662644593","0.934731776220781"
"No","1998","Employed","East Germany","2348","0.957775477423727","0.94980592200043","0.965745032847025"
"Yes","1999","Not Employed","West Germany","787","0.264300902968952","0.249821868073726","0.278779937864178"
"Yes","1999","Not Employed","East Germany","233","0.171085018099437","0.151230696415347","0.190939339783528"
"Yes","1999","Employed","West Germany","403","0.0751152140627168","0.0686419959755779","0.0815884321498556"
"Yes","1999","Employed","East Germany","101","0.0432572201146109","0.0351469248443802","0.0513675153848416"
"No","1999","Not Employed","West Germany","2776","0.735699097031048","0.721220062135822","0.750178131926274"
"No","1999","Not Employed","East Germany","1149","0.828914981900563","0.809060660216472","0.848769303584653"
"No","1999","Employed","West Germany","5966","0.924884785937283","0.918411567850144","0.931358004024422"
"No","1999","Employed","East Germany","2316","0.956742779885389","0.948632484615158","0.96485307515562"
"Yes","2000","Not Employed","West Germany","1387","0.223679957958573","0.213766820926338","0.233593094990808"
"Yes","2000","Not Employed","East Germany","385","0.179840963984501","0.163875861615645","0.195806066353358"
"Yes","2000","Employed","West Germany","718","0.0699342040199243","0.0652792407386221","0.0745891673012265"
"Yes","2000","Employed","East Germany","155","0.0443217539780499","0.0376303084170318","0.051013199539068"
"No","2000","Not Employed","West Germany","5401","0.776320042041427","0.766406905009192","0.786233179073662"
"No","2000","Not Employed","East Germany","1838","0.820159036015498","0.804193933646642","0.836124138384355"
"No","2000","Employed","West Germany","10813","0.930065795980076","0.925410832698774","0.934720759261378"
"No","2000","Employed","East Germany","3479","0.95567824602195","0.948986800460932","0.962369691582968"
"Yes","2001","Not Employed","West Germany","1278","0.236643053615159","0.225867154719902","0.247418952510416"
"Yes","2001","Not Employed","East Germany","364","0.181313405888728","0.164862507470082","0.197764304307373"
"Yes","2001","Employed","West Germany","632","0.0675227645743973","0.0627346328686737","0.0723108962801209"
"Yes","2001","Employed","East Germany","136","0.043880051311975","0.0369294108665785","0.0508306917573714"
"No","2001","Not Employed","West Germany","4698","0.763356946384841","0.752581047489584","0.774132845280098"
"No","2001","Not Employed","East Germany","1743","0.818686594111272","0.802235695692626","0.835137492529918"
"No","2001","Employed","West Germany","9918","0.932477235425603","0.927689103719879","0.937265367131326"
"No","2001","Employed","East Germany","3200","0.956119948688025","0.949169308242628","0.963070589133421"
"Yes","2002","Not Employed","West Germany","1329","0.244173585778174","0.233429893564052","0.254917277992297"
"Yes","2002","Not Employed","East Germany","397","0.203709997822614","0.186500546396802","0.220919449248426"
"Yes","2002","Employed","West Germany","694","0.0727504367666511","0.0679935420150783","0.0775073315182239"
"Yes","2002","Employed","East Germany","156","0.0510463193048389","0.0435653652085262","0.0585272734011516"
"No","2002","Not Employed","West Germany","4813","0.755826414221826","0.745082722007703","0.766570106435948"
"No","2002","Not Employed","East Germany","1707","0.796290002177386","0.779080550751574","0.813499453603198"
"No","2002","Employed","West Germany","10758","0.927249563233349","0.922492668481776","0.932006457984922"
"No","2002","Employed","East Germany","3169","0.948953680695161","0.941472726598849","0.956434634791474"
"Yes","2003","Not Employed","West Germany","1293","0.23640250475073","0.225672499268363","0.247132510233098"
"Yes","2003","Not Employed","East Germany","392","0.19930815060286","0.182299187221844","0.216317113983876"
"Yes","2003","Employed","West Germany","684","0.0730551111935895","0.0681500172151071","0.0779602051720719"
"Yes","2003","Employed","East Germany","148","0.0472524464614657","0.039930661325627","0.0545742315973044"
"No","2003","Not Employed","West Germany","4730","0.76359749524927","0.752867489766902","0.774327500731637"
"No","2003","Not Employed","East Germany","1727","0.80069184939714","0.783682886016124","0.817700812778156"
"No","2003","Employed","West Germany","10128","0.92694488880641","0.922039794827928","0.931849982784893"
"No","2003","Employed","East Germany","3078","0.952747553538534","0.945425768402696","0.960069338674373"
"Yes","2004","Not Employed","West Germany","1305","0.244114614907598","0.233249947156155","0.25497928265904"
"Yes","2004","Not Employed","East Germany","398","0.200721608116237","0.183810558889626","0.217632657342848"
"Yes","2004","Employed","West Germany","684","0.0758426347432206","0.0707559379545796","0.0809293315318616"
"Yes","2004","Employed","East Germany","152","0.0526128383775751","0.0447230648167462","0.0605026119384039"
"No","2004","Not Employed","West Germany","4700","0.755885385092402","0.74502071734096","0.766750052843845"
"No","2004","Not Employed","East Germany","1757","0.799278391883763","0.782367342657152","0.816189441110374"
"No","2004","Employed","West Germany","9722","0.924157365256779","0.919070668468138","0.92924406204542"
"No","2004","Employed","East Germany","2924","0.947387161622425","0.939497388061596","0.955276935183254"
"Yes","2005","Not Employed","West Germany","1282","0.239887733781018","0.228866860556438","0.250908607005598"
"Yes","2005","Not Employed","East Germany","402","0.211016466927853","0.193540070176127","0.228492863679578"
"Yes","2005","Employed","West Germany","652","0.0730955664590209","0.0679658780247354","0.0782252548933063"
"Yes","2005","Employed","East Germany","145","0.0516002186917143","0.0435915251479335","0.0596089122354951"
"No","2005","Not Employed","West Germany","4485","0.760112266218983","0.749091392994403","0.771133139443563"
"No","2005","Not Employed","East Germany","1692","0.788983533072147","0.771507136320422","0.806459929823873"
"No","2005","Employed","West Germany","9239","0.926904433540979","0.921774745106694","0.932034121975264"
"No","2005","Employed","East Germany","2786","0.948399781308286","0.940391087764505","0.956408474852066"
"Yes","2006","Not Employed","West Germany","1447","0.245400560638369","0.234805529148145","0.255995592128593"
"Yes","2006","Not Employed","East Germany","457","0.233849932359823","0.216254339429983","0.251445525289664"
"Yes","2006","Employed","West Germany","693","0.073830283453119","0.0688024373634714","0.0788581295427666"
"Yes","2006","Employed","East Germany","147","0.0482671995050393","0.0406731933104191","0.0558612056996594"
"No","2006","Not Employed","West Germany","4890","0.754599439361631","0.744004407871407","0.765194470851855"
"No","2006","Not Employed","East Germany","1766","0.766150067640177","0.748554474710336","0.783745660570017"
"No","2006","Employed","West Germany","9698","0.926169716546881","0.921141870457234","0.931197562636529"
"No","2006","Employed","East Germany","2913","0.951732800494961","0.944138794300341","0.959326806689581"
"Yes","2007","Not Employed","West Germany","1368","0.245728907651652","0.234708008183833","0.256749807119471"
"Yes","2007","Not Employed","East Germany","413","0.219955963290727","0.202239955011064","0.23767197157039"
"Yes","2007","Employed","West Germany","650","0.0761410248364026","0.0708506779186108","0.0814313717541945"
"Yes","2007","Employed","East Germany","154","0.0499345295845566","0.04201812214117","0.0578509370279432"
"No","2007","Not Employed","West Germany","4494","0.754271092348348","0.743250192880529","0.765291991816167"
"No","2007","Not Employed","East Germany","1687","0.780044036709273","0.76232802842961","0.797760044988936"
"No","2007","Employed","West Germany","9005","0.923858975163597","0.918568628245805","0.929149322081389"
"No","2007","Employed","East Germany","2754","0.950065470415443","0.942149062972057","0.95798187785883"
"Yes","2008","Not Employed","West Germany","1276","0.248243306291257","0.236795247444191","0.259691365138323"
"Yes","2008","Not Employed","East Germany","389","0.20969202550474","0.191747420801764","0.227636630207716"
"Yes","2008","Employed","West Germany","631","0.0760471227817573","0.0706018188584022","0.0814924267051125"
"Yes","2008","Employed","East Germany","147","0.0615177681113894","0.0526051828666169","0.0704303533561619"
"No","2008","Not Employed","West Germany","4194","0.751756693708743","0.740308634861677","0.763204752555809"
"No","2008","Not Employed","East Germany","1588","0.79030797449526","0.772363369792284","0.808252579198236"
"No","2008","Employed","West Germany","8472","0.923952877218243","0.918507573294888","0.929398181141598"
"No","2008","Employed","East Germany","2645","0.938482231888611","0.929569646643838","0.947394817133383"
"Yes","2009","Not Employed","West Germany","1196","0.255003525303895","0.24288948365561","0.26711756695218"
"Yes","2009","Not Employed","East Germany","377","0.212198197289224","0.193612120535292","0.230784274043157"
"Yes","2009","Employed","West Germany","618","0.0771071627894513","0.0714434616914003","0.0827708638875023"
"Yes","2009","Employed","East Germany","156","0.0575882682776394","0.0487797753636106","0.0663967611916682"
"No","2009","Not Employed","West Germany","3777","0.744996474696105","0.73288243304782","0.75711051634439"
"No","2009","Not Employed","East Germany","1482","0.787801802710776","0.769215725956843","0.806387879464708"
"No","2009","Employed","West Germany","7904","0.922892837210549","0.917229136112498","0.9285565383086"
"No","2009","Employed","East Germany","2531","0.942411731722361","0.933603238808332","0.951220224636389"
"Yes","2010","Not Employed","West Germany","1202","0.247801822383431","0.237190437550806","0.258413207216055"
"Yes","2010","Not Employed","East Germany","400","0.232670832172477","0.214420039029422","0.250921625315532"
"Yes","2010","Employed","West Germany","706","0.0757750767277318","0.0710739570171826","0.080476196438281"
"Yes","2010","Employed","East Germany","170","0.0676368648017751","0.0592107405152346","0.0760629890883155"
"No","2010","Not Employed","West Germany","5157","0.752198177616569","0.741586792783945","0.762809562449194"
"No","2010","Not Employed","East Germany","1659","0.767329167827523","0.749078374684468","0.785579960970578"
"No","2010","Employed","West Germany","11467","0.924224923272268","0.919523803561719","0.928926042982817"
"No","2010","Employed","East Germany","3242","0.932363135198225","0.923937010911684","0.940789259484765"
"Yes","2011","Not Employed","West Germany","1549","0.247287548787096","0.237642296854235","0.256932800719958"
"Yes","2011","Not Employed","East Germany","481","0.223942200172223","0.207263681533825","0.240620718810621"
"Yes","2011","Employed","West Germany","875","0.0755771049996892","0.0712539446553168","0.0799002653440616"
"Yes","2011","Employed","East Germany","219","0.0661710799795748","0.0583734798955578","0.0739686800635918"
"No","2011","Not Employed","West Germany","6137","0.752712451212904","0.743067199280042","0.762357703145765"
"No","2011","Not Employed","East Germany","1919","0.776057799827777","0.759379281189378","0.792736318466175"
"No","2011","Employed","West Germany","13485","0.924422895000311","0.920099734655938","0.928746055344683"
"No","2011","Employed","East Germany","3685","0.933828920020425","0.926031319936408","0.941626520104442"
"Yes","2012","Not Employed","West Germany","1593","0.251094261410089","0.241202057876203","0.260986464943974"
"Yes","2012","Not Employed","East Germany","537","0.246881166459913","0.229612012291508","0.264150320628317"
"Yes","2012","Employed","West Germany","929","0.0787633234501729","0.0743135217030563","0.0832131251972894"
"Yes","2012","Employed","East Germany","226","0.0763295955633859","0.0678716909863047","0.0847875001404671"
"No","2012","Not Employed","West Germany","5789","0.748905738589911","0.739013535056026","0.758797942123797"
"No","2012","Not Employed","East Germany","1858","0.753118833540087","0.735849679371683","0.770387987708492"
"No","2012","Employed","West Germany","13148","0.921236676549827","0.916786874802711","0.925686478296944"
"No","2012","Employed","East Germany","3560","0.923670404436614","0.915212499859533","0.932128309013695"
"Yes","2013","Not Employed","West Germany","1680","0.217082804874719","0.209464101500499","0.224701508248939"
"Yes","2013","Not Employed","East Germany","493","0.233472310368249","0.216997815383074","0.249946805353425"
"Yes","2013","Employed","West Germany","911","0.0818325559816888","0.0771728277129752","0.0864922842504024"
"Yes","2013","Employed","East Germany","216","0.073847155674112","0.06528521312854","0.082409098219684"
"No","2013","Not Employed","West Germany","9568","0.782917195125281","0.775298491751061","0.790535898499501"
"No","2013","Not Employed","East Germany","2040","0.766527689631751","0.750053194646575","0.783002184616926"
"No","2013","Employed","West Germany","12382","0.918167444018311","0.913507715749598","0.922827172287025"
"No","2013","Employed","East Germany","3368","0.926152844325888","0.917590901780316","0.93471478687146"
"Yes","2014","Not Employed","West Germany","1559","0.260592403069945","0.250466531851986","0.270718274287904"
"Yes","2014","Not Employed","East Germany","498","0.258590760395087","0.240078247165769","0.277103273624406"
"Yes","2014","Employed","West Germany","940","0.0802717778636317","0.0758236671485333","0.08471988857873"
"Yes","2014","Employed","East Germany","219","0.0761283229630869","0.0672814120197058","0.084975233906468"
"No","2014","Not Employed","West Germany","5660","0.739407596930055","0.729281725712096","0.749533468148014"
"No","2014","Not Employed","East Germany","1651","0.741409239604913","0.722896726375594","0.759921752834231"
"No","2014","Employed","West Germany","13394","0.919728222136368","0.91528011142127","0.924176332851467"
"No","2014","Employed","East Germany","3233","0.923871677036913","0.915024766093532","0.932718587980294"
"Yes","2015","Not Employed","West Germany","1469","0.247628781189285","0.238188021015286","0.257069541363283"
"Yes","2015","Not Employed","East Germany","458","0.243724441811864","0.225698039868455","0.261750843755274"
"Yes","2015","Employed","West Germany","853","0.0815080715776111","0.0768715693116997","0.0861445738435224"
"Yes","2015","Employed","East Germany","197","0.0755339502023057","0.0664307661522435","0.0846371342523679"
"No","2015","Not Employed","West Germany","6561","0.752371218810716","0.742930458636717","0.761811978984714"
"No","2015","Not Employed","East Germany","1721","0.756275558188136","0.738249156244726","0.774301960131545"
"No","2015","Employed","West Germany","12525","0.918491928422389","0.913855426156478","0.9231284306883"
"No","2015","Employed","East Germany","3040","0.924466049797694","0.915362865747632","0.933569233847757"
"Yes","2016","Not Employed","West Germany","1374","0.258011248032115","0.247224077797215","0.268798418267016"
"Yes","2016","Not Employed","East Germany","422","0.248316415291428","0.22889005054544","0.267742780037416"
"Yes","2016","Employed","West Germany","808","0.0777432236427545","0.0731358693707295","0.0823505779147796"
"Yes","2016","Employed","East Germany","195","0.074375720883909","0.065214426213571","0.083537015554247"
"No","2016","Not Employed","West Germany","4946","0.741988751967885","0.731201581732985","0.752775922202785"
"No","2016","Not Employed","East Germany","1478","0.751683584708572","0.732257219962584","0.771109949454561"
"No","2016","Employed","West Germany","12167","0.922256776357246","0.91764942208522","0.926864130629271"
"No","2016","Employed","East Germany","2956","0.925624279116091","0.916462984445753","0.934785573786429"
"Yes","2017","Not Employed","West Germany","1452","0.257797321588329","0.247213794222941","0.268380848953717"
"Yes","2017","Not Employed","East Germany","454","0.235470627145182","0.21702252489006","0.253918729400303"
"Yes","2017","Employed","West Germany","958","0.0778896462603886","0.0735225761403221","0.0822567163804551"
"Yes","2017","Employed","East Germany","227","0.074124999091613","0.0655649542232379","0.0826850439599881"
"No","2017","Not Employed","West Germany","5110","0.742202678411671","0.731619151046283","0.752786205777059"
"No","2017","Not Employed","East Germany","1578","0.764529372854818","0.746081270599697","0.78297747510994"
"No","2017","Employed","West Germany","13509","0.922110353739611","0.917743283619545","0.926477423859678"
"No","2017","Employed","East Germany","3371","0.925875000908387","0.917314956040012","0.934435045776762"
"Yes","2018","Not Employed","West Germany","1467","0.259131408901087","0.248293800128468","0.269969017673706"
"Yes","2018","Not Employed","East Germany","472","0.255674062722173","0.236526635530571","0.274821489913774"
"Yes","2018","Employed","West Germany","973","0.077686104632013","0.0732433750433156","0.0821288342207104"
"Yes","2018","Employed","East Germany","234","0.0776422519994919","0.068794234470585","0.0864902695283989"
"No","2018","Not Employed","West Germany","4812","0.740868591098913","0.730030982326294","0.751706199871533"
"No","2018","Not Employed","East Germany","1522","0.744325937277827","0.725178510086226","0.763473364469429"
"No","2018","Employed","West Germany","12972","0.922313895367987","0.91787116577929","0.926756624956684"
"No","2018","Employed","East Germany","3280","0.922357748000508","0.913509730471601","0.931205765529415"
"Yes","2019","Not Employed","West Germany","1403","0.25704323292511","0.246068634190053","0.268017831660167"
"Yes","2019","Not Employed","East Germany","473","0.258339079707797","0.238955739206605","0.27772242020899"
"Yes","2019","Employed","West Germany","928","0.0759922787448297","0.0716123956281335","0.0803721618615259"
"Yes","2019","Employed","East Germany","235","0.0738811351666896","0.0653470927872429","0.0824151775461363"
"No","2019","Not Employed","West Germany","4688","0.74295676707489","0.731982168339833","0.753931365809947"
"No","2019","Not Employed","East Germany","1486","0.741660920292203","0.72227757979101","0.761044260793395"
"No","2019","Employed","West Germany","13133","0.92400772125517","0.919627838138474","0.928387604371867"
"No","2019","Employed","East Germany","3374","0.92611886483331","0.917584822453864","0.934652907212757"
