"ple0040","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","1986","higher vocational","","","","","1"
"Yes","1986","higher education","","","","","1"
"No","1987","higher education","683","0.906675345494182","0.885759386449128","0.927591304539236","2"
"No","1987","higher vocational","487","0.842067202093172","0.812050283849658","0.872084120336686","2"
"No","1987","inadequately","689","0.852659456684054","0.827376750640741","0.877942162727367","2"
"No","1987","general elemantary","2595","0.886720344361478","0.875051778966254","0.898388909756702","2"
"No","1987","vocational + Abi","257","0.91766419638425","0.885294064814368","0.950034327954133","2"
"No","1987","middle vocational","4445","0.873219627559118","0.863957166660132","0.882482088458104","2"
"No","1987","in school","185","0.985514013490358","0.968479778693346","1.00254824828737","2"
"Yes","1987","in school","4","","","","1"
"Yes","1987","inadequately","66","0.147340543315946","0.122057837272633","0.172623249359259","1"
"Yes","1987","general elemantary","239","0.113279655638522","0.101611090243298","0.124948221033746","1"
"Yes","1987","middle vocational","512","0.126780372440882","0.117517911541897","0.136042833339868","1"
"Yes","1987","vocational + Abi","20","","","","1"
"Yes","1987","higher vocational","80","0.157932797906828","0.127915879663314","0.187949716150342","1"
"Yes","1987","higher education","60","0.0933246545058182","0.0724086954607644","0.114240613550872","1"
"No","1988","higher education","642","0.90613871803066","0.884488000869686","0.927789435191634","2"
"No","1988","higher vocational","466","0.848101998663861","0.817801220527227","0.878402776800494","2"
"No","1988","general elemantary","2463","0.866191860354532","0.85341178305086","0.878971937658205","2"
"No","1988","inadequately","629","0.844573742883109","0.817714702930724","0.871432782835495","2"
"No","1988","middle vocational","4182","0.859417841511706","0.849514243377954","0.869321439645458","2"
"No","1988","vocational + Abi","243","0.873292391061693","0.833687882244299","0.912896899879086","2"
"No","1988","in school","162","0.988938022487514","0.972881362464748","1.00499468251028","2"
"Yes","1988","in school","1","","","","1"
"Yes","1988","inadequately","70","0.155426257116891","0.128567217164505","0.182285297069276","1"
"Yes","1988","general elemantary","263","0.133808139645468","0.121028062341795","0.14658821694914","1"
"Yes","1988","middle vocational","550","0.140582158488294","0.130678560354542","0.150485756622046","1"
"Yes","1988","vocational + Abi","28","","","","1"
"Yes","1988","higher vocational","73","0.151898001336139","0.121597223199506","0.182198779472773","1"
"Yes","1988","higher education","55","0.0938612819693399","0.0722105648083663","0.115511999130314","1"
"No","1989","higher education","635","0.897197857177063","0.874635281876392","0.919760432477734","2"
"No","1989","higher vocational","447","0.850827201910288","0.820058443085034","0.881595960735542","2"
"No","1989","inadequately","584","0.828051717432532","0.799176595709657","0.856926839155408","2"
"No","1989","general elemantary","2322","0.860166455481571","0.846768431403637","0.873564479559505","2"
"No","1989","middle vocational","4069","0.852756076955462","0.842529399866602","0.862982754044322","2"
"No","1989","vocational + Abi","267","0.905811410266551","0.872193777185481","0.939429043347622","2"
"No","1989","in school","172","0.977158972856531","0.955024484185364","0.999293461527698","2"
"Yes","1989","in school","3","","","","1"
"Yes","1989","inadequately","72","0.171948282567468","0.143073160844592","0.200823404290343","1"
"Yes","1989","general elemantary","252","0.139833544518429","0.126435520440495","0.153231568596363","1"
"Yes","1989","middle vocational","543","0.147243923044538","0.137017245955678","0.157470600133398","1"
"Yes","1989","vocational + Abi","23","","","","1"
"Yes","1989","higher vocational","68","0.149172798089712","0.118404039264458","0.179941556914966","1"
"Yes","1989","higher education","61","0.102802142822937","0.080239567522266","0.125364718123608","1"
"No","1990","general elemantary","","","","","2"
"No","1990","inadequately","","","","","2"
"No","1990","higher education","","","","","2"
"No","1990","higher vocational","","","","","2"
"No","1990","in school","","","","","2"
"No","1990","middle vocational","","","","","2"
"No","1990","vocational + Abi","","","","","2"
"Yes","1990","in school","","","","","1"
"Yes","1990","inadequately","","","","","1"
"Yes","1990","general elemantary","","","","","1"
"Yes","1990","middle vocational","","","","","1"
"Yes","1990","vocational + Abi","","","","","1"
"Yes","1990","higher vocational","","","","","1"
"Yes","1990","higher education","","","","","1"
"No","1991","general elemantary","2150","0.855177466213065","0.841097919750562","0.869257012675568","2"
"No","1991","inadequately","549","0.826950918727494","0.797269796855204","0.856632040599784","2"
"No","1991","higher vocational","456","0.860999433132025","0.831236609519039","0.890762256745012","2"
"No","1991","higher education","658","0.90446273091375","0.882961287356972","0.925964174470527","2"
"No","1991","in school","146","0.96488594744201","0.935429461916196","0.994342432967823","2"
"No","1991","middle vocational","3973","0.846518898907294","0.836022392570192","0.857015405244397","2"
"No","1991","vocational + Abi","276","0.888317099388599","0.853083561278009","0.923550637499189","2"
"Yes","1991","in school","4","","","","1"
"Yes","1991","inadequately","75","0.173049081272506","0.143367959400216","0.202730203144796","1"
"Yes","1991","general elemantary","250","0.144822533786935","0.130742987324432","0.158902080249438","1"
"Yes","1991","middle vocational","557","0.153481101092706","0.142984594755603","0.163977607429808","1"
"Yes","1991","vocational + Abi","31","0.111682900611401","0.0764493625008114","0.146916438721991","1"
"Yes","1991","higher vocational","63","0.139000566867975","0.109237743254988","0.168763390480961","1"
"Yes","1991","higher education","60","0.0955372690862505","0.0740358255294729","0.117038712643028","1"
"No","1992","general elemantary","2467","0.85261410883056","0.839408170602878","0.865820047058242","2"
"No","1992","inadequately","540","0.800203992067826","0.768906605025225","0.831501379110427","2"
"No","1992","higher education","1518","0.906462966756223","0.892396014804784","0.920529918707661","2"
"No","1992","higher vocational","678","0.867168793540682","0.843023689448994","0.891313897632371","2"
"No","1992","in school","186","0.996981206357798","0.989118220637958","1.00484419207764","2"
"No","1992","middle vocational","5904","0.855225587825949","0.846767175854566","0.863683999797332","2"
"No","1992","vocational + Abi","357","0.90702889306046","0.877984183331012","0.936073602789909","2"
"Yes","1992","in school","1","","","","1"
"Yes","1992","inadequately","87","0.199796007932174","0.168498620889573","0.231093394974775","1"
"Yes","1992","general elemantary","301","0.14738589116944","0.134179952941758","0.160591829397122","1"
"Yes","1992","middle vocational","744","0.144774412174051","0.136316000202668","0.153232824145434","1"
"Yes","1992","vocational + Abi","27","","","","1"
"Yes","1992","higher vocational","81","0.132831206459318","0.108686102367629","0.156976310551006","1"
"Yes","1992","higher education","128","0.0935370332437773","0.079470081292339","0.107603985195215","1"
"No","1993","inadequately","","","","","2"
"No","1993","general elemantary","","","","","2"
"No","1993","higher vocational","","","","","2"
"No","1993","higher education","","","","","2"
"No","1993","in school","","","","","2"
"No","1993","middle vocational","","","","","2"
"No","1993","vocational + Abi","","","","","2"
"Yes","1993","general elemantary","","","","","1"
"Yes","1993","middle vocational","","","","","1"
"Yes","1993","vocational + Abi","","","","","1"
"Yes","1993","higher vocational","","","","","1"
"Yes","1993","higher education","","","","","1"
"Yes","1993","in school","","","","","1"
"Yes","1993","inadequately","","","","","1"
"No","1994","in school","237","1","1","1","2"
"No","1994","general elemantary","2199","0.847138368768088","0.832995529052351","0.861281208483824","2"
"No","1994","inadequately","484","0.842963548379484","0.812584306909601","0.873342789849367","2"
"No","1994","higher vocational","663","0.847320509438059","0.821527500981068","0.873113517895049","2"
"No","1994","higher education","1523","0.908059368109621","0.894096456023092","0.92202228019615","2"
"No","1994","middle vocational","5823","0.863021725644821","0.854675419509411","0.871368031780231","2"
"No","1994","vocational + Abi","367","0.91563514971137","0.88812157273526","0.94314872668748","2"
"Yes","1994","general elemantary","288","0.152861631231912","0.138718791516176","0.167004470947649","1"
"Yes","1994","middle vocational","696","0.136978274355179","0.128631968219769","0.145324580490589","1"
"Yes","1994","vocational + Abi","25","","","","1"
"Yes","1994","higher vocational","84","0.152679490561941","0.126886482104951","0.178472499018932","1"
"Yes","1994","higher education","122","0.091940631890379","0.0779777198038503","0.105903543976908","1"
"Yes","1994","in school","","","","","1"
"Yes","1994","inadequately","67","0.157036451620516","0.126657210150634","0.187415693090399","1"
"No","1995","in school","281","0.979720308371567","0.963326847452562","0.996113769290572","2"
"No","1995","inadequately","460","0.832448045828066","0.800712527739733","0.864183563916399","2"
"No","1995","general elemantary","2201","0.844623085150949","0.830362591873018","0.858883578428881","2"
"No","1995","higher vocational","665","0.84267613108769","0.816755764252231","0.86859649792315","2"
"No","1995","higher education","1616","0.90117370561267","0.887183700016487","0.915163711208853","2"
"No","1995","middle vocational","5926","0.852146819086071","0.843630978173291","0.860662659998852","2"
"No","1995","vocational + Abi","452","0.936741104432257","0.914895730000127","0.958586478864388","2"
"Yes","1995","general elemantary","278","0.155376914849051","0.141116421571119","0.169637408126982","1"
"Yes","1995","middle vocational","748","0.147853180913929","0.139337340001148","0.156369021826709","1"
"Yes","1995","vocational + Abi","25","","","","1"
"Yes","1995","higher vocational","93","0.15732386891231","0.13140350207685","0.183244235747769","1"
"Yes","1995","higher education","132","0.0988262943873304","0.0848362887911475","0.112816299983513","1"
"Yes","1995","in school","3","","","","1"
"Yes","1995","inadequately","72","0.167551954171934","0.135816436083601","0.199287472260267","1"
"No","1996","in school","294","1","1","1","2"
"No","1996","inadequately","426","0.81794610047635","0.783985951338615","0.851906249614085","2"
"No","1996","general elemantary","2107","0.836603346883343","0.821814531477608","0.851392162289078","2"
"No","1996","higher vocational","678","0.83395784934518","0.807657219659563","0.860258479030797","2"
"No","1996","higher education","1639","0.90602264380931","0.892421103334687","0.919624184283932","2"
"No","1996","middle vocational","5863","0.850510333914616","0.841920901247414","0.859099766581817","2"
"No","1996","vocational + Abi","449","0.932445491346206","0.909898764098597","0.954992218593815","2"
"Yes","1996","general elemantary","294","0.163396653116657","0.148607837710922","0.178185468522392","1"
"Yes","1996","middle vocational","757","0.149489666085384","0.140900233418183","0.158079098752585","1"
"Yes","1996","vocational + Abi","27","","","","1"
"Yes","1996","higher vocational","91","0.16604215065482","0.139741520969203","0.192342780340437","1"
"Yes","1996","higher education","129","0.09397735619069","0.0803758157160676","0.107578896665312","1"
"Yes","1996","in school","","","","","1"
"Yes","1996","inadequately","70","0.18205389952365","0.148093750385915","0.216014048661384","1"
"No","1997","in school","313","0.985926243553699","0.972938557600465","0.998913929506933","2"
"No","1997","inadequately","395","0.818106154622933","0.783044254627695","0.853168054618171","2"
"No","1997","general elemantary","2041","0.83830608594833","0.823344026281407","0.853268145615254","2"
"No","1997","higher vocational","669","0.848613460477764","0.823063761823524","0.874163159132004","2"
"No","1997","higher education","1645","0.913161581610194","0.900039161336687","0.926284001883702","2"
"No","1997","middle vocational","5719","0.845692317447803","0.836893421706021","0.854491213189586","2"
"No","1997","vocational + Abi","429","0.933933668103347","0.911159731658515","0.956707604548179","2"
"Yes","1997","general elemantary","285","0.16169391405167","0.146731854384746","0.176655973718593","1"
"Yes","1997","middle vocational","756","0.154307682552196","0.145508786810414","0.163106578293979","1"
"Yes","1997","vocational + Abi","28","","","","1"
"Yes","1997","higher vocational","87","0.151386539522236","0.125836840867996","0.176936238176476","1"
"Yes","1997","higher education","124","0.0868384183898056","0.073715998116298","0.0999608386633131","1"
"Yes","1997","inadequately","70","0.181893845377067","0.146831945381829","0.216955745372305","1"
"Yes","1997","in school","3","","","","1"
"No","1998","in school","327","0.979663118454382","0.964502862523517","0.994823374385248","2"
"No","1998","inadequately","374","0.814856964329939","0.778809473281743","0.850904455378135","2"
"No","1998","general elemantary","2214","0.838351286201094","0.824023713838026","0.852678858564162","2"
"No","1998","higher education","1823","0.906297698291094","0.893442313372983","0.919153083209206","2"
"No","1998","higher vocational","725","0.84622871340257","0.821508458658019","0.870948968147121","2"
"No","1998","middle vocational","6158","0.851355318090323","0.843011646829841","0.859698989350805","2"
"No","1998","vocational + Abi","476","0.927050637039367","0.90450304745286","0.949598226625874","2"
"Yes","1998","general elemantary","322","0.161648713798906","0.147321141435838","0.175976286161973","1"
"Yes","1998","middle vocational","825","0.148644681909677","0.140301010649195","0.156988353170159","1"
"Yes","1998","vocational + Abi","35","0.0729493629606331","0.0504017733741258","0.0954969525471404","1"
"Yes","1998","higher vocational","93","0.15377128659743","0.129051031852879","0.178491541341981","1"
"Yes","1998","higher education","151","0.0937023017089058","0.0808469167907944","0.106557686627017","1"
"Yes","1998","inadequately","72","0.185143035670061","0.149095544621865","0.221190526718257","1"
"Yes","1998","in school","6","","","","1"
"No","1999","in school","315","0.981642372313904","0.966957150802683","0.996327593825125","2"
"No","1999","inadequately","350","0.806616705606673","0.76906784965395","0.844165561559395","2"
"No","1999","general elemantary","2144","0.832851115768504","0.818089080495225","0.847613151041782","2"
"No","1999","higher vocational","731","0.853871356796124","0.829708937799382","0.878033775792867","2"
"No","1999","higher education","1821","0.912010209087846","0.899494613060097","0.924525805115594","2"
"No","1999","middle vocational","6101","0.843643842527839","0.835104508534266","0.852183176521413","2"
"No","1999","vocational + Abi","477","0.928840941970712","0.906484535081698","0.951197348859726","2"
"Yes","1999","general elemantary","310","0.167148884231496","0.152386848958218","0.181910919504775","1"
"Yes","1999","middle vocational","848","0.156356157472161","0.147816823478587","0.164895491465734","1"
"Yes","1999","vocational + Abi","31","0.0711590580292883","0.0488026511402744","0.0935154649183021","1"
"Yes","1999","higher vocational","90","0.146128643203876","0.121966224207133","0.170291062200618","1"
"Yes","1999","higher education","147","0.0879897909121543","0.0754741948844058","0.100505386939903","1"
"Yes","1999","inadequately","75","0.193383294393328","0.155834438440605","0.23093215034605","1"
"Yes","1999","in school","6","","","","1"
"No","2000","in school","487","0.980895717161381","0.968848574825143","0.992942859497619","2"
"No","2000","inadequately","340","0.838432136814559","0.80258685260198","0.874277421027138","2"
"No","2000","general elemantary","3120","0.861268364541275","0.849915143200615","0.872621585881935","2"
"No","2000","higher vocational","1667","0.858341341001396","0.842591560364856","0.874091121637937","2"
"No","2000","higher education","3551","0.916929479890684","0.908191183454718","0.92566777632665","2"
"No","2000","middle vocational","11279","0.861858037621128","0.855890030307653","0.867826044934603","2"
"No","2000","vocational + Abi","1062","0.929566053703248","0.914627200085982","0.944504907320515","2"
"Yes","2000","general elemantary","441","0.138731635458725","0.127378414118065","0.150084856799385","1"
"Yes","2000","middle vocational","1562","0.138141962378872","0.132173955065397","0.144109969692348","1"
"Yes","2000","vocational + Abi","65","0.0704339462967519","0.0554950926794853","0.0853727999140184","1"
"Yes","2000","higher vocational","216","0.141658658998604","0.125908878362063","0.157408439635144","1"
"Yes","2000","higher education","281","0.0830705201093155","0.0743322236733497","0.0918088165452814","1"
"Yes","2000","in school","9","","","","1"
"Yes","2000","inadequately","65","0.161567863185441","0.125722578972862","0.197413147398019","1"
"No","2001","in school","542","0.986805837899879","0.97725229243951","0.996359383360248","2"
"No","2001","inadequately","256","0.819715416123695","0.776990743482772","0.862440088764619","2"
"No","2001","general elemantary","2703","0.855963057628883","0.843600686982327","0.86832542827544","2"
"No","2001","higher vocational","1478","0.851427183563595","0.834389372490263","0.868464994636926","2"
"No","2001","higher education","3271","0.909689936297797","0.900269262104954","0.919110610490641","2"
"No","2001","middle vocational","10226","0.864003157730222","0.857767905041871","0.870238410418574","2"
"No","2001","vocational + Abi","1001","0.905457465665517","0.88799175113494","0.922923180196094","2"
"Yes","2001","general elemantary","396","0.144036942371117","0.13167457172456","0.156399313017673","1"
"Yes","2001","middle vocational","1384","0.135996842269778","0.129761589581426","0.142232094958129","1"
"Yes","2001","vocational + Abi","77","0.094542534334483","0.0770768198039056","0.11200824886506","1"
"Yes","2001","higher vocational","196","0.148572816436405","0.131535005363074","0.165610627509737","1"
"Yes","2001","higher education","285","0.0903100637022025","0.0808893895093592","0.0997307378950459","1"
"Yes","2001","in school","6","","","","1"
"Yes","2001","inadequately","55","0.180284583876305","0.137559911235381","0.223009256517229","1"
"No","2002","higher vocational","1536","0.85337388124257","0.836753200420439","0.8699945620647","2"
"No","2002","higher education","4208","0.907748597838292","0.899335606756252","0.916161588920331","2"
"No","2002","in school","606","0.976947195405592","0.965067227058727","0.988827163752456","2"
"No","2002","inadequately","233","0.810682301093831","0.764958272128192","0.85640633005947","2"
"No","2002","general elemantary","2500","0.845808301921599","0.83268049917476","0.858936104668439","2"
"No","2002","middle vocational","10111","0.850313995829642","0.843818883979041","0.856809107680242","2"
"No","2002","vocational + Abi","1094","0.91529931311822","0.899372126198601","0.931226500037839","2"
"Yes","2002","general elemantary","407","0.154191698078401","0.141063895331561","0.167319500825241","1"
"Yes","2002","middle vocational","1479","0.149686004170358","0.143190892319758","0.156181116020959","1"
"Yes","2002","in school","7","","","","1"
"Yes","2002","inadequately","49","0.189317698906169","0.14359366994053","0.235041727871808","1"
"Yes","2002","vocational + Abi","80","0.0847006868817801","0.0687734999621609","0.100627873801399","1"
"Yes","2002","higher vocational","204","0.14662611875743","0.1300054379353","0.163246799579561","1"
"Yes","2002","higher education","337","0.0922514021617083","0.0838384110796687","0.100664393243748","1"
"No","2003","higher vocational","1466","0.840996904207848","0.823541926661028","0.858451881754669","2"
"No","2003","higher education","3999","0.897362734423846","0.888343079159472","0.906382389688221","2"
"No","2003","in school","607","0.991162056325054","0.983752950421737","0.998571162228372","2"
"No","2003","inadequately","219","0.80249989010662","0.755013148512016","0.849986631701224","2"
"No","2003","general elemantary","2358","0.849474130843888","0.836102037116543","0.862846224571234","2"
"No","2003","middle vocational","9706","0.854472901925079","0.84791786156516","0.861027942284998","2"
"No","2003","vocational + Abi","1085","0.92409074633667","0.908862506840346","0.939318985832994","2"
"Yes","2003","general elemantary","389","0.150525869156112","0.137153775428766","0.163897962883457","1"
"Yes","2003","middle vocational","1411","0.145527098074921","0.138972057715002","0.15208213843484","1"
"Yes","2003","in school","6","","","","1"
"Yes","2003","inadequately","51","0.19750010989338","0.150013368298776","0.244986851487984","1"
"Yes","2003","vocational + Abi","77","0.0759092536633302","0.0606810141670061","0.0911374931596543","1"
"Yes","2003","higher vocational","220","0.159003095792152","0.141548118245331","0.176458073338972","1"
"Yes","2003","higher education","350","0.102637265576154","0.0936176103117788","0.111656920840528","1"
"No","2004","higher education","3945","0.891538319211372","0.88224714527806","0.900829493144685","2"
"No","2004","higher vocational","1429","0.842231807783716","0.824611125176897","0.859852490390535","2"
"No","2004","in school","636","0.9984334793454","0.995364701981578","1.00150225670922","2"
"No","2004","inadequately","206","0.782136390381336","0.731271112172176","0.833001668590495","2"
"No","2004","general elemantary","2205","0.840070606118451","0.82594614404307","0.854195068193832","2"
"No","2004","middle vocational","9356","0.847343024015781","0.840557787990963","0.854128260040599","2"
"No","2004","vocational + Abi","1083","0.923410081797752","0.908125929995889","0.938694233599615","2"
"Yes","2004","general elemantary","382","0.159929393881549","0.145804931806168","0.17405385595693","1"
"Yes","2004","middle vocational","1437","0.152656975984219","0.145871739959401","0.159442212009037","1"
"Yes","2004","in school","2","","","","1"
"Yes","2004","inadequately","47","0.217863609618664","0.166998331409505","0.268728887827824","1"
"Yes","2004","vocational + Abi","80","0.0765899182022482","0.061305766400385","0.0918740700041114","1"
"Yes","2004","higher vocational","215","0.157768192216284","0.140147509609465","0.175388874823103","1"
"Yes","2004","higher education","358","0.108461680788627","0.099170506855315","0.11775285472194","1"
"No","2005","higher education","3811","0.89422599860326","0.884880240438689","0.903571756767832","2"
"No","2005","higher vocational","1340","0.843123535601993","0.825053134294704","0.861193936909281","2"
"No","2005","in school","645","0.995857521046296","0.99091606994905","1.00079897214354","2"
"No","2005","inadequately","202","0.818146344246853","0.769846963359055","0.866445725134652","2"
"No","2005","general elemantary","2041","0.8470353510586","0.832628475437116","0.861442226680083","2"
"No","2005","middle vocational","8816","0.847910674649283","0.840955607520636","0.85486574177793","2"
"No","2005","vocational + Abi","1056","0.927861416480947","0.912776801408949","0.942946031552945","2"
"Yes","2005","general elemantary","357","0.1529646489414","0.138557773319917","0.167371524562884","1"
"Yes","2005","middle vocational","1425","0.152089325350717","0.14513425822207","0.159044392479364","1"
"Yes","2005","inadequately","43","0.181853655753147","0.133554274865348","0.230153036640945","1"
"Yes","2005","in school","4","","","","1"
"Yes","2005","vocational + Abi","74","0.0721385835190532","0.0570539684470555","0.087223198591051","1"
"Yes","2005","higher vocational","216","0.156876464398007","0.138806063090719","0.174946865705296","1"
"Yes","2005","higher education","349","0.10577400139674","0.0964282432321683","0.115119759561311","1"
"No","2006","higher education","4174","0.893999057425164","0.88508759089025","0.902910523960078","2"
"No","2006","higher vocational","1420","0.844146459980014","0.826666212547163","0.861626707412865","2"
"No","2006","in school","393","0.993129335883316","0.985003742198766","1.00125492956787","2"
"No","2006","inadequately","196","0.797759178159196","0.747152162951317","0.848366193367074","2"
"No","2006","general elemantary","2101","0.832948616723069","0.818294157848753","0.847603075597385","2"
"No","2006","middle vocational","9535","0.846300610058285","0.839591491931546","0.853009728185023","2"
"No","2006","vocational + Abi","1141","0.926556005301241","0.911905978143727","0.941206032458755","2"
"Yes","2006","general elemantary","388","0.167051383276931","0.152396924402615","0.181705842151247","1"
"Yes","2006","middle vocational","1566","0.153699389941715","0.146990271814977","0.160408508068454","1"
"Yes","2006","in school","4","","","","1"
"Yes","2006","inadequately","46","0.202240821840804","0.151633806632926","0.252847837048683","1"
"Yes","2006","vocational + Abi","77","0.0734439946987588","0.0587939675412448","0.0880940218562728","1"
"Yes","2006","higher vocational","234","0.155853540019986","0.138373292587135","0.173333787452837","1"
"Yes","2006","higher education","410","0.106000942574836","0.0970894760399224","0.11491240910975","1"
"No","2007","higher vocational","1311","0.835359262399811","0.816758366157079","0.853960158642543","2"
"No","2007","higher education","3977","0.89059045838792","0.881358718837694","0.899822197938146","2"
"No","2007","in school","336","0.992578383602708","0.983428377180592","1.00172839002482","2"
"No","2007","inadequately","172","0.79681690589936","0.743281477935515","0.850352333863205","2"
"No","2007","general elemantary","1868","0.84584180690642","0.830790243972044","0.860893369840795","2"
"No","2007","middle vocational","8879","0.848100203628845","0.841179710275023","0.855020696982668","2"
"No","2007","vocational + Abi","1079","0.909842485857446","0.893445336375161","0.926239635339731","2"
"Yes","2007","general elemantary","343","0.15415819309358","0.139106630159205","0.169209756027956","1"
"Yes","2007","middle vocational","1454","0.151899796371155","0.144979303017332","0.158820289724977","1"
"Yes","2007","in school","2","","","","1"
"Yes","2007","inadequately","45","0.20318309410064","0.149647666136795","0.256718522064485","1"
"Yes","2007","vocational + Abi","93","0.0901575141425544","0.0737603646602695","0.106554663624839","1"
"Yes","2007","higher vocational","216","0.164640737600189","0.146039841357457","0.183241633842921","1"
"Yes","2007","higher education","415","0.10940954161208","0.100177802061854","0.118641281162306","1"
"No","2008","higher vocational","1213","0.84377957579909","0.824875886236375","0.862683265361804","2"
"No","2008","higher education","3804","0.893190638006261","0.883846153505071","0.902535122507451","2"
"No","2008","in school","348","0.986117478150766","0.973911874886898","0.998323081414635","2"
"No","2008","inadequately","151","0.82569485057848","0.771320737685581","0.88006896347138","2"
"No","2008","general elemantary","1700","0.835361162761579","0.819192719030603","0.851529606492555","2"
"No","2008","middle vocational","8348","0.84786665355529","0.840733741084191","0.854999566026389","2"
"No","2008","vocational + Abi","1013","0.910974434839503","0.894091479392744","0.927857390286262","2"
"Yes","2008","general elemantary","321","0.164638837238421","0.148470393507445","0.180807280969397","1"
"Yes","2008","middle vocational","1391","0.15213334644471","0.145000433973611","0.159266258915809","1"
"Yes","2008","in school","5","","","","1"
"Yes","2008","inadequately","36","0.17430514942152","0.11993103652862","0.228679262314419","1"
"Yes","2008","vocational + Abi","80","0.0890255651604966","0.0721426097137377","0.105908520607256","1"
"Yes","2008","higher vocational","204","0.15622042420091","0.137316734638196","0.175124113763625","1"
"Yes","2008","higher education","393","0.106809361993739","0.0974648774925492","0.116153846494929","1"
"No","2009","higher vocational","1127","0.843742223440745","0.824220807624948","0.863263639256543","2"
"No","2009","higher education","3651","0.896819547661992","0.887435937368862","0.906203157955121","2"
"No","2009","in school","309","0.996194048603825","0.989350655515022","1.00303744169263","2"
"No","2009","inadequately","136","0.810143753762326","0.750839350662404","0.869448156862247","2"
"No","2009","general elemantary","1520","0.847481134661051","0.830881539352983","0.864080729969118","2"
"No","2009","middle vocational","7722","0.843530006753326","0.836052064911268","0.851007948595384","2"
"No","2009","vocational + Abi","918","0.898322080715112","0.879599728342603","0.917044433087621","2"
"Yes","2009","general elemantary","282","0.152518865338949","0.135919270030882","0.169118460647017","1"
"Yes","2009","middle vocational","1345","0.156469993246674","0.148992051404617","0.163947935088732","1"
"Yes","2009","in school","2","","","","1"
"Yes","2009","inadequately","32","0.189856246237674","0.130551843137753","0.249160649337596","1"
"Yes","2009","higher vocational","202","0.156257776559255","0.136736360743457","0.175779192375052","1"
"Yes","2009","vocational + Abi","83","0.101677919284888","0.0829555669123787","0.120400271657397","1"
"Yes","2009","higher education","386","0.103180452338008","0.0937968420448787","0.112564062631138","1"
"No","2010","higher vocational","1390","0.848352351813651","0.830837506962983","0.865867196664318","2"
"No","2010","higher education","4987","0.900019801884453","0.891998909313435","0.908040694455471","2"
"No","2010","in school","404","0.972349290726148","0.956535450229905","0.988163131222391","2"
"No","2010","inadequately","307","0.858360723280858","0.821460601479006","0.895260845082711","2"
"No","2010","general elemantary","2158","0.833594228391809","0.818882435281375","0.848306021502242","2"
"No","2010","middle vocational","10360","0.844844356284047","0.83830270549412","0.851386007073974","2"
