"ple0040","year","age_gr","sex","n","percent","lower_confidence","upper_confidence"
"Yes","1992","35-65 y.","Male","491","0.165919881936434","0.153408152342095","0.178431611530774"
"Yes","1992","35-65 y.","Female","346","0.120186561651582","0.109278700938086","0.131094422365078"
"Yes","1992","66 and older","Male","244","0.447778810619415","0.406068821899318","0.489488799339511"
"Yes","1992","66 and older","Female","186","0.236673417167346","0.20874907044226","0.264597763892431"
"No","1992","16-34 y.","Male","2408","0.972219476482758","0.965742260121958","0.978696692843558"
"No","1992","16-34 y.","Female","2444","0.981646321842832","0.976374175033539","0.986918468652125"
"No","1992","35-65 y.","Male","2905","0.834080118063566","0.821568388469226","0.846591847657905"
"No","1992","35-65 y.","Female","3068","0.879813438348418","0.868905577634922","0.890721299061914"
"No","1992","66 and older","Male","302","0.552221189380585","0.510511200660489","0.593931178100682"
"No","1992","66 and older","Female","704","0.763326582832654","0.735402236107569","0.79125092955774"
"Yes","1993","16-34 y.","Male","","","",""
"Yes","1993","16-34 y.","Female","","","",""
"Yes","1993","35-65 y.","Male","","","",""
"Yes","1993","35-65 y.","Female","","","",""
"Yes","1993","66 and older","Male","","","",""
"Yes","1993","66 and older","Female","","","",""
"No","1993","16-34 y.","Male","","","",""
"No","1993","16-34 y.","Female","","","",""
"No","1993","35-65 y.","Male","","","",""
"No","1993","35-65 y.","Female","","","",""
"No","1993","66 and older","Male","","","",""
"No","1993","66 and older","Female","","","",""
"Yes","1994","16-34 y.","Male","55","0.0248010367677035","0.0185438264110569","0.0310582471243501"
"Yes","1994","16-34 y.","Female","45","0.0172172282621","0.0120399369108733","0.0223945196133267"
"Yes","1994","35-65 y.","Male","438","0.149304123272808","0.137051488866228","0.161556757679388"
"Yes","1994","35-65 y.","Female","333","0.121814921802108","0.110602900793906","0.13302694281031"
"Yes","1994","66 and older","Male","233","0.418766018593993","0.377831262544241","0.459700774643746"
"Yes","1994","66 and older","Female","191","0.238688425726181","0.211187701136884","0.266189150315479"
"No","1994","16-34 y.","Male","2318","0.975198963232297","0.96894175287565","0.981456173588943"
"No","1994","16-34 y.","Female","2380","0.9827827717379","0.977605480386673","0.987960063089127"
"No","1994","35-65 y.","Male","2812","0.850695876727192","0.838443242320612","0.862948511133772"
"No","1994","35-65 y.","Female","2936","0.878185078197892","0.86697305718969","0.889397099206094"
"No","1994","66 and older","Male","325","0.581233981406007","0.540299225356254","0.622168737455759"
"No","1994","66 and older","Female","732","0.761311574273819","0.733810849684521","0.788812298863116"
"Yes","1995","16-34 y.","Male","59","0.0242677851322259","0.0181495615068997","0.0303860087575522"
"Yes","1995","16-34 y.","Female","50","0.0175421138970396","0.0123929495372936","0.0226912782567857"
"Yes","1995","35-65 y.","Male","449","0.148721941796129","0.136694521714517","0.16074936187774"
"Yes","1995","35-65 y.","Female","356","0.126020049854451","0.114876268496256","0.137163831212646"
"Yes","1995","66 and older","Male","242","0.433667725425364","0.393335860742368","0.473999590108361"
"Yes","1995","66 and older","Female","210","0.263117388854497","0.234923679068217","0.291311098640777"
"No","1995","16-34 y.","Male","2371","0.975732214867774","0.969613991242448","0.9818504384931"
"No","1995","16-34 y.","Female","2447","0.98245788610296","0.977308721743214","0.987607050462706"
"No","1995","35-65 y.","Male","2913","0.851278058203872","0.83925063812226","0.863305478285483"
"No","1995","35-65 y.","Female","3051","0.873979950145549","0.862836168787354","0.885123731503744"
"No","1995","66 and older","Male","338","0.566332274574636","0.526000409891639","0.606664139257632"
"No","1995","66 and older","Female","727","0.736882611145503","0.708688901359223","0.765076320931783"
"Yes","1996","16-34 y.","Male","59","0.0254190608494351","0.0190608698674306","0.0317772518314396"
"Yes","1996","16-34 y.","Female","53","0.0191007249665054","0.0136471970528725","0.0245542528801383"
"Yes","1996","35-65 y.","Male","456","0.158275993128768","0.145899368090391","0.170652618167146"
"Yes","1996","35-65 y.","Female","355","0.123214098665623","0.112166049109628","0.134262148221619"
"Yes","1996","66 and older","Male","244","0.43745744194818","0.397830054440909","0.477084829455451"
"Yes","1996","66 and older","Female","214","0.239368840497978","0.212474820823916","0.266262860172041"
"No","1996","16-34 y.","Male","2295","0.974580939150565","0.96822274816856","0.980939130132569"
"No","1996","16-34 y.","Female","2367","0.980899275033495","0.975445747119862","0.986352802947127"
"No","1996","35-65 y.","Male","2885","0.841724006871232","0.829347381832854","0.854100631909609"
"No","1996","35-65 y.","Female","3045","0.876785901334377","0.865737851778381","0.887833950890372"
"No","1996","66 and older","Male","358","0.56254255805182","0.522915170544549","0.602169945559091"
"No","1996","66 and older","Female","753","0.760631159502022","0.733737139827959","0.787525179176084"
"Yes","1997","16-34 y.","Male","61","0.0279500738249545","0.0212035224923905","0.0346966251575186"
"Yes","1997","16-34 y.","Female","49","0.0181583612691331","0.0127332462702057","0.0235834762680605"
"Yes","1997","35-65 y.","Male","455","0.164483478040037","0.151787063307936","0.177179892772138"
"Yes","1997","35-65 y.","Female","361","0.12436413197763","0.113199447402129","0.135528816553132"
"Yes","1997","66 and older","Male","233","0.411301530379305","0.372998769589546","0.449604291169063"
"Yes","1997","66 and older","Female","204","0.233571398412651","0.206623879607875","0.260518917217426"
"No","1997","16-34 y.","Male","2232","0.972049926175046","0.965303374842482","0.97879647750761"
"No","1997","16-34 y.","Female","2278","0.981841638730867","0.97641652373194","0.987266753729794"
"No","1997","35-65 y.","Male","2820","0.835516521959963","0.822820107227862","0.848212936692064"
"No","1997","35-65 y.","Female","2995","0.87563586802237","0.864471183446868","0.886800552597871"
"No","1997","66 and older","Male","401","0.588698469620695","0.550395708830937","0.627001230410454"
"No","1997","66 and older","Female","743","0.766428601587349","0.739481082782574","0.793376120392125"
"Yes","1998","16-34 y.","Male","62","0.0252810169971954","0.0190046520532478","0.031557381941143"
"Yes","1998","16-34 y.","Female","49","0.0217852033283725","0.0160153237476571","0.0275550829090879"
"Yes","1998","35-65 y.","Male","513","0.148570779533538","0.137121510132612","0.160020048934463"
"Yes","1998","35-65 y.","Female","412","0.12004906978549","0.109687851625081","0.130410287945899"
"Yes","1998","66 and older","Male","280","0.416700364384472","0.381463523657958","0.451937205110985"
"Yes","1998","66 and older","Female","250","0.253398705792578","0.227729826942436","0.27906758464272"
"No","1998","16-34 y.","Male","2341","0.974718983002805","0.968442618058857","0.980995347946752"
"No","1998","16-34 y.","Female","2410","0.978214796671627","0.972444917090912","0.983984676252343"
"No","1998","35-65 y.","Male","3194","0.851429220466462","0.839979951065536","0.862878489867388"
"No","1998","35-65 y.","Female","3368","0.87995093021451","0.869589712054101","0.890312148374919"
"No","1998","66 and older","Male","472","0.583299635615528","0.548062794889015","0.618536476342042"
"No","1998","66 and older","Female","853","0.746601294207422","0.72093241535728","0.772270173057564"
"Yes","1999","16-34 y.","Male","55","0.0232023304901159","0.0170065691911874","0.0293980917890444"
"Yes","1999","16-34 y.","Female","54","0.0227383732662864","0.0167049778884512","0.0287717686441216"
"Yes","1999","35-65 y.","Male","483","0.145426598313933","0.133921995533293","0.156931201094572"
"Yes","1999","35-65 y.","Female","408","0.121432341299117","0.110887860119582","0.131976822478652"
"Yes","1999","66 and older","Male","277","0.415449847189916","0.380251619697074","0.450648074682757"
"Yes","1999","66 and older","Female","247","0.268477197234028","0.241948352667644","0.295006041800412"
"No","1999","16-34 y.","Male","2213","0.976797669509884","0.970601908210956","0.982993430808813"
"No","1999","16-34 y.","Female","2291","0.977261626733714","0.971228231355878","0.983295022111549"
"No","1999","35-65 y.","Male","3124","0.854573401686067","0.843068798905428","0.866078004466707"
"No","1999","35-65 y.","Female","3278","0.878567658700883","0.868023177521348","0.889112139880417"
"No","1999","66 and older","Male","476","0.584550152810084","0.549351925317243","0.619748380302926"
"No","1999","66 and older","Female","825","0.731522802765972","0.704993958199588","0.758051647332356"
"Yes","2000","16-34 y.","Male","92","0.0291578473808293","0.023541169846564","0.0347745249150947"
"Yes","2000","16-34 y.","Female","68","0.0185486037968948","0.0141869584383215","0.022910249155468"
"Yes","2000","35-65 y.","Male","892","0.141712603158217","0.133319671283965","0.150105535032468"
"Yes","2000","35-65 y.","Female","707","0.107105396849613","0.0997616694445829","0.114449124254642"
"Yes","2000","66 and older","Male","482","0.336701736451495","0.313075841668035","0.360327631234956"
"Yes","2000","66 and older","Female","404","0.213440011741536","0.195793377476161","0.231086646006912"
"No","2000","16-34 y.","Male","3355","0.970842152619171","0.965225475084905","0.976458830153436"
"No","2000","16-34 y.","Female","3608","0.981451396203105","0.977089750844532","0.985813041561679"
"No","2000","35-65 y.","Male","5741","0.858287396841783","0.849894464967532","0.866680328716035"
"No","2000","35-65 y.","Female","6105","0.892894603150387","0.885550875745358","0.900238330555417"
"No","2000","66 and older","Male","1055","0.663298263548505","0.639672368765044","0.686924158331965"
"No","2000","66 and older","Female","1667","0.786559988258464","0.768913353993088","0.804206622523839"
"Yes","2001","16-34 y.","Male","75","0.0270394667980946","0.0212594104104188","0.0328195231857705"
"Yes","2001","16-34 y.","Female","56","0.0157230570699656","0.0114533326743651","0.0199927814655661"
"Yes","2001","35-65 y.","Male","790","0.141310469416842","0.132524153992811","0.150096784840873"
"Yes","2001","35-65 y.","Female","667","0.116144237514967","0.108188259027275","0.124100216002659"
"Yes","2001","66 and older","Male","448","0.32836747000942","0.30439320652633","0.35234173349251"
"Yes","2001","66 and older","Female","374","0.206695709982481","0.188681262098777","0.224710157866186"
"No","2001","16-34 y.","Male","2950","0.972960533201905","0.96718047681423","0.978740589589581"
"No","2001","16-34 y.","Female","3205","0.984276942930034","0.980007218534434","0.988546667325635"
"No","2001","35-65 y.","Male","5248","0.858689530583158","0.849903215159127","0.867475846007189"
"No","2001","35-65 y.","Female","5563","0.883855762485033","0.875899783997341","0.891811740972725"
"No","2001","66 and older","Male","1026","0.67163252999058","0.64765826650749","0.69560679347367"
"No","2001","66 and older","Female","1567","0.793304290017518","0.775289842133814","0.811318737901223"
"Yes","2002","16-34 y.","Male","66","0.0277141606900743","0.0218055743264922","0.0336227470536565"
"Yes","2002","16-34 y.","Female","66","0.0236366773636106","0.0183657912718506","0.0289075634553707"
"Yes","2002","35-65 y.","Male","842","0.147741278942014","0.139141330036934","0.156341227847094"
"Yes","2002","35-65 y.","Female","699","0.121931987343628","0.1141093346748","0.129754640012455"
"Yes","2002","66 and older","Male","493","0.335437727547188","0.31239654831595","0.358478906778427"
"Yes","2002","66 and older","Female","410","0.224206335493108","0.205896202606662","0.242516468379554"
"No","2002","16-34 y.","Male","2899","0.972285839309926","0.966377252946343","0.978194425673508"
"No","2002","16-34 y.","Female","3125","0.976363322636389","0.971092436544629","0.981634208728149"
"No","2002","35-65 y.","Male","5698","0.852258721057986","0.843658772152906","0.860858669963066"
"No","2002","35-65 y.","Female","6022","0.878068012656372","0.870245359987544","0.8858906653252"
"No","2002","66 and older","Male","1120","0.664562272452812","0.641521093221573","0.68760345168405"
"No","2002","66 and older","Female","1583","0.775793664506892","0.757483531620446","0.794103797393338"
"Yes","2003","16-34 y.","Male","74","0.032180478686328","0.0256530373387608","0.0387079200338952"
"Yes","2003","16-34 y.","Female","50","0.0163098042583225","0.011821927485272","0.0207976810313729"
"Yes","2003","35-65 y.","Male","791","0.141151786791483","0.13249833834077","0.149805235242197"
"Yes","2003","35-65 y.","Female","674","0.119475530022731","0.111548344286569","0.127402715758894"
"Yes","2003","66 and older","Male","496","0.324626339125433","0.302074505360084","0.347178172890782"
"Yes","2003","66 and older","Female","432","0.230528149328888","0.212097485533204","0.248958813124573"
"No","2003","16-34 y.","Male","2734","0.967819521313672","0.961292079966105","0.974346962661239"
"No","2003","16-34 y.","Female","3010","0.983690195741678","0.979202318968627","0.988178072514728"
"No","2003","35-65 y.","Male","5428","0.858848213208517","0.850194764757803","0.86750166165923"
"No","2003","35-65 y.","Female","5757","0.880524469977269","0.872597284241106","0.888451655713431"
"No","2003","66 and older","Male","1160","0.675373660874567","0.652821827109218","0.697925494639916"
"No","2003","66 and older","Female","1574","0.769471850671112","0.751041186875427","0.787902514466796"
"Yes","2004","16-34 y.","Male","73","0.0316774394216315","0.0250785742543392","0.0382763045889238"
"Yes","2004","16-34 y.","Female","58","0.0217320248710351","0.0164534194823406","0.0270106302597295"
"Yes","2004","35-65 y.","Male","773","0.147034992406849","0.138051672108991","0.156018312704707"
"Yes","2004","35-65 y.","Female","669","0.123147908536566","0.115001802988271","0.13129401408486"
"Yes","2004","66 and older","Male","519","0.324600478911792","0.30250474182809","0.346696215995494"
"Yes","2004","66 and older","Female","447","0.236007815295007","0.217666622837144","0.25434900775287"
"No","2004","16-34 y.","Male","2633","0.968322560578369","0.961723695411076","0.974921425745661"
"No","2004","16-34 y.","Female","2873","0.978267975128965","0.972989369740271","0.983546580517659"
"No","2004","35-65 y.","Male","5197","0.852965007593151","0.843981687295293","0.861948327891009"
"No","2004","35-65 y.","Female","5582","0.876852091463434","0.86870598591514","0.884998197011729"
"No","2004","66 and older","Male","1206","0.675399521088208","0.653303784004506","0.69749525817191"
"No","2004","66 and older","Female","1612","0.763992184704993","0.74565099224713","0.782333377162856"
"Yes","2005","16-34 y.","Male","65","0.0333520819514961","0.0263734459669001","0.0403307179360922"
"Yes","2005","16-34 y.","Female","47","0.0178214041911977","0.012895385890478","0.0227474224919175"
"Yes","2005","35-65 y.","Male","758","0.145979710218899","0.13674435607672","0.155215064361077"
"Yes","2005","35-65 y.","Female","641","0.117321777671346","0.109162162825208","0.125481392517484"
"Yes","2005","66 and older","Male","526","0.323712317851388","0.30170239187411","0.345722243828665"
"Yes","2005","66 and older","Female","444","0.236686897766953","0.218255750255131","0.255118045278775"
"No","2005","16-34 y.","Male","2478","0.966647918048504","0.959669282063908","0.9736265540331"
"No","2005","16-34 y.","Female","2724","0.982178595808802","0.977252577508083","0.987104614109522"
"No","2005","35-65 y.","Male","4857","0.854020289781101","0.844784935638923","0.86325564392328"
"No","2005","35-65 y.","Female","5334","0.882678222328654","0.874518607482516","0.890837837174792"
"No","2005","66 and older","Male","1210","0.676287682148612","0.654277756171335","0.69829760812589"
"No","2005","66 and older","Female","1599","0.763313102233047","0.744881954721225","0.781744249744869"
"Yes","2006","16-34 y.","Male","55","0.0318438306452159","0.0248697981015096","0.0388178631889222"
"Yes","2006","16-34 y.","Female","49","0.0223735341212923","0.0167960342454814","0.0279510339971031"
"Yes","2006","35-65 y.","Male","793","0.145170127073269","0.13623345595941","0.154106798187129"
"Yes","2006","35-65 y.","Female","687","0.116541595533095","0.108706621554424","0.124376569511765"
"Yes","2006","66 and older","Male","625","0.322975225347192","0.302913247242339","0.343037203452045"
"Yes","2006","66 and older","Female","535","0.250088881585339","0.232675746812141","0.267502016358538"
"No","2006","16-34 y.","Male","2380","0.968156169354784","0.961182136811078","0.97513020189849"
"No","2006","16-34 y.","Female","2652","0.977626465878708","0.972048966002897","0.983203965754519"
"No","2006","35-65 y.","Male","5176","0.854829872926731","0.845893201812871","0.86376654404059"
"No","2006","35-65 y.","Female","5756","0.883458404466905","0.875623430488235","0.891293378445576"
"No","2006","66 and older","Male","1462","0.677024774652808","0.656962796547955","0.697086752757661"
"No","2006","66 and older","Female","1841","0.749911118414661","0.732497983641462","0.767324253187859"
"Yes","2007","16-34 y.","Male","53","0.0293473189007241","0.0223579135721616","0.0363367242292867"
"Yes","2007","16-34 y.","Female","42","0.0193436059328546","0.0139164113388435","0.0247708005268658"
"Yes","2007","35-65 y.","Male","723","0.147218610524901","0.137848526060251","0.156588694989551"
"Yes","2007","35-65 y.","Female","656","0.118255361040387","0.11005049601157","0.126460226069203"
"Yes","2007","66 and older","Male","604","0.318477081874677","0.298245404003825","0.33870875974553"
"Yes","2007","66 and older","Female","507","0.238015379826159","0.220727068787009","0.255303690865308"
"No","2007","16-34 y.","Male","2187","0.970652681099276","0.963663275770713","0.977642086427838"
"No","2007","16-34 y.","Female","2432","0.980656394067145","0.975229199473134","0.986083588661157"
"No","2007","35-65 y.","Male","4770","0.852781389475099","0.843411305010449","0.862151473939749"
"No","2007","35-65 y.","Female","5294","0.881744638959613","0.873539773930797","0.88994950398843"
"No","2007","66 and older","Male","1433","0.681522918125322","0.66129124025447","0.701754595996175"
"No","2007","66 and older","Female","1824","0.761984620173841","0.744696309134692","0.779272931212991"
"Yes","2008","16-34 y.","Male","49","0.0265412137471961","0.0196284929342671","0.0334539345601251"
"Yes","2008","16-34 y.","Female","32","0.0194435297543554","0.0137771026290965","0.0251099568796143"
"Yes","2008","35-65 y.","Male","679","0.1445483437111","0.134905015631116","0.154191671791084"
"Yes","2008","35-65 y.","Female","617","0.122772369468074","0.114147767348624","0.131396971587523"
"Yes","2008","66 and older","Male","579","0.305917935062973","0.28589748828519","0.325938381840755"
"Yes","2008","66 and older","Female","487","0.23914059290831","0.221627825226443","0.256653360590177"
"No","2008","16-34 y.","Male","2028","0.973458786252804","0.966546065439875","0.980371507065733"
"No","2008","16-34 y.","Female","2249","0.980556470245645","0.974890043120386","0.986222897370904"
"No","2008","35-65 y.","Male","4429","0.8554516562889","0.845808328208916","0.865094984368884"
"No","2008","35-65 y.","Female","4945","0.877227630531926","0.868603028412477","0.885852232651376"
"No","2008","66 and older","Male","1456","0.694082064937028","0.674061618159245","0.71410251171481"
"No","2008","66 and older","Female","1792","0.76085940709169","0.743346639409823","0.778372174773557"
"Yes","2009","16-34 y.","Male","47","0.0274081557388239","0.0201032297179994","0.0347130817596484"
"Yes","2009","16-34 y.","Female","30","0.0179936721475194","0.0122714398442224","0.0237159044508164"
"Yes","2009","35-65 y.","Male","652","0.149977579352523","0.139779647482694","0.160175511222352"
"Yes","2009","35-65 y.","Female","597","0.126943379628456","0.117859077697286","0.136027681559627"
"Yes","2009","66 and older","Male","562","0.298267849948371","0.278096102140587","0.318439597756155"
"Yes","2009","66 and older","Female","459","0.231110371482162","0.213515523726582","0.248705219237741"
"No","2009","16-34 y.","Male","1872","0.972591844261176","0.965286918240352","0.979896770282001"
"No","2009","16-34 y.","Female","2043","0.982006327852481","0.976284095549183","0.987728560155778"
"No","2009","35-65 y.","Male","4057","0.850022420647477","0.839824488777648","0.860220352517306"
"No","2009","35-65 y.","Female","4562","0.873056620371544","0.863972318440373","0.882140922302714"
"No","2009","66 and older","Male","1414","0.701732150051629","0.681560402243845","0.721903897859413"
"No","2009","66 and older","Female","1746","0.768889628517838","0.751294780762259","0.786484476273418"
"Yes","2010","16-34 y.","Male","71","0.0301983240195436","0.0238345484386967","0.0365620996003904"
"Yes","2010","16-34 y.","Female","56","0.0210894023882729","0.0165222480660442","0.0256565567105016"
"Yes","2010","35-65 y.","Male","702","0.143995589042507","0.135271990258262","0.152719187826752"
"Yes","2010","35-65 y.","Female","664","0.129567746497848","0.121789037582689","0.137346455413007"
"Yes","2010","66 and older","Male","543","0.303231270645101","0.282660284662754","0.323802256627448"
"Yes","2010","66 and older","Female","442","0.223810377010426","0.206080851230176","0.241539902790676"
"No","2010","16-34 y.","Male","2707","0.969801675980456","0.96343790039961","0.976165451561303"
"No","2010","16-34 y.","Female","3746","0.978910597611727","0.974343443289499","0.983477751933956"
"No","2010","35-65 y.","Male","5520","0.856004410957493","0.847280812173248","0.864728009741738"
"No","2010","35-65 y.","Female","6496","0.870432253502152","0.862653544586993","0.878210962417311"
"No","2010","66 and older","Male","1375","0.696768729354899","0.676197743372552","0.717339715337246"
"No","2010","66 and older","Female","1681","0.776189622989574","0.758460097209324","0.793919148769824"
"Yes","2011","16-34 y.","Male","74","0.0336857077869655","0.0271226441834787","0.0402487713904522"
"Yes","2011","16-34 y.","Female","64","0.0197078731609859","0.0153478296522739","0.024067916669698"
"Yes","2011","35-65 y.","Male","891","0.141561457063839","0.133654102468176","0.149468811659501"
"Yes","2011","35-65 y.","Female","884","0.129557892630041","0.122594791607638","0.136520993652444"
"Yes","2011","66 and older","Male","644","0.275109509295605","0.257480470575618","0.292738548015592"
"Yes","2011","66 and older","Female","567","0.230703435310184","0.214744723477991","0.246662147142377"
"No","2011","16-34 y.","Male","2829","0.966314292213035","0.959751228609548","0.972877355816521"
"No","2011","16-34 y.","Female","3840","0.980292126839014","0.975932083330302","0.984652170347726"
