"ple0040","year","e11102","sex","n","percent","lower_confidence","upper_confidence","value"
"No","1987","Employed","Male","3785","0.922977870712649","0.914766342601698","0.931189398823599","2"
"Yes","1987","Not Employed","Female","280","0.136061212698055","0.12297288852757","0.149149536868541","1"
"Yes","1987","Employed","Male","265","0.0770221292873514","0.0688106011764009","0.0852336573983018","1"
"Yes","1987","Employed","Female","120","0.0539109788504723","0.0452862626027822","0.0625356950981623","1"
"Yes","1987","Not Employed","Male","324","0.328636740573385","0.301201059965142","0.356072421181629","1"
"No","1988","Not Employed","Female","2156","0.835749917855986","0.821114840047788","0.850384995664184","2"
"No","1988","Employed","Female","2451","0.94682250242036","0.93814729708356","0.95549770775716","2"
"No","1988","Not Employed","Male","733","0.640257155482881","0.611647768868642","0.66886654209712","2"
"No","1988","Employed","Male","3582","0.919326105475903","0.910733754480333","0.927918456471472","2"
"Yes","1988","Not Employed","Female","306","0.164250082144014","0.149615004335816","0.178885159952212","1"
"Yes","1988","Not Employed","Male","348","0.359742844517119","0.33113345790288","0.388352231131358","1"
"Yes","1988","Employed","Male","277","0.0806738945240973","0.0720815435285277","0.0892662455196669","1"
"Yes","1988","Employed","Female","119","0.0531774975796403","0.0445022922428402","0.0618527029164403","1"
"No","1989","Not Employed","Male","702","0.610850411483852","0.581499548060016","0.640201274907689","2"
"No","1989","Not Employed","Female","2029","0.827600321792612","0.812308901044959","0.842891742540265","2"
"No","1989","Employed","Female","2436","0.946419827878258","0.937676186300317","0.955163469456199","2"
"No","1989","Employed","Male","3461","0.923775938123623","0.915234960280679","0.932316915966566","2"
"Yes","1989","Not Employed","Female","315","0.172399678207388","0.157108257459735","0.18769109895504","1"
"Yes","1989","Employed","Female","112","0.0535801721217421","0.0448365305438008","0.0623238136996834","1"
"Yes","1989","Not Employed","Male","358","0.389149588516148","0.359798725092311","0.418500451939984","1"
"Yes","1989","Employed","Male","247","0.0762240618763774","0.0676830840334338","0.0847650397193209","1"
"No","1990","Employed","Female","","","","","2"
"No","1990","Not Employed","Male","","","","","2"
"No","1990","Not Employed","Female","","","","","2"
"No","1990","Employed","Male","","","","","2"
"Yes","1990","Not Employed","Female","","","","","1"
"Yes","1990","Employed","Female","","","","","1"
"Yes","1990","Not Employed","Male","","","","","1"
"Yes","1990","Employed","Male","","","","","1"
"No","1991","Employed","Female","2459","0.947453084472055","0.938828274724988","0.956077894219122","2"
"No","1991","Not Employed","Male","650","0.578971538758265","0.548863513948999","0.60907956356753","2"
"No","1991","Not Employed","Female","1897","0.818779804899689","0.802709142331765","0.834850467467613","2"
"No","1991","Employed","Male","3357","0.923050909601818","0.91434626382385","0.931755555379786","2"
"Yes","1991","Not Employed","Female","310","0.181220195100311","0.165149532532387","0.197290857668236","1"
"Yes","1991","Employed","Female","112","0.0525469155279452","0.0439221057808783","0.0611717252750121","1"
"Yes","1991","Not Employed","Male","383","0.421028461241735","0.39092043643247","0.451136486051001","1"
"Yes","1991","Employed","Male","244","0.076949090398182","0.068244444620214","0.08565373617615","1"
"No","1992","Not Employed","Male","887","0.603492489401795","0.57745615204744","0.62952882675615","2"
"No","1992","Not Employed","Female","2428","0.820260354863108","0.806126215793136","0.834394493933081","2"
"No","1992","Employed","Male","4728","0.926805255299229","0.919628139633452","0.933982370965006","2"
"No","1992","Employed","Female","3788","0.9459383024195","0.938894103927563","0.952982500911438","2"
"Yes","1992","Not Employed","Female","407","0.179739645136892","0.165605506066919","0.193873784206864","1"
"Yes","1992","Employed","Female","171","0.0540616975804995","0.0470174990885623","0.0611058960724368","1"
"Yes","1992","Not Employed","Male","469","0.396507510598205","0.37047117324385","0.42254384795256","1"
"Yes","1992","Employed","Male","331","0.0731947447007713","0.0660176290349943","0.0803718603665483","1"
"No","1993","Not Employed","Male","","","","","2"
"No","1993","Not Employed","Female","","","","","2"
"No","1993","Employed","Male","","","","","2"
"No","1993","Employed","Female","","","","","2"
"Yes","1993","Not Employed","Male","","","","","1"
"Yes","1993","Not Employed","Female","","","","","1"
"Yes","1993","Employed","Female","","","","","1"
"Yes","1993","Employed","Male","","","","","1"
"No","1994","Not Employed","Male","1076","0.670447895186615","0.646786352787056","0.694109437586174","2"
"No","1994","Not Employed","Female","2569","0.817957910218516","0.804126582187139","0.831789238249894","2"
"No","1994","Employed","Male","4379","0.929087182560516","0.921721502144076","0.936452862976956","2"
"No","1994","Employed","Female","3479","0.949001106379096","0.941841518075575","0.956160694682617","2"
"Yes","1994","Employed","Female","148","0.050998893620904","0.0438393053173833","0.0581584819244247","1"
"Yes","1994","Not Employed","Male","440","0.329552104813385","0.305890562413826","0.353213647212944","1"
"Yes","1994","Not Employed","Female","421","0.182042089781484","0.168210761750106","0.195873417812861","1"
"Yes","1994","Employed","Male","286","0.0709128174394843","0.0635471370230445","0.0782784978559242","1"
"No","1995","Not Employed","Female","2690","0.81053036363224","0.796830054844723","0.824230672419757","2"
"No","1995","Employed","Male","4465","0.929163822117858","0.921875655033219","0.936451989202497","2"
"No","1995","Employed","Female","3535","0.942763323556162","0.935276403758721","0.950250243353603","2"
"No","1995","Not Employed","Male","1157","0.666236911717076","0.643217242956573","0.689256580477579","2"
"Yes","1995","Employed","Female","163","0.0572366764438383","0.0497497566463975","0.0647235962412791","1"
"Yes","1995","Not Employed","Male","455","0.333763088282924","0.310743419522421","0.356782757043427","1"
"Yes","1995","Not Employed","Female","453","0.18946963636776","0.175769327580243","0.203169945155277","1"
"Yes","1995","Employed","Male","295","0.0708361778821416","0.0635480107975025","0.0781243449667807","1"
"No","1996","Not Employed","Female","2608","0.814389351272546","0.800634144149697","0.828144558395394","2"
"No","1996","Employed","Male","4428","0.929795738865601","0.922507768415752","0.93708370931545","2"
"No","1996","Employed","Female","3557","0.949388735850973","0.942342794430213","0.956434677271734","2"
"No","1996","Not Employed","Male","1110","0.633176560567266","0.609382917713974","0.656970203420559","2"
"Yes","1996","Not Employed","Male","466","0.366823439432734","0.343029796579441","0.390617082286026","1"
"Yes","1996","Not Employed","Female","461","0.185610648727454","0.171855441604606","0.199365855850303","1"
"Yes","1996","Employed","Male","293","0.070204261134399","0.0629162906845497","0.0774922315842483","1"
"Yes","1996","Employed","Female","161","0.0506112641490266","0.0435653227282659","0.0576572055697874","1"
"No","1997","Not Employed","Female","2613","0.822369785537288","0.808836735006012","0.835902836068564","2"
"No","1997","Not Employed","Male","1172","0.648995776572099","0.625860946235817","0.672130606908382","2"
"No","1997","Employed","Male","4281","0.923187922283587","0.915464809116635","0.93091103545054","2"
"No","1997","Employed","Female","3403","0.945229869554826","0.937761977569334","0.952697761540317","2"
"Yes","1997","Not Employed","Male","463","0.351004223427901","0.327869393091618","0.374139053764184","1"
"Yes","1997","Not Employed","Female","451","0.177630214462712","0.164097163931436","0.191163264993988","1"
"Yes","1997","Employed","Male","286","0.0768120777164127","0.06908896454946","0.0845351908833653","1"
"Yes","1997","Employed","Female","163","0.0547701304451742","0.0473022384596829","0.0622380224306656","1"
"No","1998","Not Employed","Female","2930","0.816060081946792","0.803143122807651","0.828977041085934","2"
"No","1998","Employed","Female","3701","0.942900949589409","0.935605632514123","0.950196266664694","2"
"No","1998","Not Employed","Male","1363","0.675466343859882","0.654469059204897","0.696463628514866","2"
"No","1998","Employed","Male","4644","0.927450961089286","0.920226273324519","0.934675648854052","2"
"Yes","1998","Not Employed","Male","547","0.324533656140119","0.303536371485134","0.345530940795103","1"
"Yes","1998","Not Employed","Female","526","0.183939918053208","0.171022958914066","0.196856877192349","1"
"Yes","1998","Employed","Male","308","0.0725490389107145","0.0653243511459476","0.0797737266754813","1"
"Yes","1998","Employed","Female","185","0.0570990504105914","0.0498037333353057","0.0643943674858772","1"
"No","1999","Not Employed","Female","2693","0.805791435635233","0.792087327828214","0.819495543442252","2"
"No","1999","Employed","Female","3701","0.936218709110453","0.928551456558366","0.94388596166254","2"
"No","1999","Not Employed","Male","1232","0.660772056289655","0.638551931433486","0.682992181145824","2"
"No","1999","Employed","Male","4581","0.926460105914281","0.919139700645799","0.933780511182763","2"
"Yes","1999","Not Employed","Female","508","0.194208564364767","0.180504456557748","0.207912672171786","1"
"Yes","1999","Employed","Male","303","0.073539894085719","0.0662194888172368","0.0808602993542013","1"
"Yes","1999","Employed","Female","201","0.063781290889547","0.0561140383374603","0.0714485434416336","1"
"Yes","1999","Not Employed","Male","512","0.339227943710345","0.317007818854176","0.361448068566514","1"
"No","2000","Not Employed","Female","4879","0.831255750624694","0.821562639268542","0.840948861980846","2"
"No","2000","Employed","Female","6501","0.948797489317019","0.943567979606416","0.954026999027622","2"
"No","2000","Not Employed","Male","2360","0.703855455924683","0.688221468685083","0.719489443164283","2"
"No","2000","Employed","Male","7791","0.923823859781612","0.918130834669185","0.929516884894039","2"
"Yes","2000","Not Employed","Female","856","0.168744249375306","0.159051138019154","0.178437360731457","1"
"Yes","2000","Employed","Male","550","0.0761761402183879","0.0704831151059607","0.0818691653308151","1"
"Yes","2000","Employed","Female","323","0.0512025106829809","0.0459730009723777","0.0564320203935841","1"
"Yes","2000","Not Employed","Male","916","0.296144544075317","0.280510556835717","0.311778531314917","1"
"No","2001","Not Employed","Female","4267","0.823392431517132","0.812882262376967","0.833902600657298","2"
"No","2001","Employed","Female","6068","0.94548448693572","0.939911407258729","0.951057566612712","2"
"No","2001","Not Employed","Male","2174","0.692401502484523","0.675958363226435","0.708844641742612","2"
"No","2001","Employed","Male","7050","0.92966088269011","0.923877792760637","0.935443972619584","2"
"Yes","2001","Not Employed","Female","790","0.176607568482868","0.166097399342702","0.187117737623033","1"
"Yes","2001","Not Employed","Male","852","0.307598497515477","0.291155358257388","0.324041636773565","1"
"Yes","2001","Employed","Male","461","0.0703391173098895","0.0645560273804165","0.0761222072393625","1"
"Yes","2001","Employed","Female","307","0.0545155130642798","0.0489424333872882","0.0600885927412715","1"
"No","2002","Not Employed","Male","2267","0.689527632444229","0.673400599525461","0.705654665362998","2"
"No","2002","Not Employed","Female","4253","0.810143090925783","0.799362578873161","0.820923602978406","2"
"No","2002","Employed","Female","6477","0.938735638467679","0.933044493148671","0.944426783786686","2"
"No","2002","Employed","Male","7450","0.92486777912993","0.919075444523206","0.930660113736654","2"
"Yes","2002","Not Employed","Female","831","0.189856909074217","0.179076397021594","0.200637421126839","1"
"Yes","2002","Employed","Female","344","0.0612643615323213","0.0555732162133136","0.066955506851329","1"
"Yes","2002","Not Employed","Male","895","0.310472367555771","0.294345334637003","0.326599400474539","1"
"Yes","2002","Employed","Male","506","0.0751322208700701","0.0693398862633463","0.0809245554767938","1"
"No","2003","Employed","Female","6190","0.939978331258279","0.934217243984885","0.945739418531674","2"
"No","2003","Not Employed","Male","2306","0.70606510536971","0.69021894036664","0.72191127037278","2"
"No","2003","Not Employed","Female","4151","0.812419412510893","0.801563030844118","0.823275794177668","2"
"No","2003","Employed","Male","7016","0.924541124625205","0.918566587830762","0.930515661419647","2"
"Yes","2003","Not Employed","Female","816","0.187580587489107","0.176724205822332","0.198436969155882","1"
"Yes","2003","Employed","Female","340","0.060021668741721","0.0542605814683266","0.0657827560151154","1"
"Yes","2003","Not Employed","Male","869","0.29393489463029","0.27808872962722","0.30978105963336","1"
"Yes","2003","Employed","Male","492","0.0754588753747952","0.0694843385803525","0.0814334121692379","1"
"No","2004","Employed","Female","5995","0.93688415811522","0.930895141961079","0.942873174269361","2"
"No","2004","Not Employed","Male","2385","0.708621932345158","0.693004539064229","0.724239325626087","2"
"No","2004","Not Employed","Female","4072","0.802752982970216","0.791620501009618","0.813885464930815","2"
"No","2004","Employed","Male","6651","0.920829841156352","0.914570971704242","0.927088710608462","2"
"Yes","2004","Not Employed","Female","836","0.197247017029784","0.186114535069185","0.208379498990382","1"
"Yes","2004","Employed","Female","338","0.0631158418847797","0.0571268257306389","0.0691048580389205","1"
"Yes","2004","Not Employed","Male","867","0.291378067654842","0.275760674373913","0.306995460935771","1"
"Yes","2004","Employed","Male","498","0.0791701588436481","0.072911289391538","0.0854290282957581","1"
"No","2005","Not Employed","Male","2296","0.706371230978423","0.690514897348066","0.72222756460878","2"
"No","2005","Not Employed","Female","3881","0.805487322362719","0.794161430776025","0.816813213949414","2"
"No","2005","Employed","Male","6249","0.920854601089517","0.914402364047868","0.927306838131165","2"
"No","2005","Employed","Female","5776","0.942081993946707","0.936218707037858","0.947945280855557","2"
"Yes","2005","Not Employed","Female","811","0.194512677637281","0.183186786050587","0.205838569223975","1"
"Yes","2005","Employed","Female","321","0.0579180060532926","0.0520547191444427","0.0637812929621425","1"
"Yes","2005","Not Employed","Male","873","0.293628769021577","0.27777243539122","0.309485102651934","1"
"Yes","2005","Employed","Male","476","0.0791453989104834","0.0726931618688349","0.0855976359521319","1"
"No","2006","Not Employed","Male","2483","0.697039355843424","0.681745031208573","0.712333680478275","2"
"No","2006","Not Employed","Female","4173","0.796209159221981","0.78514521930478","0.807273099139183","2"
"No","2006","Employed","Male","6535","0.922462373452004","0.916207517122813","0.928717229781194","2"
"No","2006","Employed","Female","6076","0.940379669272264","0.934591263565619","0.94616807497891","2"
"Yes","2006","Not Employed","Male","985","0.302960644156576","0.287666319521725","0.318254968791427","1"
"Yes","2006","Not Employed","Female","919","0.203790840778019","0.192726900860817","0.21485478069522","1"
"Yes","2006","Employed","Female","352","0.0596203307277355","0.05383192502109","0.0654087364343809","1"
"Yes","2006","Employed","Male","488","0.0775376265479965","0.0712827702188063","0.0837924828771866","1"
"No","2007","Not Employed","Male","2337","0.695594076453881","0.679783642007245","0.711404510900516","2"
"No","2007","Not Employed","Female","3844","0.801843440778509","0.79045723887195","0.813229642685067","2"
"No","2007","Employed","Male","6053","0.921685260109208","0.915161910880179","0.928208609338237","2"
"No","2007","Employed","Female","5706","0.936502785149294","0.930356538541677","0.94264903175691","2"
"Yes","2007","Employed","Female","341","0.0634972148507061","0.0573509682430896","0.0696434614583227","1"
"Yes","2007","Not Employed","Male","917","0.304405923546119","0.288595489099484","0.320216357992755","1"
"Yes","2007","Not Employed","Female","864","0.198156559221491","0.186770357314933","0.20954276112805","1"
"Yes","2007","Employed","Male","463","0.0783147398907918","0.0717913906617628","0.0848380891198208","1"
"No","2008","Not Employed","Female","3587","0.793705405792312","0.781735536063491","0.805675275521133","2"
"No","2008","Employed","Male","5718","0.918759486390363","0.911938624507439","0.925580348273288","2"
"No","2008","Employed","Female","5399","0.935666903838715","0.929315454172382","0.942018353505049","2"
"No","2008","Not Employed","Male","2195","0.707979062152932","0.691860823776733","0.72409730052913","2"
"Yes","2008","Employed","Female","333","0.0643330961612849","0.0579816464949514","0.0706845458276183","1"
"Yes","2008","Not Employed","Male","862","0.292020937847068","0.27590269947087","0.308139176223267","1"
"Yes","2008","Not Employed","Female","803","0.206294594207688","0.194324724478867","0.218264463936509","1"
"Yes","2008","Employed","Male","445","0.0812405136096365","0.0744196517267125","0.0880613754925606","1"
"No","2009","Not Employed","Female","3211","0.785252992166828","0.772487196604332","0.798018787729324","2"
"No","2009","Employed","Male","5295","0.916356468744007","0.909198729101342","0.923514208386672","2"
"No","2009","Employed","Female","5140","0.937768451621055","0.931361884868876","0.944175018373233","2"
"No","2009","Not Employed","Male","2048","0.708241596884054","0.691573140895055","0.724910052873054","2"
"Yes","2009","Not Employed","Male","809","0.291758403115946","0.275089947126946","0.308426859104945","1"
"Yes","2009","Not Employed","Female","764","0.214747007833172","0.201981212270676","0.227512803395668","1"
"Yes","2009","Employed","Male","452","0.0836435312559929","0.0764857916133279","0.0908012708986578","1"
"Yes","2009","Employed","Female","322","0.0622315483789451","0.0558249816267666","0.0686381151311236","1"
"No","2010","Not Employed","Female","4583","0.788004868118915","0.777088387915515","0.798921348322314","2"
"No","2010","Not Employed","Male","2233","0.708309473308333","0.69213297288828","0.724485973728386","2"
"No","2010","Employed","Male","7369","0.918401212172783","0.912358869936381","0.924443554409185","2"
"No","2010","Employed","Female","7340","0.933913966065547","0.928365013555556","0.939462918575538","2"
"Yes","2010","Not Employed","Male","800","0.291690526691667","0.275514026271614","0.30786702711172","1"
"Yes","2010","Not Employed","Female","802","0.211995131881085","0.201078651677686","0.222911612084485","1"
"Yes","2010","Employed","Male","516","0.0815987878272169","0.0755564455908147","0.0876411300636192","1"
"Yes","2010","Employed","Female","360","0.066086033934453","0.0605370814244621","0.0716349864444439","1"
"No","2011","Not Employed","Female","5320","0.785277142173551","0.775183719814205","0.795370564532898","2"
"No","2011","Employed","Female","8681","0.93233487565151","0.927190695390726","0.937479055912294","2"
"No","2011","Not Employed","Male","2736","0.715352179698861","0.7008669954791","0.729837363918622","2"
"No","2011","Employed","Male","8489","0.920591510219667","0.915038209151947","0.926144811287388","2"
"Yes","2011","Not Employed","Male","992","0.284647820301139","0.270162636081378","0.2991330045209","1"
"Yes","2011","Not Employed","Female","1038","0.214722857826449","0.204629435467102","0.224816280185795","1"
"Yes","2011","Employed","Male","617","0.0794084897803327","0.0738551887126122","0.0849617908480531","1"
"Yes","2011","Employed","Female","477","0.0676651243484902","0.0625209440877064","0.0728093046092739","1"
"No","2012","Not Employed","Female","4881","0.782457953934215","0.771973924879669","0.792941982988762","2"
"No","2012","Employed","Female","8622","0.931221439301487","0.926031400412109","0.936411478190865","2"
"No","2012","Not Employed","Male","2766","0.703349807442752","0.688879754163675","0.717819860721828","2"
"No","2012","Employed","Male","8086","0.913141608767281","0.907233604488626","0.919049613045936","2"
"Yes","2012","Not Employed","Female","1068","0.217542046065785","0.207058017011238","0.228026075120331","1"
"Yes","2012","Employed","Male","643","0.0868583912327188","0.0809503869540635","0.092766395511374","1"
"Yes","2012","Employed","Female","512","0.0687785606985131","0.0635885218091354","0.0739685995878907","1"
"Yes","2012","Not Employed","Male","1062","0.296650192557248","0.282180139278172","0.311120245836325","1"
"No","2013","Not Employed","Female","6801","0.793279672932086","0.784348792375608","0.802210553488564","2"
"No","2013","Employed","Female","8275","0.931303032139908","0.926007782692262","0.936598281587554","2"
"No","2013","Not Employed","Male","4807","0.763273933432523","0.752411880288166","0.774135986576881","2"
"No","2013","Employed","Male","7475","0.90891893219051","0.902657686416384","0.915180177964636","2"
"Yes","2013","Not Employed","Female","1097","0.206720327067914","0.197789446511436","0.215651207624392","1"
"Yes","2013","Employed","Male","637","0.0910810678094899","0.0848198220353643","0.0973423135836155","1"
"Yes","2013","Employed","Female","490","0.0686969678600919","0.0634017184124461","0.0739922173077376","1"
"Yes","2013","Not Employed","Male","1076","0.236726066567477","0.225864013423119","0.247588119711834","1"
"No","2014","Not Employed","Female","4518","0.76563314810293","0.754503691409684","0.776762604796176","2"
"No","2014","Employed","Female","8601","0.926599504056506","0.921247719944263","0.931951288168749","2"
"No","2014","Not Employed","Male","2793","0.70465391711214","0.690154903045847","0.719152931178432","2"
"No","2014","Employed","Male","8026","0.914904625585117","0.909029329501607","0.920779921668627","2"
"Yes","2014","Not Employed","Female","1047","0.23436685189707","0.223237395203824","0.245496308590316","1"
"Yes","2014","Not Employed","Male","1010","0.29534608288786","0.280847068821568","0.309845096954152","1"
"Yes","2014","Employed","Male","638","0.0850953744148832","0.0792200783313736","0.0909706704983928","1"
"Yes","2014","Employed","Female","521","0.073400495943494","0.0680487118312508","0.0787522800557373","1"
"No","2015","Not Employed","Male","3369","0.728468607210193","0.715156826743119","0.741780387677267","2"
"No","2015","Not Employed","Female","4913","0.771959614008546","0.761272665070555","0.782646562946537","2"
"No","2015","Employed","Female","8087","0.930350619521462","0.924959341651999","0.935741897390925","2"
"No","2015","Employed","Male","7478","0.909674806707684","0.903413417345195","0.915936196070174","2"
"Yes","2015","Not Employed","Female","1008","0.228040385991454","0.217353437053463","0.238727334929445","1"
"Yes","2015","Employed","Female","477","0.0696493804785381","0.0642581026090754","0.0750406583480008","1"
"Yes","2015","Not Employed","Male","919","0.271531392789807","0.258219612322733","0.284843173256881","1"
"Yes","2015","Employed","Male","573","0.0903251932923156","0.0840638039298261","0.0965865826548051","1"
"No","2016","Employed","Female","7901","0.933187304247066","0.927832535023028","0.938542073471104","2"
"No","2016","Not Employed","Male","2521","0.706216156392828","0.690862624894404","0.721569687891251","2"
"No","2016","Not Employed","Female","3903","0.771773196396436","0.759948269905721","0.783598122887151","2"
"No","2016","Employed","Male","7222","0.913466523389482","0.907216348763706","0.919716698015258","2"
"Yes","2016","Not Employed","Female","936","0.228226803603564","0.216401877112849","0.240051730094279","1"
"Yes","2016","Employed","Female","452","0.0668126957529343","0.0614579265288965","0.0721674649769722","1"
"Yes","2016","Not Employed","Male","860","0.293783843607172","0.278430312108749","0.309137375105596","1"
"Yes","2016","Employed","Male","551","0.0865334766105179","0.0802833019847417","0.0927836512362941","1"
"No","2017","Employed","Female","8762","0.931403802756864","0.926271852256852","0.936535753256876","2"
"No","2017","Not Employed","Male","2652","0.713788961890367","0.698960267309261","0.728617656471472","2"
"No","2017","Not Employed","Female","4036","0.770296646675653","0.758666298153816","0.78192699519749","2"
"No","2017","Employed","Male","8118","0.914957853165025","0.909111823610077","0.920803882719973","2"
"Yes","2017","Not Employed","Female","989","0.229703353324347","0.21807300480251","0.241333701846184","1"
"Yes","2017","Employed","Female","557","0.0685961972431362","0.0634642467431241","0.0737281477431484","1"
"Yes","2017","Not Employed","Male","917","0.286211038109633","0.271382343528528","0.301039732690739","1"
"Yes","2017","Employed","Male","628","0.085042146834975","0.0791961172800267","0.0908881763899233","1"
"No","2018","Not Employed","Male","2549","0.702198607507077","0.686979054741943","0.717418160272211","2"
"No","2018","Not Employed","Female","3785","0.770590180413034","0.758701897493368","0.782478463332699","2"
"No","2018","Employed","Male","7730","0.913299509189603","0.90727397849477","0.919325039884435","2"
"No","2018","Employed","Female","8522","0.932240290602381","0.927070999912433","0.937409581292328","2"
"Yes","2018","Not Employed","Female","1020","0.229409819586966","0.217521536667301","0.241298102506632","1"
"Yes","2018","Employed","Female","559","0.0677597093976194","0.0625904187076718","0.0729290000875669","1"
"Yes","2018","Not Employed","Male","919","0.297801392492923","0.282581839727789","0.313020945258057","1"
"Yes","2018","Employed","Male","648","0.0867004908103971","0.0806749601155646","0.0927260215052295","1"
"No","2019","Not Employed","Male","2560","0.709648784532332","0.694599770165054","0.72469779889961","2"
"No","2019","Not Employed","Female","3625","0.767596780956623","0.755353928317108","0.779839633596138","2"
"No","2019","Employed","Male","8195","0.916808418571651","0.911042871074548","0.922573966068754","2"
"No","2019","Employed","Female","8360","0.93243881860867","0.927226962681829","0.93765067453551","2"
"Yes","2019","Not Employed","Male","935","0.290351215467668","0.27530220110039","0.305400229834946","1"
"Yes","2019","Not Employed","Female","947","0.232403219043377","0.220160366403862","0.244646071682892","1"
"Yes","2019","Employed","Female","549","0.0675611813913304","0.06234932546449","0.0727730373181707","1"
"Yes","2019","Employed","Male","619","0.0831915814283489","0.0774260339312462","0.0889571289254516","1"
