"ple0040","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes","2009","secondary school degree","general elemantary","22","","",""
"Yes","2009","secondary school degree","middle vocational","401","0.118373299878223","0.108055735732436","0.12869086402401"
"Yes","2009","secondary school degree","vocational + Abi","3","","",""
"Yes","2009","secondary school degree","higher vocational","71","0.11217962875995","0.0868856557302713","0.137473601789629"
"Yes","2009","secondary school degree","higher education","78","0.192181984188991","0.160361737124221","0.224002231253762"
"Yes","2009","college entrance qualification","in school","","","",""
"Yes","2009","college entrance qualification","inadequately","","","",""
"Yes","2009","college entrance qualification","general elemantary","","","",""
"Yes","2009","college entrance qualification","middle vocational","8","","",""
"Yes","2009","college entrance qualification","vocational + Abi","67","0.0887994069024294","0.0698650494491525","0.107733764355706"
"Yes","2009","college entrance qualification","higher vocational","51","0.157415803200462","0.116204316381159","0.198627290019765"
"Yes","2009","college entrance qualification","higher education","263","0.0892178798995344","0.0791507440241543","0.0992850157749145"
"Yes","2009","Other degree","in school","","","",""
"Yes","2009","Other degree","inadequately","9","","",""
"Yes","2009","Other degree","general elemantary","39","0.170083190459403","0.11840015063034","0.221766230288467"
"Yes","2009","Other degree","middle vocational","41","0.132357456682989","0.0920849868328209","0.172629926533157"
"Yes","2009","Other degree","vocational + Abi","12","","",""
"Yes","2009","Other degree","higher vocational","10","","",""
"Yes","2009","Other degree","higher education","14","","",""
"Yes","2009","no degree/no degree yet","in school","2","","",""
"Yes","2009","no degree/no degree yet","inadequately","23","","",""
"Yes","2009","no degree/no degree yet","general elemantary","","","",""
"Yes","2009","no degree/no degree yet","middle vocational","8","","",""
"Yes","2009","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2009","no degree/no degree yet","higher vocational","","","",""
"Yes","2009","no degree/no degree yet","higher education","","","",""
"No","2009","lower secondary degree","in school","","","",""
"No","2009","lower secondary degree","inadequately","","","",""
"No","2009","lower secondary degree","general elemantary","948","0.813146310746072","0.790801533893149","0.835491087598995"
"No","2009","lower secondary degree","middle vocational","3322","0.789084850705232","0.776755812538626","0.801413888871838"
"No","2009","lower secondary degree","vocational + Abi","14","","",""
"No","2009","lower secondary degree","higher vocational","313","0.792579728316993","0.751973207220012","0.833186249413974"
"No","2009","lower secondary degree","higher education","131","0.855221791561174","0.800868464733634","0.909575118388713"
"No","2009","secondary school degree","in school","","","",""
"No","2009","secondary school degree","inadequately","","","",""
"No","2009","secondary school degree","general elemantary","408","0.964262348180059","0.946716495667474","0.981808200692643"
"No","2009","secondary school degree","middle vocational","3365","0.881626700121777","0.87130913597599","0.891944264267564"
"No","2009","secondary school degree","vocational + Abi","24","","",""
"No","2009","secondary school degree","higher vocational","527","0.88782037124005","0.862526398210371","0.913114344269729"
"No","2009","secondary school degree","higher education","511","0.807818015811009","0.775997768746238","0.839638262875779"
"No","2009","college entrance qualification","in school","","","",""
"No","2009","college entrance qualification","inadequately","","","",""
"No","2009","college entrance qualification","general elemantary","","","",""
"No","2009","college entrance qualification","middle vocational","640","0.976370741531626","0.964675935775595","0.988065547287657"
"No","2009","college entrance qualification","vocational + Abi","800","0.911200593097571","0.892266235644294","0.930134950550848"
"No","2009","college entrance qualification","higher vocational","249","0.842584196799538","0.801372709980235","0.883795683618841"
"No","2009","college entrance qualification","higher education","2817","0.910782120100466","0.900714984225086","0.920849255975846"
"No","2009","Other degree","in school","","","",""
"No","2009","Other degree","inadequately","25","","",""
"No","2009","Other degree","general elemantary","164","0.829916809540597","0.778233769711533","0.88159984936966"
"No","2009","Other degree","middle vocational","231","0.867642543317011","0.827370073466843","0.907915013167179"
"No","2009","Other degree","vocational + Abi","80","0.820262337287973","0.741802011360103","0.898722663215843"
"No","2009","Other degree","higher vocational","29","","",""
"No","2009","Other degree","higher education","156","0.915160961192656","0.87327483054942","0.957047091835891"
"No","2009","no degree/no degree yet","in school","309","0.996194048603825","0.989350655515022","1.00303744169263"
"No","2009","no degree/no degree yet","inadequately","111","0.806345666734837","0.739438917474105","0.873252415995569"
"No","2009","no degree/no degree yet","general elemantary","","","",""
"No","2009","no degree/no degree yet","middle vocational","29","","",""
"No","2009","no degree/no degree yet","vocational + Abi","","","",""
"No","2009","no degree/no degree yet","higher vocational","2","","",""
"No","2009","no degree/no degree yet","higher education","3","","",""
"Yes","2010","lower secondary degree","in school","","","",""
"Yes","2010","lower secondary degree","inadequately","","","",""
"Yes","2010","lower secondary degree","general elemantary","230","0.204421496388093","0.183714213494058","0.225128779282128"
"Yes","2010","lower secondary degree","middle vocational","863","0.211101755499313","0.199598883977948","0.222604627020678"
"Yes","2010","lower secondary degree","vocational + Abi","1","","",""
"Yes","2010","lower secondary degree","higher vocational","68","0.220934328743665","0.180020683222838","0.261847974264493"
"Yes","2010","lower secondary degree","higher education","28","","",""
"Yes","2010","secondary school degree","in school","","","",""
"Yes","2010","secondary school degree","inadequately","","","",""
"Yes","2010","secondary school degree","general elemantary","38","0.0684094792801868","0.0486810076785121","0.0881379508818615"
"Yes","2010","secondary school degree","middle vocational","478","0.121385187350101","0.112692572423451","0.130077802276752"
"Yes","2010","secondary school degree","vocational + Abi","4","","",""
"Yes","2010","secondary school degree","higher vocational","89","0.122692639872302","0.099102048606087","0.146283231138516"
"Yes","2010","secondary school degree","higher education","83","0.198083715719433","0.167277985490019","0.228889445948846"
"Yes","2010","college entrance qualification","in school","","","",""
"Yes","2010","college entrance qualification","inadequately","","","",""
"Yes","2010","college entrance qualification","general elemantary","","","",""
"Yes","2010","college entrance qualification","middle vocational","10","","",""
"Yes","2010","college entrance qualification","vocational + Abi","77","0.0880565102207615","0.0735207964756731","0.10259222396585"
"Yes","2010","college entrance qualification","higher vocational","54","0.128177602375994","0.0961311445400967","0.160224060211891"
"Yes","2010","college entrance qualification","higher education","261","0.0841637394692187","0.0757239909188784","0.0926034880195591"
"Yes","2010","Other degree","in school","","","",""
"Yes","2010","Other degree","inadequately","11","","",""
"Yes","2010","Other degree","general elemantary","36","0.156209042640338","0.119512539022518","0.192905546258159"
"Yes","2010","Other degree","middle vocational","45","0.11001241335895","0.0833479360025971","0.136676890715303"
"Yes","2010","Other degree","vocational + Abi","12","","",""
"Yes","2010","Other degree","higher vocational","10","","",""
"Yes","2010","Other degree","higher education","13","","",""
"Yes","2010","no degree/no degree yet","in school","9","","",""
"Yes","2010","no degree/no degree yet","inadequately","25","","",""
"Yes","2010","no degree/no degree yet","general elemantary","","","",""
"Yes","2010","no degree/no degree yet","middle vocational","9","","",""
"Yes","2010","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2010","no degree/no degree yet","higher vocational","","","",""
"Yes","2010","no degree/no degree yet","higher education","","","",""
"No","2010","lower secondary degree","in school","","","",""
"No","2010","lower secondary degree","inadequately","","","",""
