"ple0040","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","1993","Full Time","vocational + Abi","","","","","2"
"No","1993","Not Working","inadequately","","","","","2"
"No","1993","Not Working","general elemantary","","","","","2"
"No","1993","Not Working","in school","","","","","2"
"No","1993","Not Working","higher vocational","","","","","2"
"No","1993","Not Working","higher education","","","","","2"
"No","1993","Not Working","middle vocational","","","","","2"
"No","1993","Not Working","vocational + Abi","","","","","2"
"No","1993","Part Time","in school","","","","","2"
"No","1993","Part Time","inadequately","","","","","2"
"No","1993","Part Time","general elemantary","","","","","2"
"No","1993","Part Time","middle vocational","","","","","2"
"No","1993","Part Time","vocational + Abi","","","","","2"
"No","1993","Part Time","higher vocational","","","","","2"
"No","1993","Part Time","higher education","","","","","2"
"Yes","1993","Part Time","in school","","","","","1"
"Yes","1993","Part Time","inadequately","","","","","1"
"Yes","1993","Part Time","general elemantary","","","","","1"
"Yes","1993","Part Time","middle vocational","","","","","1"
"Yes","1993","Part Time","vocational + Abi","","","","","1"
"Yes","1993","Part Time","higher vocational","","","","","1"
"Yes","1993","Part Time","higher education","","","","","1"
"Yes","1993","Not Working","in school","","","","","1"
"Yes","1993","Not Working","inadequately","","","","","1"
"Yes","1993","Not Working","general elemantary","","","","","1"
"Yes","1993","Not Working","middle vocational","","","","","1"
"Yes","1993","Not Working","vocational + Abi","","","","","1"
"Yes","1993","Not Working","higher vocational","","","","","1"
"Yes","1993","Not Working","higher education","","","","","1"
"Yes","1993","Full Time","in school","","","","","1"
"Yes","1993","Full Time","inadequately","","","","","1"
"Yes","1993","Full Time","general elemantary","","","","","1"
"Yes","1993","Full Time","middle vocational","","","","","1"
"Yes","1993","Full Time","vocational + Abi","","","","","1"
"Yes","1993","Full Time","higher vocational","","","","","1"
"Yes","1993","Full Time","higher education","","","","","1"
"No","1994","Full Time","middle vocational","3018","0.934247696780887","0.925654965928459","0.942840427633315","2"
"No","1994","Full Time","in school","5","","","","2"
"No","1994","Full Time","general elemantary","761","0.935224427476931","0.918179491119819","0.952269363834043","2"
"No","1994","Full Time","vocational + Abi","197","0.980236927525059","0.961042941796118","0.999430913254","2"
"No","1994","Full Time","higher vocational","406","0.945168763676138","0.923550938972087","0.966786588380189","2"
"No","1994","Full Time","higher education","987","0.954740562287645","0.941971133629222","0.967509990946068","2"
"No","1994","Full Time","inadequately","190","0.941996182711282","0.909761361507056","0.974231003915508","2"
"No","1994","Not Working","in school","220","1","1","1","2"
"No","1994","Not Working","inadequately","206","0.749825283053743","0.696350433766241","0.803300132341244","2"
"No","1994","Not Working","general elemantary","975","0.790910842970548","0.767835009837785","0.813986676103311","2"
"No","1994","Not Working","higher vocational","139","0.664263441846389","0.597980728556861","0.730546155135916","2"
"No","1994","Not Working","higher education","272","0.777579887475716","0.733632971113094","0.821526803838338","2"
"No","1994","Not Working","middle vocational","1682","0.746411043660742","0.727926170469063","0.764895916852421","2"
"No","1994","Not Working","vocational + Abi","92","0.773109726477723","0.694121071047897","0.852098381907549","2"
"No","1994","Part Time","in school","12","","","","2"
"No","1994","Part Time","inadequately","88","0.924244050595699","0.871586102949643","0.976901998241755","2"
"No","1994","Part Time","general elemantary","463","0.915496280598456","0.890944056702987","0.940048504493924","2"
"No","1994","Part Time","middle vocational","1123","0.936219563812889","0.922364876233623","0.950074251392156","2"
"No","1994","Part Time","vocational + Abi","78","0.957577434627065","0.913953324574818","1.00120154467931","2"
"No","1994","Part Time","higher vocational","118","0.888555459190883","0.833609660867567","0.9435012575142","2"
"No","1994","Part Time","higher education","264","0.927726826832428","0.897558342460367","0.957895311204489","2"
"Yes","1994","Part Time","in school","","","","","1"
"Yes","1994","Part Time","inadequately","9","","","","1"
"Yes","1994","Part Time","general elemantary","30","0.0845037194015444","0.0599514955060761","0.109055943297013","1"
"Yes","1994","Part Time","middle vocational","72","0.0637804361871107","0.049925748607844","0.0776351237663774","1"
"Yes","1994","Part Time","vocational + Abi","4","","","","1"
"Yes","1994","Part Time","higher vocational","8","","","","1"
"Yes","1994","Part Time","higher education","19","","","","1"
"Yes","1994","Not Working","in school","","","","","1"
"Yes","1994","Not Working","inadequately","46","0.250174716946257","0.196699867658756","0.303649566233759","1"
"Yes","1994","Not Working","general elemantary","218","0.209089157029452","0.186013323896688","0.232164990162215","1"
"Yes","1994","Not Working","middle vocational","446","0.253588956339258","0.235104083147579","0.272073829530937","1"
"Yes","1994","Not Working","vocational + Abi","16","","","","1"
"Yes","1994","Not Working","higher vocational","56","0.335736558153611","0.269453844864084","0.402019271443139","1"
"Yes","1994","Not Working","higher education","72","0.222420112524284","0.178473196161662","0.266367028886906","1"
"Yes","1994","Full Time","in school","","","","","1"
"Yes","1994","Full Time","inadequately","12","","","","1"
"Yes","1994","Full Time","general elemantary","40","0.064775572523069","0.047730636165957","0.0818205088801811","1"
"Yes","1994","Full Time","middle vocational","178","0.0657523032191132","0.0571595723666853","0.074345034071541","1"
"Yes","1994","Full Time","vocational + Abi","5","","","","1"
"Yes","1994","Full Time","higher vocational","20","","","","1"
"Yes","1994","Full Time","higher education","31","0.0452594377123548","0.0324900090539318","0.0580288663707777","1"
"No","1995","Full Time","in school","6","","","","2"
"No","1995","Full Time","inadequately","157","0.928652510223401","0.890184490059263","0.967120530387538","2"
"No","1995","Full Time","general elemantary","702","0.93316971136187","0.915249395395829","0.951090027327911","2"
"No","1995","Full Time","middle vocational","2924","0.936596412677184","0.92801812899021","0.945174696364158","2"
"No","1995","Full Time","vocational + Abi","235","0.986481629077622","0.971871664921576","1.00109159323367","2"
"No","1995","Full Time","higher vocational","416","0.932953598538806","0.909584631744959","0.956322565332654","2"
"No","1995","Full Time","higher education","1025","0.95592720820313","0.943564950194982","0.968289466211279","2"
"No","1995","Not Working","in school","271","0.979063768088289","0.962111509856078","0.996016026320499","2"
"No","1995","Not Working","inadequately","210","0.739210782861775","0.685841621424231","0.792579944299319","2"
"No","1995","Not Working","general elemantary","1018","0.789154818824585","0.7663495552587","0.811960082390471","2"
"No","1995","Not Working","higher vocational","133","0.680320020917055","0.613833817511399","0.74680622432271","2"
"No","1995","Not Working","higher education","284","0.759038475961487","0.71504375933792","0.803033192585055","2"
"No","1995","Not Working","middle vocational","1731","0.731648299940091","0.713195401770986","0.750101198109196","2"
"No","1995","Not Working","vocational + Abi","111","0.817030762176056","0.75004980491892","0.884011719433193","2"
"No","1995","Part Time","in school","4","","","","2"
"No","1995","Part Time","inadequately","93","0.923511587206331","0.871420060024871","0.975603114387791","2"
"No","1995","Part Time","general elemantary","481","0.932259994196526","0.910320633842555","0.954199354550497","2"
"No","1995","Part Time","middle vocational","1271","0.917675028484206","0.90306171791606","0.932288339052352","2"
"No","1995","Part Time","vocational + Abi","106","0.971013780349722","0.939518655944475","1.00250890475497","2"
"No","1995","Part Time","higher vocational","116","0.862398597574044","0.802953138295583","0.921844056852505","2"
"No","1995","Part Time","higher education","307","0.918132997288398","0.888372064831855","0.947893929744941","2"
"Yes","1995","Part Time","in school","","","","","1"
"Yes","1995","Part Time","inadequately","7","","","","1"
"Yes","1995","Part Time","general elemantary","23","","","","1"
"Yes","1995","Part Time","middle vocational","88","0.0823249715157939","0.0677116609476481","0.0969382820839397","1"
"Yes","1995","Part Time","vocational + Abi","3","","","","1"
"Yes","1995","Part Time","higher vocational","13","","","","1"
"Yes","1995","Part Time","higher education","19","","","","1"
"Yes","1995","Not Working","in school","3","","","","1"
"Yes","1995","Not Working","inadequately","50","0.260789217138225","0.207420055700681","0.314158378575769","1"
"Yes","1995","Not Working","general elemantary","211","0.210845181175415","0.188039917609529","0.2336504447413","1"
"Yes","1995","Not Working","middle vocational","484","0.268351700059909","0.249898801890804","0.286804598229014","1"
"Yes","1995","Not Working","vocational + Abi","17","","","","1"
"Yes","1995","Not Working","higher vocational","56","0.319679979082945","0.253193775677289","0.386166182488601","1"
"Yes","1995","Not Working","higher education","79","0.240961524038513","0.196966807414945","0.28495624066208","1"
"Yes","1995","Full Time","in school","","","","","1"
"Yes","1995","Full Time","inadequately","15","","","","1"
"Yes","1995","Full Time","general elemantary","44","0.0668302886381296","0.0489099726720886","0.0847506046041706","1"
"Yes","1995","Full Time","middle vocational","176","0.0634035873228162","0.0548253036358422","0.0719818710097902","1"
"Yes","1995","Full Time","vocational + Abi","5","","","","1"
"Yes","1995","Full Time","higher vocational","24","","","","1"
"Yes","1995","Full Time","higher education","34","0.0440727917968698","0.0317105337887213","0.0564350498050183","1"
"No","1996","Full Time","in school","6","","","","2"
"No","1996","Full Time","inadequately","127","0.847847487608001","0.787483618376402","0.9082113568396","2"
"No","1996","Full Time","general elemantary","652","0.938076398407997","0.920040688482662","0.956112108333333","2"
"No","1996","Full Time","middle vocational","2876","0.936384971445892","0.927727486012098","0.945042456879686","2"
"No","1996","Full Time","vocational + Abi","243","0.975501957393535","0.956300765722895","0.994703149064175","2"
"No","1996","Full Time","higher vocational","422","0.935433360722175","0.912599539125023","0.958267182319326","2"
"No","1996","Full Time","higher education","1045","0.962035827106381","0.95064335855865","0.973428295654112","2"
"No","1996","Not Working","higher vocational","127","0.646109303213263","0.576638876388326","0.7155797300382","2"
"No","1996","Not Working","higher education","275","0.740818597466964","0.695172430343258","0.78646476459067","2"
"No","1996","Not Working","in school","277","1","1","1","2"
"No","1996","Not Working","inadequately","194","0.752331995736739","0.698500142312361","0.806163849161117","2"
"No","1996","Not Working","general elemantary","968","0.777013282004814","0.753412963868126","0.800613600141503","2"
"No","1996","Not Working","middle vocational","1685","0.723789969812329","0.704990559330054","0.742589380294604","2"
"No","1996","Not Working","vocational + Abi","102","0.831386371498492","0.763831779546891","0.898940963450093","2"
"No","1996","Part Time","in school","11","","","","2"
"No","1996","Part Time","inadequately","105","0.944445591172753","0.902212136656285","0.986679045689221","2"
"No","1996","Part Time","general elemantary","487","0.927392638767358","0.90508936742204","0.949695910112677","2"
"No","1996","Part Time","middle vocational","1302","0.926851232368215","0.913182594837906","0.940519869898524","2"
"No","1996","Part Time","vocational + Abi","104","0.938985317786031","0.894050661952047","0.983919973620014","2"
"No","1996","Part Time","higher vocational","129","0.885311680191828","0.832901987762223","0.937721372621433","2"
"No","1996","Part Time","higher education","319","0.943368553984053","0.918543197274336","0.96819391069377","2"
"Yes","1996","Part Time","in school","","","","","1"
"Yes","1996","Part Time","inadequately","8","","","","1"
"Yes","1996","Part Time","general elemantary","33","0.0726073612326416","0.0503040898873231","0.0949106325779601","1"
"Yes","1996","Part Time","middle vocational","92","0.073148767631785","0.0594801301014764","0.0868174051620937","1"
"Yes","1996","Part Time","vocational + Abi","5","","","","1"
"Yes","1996","Part Time","higher vocational","13","","","","1"
"Yes","1996","Part Time","higher education","14","","","","1"
"Yes","1996","Not Working","in school","","","","","1"
"Yes","1996","Not Working","inadequately","53","0.247668004263261","0.193836150838883","0.301499857687639","1"
"Yes","1996","Not Working","general elemantary","227","0.222986717995186","0.199386399858497","0.246587036131874","1"
"Yes","1996","Not Working","middle vocational","488","0.276210030187671","0.257410619705396","0.295009440669946","1"
"Yes","1996","Not Working","vocational + Abi","16","","","","1"
"Yes","1996","Not Working","higher vocational","55","0.353890696786737","0.2844202699618","0.423361123611675","1"
"Yes","1996","Not Working","higher education","79","0.259181402533036","0.21353523540933","0.304827569656742","1"
"Yes","1996","Full Time","in school","","","","","1"
"Yes","1996","Full Time","inadequately","9","","","","1"
"Yes","1996","Full Time","general elemantary","34","0.0619236015920028","0.0438878916666673","0.0799593115173383","1"
"Yes","1996","Full Time","middle vocational","177","0.0636150285541078","0.054957543120314","0.0722725139879017","1"
"Yes","1996","Full Time","vocational + Abi","6","","","","1"
"Yes","1996","Full Time","higher vocational","23","","","","1"
"Yes","1996","Full Time","higher education","36","0.0379641728936193","0.0265717043458884","0.0493566414413503","1"
"No","1997","Full Time","in school","3","","","","2"
"No","1997","Full Time","vocational + Abi","238","0.967247378266283","0.944960108788671","0.989534647743896","2"
"No","1997","Full Time","inadequately","112","0.877044757880631","0.818533449561803","0.935556066199459","2"
"No","1997","Full Time","general elemantary","647","0.93693640912726","0.918666430444253","0.955206387810267","2"
"No","1997","Full Time","middle vocational","2726","0.926751599736552","0.917267311860489","0.936235887612615","2"
"No","1997","Full Time","higher vocational","417","0.928316610530836","0.904240511382414","0.952392709679259","2"
"No","1997","Full Time","higher education","1068","0.964071015613669","0.953077631184042","0.975064400043295","2"
"No","1997","Not Working","higher education","288","0.76349558914006","0.719721542695357","0.807269635584762","2"
"No","1997","Not Working","higher vocational","123","0.661569947988631","0.59186175855965","0.731278137417612","2"
"No","1997","Not Working","in school","299","0.985192765851582","0.971570724364198","0.998814807338967","2"
"No","1997","Not Working","inadequately","195","0.764046411099069","0.71098806586487","0.817104756333268","2"
"No","1997","Not Working","general elemantary","972","0.783249745979431","0.759878822872471","0.806620669086392","2"
"No","1997","Not Working","middle vocational","1719","0.73439566693881","0.715953010617861","0.752838323259758","2"
"No","1997","Not Working","vocational + Abi","96","0.834382627007476","0.766143849541039","0.902621404473913","2"
"No","1997","Part Time","in school","11","","","","2"
"No","1997","Part Time","inadequately","88","0.868899087300474","0.802076608593675","0.935721566007273","2"
"No","1997","Part Time","general elemantary","422","0.926405895209593","0.902334512261801","0.950477278157385","2"
"No","1997","Part Time","middle vocational","1274","0.909616667949475","0.894450138900654","0.924783196998296","2"
"No","1997","Part Time","vocational + Abi","95","0.95501607316907","0.913979690057855","0.996052456280285","2"
"No","1997","Part Time","higher vocational","129","0.944178002769469","0.905874528110956","0.982481477427982","2"
"No","1997","Part Time","higher education","289","0.940540080609534","0.914043600188895","0.967036561030174","2"
"Yes","1997","Part Time","in school","","","","","1"
"Yes","1997","Part Time","inadequately","10","","","","1"
"Yes","1997","Part Time","general elemantary","30","0.0735941047904072","0.049522721842615","0.0976654877381994","1"
"Yes","1997","Part Time","middle vocational","99","0.0903833320505254","0.0752168030017045","0.105549861099346","1"
"Yes","1997","Part Time","vocational + Abi","3","","","","1"
"Yes","1997","Part Time","higher vocational","9","","","","1"
"Yes","1997","Part Time","higher education","17","","","","1"
"Yes","1997","Not Working","in school","3","","","","1"
"Yes","1997","Not Working","inadequately","51","0.235953588900931","0.182895243666732","0.28901193413513","1"
"Yes","1997","Not Working","general elemantary","222","0.216750254020569","0.193379330913608","0.240121177127529","1"
"Yes","1997","Not Working","middle vocational","484","0.26560433306119","0.247161676740242","0.284046989382139","1"
"Yes","1997","Not Working","vocational + Abi","18","","","","1"
"Yes","1997","Not Working","higher vocational","54","0.338430052011369","0.268721862582388","0.40813824144035","1"
"Yes","1997","Not Working","higher education","74","0.23650441085994","0.192730364415238","0.280278457304643","1"
"Yes","1997","Full Time","general elemantary","33","0.0630635908727398","0.044793612189733","0.0813335695557466","1"
"Yes","1997","Full Time","middle vocational","173","0.0732484002634478","0.0637641123873846","0.0827326881395111","1"
"Yes","1997","Full Time","vocational + Abi","7","","","","1"
"Yes","1997","Full Time","higher vocational","24","","","","1"
"Yes","1997","Full Time","higher education","33","0.0359289843863314","0.0249355999567052","0.0469223688159577","1"
"Yes","1997","Full Time","in school","","","","","1"
"Yes","1997","Full Time","inadequately","9","","","","1"
"No","1998","Full Time","in school","4","","","","2"
"No","1998","Full Time","inadequately","98","0.757940473016979","0.680327592963382","0.835553353070576","2"
"No","1998","Full Time","general elemantary","666","0.926203956263284","0.906864271508466","0.945543641018101","2"
"No","1998","Full Time","middle vocational","2869","0.934789183094852","0.926003875691972","0.943574490497732","2"
"No","1998","Full Time","vocational + Abi","254","0.970879075001156","0.95055759331484","0.991200556687473","2"
"No","1998","Full Time","higher vocational","453","0.939167309610608","0.917762058354401","0.960572560866816","2"
"No","1998","Full Time","higher education","1100","0.961973169963079","0.950875499864954","0.973070840061204","2"
"No","1998","Not Working","higher vocational","143","0.65532198934483","0.589781969940004","0.720862008749655","2"
"No","1998","Not Working","higher education","342","0.771077450165801","0.731412880711719","0.810742019619884","2"
"No","1998","Not Working","in school","310","0.978481235686064","0.962482359959032","0.994480111413097","2"
"No","1998","Not Working","inadequately","194","0.827527922873673","0.779328391604045","0.8757274541433","2"
"No","1998","Not Working","general elemantary","1090","0.785612374657349","0.763663406954785","0.807561342359913","2"
"No","1998","Not Working","middle vocational","1911","0.739618310255243","0.722311833556246","0.75692478695424","2"
"No","1998","Not Working","vocational + Abi","106","0.818294484854622","0.750696779903291","0.885892189805954","2"
"No","1998","Part Time","in school","13","","","","2"
"No","1998","Part Time","inadequately","82","0.871778959071479","0.803828959661642","0.939728958481316","2"
"No","1998","Part Time","general elemantary","458","0.923873313148676","0.900415797179626","0.947330829117726","2"
"No","1998","Part Time","middle vocational","1378","0.921605180172287","0.907906455380047","0.935303904964528","2"
"No","1998","Part Time","vocational + Abi","116","0.949451701725506","0.910736168631356","0.988167234819657","2"
"No","1998","Part Time","higher vocational","129","0.90871668353773","0.860488848877515","0.956944518197945","2"
"No","1998","Part Time","higher education","381","0.923887032390829","0.897964714760391","0.949809350021268","2"
"Yes","1998","Part Time","in school","","","","","1"
"Yes","1998","Part Time","inadequately","11","","","","1"
"Yes","1998","Part Time","general elemantary","33","0.076126686851324","0.052669170882274","0.0995842028203739","1"
"Yes","1998","Part Time","middle vocational","101","0.0783948198277127","0.0646960950354723","0.0920935446199532","1"
"Yes","1998","Part Time","vocational + Abi","7","","","","1"
"Yes","1998","Part Time","higher vocational","8","","","","1"
"Yes","1998","Part Time","higher education","21","","","","1"
"Yes","1998","Not Working","in school","6","","","","1"
"Yes","1998","Not Working","inadequately","42","0.172472077126327","0.1242725458567","0.220671608395955","1"
"Yes","1998","Not Working","general elemantary","253","0.214387625342651","0.192438657640087","0.236336593045215","1"
"Yes","1998","Not Working","middle vocational","559","0.260381689744757","0.24307521304576","0.277688166443754","1"
"Yes","1998","Not Working","vocational + Abi","19","","","","1"
"Yes","1998","Not Working","higher vocational","59","0.34467801065517","0.279137991250345","0.410218030059996","1"
"Yes","1998","Not Working","higher education","89","0.228922549834199","0.189257980380116","0.268587119288281","1"
"Yes","1998","Full Time","general elemantary","36","0.0737960437367165","0.0544563589818992","0.0931357284915338","1"
"Yes","1998","Full Time","middle vocational","165","0.0652108169051476","0.0564255095022677","0.0739961243080275","1"
"Yes","1998","Full Time","vocational + Abi","9","","","","1"
"Yes","1998","Full Time","higher vocational","26","","","","1"
"Yes","1998","Full Time","higher education","41","0.0380268300369209","0.0269291599387961","0.0491245001350458","1"
"Yes","1998","Full Time","in school","","","","","1"
"Yes","1998","Full Time","inadequately","19","","","","1"
"No","1999","Full Time","in school","2","","","","2"
"No","1999","Full Time","inadequately","94","0.753530930025329","0.674766356523623","0.832295503527035","2"
"No","1999","Full Time","general elemantary","650","0.925182585614783","0.905465845474308","0.944899325755257","2"
"No","1999","Full Time","middle vocational","2834","0.923605451614703","0.914139597012805","0.933071306216602","2"
"No","1999","Full Time","vocational + Abi","266","0.973370853773712","0.954307882223413","0.992433825324011","2"
"No","1999","Full Time","higher vocational","448","0.928785090453022","0.905607910019817","0.951962270886227","2"
"No","1999","Full Time","higher education","1132","0.96450378646715","0.953901533973943","0.975106038960356","2"
"No","1999","Not Working","in school","270","0.97806944786418","0.960791061567046","0.995347834161314","2"
"No","1999","Not Working","inadequately","182","0.815756669375131","0.765100419380404","0.866412919369859","2"
"No","1999","Not Working","general elemantary","1023","0.768883511752721","0.745690186476043","0.7920768370294","2"
"No","1999","Not Working","middle vocational","1790","0.724394739794531","0.706294731273997","0.742494748315065","2"
"No","1999","Not Working","vocational + Abi","88","0.788010280860841","0.710203311434089","0.865817250287593","2"
"No","1999","Not Working","higher vocational","135","0.664293963028182","0.597496924990262","0.731091001066102","2"
"No","1999","Not Working","higher education","336","0.778586015224221","0.739112168597221","0.818059861851221","2"
"No","1999","Part Time","in school","43","1","1","1","2"
"No","1999","Part Time","inadequately","74","0.878317696511548","0.808818760484435","0.947816632538662","2"
"No","1999","Part Time","general elemantary","471","0.939571645868506","0.91870682972928","0.960436462007732","2"
"No","1999","Part Time","middle vocational","1477","0.916571255390413","0.902949012976076","0.93019349780475","2"
"No","1999","Part Time","vocational + Abi","123","0.960551608257582","0.926829236708156","0.994273979807008","2"
"No","1999","Part Time","higher vocational","148","0.952780248806868","0.919495597481032","0.986064900132703","2"
"No","1999","Part Time","higher education","353","0.927839012335442","0.901579828473801","0.954098196197083","2"
"Yes","1999","Part Time","in school","","","","","1"
"Yes","1999","Part Time","inadequately","11","","","","1"
"Yes","1999","Part Time","general elemantary","30","0.0604283541314943","0.0395635379922681","0.0812931702707205","1"
"Yes","1999","Part Time","middle vocational","106","0.0834287446095871","0.0698065021952504","0.0970509870239239","1"
"Yes","1999","Part Time","vocational + Abi","5","","","","1"
"Yes","1999","Part Time","higher vocational","8","","","","1"
"Yes","1999","Part Time","higher education","20","","","","1"
"Yes","1999","Not Working","in school","6","","","","1"
"Yes","1999","Not Working","inadequately","43","0.184243330624869","0.133587080630141","0.234899580619596","1"
"Yes","1999","Not Working","general elemantary","246","0.231116488247279","0.2079231629706","0.254309813523957","1"
"Yes","1999","Not Working","middle vocational","551","0.275605260205469","0.257505251684935","0.293705268726003","1"
"Yes","1999","Not Working","vocational + Abi","18","","","","1"
"Yes","1999","Not Working","higher vocational","57","0.335706036971818","0.268908998933898","0.402503075009738","1"
"Yes","1999","Not Working","higher education","89","0.221413984775779","0.181940138148779","0.26088783140278","1"
"Yes","1999","Full Time","general elemantary","34","0.0748174143852175","0.0551006742447432","0.0945341545256919","1"
"Yes","1999","Full Time","middle vocational","191","0.0763945483852966","0.0669286937833978","0.0858604029871954","1"
"Yes","1999","Full Time","vocational + Abi","8","","","","1"
"Yes","1999","Full Time","higher vocational","25","","","","1"
"Yes","1999","Full Time","higher education","38","0.0354962135328503","0.0248939610396441","0.0460984660260565","1"
"Yes","1999","Full Time","in school","","","","","1"
"Yes","1999","Full Time","inadequately","21","","","","1"
"No","2000","Full Time","in school","","","","","2"
"No","2000","Full Time","inadequately","71","0.770621757147845","0.682779497523049","0.858464016772641","2"
"No","2000","Full Time","general elemantary","802","0.928216944323775","0.91087415183084","0.94555973681671","2"
"No","2000","Full Time","middle vocational","5014","0.936269130763339","0.92970576307176","0.942832498454918","2"
"No","2000","Full Time","vocational + Abi","549","0.966345544077474","0.951475530048104","0.981215558106845","2"
"No","2000","Full Time","higher vocational","954","0.933264944624833","0.917858681387333","0.948671207862333","2"
"No","2000","Full Time","higher education","2152","0.958665683585942","0.95040924603966","0.966922121132223","2"
"No","2000","Not Working","in school","406","0.985376055080756","0.973784738787743","0.996967371373768","2"
"No","2000","Not Working","inadequately","203","0.861892408693571","0.818243059438727","0.905541757948415","2"
"No","2000","Not Working","general elemantary","1640","0.816528179839311","0.799483999260725","0.833572360417896","2"
"No","2000","Not Working","middle vocational","3641","0.756656110536151","0.744382006864169","0.768930214208133","2"
"No","2000","Not Working","vocational + Abi","250","0.847714665865547","0.80629056808098","0.889138763650113","2"
"No","2000","Not Working","higher vocational","378","0.710624187191152","0.671267901025916","0.749980473356388","2"
"No","2000","Not Working","higher education","704","0.80384888093904","0.777340875017001","0.830356886861079","2"
"No","2000","Part Time","in school","81","1","1","1","2"
"No","2000","Part Time","inadequately","66","0.858000942075679","0.780037798459808","0.935964085691551","2"
"No","2000","Part Time","general elemantary","678","0.927269749332277","0.908418292627559","0.946121206036995","2"
"No","2000","Part Time","middle vocational","2624","0.918566394803155","0.908480928736706","0.928651860869605","2"
"No","2000","Part Time","vocational + Abi","263","0.942288986510622","0.914626693600516","0.969951279420727","2"
"No","2000","Part Time","higher vocational","335","0.900414088674924","0.869694050526784","0.931134126823063","2"
"No","2000","Part Time","higher education","693","0.942763779918976","0.925970275285229","0.959557284552723","2"
"Yes","2000","Part Time","in school","","","","","1"
"Yes","2000","Part Time","inadequately","11","","","","1"
"Yes","2000","Part Time","general elemantary","51","0.0727302506677228","0.0538787939630049","0.0915817073724407","1"
"Yes","2000","Part Time","middle vocational","201","0.0814336051968446","0.0713481391303948","0.0915190712632943","1"
"Yes","2000","Part Time","vocational + Abi","10","","","","1"
"Yes","2000","Part Time","higher vocational","30","0.0995859113250764","0.068865873176937","0.130305949473216","1"
"Yes","2000","Part Time","higher education","42","0.0572362200810238","0.040442715447277","0.0740297247147706","1"
"Yes","2000","Not Working","in school","6","","","","1"
"Yes","2000","Not Working","inadequately","37","0.138107591306429","0.0944582420515854","0.181756940561273","1"
"Yes","2000","Not Working","general elemantary","341","0.18347182016069","0.166427639582104","0.200516000739275","1"
"Yes","2000","Not Working","middle vocational","1054","0.243343889463849","0.231069785791867","0.255617993135831","1"
"Yes","2000","Not Working","vocational + Abi","39","0.152285334134453","0.110861236349887","0.19370943191902","1"
"Yes","2000","Not Working","higher vocational","132","0.289375812808848","0.250019526643612","0.328732098974084","1"
"Yes","2000","Not Working","higher education","158","0.19615111906096","0.169643113138921","0.222659124982999","1"
"Yes","2000","Full Time","general elemantary","49","0.0717830556762249","0.0544402631832902","0.0891258481691597","1"
"Yes","2000","Full Time","middle vocational","307","0.063730869236661","0.0571675015450821","0.07029423692824","1"
"Yes","2000","Full Time","in school","3","","","","1"
"Yes","2000","Full Time","inadequately","17","","","","1"
"Yes","2000","Full Time","vocational + Abi","16","","","","1"
"Yes","2000","Full Time","higher vocational","54","0.0667350553751667","0.0513287921376668","0.0821413186126666","1"
"Yes","2000","Full Time","higher education","81","0.0413343164140583","0.0330778788677769","0.0495907539603397","1"
"No","2001","Full Time","in school","6","","","","2"
"No","2001","Full Time","inadequately","53","0.790100176160313","0.694011842502208","0.886188509818418","2"
"No","2001","Full Time","general elemantary","740","0.924292869455472","0.905869939772963","0.942715799137981","2"
"No","2001","Full Time","middle vocational","4519","0.943212801505207","0.936641570967417","0.949784032042997","2"
"No","2001","Full Time","vocational + Abi","493","0.959362930596308","0.942226685701414","0.976499175491201","2"
"No","2001","Full Time","higher vocational","817","0.933337080563582","0.916666132821069","0.950008028306094","2"
"No","2001","Full Time","higher education","1971","0.958517899929465","0.949873434805336","0.967162365053593","2"
"No","2001","Not Working","in school","421","0.985529214207413","0.974188925787147","0.996869502627679","2"
"No","2001","Not Working","inadequately","148","0.834358645863271","0.779898055238582","0.88881923648796","2"
"No","2001","Not Working","general elemantary","1338","0.806785397955222","0.787688602268896","0.825882193641547","2"
"No","2001","Not Working","middle vocational","3280","0.751157934603635","0.738135259898163","0.764180609309106","2"
"No","2001","Not Working","vocational + Abi","231","0.777679670062244","0.729063035365725","0.826296304758762","2"
"No","2001","Not Working","higher vocational","337","0.69344323685562","0.651536627479122","0.735349846232119","2"
"No","2001","Not Working","higher education","650","0.787356702181005","0.759212969942329","0.815500434419681","2"
"No","2001","Part Time","in school","115","0.99024192268542","0.972353507009864","1.00813033836097","2"
"No","2001","Part Time","inadequately","55","0.809481535275841","0.712508759710822","0.906454310840861","2"
"No","2001","Part Time","general elemantary","625","0.92301976572173","0.90276009496917","0.943279436474289","2"
"No","2001","Part Time","middle vocational","2427","0.9218078239818","0.911509975447117","0.932105672516483","2"
"No","2001","Part Time","vocational + Abi","277","0.950379217087593","0.925255296380545","0.975503137794642","2"
"No","2001","Part Time","higher vocational","324","0.893060280811813","0.860637871481823","0.925482690141802","2"
"No","2001","Part Time","higher education","650","0.927800117967417","0.908626921314443","0.946973314620391","2"
"Yes","2001","Part Time","in school","1","","","","1"
"Yes","2001","Part Time","inadequately","8","","","","1"
"Yes","2001","Part Time","general elemantary","40","0.0769802342782702","0.0567205635257107","0.0972399050308297","1"
"Yes","2001","Part Time","middle vocational","184","0.0781921760182","0.0678943274835172","0.0884900245528829","1"
"Yes","2001","Part Time","vocational + Abi","10","","","","1"
"Yes","2001","Part Time","higher vocational","25","","","","1"
