"ple0040","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Yes","1988","Couple + C. GT 16 ","direct migration background","59","0.178395472010285","0.144288062487961","0.21250288153261"
"Yes","1988","Couple + C. GT 16 ","indirect migration background","4","","",""
"Yes","1988","Couple + C. LE and GT 16","no migration background","34","0.0725834061353858","0.0506188819523763","0.0945479303183953"
"Yes","1988","Couple + C. LE and GT 16","direct migration background","22","","",""
"Yes","1988","Couple + C. LE and GT 16","indirect migration background","3","","",""
"No","1988","1-pers.-HH","no migration background","734","0.829130809775973","0.804205564234874","0.854056055317071"
"No","1988","1-pers.-HH","direct migration background","159","0.903471593194585","0.859465799374932","0.947477387014238"
"No","1988","1-pers.-HH","indirect migration background","11","","",""
"No","1988","(Married) couple without C. ","no migration background","1475","0.781919235464786","0.763086896072408","0.800751574857163"
"No","1988","(Married) couple without C. ","direct migration background","361","0.800807215281023","0.762473505210734","0.839140925351313"
"No","1988","(Married) couple without C. ","indirect migration background","14","","",""
"No","1988","Single parent ","no migration background","366","0.923426431564211","0.897202962880304","0.949649900248118"
"No","1988","Single parent ","direct migration background","97","0.928717644495943","0.879028405185285","0.978406883806601"
"No","1988","Single parent ","indirect migration background","12","","",""
"No","1988","Couple + C. LE 16 ","no migration background","1368","0.959246619994618","0.948962885046037","0.9695303549432"
"No","1988","Couple + C. LE 16 ","direct migration background","750","0.964135589538105","0.951043826222582","0.977227352853627"
"No","1988","Couple + C. LE 16 ","indirect migration background","26","","",""
"No","1988","Couple + C. GT 16 ","no migration background","1464","0.889091492992254","0.873851780722714","0.904331205261794"
"No","1988","Couple + C. GT 16 ","direct migration background","425","0.821604527989714","0.78749711846739","0.855711937512039"
"No","1988","Couple + C. GT 16 ","indirect migration background","84","0.962360135288155","0.922595262805495","1.00212500777082"
"No","1988","Couple + C. LE and GT 16","no migration background","502","0.927416593864614","0.905452069681605","0.949381118047624"
"No","1988","Couple + C. LE and GT 16","direct migration background","465","0.961894476025988","0.944890859786734","0.978898092265243"
"No","1988","Couple + C. LE and GT 16","indirect migration background","54","0.946485629146111","0.88806006866369","1.00491118962853"
"Yes","1989","1-pers.-HH","no migration background","155","0.189381579561245","0.163553087002188","0.215210072120302"
"Yes","1989","1-pers.-HH","direct migration background","15","","",""
"Yes","1989","1-pers.-HH","indirect migration background","1","","",""
"Yes","1989","(Married) couple without C. ","no migration background","387","0.232121030159631","0.212767347006387","0.251474713312875"
"Yes","1989","(Married) couple without C. ","direct migration background","55","0.194061440064779","0.155401991332728","0.232720888796831"
"Yes","1989","(Married) couple without C. ","indirect migration background","3","","",""
"Yes","1989","Single parent ","no migration background","28","","",""
"Yes","1989","Single parent ","direct migration background","7","","",""
"Yes","1989","Single parent ","indirect migration background","","","",""
"Yes","1989","Couple + C. LE 16 ","no migration background","53","0.0439962997715523","0.0331797409943171","0.0548128585487875"
"Yes","1989","Couple + C. LE 16 ","direct migration background","14","","",""
"Yes","1989","Couple + C. LE 16 ","indirect migration background","","","",""
"Yes","1989","Couple + C. GT 16 ","no migration background","147","0.103996707668174","0.0887508335829414","0.119242581753407"
"Yes","1989","Couple + C. GT 16 ","direct migration background","58","0.146290777125213","0.114968226374896","0.177613327875529"
"Yes","1989","Couple + C. GT 16 ","indirect migration background","4","","",""
"Yes","1989","Couple + C. LE and GT 16","no migration background","28","","",""
"Yes","1989","Couple + C. LE and GT 16","direct migration background","26","","",""
"Yes","1989","Couple + C. LE and GT 16","indirect migration background","2","","",""
"No","1989","1-pers.-HH","no migration background","729","0.810618420438755","0.784789927879698","0.836446912997812"
"No","1989","1-pers.-HH","direct migration background","150","0.8948514988583","0.84804747985404","0.941655517862561"
"No","1989","1-pers.-HH","indirect migration background","10","","",""
"No","1989","(Married) couple without C. ","no migration background","1441","0.767878969840369","0.748525286687125","0.787232652993613"
"No","1989","(Married) couple without C. ","direct migration background","347","0.80593855993522","0.767279111203169","0.844598008667272"
"No","1989","(Married) couple without C. ","indirect migration background","20","","",""
"No","1989","Single parent ","no migration background","334","0.914888096936481","0.88614239321645","0.943633800656512"
"No","1989","Single parent ","direct migration background","91","0.916220480043915","0.86136702538063","0.9710739347072"
"No","1989","Single parent ","indirect migration background","12","","",""
"No","1989","Couple + C. LE 16 ","no migration background","1328","0.956003700228448","0.945187141451212","0.966820259005683"
"No","1989","Couple + C. LE 16 ","direct migration background","716","0.971778392896885","0.959765125306957","0.983791660486813"
"No","1989","Couple + C. LE 16 ","indirect migration background","25","","",""
"No","1989","Couple + C. GT 16 ","no migration background","1393","0.896003292331826","0.880757418246593","0.911249166417058"
"No","1989","Couple + C. GT 16 ","direct migration background","431","0.853709222874787","0.822386672124471","0.885031773625104"
"No","1989","Couple + C. GT 16 ","indirect migration background","104","0.962845399474391","0.927173947173167","0.998516851775616"
"No","1989","Couple + C. LE and GT 16","no migration background","433","0.936948784583269","0.914761595435952","0.959135973730586"
"No","1989","Couple + C. LE and GT 16","direct migration background","432","0.960407382296861","0.942548667358728","0.978266097234994"
"No","1989","Couple + C. LE and GT 16","indirect migration background","67","0.980995442647196","0.948778381611941","1.01321250368245"
"Yes","1990","1-pers.-HH","no migration background","","","",""
"Yes","1990","1-pers.-HH","direct migration background","","","",""
"Yes","1990","1-pers.-HH","indirect migration background","","","",""
"Yes","1990","(Married) couple without C. ","no migration background","","","",""
"Yes","1990","(Married) couple without C. ","direct migration background","","","",""
"Yes","1990","(Married) couple without C. ","indirect migration background","","","",""
"Yes","1990","Single parent ","no migration background","","","",""
"Yes","1990","Single parent ","direct migration background","","","",""
"Yes","1990","Single parent ","indirect migration background","","","",""
"Yes","1990","Couple + C. LE 16 ","no migration background","","","",""
"Yes","1990","Couple + C. LE 16 ","direct migration background","","","",""
"Yes","1990","Couple + C. LE 16 ","indirect migration background","","","",""
"Yes","1990","Couple + C. GT 16 ","no migration background","","","",""
"Yes","1990","Couple + C. GT 16 ","direct migration background","","","",""
"Yes","1990","Couple + C. GT 16 ","indirect migration background","","","",""
"Yes","1990","Couple + C. LE and GT 16","no migration background","","","",""
"Yes","1990","Couple + C. LE and GT 16","direct migration background","","","",""
"Yes","1990","Couple + C. LE and GT 16","indirect migration background","","","",""
"No","1990","1-pers.-HH","no migration background","","","",""
"No","1990","1-pers.-HH","direct migration background","","","",""
"No","1990","1-pers.-HH","indirect migration background","","","",""
"No","1990","(Married) couple without C. ","no migration background","","","",""
"No","1990","(Married) couple without C. ","direct migration background","","","",""
"No","1990","(Married) couple without C. ","indirect migration background","","","",""
"No","1990","Single parent ","no migration background","","","",""
"No","1990","Single parent ","direct migration background","","","",""
"No","1990","Single parent ","indirect migration background","","","",""
"No","1990","Couple + C. LE 16 ","no migration background","","","",""
"No","1990","Couple + C. LE 16 ","direct migration background","","","",""
"No","1990","Couple + C. LE 16 ","indirect migration background","","","",""
"No","1990","Couple + C. GT 16 ","no migration background","","","",""
"No","1990","Couple + C. GT 16 ","direct migration background","","","",""
"No","1990","Couple + C. GT 16 ","indirect migration background","","","",""
"No","1990","Couple + C. LE and GT 16","no migration background","","","",""
"No","1990","Couple + C. LE and GT 16","direct migration background","","","",""
"No","1990","Couple + C. LE and GT 16","indirect migration background","","","",""
"Yes","1991","1-pers.-HH","no migration background","154","0.193454280670934","0.167008198234841","0.219900363107026"
"Yes","1991","1-pers.-HH","direct migration background","17","","",""
"Yes","1991","1-pers.-HH","indirect migration background","3","","",""
"Yes","1991","(Married) couple without C. ","no migration background","397","0.240019340421485","0.220562636473596","0.259476044369373"
"Yes","1991","(Married) couple without C. ","direct migration background","71","0.223797293650331","0.184125653657105","0.263468933643557"
"Yes","1991","(Married) couple without C. ","indirect migration background","1","","",""
"Yes","1991","Single parent ","no migration background","35","0.0929277317315899","0.0636207543600279","0.122234709103152"
"Yes","1991","Single parent ","direct migration background","5","","",""
"Yes","1991","Single parent ","indirect migration background","","","",""
"Yes","1991","Couple + C. LE 16 ","no migration background","45","0.0327229359606834","0.0233123991337571","0.0421334727876097"
"Yes","1991","Couple + C. LE 16 ","direct migration background","21","","",""
"Yes","1991","Couple + C. LE 16 ","indirect migration background","1","","",""
"Yes","1991","Couple + C. GT 16 ","no migration background","136","0.108432495842855","0.0919077237136936","0.124957267972016"
"Yes","1991","Couple + C. GT 16 ","direct migration background","61","0.137550558079924","0.106770208070483","0.168330908089365"
"Yes","1991","Couple + C. GT 16 ","indirect migration background","3","","",""
"Yes","1991","Couple + C. LE and GT 16","no migration background","30","0.0753240531857575","0.0498404341508578","0.100807672220657"
"Yes","1991","Couple + C. LE and GT 16","direct migration background","20","","",""
"Yes","1991","Couple + C. LE and GT 16","indirect migration background","1","","",""
"No","1991","1-pers.-HH","no migration background","703","0.806545719329066","0.780099636892974","0.832991801765159"
"No","1991","1-pers.-HH","direct migration background","142","0.866548587150779","0.813690970594901","0.919406203706656"
"No","1991","1-pers.-HH","indirect migration background","16","","",""
"No","1991","(Married) couple without C. ","no migration background","1454","0.759980659578515","0.740523955630627","0.779437363526404"
"No","1991","(Married) couple without C. ","direct migration background","353","0.776202706349669","0.736531066356443","0.815874346342895"
"No","1991","(Married) couple without C. ","indirect migration background","28","","",""
"No","1991","Single parent ","no migration background","342","0.90707226826841","0.877765290896848","0.936379245639972"
"No","1991","Single parent ","direct migration background","77","0.954291988857589","0.909087874376508","0.999496103338671"
"No","1991","Single parent ","indirect migration background","21","","",""
"No","1991","Couple + C. LE 16 ","no migration background","1328","0.967277064039317","0.95786652721239","0.976687600866243"
"No","1991","Couple + C. LE 16 ","direct migration background","662","0.958995478174934","0.944123734387289","0.97386722196258"
"No","1991","Couple + C. LE 16 ","indirect migration background","29","","",""
"No","1991","Couple + C. GT 16 ","no migration background","1224","0.891567504157145","0.875042732027984","0.908092276286307"
"No","1991","Couple + C. GT 16 ","direct migration background","420","0.862449441920076","0.831669091910635","0.893229791929517"
"No","1991","Couple + C. GT 16 ","indirect migration background","133","0.982339172622337","0.960202370091623","1.00447597515305"
"No","1991","Couple + C. LE and GT 16","no migration background","382","0.924675946814242","0.899192327779343","0.950159565849142"
"No","1991","Couple + C. LE and GT 16","direct migration background","363","0.954163988792465","0.933219796170398","0.975108181414532"
"No","1991","Couple + C. LE and GT 16","indirect migration background","94","0.989316639675753","0.968643431239484","1.00998984811202"
"Yes","1992","1-pers.-HH","no migration background","192","0.184932702379934","0.162345951984473","0.207519452775395"
"Yes","1992","1-pers.-HH","direct migration background","19","","",""
"Yes","1992","1-pers.-HH","indirect migration background","2","","",""
"Yes","1992","(Married) couple without C. ","no migration background","523","0.225320202373689","0.209584543122979","0.2410558616244"
"Yes","1992","(Married) couple without C. ","direct migration background","89","0.231043643399432","0.193723104266972","0.268364182531892"
"Yes","1992","(Married) couple without C. ","indirect migration background","1","","",""
"Yes","1992","Single parent ","no migration background","44","0.0838677647064993","0.0595227502933997","0.108212779119599"
"Yes","1992","Single parent ","direct migration background","8","","",""
"Yes","1992","Single parent ","indirect migration background","","","",""
"Yes","1992","Couple + C. LE 16 ","no migration background","82","0.0323290417211902","0.0255408426975125","0.0391172407448678"
"Yes","1992","Couple + C. LE 16 ","direct migration background","20","","",""
"Yes","1992","Couple + C. LE 16 ","indirect migration background","2","","",""
"Yes","1992","Couple + C. GT 16 ","no migration background","190","0.107225396133136","0.0937528985598204","0.120697893706452"
"Yes","1992","Couple + C. GT 16 ","direct migration background","66","0.118457363874478","0.0903565481043155","0.14655817964464"
"Yes","1992","Couple + C. GT 16 ","indirect migration background","5","","",""
"Yes","1992","Couple + C. LE and GT 16","no migration background","33","0.0598893466157994","0.0421331351832873","0.0776455580483114"
"Yes","1992","Couple + C. LE and GT 16","direct migration background","18","","",""
"Yes","1992","Couple + C. LE and GT 16","indirect migration background","2","","",""
"No","1992","1-pers.-HH","no migration background","943","0.815067297620066","0.792480547224605","0.837654048015527"
"No","1992","1-pers.-HH","direct migration background","157","0.857507139081153","0.805864648093742","0.909149630068564"
"No","1992","1-pers.-HH","indirect migration background","19","","",""
"No","1992","(Married) couple without C. ","no migration background","2185","0.774679797626311","0.7589441383756","0.790415456877021"
"No","1992","(Married) couple without C. ","direct migration background","401","0.768956356600568","0.731635817468108","0.806276895733028"
"No","1992","(Married) couple without C. ","indirect migration background","27","","",""
"No","1992","Single parent ","no migration background","454","0.916132235293501","0.891787220880401","0.9404772497066"
"No","1992","Single parent ","direct migration background","95","0.939310913388356","0.893201514191869","0.985420312584844"
"No","1992","Single parent ","indirect migration background","32","1","1","1"
"No","1992","Couple + C. LE 16 ","no migration background","2526","0.96767095827881","0.960882759255132","0.974459157302488"
"No","1992","Couple + C. LE 16 ","direct migration background","607","0.950127079888255","0.933088336298987","0.967165823477522"
"No","1992","Couple + C. LE 16 ","indirect migration background","35","0.821183412023097","0.697710635306424","0.944656188739769"
"No","1992","Couple + C. GT 16 ","no migration background","1836","0.892774603866864","0.879302106293548","0.90624710144018"
"No","1992","Couple + C. GT 16 ","direct migration background","442","0.881542636125522","0.85344182035536","0.909643451895684"
"No","1992","Couple + C. GT 16 ","indirect migration background","159","0.977462485026985","0.95474662257937","1.0001783474746"
"No","1992","Couple + C. LE and GT 16","no migration background","653","0.940110653384201","0.922354441951689","0.957866864816713"
"No","1992","Couple + C. LE and GT 16","direct migration background","343","0.947460013664846","0.924444540228671","0.970475487101022"
"No","1992","Couple + C. LE and GT 16","indirect migration background","100","0.98850984491381","0.967827420306557","1.00919226952106"
"Yes","1993","1-pers.-HH","no migration background","","","",""
"Yes","1993","1-pers.-HH","direct migration background","","","",""
"Yes","1993","1-pers.-HH","indirect migration background","","","",""
"Yes","1993","(Married) couple without C. ","no migration background","","","",""
"Yes","1993","(Married) couple without C. ","direct migration background","","","",""
"Yes","1993","(Married) couple without C. ","indirect migration background","","","",""
"Yes","1993","Single parent ","no migration background","","","",""
"Yes","1993","Single parent ","direct migration background","","","",""
"Yes","1993","Single parent ","indirect migration background","","","",""
"Yes","1993","Couple + C. LE 16 ","no migration background","","","",""
"Yes","1993","Couple + C. LE 16 ","direct migration background","","","",""
"Yes","1993","Couple + C. LE 16 ","indirect migration background","","","",""
"Yes","1993","Couple + C. GT 16 ","no migration background","","","",""
"Yes","1993","Couple + C. GT 16 ","direct migration background","","","",""
"Yes","1993","Couple + C. GT 16 ","indirect migration background","","","",""
"Yes","1993","Couple + C. LE and GT 16","no migration background","","","",""
"Yes","1993","Couple + C. LE and GT 16","direct migration background","","","",""
"Yes","1993","Couple + C. LE and GT 16","indirect migration background","","","",""
"No","1993","1-pers.-HH","no migration background","","","",""
"No","1993","1-pers.-HH","direct migration background","","","",""
"No","1993","1-pers.-HH","indirect migration background","","","",""
"No","1993","(Married) couple without C. ","no migration background","","","",""
"No","1993","(Married) couple without C. ","direct migration background","","","",""
"No","1993","(Married) couple without C. ","indirect migration background","","","",""
"No","1993","Single parent ","no migration background","","","",""
"No","1993","Single parent ","direct migration background","","","",""
"No","1993","Single parent ","indirect migration background","","","",""
"No","1993","Couple + C. LE 16 ","no migration background","","","",""
"No","1993","Couple + C. LE 16 ","direct migration background","","","",""
"No","1993","Couple + C. LE 16 ","indirect migration background","","","",""
"No","1993","Couple + C. GT 16 ","no migration background","","","",""
"No","1993","Couple + C. GT 16 ","direct migration background","","","",""
