"ple0040","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Yes","1991","Lower Saxony","Full Time","23","","","","1"
"Yes","1991","Hesse","Not Working","68","0.23907037238588","0.192556557950874","0.285584186820885","1"
"Yes","1991","Rhineland-Palatinate,Saarland","Full Time","24","","","","1"
"Yes","1991","Rhineland-Palatinate,Saarland","Part Time","4","","","","1"
"Yes","1991","Mecklenburg-Western Pomerania","Full Time","","","","","1"
"Yes","1991","Mecklenburg-Western Pomerania","Part Time","","","","","1"
"Yes","1991","Mecklenburg-Western Pomerania","Not Working","","","","","1"
"Yes","1991","Saxony","Full Time","","","","","1"
"Yes","1991","Saxony","Part Time","","","","","1"
"Yes","1991","Lower Saxony","Part Time","12","","","","1"
"Yes","1991","Lower Saxony","Not Working","73","0.239682057673055","0.196125826934279","0.283238288411831","1"
"Yes","1991","Bremen","Full Time","1","","","","1"
"Yes","1991","Bremen","Part Time","1","","","","1"
"Yes","1991","Bremen","Not Working","14","","","","1"
"Yes","1991","North Rhine-Westphalia","Full Time","81","0.0799174463220991","0.064245123536577","0.0955897691076212","1"
"Yes","1991","North Rhine-Westphalia","Part Time","26","","","","1"
"Yes","1991","North Rhine-Westphalia","Not Working","213","0.288941451036126","0.260011356654076","0.317871545418176","1"
"Yes","1991","Hesse","Full Time","27","","","","1"
"Yes","1991","Hesse","Part Time","16","","","","1"
"Yes","1991","Saxony","Not Working","","","","","1"
"Yes","1991","Saxony-Anhalt","Full Time","","","","","1"
"Yes","1991","Saxony-Anhalt","Part Time","","","","","1"
"Yes","1991","Saxony-Anhalt","Not Working","","","","","1"
"Yes","1991","Thuringia","Full Time","","","","","1"
"Yes","1991","Thuringia","Part Time","","","","","1"
"Yes","1991","Thuringia","Not Working","","","","","1"
"No","1992","Schleswig-Holstein","Full Time","109","0.959715959030708","0.923779354228637","0.995652563832779","2"
"No","1992","Schleswig-Holstein","Part Time","55","0.943747277604597","0.884954806582531","1.00253974862666","2"
"No","1992","Schleswig-Holstein","Not Working","68","0.685086243192531","0.591189051360865","0.778983435024198","2"
"No","1992","Hesse","Part Time","165","0.902827187000262","0.85955722236076","0.946097151639765","2"
"No","1992","Hesse","Not Working","243","0.723159182037601","0.673748047213629","0.772570316861572","2"
"No","1992","Rhineland-Palatinate,Saarland","Part Time","109","0.957056303592127","0.91967733399691","0.994435273187344","2"
"No","1992","Rhineland-Palatinate,Saarland","Not Working","191","0.730640780535455","0.675316281363955","0.785965279706954","2"
"No","1992","Baden-Württemberg","Full Time","836","0.932220319924939","0.915705945477323","0.948734694372555","2"
"No","1992","Bavaria","Full Time","771","0.95241287090264","0.937715557656408","0.967110184148873","2"
"No","1992","Hamburg","Full Time","66","0.953340420692046","0.90357611392536","1.00310472745873","2"
"No","1992","Hamburg","Part Time","19","","","","2"
"No","1992","Hamburg","Not Working","50","0.71761140625122","0.605559180347376","0.829663632155064","2"
"No","1992","Lower Saxony","Full Time","398","0.922390269712002","0.897101406531606","0.947679132892398","2"
"No","1992","Lower Saxony","Part Time","160","0.935483167213727","0.898444167713991","0.972522166713462","2"
"No","1992","Bremen","Part Time","11","","","","2"
"No","1992","Bremen","Not Working","31","0.705608020130772","0.573899485897854","0.837316554363689","2"
"No","1992","North Rhine-Westphalia","Full Time","1054","0.924646308411758","0.909283109608518","0.940009507214998","2"
"No","1992","North Rhine-Westphalia","Part Time","435","0.930846260248405","0.907711025104231","0.953981495392579","2"
"No","1992","North Rhine-Westphalia","Not Working","705","0.711244182162301","0.681832124623627","0.740656239700975","2"
"No","1992","Hesse","Full Time","424","0.940594746318749","0.918730293040623","0.962459199596874","2"
"No","1992","Rhineland-Palatinate,Saarland","Full Time","270","0.902676493025108","0.868853500898404","0.936499485151812","2"
"No","1992","Baden-Württemberg","Part Time","316","0.899016256906402","0.867082902368619","0.930949611444186","2"
"No","1992","Baden-Württemberg","Not Working","429","0.796753942205514","0.762199617880894","0.831308266530134","2"
"No","1992","Lower Saxony","Not Working","287","0.766026201947729","0.722474994177947","0.809577409717512","2"
"No","1992","Bremen","Full Time","33","0.955718779333815","0.886570164560829","1.0248673941068","2"
"No","1992","Bavaria","Part Time","296","0.926063418795977","0.897167077293678","0.954959760298275","2"
"No","1992","Bavaria","Not Working","408","0.762071743666133","0.725043153638958","0.799100333693309","2"
"No","1992","Berlin","Full Time","302","0.933390346190526","0.905985032869134","0.960795659511917","2"
"No","1992","Berlin","Part Time","91","0.876822880679087","0.813355520138929","0.940290241219246","2"
"No","1992","Berlin","Not Working","128","0.677379574139006","0.607516796912332","0.747242351365681","2"
"No","1992","Brandenburg","Full Time","352","0.934122118606436","0.908879594712415","0.959364642500457","2"
"No","1992","Brandenburg","Part Time","117","0.990316838648334","0.972648213644181","1.00798546365249","2"
"No","1992","Brandenburg","Not Working","137","0.767962634733747","0.705597657975989","0.830327611491506","2"
"No","1992","Mecklenburg-Western Pomerania","Full Time","212","0.949549957134694","0.92075865660296","0.978341257666428","2"
"No","1992","Mecklenburg-Western Pomerania","Part Time","87","0.954837067533295","0.912170952822732","0.997503182243859","2"
"No","1992","Mecklenburg-Western Pomerania","Not Working","80","0.813352895009606","0.735003359548516","0.891702430470696","2"
"No","1992","Saxony","Full Time","605","0.965232655976268","0.950893747872978","0.979571564079557","2"
"No","1992","Saxony-Anhalt","Full Time","398","0.958329948216072","0.939126864469975","0.977533031962169","2"
"No","1992","Saxony-Anhalt","Part Time","136","0.902933984330005","0.854580425229758","0.951287543430251","2"
"No","1992","Saxony","Part Time","206","0.939133228265512","0.907395664841299","0.970870791689724","2"
"No","1992","Saxony","Not Working","242","0.821928731423452","0.778492317177773","0.86536514566913","2"
"No","1992","Saxony-Anhalt","Not Working","164","0.821652901741474","0.768731994259026","0.874573809223922","2"
"No","1992","Thuringia","Full Time","344","0.961701757517079","0.941681467453634","0.981722047580524","2"
"No","1992","Thuringia","Part Time","139","0.97135747333993","0.944114026671698","0.998600920008161","2"
"No","1992","Thuringia","Not Working","152","0.812898455597477","0.756083111802511","0.869713799392442","2"
"Yes","1992","Schleswig-Holstein","Full Time","6","","","","1"
"Yes","1992","Schleswig-Holstein","Part Time","4","","","","1"
"Yes","1992","Schleswig-Holstein","Not Working","26","","","","1"
"Yes","1992","Hamburg","Full Time","3","","","","1"
"Yes","1992","Rhineland-Palatinate,Saarland","Not Working","56","0.269359219464545","0.214034720293046","0.324683718636045","1"
"Yes","1992","Baden-Württemberg","Full Time","54","0.067779680075061","0.0512653056274445","0.0842940545226774","1"
"Yes","1992","Baden-Württemberg","Part Time","26","","","","1"
"Yes","1992","Baden-Württemberg","Not Working","92","0.203246057794486","0.168691733469866","0.237800382119106","1"
"Yes","1992","Bavaria","Full Time","35","0.0475871290973596","0.0328898158511271","0.0622844423435922","1"
"Yes","1992","Bavaria","Part Time","19","","","","1"
"Yes","1992","Bavaria","Not Working","100","0.237928256333867","0.200899666306691","0.274956846361042","1"
"Yes","1992","Berlin","Full Time","16","","","","1"
"Yes","1992","Berlin","Part Time","12","","","","1"
"Yes","1992","Berlin","Not Working","44","0.322620425860994","0.252757648634319","0.392483203087668","1"
"Yes","1992","Brandenburg","Full Time","19","","","","1"
"Yes","1992","Brandenburg","Part Time","1","","","","1"
"Yes","1992","Brandenburg","Not Working","39","0.232037365266253","0.169672388508494","0.294402342024011","1"
"Yes","1992","Hamburg","Part Time","","","","","1"
"Yes","1992","Hamburg","Not Working","12","","","","1"
"Yes","1992","Lower Saxony","Full Time","32","0.0776097302879979","0.0523208671076022","0.102898593468394","1"
"Yes","1992","Hesse","Not Working","72","0.276840817962399","0.227429683138428","0.326251952786371","1"
"Yes","1992","Rhineland-Palatinate,Saarland","Full Time","25","","","","1"
"Yes","1992","Rhineland-Palatinate,Saarland","Part Time","4","","","","1"
"Yes","1992","Mecklenburg-Western Pomerania","Full Time","10","","","","1"
"Yes","1992","Mecklenburg-Western Pomerania","Part Time","4","","","","1"
"Yes","1992","Mecklenburg-Western Pomerania","Not Working","15","","","","1"
"Yes","1992","Saxony","Full Time","22","","","","1"
"Yes","1992","Saxony","Part Time","12","","","","1"
"Yes","1992","Lower Saxony","Part Time","9","","","","1"
"Yes","1992","Lower Saxony","Not Working","76","0.233973798052271","0.190422590282488","0.277525005822053","1"
"Yes","1992","Bremen","Full Time","1","","","","1"
"Yes","1992","Bremen","Part Time","1","","","","1"
"Yes","1992","Bremen","Not Working","15","","","","1"
"Yes","1992","North Rhine-Westphalia","Full Time","80","0.0753536915882417","0.0599904927850015","0.0907168903914819","1"
"Yes","1992","North Rhine-Westphalia","Part Time","27","","","","1"
"Yes","1992","North Rhine-Westphalia","Not Working","207","0.288755817837699","0.259343760299025","0.318167875376373","1"
"Yes","1992","Hesse","Full Time","25","","","","1"
"Yes","1992","Hesse","Part Time","15","","","","1"
"Yes","1992","Saxony","Not Working","56","0.178071268576548","0.13463485433087","0.221507682822227","1"
"Yes","1992","Saxony-Anhalt","Full Time","18","","","","1"
"Yes","1992","Saxony-Anhalt","Part Time","8","","","","1"
"Yes","1992","Saxony-Anhalt","Not Working","37","0.178347098258526","0.125426190776078","0.231268005740974","1"
"Yes","1992","Thuringia","Full Time","9","","","","1"
"Yes","1992","Thuringia","Part Time","5","","","","1"
"Yes","1992","Thuringia","Not Working","29","","","","1"
"No","1993","Schleswig-Holstein","Full Time","","","","","2"
"No","1993","Schleswig-Holstein","Part Time","","","","","2"
"No","1993","Schleswig-Holstein","Not Working","","","","","2"
"No","1993","Hamburg","Full Time","","","","","2"
"No","1993","Hamburg","Part Time","","","","","2"
"No","1993","Hamburg","Not Working","","","","","2"
"No","1993","Lower Saxony","Full Time","","","","","2"
"No","1993","Lower Saxony","Part Time","","","","","2"
"No","1993","Hesse","Part Time","","","","","2"
"No","1993","Hesse","Not Working","","","","","2"
"No","1993","Rhineland-Palatinate,Saarland","Part Time","","","","","2"
"No","1993","Rhineland-Palatinate,Saarland","Not Working","","","","","2"
"No","1993","Baden-Württemberg","Full Time","","","","","2"
"No","1993","Bavaria","Full Time","","","","","2"
"No","1993","Lower Saxony","Not Working","","","","","2"
"No","1993","Bremen","Full Time","","","","","2"
"No","1993","Bremen","Part Time","","","","","2"
"No","1993","Bremen","Not Working","","","","","2"
"No","1993","North Rhine-Westphalia","Full Time","","","","","2"
"No","1993","North Rhine-Westphalia","Part Time","","","","","2"
"No","1993","North Rhine-Westphalia","Not Working","","","","","2"
"No","1993","Hesse","Full Time","","","","","2"
"No","1993","Rhineland-Palatinate,Saarland","Full Time","","","","","2"
"No","1993","Baden-Württemberg","Part Time","","","","","2"
"No","1993","Baden-Württemberg","Not Working","","","","","2"
"No","1993","Bavaria","Part Time","","","","","2"
"No","1993","Bavaria","Not Working","","","","","2"
"No","1993","Berlin","Full Time","","","","","2"
"No","1993","Berlin","Part Time","","","","","2"
"No","1993","Berlin","Not Working","","","","","2"
"No","1993","Brandenburg","Full Time","","","","","2"
"No","1993","Brandenburg","Part Time","","","","","2"
"No","1993","Brandenburg","Not Working","","","","","2"
"No","1993","Mecklenburg-Western Pomerania","Full Time","","","","","2"
"No","1993","Mecklenburg-Western Pomerania","Part Time","","","","","2"
"No","1993","Mecklenburg-Western Pomerania","Not Working","","","","","2"
"No","1993","Saxony","Full Time","","","","","2"
"No","1993","Saxony-Anhalt","Full Time","","","","","2"
"No","1993","Saxony-Anhalt","Part Time","","","","","2"
"No","1993","Saxony","Part Time","","","","","2"
"No","1993","Saxony","Not Working","","","","","2"
"No","1993","Saxony-Anhalt","Not Working","","","","","2"
"No","1993","Thuringia","Full Time","","","","","2"
"No","1993","Thuringia","Part Time","","","","","2"
"No","1993","Thuringia","Not Working","","","","","2"
"Yes","1993","Schleswig-Holstein","Full Time","","","","","1"
"Yes","1993","Schleswig-Holstein","Part Time","","","","","1"
"Yes","1993","Schleswig-Holstein","Not Working","","","","","1"
"Yes","1993","Hamburg","Full Time","","","","","1"
"Yes","1993","Hamburg","Part Time","","","","","1"
"Yes","1993","Hamburg","Not Working","","","","","1"
"Yes","1993","Lower Saxony","Full Time","","","","","1"
"Yes","1993","Lower Saxony","Part Time","","","","","1"
"Yes","1993","Rhineland-Palatinate,Saarland","Not Working","","","","","1"
"Yes","1993","Baden-Württemberg","Full Time","","","","","1"
"Yes","1993","Baden-Württemberg","Part Time","","","","","1"
"Yes","1993","Baden-Württemberg","Not Working","","","","","1"
"Yes","1993","Bavaria","Full Time","","","","","1"
"Yes","1993","Bavaria","Part Time","","","","","1"
"Yes","1993","Bavaria","Not Working","","","","","1"
"Yes","1993","Berlin","Full Time","","","","","1"
"Yes","1993","Berlin","Part Time","","","","","1"
"Yes","1993","Berlin","Not Working","","","","","1"
"Yes","1993","Brandenburg","Full Time","","","","","1"
"Yes","1993","Brandenburg","Part Time","","","","","1"
"Yes","1993","Brandenburg","Not Working","","","","","1"
"Yes","1993","Lower Saxony","Not Working","","","","","1"
"Yes","1993","Bremen","Full Time","","","","","1"
"Yes","1993","Bremen","Part Time","","","","","1"
"Yes","1993","Hesse","Not Working","","","","","1"
"Yes","1993","Rhineland-Palatinate,Saarland","Full Time","","","","","1"
"Yes","1993","Rhineland-Palatinate,Saarland","Part Time","","","","","1"
"Yes","1993","Mecklenburg-Western Pomerania","Full Time","","","","","1"
"Yes","1993","Mecklenburg-Western Pomerania","Part Time","","","","","1"
"Yes","1993","Mecklenburg-Western Pomerania","Not Working","","","","","1"
"Yes","1993","Saxony","Full Time","","","","","1"
"Yes","1993","Saxony","Part Time","","","","","1"
"Yes","1993","Bremen","Not Working","","","","","1"
"Yes","1993","North Rhine-Westphalia","Full Time","","","","","1"
"Yes","1993","North Rhine-Westphalia","Part Time","","","","","1"
"Yes","1993","North Rhine-Westphalia","Not Working","","","","","1"
"Yes","1993","Hesse","Full Time","","","","","1"
"Yes","1993","Hesse","Part Time","","","","","1"
"Yes","1993","Saxony","Not Working","","","","","1"
"Yes","1993","Saxony-Anhalt","Full Time","","","","","1"
"Yes","1993","Saxony-Anhalt","Part Time","","","","","1"
"Yes","1993","Saxony-Anhalt","Not Working","","","","","1"
"Yes","1993","Thuringia","Full Time","","","","","1"
"Yes","1993","Thuringia","Part Time","","","","","1"
"Yes","1993","Thuringia","Not Working","","","","","1"
"No","1994","Schleswig-Holstein","Full Time","113","0.947655785414103","0.907639731149332","0.987671839678874","2"
"No","1994","Schleswig-Holstein","Part Time","58","0.91274879800345","0.843063821095838","0.982433774911063","2"
"No","1994","Schleswig-Holstein","Not Working","81","0.783423051223846","0.702689811699725","0.864156290747967","2"
"No","1994","Hamburg","Full Time","53","0.915581486227562","0.843407944895288","0.987755027559836","2"
"No","1994","Hamburg","Part Time","23","","","","2"
"No","1994","Hamburg","Not Working","49","0.712041987167442","0.597466990959225","0.826616983375659","2"
"No","1994","Lower Saxony","Full Time","388","0.927991533844258","0.903150754742607","0.952832312945909","2"
"No","1994","Hesse","Part Time","166","0.932997871969333","0.89626772089379","0.969728023044876","2"
"No","1994","Rhineland-Palatinate,Saarland","Part Time","94","0.96796523869168","0.932922111839677","1.00300836554368","2"
"No","1994","Rhineland-Palatinate,Saarland","Not Working","204","0.735107104953687","0.681572043886069","0.788642166021305","2"
"No","1994","Bavaria","Full Time","743","0.953660112384329","0.938831048433413","0.968489176335245","2"
"No","1994","Lower Saxony","Part Time","173","0.913424020094531","0.873332538060786","0.953515502128275","2"
"No","1994","Lower Saxony","Not Working","285","0.776806877061746","0.733674488094204","0.819939266029288","2"
"No","1994","Bremen","Full Time","26","","","","2"
"No","1994","Bremen","Part Time","14","","","","2"
"No","1994","Bremen","Not Working","36","0.698980549304257","0.569215631155571","0.828745467452942","2"
"No","1994","North Rhine-Westphalia","Part Time","438","0.923513138610724","0.899485332359153","0.947540944862294","2"
"No","1994","North Rhine-Westphalia","Not Working","684","0.700856786874021","0.670757831071912","0.730955742676129","2"
"No","1994","Hesse","Full Time","388","0.955741544437568","0.935784952871842","0.975698136003295","2"
"No","1994","Hesse","Not Working","250","0.743141813254249","0.695347290441335","0.790936336067163","2"
"No","1994","Rhineland-Palatinate,Saarland","Full Time","253","0.913925195275279","0.880715403103949","0.947134987446609","2"
"No","1994","Baden-Württemberg","Full Time","762","0.945536621815679","0.929899194819064","0.961174048812294","2"
"No","1994","Baden-Württemberg","Part Time","338","0.910767179213235","0.881318702321902","0.940215656104569","2"
"No","1994","Baden-Württemberg","Not Working","464","0.8123395139706","0.779972890553916","0.844706137387285","2"
"No","1994","North Rhine-Westphalia","Full Time","1005","0.917454461678357","0.901049534585513","0.933859388771201","2"
"No","1994","Bavaria","Part Time","282","0.924351133838058","0.89477110425608","0.953931163420035","2"
"No","1994","Bavaria","Not Working","404","0.774586245104149","0.737738602049644","0.811433888158655","2"
"No","1994","Berlin","Full Time","249","0.920759324596236","0.888480396967866","0.953038252224607","2"
"No","1994","Berlin","Part Time","103","0.911335486392335","0.85821453957573","0.964456433208939","2"
"No","1994","Berlin","Not Working","129","0.696524646156891","0.627815614966187","0.765233677347596","2"
"No","1994","Brandenburg","Full Time","295","0.949296478985684","0.924755103633004","0.973837854338364","2"
"No","1994","Brandenburg","Part Time","81","0.940632044019703","0.890687874218077","0.99057621382133","2"
"No","1994","Brandenburg","Not Working","176","0.840695525380285","0.791433357965494","0.889957692795076","2"
"No","1994","Mecklenburg-Western Pomerania","Full Time","173","0.937008148690849","0.901614716964982","0.972401580416716","2"
"No","1994","Mecklenburg-Western Pomerania","Part Time","79","0.930553700188887","0.876190661566957","0.984916738810817","2"
"No","1994","Mecklenburg-Western Pomerania","Not Working","123","0.812362479704235","0.749032925064758","0.875692034343712","2"
"No","1994","Saxony","Full Time","548","0.986318256358002","0.976653723660925","0.995982789055078","2"
"No","1994","Saxony-Anhalt","Full Time","348","0.982573961434506","0.968942939365913","0.996204983503099","2"
"No","1994","Saxony-Anhalt","Part Time","101","0.967345894956881","0.933511770100218","1.00118001981354","2"
"No","1994","Saxony","Part Time","146","0.96144812207826","0.930740561720719","0.992155682435802","2"
"No","1994","Saxony","Not Working","356","0.854946303332761","0.82090070272484","0.888991903940682","2"
"No","1994","Saxony-Anhalt","Not Working","203","0.854276655541178","0.809545205685225","0.89900810539713","2"
"No","1994","Thuringia","Full Time","308","0.982079019769096","0.967381974926729","0.996776064611463","2"
"No","1994","Thuringia","Part Time","110","0.978407133208147","0.951488435984913","1.00532583043138","2"
"No","1994","Thuringia","Not Working","201","0.835796223363414","0.788531854552813","0.883060592174014","2"
"Yes","1994","Schleswig-Holstein","Full Time","6","","","","1"
"Yes","1994","Schleswig-Holstein","Part Time","5","","","","1"
"Yes","1994","Schleswig-Holstein","Not Working","19","","","","1"
"Yes","1994","Hamburg","Full Time","4","","","","1"
"Yes","1994","Hamburg","Part Time","","","","","1"
"Yes","1994","Hamburg","Not Working","11","","","","1"
"Yes","1994","Lower Saxony","Full Time","28","","","","1"
"Yes","1994","Lower Saxony","Part Time","16","","","","1"
"Yes","1994","Lower Saxony","Not Working","73","0.223193122938253","0.180060733970712","0.266325511905795","1"
"Yes","1994","Bremen","Full Time","1","","","","1"
"Yes","1994","Rhineland-Palatinate,Saarland","Not Working","57","0.264892895046313","0.211357833978695","0.318427956113931","1"
"Yes","1994","Baden-Württemberg","Full Time","47","0.054463378184321","0.0388259511877056","0.0701008051809364","1"
"Yes","1994","Baden-Württemberg","Part Time","22","","","","1"
"Yes","1994","Baden-Württemberg","Not Working","95","0.1876604860294","0.155293862612716","0.220027109446084","1"
"Yes","1994","Bavaria","Full Time","29","","","","1"
"Yes","1994","Bavaria","Part Time","25","","","","1"
"Yes","1994","Bavaria","Not Working","90","0.225413754895851","0.188566111841345","0.262261397950356","1"
"Yes","1994","Berlin","Full Time","20","","","","1"
"Yes","1994","Berlin","Part Time","7","","","","1"
"Yes","1994","Berlin","Not Working","43","0.303475353843109","0.234766322652404","0.372184385033813","1"
"Yes","1994","Brandenburg","Full Time","12","","","","1"
"Yes","1994","Brandenburg","Part Time","5","","","","1"
"Yes","1994","Brandenburg","Not Working","36","0.159304474619715","0.110042307204924","0.208566642034506","1"
"Yes","1994","Mecklenburg-Western Pomerania","Full Time","8","","","","1"
"Yes","1994","Mecklenburg-Western Pomerania","Part Time","5","","","","1"
"Yes","1994","Mecklenburg-Western Pomerania","Not Working","23","","","","1"
"Yes","1994","Saxony","Full Time","7","","","","1"
"Yes","1994","Bremen","Part Time","","","","","1"
"Yes","1994","Bremen","Not Working","12","","","","1"
"Yes","1994","North Rhine-Westphalia","Full Time","76","0.082545538321643","0.0661406112287989","0.0989504654144872","1"
"Yes","1994","North Rhine-Westphalia","Part Time","32","0.0764868613892762","0.0524590551377056","0.100514667640847","1"
"Yes","1994","North Rhine-Westphalia","Not Working","205","0.299143213125979","0.269044257323871","0.329242168928088","1"
"Yes","1994","Hesse","Not Working","71","0.256858186745751","0.209063663932837","0.304652709558665","1"
"Yes","1994","Rhineland-Palatinate,Saarland","Full Time","21","","","","1"
"Yes","1994","Rhineland-Palatinate,Saarland","Part Time","3","","","","1"
"Yes","1994","Saxony","Part Time","5","","","","1"
"Yes","1994","Saxony","Not Working","55","0.145053696667239","0.111008096059318","0.17909929727516","1"
"Yes","1994","Saxony-Anhalt","Full Time","6","","","","1"
"Yes","1994","Saxony-Anhalt","Part Time","5","","","","1"
"Yes","1994","Saxony-Anhalt","Not Working","36","0.145723344458822","0.10099189460287","0.190454794314775","1"
"Yes","1994","Hesse","Full Time","20","","","","1"
"Yes","1994","Hesse","Part Time","12","","","","1"
"Yes","1994","Thuringia","Full Time","5","","","","1"
"Yes","1994","Thuringia","Part Time","2","","","","1"
"Yes","1994","Thuringia","Not Working","35","0.164203776636586","0.116939407825986","0.211468145447187","1"
"No","1995","Schleswig-Holstein","Full Time","106","0.934905237159971","0.889420499926253","0.980389974393689","2"
"No","1995","Schleswig-Holstein","Part Time","61","0.92256363280435","0.858080404206863","0.987046861401838","2"
"No","1995","Schleswig-Holstein","Not Working","76","0.725171232018594","0.637232161146087","0.813110302891102","2"
"No","1995","Hamburg","Full Time","54","0.961920064177277","0.911793068858662","1.01204705949589","2"
"No","1995","Hamburg","Part Time","22","","","","2"
"No","1995","Hamburg","Not Working","42","0.635944343603264","0.505164785611418","0.76672390159511","2"
"No","1995","Rhineland-Palatinate,Saarland","Part Time","127","0.973620795980633","0.946072028146875","1.00116956381439","2"
"No","1995","Rhineland-Palatinate,Saarland","Not Working","244","0.756029444324231","0.70718581474534","0.804873073903123","2"
"No","1995","Baden-Württemberg","Part Time","344","0.928649362517559","0.902241912278461","0.955056812756657","2"
"No","1995","Baden-Württemberg","Not Working","511","0.796813761950198","0.764961270217228","0.828666253683167","2"
"No","1995","Bavaria","Full Time","730","0.951820390307572","0.936605637407878","0.967035143207265","2"
"No","1995","Lower Saxony","Full Time","415","0.931767251955369","0.908234162324747","0.955300341585991","2"
"No","1995","Lower Saxony","Part Time","189","0.864048860597519","0.817245713380126","0.910852007814913","2"
"No","1995","Lower Saxony","Not Working","315","0.771532326610145","0.729970512008311","0.81309414121198","2"
"No","1995","Bremen","Full Time","27","","","","2"
"No","1995","Bremen","Part Time","17","","","","2"
"No","1995","North Rhine-Westphalia","Part Time","510","0.886204821715842","0.859808726891571","0.912600916540114","2"
"No","1995","North Rhine-Westphalia","Not Working","742","0.710947187102707","0.682090186236231","0.739804187969184","2"
"No","1995","Hesse","Full Time","381","0.953536908855931","0.932961054917911","0.97411276279395","2"
"No","1995","Hesse","Part Time","184","0.916860341691365","0.878691781825737","0.955028901556993","2"
"No","1995","Hesse","Not Working","270","0.777672628292922","0.733795982786825","0.82154927379902","2"
"No","1995","Rhineland-Palatinate,Saarland","Full Time","261","0.92235178683453","0.891005716395095","0.953697857273966","2"
"No","1995","Baden-Württemberg","Full Time","761","0.936730406669323","0.919975481430224","0.953485331908422","2"
"No","1995","Bavaria","Part Time","340","0.926048937914089","0.899053917084149","0.953043958744029","2"
"No","1995","Bavaria","Not Working","441","0.74119834810358","0.704528546931312","0.777868149275848","2"
"No","1995","Berlin","Full Time","234","0.916950701676395","0.883146624410744","0.950754778942047","2"
"No","1995","Berlin","Part Time","105","0.958941156219584","0.921690478464512","0.996191833974656","2"
"No","1995","Bremen","Not Working","36","0.689043507569775","0.560740680533989","0.817346334605561","2"
"No","1995","North Rhine-Westphalia","Full Time","999","0.928832241262406","0.913441448733309","0.944223033791503","2"
"No","1995","Berlin","Not Working","147","0.708058825589279","0.64473052389868","0.771387127279877","2"
"No","1995","Brandenburg","Full Time","279","0.937616715851206","0.909924285717856","0.965309145984556","2"
"No","1995","Brandenburg","Part Time","77","0.982903119256648","0.954317451402193","1.0114887871111","2"
"No","1995","Brandenburg","Not Working","177","0.824065436159484","0.773050465862529","0.875080406456439","2"
"No","1995","Mecklenburg-Western Pomerania","Full Time","186","0.942909560994551","0.910428009421617","0.975391112567486","2"
"No","1995","Mecklenburg-Western Pomerania","Part Time","72","0.925531770488478","0.866508608093714","0.984554932883242","2"
"No","1995","Mecklenburg-Western Pomerania","Not Working","115","0.820670927791514","0.756895913278913","0.884445942304114","2"
"No","1995","Saxony","Full Time","496","0.980677399477713","0.968683270805012","0.992671528150413","2"
"No","1995","Saxony-Anhalt","Part Time","111","0.954786434210252","0.916976441298886","0.992596427121618","2"
"No","1995","Saxony","Part Time","167","0.958239292610878","0.928430392595613","0.988048192626143","2"
"No","1995","Saxony","Not Working","342","0.837372280093194","0.801387903344379","0.873356656842009","2"
"No","1995","Saxony-Anhalt","Full Time","331","0.978690622453097","0.963340327384897","0.994040917521297","2"
"No","1995","Saxony-Anhalt","Not Working","201","0.83851701290799","0.791369423933678","0.885664601882302","2"
"No","1995","Thuringia","Full Time","303","0.97216933843276","0.953858848326166","0.990479828539354","2"
"No","1995","Thuringia","Part Time","111","0.951088506148983","0.911668644011863","0.990508368286103","2"
"No","1995","Thuringia","Not Working","188","0.828302574698184","0.7786949993363","0.877910150060069","2"
"Yes","1995","Schleswig-Holstein","Full Time","7","","","","1"
"Yes","1995","Schleswig-Holstein","Part Time","5","","","","1"
"Yes","1995","Schleswig-Holstein","Not Working","23","","","","1"
"Yes","1995","Hamburg","Full Time","2","","","","1"
"Yes","1995","Hamburg","Part Time","1","","","","1"
"Yes","1995","Hamburg","Not Working","10","","","","1"
"Yes","1995","Lower Saxony","Full Time","26","","","","1"
"Yes","1995","Lower Saxony","Part Time","17","","","","1"
"Yes","1995","Baden-Württemberg","Not Working","102","0.203186238049802","0.171333746316833","0.235038729782772","1"
"Yes","1995","Bavaria","Full Time","31","0.0481796096924283","0.0329648567927347","0.0633943625921219","1"
"Yes","1995","Bavaria","Part Time","21","","","","1"
"Yes","1995","Bavaria","Not Working","107","0.25880165189642","0.222131850724152","0.295471453068689","1"
"Yes","1995","Berlin","Full Time","22","","","","1"
"Yes","1995","Berlin","Part Time","4","","","","1"
"Yes","1995","Berlin","Not Working","51","0.291941174410721","0.228612872720123","0.35526947610132","1"
"Yes","1995","Brandenburg","Full Time","14","","","","1"
"Yes","1995","Brandenburg","Part Time","2","","","","1"
"Yes","1995","Brandenburg","Not Working","37","0.175934563840516","0.124919593543561","0.226949534137471","1"
"Yes","1995","Mecklenburg-Western Pomerania","Full Time","10","","","","1"
"Yes","1995","Mecklenburg-Western Pomerania","Part Time","4","","","","1"
"Yes","1995","Mecklenburg-Western Pomerania","Not Working","24","","","","1"
"Yes","1995","Lower Saxony","Not Working","77","0.228467673389855","0.18690585878802","0.270029487991689","1"
"Yes","1995","Bremen","Full Time","1","","","","1"
"Yes","1995","Rhineland-Palatinate,Saarland","Not Working","53","0.243970555675769","0.195126926096877","0.29281418525466","1"
"Yes","1995","Baden-Württemberg","Full Time","50","0.0632695933306767","0.0465146680915776","0.0800245185697758","1"
