"ple0040","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Yes","1993","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Yes","1993","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Yes","1993","(3a) lower tertiary education","West Germany","","","",""
"Yes","1993","(3a) lower tertiary education","East Germany","","","",""
"Yes","1993","(3b) higher tertiary education","West Germany","","","",""
"Yes","1993","(3b) higher tertiary education","East Germany","","","",""
"No","1993","(0) in school","West Germany","","","",""
"No","1993","(0) in school","East Germany","","","",""
"No","1993","(1a) inadequately completed","West Germany","","","",""
"No","1993","(1a) inadequately completed","East Germany","","","",""
"No","1993","(1b) general elementary school","West Germany","","","",""
"No","1993","(1b) general elementary school","East Germany","","","",""
"No","1993","(1c) basic vocational qualification","West Germany","","","",""
"No","1993","(1c) basic vocational qualification","East Germany","","","",""
"No","1993","(2b) intermediate general qualification","West Germany","","","",""
"No","1993","(2b) intermediate general qualification","East Germany","","","",""
"No","1993","(2a) intermediate vocational","West Germany","","","",""
"No","1993","(2a) intermediate vocational","East Germany","","","",""
"No","1993","(2c_gen) general maturity certificate","West Germany","","","",""
"No","1993","(2c_gen) general maturity certificate","East Germany","","","",""
"No","1993","(2c_voc) vocational maturity certificate","West Germany","","","",""
"No","1993","(2c_voc) vocational maturity certificate","East Germany","","","",""
"No","1993","(3a) lower tertiary education","West Germany","","","",""
"No","1993","(3a) lower tertiary education","East Germany","","","",""
"No","1993","(3b) higher tertiary education","West Germany","","","",""
"No","1993","(3b) higher tertiary education","East Germany","","","",""
"Yes","1994","(0) in school","West Germany","","","",""
"Yes","1994","(0) in school","East Germany","","","",""
"Yes","1994","(1a) inadequately completed","West Germany","69","0.14972366569151","0.120810514349863","0.178636817033158"
"Yes","1994","(1a) inadequately completed","East Germany","1","","",""
"Yes","1994","(1b) general elementary school","West Germany","228","0.166920851850642","0.149660232522615","0.184181471178669"
"Yes","1994","(1b) general elementary school","East Germany","34","0.13844167698119","0.0954585489494524","0.181424805012928"
"Yes","1994","(1c) basic vocational qualification","West Germany","479","0.18789398091386","0.173885427888381","0.201902533939338"
"Yes","1994","(1c) basic vocational qualification","East Germany","110","0.120661690903932","0.100710868016622","0.140612513791242"
"Yes","1994","(2b) intermediate general qualification","West Germany","26","","",""
"Yes","1994","(2b) intermediate general qualification","East Germany","6","","",""
"Yes","1994","(2a) intermediate vocational","West Germany","99","0.100368343027039","0.0844507605492361","0.116285925504842"
"Yes","1994","(2a) intermediate vocational","East Germany","48","0.0461285333636925","0.0342750763363418","0.0579819903910432"
"Yes","1994","(2c_gen) general maturity certificate","West Germany","11","","",""
"Yes","1994","(2c_gen) general maturity certificate","East Germany","1","","",""
"Yes","1994","(2c_voc) vocational maturity certificate","West Germany","43","0.136191664460448","0.104252011941808","0.168131316979088"
"Yes","1994","(2c_voc) vocational maturity certificate","East Germany","1","","",""
"Yes","1994","(3a) lower tertiary education","West Germany","28","","",""
"Yes","1994","(3a) lower tertiary education","East Germany","42","0.0872344229025736","0.0638005502093036","0.110668295595844"
"Yes","1994","(3b) higher tertiary education","West Germany","32","0.0888382105815666","0.0639002611832555","0.113776159979878"
"Yes","1994","(3b) higher tertiary education","East Germany","20","","",""
"No","1994","(0) in school","West Germany","156","1","1","1"
"No","1994","(0) in school","East Germany","44","1","1","1"
"No","1994","(1a) inadequately completed","West Germany","516","0.85027633430849","0.821363182966842","0.879189485650137"
"No","1994","(1a) inadequately completed","East Germany","53","0.962266594284224","0.911443404568453","1.01308978399999"
"No","1994","(1b) general elementary school","West Germany","1565","0.833079148149358","0.815818528821331","0.850339767477385"
"No","1994","(1b) general elementary school","East Germany","214","0.86155832301881","0.818575194987072","0.904541451050548"
"No","1994","(1c) basic vocational qualification","West Germany","2508","0.81210601908614","0.798097466060662","0.826114572111619"
"No","1994","(1c) basic vocational qualification","East Germany","914","0.879338309096068","0.859387486208758","0.899289131983378"
"No","1994","(2b) intermediate general qualification","West Germany","284","0.881604317400828","0.845639982667495","0.917568652134161"
"No","1994","(2b) intermediate general qualification","East Germany","153","0.934799306787438","0.896425505148686","0.973173108426191"
"No","1994","(2a) intermediate vocational","West Germany","1270","0.899631656972961","0.883714074495157","0.915549239450764"
"No","1994","(2a) intermediate vocational","East Germany","1155","0.953871466636308","0.942018009608957","0.965724923663658"
"No","1994","(2c_gen) general maturity certificate","West Germany","334","0.96914845347854","0.950902264584289","0.987394642372791"
"No","1994","(2c_gen) general maturity certificate","East Germany","58","0.988437609515881","0.961159106583899","1.01571611244786"
"No","1994","(2c_voc) vocational maturity certificate","West Germany","400","0.863808335539552","0.831868683020912","0.895747988058192"
"No","1994","(2c_voc) vocational maturity certificate","East Germany","79","0.986782865179443","0.961757377045224","1.01180835331366"
"No","1994","(3a) lower tertiary education","West Germany","262","0.894033262951035","0.85860819340555","0.929458332496521"
"No","1994","(3a) lower tertiary education","East Germany","515","0.912765577097426","0.889331704404156","0.936199449790696"
"No","1994","(3b) higher tertiary education","West Germany","468","0.911161789418433","0.886223840020122","0.936099738816745"
"No","1994","(3b) higher tertiary education","East Germany","278","0.915424702527148","0.883832999388081","0.947016405666215"
"Yes","1995","(0) in school","West Germany","3","","",""
"Yes","1995","(0) in school","East Germany","","","",""
"Yes","1995","(1a) inadequately completed","West Germany","74","0.15357007479775","0.12404985528566","0.18309029430984"
"Yes","1995","(1a) inadequately completed","East Germany","","","",""
"Yes","1995","(1b) general elementary school","West Germany","224","0.172936452154036","0.155445734169003","0.190427170139069"
"Yes","1995","(1b) general elementary school","East Germany","33","0.129177361649643","0.086111990849675","0.172242732449611"
"Yes","1995","(1c) basic vocational qualification","West Germany","510","0.20166718586933","0.187482955740771","0.215851415997888"
"Yes","1995","(1c) basic vocational qualification","East Germany","109","0.12558296180539","0.104825157586303","0.146340766024476"
"Yes","1995","(2b) intermediate general qualification","West Germany","22","","",""
"Yes","1995","(2b) intermediate general qualification","East Germany","5","","",""
"Yes","1995","(2a) intermediate vocational","West Germany","110","0.109438093127154","0.0933248939047661","0.125551292349542"
"Yes","1995","(2a) intermediate vocational","East Germany","59","0.0578472709515958","0.0445214712464875","0.0711730706567042"
"Yes","1995","(2c_gen) general maturity certificate","West Germany","13","","",""
"Yes","1995","(2c_gen) general maturity certificate","East Germany","3","","",""
"Yes","1995","(2c_voc) vocational maturity certificate","West Germany","43","0.109154109292142","0.0824800092986735","0.135828209285611"
"Yes","1995","(2c_voc) vocational maturity certificate","East Germany","2","","",""
"Yes","1995","(3a) lower tertiary education","West Germany","30","0.103954840660142","0.07061930310953","0.137290378210755"
"Yes","1995","(3a) lower tertiary education","East Germany","42","0.0864075079386444","0.0626659642243662","0.110149051652923"
"Yes","1995","(3b) higher tertiary education","West Germany","38","0.0958834535227977","0.0722851087572079","0.119481798288388"
"Yes","1995","(3b) higher tertiary education","East Germany","22","","",""
"No","1995","(0) in school","West Germany","186","0.975147934804275","0.952954031797264","0.997341837811286"
"No","1995","(0) in school","East Germany","73","1","1","1"
"No","1995","(1a) inadequately completed","West Germany","499","0.84642992520225","0.81690970569016","0.87595014471434"
"No","1995","(1a) inadequately completed","East Germany","39","1","1","1"
"No","1995","(1b) general elementary school","West Germany","1572","0.827063547845964","0.809572829860931","0.844554265830997"
"No","1995","(1b) general elementary school","East Germany","200","0.870822638350357","0.827757267550389","0.913888009150325"
"No","1995","(1c) basic vocational qualification","West Germany","2564","0.79833281413067","0.784148584002112","0.812517044259229"
"No","1995","(1c) basic vocational qualification","East Germany","870","0.87441703819461","0.853659233975524","0.895174842413697"
"No","1995","(2b) intermediate general qualification","West Germany","303","0.890401973167854","0.856439380605581","0.924364565730127"
"No","1995","(2b) intermediate general qualification","East Germany","144","0.951409916902255","0.91688659206351","0.985933241740999"
"No","1995","(2a) intermediate vocational","West Germany","1332","0.890561906872846","0.874448707650458","0.906675106095234"
"No","1995","(2a) intermediate vocational","East Germany","1120","0.942152729048404","0.928826929343296","0.955478528753512"
"No","1995","(2c_gen) general maturity certificate","West Germany","382","0.974067847651681","0.958394439994465","0.989741255308897"
"No","1995","(2c_gen) general maturity certificate","East Germany","71","0.966228533215109","0.925071209935531","1.00738585649469"
"No","1995","(2c_voc) vocational maturity certificate","West Germany","482","0.890845890707858","0.864171790714389","0.917519990701327"
"No","1995","(2c_voc) vocational maturity certificate","East Germany","76","0.977899021333877","0.945273793882758","1.010524248785"
"No","1995","(3a) lower tertiary education","West Germany","292","0.896045159339858","0.862709621789245","0.92938069689047"
"No","1995","(3a) lower tertiary education","East Germany","496","0.913592492061356","0.889850948347077","0.937334035775634"
"No","1995","(3b) higher tertiary education","West Germany","560","0.904116546477202","0.880518201711613","0.927714891242792"
"No","1995","(3b) higher tertiary education","East Germany","268","0.877941439449731","0.8402653353395","0.915617543559962"
"Yes","1996","(0) in school","West Germany","","","",""
"Yes","1996","(0) in school","East Germany","","","",""
"Yes","1996","(1a) inadequately completed","West Germany","72","0.192510440579698","0.159007118166161","0.226013762993236"
"Yes","1996","(1a) inadequately completed","East Germany","","","",""
"Yes","1996","(1b) general elementary school","West Germany","240","0.182409563586563","0.164227611323272","0.200591515849853"
"Yes","1996","(1b) general elementary school","East Germany","36","0.157758250452999","0.110023076976598","0.205493423929401"
"Yes","1996","(1c) basic vocational qualification","West Germany","507","0.204336936995775","0.1900317392841","0.21864213470745"
"Yes","1996","(1c) basic vocational qualification","East Germany","128","0.150382773289169","0.127664855054382","0.173100691523955"
"Yes","1996","(2b) intermediate general qualification","West Germany","22","","",""
"Yes","1996","(2b) intermediate general qualification","East Germany","4","","",""
"Yes","1996","(2a) intermediate vocational","West Germany","104","0.102763143762734","0.0872088679364054","0.118317419589062"
"Yes","1996","(2a) intermediate vocational","East Germany","63","0.0611816606008472","0.0475246033078662","0.0748387178938282"
"Yes","1996","(2c_gen) general maturity certificate","West Germany","8","","",""
"Yes","1996","(2c_gen) general maturity certificate","East Germany","3","","",""
"Yes","1996","(2c_voc) vocational maturity certificate","West Germany","44","0.103687015851304","0.0773834109906064","0.129990620712003"
"Yes","1996","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Yes","1996","(3a) lower tertiary education","West Germany","30","0.0968692672239714","0.0650531361605316","0.128685398287411"
"Yes","1996","(3a) lower tertiary education","East Germany","41","0.0900730433810555","0.0659712626099838","0.114174824152127"
"Yes","1996","(3b) higher tertiary education","West Germany","38","0.0931100615365302","0.0698003701244379","0.116419752948623"
"Yes","1996","(3b) higher tertiary education","East Germany","20","","",""
"No","1996","(0) in school","West Germany","197","1","1","1"
"No","1996","(0) in school","East Germany","90","1","1","1"
"No","1996","(1a) inadequately completed","West Germany","460","0.807489559420302","0.773986237006764","0.840992881833839"
"No","1996","(1a) inadequately completed","East Germany","27","","",""
"No","1996","(1b) general elementary school","West Germany","1493","0.817590436413437","0.799408484150147","0.835772388676728"
"No","1996","(1b) general elementary school","East Germany","188","0.842241749547001","0.794506576070599","0.889976923023402"
"No","1996","(1c) basic vocational qualification","West Germany","2545","0.795663063004225","0.78135786529255","0.8099682607159"
"No","1996","(1c) basic vocational qualification","East Germany","823","0.849617226710832","0.826899308476045","0.872335144945618"
"No","1996","(2b) intermediate general qualification","West Germany","304","0.898188061458188","0.865361735061984","0.931014387854393"
"No","1996","(2b) intermediate general qualification","East Germany","141","0.960211366791436","0.928396726178314","0.992026007404558"
"No","1996","(2a) intermediate vocational","West Germany","1360","0.897236856237266","0.881682580410937","0.912791132063595"
"No","1996","(2a) intermediate vocational","East Germany","1120","0.938818339399153","0.925161282106172","0.952475396692134"
"No","1996","(2c_gen) general maturity certificate","West Germany","354","0.987732154831539","0.976392559802322","0.999071749860756"
"No","1996","(2c_gen) general maturity certificate","East Germany","74","0.967617085353584","0.928079289007425","1.00715488169974"
"No","1996","(2c_voc) vocational maturity certificate","West Germany","472","0.896312984148696","0.870009379287998","0.922616589009394"
"No","1996","(2c_voc) vocational maturity certificate","East Germany","86","1","1","1"
"No","1996","(3a) lower tertiary education","West Germany","302","0.903130732776029","0.871314601712589","0.934946863839468"
"No","1996","(3a) lower tertiary education","East Germany","501","0.909926956618945","0.885825175847873","0.934028737390016"
"No","1996","(3b) higher tertiary education","West Germany","559","0.90688993846347","0.883580247051377","0.930199629875562"
"No","1996","(3b) higher tertiary education","East Germany","277","0.901827785202159","0.867988127085471","0.935667443318846"
"Yes","1997","(0) in school","West Germany","3","","",""
"Yes","1997","(0) in school","East Germany","","","",""
"Yes","1997","(1a) inadequately completed","West Germany","71","0.177132964095005","0.143534317769541","0.21073161042047"
"Yes","1997","(1a) inadequately completed","East Germany","","","",""
"Yes","1997","(1b) general elementary school","West Germany","232","0.18445610641879","0.16582617909083","0.20308603374675"
"Yes","1997","(1b) general elementary school","East Germany","38","0.170609992645054","0.12056047969948","0.220659505590627"
"Yes","1997","(1c) basic vocational qualification","West Germany","508","0.214404293777705","0.199589328387843","0.229219259167567"
"Yes","1997","(1c) basic vocational qualification","East Germany","120","0.138835049820303","0.116659857967828","0.161010241672777"
"Yes","1997","(2b) intermediate general qualification","West Germany","20","","",""
"Yes","1997","(2b) intermediate general qualification","East Germany","4","","",""
"Yes","1997","(2a) intermediate vocational","West Germany","106","0.104656826114681","0.0888627775571213","0.120450874672242"
"Yes","1997","(2a) intermediate vocational","East Germany","65","0.0632048160671158","0.0492019637982197","0.0772076683360118"
"Yes","1997","(2c_gen) general maturity certificate","West Germany","8","","",""
"Yes","1997","(2c_gen) general maturity certificate","East Germany","1","","",""
"Yes","1997","(2c_voc) vocational maturity certificate","West Germany","40","0.0969511771693762","0.0711953044591321","0.12270704987962"
"Yes","1997","(2c_voc) vocational maturity certificate","East Germany","6","","",""
"Yes","1997","(3a) lower tertiary education","West Germany","28","","",""
"Yes","1997","(3a) lower tertiary education","East Germany","46","0.103004900272351","0.0772479061865084","0.128761894358193"
"Yes","1997","(3b) higher tertiary education","West Germany","32","0.0819428306730875","0.0598299819436141","0.104055679402561"
"Yes","1997","(3b) higher tertiary education","East Germany","18","","",""
"No","1997","(0) in school","West Germany","205","0.982314672342637","0.964402498554394","1.00022684613088"
"No","1997","(0) in school","East Germany","105","1","1","1"
"No","1997","(1a) inadequately completed","West Germany","425","0.822867035904995","0.78926838957953","0.856465682230459"
"No","1997","(1a) inadequately completed","East Germany","26","","",""
"No","1997","(1b) general elementary school","West Germany","1433","0.81554389358121","0.79691396625325","0.834173820909171"
"No","1997","(1b) general elementary school","East Germany","179","0.829390007354947","0.779340494409373","0.87943952030052"
"No","1997","(1c) basic vocational qualification","West Germany","2440","0.785595706222295","0.770780740832433","0.800410671612157"
"No","1997","(1c) basic vocational qualification","East Germany","814","0.861164950179697","0.838989758327223","0.883340142032172"
"No","1997","(2b) intermediate general qualification","West Germany","318","0.92234680893448","0.893815840105661","0.950877777763298"
"No","1997","(2b) intermediate general qualification","East Germany","131","0.960021151335063","0.926973793041801","0.993068509628324"
"No","1997","(2a) intermediate vocational","West Germany","1337","0.895343173885319","0.879549125327758","0.911137222442879"
"No","1997","(2a) intermediate vocational","East Germany","1095","0.936795183932884","0.922792331663988","0.95079803620178"
"No","1997","(2c_gen) general maturity certificate","West Germany","344","0.985718664547712","0.97332391774692","0.998113411348504"
"No","1997","(2c_gen) general maturity certificate","East Germany","80","0.993023126749903","0.974896554781612","1.01114969871819"
"No","1997","(2c_voc) vocational maturity certificate","West Germany","467","0.903048822830624","0.87729295012038","0.928804695540868"
"No","1997","(2c_voc) vocational maturity certificate","East Germany","83","0.92661701792104","0.87244177069686","0.98079226514522"
"No","1997","(3a) lower tertiary education","West Germany","314","0.912755625605933","0.882848063480362","0.942663187731504"
"No","1997","(3a) lower tertiary education","East Germany","489","0.896995099727649","0.871238105641807","0.922752093813492"
"No","1997","(3b) higher tertiary education","West Germany","559","0.918057169326913","0.895944320597439","0.940170018056386"
"No","1997","(3b) higher tertiary education","East Germany","283","0.923148206234693","0.893057833835114","0.953238578634272"
"Yes","1998","(0) in school","West Germany","5","","",""
"Yes","1998","(0) in school","East Germany","1","","",""
"Yes","1998","(1a) inadequately completed","West Germany","74","0.207261943411373","0.170577130673109","0.243946756149637"
"Yes","1998","(1a) inadequately completed","East Germany","","","",""
"Yes","1998","(1b) general elementary school","West Germany","265","0.187615349505713","0.169599909972398","0.205630789039028"
"Yes","1998","(1b) general elementary school","East Germany","40","0.170999441453115","0.122340917505549","0.21965796540068"
"Yes","1998","(1c) basic vocational qualification","West Germany","565","0.21171382805383","0.197532872325302","0.225894783782357"
"Yes","1998","(1c) basic vocational qualification","East Germany","122","0.137848907588895","0.115892238464749","0.15980557671304"
"Yes","1998","(2b) intermediate general qualification","West Germany","19","","",""
"Yes","1998","(2b) intermediate general qualification","East Germany","5","","",""
"Yes","1998","(2a) intermediate vocational","West Germany","112","0.0980702293767057","0.0834883110917836","0.112652147661628"
"Yes","1998","(2a) intermediate vocational","East Germany","73","0.0609625819366232","0.0476561867233467","0.0742689771498997"
"Yes","1998","(2c_gen) general maturity certificate","West Germany","7","","",""
"Yes","1998","(2c_gen) general maturity certificate","East Germany","1","","",""
"Yes","1998","(2c_voc) vocational maturity certificate","West Germany","51","0.102653162158023","0.0780587474165384","0.127247576899507"
"Yes","1998","(2c_voc) vocational maturity certificate","East Germany","6","","",""
"Yes","1998","(3a) lower tertiary education","West Germany","33","0.0947240558073484","0.0663096458551667","0.12313846575953"
"Yes","1998","(3a) lower tertiary education","East Germany","52","0.116779631612805","0.0901086756766978","0.143450587548912"
"Yes","1998","(3b) higher tertiary education","West Germany","43","0.0852224978824634","0.064479174477205","0.105965821287722"
"Yes","1998","(3b) higher tertiary education","East Germany","23","","",""
"No","1998","(0) in school","West Germany","220","0.977043070590386","0.957473982606909","0.996612158573863"
"No","1998","(0) in school","East Germany","105","0.990169252906118","0.971387196592602","1.00895130921963"
"No","1998","(1a) inadequately completed","West Germany","395","0.792738056588627","0.756053243850364","0.829422869326891"
"No","1998","(1a) inadequately completed","East Germany","25","","",""
"No","1998","(1b) general elementary school","West Germany","1539","0.812384650494287","0.794369210960972","0.830400090027602"
"No","1998","(1b) general elementary school","East Germany","190","0.829000558546885","0.78034203459932","0.877659082494451"
"No","1998","(1c) basic vocational qualification","West Germany","2623","0.78828617194617","0.774105216217642","0.802467127674698"
"No","1998","(1c) basic vocational qualification","East Germany","825","0.862151092411106","0.84019442328696","0.884107761535251"
"No","1998","(2b) intermediate general qualification","West Germany","363","0.937562342786887","0.913299605995612","0.961825079578162"
"No","1998","(2b) intermediate general qualification","East Germany","149","0.972317489563925","0.946405872571697","0.998229106556153"
"No","1998","(2a) intermediate vocational","West Germany","1486","0.901929770623294","0.887347852338372","0.916511688908216"
"No","1998","(2a) intermediate vocational","East Germany","1169","0.939037418063377","0.9257310228501","0.952343813276653"
"No","1998","(2c_gen) general maturity certificate","West Germany","394","0.989275276246686","0.97919372087766","0.999356831615712"
"No","1998","(2c_gen) general maturity certificate","East Germany","81","0.993392115342681","0.975856026140833","1.01092820454453"
"No","1998","(2c_voc) vocational maturity certificate","West Germany","534","0.897346837841977","0.872752423100493","0.921941252583461"
"No","1998","(2c_voc) vocational maturity certificate","East Germany","81","0.929719792508734","0.876006593251835","0.983432991765633"
"No","1998","(3a) lower tertiary education","West Germany","375","0.905275944192651","0.87686153424047","0.933690354144833"
"No","1998","(3a) lower tertiary education","East Germany","505","0.883220368387195","0.856549412451088","0.909891324323302"
"No","1998","(3b) higher tertiary education","West Germany","653","0.914777502117537","0.894034178712278","0.935520825522795"
"No","1998","(3b) higher tertiary education","East Germany","290","0.916472660124937","0.885821282094711","0.947124038155163"
"Yes","1999","(0) in school","West Germany","6","","",""
"Yes","1999","(0) in school","East Germany","","","",""
"Yes","1999","(1a) inadequately completed","West Germany","76","0.21158969281415","0.173810878698019","0.24936850693028"
"Yes","1999","(1a) inadequately completed","East Germany","1","","",""
"Yes","1999","(1b) general elementary school","West Germany","259","0.198269012529943","0.179470738395504","0.217067286664381"
"Yes","1999","(1b) general elementary school","East Germany","37","0.182103832887107","0.131564126823226","0.232643538950988"
"Yes","1999","(1c) basic vocational qualification","West Germany","563","0.211802009212261","0.197553941263159","0.226050077161363"
"Yes","1999","(1c) basic vocational qualification","East Germany","127","0.140269639154901","0.118069937597859","0.162469340711944"
"Yes","1999","(2b) intermediate general qualification","West Germany","17","","",""
"Yes","1999","(2b) intermediate general qualification","East Germany","6","","",""
"Yes","1999","(2a) intermediate vocational","West Germany","125","0.114591652575485","0.0990277549199379","0.130155550231033"
"Yes","1999","(2a) intermediate vocational","East Germany","74","0.0625649413291333","0.0490963117269061","0.0760335709313605"
"Yes","1999","(2c_gen) general maturity certificate","West Germany","9","","",""
"Yes","1999","(2c_gen) general maturity certificate","East Germany","1","","",""
"Yes","1999","(2c_voc) vocational maturity certificate","West Germany","47","0.103591611017998","0.0786624653979279","0.128520756638067"
"Yes","1999","(2c_voc) vocational maturity certificate","East Germany","6","","",""
"Yes","1999","(3a) lower tertiary education","West Germany","30","0.0903492553877294","0.0624289471899901","0.118269563585469"
"Yes","1999","(3a) lower tertiary education","East Germany","54","0.112435361706972","0.0859863610138791","0.138884362400064"
"Yes","1999","(3b) higher tertiary education","West Germany","40","0.077408317758539","0.0576536827182946","0.0971629527987833"
"Yes","1999","(3b) higher tertiary education","East Germany","23","","",""
"No","1999","(0) in school","West Germany","211","0.976885299006738","0.956892014272112","0.996878583741365"
"No","1999","(0) in school","East Germany","103","1","1","1"
"No","1999","(1a) inadequately completed","West Germany","373","0.78841030718585","0.75063149306972","0.826189121301981"
"No","1999","(1a) inadequately completed","East Germany","23","","",""
"No","1999","(1b) general elementary school","West Germany","1469","0.801730987470057","0.782932713335619","0.820529261604496"
"No","1999","(1b) general elementary school","East Germany","187","0.817896167112893","0.767356461049012","0.868435873176773"
"No","1999","(1c) basic vocational qualification","West Germany","2596","0.788197990787739","0.773949922838637","0.802446058736841"
"No","1999","(1c) basic vocational qualification","East Germany","813","0.859730360845099","0.837530659288056","0.881930062402141"
"No","1999","(2b) intermediate general qualification","West Germany","364","0.946709116575036","0.924155284492053","0.969262948658018"
"No","1999","(2b) intermediate general qualification","East Germany","149","0.968176590822743","0.940543282530641","0.995809899114845"
"No","1999","(2a) intermediate vocational","West Germany","1484","0.885408347424515","0.869844449768967","0.900972245080062"
"No","1999","(2a) intermediate vocational","East Germany","1168","0.937435058670867","0.92396642906864","0.950903688273094"
"No","1999","(2c_gen) general maturity certificate","West Germany","375","0.981873163987989","0.968529620453159","0.995216707522819"
"No","1999","(2c_gen) general maturity certificate","East Germany","93","0.99476348133464","0.980173141451262","1.00935382121802"
"No","1999","(2c_voc) vocational maturity certificate","West Germany","527","0.896408388982002","0.871479243361933","0.921337534602072"
"No","1999","(2c_voc) vocational maturity certificate","East Germany","91","0.943525068273115","0.89758762683017","0.98946250971606"
"No","1999","(3a) lower tertiary education","West Germany","375","0.909650744612271","0.881730436414531","0.93757105281001"
"No","1999","(3a) lower tertiary education","East Germany","494","0.887564638293028","0.861115637599936","0.914013638986121"
"No","1999","(3b) higher tertiary education","West Germany","663","0.922591682241461","0.902837047201217","0.942346317281705"
"No","1999","(3b) higher tertiary education","East Germany","289","0.916377303209797","0.88566092257763","0.947093683841964"
"Yes","2000","(0) in school","West Germany","9","","",""
"Yes","2000","(0) in school","East Germany","","","",""
"Yes","2000","(1a) inadequately completed","West Germany","60","0.16936602649167","0.132836960007648","0.205895092975692"
"Yes","2000","(1a) inadequately completed","East Germany","1","","",""
"Yes","2000","(1b) general elementary school","West Germany","385","0.16480712808781","0.150390260063579","0.179223996112042"
"Yes","2000","(1b) general elementary school","East Germany","51","0.150963735968163","0.112395166427745","0.18953230550858"
"Yes","2000","(1c) basic vocational qualification","West Germany","1068","0.183642892341957","0.174132294510143","0.193153490173771"
"Yes","2000","(1c) basic vocational qualification","East Germany","244","0.176024465800384","0.1564491145493","0.195599817051469"
"Yes","2000","(2b) intermediate general qualification","West Germany","17","","",""
"Yes","2000","(2b) intermediate general qualification","East Germany","4","","",""
"Yes","2000","(2a) intermediate vocational","West Germany","265","0.0941753968718674","0.0844839550720224","0.103866838671713"
"Yes","2000","(2a) intermediate vocational","East Germany","124","0.0630234635445894","0.0525500484833841","0.0734968786057946"
"Yes","2000","(2c_gen) general maturity certificate","West Germany","17","","",""
"Yes","2000","(2c_gen) general maturity certificate","East Germany","1","","",""
"Yes","2000","(2c_voc) vocational maturity certificate","West Germany","101","0.0904630280597308","0.0753672466126621","0.105558809506799"
"Yes","2000","(2c_voc) vocational maturity certificate","East Germany","9","","",""
"Yes","2000","(3a) lower tertiary education","West Germany","73","0.0859052128618855","0.0681973589560362","0.103613066767735"
"Yes","2000","(3a) lower tertiary education","East Germany","68","0.104317780046746","0.0822792808235418","0.12635627926995"
"Yes","2000","(3b) higher tertiary education","West Germany","103","0.0760240311363777","0.0629431189726985","0.0891049433000569"
"Yes","2000","(3b) higher tertiary education","East Germany","37","0.0771103725111648","0.0548964889194716","0.099324256102858"
"No","2000","(0) in school","West Germany","345","0.975084892725533","0.958848144564763","0.991321640886304"
"No","2000","(0) in school","East Germany","143","1","1","1"
"No","2000","(1a) inadequately completed","West Germany","345","0.83063397350833","0.794104907024308","0.867163039992352"
"No","2000","(1a) inadequately completed","East Germany","18","","",""
"No","2000","(1b) general elementary school","West Germany","2159","0.83519287191219","0.820776003887958","0.849609739936421"
"No","2000","(1b) general elementary school","East Germany","280","0.849036264031837","0.81046769449142","0.887604833572255"
"No","2000","(1c) basic vocational qualification","West Germany","5299","0.816357107658043","0.806846509826229","0.825867705489857"
"No","2000","(1c) basic vocational qualification","East Germany","1210","0.823975534199616","0.804400182948531","0.8435508854507"
"No","2000","(2b) intermediate general qualification","West Germany","524","0.956650757531003","0.939490771711929","0.973810743350077"
"No","2000","(2b) intermediate general qualification","East Germany","188","0.983112667251638","0.96488715879872","1.00133817570456"
"No","2000","(2a) intermediate vocational","West Germany","3224","0.905824603128133","0.896133161328288","0.915516044927978"
"No","2000","(2a) intermediate vocational","East Germany","1944","0.936976536455411","0.926503121394205","0.947449951516616"
"No","2000","(2c_gen) general maturity certificate","West Germany","634","0.96868875595794","0.955310488082902","0.982067023832979"
"No","2000","(2c_gen) general maturity certificate","East Germany","180","0.99724246340851","0.989602877358085","1.00488204945894"
"No","2000","(2c_voc) vocational maturity certificate","West Germany","1286","0.909536971940269","0.8944411904932","0.924632753387338"
"No","2000","(2c_voc) vocational maturity certificate","East Germany","167","0.944769222195147","0.911021442514648","0.978517001875645"
"No","2000","(3a) lower tertiary education","West Germany","889","0.914094787138115","0.896386933232265","0.931802641043964"
"No","2000","(3a) lower tertiary education","East Germany","671","0.895682219953254","0.87364372073005","0.917720719176458"
"No","2000","(3b) higher tertiary education","West Germany","1474","0.923975968863622","0.910895056699943","0.937056881027301"
"No","2000","(3b) higher tertiary education","East Germany","517","0.922889627488835","0.900675743897142","0.945103511080528"
"Yes","2001","(0) in school","West Germany","5","","",""
"Yes","2001","(0) in school","East Germany","1","","",""
"Yes","2001","(1a) inadequately completed","West Germany","47","0.176876505864194","0.133984251456297","0.219768760272092"
"Yes","2001","(1a) inadequately completed","East Germany","1","","",""
"Yes","2001","(1b) general elementary school","West Germany","340","0.172087345462144","0.156249815628287","0.187924875296001"
"Yes","2001","(1b) general elementary school","East Germany","46","0.158252352610367","0.116603491876896","0.199901213343837"
"Yes","2001","(1c) basic vocational qualification","West Germany","930","0.18087340672397","0.170801086316823","0.190945727131118"
"Yes","2001","(1c) basic vocational qualification","East Germany","196","0.15198293845842","0.132549642772942","0.171416234143899"
"Yes","2001","(2b) intermediate general qualification","West Germany","20","","",""
"Yes","2001","(2b) intermediate general qualification","East Germany","5","","",""
