"ple0040","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence"
"Yes","1989","Not Working","West Germany","673","0.241411667198282","0.227035751332576","0.255787583063988"
"Yes","1989","Not Working","East Germany","","","",""
"No","1989","Full Time","West Germany","4296","0.93666351964606","0.92958399040671","0.94374304888541"
"No","1989","Full Time","East Germany","","","",""
"No","1989","Part Time","West Germany","1601","0.923997266060456","0.911433292604605","0.936561239516306"
"No","1989","Part Time","East Germany","","","",""
"No","1989","Not Working","West Germany","2731","0.758588332801718","0.744212416936012","0.772964248667424"
"No","1989","Not Working","East Germany","","","",""
"Yes","1990","Full Time","West Germany","","","",""
"Yes","1990","Full Time","East Germany","","","",""
"Yes","1990","Part Time","West Germany","","","",""
"Yes","1990","Part Time","East Germany","","","",""
"Yes","1990","Not Working","West Germany","","","",""
"Yes","1990","Not Working","East Germany","","","",""
"No","1990","Full Time","West Germany","","","",""
"No","1990","Full Time","East Germany","","","",""
"No","1990","Part Time","West Germany","","","",""
"No","1990","Part Time","East Germany","","","",""
"No","1990","Not Working","West Germany","","","",""
"No","1990","Not Working","East Germany","","","",""
"Yes","1991","Full Time","West Germany","253","0.0646912921374821","0.0574363498767606","0.0719462343982036"
"Yes","1991","Full Time","East Germany","","","",""
"Yes","1991","Part Time","West Germany","103","0.0713834770759296","0.0593413588153257","0.0834255953365336"
"Yes","1991","Part Time","East Germany","","","",""
"Yes","1991","Not Working","West Germany","693","0.257421228650089","0.242366635260701","0.272475822039476"
"Yes","1991","Not Working","East Germany","","","",""
"No","1991","Full Time","West Germany","4163","0.935308707862518","0.928053765601796","0.942563650123239"
"No","1991","Full Time","East Germany","","","",""
"No","1991","Part Time","West Germany","1653","0.92861652292407","0.916574404663466","0.940658641184674"
"No","1991","Part Time","East Germany","","","",""
"No","1991","Not Working","West Germany","2547","0.742578771349911","0.727524177960524","0.757633364739299"
"No","1991","Not Working","East Germany","","","",""
"Yes","1992","Full Time","West Germany","272","0.0678726563622419","0.0604091908231824","0.0753361219013014"
"Yes","1992","Full Time","East Germany","83","0.0431882623324496","0.0346274499857553","0.0517490746791439"
"Yes","1992","Part Time","West Germany","114","0.0775247684469704","0.064926897559709","0.0901226393342318"
"Yes","1992","Part Time","East Germany","33","0.0493711612450064","0.0339486302439157","0.064793692246097"
"Yes","1992","Not Working","West Germany","691","0.26333709353171","0.248033676144523","0.278640510918897"
"Yes","1992","Not Working","East Germany","185","0.188292332291857","0.164170035886893","0.212414628696822"
"No","1992","Full Time","West Germany","4091","0.932127343637758","0.924663878098699","0.939590809176818"
"No","1992","Full Time","East Germany","2083","0.95681173766755","0.948250925320856","0.965372550014245"
"No","1992","Part Time","West Germany","1617","0.92247523155303","0.909877360665768","0.935073102440291"
"No","1992","Part Time","East Germany","725","0.950628838754994","0.935206307753903","0.966051369756084"
"No","1992","Not Working","West Germany","2491","0.73666290646829","0.721359489081103","0.751966323855477"
"No","1992","Not Working","East Germany","824","0.811707667708143","0.787585371303178","0.835829964113107"
"Yes","1993","Full Time","West Germany","","","",""
"Yes","1993","Full Time","East Germany","","","",""
"Yes","1993","Part Time","West Germany","","","",""
"Yes","1993","Part Time","East Germany","","","",""
"Yes","1993","Not Working","West Germany","","","",""
"Yes","1993","Not Working","East Germany","","","",""
"No","1993","Full Time","West Germany","","","",""
"No","1993","Full Time","East Germany","","","",""
"No","1993","Part Time","West Germany","","","",""
"No","1993","Part Time","East Germany","","","",""
"No","1993","Not Working","West Germany","","","",""
"No","1993","Not Working","East Germany","","","",""
"Yes","1994","Full Time","West Germany","245","0.0660878868131633","0.0584722436906474","0.0737035299356793"
"Yes","1994","Full Time","East Germany","45","0.0308186281291342","0.0229517502867629","0.0386855059715055"
"Yes","1994","Part Time","West Germany","119","0.0760069060936025","0.0636540366723495","0.0883597755148556"
"Yes","1994","Part Time","East Germany","25","","",""
"Yes","1994","Not Working","West Germany","663","0.252557430444991","0.237482556873815","0.267632304016167"
"Yes","1994","Not Working","East Germany","198","0.157471360424769","0.137784414853755","0.177158305995783"
"No","1994","Full Time","West Germany","3843","0.933912113186837","0.926296470064321","0.941527756309353"
"No","1994","Full Time","East Germany","1809","0.969181371870866","0.961314494028494","0.977048249713237"
"No","1994","Part Time","West Germany","1649","0.923993093906398","0.911640224485144","0.936345963327651"
"No","1994","Part Time","East Germany","557","0.954529267464631","0.937603545651585","0.971454989277678"
"No","1994","Not Working","West Germany","2528","0.747442569555009","0.732367695983833","0.762517443126185"
"No","1994","Not Working","East Germany","1117","0.842528639575231","0.822841694004217","0.862215585146245"
"Yes","1995","Full Time","West Germany","247","0.064253391122878","0.0567414119284819","0.0717653703172741"
"Yes","1995","Full Time","East Germany","55","0.0339168694871563","0.0254887368497363","0.0423450021245763"
"Yes","1995","Part Time","West Germany","135","0.0873648920279789","0.0749649263805431","0.0997648576754146"
"Yes","1995","Part Time","East Germany","21","","",""
"Yes","1995","Not Working","West Germany","703","0.256313629902269","0.241780741729371","0.270846518075166"
"Yes","1995","Not Working","East Germany","205","0.170555808187027","0.15001502485884","0.191096591515213"
"No","1995","Full Time","West Germany","3846","0.935746608877122","0.928234629682726","0.943258588071518"
"No","1995","Full Time","East Germany","1717","0.966083130512844","0.957654997875424","0.974511263150264"
"No","1995","Part Time","West Germany","1857","0.912635107972021","0.900235142324585","0.925035073619457"
"No","1995","Part Time","East Germany","580","0.959094797534403","0.943259329791937","0.97493026527687"
"No","1995","Not Working","West Germany","2764","0.743686370097732","0.729153481924834","0.758219258270629"
"No","1995","Not Working","East Germany","1083","0.829444191812973","0.808903408484787","0.84998497514116"
"Yes","1996","Full Time","West Germany","225","0.0616759560574336","0.054183316070678","0.0691685960441892"
"Yes","1996","Full Time","East Germany","63","0.040566579121359","0.0314144825256049","0.049718675717113"
"Yes","1996","Part Time","West Germany","145","0.0772405440075001","0.0657948570922973","0.0886862309227029"
"Yes","1996","Part Time","East Germany","21","","",""
"Yes","1996","Not Working","West Germany","711","0.262925503466245","0.248071360442274","0.277779646490217"
"Yes","1996","Not Working","East Germany","216","0.182936495011589","0.161681872358765","0.204191117664412"
"No","1996","Full Time","West Germany","3735","0.938324043942566","0.930831403955811","0.945816683929322"
"No","1996","Full Time","East Germany","1722","0.959433420878641","0.950281324282887","0.968585517474395"
"No","1996","Part Time","West Germany","1945","0.9227594559925","0.911313769077297","0.934205142907703"
"No","1996","Part Time","East Germany","583","0.962673026499091","0.947555511346279","0.977790541651902"
"No","1996","Not Working","West Germany","2663","0.737074496533754","0.722220353509783","0.751928639557726"
"No","1996","Not Working","East Germany","1055","0.817063504988411","0.795808882335588","0.838318127641235"
"Yes","1997","Full Time","West Germany","221","0.0681105993610183","0.0601843851235501","0.0760368135984866"
"Yes","1997","Full Time","East Germany","59","0.0398312443033211","0.0305513228707754","0.0491111657358668"
"Yes","1997","Part Time","West Germany","131","0.0799398670450998","0.06787803448451","0.0920016996056896"
"Yes","1997","Part Time","East Germany","38","0.0675843062740064","0.0475646166925761","0.0876039958554368"
"Yes","1997","Not Working","West Germany","708","0.255574763016201","0.240867782317979","0.270281743714423"
"Yes","1997","Not Working","East Germany","206","0.16519083951504","0.145157760288553","0.185223918741526"
"No","1997","Full Time","West Germany","3660","0.931889400638982","0.923963186401513","0.93981561487645"
"No","1997","Full Time","East Germany","1647","0.960168755696679","0.950888834264133","0.969448677129225"
"No","1997","Part Time","West Germany","1811","0.9200601329549","0.907998300394311","0.93212196551549"
"No","1997","Part Time","East Germany","566","0.932415693725994","0.912396004144563","0.952435383307424"
"No","1997","Not Working","West Germany","2671","0.744425236983799","0.729718256285577","0.759132217682021"
"No","1997","Not Working","East Germany","1114","0.83480916048496","0.814776081258474","0.854842239711447"
"Yes","1998","Full Time","West Germany","248","0.0671771052847911","0.0596208254814486","0.0747333850881336"
"Yes","1998","Full Time","East Germany","58","0.0340956394162572","0.0256125286307676","0.0425787502017469"
"Yes","1998","Part Time","West Germany","147","0.0802858559400253","0.0688685247491073","0.0917031871309432"
"Yes","1998","Part Time","East Germany","40","0.0619540852049326","0.0439404694575766","0.0799677009522886"
"Yes","1998","Not Working","West Germany","838","0.249327081202117","0.235849241189104","0.26280492121513"
"Yes","1998","Not Working","East Germany","235","0.171751361115904","0.152050862292374","0.191451859939433"
"No","1998","Full Time","West Germany","3968","0.932822894715209","0.925266614911866","0.940379174518551"
"No","1998","Full Time","East Germany","1700","0.965904360583743","0.957421249798253","0.974387471369232"
"No","1998","Part Time","West Germany","2029","0.919714144059975","0.908296812869057","0.931131475250893"
"No","1998","Part Time","East Germany","648","0.938045914795067","0.920032299047712","0.956059530542423"
"No","1998","Not Working","West Germany","3120","0.750672918797883","0.73719507878487","0.764150758810896"
"No","1998","Not Working","East Germany","1173","0.828248638884096","0.808548140060567","0.847949137707625"
"Yes","1999","Full Time","West Germany","257","0.0742717655253236","0.0662825069660634","0.0822610240845839"
"Yes","1999","Full Time","East Germany","64","0.0380251115168225","0.0289441797665685","0.0471060432670765"
"Yes","1999","Part Time","West Germany","146","0.0766692132631268","0.0656287456640201","0.0877096808622334"
"Yes","1999","Part Time","East Germany","37","0.0551112027811108","0.0383612486999624","0.0718611568622592"
"Yes","1999","Not Working","West Germany","787","0.264300902968952","0.249821868073726","0.278779937864178"
"Yes","1999","Not Working","East Germany","233","0.171085018099437","0.151230696415347","0.190939339783528"
"No","1999","Full Time","West Germany","3881","0.925728234474676","0.917738975915416","0.933717493033937"
"No","1999","Full Time","East Germany","1640","0.961974888483177","0.952893956732923","0.971055820233432"
"No","1999","Part Time","West Germany","2085","0.923330786736873","0.912290319137767","0.93437125433598"
"No","1999","Part Time","East Germany","676","0.944888797218889","0.928138843137741","0.961638751300038"
"No","1999","Not Working","West Germany","2776","0.735699097031048","0.721220062135822","0.750178131926274"
"No","1999","Not Working","East Germany","1149","0.828914981900563","0.809060660216472","0.848769303584653"
"Yes","2000","Full Time","West Germany","439","0.0652725615916517","0.0596879699422231","0.0708571532410803"
"Yes","2000","Full Time","East Germany","88","0.0359624390410418","0.0287539318682847","0.0431709462137989"
"Yes","2000","Part Time","West Germany","279","0.0788977918677059","0.0705602586923763","0.0872353250430355"
"Yes","2000","Part Time","East Germany","67","0.0634869703244957","0.0488836178099121","0.0780903228390793"
"Yes","2000","Not Working","West Germany","1387","0.223679957958573","0.213766820926338","0.233593094990808"
"Yes","2000","Not Working","East Germany","385","0.179840963984501","0.163875861615645","0.195806066353358"
"No","2000","Full Time","West Germany","7076","0.934727438408348","0.92914284675892","0.940312030057777"
"No","2000","Full Time","East Germany","2475","0.964037560958958","0.956829053786201","0.971246068131715"
"No","2000","Part Time","West Germany","3737","0.921102208132294","0.912764674956964","0.929439741307624"
"No","2000","Part Time","East Germany","1004","0.936513029675504","0.921909677160921","0.951116382190088"
"No","2000","Not Working","West Germany","5401","0.776320042041427","0.766406905009192","0.786233179073662"
"No","2000","Not Working","East Germany","1838","0.820159036015498","0.804193933646642","0.836124138384355"
"Yes","2001","Full Time","West Germany","366","0.0602775312563137","0.0545909616327389","0.0659641008798884"
"Yes","2001","Full Time","East Germany","84","0.0383802351366003","0.0305846947160472","0.0461757755571535"
"Yes","2001","Part Time","West Germany","266","0.0807047514065482","0.0720682741843054","0.0893412286287909"
"Yes","2001","Part Time","East Germany","52","0.0559570008188343","0.0417330341133866","0.070180967524282"
"Yes","2001","Not Working","West Germany","1278","0.236643053615159","0.225867154719902","0.247418952510416"
"Yes","2001","Not Working","East Germany","364","0.181313405888728","0.164862507470082","0.197764304307373"
"No","2001","Full Time","West Germany","6363","0.939722468743686","0.934035899120112","0.945409038367261"
"No","2001","Full Time","East Germany","2249","0.9616197648634","0.953824224442846","0.969415305283953"
"No","2001","Part Time","West Germany","3555","0.919295248593452","0.910658771371209","0.927931725815695"
"No","2001","Part Time","East Germany","951","0.944042999181166","0.929819032475718","0.958266965886613"
"No","2001","Not Working","West Germany","4698","0.763356946384841","0.752581047489584","0.774132845280098"
"No","2001","Not Working","East Germany","1743","0.818686594111272","0.802235695692626","0.835137492529918"
"Yes","2002","Full Time","West Germany","421","0.0662692335948057","0.0605433054166352","0.0719951617729761"
"Yes","2002","Full Time","East Germany","88","0.0366068793273319","0.0289320752567711","0.0442816833978928"
"Yes","2002","Part Time","West Germany","273","0.0840352034890165","0.0756465918952188","0.0924238150828142"
"Yes","2002","Part Time","East Germany","68","0.0802251229506388","0.0635955106038673","0.0968547352974103"
"Yes","2002","Not Working","West Germany","1329","0.244173585778174","0.233429893564052","0.254917277992297"
"Yes","2002","Not Working","East Germany","397","0.203709997822614","0.186500546396802","0.220919449248426"
"No","2002","Full Time","West Germany","6829","0.933730766405194","0.928004838227024","0.939456694583365"
"No","2002","Full Time","East Germany","2212","0.963393120672668","0.955718316602107","0.971067924743229"
"No","2002","Part Time","West Germany","3929","0.915964796510984","0.907576184917186","0.924353408104781"
"No","2002","Part Time","East Germany","957","0.919774877049361","0.90314526470259","0.936404489396133"
"No","2002","Not Working","West Germany","4813","0.755826414221826","0.745082722007703","0.766570106435948"
"No","2002","Not Working","East Germany","1707","0.796290002177386","0.779080550751574","0.813499453603198"
"Yes","2003","Full Time","West Germany","406","0.0683697046146102","0.0623323953889887","0.0744070138402318"
"Yes","2003","Full Time","East Germany","78","0.033979838140772","0.0264038931806847","0.0415557831008593"
"Yes","2003","Part Time","West Germany","278","0.0809698700168126","0.0726189230094209","0.0893208170242042"
"Yes","2003","Part Time","East Germany","70","0.0723537118113986","0.0565244006188978","0.0881830230038995"
"Yes","2003","Not Working","West Germany","1293","0.23640250475073","0.225672499268363","0.247132510233098"
"Yes","2003","Not Working","East Germany","392","0.19930815060286","0.182299187221844","0.216317113983876"
"No","2003","Full Time","West Germany","6307","0.93163029538539","0.925592986159768","0.937667604611011"
"No","2003","Full Time","East Germany","2119","0.966020161859228","0.958444216899141","0.973596106819315"
"No","2003","Part Time","West Germany","3821","0.919030129983187","0.910679182975796","0.927381076990579"
"No","2003","Part Time","East Germany","959","0.927646288188601","0.911816976996101","0.943475599381102"
"No","2003","Not Working","West Germany","4730","0.76359749524927","0.752867489766902","0.774327500731637"
"No","2003","Not Working","East Germany","1727","0.80069184939714","0.783682886016124","0.817700812778156"
"Yes","2004","Full Time","West Germany","415","0.0720530183091296","0.0657185254886223","0.0783875111296369"
"Yes","2004","Full Time","East Germany","84","0.0437740979447054","0.0349348714918729","0.052613324397538"
"Yes","2004","Part Time","West Germany","269","0.0820224629582186","0.0735242176942298","0.0905207082222074"
"Yes","2004","Part Time","East Germany","68","0.0688562263454124","0.0533017934154106","0.0844106592754143"
"Yes","2004","Not Working","West Germany","1305","0.244114614907598","0.233249947156155","0.25497928265904"
"Yes","2004","Not Working","East Germany","398","0.200721608116237","0.183810558889626","0.217632657342848"
"No","2004","Full Time","West Germany","5986","0.92794698169087","0.921612488870363","0.934281474511378"
"No","2004","Full Time","East Germany","1974","0.956225902055295","0.947386675602462","0.965065128508127"
"No","2004","Part Time","West Germany","3736","0.917977537041781","0.909479291777793","0.92647578230577"
"No","2004","Part Time","East Germany","950","0.931143773654587","0.915589340724586","0.946698206584589"
"No","2004","Not Working","West Germany","4700","0.755885385092402","0.74502071734096","0.766750052843845"
"No","2004","Not Working","East Germany","1757","0.799278391883763","0.782367342657152","0.816189441110374"
"Yes","2005","Full Time","West Germany","411","0.0740966660623607","0.0675171655228408","0.0806761666018807"
"Yes","2005","Full Time","East Germany","80","0.0379979823143265","0.0294549152280694","0.0465410494005835"
"Yes","2005","Part Time","West Germany","241","0.0714627040964914","0.0632757128261361","0.0796496953668466"
"Yes","2005","Part Time","East Germany","65","0.0752544153508585","0.0589610617787989","0.0915477689229182"
"Yes","2005","Not Working","West Germany","1282","0.239887733781018","0.228866860556438","0.250908607005598"
"Yes","2005","Not Working","East Germany","402","0.211016466927853","0.193540070176127","0.228492863679578"
"No","2005","Full Time","West Germany","5677","0.925903333937639","0.919323833398119","0.932482834477159"
"No","2005","Full Time","East Germany","1844","0.962002017685674","0.953458950599417","0.970545084771931"
"No","2005","Part Time","West Germany","3562","0.928537295903509","0.920350304633153","0.936724287173864"
"No","2005","Part Time","East Germany","942","0.924745584649142","0.908452231077082","0.941038938221201"
"No","2005","Not Working","West Germany","4485","0.760112266218983","0.749091392994403","0.771133139443563"
"No","2005","Not Working","East Germany","1692","0.788983533072147","0.771507136320422","0.806459929823873"
"Yes","2006","Full Time","West Germany","417","0.0722133126695801","0.0658831942829516","0.0785434310562086"
"Yes","2006","Full Time","East Germany","81","0.0425481545536937","0.0337200987219651","0.0513762103854222"
"Yes","2006","Part Time","West Germany","276","0.0765643078243619","0.0682910079142455","0.0848376077344783"
"Yes","2006","Part Time","East Germany","66","0.0583573519558915","0.0441918793170132","0.0725228245947698"
"Yes","2006","Not Working","West Germany","1447","0.245400560638369","0.234805529148145","0.255995592128593"
"Yes","2006","Not Working","East Germany","457","0.233849932359823","0.216254339429983","0.251445525289664"
"No","2006","Full Time","West Germany","6006","0.92778668733042","0.921456568943791","0.934116805717048"
"No","2006","Full Time","East Germany","1927","0.957451845446306","0.948623789614578","0.966279901278035"
"No","2006","Part Time","West Germany","3692","0.923435692175638","0.915162392265522","0.931708992085754"
"No","2006","Part Time","East Germany","986","0.941642648044108","0.92747717540523","0.955808120682987"
"No","2006","Not Working","West Germany","4890","0.754599439361631","0.744004407871407","0.765194470851855"
"No","2006","Not Working","East Germany","1766","0.766150067640177","0.748554474710336","0.783745660570017"
"Yes","2007","Full Time","West Germany","406","0.0778357283607422","0.0710197002608037","0.0846517564606807"
"Yes","2007","Full Time","East Germany","75","0.0379976089772315","0.0294501384946333","0.0465450794598298"
"Yes","2007","Part Time","West Germany","244","0.0733319753223083","0.064955035382071","0.0817089152625455"
"Yes","2007","Part Time","East Germany","79","0.0731218415892572","0.0568721726253734","0.089371510553141"
"Yes","2007","Not Working","West Germany","1368","0.245728907651652","0.234708008183833","0.256749807119471"
"Yes","2007","Not Working","East Germany","413","0.219955963290727","0.202239955011064","0.23767197157039"
"No","2007","Full Time","West Germany","5529","0.922164271639258","0.915348243539319","0.928980299739196"
"No","2007","Full Time","East Germany","1847","0.962002391022768","0.95345492054017","0.970549861505367"
"No","2007","Part Time","West Germany","3476","0.926668024677692","0.918291084737454","0.935044964617929"
"No","2007","Part Time","East Germany","907","0.926878158410743","0.910628489446859","0.943127827374627"
"No","2007","Not Working","West Germany","4494","0.754271092348348","0.743250192880529","0.765291991816167"
"No","2007","Not Working","East Germany","1687","0.780044036709273","0.76232802842961","0.797760044988936"
"Yes","2008","Full Time","West Germany","387","0.0756028915640937","0.0686931382714482","0.0825126448567391"
"Yes","2008","Full Time","East Germany","80","0.0504991194570772","0.040537069994167","0.0604611689199875"
"Yes","2008","Part Time","West Germany","244","0.0767934369465409","0.0679469678800454","0.0856399060130365"
"Yes","2008","Part Time","East Germany","67","0.0837118778598758","0.0659691767231465","0.101454578996605"
"Yes","2008","Not Working","West Germany","1276","0.248243306291257","0.236795247444191","0.259691365138323"
"Yes","2008","Not Working","East Germany","389","0.20969202550474","0.191747420801764","0.227636630207716"
"No","2008","Full Time","West Germany","5236","0.924397108435906","0.917487355143261","0.931306861728552"
"No","2008","Full Time","East Germany","1776","0.949500880542923","0.939538831080013","0.959462930005833"
"No","2008","Part Time","West Germany","3236","0.923206563053459","0.914360093986963","0.932053032119955"
"No","2008","Part Time","East Germany","869","0.916288122140124","0.898545421003395","0.934030823276853"
"No","2008","Not Working","West Germany","4194","0.751756693708743","0.740308634861677","0.763204752555809"
"No","2008","Not Working","East Germany","1588","0.79030797449526","0.772363369792284","0.808252579198236"
"Yes","2009","Full Time","West Germany","364","0.0712233418916077","0.0642273778437445","0.0782193059394709"
"Yes","2009","Full Time","East Germany","90","0.0558522814777923","0.0452585265733404","0.0664460363822442"
"Yes","2009","Part Time","West Germany","254","0.0864866369912095","0.0769398346354647","0.0960334393469542"
"Yes","2009","Part Time","East Germany","66","0.0609367068385415","0.0451496664154281","0.076723747261655"
"Yes","2009","Not Working","West Germany","1196","0.255003525303895","0.24288948365561","0.26711756695218"
"Yes","2009","Not Working","East Germany","377","0.212198197289224","0.193612120535292","0.230784274043157"
"No","2009","Full Time","West Germany","4828","0.928776658108392","0.921780694060529","0.935772622156255"
"No","2009","Full Time","East Germany","1715","0.944147718522208","0.933553963617756","0.95474147342666"
"No","2009","Part Time","West Germany","3076","0.913513363008791","0.903966560653046","0.923060165364535"
"No","2009","Part Time","East Germany","816","0.939063293161459","0.923276252738345","0.954850333584572"
"No","2009","Not Working","West Germany","3777","0.744996474696105","0.73288243304782","0.75711051634439"
"No","2009","Not Working","East Germany","1482","0.787801802710776","0.769215725956843","0.806387879464708"
"Yes","2010","Full Time","West Germany","382","0.0650354418548013","0.0592883308338933","0.0707825528757093"
"Yes","2010","Full Time","East Germany","95","0.0616082532232193","0.0514894336427601","0.0717270728036784"
"Yes","2010","Part Time","West Germany","324","0.0931332358138494","0.0851579819115762","0.101108489716123"
"Yes","2010","Part Time","East Germany","75","0.0798432465581467","0.0647750065328437","0.0949114865834497"
"Yes","2010","Not Working","West Germany","1202","0.247801822383431","0.237190437550806","0.258413207216055"
"Yes","2010","Not Working","East Germany","400","0.232670832172477","0.214420039029422","0.250921625315532"
"No","2010","Full Time","West Germany","6690","0.934964558145199","0.929217447124291","0.940711669166107"
"No","2010","Full Time","East Germany","2074","0.938391746776781","0.928272927196322","0.94851056635724"
"No","2010","Part Time","West Germany","4777","0.906866764186151","0.898891510283877","0.914842018088424"
"No","2010","Part Time","East Germany","1168","0.920156753441853","0.90508851341655","0.935224993467156"
"No","2010","Not Working","West Germany","5157","0.752198177616569","0.741586792783945","0.762809562449194"
"No","2010","Not Working","East Germany","1659","0.767329167827523","0.749078374684468","0.785579960970578"
"Yes","2011","Full Time","West Germany","475","0.0645255775777752","0.0591919270843652","0.0698592280711852"
"Yes","2011","Full Time","East Germany","114","0.0549355749740201","0.0459278587346192","0.0639432912134209"
"Yes","2011","Part Time","West Germany","400","0.0936768602210865","0.0864292478394353","0.100924472602738"
"Yes","2011","Part Time","East Germany","105","0.0891586094681371","0.0744704639461289","0.103846754990145"
"Yes","2011","Not Working","West Germany","1549","0.247287548787096","0.237642296854235","0.256932800719958"
"Yes","2011","Not Working","East Germany","481","0.223942200172223","0.207263681533825","0.240620718810621"
"No","2011","Full Time","West Germany","7676","0.935474422422225","0.930140771928815","0.940808072915635"
"No","2011","Full Time","East Germany","2344","0.94506442502598","0.936056708786579","0.954072141265381"
"No","2011","Part Time","West Germany","5809","0.906323139778914","0.899075527397262","0.913570752160565"
"No","2011","Part Time","East Germany","1341","0.910841390531863","0.896153245009855","0.925529536053871"
"No","2011","Not Working","West Germany","6137","0.752712451212904","0.743067199280042","0.762357703145765"
"No","2011","Not Working","East Germany","1919","0.776057799827777","0.759379281189378","0.792736318466175"
"Yes","2012","Full Time","West Germany","502","0.0744674701758907","0.0687160685626933","0.0802188717890882"
"Yes","2012","Full Time","East Germany","117","0.0608902710951026","0.0513352334332571","0.0704453087569481"
"Yes","2012","Part Time","West Germany","427","0.0857679774046769","0.0787253088593243","0.0928106459500295"
"Yes","2012","Part Time","East Germany","109","0.108571251966379","0.0921574462484518","0.124985057684307"
"Yes","2012","Not Working","West Germany","1593","0.251094261410089","0.241202057876203","0.260986464943974"
"Yes","2012","Not Working","East Germany","537","0.246881166459913","0.229612012291508","0.264150320628317"
"No","2012","Full Time","West Germany","7502","0.925532529824109","0.919781128210912","0.931283931437307"
"No","2012","Full Time","East Germany","2289","0.939109728904897","0.929554691243052","0.948664766566743"
