"ple0040","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence","value"
"No","1991","16-34 y.","Urban Area","2790","0.974358062881068","0.968568148733442","0.980147977028694","2"
"No","1991","16-34 y.","Rural Area","725","0.962704649578409","0.949152692945437","0.976256606211381","2"
"No","1991","35-65 y.","Urban Area","3295","0.848138551651689","0.836718801594576","0.859558301708801","2"
"No","1991","35-65 y.","Rural Area","833","0.8577710687288","0.835525025751272","0.880017111706327","2"
"No","1991","66 and older","Urban Area","545","0.665002678743279","0.632578554633681","0.697426802852876","2"
"No","1991","66 and older","Rural Area","175","0.733605110556781","0.678022483068425","0.789187738045137","2"
"Yes","1991","16-34 y.","Urban Area","73","0.025641937118932","0.019852022971306","0.031431851266558","1"
"Yes","1991","16-34 y.","Rural Area","26","","","","1"
"Yes","1991","35-65 y.","Urban Area","499","0.151861448348311","0.140441698291199","0.163281198405424","1"
"Yes","1991","35-65 y.","Rural Area","114","0.1422289312712","0.119982888293673","0.164474974248728","1"
"Yes","1991","66 and older","Urban Area","269","0.334997321256721","0.302573197147124","0.367421445366319","1"
"Yes","1991","66 and older","Rural Area","68","0.266394889443219","0.210812261954863","0.321977516931575","1"
"No","1992","16-34 y.","Urban Area","3204","0.977368764199129","0.972277484237532","0.982460044160727","2"
"No","1992","16-34 y.","Rural Area","1590","0.975181702416648","0.967620052163814","0.982743352669482","2"
"No","1992","35-65 y.","Urban Area","3916","0.852375061948237","0.842005068674775","0.862745055221698","2"
"No","1992","35-65 y.","Rural Area","2016","0.868315823568427","0.854386964846702","0.882244682290153","2"
"No","1992","66 and older","Urban Area","636","0.657646549122222","0.627345597548323","0.687947500696121","2"
"No","1992","66 and older","Rural Area","364","0.753972436393138","0.715759729986602","0.792185142799674","2"
"Yes","1992","16-34 y.","Urban Area","74","0.0226312358008707","0.0175399558392733","0.0277225157624681","1"
"Yes","1992","35-65 y.","Urban Area","579","0.147624938051763","0.137254944778302","0.157994931325225","1"
"Yes","1992","35-65 y.","Rural Area","248","0.131684176431573","0.117755317709847","0.145613035153298","1"
"Yes","1992","66 and older","Urban Area","306","0.342353450877778","0.312052499303879","0.372654402451677","1"
"Yes","1992","16-34 y.","Rural Area","36","0.0248182975833522","0.0172566473305184","0.032379947836186","1"
"Yes","1992","66 and older","Rural Area","124","0.246027563606862","0.207814857200326","0.284240270013398","1"
"No","1993","16-34 y.","Urban Area","","","","","2"
"No","1993","16-34 y.","Rural Area","","","","","2"
"No","1993","35-65 y.","Urban Area","","","","","2"
"No","1993","35-65 y.","Rural Area","","","","","2"
"No","1993","66 and older","Urban Area","","","","","2"
"No","1993","66 and older","Rural Area","","","","","2"
"Yes","1993","16-34 y.","Urban Area","","","","","1"
"Yes","1993","16-34 y.","Rural Area","","","","","1"
"Yes","1993","35-65 y.","Urban Area","","","","","1"
"Yes","1993","35-65 y.","Rural Area","","","","","1"
"Yes","1993","66 and older","Urban Area","","","","","1"
"Yes","1993","66 and older","Rural Area","","","","","1"
"No","1994","16-34 y.","Urban Area","3171","0.977868892816161","0.972804230879774","0.982933554752548","2"
"No","1994","16-34 y.","Rural Area","1527","0.981248200205086","0.974510453193181","0.987985947216991","2"
"No","1994","35-65 y.","Urban Area","3757","0.858022757419011","0.847596695851724","0.868448818986299","2"
"No","1994","35-65 y.","Rural Area","1991","0.879134018590851","0.865555922838941","0.892712114342762","2"
"No","1994","66 and older","Urban Area","680","0.668535116955565","0.639062688127233","0.698007545783896","2"
"No","1994","66 and older","Rural Area","377","0.758044757017029","0.720543642848539","0.795545871185519","2"
"Yes","1994","16-34 y.","Urban Area","70","0.0221311071838391","0.0170664452474519","0.0271957691202263","1"
"Yes","1994","16-34 y.","Rural Area","30","0.0187517997949143","0.0120140527830095","0.025489546806819","1"
"Yes","1994","35-65 y.","Urban Area","548","0.141977242580988","0.131551181013701","0.152403304148276","1"
"Yes","1994","35-65 y.","Rural Area","223","0.120865981409149","0.107287885657238","0.134444077161059","1"
"Yes","1994","66 and older","Urban Area","300","0.331464883044435","0.301992454216104","0.360937311872767","1"
"Yes","1994","66 and older","Rural Area","124","0.241955242982971","0.204454128814481","0.279456357151461","1"
"No","1995","16-34 y.","Urban Area","3234","0.980326912328136","0.975594451075042","0.985059373581231","2"
"No","1995","16-34 y.","Rural Area","1584","0.976079060659231","0.968635919086214","0.983522202232247","2"
"No","1995","35-65 y.","Urban Area","3884","0.862672639411104","0.852559880956883","0.872785397865325","2"
"No","1995","35-65 y.","Rural Area","2080","0.862251295140222","0.848224501541153","0.876278088739291","2"
"No","1995","66 and older","Urban Area","691","0.638529118425841","0.609117889543157","0.667940347308526","2"
"No","1995","66 and older","Rural Area","374","0.759638895407546","0.721881569204083","0.79739622161101","2"
"Yes","1995","16-34 y.","Urban Area","74","0.0196730876718638","0.0149406264187693","0.0244055489249584","1"
"Yes","1995","16-34 y.","Rural Area","35","0.0239209393407695","0.0164777977677527","0.0313640809137864","1"
"Yes","1995","35-65 y.","Urban Area","566","0.137327360588896","0.127214602134675","0.147440119043117","1"
"Yes","1995","35-65 y.","Rural Area","239","0.137748704859778","0.123721911260709","0.151775498458847","1"
"Yes","1995","66 and older","Urban Area","334","0.361470881574159","0.332059652691474","0.390882110456843","1"
"Yes","1995","66 and older","Rural Area","118","0.240361104592454","0.20260377838899","0.278118430795917","1"
"No","1996","16-34 y.","Urban Area","3134","0.977303554990308","0.972150593571969","0.982456516408647","2"
"No","1996","16-34 y.","Rural Area","1527","0.978585791219697","0.97141148043886","0.985760102000535","2"
"No","1996","35-65 y.","Urban Area","3838","0.858349965574968","0.848039967030783","0.868659964119154","2"
"No","1996","35-65 y.","Rural Area","2092","0.860930085080481","0.84693124401244","0.874928926148522","2"
"No","1996","66 and older","Urban Area","743","0.674626340089778","0.646514535558152","0.702738144621404","2"
"No","1996","66 and older","Rural Area","368","0.719419133487795","0.680116988765965","0.758721278209625","2"
"Yes","1996","16-34 y.","Urban Area","75","0.0226964450096919","0.017543483591353","0.0278494064280308","1"
"Yes","1996","16-34 y.","Rural Area","37","0.0214142087803026","0.0142398979994652","0.0285885195611401","1"
"Yes","1996","35-65 y.","Urban Area","556","0.141650034425032","0.131340035880846","0.151960032969217","1"
"Yes","1996","35-65 y.","Rural Area","255","0.139069914919519","0.125071073851478","0.15306875598756","1"
"Yes","1996","66 and older","Urban Area","324","0.325373659910222","0.297261855378596","0.353485464441848","1"
"Yes","1996","66 and older","Rural Area","134","0.280580866512205","0.241278721790375","0.319883011234035","1"
"No","1997","16-34 y.","Urban Area","3039","0.978229079074029","0.973100151327395","0.983358006820664","2"
"No","1997","16-34 y.","Rural Area","1470","0.973763881218992","0.965699332011304","0.981828430426679","2"
"No","1997","35-65 y.","Urban Area","3754","0.853030341699642","0.842460824219944","0.86359985917934","2"
"No","1997","35-65 y.","Rural Area","2061","0.861102487395665","0.847029744457095","0.875175230334235","2"
"No","1997","66 and older","Urban Area","766","0.685875846158273","0.658128766609361","0.713622925707185","2"
"No","1997","66 and older","Rural Area","378","0.729047841998542","0.690322331268984","0.7677733527281","2"
"Yes","1997","16-34 y.","Urban Area","71","0.0217709209259706","0.0166419931793365","0.0268998486726047","1"
"Yes","1997","16-34 y.","Rural Area","39","0.026236118781008","0.0181715695733205","0.0343006679886955","1"
"Yes","1997","35-65 y.","Urban Area","557","0.146969658300358","0.13640014082066","0.157539175780056","1"
"Yes","1997","35-65 y.","Rural Area","259","0.138897512604335","0.124824769665765","0.152970255542905","1"
"Yes","1997","66 and older","Urban Area","309","0.314124153841727","0.286377074292815","0.341871233390639","1"
"Yes","1997","66 and older","Rural Area","128","0.270952158001458","0.2322266472719","0.309677668731016","1"
"No","1998","16-34 y.","Urban Area","3189","0.975606837678519","0.970312103488552","0.980901571868487","2"
"No","1998","16-34 y.","Rural Area","1562","0.978389974568664","0.971267415477274","0.985512533660055","2"
"No","1998","35-65 y.","Urban Area","4213","0.862128798019473","0.852417918733854","0.871839677305091","2"
"No","1998","35-65 y.","Rural Area","2349","0.873232882195036","0.860553339177044","0.885912425213027","2"
"No","1998","66 and older","Urban Area","873","0.669359384539591","0.643331791549509","0.695386977529673","2"
"No","1998","66 and older","Rural Area","452","0.719820827994253","0.683887073691853","0.755754582296652","2"
"Yes","1998","16-34 y.","Urban Area","72","0.0243931623214806","0.0190984281315127","0.0296878965114484","1"
"Yes","1998","16-34 y.","Rural Area","39","0.0216100254313357","0.0144874663399448","0.0287325845227265","1"
"Yes","1998","35-65 y.","Urban Area","629","0.137871201980528","0.128160322694909","0.147582081266146","1"
"Yes","1998","35-65 y.","Rural Area","296","0.126767117804964","0.114087574786973","0.139446660822956","1"
"Yes","1998","66 and older","Urban Area","382","0.330640615460409","0.304613022470327","0.356668208450491","1"
"Yes","1998","66 and older","Rural Area","148","0.280179172005747","0.244245417703348","0.316112926308147","1"
"No","1999","16-34 y.","Urban Area","2991","0.97418646278267","0.968576054695852","0.979796870869488","2"
"No","1999","16-34 y.","Rural Area","1513","0.983730312703848","0.977419982680936","0.990040642726761","2"
"No","1999","66 and older","Urban Area","843","0.656148053174096","0.629450714574481","0.68284539177371","2"
"No","1999","35-65 y.","Urban Area","4125","0.862597963933259","0.852779582120745","0.872416345745773","2"
"No","1999","35-65 y.","Rural Area","2277","0.875410716206698","0.862642571286915","0.88817886112648","2"
"No","1999","66 and older","Rural Area","458","0.715736181720062","0.679911963361306","0.751560400078819","2"
"Yes","1999","16-34 y.","Urban Area","78","0.0258135372173301","0.020203129130512","0.0314239453041481","1"
"Yes","1999","35-65 y.","Urban Area","598","0.137402036066741","0.127583654254227","0.147220417879255","1"
"Yes","1999","16-34 y.","Rural Area","31","0.0162696872961518","0.00995935727323934","0.0225800173190643","1"
"Yes","1999","35-65 y.","Rural Area","293","0.124589283793302","0.11182113887352","0.137357428713085","1"
"Yes","1999","66 and older","Urban Area","373","0.343851946825904","0.31715460822629","0.370549285425519","1"
"Yes","1999","66 and older","Rural Area","151","0.284263818279938","0.248439599921181","0.320088036638694","1"
"No","2000","16-34 y.","Urban Area","4581","0.97375109616823","0.969176543259467","0.978325649076993","2"
"No","2000","16-34 y.","Rural Area","2382","0.981045674784383","0.975624987058184","0.986466362510583","2"
"No","2000","66 and older","Urban Area","1748","0.726349022632396","0.708392244279077","0.744305800985715","2"
"No","2000","35-65 y.","Urban Area","7749","0.871032051269092","0.864042457429068","0.878021645109115","2"
"No","2000","35-65 y.","Rural Area","4097","0.885609370100368","0.876423511226326","0.894795228974409","2"
"No","2000","66 and older","Rural Area","974","0.761691681352679","0.737978137807695","0.785405224897662","2"
"Yes","2000","16-34 y.","Urban Area","111","0.0262489038317703","0.0216743509230071","0.0308234567405334","1"
"Yes","2000","35-65 y.","Urban Area","1084","0.128967948730908","0.121978354890885","0.135957542570932","1"
"Yes","2000","16-34 y.","Rural Area","49","0.0189543252156167","0.0135336374894175","0.024375012941816","1"
"Yes","2000","35-65 y.","Rural Area","515","0.114390629899632","0.105204771025591","0.123576488773674","1"
"Yes","2000","66 and older","Urban Area","620","0.273650977367604","0.255694199014285","0.291607755720923","1"
"Yes","2000","66 and older","Rural Area","266","0.238308318647321","0.214594775102338","0.262021862192305","1"
"No","2001","16-34 y.","Urban Area","4071","0.977603400129196","0.973107988648889","0.982098811609503","2"
"No","2001","16-34 y.","Rural Area","2084","0.980531641022129","0.974655850370633","0.986407431673626","2"
"No","2001","66 and older","Urban Area","1646","0.7236876657676","0.705185933763175","0.742189397772025","2"
"No","2001","35-65 y.","Urban Area","7073","0.867065511356097","0.859655061860938","0.874475960851256","2"
"No","2001","35-65 y.","Rural Area","3738","0.88049031467759","0.870685736043989","0.89029489331119","2"
"No","2001","66 and older","Rural Area","947","0.789346482033012","0.765991053486232","0.812701910579792","2"
"Yes","2001","16-34 y.","Urban Area","91","0.0223965998708038","0.0179011883904969","0.0268920113511106","1"
"Yes","2001","35-65 y.","Urban Area","990","0.132934488643903","0.125524039148744","0.140344938139062","1"
"Yes","2001","16-34 y.","Rural Area","40","0.0194683589778706","0.013592568326374","0.0253441496293673","1"
"Yes","2001","35-65 y.","Rural Area","467","0.11950968532241","0.10970510668881","0.129314263956011","1"
"Yes","2001","66 and older","Urban Area","598","0.2763123342324","0.257810602227975","0.294814066236825","1"
"Yes","2001","66 and older","Rural Area","224","0.210653517966988","0.187298089420208","0.234008946513768","1"
"No","2002","16-34 y.","Urban Area","4007","0.974873915530055","0.970080359910794","0.979667471149315","2"
"No","2002","66 and older","Urban Area","1737","0.708979000370949","0.690783463764211","0.727174536977686","2"
"No","2002","16-34 y.","Rural Area","2017","0.973010436326117","0.966014178976272","0.980006693675963","2"
"No","2002","35-65 y.","Urban Area","7879","0.864736026755527","0.857634657663039","0.871837395848016","2"
"No","2002","35-65 y.","Rural Area","3841","0.865741136411764","0.855610912152186","0.875871360671343","2"
"No","2002","66 and older","Rural Area","966","0.778974968031062","0.755614622452933","0.802335313609191","2"
"Yes","2002","16-34 y.","Urban Area","88","0.0251260844699455","0.0203325288506853","0.0299196400892057","1"
"Yes","2002","35-65 y.","Urban Area","1031","0.135263973244473","0.128162604151984","0.142365342336961","1"
"Yes","2002","35-65 y.","Rural Area","510","0.134258863588236","0.124128639328657","0.144389087847814","1"
"Yes","2002","66 and older","Urban Area","657","0.291020999629051","0.272825463022314","0.309216536235789","1"
"Yes","2002","16-34 y.","Rural Area","44","0.0269895636738828","0.0199933063240373","0.0339858210237283","1"
"Yes","2002","66 and older","Rural Area","246","0.221025031968938","0.197664686390809","0.244385377547067","1"
"No","2003","16-34 y.","Urban Area","3832","0.974650949336719","0.969729179731103","0.979572718942335","2"
"No","2003","16-34 y.","Rural Area","1912","0.977802302421101","0.971263318367622","0.984341286474581","2"
"No","2003","35-65 y.","Urban Area","7537","0.867375998448498","0.860174165265473","0.874577831631523","2"
"No","2003","66 and older","Urban Area","1757","0.70873091740268","0.690651244204705","0.726810590600655","2"
"No","2003","35-65 y.","Rural Area","3648","0.874523432367021","0.864420670748828","0.884626193985214","2"
"No","2003","66 and older","Rural Area","977","0.778439123816473","0.755286633022457","0.801591614610489","2"
"Yes","2003","16-34 y.","Urban Area","86","0.0253490506632807","0.0204272810576647","0.0302708202688968","1"
"Yes","2003","35-65 y.","Urban Area","983","0.132624001551502","0.125422168368477","0.139825834734527","1"
"Yes","2003","35-65 y.","Rural Area","482","0.125476567632979","0.115373806014786","0.135579329251172","1"
"Yes","2003","16-34 y.","Rural Area","38","0.0221976975788986","0.0156587135254195","0.0287366816323777","1"
"Yes","2003","66 and older","Urban Area","669","0.29126908259732","0.273189409399345","0.309348755795295","1"
"Yes","2003","66 and older","Rural Area","259","0.221560876183527","0.198408385389511","0.244713366977543","1"
"No","2004","16-34 y.","Urban Area","3664","0.974208934424185","0.969137632052417","0.979280236795953","2"
"No","2004","16-34 y.","Rural Area","1842","0.970933425710622","0.963347662308704","0.97851918911254","2"
"No","2004","35-65 y.","Urban Area","7248","0.86194388743207","0.854487984195326","0.869399790668813","2"
"No","2004","66 and older","Urban Area","1814","0.708725365864329","0.690908053450337","0.726542678278321","2"
"No","2004","35-65 y.","Rural Area","3531","0.871220510047635","0.860837719527209","0.88160330056806","2"
"No","2004","66 and older","Rural Area","1004","0.766153989161956","0.743019994918865","0.789287983405048","2"
"Yes","2004","16-34 y.","Urban Area","89","0.0257910655758152","0.0207197632040474","0.030862367947583","1"
"Yes","2004","35-65 y.","Urban Area","975","0.13805611256793","0.130600209331187","0.145512015804674","1"
"Yes","2004","35-65 y.","Rural Area","467","0.128779489952365","0.11839669943194","0.139162280472791","1"
"Yes","2004","16-34 y.","Rural Area","42","0.029066574289378","0.0214808108874599","0.036652337691296","1"
"Yes","2004","66 and older","Urban Area","684","0.291274634135671","0.273457321721679","0.309091946549663","1"
"Yes","2004","66 and older","Rural Area","282","0.233846010838044","0.210712016594952","0.256980005081135","1"
"No","2005","16-34 y.","Urban Area","3482","0.97467803638393","0.969514508876854","0.979841563891005","2"
"No","2005","16-34 y.","Rural Area","1720","0.973458512693698","0.965944706184608","0.980972319202788","2"
"No","2005","35-65 y.","Urban Area","6844","0.866447502505281","0.85889011467583","0.874004890334732","2"
"No","2005","66 and older","Urban Area","1826","0.713336535451318","0.695649373948451","0.731023696954185","2"
"No","2005","35-65 y.","Rural Area","3347","0.872417710908972","0.861819950804235","0.883015471013708","2"
"No","2005","66 and older","Rural Area","983","0.756350719956144","0.73272241089885","0.779979029013438","2"
"Yes","2005","16-34 y.","Urban Area","74","0.0253219636160704","0.0201584361089947","0.0304854911231461","1"
"Yes","2005","35-65 y.","Urban Area","939","0.133552497494719","0.125995109665267","0.14110988532417","1"
"Yes","2005","35-65 y.","Rural Area","460","0.127582289091028","0.116984528986292","0.138180049195765","1"
"Yes","2005","16-34 y.","Rural Area","38","0.0265414873063021","0.0190276807972121","0.0340552938153921","1"
"Yes","2005","66 and older","Urban Area","685","0.286663464548682","0.268976303045815","0.304350626051549","1"
"Yes","2005","66 and older","Rural Area","285","0.243649280043856","0.220020970986563","0.26727758910115","1"
"No","2006","16-34 y.","Urban Area","3343","0.973672591487497","0.968296426937378","0.979048756037615","2"
"No","2006","16-34 y.","Rural Area","1689","0.97103634939344","0.963131474735311","0.97894122405157","2"
"No","2006","35-65 y.","Urban Area","7287","0.867839314342473","0.860540708971616","0.87513791971333","2"
"No","2006","35-65 y.","Rural Area","3645","0.871758983979525","0.861575247172017","0.881942720787033","2"
"No","2006","66 and older","Urban Area","2113","0.702194050301222","0.685644457321096","0.718743643281347","2"
"No","2006","66 and older","Rural Area","1190","0.755175807696193","0.733630456620798","0.776721158771587","2"
"Yes","2006","16-34 y.","Urban Area","64","0.0263274085125035","0.0209512439623848","0.0317035730626221","1"
"Yes","2006","16-34 y.","Rural Area","40","0.0289636506065596","0.02105877594843","0.0368685252646892","1"
"Yes","2006","35-65 y.","Urban Area","984","0.132160685657527","0.12486208028667","0.139459291028384","1"
"Yes","2006","35-65 y.","Rural Area","496","0.128241016020475","0.118057279212967","0.138424752827983","1"
"Yes","2006","66 and older","Urban Area","820","0.297805949698778","0.281256356718653","0.314355542678904","1"
"Yes","2006","66 and older","Rural Area","340","0.244824192303807","0.223278841228413","0.266369543379202","1"
"No","2007","16-34 y.","Urban Area","3045","0.975074778097112","0.969590421150724","0.9805591350435","2"
"No","2007","16-34 y.","Rural Area","1574","0.976579967515295","0.969192717369641","0.98396721766095","2"
"No","2007","35-65 y.","Urban Area","6690","0.86798701066405","0.860373626571207","0.875600394756893","2"
"No","2007","35-65 y.","Rural Area","3374","0.865538300401987","0.854760836451416","0.876315764352557","2"
"No","2007","66 and older","Urban Area","2095","0.710593021467459","0.694016471956378","0.727169570978539","2"
"No","2007","66 and older","Rural Area","1162","0.765650420531431","0.744163927389124","0.787136913673738","2"
"Yes","2007","16-34 y.","Urban Area","59","0.0249252219028878","0.0194408649564999","0.0304095788492756","1"
"Yes","2007","16-34 y.","Rural Area","36","0.0234200324847047","0.0160327823390499","0.0308072826303595","1"
"Yes","2007","35-65 y.","Urban Area","904","0.13201298933595","0.124399605243107","0.139626373428793","1"
"Yes","2007","35-65 y.","Rural Area","475","0.134461699598013","0.123684235647443","0.145239163548584","1"
"Yes","2007","66 and older","Urban Area","780","0.289406978532542","0.272830429021461","0.305983528043622","1"
"Yes","2007","66 and older","Rural Area","331","0.234349579468569","0.212863086326262","0.255836072610876","1"
"No","2008","16-34 y.","Urban Area","2846","0.980901638184859","0.975914979818702","0.985888296551016","2"
"No","2008","16-34 y.","Rural Area","1431","0.968709142965562","0.959790824405036","0.977627461526088","2"
"No","2008","35-65 y.","Urban Area","6218","0.869453913478591","0.861592981888165","0.877314845069017","2"
"No","2008","35-65 y.","Rural Area","3156","0.859350567188114","0.848015915119349","0.870685219256879","2"
"No","2008","66 and older","Urban Area","2101","0.715075488404347","0.698503809376986","0.731647167431709","2"
"No","2008","66 and older","Rural Area","1147","0.770552195506971","0.749013443446925","0.792090947567016","2"
"Yes","2008","16-34 y.","Urban Area","48","0.019098361815141","0.0141117034489841","0.0240850201812979","1"
"Yes","2008","16-34 y.","Rural Area","33","0.0312908570344378","0.0223725384739118","0.0402091755949638","1"
"Yes","2008","35-65 y.","Urban Area","838","0.130546086521409","0.122685154930983","0.138407018111834","1"
"Yes","2008","35-65 y.","Rural Area","458","0.140649432811886","0.129314780743121","0.151984084880651","1"
"Yes","2008","66 and older","Urban Area","749","0.284924511595653","0.268352832568291","0.301496190623014","1"
"Yes","2008","66 and older","Rural Area","317","0.229447804493029","0.207909052432984","0.250986556553075","1"
"No","2009","16-34 y.","Urban Area","2599","0.981715981979897","0.976608248117036","0.986823715842757","2"
"No","2009","16-34 y.","Rural Area","1316","0.967903904412986","0.958498351317137","0.977309457508834","2"
"No","2009","35-65 y.","Urban Area","5635","0.865012078932505","0.856654673312452","0.873369484552558","2"
"No","2009","35-65 y.","Rural Area","2984","0.853970932928156","0.842180448362505","0.865761417493806","2"
"No","2009","66 and older","Urban Area","2015","0.712248964852994","0.695307164956067","0.729190764749921","2"
"No","2009","66 and older","Rural Area","1145","0.80162896347252","0.781018181016579","0.822239745928461","2"
"Yes","2009","16-34 y.","Urban Area","44","0.0182840180201032","0.0131762841572429","0.0233917518829636","1"
"Yes","2009","16-34 y.","Rural Area","33","0.0320960955870145","0.0226905424911656","0.0415016486828633","1"
"Yes","2009","35-65 y.","Urban Area","787","0.134987921067495","0.126630515447442","0.143345326687548","1"
"Yes","2009","35-65 y.","Rural Area","462","0.146029067071844","0.134238582506194","0.157819551637495","1"
"Yes","2009","66 and older","Urban Area","728","0.287751035147006","0.270809235250079","0.304692835043933","1"
"Yes","2009","66 and older","Rural Area","293","0.19837103652748","0.177760254071539","0.218981818983421","1"
