"ple0040","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Yes","1995","Rhineland-Palatinate,Saarland","Urban Area","63","0.151792002624002","0.122386696603813","0.181197308644191","1"
"Yes","1995","Rhineland-Palatinate,Saarland","Rural Area","12","","","","1"
"Yes","1995","Baden-Württemberg","Urban Area","147","0.109269658769612","0.0938327785012975","0.124706539037926","1"
"Yes","1995","Baden-Württemberg","Rural Area","26","","","","1"
"Yes","1995","Bavaria","Urban Area","86","0.143823487974337","0.119979275065508","0.167667700883165","1"
"Yes","1995","Bavaria","Rural Area","73","0.126240673788661","0.103754185047293","0.148727162530029","1"
"Yes","1995","Berlin","Urban Area","77","0.160428660015568","0.130113234110985","0.190744085920152","1"
"Yes","1995","Berlin","Rural Area","","","","","1"
"Yes","1995","Brandenburg","Urban Area","1","","","","1"
"Yes","1995","Brandenburg","Rural Area","52","0.106321005357393","0.0809488785094706","0.131693132205315","1"
"Yes","1995","Mecklenburg-Western Pomerania","Urban Area","5","","","","1"
"Yes","1995","Mecklenburg-Western Pomerania","Rural Area","33","0.108567926279999","0.0762518971228536","0.140883955437144","1"
"Yes","1995","Lower Saxony","Urban Area","72","0.155948195775279","0.125926073532345","0.185970318018213","1"
"Yes","1995","Lower Saxony","Rural Area","48","0.139607516963709","0.10853783212899","0.170677201798427","1"
"Yes","1995","Bremen","Urban Area","15","","","","1"
"Yes","1995","Saxony","Urban Area","48","0.109946641420299","0.0841295362243107","0.135763746616287","1"
"Yes","1995","Saxony","Rural Area","30","0.0628810932159998","0.0419967027765024","0.0837654836554972","1"
"Yes","1995","Saxony-Anhalt","Urban Area","10","","","","1"
"Yes","1995","Bremen","Rural Area","","","","","1"
"Yes","1995","North Rhine-Westphalia","Urban Area","315","0.169359548953844","0.154674718377308","0.18404437953038","1"
"Yes","1995","Saxony-Anhalt","Rural Area","37","0.104984953746983","0.0782498975842792","0.131720009909687","1"
"Yes","1995","Thuringia","Urban Area","12","","","","1"
"Yes","1995","North Rhine-Westphalia","Rural Area","10","","","","1"
"Yes","1995","Thuringia","Rural Area","33","0.0987867674177462","0.0714903962236638","0.126083138611829","1"
"No","1996","Schleswig-Holstein","Urban Area","120","0.826285800429272","0.76375106176519","0.888820539093354","2"
"No","1996","Hamburg","Urban Area","113","0.798813223174594","0.729364311340503","0.868262135008685","2"
"No","1996","Lower Saxony","Urban Area","490","0.842044186831977","0.811784373864152","0.872303999799801","2"
"No","1996","Schleswig-Holstein","Rural Area","128","0.840275883954953","0.781053536220656","0.89949823168925","2"
"No","1996","Hamburg","Rural Area","","","","","2"
"No","1996","Lower Saxony","Rural Area","440","0.876807280017226","0.84773681756588","0.905877742468572","2"
"No","1996","Bremen","Urban Area","79","0.78214374965989","0.699136774112817","0.865150725206962","2"
"No","1996","Bremen","Rural Area","","","","","2"
"No","1996","North Rhine-Westphalia","Urban Area","2192","0.839751632050795","0.825371915595953","0.854131348505636","2"
"No","1996","North Rhine-Westphalia","Rural Area","55","0.880792053174228","0.800777844575198","0.960806261773258","2"
"No","1996","Berlin","Urban Area","470","0.826675019329274","0.794953614300439","0.858396424358108","2"
"No","1996","Hesse","Urban Area","689","0.877300179377893","0.854201172256203","0.900399186499583","2"
"No","1996","Berlin","Rural Area","","","","","2"
"No","1996","Brandenburg","Urban Area","31","0.968686777234611","0.908343530775293","1.02903002369393","2"
"No","1996","Brandenburg","Rural Area","508","0.886225593401617","0.859949482034502","0.912501704768733","2"
"No","1996","Hesse","Rural Area","116","0.783984917195171","0.715817009393775","0.852152824996568","2"
"No","1996","Rhineland-Palatinate,Saarland","Urban Area","501","0.856434268546626","0.8273922706445","0.885476266448751","2"
"No","1996","Baden-Württemberg","Urban Area","1351","0.888589192528112","0.872671800256663","0.904506584799561","2"
"No","1996","Rhineland-Palatinate,Saarland","Rural Area","123","0.858603197870913","0.799827573497309","0.917378822244517","2"
"No","1996","Baden-Württemberg","Rural Area","186","0.761475066500015","0.705030678432147","0.817919454567884","2"
"No","1996","Bavaria","Urban Area","748","0.868908821537575","0.845878767671538","0.891938875403611","2"
"No","1996","Bavaria","Rural Area","764","0.868890783914899","0.84609307254243","0.891688495287368","2"
"No","1996","Mecklenburg-Western Pomerania","Urban Area","50","0.891111647642273","0.808029448331719","0.974193846952827","2"
"No","1996","Mecklenburg-Western Pomerania","Rural Area","309","0.885116429411175","0.851369816142599","0.91886304267975","2"
"No","1996","Saxony","Urban Area","516","0.891571823381515","0.865866138583394","0.917277508179635","2"
"No","1996","Saxony","Rural Area","508","0.939220158175368","0.919068318634455","0.959371997716281","2"
"No","1996","Thuringia","Urban Area","178","0.897908402394798","0.854970341734197","0.940846463055399","2"
"No","1996","Thuringia","Rural Area","424","0.88893651110096","0.860346776164418","0.917526246037501","2"
"No","1996","Saxony-Anhalt","Urban Area","187","0.914669896982304","0.876048018743512","0.953291775221097","2"
"No","1996","Saxony-Anhalt","Rural Area","426","0.881228377892484","0.85191770792182","0.910539047863148","2"
"Yes","1996","Schleswig-Holstein","Urban Area","21","","","","1"
"Yes","1996","Schleswig-Holstein","Rural Area","19","","","","1"
"Yes","1996","Hamburg","Urban Area","15","","","","1"
"Yes","1996","Hamburg","Rural Area","","","","","1"
"Yes","1996","Hesse","Urban Area","86","0.122699820622107","0.0996008135004173","0.145798827743797","1"
"Yes","1996","Hesse","Rural Area","24","","","","1"
"Yes","1996","Rhineland-Palatinate,Saarland","Urban Area","59","0.143565731453374","0.114523733551249","0.1726077293555","1"
"Yes","1996","Rhineland-Palatinate,Saarland","Rural Area","12","","","","1"
"Yes","1996","Baden-Württemberg","Urban Area","150","0.111410807471888","0.0954934152004391","0.127328199743337","1"
"Yes","1996","Baden-Württemberg","Rural Area","33","0.238524933499985","0.182080545432116","0.294969321567853","1"
"Yes","1996","Bavaria","Urban Area","77","0.131091178462425","0.108061124596389","0.154121232328461","1"
"Yes","1996","Bavaria","Rural Area","78","0.131109216085101","0.108311504712632","0.15390692745757","1"
"Yes","1996","Berlin","Urban Area","77","0.173324980670726","0.141603575641892","0.205046385699561","1"
"Yes","1996","Berlin","Rural Area","","","","","1"
"Yes","1996","Brandenburg","Urban Area","1","","","","1"
"Yes","1996","Brandenburg","Rural Area","53","0.113774406598383","0.0874982952312674","0.140050517965498","1"
"Yes","1996","Mecklenburg-Western Pomerania","Urban Area","4","","","","1"
"Yes","1996","Mecklenburg-Western Pomerania","Rural Area","34","0.114883570588825","0.0811369573202498","0.148630183857401","1"
"Yes","1996","Saxony","Urban Area","46","0.108428176618485","0.0827224918203651","0.134133861416606","1"
"Yes","1996","Saxony","Rural Area","32","0.060779841824632","0.040628002283719","0.080931681365545","1"
"Yes","1996","Saxony-Anhalt","Urban Area","14","","","","1"
"Yes","1996","Lower Saxony","Urban Area","68","0.157955813168023","0.127696000200199","0.188215626135848","1"
"Yes","1996","Lower Saxony","Rural Area","51","0.123192719982774","0.0941222575314286","0.15226318243412","1"
"Yes","1996","Bremen","Urban Area","16","","","","1"
"Yes","1996","Saxony-Anhalt","Rural Area","42","0.118771622107516","0.0894609521368518","0.14808229207818","1"
"Yes","1996","Thuringia","Urban Area","13","","","","1"
"Yes","1996","Bremen","Rural Area","","","","","1"
"Yes","1996","North Rhine-Westphalia","Urban Area","308","0.160248367949205","0.145868651494364","0.174628084404047","1"
"Yes","1996","Thuringia","Rural Area","40","0.11106348889904","0.0824737539624988","0.139653223835582","1"
"Yes","1996","North Rhine-Westphalia","Rural Area","8","","","","1"
"No","1997","Hamburg","Urban Area","111","0.810396924651076","0.741403321039717","0.879390528262435","2"
"No","1997","Schleswig-Holstein","Urban Area","112","0.811897994305342","0.744720490482525","0.879075498128159","2"
"No","1997","Schleswig-Holstein","Rural Area","124","0.873582093033253","0.818136796919881","0.929027389146625","2"
"No","1997","Hamburg","Rural Area","","","","","2"
"No","1997","Lower Saxony","Urban Area","482","0.821985657978629","0.790132475809056","0.853838840148203","2"
"No","1997","Lower Saxony","Rural Area","426","0.867375084605836","0.836937868147069","0.897812301064604","2"
"No","1997","Bremen","Urban Area","83","0.880596829633538","0.815045628774132","0.946148030492944","2"
"No","1997","Bremen","Rural Area","","","","","2"
"No","1997","North Rhine-Westphalia","Urban Area","2143","0.840735784550118","0.826213629792515","0.855257939307721","2"
"No","1997","North Rhine-Westphalia","Rural Area","59","0.881375658298153","0.804522615247636","0.958228701348669","2"
"No","1997","Hesse","Urban Area","636","0.878858252141688","0.85497492384714","0.902741580436235","2"
"No","1997","Berlin","Urban Area","442","0.825638061300811","0.792773048343671","0.85850307425795","2"
"No","1997","Hesse","Rural Area","112","0.810430070472001","0.743309607885159","0.877550533058842","2"
"No","1997","Berlin","Rural Area","","","","","2"
"No","1997","Brandenburg","Urban Area","25","","","","2"
"No","1997","Rhineland-Palatinate,Saarland","Urban Area","505","0.846314487878212","0.816785189230895","0.875843786525529","2"
"No","1997","Brandenburg","Rural Area","512","0.879821473052765","0.853150383737433","0.906492562368097","2"
"No","1997","Baden-Württemberg","Urban Area","1352","0.878727774025138","0.862268006002319","0.895187542047957","2"
"No","1997","Rhineland-Palatinate,Saarland","Rural Area","127","0.854942953426829","0.796816139528003","0.913069767325655","2"
"No","1997","Baden-Württemberg","Rural Area","173","0.741346502448726","0.681837013221084","0.800855991676368","2"
"No","1997","Bavaria","Urban Area","737","0.880618256966858","0.858247837690126","0.902988676243591","2"
"No","1997","Bavaria","Rural Area","732","0.862057381473108","0.838338871819727","0.88577589112649","2"
"No","1997","Mecklenburg-Western Pomerania","Urban Area","52","0.875591954828927","0.789910708047456","0.961273201610399","2"
"No","1997","Mecklenburg-Western Pomerania","Rural Area","299","0.886740469534323","0.852702658928755","0.920778280139891","2"
"No","1997","Saxony","Urban Area","517","0.901672049808389","0.876988649662146","0.926355449954631","2"
"No","1997","Saxony","Rural Area","492","0.931190030045615","0.909619287378384","0.952760772712847","2"
"No","1997","Thuringia","Urban Area","178","0.903109783623145","0.861484475384613","0.944735091861677","2"
"No","1997","Thuringia","Rural Area","428","0.890929631172816","0.862565845617182","0.91929341672845","2"
"No","1997","Saxony-Anhalt","Urban Area","184","0.919561639825014","0.881679236539437","0.957444043110591","2"
"No","1997","Saxony-Anhalt","Rural Area","425","0.904297848392959","0.877501587642831","0.931094109143087","2"
"Yes","1997","Schleswig-Holstein","Urban Area","18","","","","1"
"Yes","1997","Schleswig-Holstein","Rural Area","14","","","","1"
"Yes","1997","Hamburg","Urban Area","13","","","","1"
"Yes","1997","Hamburg","Rural Area","","","","","1"
"Yes","1997","Hesse","Urban Area","81","0.121141747858313","0.0972584195637649","0.14502507615286","1"
"Yes","1997","Hesse","Rural Area","19","","","","1"
"Yes","1997","Rhineland-Palatinate,Saarland","Urban Area","68","0.153685512121788","0.124156213474471","0.183214810769105","1"
"Yes","1997","Rhineland-Palatinate,Saarland","Rural Area","14","","","","1"
"Yes","1997","Baden-Württemberg","Urban Area","159","0.121272225974862","0.104812457952043","0.137731993997681","1"
"Yes","1997","Baden-Württemberg","Rural Area","35","0.258653497551274","0.199144008323632","0.318162986778916","1"
"Yes","1997","Bavaria","Urban Area","70","0.119381743033142","0.0970113237564093","0.141752162309874","1"
"Yes","1997","Bavaria","Rural Area","80","0.137942618526892","0.11422410887351","0.161661128180273","1"
"Yes","1997","Berlin","Urban Area","70","0.17436193869919","0.14149692574205","0.207226951656329","1"
"Yes","1997","Berlin","Rural Area","","","","","1"
"Yes","1997","Brandenburg","Urban Area","2","","","","1"
"Yes","1997","Brandenburg","Rural Area","59","0.120178526947235","0.0935074376319031","0.146849616262567","1"
"Yes","1997","Mecklenburg-Western Pomerania","Urban Area","5","","","","1"
"Yes","1997","Mecklenburg-Western Pomerania","Rural Area","34","0.113259530465677","0.0792217198601094","0.147297341071245","1"
"Yes","1997","Lower Saxony","Urban Area","72","0.178014342021371","0.146161159851797","0.209867524190944","1"
"Yes","1997","Lower Saxony","Rural Area","51","0.132624915394164","0.102187698935396","0.163062131852931","1"
"Yes","1997","Bremen","Urban Area","11","","","","1"
"Yes","1997","Saxony","Urban Area","42","0.0983279501916115","0.0736445500453689","0.123011350337854","1"
"Yes","1997","Saxony","Rural Area","37","0.0688099699543848","0.0472392272871535","0.0903807126216161","1"
"Yes","1997","Saxony-Anhalt","Urban Area","14","","","","1"
"Yes","1997","Bremen","Rural Area","","","","","1"
"Yes","1997","North Rhine-Westphalia","Urban Area","296","0.159264215449882","0.144742060692279","0.173786370207485","1"
"Yes","1997","Saxony-Anhalt","Rural Area","38","0.095702151607041","0.0689058908569126","0.122498412357169","1"
"Yes","1997","Thuringia","Urban Area","16","","","","1"
"Yes","1997","North Rhine-Westphalia","Rural Area","9","","","","1"
"Yes","1997","Thuringia","Rural Area","36","0.109070368827184","0.0807065832715497","0.137434154382818","1"
"No","1998","Schleswig-Holstein","Rural Area","146","0.908111401091418","0.863351565920481","0.952871236262356","2"
"No","1998","Schleswig-Holstein","Urban Area","169","0.850382397601954","0.799663504482431","0.901101290721477","2"
"No","1998","Hamburg","Urban Area","132","0.808088087189484","0.745483433667289","0.870692740711678","2"
"No","1998","Lower Saxony","Urban Area","541","0.836183397229664","0.807074080022495","0.865292714436833","2"
"No","1998","Hamburg","Rural Area","","","","","2"
"No","1998","Lower Saxony","Rural Area","518","0.878152704057362","0.851462422588458","0.904842985526266","2"
"No","1998","Bremen","Urban Area","87","0.80957794305681","0.733004995689155","0.886150890424465","2"
"No","1998","Bremen","Rural Area","","","","","2"
"No","1998","North Rhine-Westphalia","Urban Area","2411","0.838349490192284","0.824657668247017","0.852041312137551","2"
"No","1998","North Rhine-Westphalia","Rural Area","53","0.822211327399576","0.728541035074923","0.915881619724229","2"
"No","1998","Hesse","Urban Area","700","0.877912495947531","0.855126253170563","0.9006987387245","2"
"No","1998","Berlin","Urban Area","467","0.873342318993716","0.84491975600984","0.901764881977591","2"
"No","1998","Hesse","Rural Area","127","0.817951475443802","0.755991347109454","0.87991160377815","2"
"No","1998","Rhineland-Palatinate,Saarland","Urban Area","541","0.85092516932992","0.822844872085855","0.879005466573984","2"
"No","1998","Berlin","Rural Area","","","","","2"
"No","1998","Brandenburg","Urban Area","28","","","","2"
"No","1998","Brandenburg","Rural Area","527","0.890810372584072","0.865623527654374","0.91599721751377","2"
"No","1998","Rhineland-Palatinate,Saarland","Rural Area","161","0.851136174403641","0.799704188727976","0.902568160079305","2"
"No","1998","Baden-Württemberg","Urban Area","1444","0.876328481454962","0.860252828166384","0.89240413474354","2"
"No","1998","Baden-Württemberg","Rural Area","168","0.769514750398998","0.711148319617175","0.827881181180821","2"
"No","1998","Bavaria","Urban Area","807","0.866624362808209","0.844400377273317","0.888848348343101","2"
"No","1998","Bavaria","Rural Area","858","0.845278415347992","0.822413913743417","0.868142916952567","2"
"No","1998","Mecklenburg-Western Pomerania","Urban Area","49","0.883000782819182","0.796467699525124","0.969533866113241","2"
"No","1998","Mecklenburg-Western Pomerania","Rural Area","323","0.891685107860884","0.859447424486888","0.92392279123488","2"
"No","1998","Saxony","Urban Area","529","0.891398570094307","0.866033392342114","0.9167637478465","2"
"No","1998","Saxony","Rural Area","565","0.945731850694728","0.927604723621086","0.96385897776837","2"
"No","1998","Thuringia","Urban Area","194","0.863157454774356","0.817535338320905","0.908779571227808","2"
"No","1998","Thuringia","Rural Area","472","0.891060406301942","0.864099414937279","0.918021397666605","2"
"No","1998","Saxony-Anhalt","Urban Area","176","0.924472283884632","0.886998156288462","0.961946411480802","2"
"No","1998","Saxony-Anhalt","Rural Area","445","0.886610020106094","0.858593177109725","0.914626863102463","2"
"Yes","1998","Schleswig-Holstein","Urban Area","21","","","","1"
"Yes","1998","Schleswig-Holstein","Rural Area","14","","","","1"
"Yes","1998","Hamburg","Urban Area","20","","","","1"
"Yes","1998","Hamburg","Rural Area","","","","","1"
"Yes","1998","Lower Saxony","Urban Area","80","0.163816602770336","0.134707285563167","0.192925919977505","1"
"Yes","1998","Lower Saxony","Rural Area","59","0.121847295942638","0.0951570144737341","0.148537577411542","1"
"Yes","1998","Bremen","Urban Area","14","","","","1"
"Yes","1998","Bremen","Rural Area","","","","","1"
"Yes","1998","Hesse","Urban Area","93","0.122087504052469","0.0993012612755004","0.144873746829437","1"
"Yes","1998","Hesse","Rural Area","22","","","","1"
"Yes","1998","Rhineland-Palatinate,Saarland","Urban Area","77","0.14907483067008","0.120994533426016","0.177155127914145","1"
"Yes","1998","Rhineland-Palatinate,Saarland","Rural Area","23","","","","1"
"Yes","1998","Baden-Württemberg","Urban Area","167","0.123671518545038","0.10759586525646","0.139747171833616","1"
"Yes","1998","Baden-Württemberg","Rural Area","32","0.230485249601002","0.172118818819179","0.288851680382825","1"
"Yes","1998","Bavaria","Urban Area","92","0.133375637191791","0.111151651656899","0.155599622726683","1"
"Yes","1998","Bavaria","Rural Area","103","0.154721584652008","0.131857083047433","0.177586086256583","1"
"Yes","1998","Berlin","Urban Area","59","0.126657681006284","0.0982351180224088","0.15508024399016","1"
"Yes","1998","Berlin","Rural Area","","","","","1"
"Yes","1998","Brandenburg","Urban Area","2","","","","1"
"Yes","1998","Brandenburg","Rural Area","62","0.109189627415928","0.0840027824862296","0.134376472345626","1"
"Yes","1998","Mecklenburg-Western Pomerania","Urban Area","4","","","","1"
"Yes","1998","Mecklenburg-Western Pomerania","Rural Area","34","0.108314892139116","0.0760772087651202","0.140552575513112","1"
"Yes","1998","Saxony","Urban Area","49","0.108601429905693","0.0832362521535005","0.133966607657886","1"
"Yes","1998","Saxony","Rural Area","35","0.0542681493052721","0.03614102223163","0.0723952763789141","1"
"Yes","1998","Saxony-Anhalt","Urban Area","15","","","","1"
"Yes","1998","Saxony-Anhalt","Rural Area","47","0.113389979893906","0.0853731368975368","0.141406822890275","1"
"Yes","1998","Thuringia","Urban Area","24","","","","1"
"Yes","1998","North Rhine-Westphalia","Urban Area","366","0.161650509807716","0.147958687862449","0.175342331752983","1"
"Yes","1998","Thuringia","Rural Area","41","0.108939593698058","0.0819786023333951","0.135900585062721","1"
"Yes","1998","North Rhine-Westphalia","Rural Area","11","","","","1"
"No","1999","Schleswig-Holstein","Urban Area","151","0.867760118781716","0.816228342163128","0.919291895400305","2"
"No","1999","Schleswig-Holstein","Rural Area","145","0.878552341974911","0.828252227165659","0.928852456784162","2"
"No","1999","Hamburg","Urban Area","123","0.816699808304413","0.752146094241428","0.881253522367398","2"
"No","1999","Hamburg","Rural Area","","","","","2"
"No","1999","Lower Saxony","Urban Area","532","0.834203805312807","0.804811483387461","0.863596127238153","2"
"No","1999","Lower Saxony","Rural Area","501","0.859303734176198","0.830453746854594","0.888153721497801","2"
"No","1999","Bremen","Urban Area","73","0.795614466867053","0.711361895023613","0.879867038710494","2"
"No","1999","North Rhine-Westphalia","Urban Area","2293","0.828589547674761","0.814224544002115","0.842954551347407","2"
"No","1999","Bremen","Rural Area","","","","","2"
"No","1999","North Rhine-Westphalia","Rural Area","55","0.811818713468691","0.717522583527552","0.906114843409829","2"
"No","1999","Hesse","Urban Area","669","0.878565092114366","0.855266302442992","0.90186388178574","2"
"No","1999","Hesse","Rural Area","120","0.805384666961702","0.740037202661044","0.87073213126236","2"
"No","1999","Rhineland-Palatinate,Saarland","Urban Area","517","0.842394006331919","0.813067201894576","0.871720810769263","2"
"No","1999","Berlin","Urban Area","454","0.855333784560423","0.824923680599966","0.88574388852088","2"
"No","1999","Rhineland-Palatinate,Saarland","Rural Area","150","0.825195757382095","0.769557175355377","0.880834339408813","2"
"No","1999","Baden-Württemberg","Urban Area","1372","0.869923561622414","0.853111932961015","0.886735190283812","2"
"No","1999","Berlin","Rural Area","","","","","2"
"No","1999","Brandenburg","Urban Area","34","0.947962211299501","0.876396966970419","1.01952745562858","2"
"No","1999","Brandenburg","Rural Area","498","0.871330050211537","0.843696387600541","0.898963712822533","2"
"No","1999","Baden-Württemberg","Rural Area","172","0.788504563830659","0.731766546109299","0.845242581552019","2"
"No","1999","Bavaria","Urban Area","795","0.870967347684632","0.848880832165764","0.893053863203499","2"
"No","1999","Bavaria","Rural Area","828","0.878543677547446","0.857378140803284","0.899709214291608","2"
"No","1999","Mecklenburg-Western Pomerania","Urban Area","47","0.855793758324175","0.761216495097035","0.950371021551314","2"
"No","1999","Mecklenburg-Western Pomerania","Rural Area","316","0.895931324099232","0.863849737076131","0.928012911122333","2"
"No","1999","Saxony","Urban Area","515","0.889774140586304","0.863905385431653","0.915642895740955","2"
"No","1999","Saxony","Rural Area","559","0.940260468624165","0.921201040612026","0.959319896636303","2"
"No","1999","Thuringia","Urban Area","207","0.901207743282622","0.862306114811959","0.940109371753285","2"
"No","1999","Thuringia","Rural Area","454","0.882692041216507","0.854373192258755","0.911010890174259","2"
"No","1999","Saxony-Anhalt","Urban Area","177","0.914594643238452","0.875164684844404","0.9540246016325","2"
"No","1999","Saxony-Anhalt","Rural Area","450","0.897890800891319","0.871376912484582","0.924404689298057","2"
"Yes","1999","Schleswig-Holstein","Urban Area","15","","","","1"
"Yes","1999","Schleswig-Holstein","Rural Area","17","","","","1"
"Yes","1999","Hamburg","Urban Area","15","","","","1"
"Yes","1999","Hamburg","Rural Area","","","","","1"
"Yes","1999","Lower Saxony","Urban Area","83","0.165796194687193","0.136403872761848","0.195188516612539","1"
"Yes","1999","Lower Saxony","Rural Area","57","0.140696265823802","0.111846278502199","0.169546253145406","1"
"Yes","1999","Bremen","Urban Area","15","","","","1"
"Yes","1999","Bremen","Rural Area","","","","","1"
"Yes","1999","Hesse","Urban Area","86","0.121434907885634","0.0981361182142604","0.144733697557008","1"
"Yes","1999","Hesse","Rural Area","21","","","","1"
"Yes","1999","Rhineland-Palatinate,Saarland","Urban Area","76","0.157605993668081","0.128279189230737","0.186932798105424","1"
"Yes","1999","Rhineland-Palatinate,Saarland","Rural Area","29","","","","1"
"Yes","1999","Baden-Württemberg","Urban Area","166","0.130076438377586","0.113264809716188","0.146888067038985","1"
"Yes","1999","Baden-Württemberg","Rural Area","27","","","","1"
"Yes","1999","Bavaria","Urban Area","90","0.129032652315368","0.106946136796501","0.151119167834236","1"
"Yes","1999","Bavaria","Rural Area","87","0.121456322452554","0.100290785708392","0.142621859196716","1"
"Yes","1999","Berlin","Urban Area","60","0.144666215439577","0.11425611147912","0.175076319400034","1"
"Yes","1999","Berlin","Rural Area","","","","","1"
"Yes","1999","Brandenburg","Urban Area","3","","","","1"
"Yes","1999","Brandenburg","Rural Area","66","0.128669949788463","0.101036287177467","0.156303612399459","1"
"Yes","1999","Mecklenburg-Western Pomerania","Urban Area","6","","","","1"
"Yes","1999","Mecklenburg-Western Pomerania","Rural Area","32","0.104068675900768","0.0719870888776668","0.136150262923869","1"
"Yes","1999","Saxony","Urban Area","48","0.110225859413696","0.0843571042590447","0.136094614568347","1"
"Yes","1999","Saxony","Rural Area","35","0.0597395313758354","0.0406801033636971","0.0787989593879737","1"
"Yes","1999","Saxony-Anhalt","Urban Area","16","","","","1"
"Yes","1999","North Rhine-Westphalia","Urban Area","351","0.171410452325239","0.157045448652593","0.185775455997885","1"
"Yes","1999","Saxony-Anhalt","Rural Area","51","0.102109199108681","0.0755953107019428","0.128623087515418","1"
"Yes","1999","Thuringia","Urban Area","19","","","","1"
"Yes","1999","North Rhine-Westphalia","Rural Area","11","","","","1"
"Yes","1999","Thuringia","Rural Area","42","0.117307958783493","0.0889891098257413","0.145626807741245","1"
"No","2000","Schleswig-Holstein","Urban Area","268","0.90143560868234","0.867305186703066","0.935566030661615","2"
"No","2000","Schleswig-Holstein","Rural Area","374","0.884687787379072","0.854177962708299","0.915197612049846","2"
"No","2000","Hamburg","Urban Area","258","0.816272120433453","0.772450091947375","0.860094148919531","2"
"No","2000","Lower Saxony","Urban Area","879","0.83902645553157","0.816506094163937","0.861546816899202","2"
"No","2000","Lower Saxony","Rural Area","919","0.897221184027876","0.878493288899005","0.915949079156747","2"
"No","2000","Hamburg","Rural Area","","","","","2"
"No","2000","North Rhine-Westphalia","Urban Area","4389","0.858556827786049","0.848911179025674","0.868202476546425","2"
"No","2000","Bremen","Urban Area","162","0.841162850604536","0.788773456958511","0.89355224425056","2"
"No","2000","Bremen","Rural Area","","","","","2"
"No","2000","North Rhine-Westphalia","Rural Area","128","0.912037098351312","0.865450613268806","0.958623583433817","2"
"No","2000","Hesse","Urban Area","1206","0.889711578800682","0.872995604401536","0.906427553199827","2"
"No","2000","Hesse","Rural Area","282","0.821181396731091","0.780023623069863","0.862339170392319","2"
"No","2000","Rhineland-Palatinate,Saarland","Urban Area","972","0.865307593254646","0.845151140370294","0.885464046138997","2"
"No","2000","Berlin","Urban Area","715","0.867622279023452","0.844340900803664","0.89090365724324","2"
"No","2000","Rhineland-Palatinate,Saarland","Rural Area","316","0.870376082650023","0.835630714956456","0.905121450343589","2"
"No","2000","Baden-Württemberg","Urban Area","2379","0.885512285330414","0.873405494130415","0.897619076530413","2"
"No","2000","Berlin","Rural Area","","","","","2"
"No","2000","Brandenburg","Urban Area","62","0.885944399749949","0.810940285534605","0.960948513965293","2"
"No","2000","Brandenburg","Rural Area","849","0.882762004886021","0.862326488119363","0.903197521652678","2"
"No","2000","Baden-Württemberg","Rural Area","265","0.823759190264414","0.780785960472918","0.866732420055909","2"
"No","2000","Bavaria","Urban Area","1438","0.882593815303337","0.866840504677808","0.898347125928866","2"
"No","2000","Bavaria","Rural Area","1602","0.886342896082635","0.871606427650415","0.901079364514855","2"
"No","2000","Mecklenburg-Western Pomerania","Urban Area","70","0.87590097837686","0.802260871022169","0.949541085731551","2"
"No","2000","Mecklenburg-Western Pomerania","Rural Area","442","0.886011790039383","0.857844609410582","0.914178970668183","2"
"No","2000","Saxony","Urban Area","770","0.8970972985537","0.876550620759558","0.917643976347842","2"
"No","2000","Saxony","Rural Area","887","0.936612867089002","0.92106958574895","0.952156148429055","2"
"No","2000","Saxony-Anhalt","Urban Area","248","0.892659482943621","0.856272131447235","0.929046834440007","2"
"No","2000","Saxony-Anhalt","Rural Area","704","0.894985322182588","0.87349822870952","0.916472415655657","2"
"No","2000","Thuringia","Urban Area","262","0.909999305681788","0.876832126663509","0.943166484700068","2"
"No","2000","Thuringia","Rural Area","687","0.868236504095641","0.844330802382736","0.892142205808546","2"
"Yes","2000","Schleswig-Holstein","Urban Area","25","","","","1"
"Yes","2000","Schleswig-Holstein","Rural Area","47","0.115312212620928","0.0848023879501537","0.145822037291701","1"
"Yes","2000","Hamburg","Urban Area","42","0.183727879566547","0.139905851080469","0.227549908052625","1"
"Yes","2000","Hamburg","Rural Area","","","","","1"
"Yes","2000","Lower Saxony","Urban Area","144","0.16097354446843","0.138453183100797","0.183493905836063","1"
"Yes","2000","Lower Saxony","Rural Area","91","0.102778815972124","0.0840509208432527","0.121506711100995","1"
"Yes","2000","Bremen","Urban Area","25","","","","1"
"Yes","2000","Bremen","Rural Area","","","","","1"
"Yes","2000","Hesse","Urban Area","143","0.110288421199318","0.0935724468001727","0.127004395598464","1"
"Yes","2000","Hesse","Rural Area","51","0.178818603268909","0.137660829607681","0.219976376930137","1"
"Yes","2000","Rhineland-Palatinate,Saarland","Urban Area","130","0.134692406745354","0.114535953861003","0.154848859629706","1"
"Yes","2000","Rhineland-Palatinate,Saarland","Rural Area","43","0.129623917349977","0.094878549656411","0.164369285043544","1"
"Yes","2000","Baden-Württemberg","Urban Area","278","0.114487714669586","0.102380923469587","0.126594505869585","1"
"Yes","2000","Baden-Württemberg","Rural Area","37","0.176240809735586","0.133267579944091","0.219214039527082","1"
"Yes","2000","Bavaria","Urban Area","166","0.117406184696663","0.101652874071134","0.133159495322192","1"
"Yes","2000","Bavaria","Rural Area","180","0.113657103917365","0.0989206354851453","0.128393572349585","1"
"Yes","2000","Berlin","Urban Area","99","0.132377720976548","0.10909634275676","0.155659099196336","1"
